ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.618369,,,,,,,,,,,,,,e394ffb5-88a0-4288-a0d1-dd5ad2a85a57,2978,,"[63.8, 10.5]",3754014,90,,,,,0.6202495,,Right Foot,,,,"[77.8, 20.5]",,Ground Pass,,17.20465,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,2,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,192,Manchester United,39,"['657e62ec-b8ee-48ee-ac63-7cd9ef858e72', 'e61ca00d-91b5-4491-a9e9-03357ce3ad3a']",25,,,,,,,,,,,,,,,,,Manchester United,39,00:45:25.192,Pass,True
,,,,,,,,,,,,,,,,,0.739253,,,,,,,,,,,,,,fbf35b92-8107-4c27-a752-2b98c3487101,2982,,"[79.2, 23.3]",3754014,90,,,,,1.3982184,,Right Foot,,,,"[81.1, 34.2]",,Ground Pass,,11.064357,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,192,Manchester United,39,"['0ccd09bc-611f-4a26-9512-24833743ee79', '710c5af5-b6d4-4425-8aeb-bc65df42aafd']",27,,,,,,,,,,,,,,,,,Manchester United,39,00:45:27.292,Pass,True
,,,,,,,,,,,,,,,,,1.545363,,,,,,,,,,,,,,c8d81a98-28a2-47bf-b7dd-984e515364c2,2985,,"[81.1, 33.8]",3754014,90,,,,,-0.61629695,,Left Foot,,,,"[97.9, 21.9]",,Ground Pass,,20.587618,,,,Andreas Hoelgebaum Pereira,6846.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,192,Manchester United,39,['21731506-3baf-4b85-9e6e-23eed05a5012'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:45:28.058,Pass,
,,,,,,,,,,,,,,,,,1.515221,,,,,,,,,,,,,,a54ed08e-7467-4d30-86bc-5050d97b95d6,2988,,"[97.9, 21.9]",3754014,90,,,,,1.2890245,,Right Foot,,,,"[103.4, 40.9]",,Ground Pass,,19.78004,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,192,Manchester United,39,['57f083ea-e970-4fa9-b9c5-bf9da71199fc'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:45:29.715,Pass,
,,,,,,,,,,,,,,,,,0.791298,,,,,,,,,,,,,,a65e692c-e64e-467b-aa1e-e990891a45bd,2991,,"[103.6, 41.8]",3754014,90,,,,,1.0002136,f15afe3b-08e4-4c32-9199-efdc0d2e11a6,Right Foot,,,,"[107.9, 48.5]",,Ground Pass,,7.961156,,,,Juan Manuel Mata García,3294.0,True,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,192,Manchester United,39,['0a42bb68-6027-4663-9d48-c4298533b317'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:45:32.495,Pass,
,,,,,,,,,,,,,,,,,1.505563,,,,,,,,,,,,,,783e61b4-4a23-4ed0-8777-eba994b009f0,2995,,"[120.0, 80.0]",3754014,90,,,,,-1.8011987,,Right Foot,,,,"[110.5, 39.5]",,High Pass,,41.599277,,,True,Phil Jones,3314.0,,True,Outswinging,,Corner,2,From Corner,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,193,Manchester United,39,['8d04dae8-e1b8-4fd3-b8c9-2578082b9e26'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:45:53.376,Pass,
,,,,,,,,,,,,,,,,,1.073223,,,,,,,,,,,,,,28a9a4bc-323f-4a10-a531-501809879664,2999,,"[14.3, 80.0]",3754014,91,,True,,,-0.2535336,,,,,,"[39.0, 73.6]",,Low Pass,,25.515682,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Glen Johnson,4724.0,Right Back,194,Stoke City,30,['83fa48de-fff4-4005-a760-2c5b81447ea0'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:46:22.791,Pass,
,,,,,,,,,,,,,,,,,1.712961,,,,,,,,,,,,,,83fa48de-fff4-4005-a760-2c5b81447ea0,3000,,"[81.1, 6.5]",3754014,91,,True,,,1.0483929,,Right Foot,,,,"[84.9, 13.1]",,Ground Pass,,7.615773,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,Recovery,2,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,195,Manchester United,39,"['28a9a4bc-323f-4a10-a531-501809879664', 'f186a6a6-fd58-47ce-b7d0-dad16f819bbf']",23,,,,,,,,,,,,,,,,,Manchester United,39,00:46:23.864,Pass,
,,,,,,,,,,,,,,,,,0.991887,,,,,,,,,,,,,,6553a360-3152-4683-a96d-f96eb7e66856,3006,,"[82.8, 11.7]",3754014,91,,,,,2.2455373,,Right Foot,,,,"[75.6, 20.7]",,Ground Pass,,11.525623,,,,Michael Carrick,4751.0,,,,,Free Kick,2,From Free Kick,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,196,Manchester United,39,['8c4330e2-0c19-452e-8229-558791d96007'],28,,,,,,,,,,,,,,,,,Manchester United,39,00:46:28.492,Pass,
,,,,,,,,,,,,,,,,,0.998507,,,,,,,,,,,,,,f2f574ab-2bb6-4c5a-841c-1b5d777e4d7c,3009,,"[75.9, 19.5]",3754014,91,,,,,-0.35877067,,Right Foot,,,,"[83.9, 16.5]",,Ground Pass,,8.5440035,,,,Andreas Hoelgebaum Pereira,6846.0,,,,,,2,From Free Kick,Michael Carrick,4751.0,Right Center Midfield,196,Manchester United,39,['f9dbc4ec-525c-4298-a539-5ad7c5ec6b30'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:46:31.322,Pass,
,,,,,,,,,,,,,,,,,1.43002,,,,,,,,,,,,,,701075b8-b27f-41a5-b97c-4e6d3faba882,3012,,"[83.7, 16.5]",3754014,91,,,,,-1.4319888,,Left Foot,,,,"[85.6, 2.9]",,Ground Pass,,13.7320795,,,,Daley Blind,3311.0,,,,,,2,From Free Kick,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,196,Manchester United,39,['a1109e79-f011-48c1-aeaf-4cb5772618dc'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:46:32.862,Pass,
,,,,,,,,,,,,,,,,,0.724583,,,,,,,,,,,,,,0e318cdb-4e88-45d0-b9cb-b967dc09ccfa,3015,,"[85.6, 2.9]",3754014,91,,,,,1.6288705,,Left Foot,,,,"[85.1, 11.5]",,Ground Pass,,8.614523,,,,Andreas Hoelgebaum Pereira,6846.0,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Back,196,Manchester United,39,['78e54256-65e7-45a8-a831-9e61d2a56aa0'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:46:34.885,Pass,
,,,,,,,,,,,,,,,,,1.388834,,,,,,,,,,,,,,5dece0d9-71b5-4b8a-a270-f91bec6cb7d6,3023,,"[91.1, 21.7]",3754014,91,,,,,-0.9329131,,Right Foot,,,,"[101.7, 7.4]",,Ground Pass,,17.800282,,,,Anthony Martial,20039.0,,,,,,2,From Free Kick,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,196,Manchester United,39,['49dbf2fb-2bc5-4b87-9c43-9662eb26d4a1'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:46:41.776,Pass,
,,,,,,,,,,,,,,,,,0.528053,,,,,,,,,,,,,,5d878193-22dd-495f-be65-7672cfac083b,3026,,"[95.6, 12.4]",3754014,91,,,,,1.0445002,,Right Foot,,,,"[101.7, 22.9]",,High Pass,,12.143311,,Incomplete,,,,,,,,,2,From Free Kick,Anthony Martial,20039.0,Left Wing,196,Manchester United,39,['fc3beb17-9b7d-46ac-bf07-59b2776a81b4'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:46:45.322,Pass,
,,,,,,,,,,,,,,,,,1.588753,,,,,,,,,,,,,,d97ac89b-183a-4dca-868d-e29c347811d5,3028,,"[103.6, 0.1]",3754014,91,,,,,0.99945885,,,,,,"[112.6, 14.1]",,Low Pass,,16.643316,,,,Juan Manuel Mata García,3294.0,,,,,Throw-in,2,From Throw In,Daley Blind,3311.0,Left Back,197,Manchester United,39,['de5fe3b9-cb03-4673-9386-bc5808bb1fe5'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:46:57.675,Pass,
,,,,,,,,,,,,,,,,,3.159361,,,,,,,,,,,,,,d24fffc3-9b9f-4e67-ab67-09d76485deb5,3031,,"[111.0, 14.8]",3754014,91,,,,,2.7146564,,Left Foot,,,,"[86.6, 25.9]",,High Pass,,26.806156,,,,Michael Carrick,4751.0,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,197,Manchester United,39,['6f8dc017-61af-41d8-8aa8-8718f99dee1d'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:46:59.263,Pass,
,,,,,,,,,,,,,,,,,1.598609,,,,,,,,,,,,,,f6199cad-7021-40c1-afa5-ecd233fb29e4,3034,,"[86.6, 26.7]",3754014,92,,,,,-0.31154683,,Right Foot,,,,"[104.3, 21.0]",,High Pass,,18.595161,,Incomplete,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Right Center Midfield,197,Manchester United,39,['df57d1e5-131a-47a5-861b-983be5d545c6'],3,,,,,,,,,,,,,,,,,Manchester United,39,00:47:03.169,Pass,
,,,,,,,,,,,,,,,,,1.899403,,,,,,,,,,,,,,7cabd007-b39a-404d-a62f-3db628581815,3037,,"[74.2, 24.5]",3754014,92,,,,,-1.4268708,,Right Foot,,,,"[75.2, 17.6]",,Ground Pass,,6.9720874,,,,Andreas Hoelgebaum Pereira,6846.0,,,,,Recovery,2,From Throw In,Michael Carrick,4751.0,Right Center Midfield,197,Manchester United,39,['79803d44-ad65-4216-8a87-ffcd8efc7334'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:47:08.167,Pass,
,,,,,,,,,,,,,,,,,1.430397,,,,,,,,,,,,,,3513c7d0-1854-4c78-ba31-a354aa422bb9,3040,,"[79.0, 7.7]",3754014,92,,,,,-1.120135,,Right Foot,,,,"[82.0, 1.5]",,Ground Pass,,6.88767,,,,Daley Blind,3311.0,,,,,,2,From Throw In,Andreas Hoelgebaum Pereira,6846.0,Left Center Midfield,197,Manchester United,39,['fa351769-ad18-40a4-ba4e-b05926482f3b'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:47:11.766,Pass,
,,,,,,,,,,,,,,,,,2.0253,,,,,,,,,,,,,,4a23b03b-14b9-4273-a46e-69e35da30f2e,3042,,"[82.0, 1.5]",3754014,92,,,,,1.2429359,,Left Foot,,,,"[92.0, 30.9]",,High Pass,,31.054146,,Incomplete,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Back,197,Manchester United,39,['a8b6aed7-372b-4215-a17f-62b74b098ded'],13,,,,,,,,,,,,,,,,,Manchester United,39,00:47:13.197,Pass,
,,,,,,,,,,,,,,,,,1.071584,,,,,,,,,,,,,,a8b6aed7-372b-4215-a17f-62b74b098ded,3043,,"[28.1, 49.2]",3754014,92,,,,,0.40158054,,Other,,,,"[35.4, 52.3]",,Low Pass,,7.930952,,,,Charlie Adam,3636.0,,,,,Recovery,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,198,Stoke City,30,"['4a23b03b-14b9-4273-a46e-69e35da30f2e', '82d0058f-738f-4284-94e4-7424f84a06a6']",15,,,,,,,,,,,,,,,,,Stoke City,30,00:47:15.222,Pass,
,,,,,,,,,,,,,,,,,1.15407,,,,,,,,,,,,,,6e8642e8-90c1-42b4-a660-9b8db84f0435,3046,,"[39.0, 44.4]",3754014,92,,,,,-0.90286726,,Left Foot,,,,"[46.1, 35.4]",,Ground Pass,,11.46342,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Charlie Adam,3636.0,Right Center Midfield,198,Stoke City,30,['961826a4-5536-4214-b02d-2c02add378c9'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:47:17.514,Pass,
,,,,,,,,,,,,,,,,,1.681296,,,,,,,,,,,,,,4b596af4-3a79-4f37-ab24-483097592a36,3049,,"[82.2, 28.3]",3754014,92,,,,,-1.5707964,,Right Foot,,,,"[82.2, 25.0]",,Ground Pass,,3.3,,,,Marko Arnautović,3325.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,198,Stoke City,30,['7d936021-e85d-40f1-b289-ecfd295a0ab6'],21,,,,,,,,,,,,,,,,,Stoke City,30,00:47:21.135,Pass,
,,,,,,,,,,,,,,,,,1.119955,,,,,,,,,,,,,,fb2ebcb7-263a-4b29-a11d-a344c08b5996,3052,,"[95.0, 30.7]",3754014,92,,,,,2.8150113,,Right Foot,,,,"[88.8, 32.8]",,Ground Pass,,6.545991,,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,198,Stoke City,30,['0b397d93-1e4e-4a7e-891f-c5140e11f811'],25,,,,,,,,,,,,,,,,,Stoke City,30,00:47:25.587,Pass,
,,,,,,,,,,,,,,,,,2.458885,,,,,,,,,,,,,,711847cb-19dc-4c93-9e16-9f13e417333b,3055,,"[88.6, 32.3]",3754014,92,,,,,0.6280384,,Right Foot,,,,"[120.0, 55.1]",,High Pass,,38.804638,,Out,,Mame Biram Diouf,3603.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,198,Stoke City,30,['9a4bae8e-5c9f-4a84-b90c-350d7da105b1'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:47:28.348,Pass,
,,,,,,,,,,,,,,,,,4.709683,,,,,,,,,,,,,,527ee3d7-c0bb-484e-92e2-f3e77421baad,3057,,"[6.0, 36.0]",3754014,92,,True,,,-0.29188082,,Right Foot,,,,"[70.9, 16.5]",,High Pass,,67.76621,,,,Anthony Martial,20039.0,,,,,Goal Kick,2,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,199,Manchester United,39,['cc973d37-7559-428b-846b-703c30707876'],46,,,,,,,,,,,,,,,,,Manchester United,39,00:47:46.810,Pass,
,,,,,,,,,,,,,,,,,0.398451,,,,,,,,,,,,,,03701bc3-238a-4f4b-86f4-33c453fef6a7,3059,,"[70.9, 16.5]",3754014,92,,,,,3.0836864,,Right Foot,,,,"[64.0, 16.9]",,Ground Pass,,6.9115844,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,2,From Goal Kick,Anthony Martial,20039.0,Left Wing,199,Manchester United,39,['dd7906bc-576c-4e91-9579-a978887ee9b3'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:47:51.608,Pass,
,,,,,,,,,,,,,,,,,1.785948,,,,,,,,,,,,,,a138efad-0d37-4f07-b56d-d2fd6380a942,3068,,"[49.4, 51.8]",3754014,92,,,,,-2.352894,,Right Foot,,,,"[34.3, 36.6]",,Ground Pass,,21.425451,,,,Philipp Wollscheid,40121.0,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,200,Stoke City,30,['ffd8c8b2-6def-47d5-99fe-c60ca8a4cf4c'],57,,,,,,,,,,,,,,,,,Stoke City,30,00:47:57.495,Pass,
,,,,,,,,,,,,,,,,,1.774895,,,,,,,,,,,,,,48c04537-70ac-4eb1-9750-922adc4c967b,3071,,"[34.3, 36.6]",3754014,93,,,,,-1.1589382,,Right Foot,,,,"[42.6, 17.6]",,Ground Pass,,20.73379,,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,200,Stoke City,30,['48a7e8d4-b8d7-4f87-9cf8-374f8a21f27f'],0,,,,,,,,,,,,,,,,,Stoke City,30,00:48:00.107,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a6b86c1-fdd3-4de8-af78-a40cd8b4cae2,6,,"[60.8, 37.3]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ander Herrera Agüera,3606.0,Left Center Midfield,2,Manchester United,39,['301e66ea-09f1-44f1-a1e7-3fc30d6ded22'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:00:00.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c44715-5282-4482-8e04-121414380098,9,,"[34.4, 46.6]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Phil Jones,3314.0,Right Center Back,2,Manchester United,39,['5b39b9d0-9d1f-45d1-90af-a0c844f14bca'],2,,,,,,,,,,,,,,,,,Manchester United,39,00:00:02.640,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed49a70-221d-4e27-9ea0-054fecab148b,12,,"[93.0, 10.0]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,2,Manchester United,39,['23523854-4559-4b3b-ab0f-903d191e8d52'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:00:07.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f704dff5-8551-4ec8-a81e-9cf8c226a5fc,15,,"[85.7, 7.6]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Herrera Agüera,3606.0,Left Center Midfield,3,Manchester United,39,['6a9de738-a8eb-4814-9a6d-0d96063e8993'],18,,,,,,,,,,,,,,,,,Manchester United,39,00:00:18.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e323e4-9039-4a68-be7a-7ab021dc72dc,19,,"[108.0, 51.6]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,3,Manchester United,39,['a1b41325-01c1-4baf-9e6f-1b43c27afab0'],22,,,,,,,,,,,,,,,,,Manchester United,39,00:00:22.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45d17bb-c7a7-4640-a380-f6d9fd24c3c6,22,,"[73.5, 1.3]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,4,Stoke City,30,['d9a942fc-adec-499c-81a2-9320ca536723'],51,,,,,,,,,,,,,,,,,Stoke City,30,00:00:51.663,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f963bdbd-0044-4e7a-bcc5-247785d7a6d7,24,,"[83.6, 5.3]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,4,Stoke City,30,['6c9f72ad-6521-4e50-bbd9-d49d41cfac1e'],53,,,,,,,,,,,,,,,,,Stoke City,30,00:00:53.169,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5624b8-213a-4995-b3e8-bf16bc08f890,26,,"[42.4, 78.7]",3754014,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Young,3612.0,Right Back,4,Stoke City,30,['41898580-8776-4efc-830d-b4048dc8e195'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:00:54.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa200eb-77fb-497d-9710-189b6d2c721f,28,,"[85.0, 12.4]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,5,Stoke City,30,['bf62c779-55ad-4a36-a550-ee4a4c87e223'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:01:05.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925d88f0-1634-4500-88d5-75f7cc5c7eea,32,,"[70.1, 1.4]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,5,Stoke City,30,['b3624bd5-4420-4ee9-a404-1d960002a9b0'],7,,,,,,,,,,,,,,,,,Stoke City,30,00:01:07.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44dfe1a-e807-4683-b99e-0ac6e1e14664,36,,"[41.0, 3.1]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,5,Stoke City,30,"['198c1820-b06c-4eee-961a-d0ba9bee6eba', '513c4b9e-5a26-4858-a4d2-12f13b2542ad']",10,,,,,,,,,,,,,,,,,Stoke City,30,00:01:10.369,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f778ff-9ccb-451d-a80f-57a26b47e6ff,39,,"[71.1, 3.9]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,5,Stoke City,30,['962cde0f-4295-4272-a11c-863a59272170'],15,,,,,,,,,,,,,,,,,Stoke City,30,00:01:15.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9a9a077-4daa-4d24-bfa0-3a5c60044a81,41,,"[58.6, 73.4]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,6,Manchester United,39,['1b926d77-4877-45e4-81cf-58e84c196157'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:01:15.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56eb332c-8b03-4eab-b797-7325729135a8,45,,"[57.4, 65.8]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Left Center Midfield,6,Manchester United,39,"['2f7685de-0913-42e9-bf0c-24f1a7c78fad', '672631bd-fe34-4fe6-ae80-c18350b1a41c']",16,,,,,,,,,,,,,,,,,Manchester United,39,00:01:16.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b8625ae-6f8f-4dd2-907c-48cbee589dce,48,,"[53.2, 56.2]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Center Midfield,6,Manchester United,39,['d69ab7e2-d368-40f0-9fc0-19b758378f99'],18,,,,,,,,,,,,,,,,,Manchester United,39,00:01:18.297,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410249b-1f00-4dc9-94b8-35b8e5893b02,50,,"[67.1, 50.9]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,6,Manchester United,39,['bd6328ec-5ed5-4f52-80d5-766567b88e26'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:01:19.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a429499-ffaa-4ede-8cb1-a9f183a99d83,55,,"[48.7, 30.0]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Center Midfield,7,Stoke City,30,['3f6779dc-5163-402b-97f7-5f4cdc96a06a'],22,,,,,,,,,,,,,,,,,Stoke City,30,00:01:22.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfbeb200-5381-43ef-9497-637621aca9c8,58,,"[43.2, 54.0]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,7,Stoke City,30,['6084f28d-3d5d-4ea5-8b8e-74144ec0e325'],26,,,,,,,,,,,,,,,,,Stoke City,30,00:01:26.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c55304f-9c7c-42ef-bf42-a767ec713460,61,,"[60.1, 73.4]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,7,Stoke City,30,['f58e5415-7100-4eb3-a393-20e97f58c190'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:01:28.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4b5eac2-6e43-4bce-b1a1-eda997b9cb61,64,,"[39.7, 65.5]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,7,Stoke City,30,['7665dfe1-e355-41a5-8b4a-760085af3306'],32,,,,,,,,,,,,,,,,,Stoke City,30,00:01:32.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97c47759-8d63-4668-be66-8c21adf949ae,67,,"[41.8, 51.8]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Center Midfield,7,Stoke City,30,['2456d635-f5ee-46d9-9ea0-a77f539610a8'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:01:34.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afdefd64-76b4-44ce-9838-24610d59b0e9,70,,"[37.3, 70.9]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,7,Stoke City,30,['bd8d70a0-041e-4983-a599-7f39c2efaac6'],38,,,,,,,,,,,,,,,,,Stoke City,30,00:01:38.041,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ded90e4-dff3-4590-be72-efe3343cb2b2,75,,"[77.7, 25.9]",3754014,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,7,Stoke City,30,['9e0c94da-b17e-461b-bf6d-e529270ef304'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:01:55.568,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be1c527d-df06-4abe-8c5e-785f7bf05459,79,,"[79.5, 40.8]",3754014,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,7,Stoke City,30,['e57774b5-69b5-4447-beba-3860b558e844'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:02:01.884,Ball Receipt*,
