ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[30.7, 73.4]",,,,,,,,,,,,2.230895,,,,,,,,,,,,,f3cda855-8a0b-41ab-9fdd-edcd0fb1739e,1707,,"[9.2, 67.7]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,103,Stoke City,30,"['20c9970b-27bb-457d-b451-5662899be342', '86e6ccb6-6dfa-40d8-aa0d-2dae77e6bdb4']",49,,,,,,,,,,,,,,,,,,Watford,23,00:45:49.238,Carry,
,,"[74.7, 63.2]",,,,,,,,,,,,4.624088,,,,,,,,,,,,,a9c14e11-d0d0-4edd-a46b-b50652e25101,1712,,"[56.3, 63.2]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Phil Bardsley,3643.0,Right Back,103,Stoke City,30,"['41095ea9-932b-4325-8790-2456164c0d8e', 'a0ecd37f-9510-44a1-8582-374642b09967', 'd0bff410-e849-44b8-a5f9-ef92f0a8cd37']",54,,,,,,,,,,,,,,,,,,Stoke City,30,00:45:54.549,Carry,True
,,"[69.7, 57.1]",,,,,,,,,,,,0.166653,,,,,,,,,,,,,d707412d-0d5d-45d2-ab59-722aaf5ff2ee,1715,,"[69.7, 57.1]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,103,Stoke City,30,"['2fa1675e-422d-4edd-abef-e9ae5a8c154b', '98f37f20-f682-4c89-903b-3a00a310869d']",0,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:00.127,Carry,
,,"[54.4, 65.9]",,,,,,,,,,,,0.596304,,,,,,,,,,,,,acebc844-8419-4c2e-9755-dc84d9d7a4c9,1718,,"[55.0, 64.2]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Right Defensive Midfield,103,Stoke City,30,"['7bb0b62b-8b1f-4318-890e-9fbfafffcaf1', 'b5caea63-2e92-4956-ba67-9c8260a05782']",1,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:01.738,Carry,
,,"[47.9, 51.4]",,,,,,,,,,,,0.746355,,,,,,,,,,,,,fa0309cc-dc1d-48d7-8df1-435c04d2caf9,1721,,"[47.3, 53.8]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geoff Cameron,3480.0,Right Center Back,103,Stoke City,30,"['335f93fa-a249-4615-ac68-517cce709066', 'f0a5191b-a97c-463f-9893-2b80d94bff59']",3,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:03.279,Carry,
,,"[64.3, 49.5]",,,,,,,,,,,,1.427877,,,,,,,,,,,,,de0e96f8-62fa-4cca-b526-e72dfa907d87,1724,,"[64.0, 53.1]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,103,Stoke City,30,"['54e41fe3-7857-4b96-8d5a-a341610e37f2', 'c5f6c5d4-3252-4b4c-975d-dc5fa26fd7e3']",5,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:05.307,Carry,
,,"[87.5, 4.7]",,,,,,,,,,,,2.798737,,,,,,,,,,,,,0ef10ec4-7dba-4052-8fc2-4660866ee220,1727,,"[83.7, 6.7]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Back,103,Stoke City,30,"['0c19b7f1-fa18-4a24-bb25-90f474010db4', '62c2a7d5-5007-48f6-ba2a-2b9ad0bf6e83', 'ded4c774-555b-467e-a7bb-bafeacf03d37']",10,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:10.326,Carry,True
,,"[47.1, 39.4]",,,,,,,,,,,,0.636461,,,,,,,,,,,,,0bb7a3d6-e78c-4090-8a38-f22824611531,1739,,"[48.0, 42.4]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mario Suárez Mata,23488.0,Left Defensive Midfield,105,Watford,23,"['47e06679-70e4-40d3-8c43-db1a8d514b06', '6806a248-c0a3-41ef-ab56-fef07abe549c', '994e2a55-7986-4c62-ae77-c73022411cff']",1,,,,,,,,,,,,,,,,,,Watford,23,00:00:01.927,Carry,True
,,"[48.7, 24.5]",,,,,,,,,,,,1.491222,,,,,,,,,,,,,24876ae5-8b58-4972-82d3-8a4630b59ea5,1745,,"[51.2, 18.5]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Etienne Capoue,3721.0,Left Midfield,105,Watford,23,"['48d5fe62-5ce6-4f9b-b980-5c842632d46a', '67c797f2-c94f-4727-a33f-d3de000ef93e']",6,,,,,,,,,,,,,,,,,,Watford,23,00:00:06.876,Carry,
,,"[57.1, 60.5]",,,,,,,,,,,,2.015186,,,,,,,,,,,,,66c83992-9fb8-4da0-855e-d5c6783bd77c,1751,,"[48.0, 44.9]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Etienne Capoue,3721.0,Left Midfield,105,Watford,23,"['2a2e9a6d-0ba1-4c75-8e43-54f18d70f983', '2e62e67d-5401-41ee-8b3a-f062fecb479e', 'c9f621a8-1df7-4fdb-85d4-500672af93c7']",10,,,,,,,,,,,,,,,,,,Watford,23,00:00:10.152,Carry,True
,,"[80.7, 69.7]",,,,,,,,,,,,3.453902,,,,,,,,,,,,,28a9bc70-831d-45d3-b677-d7439d1203e4,1754,,"[68.5, 68.6]",3753977,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Manuel Jurado Marín,6870.0,Right Midfield,105,Watford,23,"['1fe6f90f-ce12-4717-a88a-09fc9c94abf5', '46bb7660-5224-4bcb-88db-647814db2278']",13,,,,,,,,,,,,,,,,,,Watford,23,00:00:13.530,Carry,
,,"[69.3, 74.8]",,,,,,,,,,,,1.187573,,,,,,,,,,,,,23058b61-a5af-4cce-ad19-8ab97ff6088a,1790,,"[67.5, 65.2]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Walters,3670.0,Right Wing,107,Stoke City,30,"['0bd9d813-63d4-4cbc-86ee-bc0f8c5bce94', '9d73b70f-3e16-4607-b336-e22bf69a3933']",29,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:29.354,Carry,
,,"[29.2, 4.6]",,,,,,,,,,,,1.441282,,,,,,,,,,,,,bbaa1ccc-7bc1-46df-9fd2-9caf16df65a5,1799,,"[18.5, 8.0]",3753977,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Midfield,109,Watford,23,"['5016aa0b-d070-4668-be2b-064be5dae498', 'b0868a8f-dbac-43db-9332-548d0c50a6f4', 'bd683944-222d-4240-b15c-673e313fc4e0']",47,,,,,,,,,,,,,,,,,,Watford,23,00:01:47.428,Carry,True
,,"[41.8, 50.0]",,,,,,,,,,,,0.84121,,,,,,,,,,,,,08bd2fc3-3afb-48d7-93be-6f1a5870fb67,1815,,"[40.4, 53.3]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,111,Stoke City,30,"['0313b2fa-50e6-49a7-a3a6-2eb641699837', '32fe9f91-b601-4e62-a86a-210d3e900867', '591b55d6-1a67-44db-9633-02bb78e673bd']",32,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:32.095,Carry,True
,,"[48.3, 44.8]",,,,,,,,,,,,0.778675,,,,,,,,,,,,,50c61993-da27-46a9-aea1-956ed8ef7b21,1819,,"[50.6, 45.3]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,111,Stoke City,30,"['2af64549-b759-4081-90c1-f24e9bc36b82', '63d50ad5-a18b-4fea-b1c4-610ce4b2ea0e', '9cd93187-2df3-4ba8-af85-164ab0e48549']",34,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:34.003,Carry,True
,,"[40.8, 3.4]",,,,,,,,,,,,2.110156,,,,,,,,,,,,,45382f0b-2209-4805-b1a3-e0c71c319a22,1823,,"[40.1, 9.7]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,111,Stoke City,30,"['a9a17d69-cab9-43c3-b695-7bc4abdc96f8', 'b3b818b9-690e-4383-a808-7cfed018ed40']",36,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:36.745,Carry,
,,"[42.7, 64.1]",,,,,,,,,,,,1.055818,,,,,,,,,,,,,d88bb2e5-24e9-4679-9377-84a8ff4b7a05,1827,,"[39.0, 64.8]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,112,Watford,23,"['08c92fbc-5fa5-4050-ad10-296f4a4d6c02', '68c578b1-4b0a-46c6-9297-3fb3e1b6d6ae', 'ac2d6795-4039-483f-877c-94defafd55a2']",41,,,,,,,,,,,,,,,,,,Watford,23,00:02:41.098,Carry,True
,,"[36.9, 63.5]",,,,,,,,,,,,1.550193,,,,,,,,,,,,,df8caa81-cb70-4f92-a348-dd55e2626c2d,1831,,"[42.7, 64.1]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,112,Watford,23,"['88d6ed1b-3743-4f60-a185-1fcc45403ef7', 'ac2d6795-4039-483f-877c-94defafd55a2', 'c7ffdc66-69a8-4cba-b9b6-eca65dca3908', 'fb09be15-9080-4ce5-9a53-0ea4c5bcedce']",42,,,,,,,,,,,,,,,,,,Watford,23,00:02:42.154,Carry,True
,,"[7.7, 31.0]",,,,,,,,,,,,1.012129,,,,,,,,,,,,,647fdbdd-be51-427b-b671-9bb3af141cc3,1835,,"[8.7, 33.1]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,112,Watford,23,"['002a5eb7-443e-4373-9b34-200069965958', '3dc8e782-6144-4aec-86aa-0f5c844710cd']",48,,,,,,,,,,,,,,,,,,Watford,23,00:02:48.265,Carry,
,,"[28.5, 13.2]",,,,,,,,,,,,1.073078,,,,,,,,,,,,,eef348dd-8fe5-478e-9659-1e4268d4baef,1838,,"[24.6, 17.1]",3753977,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,112,Watford,23,"['2e89ad00-867e-41ea-ae64-f949ca2f75ad', '553edd98-21cc-4909-96bd-2ff626ac2467', 'efa2632f-168a-4913-804a-d94c689fed66']",51,,,,,,,,,,,,,,,,,,Watford,23,00:02:51.086,Carry,True
,,"[35.9, 42.8]",,,,,,,,,,,,1.177635,,,,,,,,,,,,,fb27f922-8866-494f-9ab0-6e2e6e4e6efc,1850,,"[36.1, 40.1]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Center Back,112,Watford,23,"['35d6732e-8a47-48d1-92a9-8e955ac984b5', 'b80eafb0-04c8-48d3-af0e-32ab67750ddd']",2,,,,,,,,,,,,,,,,,,Watford,23,00:03:02.363,Carry,
,,"[49.0, 24.5]",,,,,,,,,,,,0.684821,,,,,,,,,,,,,911f42f1-804c-4393-ac55-7dce0522e0f9,1853,,"[46.3, 28.5]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,112,Watford,23,"['0a4bac67-9e70-4518-968a-c1ea9bdbc558', 'fc2f5834-e80b-4e13-b075-03be5bcb421b']",5,,,,,,,,,,,,,,,,,,Watford,23,00:03:05.032,Carry,
,,"[51.8, 13.0]",,,,,,,,,,,,1.073835,,,,,,,,,,,,,bece8bf7-6bbe-4822-bbb7-8d8ca106fe09,1856,,"[50.5, 15.3]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,112,Watford,23,"['3bc9ef4d-f587-431d-9142-ec3061500b40', '9e636417-bb8c-4f4b-8ebf-c66f6e0db472']",7,,,,,,,,,,,,,,,,,,Watford,23,00:03:07.253,Carry,
,,"[53.8, 41.4]",,,,,,,,,,,,5.693432,,,,,,,,,,,,,6d2a362a-79f1-407e-be5d-8643d37058c2,1859,,"[47.7, 14.6]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Left Midfield,112,Watford,23,"['7d62d05c-3f4a-4b9b-a833-224e09d68759', 'fd57f31a-ec1f-40f1-bc2b-8e6b1c206f9e']",9,,,,,,,,,,,,,,,,,,Watford,23,00:03:09.549,Carry,
,,"[47.6, 62.3]",,,,,,,,,,,,0.70977,,,,,,,,,,,,,38dbba7c-a043-43dc-b2fa-8348d03f6e7c,1862,,"[49.5, 60.0]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,112,Watford,23,"['56671f8f-8cc2-4007-a960-2718b5549f4d', '9fff0124-8899-4a57-b5e3-cf5fcdabfaec', 'd446d9be-cf35-4970-8f7e-afa62f731f64']",16,,,,,,,,,,,,,,,,,,Watford,23,00:03:16.914,Carry,True
,,"[15.4, 12.8]",,,,,,,,,,,,1.972317,,,,,,,,,,,,,ae2e2f5e-16c7-4b6c-8c10-95f969cde887,1870,,"[26.5, 14.8]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,112,Watford,23,"['6c7d9202-5792-42a9-b86c-924567381445', 'ed5f7653-ad49-4eda-89d1-28ea2f38e41e']",21,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:21.807,Carry,
,,"[116.2, 77.0]",,,,,,,,,,,,5.626025,,,,,,,,,,,,,fe513525-7fcd-4b9d-a41b-328aa1601871,1875,,"[114.7, 76.2]",3753977,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Right Center Forward,113,Watford,23,"['173c8673-03b6-4a08-8b4b-8f2e9d6dfb1a', '4ebb3ba6-0136-4df8-aabd-ad0fe9ba4a6e', '5a64c6ff-f2f0-472f-a13b-0782006e2343', '90b80700-11b9-4bf1-bcbb-dec5b89869f4']",38,,,,,,,,,,,,,,,,,,Watford,23,00:03:38.999,Carry,True
,,"[21.4, 74.8]",,,,,,,,,,,,5.180328,,,,,,,,,,,,,ff5e3048-80c6-490c-ab55-f0bfc5b8fd61,1886,,"[22.6, 61.7]",3753977,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,115,Watford,23,"['133cc6b4-2207-4099-bc53-82840d6ca7a2', '3a27d6db-21ef-469f-b8af-51f18bbccd6b', '4a6e09e6-fd75-4938-af97-9e0beaaa3027', 'a2b5d091-344d-4c27-bc1b-ac5901e529db']",23,,,,,,,,,,,,,,,,,,Watford,23,00:04:23.069,Carry,True
,,"[100.6, 66.5]",,,,,,,,,,,,1.21412,,,,,,,,,,,,,0144b928-92da-4b3c-97a6-6111b1726f40,1900,,"[92.0, 64.3]",3753977,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,117,Stoke City,30,"['ef422444-58bd-46d5-a1a7-f18dc360f63d', 'f750c147-edc1-48e7-bc03-c3e9732201cb']",11,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:11.774,Carry,
,,"[104.8, 55.0]",,,,,,,,,,,,0.422716,,,,,,,,,,,,,6bc2b1c2-a326-4648-a769-88ea33c0e8db,1908,,"[104.9, 55.3]",3753977,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,117,Stoke City,30,"['b14d3059-30a4-4da2-8bee-4712b05b454f', 'b7f80134-8a7b-40bb-82ce-9f79d6c8caf8', 'c9d91b57-c1cc-4f2e-b240-816cd484de1c']",16,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:16.842,Carry,True
,,"[50.1, 44.6]",,,,,,,,,,,,1.214657,,,,,,,,,,,,,fd410f59-9bf3-464b-95d3-41949e454a79,1918,,"[49.4, 44.4]",3753977,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Valon Behrami,5540.0,Right Defensive Midfield,120,Watford,23,"['3bd5067b-4118-43dc-9852-392eca6898a9', '542dcb90-9afe-4aa5-a95a-f4aa82fb5aeb']",42,,,,,,,,,,,,,,,,,,Watford,23,00:06:42.577,Carry,
,,"[35.2, 33.9]",,,,,,,,,,,,0.743959,,,,,,,,,,,,,266c465b-1593-4948-bd7d-2763983f7b01,1921,,"[34.4, 33.9]",3753977,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,120,Watford,23,"['3190dd4a-646d-4542-90fc-32f14bf7bef3', '6631a4da-5149-4072-8778-7f6866dbdacc']",45,,,,,,,,,,,,,,,,,,Watford,23,00:06:45.844,Carry,
,,"[35.2, 59.7]",,,,,,,,,,,,0.718387,,,,,,,,,,,,,5eaf56a9-e380-4356-8406-a828ee24c091,1925,,"[32.8, 57.7]",3753977,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Craig Cathcart,3263.0,Right Center Back,120,Watford,23,"['51a7cd8b-dd22-4a78-aae3-58948ed806bb', 'ee1e16b5-ec9d-4d61-87fb-b243d315079c', 'fc825e4b-7663-40c9-aa38-8b3f85791764']",48,,,,,,,,,,,,,,,,,,Watford,23,00:06:48.029,Carry,True
,,"[64.0, 35.5]",,,,,,,,,,,,0.013314,,,,,,,,,,,,,e6441d52-9d75-4d1a-b065-c92912b386d6,1941,,"[64.5, 35.1]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,121,Stoke City,30,"['32a055d0-2dcd-4f96-9fe0-1d214dd9d2c4', '44c73c83-0246-4bf8-988d-b80dd3147673', 'db540745-6055-49c0-bd9f-e0c1a9688389']",2,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:02.013,Carry,True
,,"[72.3, 34.9]",,,,,,,,,,,,3.461455,,,,,,,,,,,,,1f52fb45-ea9c-442a-a005-d035d0f007d9,1945,,"[54.3, 39.1]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,121,Stoke City,30,"['2c1bdfba-b137-4b59-81f7-7773159a310d', '802f1fa8-a43b-4827-8d56-731927b37a50', '956052ff-3b45-487e-a747-6c13072e23dd']",3,,,,,,,,,,,,,,,,,,Watford,23,00:07:03.611,Carry,True
,,"[94.8, 17.8]",,,,,,,,,,,,0.164305,,,,,,,,,,,,,49fc0a60-82af-41d7-adda-f683fdaeebca,1949,,"[93.6, 20.6]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,121,Stoke City,30,"['0f4a3e33-401e-4cfe-84d6-838ca7d0522d', '996caf2a-e444-4879-90f1-baaf8ff47541', 'f49e0999-20ad-4319-b824-e24ddb2c1694']",9,,,,,,,,,,,,,,,,,,Watford,23,00:07:09.229,Carry,True
,,"[3.8, 66.7]",,,,,,,,,,,,3.663543,,,,,,,,,,,,,df813584-3cc6-4185-bf0a-5173b34a83c9,1951,,"[26.1, 61.3]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,121,Stoke City,30,"['72481e52-56b4-42c2-bf54-a284de625ebb', 'f49e0999-20ad-4319-b824-e24ddb2c1694']",9,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:09.229,Carry,
,,"[64.7, 13.0]",,,,,,,,,,,,3.833507,,,,,,,,,,,,,5663291a-db9b-4936-9670-b7659539d1b6,1959,,"[80.7, 16.7]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,122,Watford,23,"['0c02349e-e544-4f37-8d7f-d61dfa5602da', 'd62e5292-a7d6-47b1-98d2-e70cdb1d10be']",15,,,,,,,,,,,,,,,,,,Watford,23,00:07:15.846,Carry,
,,"[74.5, 76.2]",,,,,,,,,,,,0.696152,,,,,,,,,,,,,0698129b-00ff-4e11-b5a2-5dec835d0e43,1968,,"[67.5, 76.6]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,122,Watford,23,"['3f53a028-a011-4318-a99e-0cb5e3141864', '91108e8c-8aab-4fef-afdd-ee8100964936', 'a449ccc1-3985-40cb-a04f-e0184db2b4a2']",27,,,,,,,,,,,,,,,,,,Watford,23,00:07:27.781,Carry,True
,,"[46.0, 23.9]",,,,,,,,,,,,0.728358,,,,,,,,,,,,,c45a7577-678b-4ffd-8c14-c6c85e3326ee,1972,,"[45.2, 23.4]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,123,Stoke City,30,"['0d7f9c1e-c481-4279-9887-49791a96a470', 'a2ab9aa4-a717-43cb-b41d-b557b6d56d4d']",29,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:29.777,Carry,
,,"[57.5, 6.5]",,,,,,,,,,,,1.99016,,,,,,,,,,,,,8ee2ab81-b9a0-48a0-961b-4c4a14bd2b94,1975,,"[56.7, 19.0]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,123,Stoke City,30,"['09c841b0-e817-4aa7-ada7-9f61ea74079b', '5d8295b9-387b-46db-b65a-022fb7ddc411', 'd9dae21e-e856-4575-9715-b9acfda775e7']",31,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:31.377,Carry,True
,,"[52.0, 2.3]",,,,,,,,,,,,1.342692,,,,,,,,,,,,,01f2d935-0bef-4619-8b3c-196849b2b6d4,1979,,"[54.9, 3.7]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,Left Wing,123,Stoke City,30,"['849821d2-639e-4b87-b776-52dd853cc77a', 'a48e47cd-f861-4a2f-a76e-d4e5edbf5840', 'a7b6c432-2099-4bb9-bec1-6369db99150c']",34,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:34.078,Carry,True
,,"[30.7, 14.3]",,,,,,,,,,,,1.230717,,,,,,,,,,,,,b8501a01-f079-4245-8264-d7b0107b6a8a,1983,,"[32.1, 13.9]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,123,Stoke City,30,"['8022a925-e234-4f96-ace5-a9b027723ca6', 'e0221d9e-bc36-4775-8076-95597ec9a2df']",36,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:36.856,Carry,
,,"[8.4, 45.6]",,,,,,,,,,,,2.631219,,,,,,,,,,,,,679ad1f5-09d8-47f7-bcfe-4568596a1f2e,1986,,"[8.0, 33.5]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,123,Stoke City,30,"['46ed091b-4822-467e-91bb-80fde57b5eef', '68c5f93b-df3f-4750-ae7b-2d1a1e3b28e9', 'e9e75c56-1409-443b-bf7a-70c96946077f']",40,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:40.379,Carry,True
,,"[54.7, 54.7]",,,,,,,,,,,,0.298467,,,,,,,,,,,,,94cb69b8-9aae-4350-b07a-27b5232aab0a,1999,,"[54.0, 52.8]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,123,Stoke City,30,"['22455a98-7bbc-4094-9a18-3cd32f5eb138', 'ccc1e5b7-cf3b-41e0-8b00-2cc4fbefc690']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:52.110,Carry,
,,"[55.8, 51.2]",,,,,,,,,,,,0.664224,,,,,,,,,,,,,cf878f64-4818-4dbe-ba41-14798817c474,2002,,"[55.8, 43.8]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,123,Stoke City,30,"['2d67a5fb-c56c-4a7b-91c0-0587bf449f67', 'e122d786-ab2e-4199-bdbe-fb287cf2bee7']",53,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:53.706,Carry,
,,"[44.0, 63.0]",,,,,,,,,,,,1.052158,,,,,,,,,,,,,14d2b01f-6101-4518-91bf-57ff0349542b,2005,,"[41.5, 60.9]",3753977,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,123,Stoke City,30,"['04fe2914-802e-4f3c-8938-b221d4062347', '70f9c952-9103-40a4-b6de-39504649b770']",55,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:55.737,Carry,
,,"[5.4, 58.6]",,,,,,,,,,,,2.16351,,,,,,,,,,,,,6afbabb1-9cfd-4098-a46d-ff2f553c7553,2013,,"[6.2, 56.4]",3753977,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,123,Stoke City,30,"['e0d3d495-e2c2-4b48-8f82-cb700a2111e4', 'f46ea056-0627-46eb-b436-38cf484a2a79']",2,,,,,,,,,,,,,,,,,,Stoke City,30,00:08:02.832,Carry,
,,"[55.0, 38.0]",,,,,,,,,,,,2.764527,,,,,,,,,,,,,310ef9fc-1a57-44c7-a6c3-ae6f87b87ee4,2020,,"[51.4, 32.5]",3753977,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,124,Watford,23,"['16938ff9-621a-43a5-bc8f-f361ef59d788', 'c9243540-dd1a-41ee-b2b5-398b70862f7d', 'e12451ad-93c5-4b82-9fa6-4029694fdd03']",11,,,,,,,,,,,,,,,,,,Watford,23,00:08:11.467,Carry,True
