50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.458095,,,,,,,,,,,,,a17dbb19-1ffb-423c-a4ac-2ba9a81b0930,2725,,,"[88.0, 35.5]",3754224,68,,,,,0.5317241,,Left Foot,,,"[98.2, 41.5]",High Pass,11.83385,,Incomplete,,Jordan Ayew,3450.0,,,,,,Recovery,2,From Free Kick,Ciaran Clark,3041.0,Left Center Back,136,Aston Villa,59,"['1f1cfa9d-0e28-4347-bb1a-18a769771861', 'f64c29f7-2c0c-437b-a668-366f3cc9a662']",6,,,,,,,,,,,,,,,,Aston Villa,59,00:23:06.780,Pass,
,,,,,,,,,,,,,,,,,1.114783,,,,,,,,,,,,,71d5cf2a-a284-4a62-9626-faf4f354f2d3,2735,,,"[72.4, 73.1]",3754224,68,,,,,-1.8944091,,Left Foot,,,"[67.0, 57.0]",Ground Pass,16.98146,,,,Leon Britton,4631.0,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,137,Swansea City,26,"['a28f832e-9384-4a00-bba2-01b391e89d8e', 'c873af93-712b-4ebf-b911-6bb8efa5448d']",17,,,,,,,,,,,,,,,,Swansea City,26,00:23:17.807,Pass,True
,,,,,,,,,,,,,,,,,1.097248,,,,,,,,,,,,,5feacb59-a1e0-4902-8781-d1846cda89e6,2738,,,"[69.6, 60.5]",3754224,68,,,,,1.6315908,,Left Foot,,,"[68.9, 72.0]",Ground Pass,11.521285,,,,Jack Frank Porteous Cork,3462.0,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,137,Swansea City,26,['fe5cae08-0426-4e46-a140-d82ab3178e8e'],19,,,,,,,,,,,,,,,,Swansea City,26,00:23:19.982,Pass,
,,,,,,,,,,,,,,,,,0.735149,,,,,,,,,,,,,184d1c4a-d868-40a6-8fe8-d83fdf7d5946,2741,,,"[71.9, 71.8]",3754224,68,,,,,-1.7175596,,Right Foot,,,"[70.2, 60.3]",Ground Pass,11.624973,,,,Leon Britton,4631.0,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,137,Swansea City,26,['7cd104d2-bf90-403e-aeae-024007d81f84'],21,,,,,,,,,,,,,,,,Swansea City,26,00:23:21.405,Pass,
,,,,,,,,,,,,,,,,,0.887578,,,,,,,,,,,,,12e0dde4-de8e-4645-abb6-daa2e5937073,2745,,,"[69.4, 60.9]",3754224,68,,,,,-1.4808145,,Right Foot,,,"[70.6, 47.6]",Ground Pass,13.354026,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,137,Swansea City,26,"['2d074369-6d8f-4ac7-b727-69e14ffe41bb', 'e67f5912-b3b3-4387-862e-935d14f0348c']",22,,,,,,,,,,,,,,,,Swansea City,26,00:23:22.965,Pass,True
,,,,,,,,,,,,,,,,,0.741133,,,,,,,,,,,,,99ad3102-5fc4-4001-9437-e393cc409248,2749,,,"[86.0, 43.1]",3754224,68,,,,,-0.5978837,,Right Foot,,,"[97.6, 35.2]",Ground Pass,14.0346,,Pass Offside,,Bafétimbi Gomis,20521.0,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Left Wing,137,Swansea City,26,"['486cc093-0742-4aa5-b6fb-31a5115a48b1', '6b80bca2-078e-404d-8aa4-f05a5f9b93cc']",25,,,,,,,,,,,,,,,,Swansea City,26,00:23:25.829,Pass,True
,,,,,,,,,,,,,,,,,2.28251,,,,,,,,,,,,,a71986e1-4058-424b-813a-90f9fc0e8017,2751,,,"[24.6, 41.7]",3754224,68,,True,,,0.6076336,,Right Foot,,,"[76.8, 78.0]",High Pass,63.580894,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,Free Kick,2,From Free Kick,Bradley Guzan,12608.0,Goalkeeper,138,Aston Villa,59,['9a75bc18-81b1-4dd2-83ee-27816f964ec6'],39,,,,,,,,,,,,,,,,Aston Villa,59,00:23:39.304,Pass,
,,,,,,,,,,,,,,,,,0.81987,,,,,,,,,,,,,fdd26d22-a561-43c5-9fe8-d87a88a3a5b9,2760,,,"[101.2, 65.4]",3754224,68,,,,,-1.0778778,,Left Foot,True,,"[110.6, 47.9]",Low Pass,19.864794,,Incomplete,,Jordan Ayew,3450.0,,,,,,,2,From Free Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,138,Aston Villa,59,"['56e9a39e-8bf0-4515-8ba9-e6bc09576ea4', '57f7e027-c6b8-41af-a9a7-9ca8ad9b17b0']",51,,,,,,,,,,,,,,,,Aston Villa,59,00:23:51.489,Pass,
,,,,,,,,,,,,,,,,,1.771757,,,,,,,,,,,,,3f8142ff-236c-474e-b4d7-20e5cf1b745d,2763,,,"[90.3, 57.1]",3754224,68,,,,,-1.8131877,,Right Foot,,,"[85.8, 38.9]",Low Pass,18.748066,,,,Idrissa Gana Gueye,3436.0,,,,,,Recovery,2,From Free Kick,Ashley Westwood,3583.0,Right Defensive Midfield,138,Aston Villa,59,['c12fa9de-ea82-41a6-b130-96f779e57ec3'],53,,,,,,,,,,,,,,,,Aston Villa,59,00:23:53.834,Pass,
,,,,,,,,,,,,,,,,,1.265323,,,,,,,,,,,,,89a46a39-251b-49bb-b5e7-526e6d4bc9d4,2766,,,"[85.8, 36.3]",3754224,68,,,,,-1.0180317,,Right Foot,,,"[98.2, 16.2]",Ground Pass,23.617155,,,,Andre Green,9630.0,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,138,Aston Villa,59,['eea3ff56-51ed-41e4-9a14-2d5887d6fac1'],57,,,,,,,,,,,,,,,,Aston Villa,59,00:23:57.383,Pass,
,,,,,,,,,,,,,,,,,2.267252,,,,,,,,,,,,,834a011d-aa8e-4ee1-96ce-d4fa83e8090e,2769,,,"[98.0, 17.1]",3754224,69,,,,,1.091277,,Right Foot,True,,"[114.9, 49.6]",High Pass,36.63141,,Incomplete,,Rudy Gestede,19362.0,,,,,,,2,From Free Kick,Andre Green,9630.0,Center Attacking Midfield,138,Aston Villa,59,"['4ad983b4-8c52-4288-9ead-d51dea9edbbd', 'e9ceb6c8-ddb7-4455-bfd8-a0cfc6bd520b']",1,,,,,,,,,,,,,,,,Aston Villa,59,00:24:01.210,Pass,
,,,,,,,,,,,,,,,,,3.656931,,,,,,,,,,,,,e05f7032-54e1-4acc-85f8-98c9c3ed3d8b,2773,,,"[15.2, 23.5]",3754224,69,,,True,,-0.75036097,,Keeper Arm,,,"[40.3, 0.1]",Low Pass,34.31574,,Injury Clearance,,,,,,,,,,2,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,139,Swansea City,26,,9,,,,,,,,,,,,,,,,Swansea City,26,00:24:09.218,Pass,
,,,,,,,,,,,,,,,,,4.610157,,,,,,,,,,,,,ac264122-b938-4e60-9628-ed28a68de060,2775,,,"[61.4, 80.0]",3754224,70,,,,,-1.0878274,,,,,"[65.7, 71.8]",Low Pass,9.259049,,,,Carles Gil de Pareja Vicent,6800.0,,,,,,Throw-in,2,From Throw In,Alan Hutton,9642.0,Right Back,140,Aston Villa,59,['2b46de0d-7e17-4d01-9c27-ebe91be1b4c6'],50,,,,,,,,,,,,,,,,Aston Villa,59,00:25:50.492,Pass,
,,,,,,,,,,,,,,,,,4.140006,,,,,,,,,,,,,b7df35ad-65e3-408c-bc27-c4be6a351b8f,2777,,,"[69.8, 70.5]",3754224,70,,,,,-0.19821726,,Left Foot,,,"[116.6, 61.1]",Ground Pass,47.734684,,Injury Clearance,,,,,,,,,,2,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,140,Aston Villa,59,,55,,,,,,,,,,,,,,,,Aston Villa,59,00:25:55.103,Pass,
,,,,,,,,,,,,,,,,,3.706972,,,,,,,,,,,,,b8194bea-24d8-4035-8e35-9b74f2ca4eb7,2780,,,"[17.4, 45.1]",3754224,71,,,,,0.10504845,,Drop Kick,,,"[78.1, 51.5]",High Pass,61.036465,,,,Bafétimbi Gomis,20521.0,,,,,,,2,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,140,Aston Villa,59,['5547accc-c2d8-465e-8aa0-75d8899c1086'],13,,,,,,,,,,,,,,,,Swansea City,26,00:26:13.346,Pass,
,,,,,,,,,,,,,,,,,1.902705,,,,,,,,,,,,,472fff1c-3be1-453d-ac63-c26f152f532a,2785,,,"[41.8, 22.8]",3754224,71,,,,True,1.2047398,,,,,"[44.1, 28.8]",Low Pass,6.4257298,,,,Ciaran Clark,3041.0,,,,,,Recovery,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,140,Aston Villa,59,"['808ec44b-eac9-4b37-ae30-1f248f11e472', 'bb7baf53-15a9-4899-931d-5050dfee5068']",18,,,,,,,,,,,,,,,,Aston Villa,59,00:26:18.523,Pass,True
,,,,,,,,,,,,,,,,,1.3896,,,,,,,,,,,,,82c8dfbf-ea34-400b-803d-15e91b34c562,2787,,,"[48.2, 27.5]",3754224,71,,,,,0.32786044,,Left Foot,,,"[62.9, 32.5]",Low Pass,15.527073,,,,Rudy Gestede,19362.0,,,,,,,2,From Throw In,Ciaran Clark,3041.0,Left Center Back,140,Aston Villa,59,['47807f43-b780-4b5b-bd45-72891c1b5208'],20,,,,,,,,,,,,,,,,Aston Villa,59,00:26:20.426,Pass,
,,,,,,,,,,,,,,,,,1.032861,,,,,,,,,,,,,1b515b14-2b8d-4670-9f66-30285bda3538,2791,,,"[62.5, 31.4]",3754224,71,,,,,-1.5930148,,Right Foot,,,"[62.3, 22.4]",Ground Pass,9.002222,,,,Jordan Ayew,3450.0,,,,,,,2,From Throw In,Rudy Gestede,19362.0,Center Forward,140,Aston Villa,59,['fbef4adf-db4b-42ad-9c38-31f522a520c5'],22,,,,,,,,,,,,,,,,Aston Villa,59,00:26:22.851,Pass,
,,,,,,,,,,,,,,,,,0.291136,,,,,,,,,,,,,56d01019-24f7-48e8-ad24-312c88db57c9,2794,,,"[68.7, 22.8]",3754224,71,,,,,-0.10352468,,Right Foot,,,"[76.4, 22.0]",Ground Pass,7.741447,,Incomplete,,Ciaran Clark,3041.0,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Left Wing,140,Aston Villa,59,"['5410694e-007b-4564-bf5a-28b7df43ab22', 'c841c6bf-12d6-4b73-a855-fd474f2d5e25']",24,,,,,,,,,,,,,,,,Aston Villa,59,00:26:24.345,Pass,
,,,,,,,,,,,,,,,,,0.124127,,,,,,,,,,,,,d64b4170-619f-413b-a04d-788587bb514a,2799,,,"[116.0, 20.1]",3754224,71,,,,,1.7818897,,Left Foot,,,"[115.1, 24.3]",Low Pass,4.2953463,,Incomplete,,Rudy Gestede,19362.0,,,,,,,2,From Throw In,Andre Green,9630.0,Center Attacking Midfield,140,Aston Villa,59,"['126c0ccb-6640-403b-8f92-e914e3f313da', '17476dcb-7609-440e-a65a-3d4f70346d9e']",32,,,,,,,,,,,,,,,,Aston Villa,59,00:26:32.397,Pass,
,,,,,,,,,,,,,,,,,1.451353,,,,,,,,,,,,,1616e335-8cf3-4e20-bb7c-7356315927c1,2802,,,"[120.0, 0.1]",3754224,72,,,,,1.6875049,,Left Foot,,,"[114.9, 43.6]",High Pass,43.797947,,Incomplete,,,,,True,True,Straight,,Corner,2,From Corner,Carles Gil de Pareja Vicent,6800.0,Right Wing,141,Aston Villa,59,['3bb24907-5c02-401c-beca-5f47acba15e2'],7,,,,,,,,,,,,,,,,Aston Villa,59,00:27:07.931,Pass,
,,,,,,,,,,,,,,,,,1.66554,,,,,,,,,,,,,d083256d-2ec0-49e4-9b6d-a832e2a81c2e,2805,,,"[120.0, 0.1]",3754224,72,,,,,1.7933744,2e662f69-5d8a-4ec2-87c4-f717ac946436,Left Foot,,,"[110.2, 43.4]",High Pass,44.395157,,,,Joleon Lescott,20285.0,True,True,True,Straight,,Corner,2,From Corner,Carles Gil de Pareja Vicent,6800.0,Right Wing,142,Aston Villa,59,['bad14628-1f0f-42f7-bd7b-99ae9723bfd3'],28,,,,,,,,,,,,,,,,Aston Villa,59,00:27:28.631,Pass,
,,,,,,,,,,,,,,,,,1.869652,,,,,,,,,,,,,0b6d0bd7-3cbd-473d-b655-c2926ce8cb0e,2810,,,"[4.3, 41.0]",3754224,72,,True,,,-0.6587158,,Drop Kick,,,"[49.0, 6.4]",Low Pass,56.526543,,,,Stephen Kingsley,9629.0,,,,,,,2,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,144,Swansea City,26,['37705129-524d-4206-a150-a8757b4a2c2f'],41,,,,,,,,,,,,,,,,Swansea City,26,00:27:41.260,Pass,
,,,,,,,,,,,,,,,,,0.972444,,,,,,,,,,,,,17d390cf-f632-465e-afaa-3aa6e04b4063,2812,,,"[48.8, 2.3]",3754224,72,,,,,1.4737,,Left Foot,,,"[50.3, 17.7]",Ground Pass,15.472879,,,,Leroy Fer,4045.0,,,,,,,2,Regular Play,Stephen Kingsley,9629.0,Left Back,145,Swansea City,26,['0927e2bc-4516-4e91-8067-be5031d345a7'],43,,,,,,,,,,,,,,,,Swansea City,26,00:27:43.679,Pass,
,,,,,,,,,,,,,,,,,0.881309,,,,,,,,,,,,,a9893098-8de0-44d4-ba82-479dd43dfede,2815,,,"[57.0, 21.5]",3754224,72,,,,,0.13188308,,Right Foot,,,"[66.8, 22.8]",Ground Pass,9.885848,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,2,Regular Play,Leroy Fer,4045.0,Center Attacking Midfield,146,Swansea City,26,['da8975d1-8cfd-4eea-b4df-afc7850c9bea'],46,,,,,,,,,,,,,,,,Swansea City,26,00:27:46.005,Pass,
,,,,,,,,,,,,,,,,,2.306866,,,,,,,,,,,,,0a2c10b4-2fea-4627-b59c-5bfedfb79d58,2818,,,"[63.4, 24.5]",3754224,72,,,,,1.5595292,,Right Foot,,,"[63.8, 60.0]",Ground Pass,35.502254,,,,Àngel Rangel Zaragoza,3973.0,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Left Wing,147,Swansea City,26,['4e7e11b8-636f-47f7-afba-765a0a4bcf0b'],47,,,,,,,,,,,,,,,,Swansea City,26,00:27:47.915,Pass,
,,,,,,,,,,,,,,,,,4.385486,,,,,,,,,,,,,404754ed-b2a8-4f97-85d6-345224ddc7ef,2822,,,"[77.5, 68.8]",3754224,72,,,,,-0.3744064,,Right Foot,,,"[120.0, 52.1]",Low Pass,45.663334,,Out,,Modou Barrow,9536.0,,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,148,Swansea City,26,"['90bd70d8-37aa-4b5e-a755-79228f0bb3ec', 'f0a91a25-73e5-4720-99c8-2c3382da9711']",52,,,,,,,,,,,,,,,,Swansea City,26,00:27:52.477,Pass,True
,,,,,,,,,,,,,,,,,3.512687,,,,,,,,,,,,,30ba78b7-19f2-42f1-9784-303b899f8668,2827,,,"[7.0, 36.1]",3754224,73,,,,,0.38175288,,Left Foot,,,"[62.3, 58.3]",High Pass,59.58968,,,,Rudy Gestede,19362.0,,,,,,Goal Kick,2,From Goal Kick,Bradley Guzan,12608.0,Goalkeeper,149,Aston Villa,59,['48c7b182-973f-4c2b-91bf-660ad45ef725'],32,,,,,,,,,,,,,,,,Aston Villa,59,00:28:32.801,Pass,
,,,,,,,,,,,,,,,,,1.278698,,,,,,,,,,,,,42500d9d-24ff-4d29-9e8b-8d1955127021,2829,,,"[62.3, 58.3]",3754224,73,,,,,2.4683974,,Other,,,"[54.4, 64.6]",Low Pass,10.104454,,,,Alan Hutton,9642.0,,,,,,,2,From Goal Kick,Rudy Gestede,19362.0,Center Forward,149,Aston Villa,59,['abb7ce49-f69a-46ca-b88c-8f46cd3c267c'],36,,,,,,,,,,,,,,,,Aston Villa,59,00:28:36.313,Pass,
,,,,,,,,,,,,,,,,,1.197708,,,,,,,,,,,,,5b6ec122-044f-45cf-bcf3-1dd9028c7a0c,2831,,,"[55.0, 65.0]",3754224,73,,,,,0.7233311,,Right Foot,,,"[64.4, 73.3]",Ground Pass,12.539936,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,2,From Goal Kick,Alan Hutton,9642.0,Right Back,149,Aston Villa,59,['c2a14ec9-b17b-48c4-99b3-8cd2062d2b6c'],37,,,,,,,,,,,,,,,,Aston Villa,59,00:28:37.592,Pass,
,,,,,,,,,,,,,,,,,2.081703,,,,,,,,,,,,,160d37b9-8992-4473-89d9-6724d87b5582,2839,,,"[48.6, 72.3]",3754224,73,,,,,-2.1034741,,Right Foot,,,"[35.1, 49.4]",Ground Pass,26.583076,,,,Ciaran Clark,3041.0,,,,,,,2,From Goal Kick,Alan Hutton,9642.0,Right Back,149,Aston Villa,59,['12490cd3-8286-4528-aa91-4380d3d27571'],47,,,,,,,,,,,,,,,,Aston Villa,59,00:28:47.172,Pass,
,,,,,,,,,,,,,,,,,1.327186,,,,,,,,,,,,,dfcdadb3-160a-44e6-a2bf-e0a44f519443,2842,,,"[38.8, 43.6]",3754224,73,,,,,-1.3308733,,Left Foot,,,"[44.5, 20.3]",Ground Pass,23.98708,,,,Aly Cissokho,27146.0,,,,,,,2,From Goal Kick,Ciaran Clark,3041.0,Left Center Back,149,Aston Villa,59,['ec482d06-2d6b-4fe6-be79-bf8ba48126e9'],50,,,,,,,,,,,,,,,,Aston Villa,59,00:28:50.740,Pass,
,,,,,,,,,,,,,,,,,1.01736,,,,,,,,,,,,,cbad4cd7-09c0-402e-9e52-0ff3fa85412b,2845,,,"[46.9, 16.6]",3754224,73,,,,,1.154894,,Left Foot,,,"[52.2, 28.6]",Ground Pass,13.118308,,,,Idrissa Gana Gueye,3436.0,,,,,,,2,From Goal Kick,Aly Cissokho,27146.0,Left Back,149,Aston Villa,59,['772d5d91-5b3b-4a72-ab20-b50c47d5c4e2'],53,,,,,,,,,,,,,,,,Aston Villa,59,00:28:53.642,Pass,
,,,,,,,,,,,,,,,,,1.299796,,,,,,,,,,,,,c22f04c7-e8e6-4bde-8bdb-f76167e29a73,2847,,,"[52.2, 28.2]",3754224,73,,,,,2.7088404,,Right Foot,,,"[33.8, 36.7]",Ground Pass,20.268448,,,,Ciaran Clark,3041.0,,,,,,,2,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,149,Aston Villa,59,['4eefb402-c45e-400f-90e3-fb898bdbe75d'],54,,,,,,,,,,,,,,,,Aston Villa,59,00:28:54.660,Pass,
,,,,,,,,,,,,,,,,,1.826788,,,,,,,,,,,,,a1ea78ee-2074-4c3e-92d7-ec0195afa29f,2850,,,"[33.4, 38.7]",3754224,73,,,,,1.5464956,,Left Foot,,,"[34.1, 67.5]",Ground Pass,28.808506,,,,Joleon Lescott,20285.0,,,,,,,2,From Goal Kick,Ciaran Clark,3041.0,Left Center Back,149,Aston Villa,59,['2b020780-ab51-4d46-be14-9dd7f219a170'],57,,,,,,,,,,,,,,,,Aston Villa,59,00:28:57.263,Pass,
,,,,,,,,,,,,,,,,,1.17395,,,,,,,,,,,,,4f1566b8-8f8f-46bc-b635-86d3a297c5b2,2853,,,"[35.1, 66.7]",3754224,74,,,,,0.7419473,,Left Foot,,,"[44.7, 75.5]",Ground Pass,13.023056,,,,Alan Hutton,9642.0,,,,,,,2,From Goal Kick,Joleon Lescott,20285.0,Right Center Back,149,Aston Villa,59,['ddf5d45d-3618-413b-bad1-6b2d3d875df8'],0,,,,,,,,,,,,,,,,Aston Villa,59,00:29:00.498,Pass,
,,,,,,,,,,,,,,,,,2.928713,,,,,,,,,,,,,9112b128-75be-402b-808b-92459473b17e,2856,,,"[45.6, 75.5]",3754224,74,,,,,-0.11345954,,Right Foot,,,"[96.5, 69.7]",High Pass,51.229385,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,2,From Goal Kick,Alan Hutton,9642.0,Right Back,149,Aston Villa,59,"['145579ab-355a-44d1-8add-ec9ac06cee56', '3c21995b-ce02-414e-b7cc-d3eb6f2ce77e']",2,,,,,,,,,,,,,,,,Aston Villa,59,00:29:02.907,Pass,
,,,,,,,,,,,,,,,,,0.707013,,,,,,,,,,,,,c1274711-e507-43fe-9f54-d24bdb57e803,2867,,,"[76.8, 60.5]",3754224,74,,,,,-0.12526657,,Right Foot,,,"[90.3, 58.8]",Ground Pass,13.606616,,,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,2,From Goal Kick,Ashley Westwood,3583.0,Right Defensive Midfield,149,Aston Villa,59,"['7ddcb0d2-a447-48e3-a60b-e3f48178bd7c', '9e53ba6f-4d7f-403f-9d10-67910e995855']",11,,,,,,,,,,,,,,,,Aston Villa,59,00:29:11.645,Pass,True
,,,,,,,,,,,,,,,,,1.424841,,,,,,,,,,,,,50074279-f332-46b0-8a05-b5dfec1c0efa,2871,,,"[85.0, 55.8]",3754224,74,,,,,-1.9713309,,Left Foot,,,"[80.3, 44.7]",Ground Pass,12.054045,,,,Andre Green,9630.0,,,,,,,2,From Goal Kick,Gabriel Imuetinyan Agbonlahor,42699.0,Right Wing,149,Aston Villa,59,"['578f688f-127f-40b2-ba59-a208a4166693', '9809eb5c-ad40-4470-bca0-648a8b0691fe']",13,,,,,,,,,,,,,,,,Aston Villa,59,00:29:13.235,Pass,True
,,,,,,,,,,,,,,,,,0.745463,,,,,,,,,,,,,c929e84e-1036-428e-8e47-57ca86353a07,2873,,,"[81.5, 43.6]",3754224,74,,,,,-0.49098456,,Right Foot,,,"[91.6, 38.2]",Ground Pass,11.452948,,,,Jordan Ayew,3450.0,,,,,,,2,From Goal Kick,Andre Green,9630.0,Center Attacking Midfield,149,Aston Villa,59,"['8b4ed065-5499-4a19-849c-fc7da6e8c559', '9809eb5c-ad40-4470-bca0-648a8b0691fe']",14,,,,,,,,,,,,,,,,Aston Villa,59,00:29:14.660,Pass,True
,,,,,,,,,,,,,,,,,1.51704,,,,,,,,,,,,,2134695a-21e8-4215-bfda-3f29ea010214,2876,,,"[100.1, 30.1]",3754224,74,,,,,-0.7464568,,Right Foot,,,"[112.1, 19.0]",Ground Pass,16.34656,,,,Aly Cissokho,27146.0,,,,,,,2,From Goal Kick,Jordan Ayew,3450.0,Left Wing,149,Aston Villa,59,['00c5cd1e-4553-4332-91a3-f2aef42ab2e7'],18,,,,,,,,,,,,,,,,Aston Villa,59,00:29:18.213,Pass,
,,,,,,,,,,,,,,,,,0.080731,,,,,,,,,,,,,d7341c5a-ea56-402d-9393-743a68b8c4c4,2879,,,"[114.5, 17.9]",3754224,74,,,,,1.823872,,Left Foot,,True,"[113.0, 23.7]",Low Pass,5.990826,,Incomplete,,,,,,,,,,2,From Goal Kick,Aly Cissokho,27146.0,Left Back,149,Aston Villa,59,['6c4a1eef-d12f-4045-85c5-90a342a740bb'],19,,,,,,,,,,,,,,,,Aston Villa,59,00:29:19.770,Pass,
,,,,,,,,,,,,,,,,,1.404977,,,,,,,,,,,,,4f5aff9b-01f6-4292-8615-f941b0e14c22,2883,,,"[96.9, 27.8]",3754224,74,,,,,1.8784633,,Right Foot,,,"[90.1, 49.2]",Ground Pass,22.4544,,,,Idrissa Gana Gueye,3436.0,,,,,,,2,From Goal Kick,Jordan Ayew,3450.0,Left Wing,149,Aston Villa,59,['4590ebbf-d368-4f30-9f45-169c1ab6054d'],22,,,,,,,,,,,,,,,,Aston Villa,59,00:29:22.969,Pass,
,,,,,,,,,,,,,,,,,1.864761,,,,,,,,,,,,,53aae7dd-ac53-4c99-a3ec-6b10dd7c2eac,2886,,,"[90.5, 49.4]",3754224,74,,,,,0.76372975,,Right Foot,,,"[107.0, 65.2]",Ground Pass,22.844912,,,,Alan Hutton,9642.0,,,,,,,2,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Defensive Midfield,149,Aston Villa,59,['2b0e7d22-2215-4895-a560-3ebb28224dcc'],25,,,,,,,,,,,,,,,,Aston Villa,59,00:29:25.233,Pass,
,,,,,,,,,,,,,,,,,1.332204,,,,,,,,,,,,,34597d28-4395-474f-b8a1-708a19981449,2888,,,"[110.0, 67.3]",3754224,74,,,,,-1.4327903,,Right Foot,True,,"[113.0, 45.7]",High Pass,21.807339,,Incomplete,,Rudy Gestede,19362.0,,,,,,,2,From Goal Kick,Alan Hutton,9642.0,Right Back,149,Aston Villa,59,"['1279c90a-f0aa-4d63-bb9d-841509d81cf9', 'e09e7664-a90d-43f2-91f6-5990363f3c04']",27,,,,,,,,,,,,,,,,Aston Villa,59,00:29:27.098,Pass,
,,,,,,,,,,,,,,,,,3.99582,,,,,,,,,,,,,f15b8e5a-c014-455b-aeea-2d6e5131decb,2902,,,"[24.7, 8.7]",3754224,75,,,,,0.07034849,,Right Foot,,,"[91.4, 13.4]",High Pass,66.86539,,,,Bafétimbi Gomis,20521.0,,,,,,Free Kick,2,From Free Kick,Łukasz Fabiański,3262.0,Goalkeeper,151,Swansea City,26,['e886791e-10f8-4e67-83d1-31277e927a83'],26,,,,,,,,,,,,,,,,Swansea City,26,00:30:26.370,Pass,
,,,,,,,,,,,,,,,,,0.859531,,,,,,,,,,,,,b0a536e2-bfac-479a-8b7e-1df6b7203ddb,2907,,,"[80.1, 0.1]",3754224,76,,,,,2.4791663,,,,,"[75.1, 4.0]",Low Pass,6.3411355,,,,Leon Britton,4631.0,,,,,,Throw-in,2,From Throw In,Stephen Kingsley,9629.0,Left Back,152,Swansea City,26,['c6212a0b-a7dd-4539-b3eb-89c14f1ac1e7'],0,,,,,,,,,,,,,,,,Swansea City,26,00:31:00.499,Pass,
,,,,,,,,,,,,,,,,,0.583294,,,,,,,,,,,,,884643f9-66f9-4bd9-a8b1-008c3f48f24e,2909,,,"[73.9, 6.1]",3754224,76,,,,,-0.6857295,,Left Foot,,,"[78.3, 2.5]",Low Pass,5.685068,,,,Stephen Kingsley,9629.0,,,,,,,2,From Throw In,Leon Britton,4631.0,Left Defensive Midfield,152,Swansea City,26,['ca78b0d1-d551-44a0-86de-52f053749377'],1,,,,,,,,,,,,,,,,Swansea City,26,00:31:01.359,Pass,
,,,,,,,,,,,,,,,,,0.613463,,,,,,,,,,,,,fb5b4148-5b6d-4798-ae5b-dfcdae1b887d,2916,,,"[80.5, 1.2]",3754224,76,,,,,1.9890207,,Left Foot,,,"[78.1, 6.6]",Ground Pass,5.9093146,,,,Leon Britton,4631.0,,,,,,,2,From Throw In,Stephen Kingsley,9629.0,Left Back,152,Swansea City,26,['ab4fd24c-c6c1-4e8a-a05d-e8b40e1c5c8a'],5,,,,,,,,,,,,,,,,Swansea City,26,00:31:05.040,Pass,
