ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.067974,,,,,,,,,,,,621e925c-1cc3-4b5c-9844-bc76e4f2d871,1485,,"[66.4, 3.5]",3753993,45,,,,0.7853982,,Left Foot,,,"[67.6, 4.7]",,Ground Pass,,1.6970563,,Incomplete,,Jeremain Lens,16457.0,,,,,,,1,From Free Kick,Jermain Defoe,3337.0,Left Center Forward,88,Sunderland,41,"['5433b4bd-7aa9-4efa-8b09-0b5c49c78ca1', '54b9c0db-fff4-45cd-a9a8-8f4f4cd2c764']",21,,,,,,,,,,,,,,,,Sunderland,41,00:45:21.555,Pass,
,,,,,,,,,,,,,,,1.32773,,,,,,,,,,,,0a9c369d-f96c-4daa-8c77-9bbfab4adc86,1489,,"[49.1, 75.8]",3753993,45,,,,-0.9272952,,Left Foot,,,"[56.6, 65.8]",,Ground Pass,,12.5,,,,Wes Hoolahan,10966.0,,,,,,Recovery,1,Regular Play,Alexander Banor Tettey,9463.0,Left Defensive Midfield,89,Norwich City,56,['d305be46-9ff3-477d-9ca9-698898184f9f'],23,,,,,,,,,,,,,,,,Norwich City,56,00:45:23.282,Pass,
,,,,,,,,,,,,,,,2.124933,,,,,,,,,,,,daadb893-fc60-4f33-8351-81de470014ef,1493,,"[53.7, 67.3]",3753993,45,,,,-2.4847689,,Left Foot,,,"[32.3, 50.8]",,Ground Pass,,27.022398,,,,Russell Martin,21212.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,89,Norwich City,56,['c129433b-b65c-4bc3-a420-6e3b75f674f6'],25,,,,,,,,,,,,,,,,Norwich City,56,00:45:25.287,Pass,
,,,,,,,,,,,,,,,3.77476,,,,,,,,,,,,83ab4929-fc31-4a37-a139-9ac0a15797a7,1495,,"[34.1, 52.1]",3753993,45,,,,-1.547446,,Right Foot,,,"[35.2, 5.0]",,Low Pass,,47.112843,,,,Robert Brady,10967.0,,,True,,,,1,Regular Play,Russell Martin,21212.0,Right Center Back,89,Norwich City,56,['a79e0c2f-91ab-4e36-bd05-d4013546821e'],27,,,,,,,,,,,,,,,,Norwich City,56,00:45:27.412,Pass,
,,,,,,,,,,,,,,,0.886885,,,,,,,,,,,,f3843c2b-1f8f-424f-8231-b1381be58b6a,1505,,"[11.4, 11.2]",3753993,45,,,,-0.29794553,,Left Foot,,,"[24.1, 7.3]",,Ground Pass,,13.28533,,,,Robert Brady,10967.0,,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,89,Norwich City,56,['cf5f9d4f-044f-4be2-a6f7-ae5d52296e11'],40,,,,,,,,,,,,,,,,Norwich City,56,00:45:40.160,Pass,
,,,,,,,,,,,,,,,0.17091,,,,,,,,,,,,e862fc09-d572-4810-b42e-74d9b259194e,1509,,"[22.9, 4.8]",3753993,45,,,,0.4266275,,Left Foot,,,"[26.2, 6.3]",,Ground Pass,,3.6249137,,Incomplete,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,89,Norwich City,56,"['6775053c-087b-4393-a49b-667d15646a7f', 'dcd9d7a2-ef95-4b90-9e64-8d49cea529bd', 'e9f97322-0381-4cb8-bc9f-d3f5e910cb7a']",41,,,,,,,,,,,,,,,,Norwich City,56,00:45:41.939,Pass,True
,,,,,,,,,,,,,,,0.327428,,,,,,,,,,,,827b92d5-cc50-40ee-a63d-02c54abf2d86,1513,,"[11.2, 5.6]",3753993,45,,,,0.0,,Left Foot,,,"[14.1, 5.6]",,High Pass,,2.9,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,89,Norwich City,56,"['82e8402b-4a4c-4d16-934d-a7e1f2e69c59', 'c9b0d169-55e3-42c7-b75e-c69415fd8a9a']",44,,,,,,,,,,,,,,,,Norwich City,56,00:45:44.576,Pass,True
,,,,,,,,,,,,,,,3.519754,,,,,,,,,,,,e4deb279-944b-431e-9d85-58ef8f6c8552,1515,,"[20.6, 0.1]",3753993,46,,,,0.15057571,,,,,"[64.1, 6.7]",,High Pass,,43.99784,,Incomplete,,Cameron Jerome,4807.0,,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,90,Norwich City,56,"['75e56527-a6df-46d9-bc6f-33b83a14d520', 'f599ab8b-f8ce-434c-bcd1-b65cfaa3b0b2']",6,,,,,,,,,,,,,,,,Norwich City,56,00:46:06.643,Pass,
,,,,,,,,,,,,,,,4.150771,,,,,,,,,,,,75e56527-a6df-46d9-bc6f-33b83a14d520,1517,,"[56.0, 73.4]",3753993,46,,,,-0.09966865,,Right Foot,,,"[91.0, 69.9]",,High Pass,,35.174564,,Incomplete,,Steven Fletcher,9554.0,,,,,,Recovery,1,From Throw In,Younes Kaboul,4746.0,Left Center Back,90,Norwich City,56,"['4d16fd5d-5a2c-4a1f-b315-33bae35aa5c6', 'b885b4e7-6d4c-4155-b4a8-79191ef60d8d', 'e4deb279-944b-431e-9d85-58ef8f6c8552']",10,,,,,,,,,,,,,,,,Sunderland,41,00:46:10.163,Pass,
,,,,,,,,,,,,,,,1.098223,,,,,,,,,,,,4d16fd5d-5a2c-4a1f-b315-33bae35aa5c6,1520,,"[29.1, 10.2]",3753993,46,,,True,0.48421025,,,,,"[44.5, 18.3]",,High Pass,,17.400288,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,90,Norwich City,56,"['0ec2c7b6-3d39-47e0-8a5b-07ffa48e742f', '3b3bb82a-5dfe-4918-afa4-0c786b0e899c', '75e56527-a6df-46d9-bc6f-33b83a14d520']",14,,,,,,,,,,,,,,,,Norwich City,56,00:46:14.313,Pass,True
,,,,,,,,,,,,,,,0.778267,,,,,,,,,,,,3b3bb82a-5dfe-4918-afa4-0c786b0e899c,1521,,"[75.6, 61.8]",3753993,46,,,,-0.107427955,,Head,,,"[85.8, 60.7]",,Low Pass,,10.259142,,,,Jeremain Lens,16457.0,,,,,,Recovery,1,Regular Play,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,91,Sunderland,41,"['4d16fd5d-5a2c-4a1f-b315-33bae35aa5c6', '889104cd-1be4-4e4d-863e-6146bb38977a']",15,,,,,,,,,,,,,,,,Sunderland,41,00:46:15.412,Pass,
,,,,,,,,,,,,,,,1.213287,,,,,,,,,,,,42f69e2e-8e68-47db-805e-96a026805d09,1535,,"[40.8, 13.3]",3753993,46,,,,0.514962,,Left Foot,,,"[53.7, 20.6]",,Ground Pass,,14.822281,,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,92,Norwich City,56,"['92743382-5545-4887-b792-0eecddd0ed38', 'c7fe5881-ae3f-4c57-a539-0fcdb2472490']",19,,,,,,,,,,,,,,,,Norwich City,56,00:46:19.400,Pass,True
,,,,,,,,,,,,,,,0.370914,,,,,,,,,,,,dcc00646-abd4-4cc3-8a3f-baee9c409e81,1538,,"[65.4, 21.2]",3753993,46,,,,0.40265465,,Right Foot,,,"[76.2, 25.8]",,Ground Pass,,11.738825,,,,Cameron Jerome,4807.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,92,Norwich City,56,['9395be5c-db7a-46a6-aa4a-dc484b18db8c'],22,,,,,,,,,,,,,,,,Norwich City,56,00:46:22.639,Pass,
,,,,,,,,,,,,,,,2.866562,,,,,,,,,,,,404e65d6-7fde-4c11-9e38-7c2ba34ffe2d,1543,,"[83.9, 18.3]",3753993,46,,,,-0.5732544,,Right Foot,,,"[99.7, 8.1]",,Ground Pass,,18.806381,,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,92,Norwich City,56,['d427efff-981f-44a6-b6e5-2f26e8cee68c'],25,,,,,,,,,,,,,,,,Norwich City,56,00:46:25.698,Pass,
,,,,,,,,,,,,,,,0.877465,,,,,,,,,,,,8c6b40db-d340-4310-abba-38e8c2e60b16,1546,,"[101.2, 5.8]",3753993,46,,,,-3.075573,,Right Foot,,,"[89.1, 5.0]",,Ground Pass,,12.126417,,,,Nathan Redmond,3286.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Wing,92,Norwich City,56,['3adfe83e-fc35-4a9e-a497-e3dee08ee642'],30,,,,,,,,,,,,,,,,Norwich City,56,00:46:30.151,Pass,
,,,,,,,,,,,,,,,0.604605,,,,,,,,,,,,35edf2ee-8781-4cb6-a5a3-6b318d02da79,1549,,"[87.0, 6.7]",3753993,46,,,,-0.19739556,,Right Foot,,,"[98.5, 4.4]",,Ground Pass,,11.727745,,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Wing,92,Norwich City,56,['f23c71ae-88c9-4fc5-99d7-ed662811a04d'],33,,,,,,,,,,,,,,,,Norwich City,56,00:46:33.521,Pass,
,,,,,,,,,,,,,,,3.760394,,,,,,,,,,,,54ca6877-f5b7-4acc-9abb-e07249ddcecd,1552,,"[97.7, 4.8]",3753993,46,,,,0.20436062,,Left Foot,,,"[117.0, 8.8]",,Ground Pass,,19.71015,,Incomplete,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Wing,92,Norwich City,56,"['1d81fb2f-8993-440f-9892-15b4fa7e85bb', '3b48a641-178d-4622-b730-fc7f979ad6ca', 'c6e230e3-392f-4813-a125-946f2dda4635']",34,,,,,,,,,,,,,,,,Norwich City,56,00:46:34.126,Pass,True
,,,,,,,,,,,,,,,3.251364,,,,,,,,,,,,3b48a641-178d-4622-b730-fc7f979ad6ca,1555,,"[3.1, 71.3]",3753993,46,,,,0.0,,Right Foot,,,"[55.1, 71.3]",,High Pass,,52.0,,Incomplete,,Steven Fletcher,9554.0,,,,,,Recovery,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,92,Norwich City,56,"['1072aa80-92a4-4ef3-a3ca-793c05fdf606', '54ca6877-f5b7-4acc-9abb-e07249ddcecd', '5dfa0a82-fbec-4f38-9b39-8b43f746d926', 'faeefa29-4066-4481-bcec-e3df2b0e8840']",37,,,,,,,,,,,,,,,,Sunderland,41,00:46:37.886,Pass,True
,,,,,,,,,,,,,,,1.675949,,,,,,,,,,,,5dfa0a82-fbec-4f38-9b39-8b43f746d926,1558,,"[65.0, 8.8]",3753993,46,,,True,0.064686954,,,,,"[89.7, 10.4]",,High Pass,,24.751768,,,,Wes Hoolahan,10966.0,,,,,,Recovery,1,Regular Play,Robert Brady,10967.0,Left Back,92,Norwich City,56,"['2dab6520-531a-4cd1-b5c9-5c71ab63b29c', '3b48a641-178d-4622-b730-fc7f979ad6ca', 'c1fdfddd-0b3e-41a1-996c-c512f7f0363b']",41,,,,,,,,,,,,,,,,Norwich City,56,00:46:41.138,Pass,True
,,,,,,,,,,,,,,,0.764118,,,,,,,,,,,,5628da40-0fd1-4caa-8d13-cbb2ea62cf15,1562,,"[82.4, 6.2]",3753993,46,,,,-0.4048918,,Left Foot,,,"[86.6, 4.4]",,Ground Pass,,4.5694637,,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,92,Norwich City,56,['60aa4d18-32bc-4516-b02e-97324c7fb77b'],44,,,,,,,,,,,,,,,,Norwich City,56,00:46:44.490,Pass,
,,,,,,,,,,,,,,,0.31258,,,,,,,,,,,,6c6e4fe7-fd12-40fa-9286-e9cf1c9a11e3,1566,,"[87.9, 5.8]",3753993,46,,,,-0.4241944,,Right Foot,,,"[91.0, 4.4]",,Ground Pass,,3.4014702,,Incomplete,,Wes Hoolahan,10966.0,,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Wing,92,Norwich City,56,"['0d90562f-cda5-48e0-bbd9-9293504f14d2', 'dca6d28c-54c0-4a9a-b4de-2d6c2bf0eccc', 'f5258621-5a63-42e0-bd4b-bc53be41eb67']",45,,,,,,,,,,,,,,,,Norwich City,56,00:46:45.613,Pass,True
,,,,,,,,,,,,,,,2.090902,,,,,,,,,,,,7af4fdee-eacf-49de-89fc-0089670a6840,1569,,"[91.4, 0.1]",3753993,47,,,,0.21548569,,,,,"[114.7, 5.2]",,High Pass,,23.851625,,,,Cameron Jerome,4807.0,,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,93,Norwich City,56,['0bee4cab-f85d-4b47-9ff0-2de514ff611a'],5,,,,,,,,,,,,,,,,Norwich City,56,00:47:05.197,Pass,
,,,,,,,,,,,,,,,1.230787,,,,,,,,,,,,7da47d46-d257-46e3-9183-61b17c63dd66,1575,,"[109.7, 0.1]",3753993,47,,,,2.2160156,,,,,"[102.7, 9.4]",,Low Pass,,11.6400175,,,,Wes Hoolahan,10966.0,,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,94,Norwich City,56,['88d82f21-7512-4de7-82cc-c15eb5246f06'],18,,,,,,,,,,,,,,,,Norwich City,56,00:47:18.684,Pass,
,,,,,,,,,,,,,,,0.742642,,,,,,,,,,,,a1758945-67b0-4398-bb7e-c278c10ba8d9,1579,,"[102.6, 6.0]",3753993,47,,,,-0.22131445,,Left Foot,,,"[110.6, 4.2]",,Ground Pass,,8.2,,,,Robert Brady,10967.0,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,94,Norwich City,56,"['726f77a8-d1c2-4589-83b5-4cc4ffc82585', 'c8f54099-05f7-4d5f-a006-ec2201569b4e']",20,,,,,,,,,,,,,,,,Norwich City,56,00:47:20.338,Pass,True
,,,,,,,,,,,,,,,1.690097,,,,,,,,,,,,bc6d68d2-614c-4e11-9023-4bb64d3cd102,1583,,"[115.6, 5.2]",3753993,47,,,,1.6889379,,Left Foot,True,,"[111.6, 38.9]",,High Pass,,33.936558,,Incomplete,,Graham Dorrans,16334.0,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,94,Norwich City,56,"['51ad3ede-11f6-4af1-bbbd-af984db5ccd8', '755e22e0-5f7f-4863-a6c5-a4972532244a']",23,,,,,,,,,,,,,,,,Norwich City,56,00:47:23.857,Pass,
,,,,,,,,,,,,,,,1.108821,,,,,,,,,,,,0e71ceba-de42-410f-b499-fdae9ed55d3e,1594,,"[90.4, 25.6]",3753993,47,,,,-1.5584513,,Right Foot,,,"[90.6, 9.4]",,Ground Pass,,16.201235,,,,Wes Hoolahan,10966.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Wing,94,Norwich City,56,"['a0552748-3cc4-4b40-97f8-0d2dba2b91a6', 'cb78a9d7-70ee-4971-8690-a97bd2d1481d']",30,,,,,,,,,,,,,,,,Norwich City,56,00:47:30.273,Pass,True
,,,,,,,,,,,,,,,0.99381,,,,,,,,,,,,198c9299-b163-4099-94de-4d5e0562da76,1598,,"[89.7, 9.6]",3753993,47,,,,-2.492597,,Left Foot,,,"[83.9, 5.2]",,Ground Pass,,7.28011,,,,Jonathan Howson,9578.0,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,94,Norwich City,56,"['305de4ff-748d-42fb-856d-35159c7e184a', '814b633e-11ae-45a4-ba19-e798656d9a12']",34,,,,,,,,,,,,,,,,Norwich City,56,00:47:34.003,Pass,True
,,,,,,,,,,,,,,,0.374096,,,,,,,,,,,,f2db3efb-0976-4bea-930b-23bc626e7c5c,1601,,"[79.5, 5.0]",3753993,47,,,,-0.12630811,,Right Foot,,,"[85.8, 4.2]",,Low Pass,,6.3505907,,Incomplete,,Robert Brady,10967.0,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Wing,94,Norwich City,56,"['4008464e-b1c2-4abc-a380-fd1d17272bbd', '69512ec9-90ac-4b20-bee3-0b13e841dae9']",35,,,,,,,,,,,,,,,,Norwich City,56,00:47:35.330,Pass,
,,,,,,,,,,,,,,,0.830032,,,,,,,,,,,,7bbb1b01-1096-44bd-876d-b68e6c21bb70,1604,,"[97.9, 0.1]",3753993,47,,,,1.3315648,,,,,"[99.9, 8.3]",,Low Pass,,8.440379,,,,Wes Hoolahan,10966.0,,,,,,Throw-in,1,From Throw In,Robert Brady,10967.0,Left Back,95,Norwich City,56,['d8326e25-fdb2-440a-8b68-29c943402931'],47,,,,,,,,,,,,,,,,Norwich City,56,00:47:47.404,Pass,
,,,,,,,,,,,,,,,0.747649,,,,,,,,,,,,09501c29-36cd-41c4-aec4-547ab3d55932,1606,,"[99.9, 8.3]",3753993,47,,,,-1.885554,,Left Foot,,,"[98.5, 4.0]",,Low Pass,,4.5221677,,,,Robert Brady,10967.0,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,95,Norwich City,56,['c1131a79-f9d5-4ac9-ac78-90a7f920b6a8'],48,,,,,,,,,,,,,,,,Norwich City,56,00:47:48.234,Pass,
,,,,,,,,,,,,,,,1.058167,,,,,,,,,,,,d42530cc-58ae-468a-ba12-a42a8c260a5b,1609,,"[109.1, 6.5]",3753993,47,,,,2.0100586,,Left Foot,,,"[105.2, 14.8]",,Ground Pass,,9.170606,,,,Wes Hoolahan,10966.0,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,95,Norwich City,56,['9ec0a9a5-bc17-4039-b00c-fdf80487f462'],50,,,,,,,,,,,,,,,,Norwich City,56,00:47:50.572,Pass,
,,,,,,,,,,,,,,,0.745494,,,,,,,,,,,,29eb6c21-5a29-4dc2-94f1-36ee081d6682,1613,,"[106.6, 16.3]",3753993,47,,,,2.0636327,,Left Foot,,,"[100.8, 27.1]",,Ground Pass,,12.258874,,,,Nathan Redmond,3286.0,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,95,Norwich City,56,"['9682056b-a5d5-4a87-92fa-05ca2b008cd4', 'b69bf04d-f433-4261-bec8-555cdc1ab0fa']",52,,,,,,,,,,,,,,,,Norwich City,56,00:47:52.246,Pass,True
,,,,,,,,,,,,,,,0.275906,,,,,,,,,,,,daba6cb1-a10c-4dc8-8521-8b50c1046ef4,1615,,"[101.2, 26.0]",3753993,47,,,,0.13706617,,Right Foot,,,"[104.1, 26.4]",,Ground Pass,,2.9274561,,Incomplete,,Wes Hoolahan,10966.0,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Wing,95,Norwich City,56,"['5089d13f-fc7f-4764-b6e3-e878d9591f2a', 'abac5eb9-58bb-4f94-8ce8-5425a50e59ee']",52,,,,,,,,,,,,,,,,Norwich City,56,00:47:52.991,Pass,
,,,,,,,,,,,,,,,0.472479,,,,,,,,,,,,d09235ed-5c8e-4ed4-961e-26216ea0de0b,1631,,"[61.0, 40.1]",3753993,45,,,,1.4631065,,Right Foot,,,"[61.4, 43.8]",,Ground Pass,,3.7215588,,,,Lee Cattermole,10783.0,,,,,,Kick Off,2,From Kick Off,Jermain Defoe,3337.0,Left Center Forward,96,Sunderland,41,['f5c36a10-ebf6-4d3b-8ede-c7b4e46a330c'],0,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.240,Pass,
,,,,,,,,,,,,,,,1.291888,,,,,,,,,,,,557d0d9b-1726-4018-800f-3b5fcba5b475,1633,,"[61.2, 44.0]",3753993,45,,,,-2.8387077,,Right Foot,,,"[51.6, 41.0]",,Ground Pass,,10.057833,,,,Yann Gérard M''Vila,4429.0,,,,,,,2,From Kick Off,Lee Cattermole,10783.0,Right Defensive Midfield,96,Sunderland,41,['3c3faa89-f81a-47ca-a5aa-3e74ee3a1af8'],0,,,,,,,,,,,,,,,,Sunderland,41,00:00:00.712,Pass,
,,,,,,,,,,,,,,,2.862511,,,,,,,,,,,,70213006-9128-44a2-9d63-ff948664caca,1636,,"[52.4, 41.2]",3753993,45,,,,-0.6286075,,Right Foot,,,"[83.9, 18.3]",,High Pass,,38.94432,,,,Steven Fletcher,9554.0,,,,,,,2,From Kick Off,Yann Gérard M''Vila,4429.0,Left Defensive Midfield,96,Sunderland,41,['57466c0e-9d77-4d15-9a5c-a90c8e0b7b3f'],2,,,,,,,,,,,,,,,,Sunderland,41,00:00:02.032,Pass,
,,,,,,,,,,,,,,,2.316345,,,,,,,,,,,,4af193ed-dfb9-4e4c-bcbc-8eb6e3e32c4e,1638,,"[84.7, 18.6]",3753993,45,,,True,1.3979357,,,,,"[86.9, 31.2]",,High Pass,,12.790622,,Incomplete,,,,,,,,,,2,From Kick Off,Steven Fletcher,9554.0,Right Center Forward,96,Sunderland,41,"['565435f1-17f1-4569-b69d-c345ff445a3e', '9690c23f-a9e7-4086-8f1e-ab3117ff7e35']",4,,,,,,,,,,,,,,,,Sunderland,41,00:00:04.958,Pass,True
,,,,,,,,,,,,,,,0.96758,,,,,,,,,,,,9690c23f-a9e7-4086-8f1e-ab3117ff7e35,1640,,"[33.2, 48.9]",3753993,45,,,,0.20679125,,Right Foot,,,"[47.5, 51.9]",,Low Pass,,14.611297,,Incomplete,,,,,,,,,Recovery,2,From Kick Off,Alexander Banor Tettey,9463.0,Left Defensive Midfield,96,Sunderland,41,"['3020eef0-7a6e-42e0-921e-8a28f70a1d19', '4af193ed-dfb9-4e4c-bcbc-8eb6e3e32c4e']",7,,,,,,,,,,,,,,,,Norwich City,56,00:00:07.275,Pass,
,,,,,,,,,,,,,,,0.918239,,,,,,,,,,,,3020eef0-7a6e-42e0-921e-8a28f70a1d19,1641,,"[72.6, 28.2]",3753993,45,,,,0.38352752,,Right Foot,,,"[78.3, 30.5]",,Low Pass,,6.146544,,,,Jermain Defoe,3337.0,,,,,,Recovery,2,From Kick Off,Lee Cattermole,10783.0,Right Defensive Midfield,96,Sunderland,41,"['9690c23f-a9e7-4086-8f1e-ab3117ff7e35', 'e8366272-4ee3-4b37-a0e9-66e61a07698b']",8,,,,,,,,,,,,,,,,Sunderland,41,00:00:08.242,Pass,
,,,,,,,,,,,,,,,0.765436,,,,,,,,,,,,48b8949f-7130-46bd-9df0-d1fb2d75a98f,1643,,"[78.3, 30.5]",3753993,45,,,,-2.7261004,,Right Foot,,,"[71.5, 27.5]",,Ground Pass,,7.4323616,,,,Lee Cattermole,10783.0,,,,,,,2,From Kick Off,Jermain Defoe,3337.0,Left Center Forward,96,Sunderland,41,['ff18861c-4151-496c-956c-007b525a002d'],9,,,,,,,,,,,,,,,,Sunderland,41,00:00:09.161,Pass,
,,,,,,,,,,,,,,,0.85918,,,,,,,,,,,,810ededd-77ec-415b-908f-e0b85d81b48e,1647,,"[73.6, 26.5]",3753993,45,,,,-1.8222405,,Other,,,"[70.8, 15.6]",,Ground Pass,,11.253888,,,,Patrick van Aanholt,3321.0,,,,,,,2,From Kick Off,Lee Cattermole,10783.0,Right Defensive Midfield,96,Sunderland,41,"['33b64a47-4c2e-4f63-87bb-e4d0a644aebf', 'b658e2f8-6170-4551-949e-3d062e705418']",10,,,,,,,,,,,,,,,,Sunderland,41,00:00:10.785,Pass,True
,,,,,,,,,,,,,,,1.063485,,,,,,,,,,,,84d11edd-a82c-4cd2-8504-880bfcb4ca85,1649,,"[70.8, 15.6]",3753993,45,,,,0.669043,,Right Foot,,,"[83.7, 25.8]",,High Pass,,16.445364,,,,Steven Fletcher,9554.0,,,,,,,2,From Kick Off,Patrick van Aanholt,3321.0,Left Back,96,Sunderland,41,['b01fbdc2-d165-4755-b5d5-341a67c9311f'],11,,,,,,,,,,,,,,,,Sunderland,41,00:00:11.644,Pass,
,,,,,,,,,,,,,,,1.446014,,,,,,,,,,,,a30d5ae3-b4da-4eb8-8019-16af62fac01c,1653,,"[33.9, 49.8]",3753993,45,,,,-0.8058035,,Left Foot,,,"[41.1, 42.3]",,Ground Pass,,10.396634,,,,Jonathan Howson,9578.0,,,,,,Recovery,2,Regular Play,Alexander Banor Tettey,9463.0,Left Defensive Midfield,97,Norwich City,56,['f58fb88a-c64e-434c-bc68-d47fe62ad668'],14,,,,,,,,,,,,,,,,Norwich City,56,00:00:14.325,Pass,
,,,,,,,,,,,,,,,2.307383,,,,,,,,,,,,95c0143e-8576-4412-9503-8d087a158f35,1658,,"[39.8, 39.5]",3753993,45,,,,0.51384467,,Right Foot,,,"[72.4, 57.9]",,High Pass,,37.434208,,,,Wes Hoolahan,10966.0,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Wing,97,Norwich City,56,"['867b41ba-15fb-4953-822a-76d33c971f3d', 'ec52b505-63eb-4eaa-997e-596e24cff055']",16,,,,,,,,,,,,,,,,Norwich City,56,00:00:16.439,Pass,True
,,,,,,,,,,,,,,,1.242447,,,,,,,,,,,,2f30ca9e-9a99-46b5-9eca-f540cb799bf3,1662,,"[50.9, 25.2]",3753993,45,,,,-3.0072713,,Right Foot,,,"[39.8, 23.7]",,Low Pass,,11.200892,,,,Patrick van Aanholt,3321.0,,,,,,Recovery,2,Regular Play,Lee Cattermole,10783.0,Right Defensive Midfield,98,Sunderland,41,['9ebcccbe-ce9d-4c58-bed5-e5501a1c0078'],20,,,,,,,,,,,,,,,,Sunderland,41,00:00:20.234,Pass,
,,,,,,,,,,,,,,,2.366754,,,,,,,,,,,,6d5ec354-d4c4-44bd-81f0-1a1174094240,1665,,"[39.8, 23.5]",3753993,45,,,,1.9097536,,Right Foot,,,"[34.3, 39.1]",,Ground Pass,,16.54116,,,,Younes Kaboul,4746.0,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,98,Sunderland,41,['f4761c4e-5790-4863-964a-3b461fcabc68'],22,,,,,,,,,,,,,,,,Sunderland,41,00:00:22.426,Pass,
,,,,,,,,,,,,,,,3.211636,,,,,,,,,,,,5b90d61d-1c05-48be-8673-0f0cdb8f4352,1667,,"[34.3, 41.5]",3753993,45,,,,1.6265326,,Right Foot,,,"[33.0, 64.8]",,Ground Pass,,23.336239,,,,Sebastián Coates Nión,6300.0,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,98,Sunderland,41,['c38e876f-1527-4bb0-99fd-fa48dfe16b1a'],24,,,,,,,,,,,,,,,,Sunderland,41,00:00:24.792,Pass,
,,,,,,,,,,,,,,,1.358912,,,,,,,,,,,,d031fd80-64e7-4b12-885f-66c77bd2845e,1669,,"[33.0, 65.0]",3753993,45,,,,-0.31561565,,Right Foot,,,"[42.8, 61.8]",,Ground Pass,,10.309219,,,,Yann Gérard M''Vila,4429.0,,,,,,,2,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,98,Sunderland,41,['e6ea6643-8ecb-4710-8d1d-bf83ec9708cd'],28,,,,,,,,,,,,,,,,Sunderland,41,00:00:28.004,Pass,
