50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.98011,,,,,,,,,,,,,,b2ca3144-3089-4c34-86e8-2fade1e4a364,2022,,,"[88.1, 39.5]",3754034,53,,,,,-1.5051016,,Right Foot,,,"[89.1, 24.3]",,Ground Pass,,15.23286,,,,Shane Long,3842.0,,,,,,,2,From Keeper,Sadio Mané,3629.0,Left Wing,120,Southampton,25,['dde114d9-f961-496c-9de8-e8337f0b5882'],32,,,,,,,,,,,,,,,,,,,Southampton,25,00:08:32.881,Pass,
,,,,,,,,,,,,,,,,1.276789,,,,,,,,,,,,,,8bfe0ac2-db2a-474e-b3d8-b8bb7d15fc06,2024,,,"[88.4, 24.3]",3754034,53,,,,,2.077895,,Right Foot,,,"[82.4, 35.1]",,Ground Pass,,12.354756,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,From Keeper,Shane Long,3842.0,Right Wing,120,Southampton,25,['b55cb002-0cbc-4b1f-8804-7b2b5b490f2a'],33,,,,,,,,,,,,,,,,,,,Southampton,25,00:08:33.861,Pass,
,,,,,,,,,,,,,,,,1.111376,,,,,,,,,,,,,,8941c761-1fc4-4c85-a55a-0c3878e2c08d,2027,,,"[85.3, 35.3]",3754034,53,,,,,-1.1040528,,Right Foot,,,"[91.8, 22.4]",,Ground Pass,,14.445068,,,,Sadio Mané,3629.0,,,,,,,2,From Keeper,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,120,Southampton,25,['890f6e45-5b8b-474d-939b-ddab75f12a8e'],36,,,,,,,,,,,,,,,,,,,Southampton,25,00:08:36.732,Pass,
,,,,,,,,,,,,,,,,3.218063,,,,,,,,,,,,,,5b1b7953-d971-4ec6-afec-9b24a296a319,2031,,,"[90.3, 34.3]",3754034,53,,,,,0.54295117,,Right Foot,,,"[119.3, 51.8]",,High Pass,,33.87108,,Out,,Victor Wanyama,3098.0,,,,,,,2,From Keeper,Sadio Mané,3629.0,Left Wing,120,Southampton,25,['123e43c9-0ada-4e23-881f-667d9a4cec9e'],41,,,,,,,,,,,,,,,,,,,Southampton,25,00:08:41.169,Pass,
,,,,,,,,,,,,,,,,3.591398,,,,,,,,,,,,,,4aff22af-4bb9-41ad-8679-bc9624c889e4,2033,,,"[7.0, 36.1]",3754034,53,,,,,0.39605635,,Right Foot,,,"[68.7, 61.9]",,High Pass,,66.876976,,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,2,From Goal Kick,Tim Howard,13042.0,Goalkeeper,121,Everton,29,['89ed161d-ef51-4b84-8e53-e6b5316a61cd'],56,,,,,,,,,,,,,,,,,,,Everton,29,00:08:56.679,Pass,
,,,,,,,,,,,,,,,,2.929135,,,,,,,,,,,,,,c0c66f8f-522b-49c8-aa0a-9aadba1306bf,2035,,,"[68.7, 61.9]",3754034,54,,,,True,-0.3141171,,,,,"[88.4, 55.5]",,Low Pass,,20.713522,,Incomplete,,,,,,,,,,2,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,121,Everton,29,"['04fb6a40-5864-4c95-82c7-b2562381cd32', '68c47103-d6e8-40da-b0b6-d2e2759aa8db']",0,,,,,,,,,,,,,,,,,,,Everton,29,00:09:00.271,Pass,True
,,,,,,,,,,,,,,,,2.181221,,,,,,,,,,,,,,04fb6a40-5864-4c95-82c7-b2562381cd32,2037,,,"[31.7, 24.6]",3754034,54,,,,,2.7067995,,Right Foot,,,"[7.8, 35.7]",,Ground Pass,,26.35185,,,,Maarten Stekelenburg,20201.0,,,,,,Recovery,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,122,Southampton,25,"['97187706-69c8-45e6-98df-e5df309ee457', 'c0c66f8f-522b-49c8-aa0a-9aadba1306bf']",3,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:03.200,Pass,
,,,,,,,,,,,,,,,,1.712408,,,,,,,,,,,,,,5fe0de97-b074-4f4d-bb7f-dfe0ab55199f,2040,,,"[10.8, 39.8]",3754034,54,,,,,-0.36748838,,Right Foot,,,"[32.1, 31.6]",,Ground Pass,,22.82389,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,122,Southampton,25,['5abf8cc9-51af-4eee-a2e7-f022e5d6d519'],8,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:08.117,Pass,
,,,,,,,,,,,,,,,,0.793206,,,,,,,,,,,,,,1e18fac0-93ee-460f-b68c-f2bb88abbc6d,2043,,,"[56.5, 37.7]",3754034,54,,,,,0.12297187,,Right Foot,,,"[74.3, 39.9]",,Ground Pass,,17.93544,,,,Graziano Pellè,11062.0,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,122,Southampton,25,['10c2f950-ab01-4688-b84c-4e3e24a97bcf'],15,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:15.692,Pass,
,,,,,,,,,,,,,,,,0.993676,,,,,,,,,,,,,,37484176-222c-4081-b866-9f540a71f941,2045,,,"[74.3, 39.9]",3754034,54,,,,,1.4056476,,Right Foot,,,"[75.7, 48.3]",,Ground Pass,,8.515867,,,,Steven Davis,3828.0,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,122,Southampton,25,['4b9a3bf0-9f78-489a-870e-a044e3ae1f70'],16,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:16.485,Pass,
,,,,,,,,,,,,,,,,1.911795,,,,,,,,,,,,,,25b1b544-71f0-4863-bed5-a9912906fc32,2047,,,"[75.7, 50.1]",3754034,54,,,,,-2.7267783,,Right Foot,,,"[64.8, 45.3]",,Ground Pass,,11.91008,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,122,Southampton,25,['39246566-1ace-48bb-b1e3-c6dc17ec20b7'],17,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:17.479,Pass,
,,,,,,,,,,,,,,,,4.801799,,,,,,,,,,,,,,12760973-e974-4392-8453-171c0877a8c4,2049,,,"[65.2, 45.0]",3754034,54,,,,,0.63340396,,Left Foot,,,"[111.5, 79.0]",,High Pass,,57.44293,,Out,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,122,Southampton,25,,19,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:19.390,Pass,
,,,,,,,,,,,,,,,,1.430812,,,,,,,,,,,,,,139d344a-a45e-4e8c-b616-38ab13bcf589,2050,,,"[9.0, 0.1]",3754034,54,,,,,0.17301016,,,,,"[39.9, 5.5]",,High Pass,,31.368296,,Incomplete,,Ross Barkley,4275.0,,,,,,Throw-in,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,123,Everton,29,"['37049bf7-cd91-4907-b8cc-3da5c2aeb531', 'a13a4823-cf59-4169-8e07-a99158c905d8']",38,,,,,,,,,,,,,,,,,,,Everton,29,00:09:38.741,Pass,
,,,,,,,,,,,,,,,,0.887886,,,,,,,,,,,,,,a13a4823-cf59-4169-8e07-a99158c905d8,2052,,,"[80.2, 74.6]",3754034,54,,,,,0.14189705,,Head,,,"[86.5, 75.5]",,Low Pass,,6.363961,,,,Sadio Mané,3629.0,,,,,,Recovery,2,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,124,Southampton,25,"['139d344a-a45e-4e8c-b616-38ab13bcf589', 'adf12000-05df-49b1-bdaa-9c78e3fc6b96']",40,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:40.171,Pass,
,,,,,,,,,,,,,,,,1.12304,,,,,,,,,,,,,,058dc536-e6d9-45bc-86a8-a9b339141d25,2055,,,"[84.7, 51.8]",3754034,54,,,,,-2.748142,,Right Foot,,,"[74.1, 47.4]",,Ground Pass,,11.4769335,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Wing,124,Southampton,25,['06961ad0-38bc-4b01-b8ce-c79b547034cd'],43,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:43.665,Pass,
,,,,,,,,,,,,,,,,1.207152,,,,,,,,,,,,,,d4bcca41-8467-4340-8449-0d9a8cf58fdd,2058,,,"[76.0, 43.2]",3754034,54,,,,,-1.0666304,,Right Foot,,,"[82.4, 31.6]",,Ground Pass,,13.248396,,,,Sadio Mané,3629.0,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,124,Southampton,25,['74fa668d-88a6-4f5e-8076-86ef7d898ca1'],47,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:47.044,Pass,
,,,,,,,,,,,,,,,,1.407624,,,,,,,,,,,,,,cea1e2f9-05d8-4b90-8660-bd64514345be,2065,,,"[98.1, 22.9]",3754034,54,,,,,-0.5327019,,Left Foot,,,"[111.5, 15.0]",,Ground Pass,,15.555385,,,,Matt Targett,3651.0,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Wing,124,Southampton,25,['1dc75778-c3cb-4170-85a9-3b5e10887793'],51,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:51.687,Pass,
,,,,,,,,,,,,,,,,0.814146,,,,,,,,,,,,,,d1f9e07e-40a2-493c-9fda-2a90153dff93,2067,,,"[111.5, 15.0]",3754034,54,,,,,1.4711276,,Left Foot,True,,"[113.3, 33.0]",,Ground Pass,,18.089777,,Incomplete,,Graziano Pellè,11062.0,,,,,,,2,Regular Play,Matt Targett,3651.0,Left Back,124,Southampton,25,"['3abe2fd7-ad77-42cb-a680-6021648683b6', 'cfcd8a7d-f6f2-401e-8826-19bc91fe0ab1']",53,,,,,,,,,,,,,,,,,,,Southampton,25,00:09:53.094,Pass,
,,,,,,,,,,,,,,,,3.952418,,,,,,,,,,,,,,ea516965-1b16-4bd6-9e6e-e78f9ecaabca,2071,,,"[5.8, 55.5]",3754034,54,,,,,0.57666093,,Right Foot,,,"[42.7, 79.5]",,Low Pass,,44.01829,,Out,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,124,Southampton,25,,54,,,,,,,,,,,,,,,,,,,Everton,29,00:09:54.774,Pass,
,,,,,,,,,,,,,,,,1.763007,,,,,,,,,,,,,,379e8db9-b025-4d07-8ee5-3968a9a923fb,2072,,,"[77.4, 0.1]",3754034,55,,,,,2.5546951,,,,,"[56.5, 14.0]",,Low Pass,,25.100199,,,,José Miguel da Rocha Fonte,3960.0,,,,,,Throw-in,2,From Throw In,Maya Yoshida,3300.0,Left Center Back,125,Southampton,25,['873edc54-03df-4900-913e-55c73ef16b07'],1,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:01.703,Pass,
,,,,,,,,,,,,,,,,1.412969,,,,,,,,,,,,,,3586f2e5-18a7-44f8-9797-32dbd432c633,2075,,,"[59.9, 16.2]",3754034,55,,,,,1.0255692,,Left Foot,,,"[67.3, 28.4]",,Ground Pass,,14.268847,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,125,Southampton,25,['c35b812f-f4f3-468b-9950-2b435081cb3a'],4,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:04.412,Pass,
,,,,,,,,,,,,,,,,1.467084,,,,,,,,,,,,,,e802dabb-3213-462a-91ef-37ff6473e53d,2078,,,"[70.5, 31.5]",3754034,55,,,,,1.8185413,,Left Foot,,,"[66.2, 48.5]",,Ground Pass,,17.535393,,,,Victor Wanyama,3098.0,,,,,,,2,From Throw In,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,125,Southampton,25,['1e0530c2-6270-4d20-aaac-420cfde2f4f8'],7,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:07.258,Pass,
,,,,,,,,,,,,,,,,1.480024,,,,,,,,,,,,,,e1e0e0cf-5d22-4c0c-802e-35ca7787207b,2081,,,"[68.8, 55.0]",3754034,55,,,,,1.0101093,,Right Foot,,,"[79.6, 72.2]",,Ground Pass,,20.309603,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,2,From Throw In,Victor Wanyama,3098.0,Right Defensive Midfield,125,Southampton,25,['088f2f76-4317-4a20-a67c-0f682a051e08'],9,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:09.875,Pass,
,,,,,,,,,,,,,,,,1.206955,,,,,,,,,,,,,,e19ce553-76d8-4b0a-a900-bbe2b29fe222,2084,,,"[80.5, 72.2]",3754034,55,,,,,-2.2066348,,Right Foot,,,"[74.3, 63.8]",,Ground Pass,,10.440307,,,,Victor Wanyama,3098.0,,,,,,,2,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,125,Southampton,25,['079420d4-b39f-4a95-8e81-7b33948899e6'],13,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:13.366,Pass,
,,,,,,,,,,,,,,,,1.632067,,,,,,,,,,,,,,434e019b-4aa3-4f47-b0d8-c1aaaefe8146,2087,,,"[70.9, 50.9]",3754034,55,,,,,-1.7510833,,Right Foot,,,"[67.2, 30.6]",,Ground Pass,,20.634438,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,From Throw In,Victor Wanyama,3098.0,Right Defensive Midfield,125,Southampton,25,['a5003148-e5fe-4397-8a40-75fe06edfaee'],15,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:15.376,Pass,
,,,,,,,,,,,,,,,,3.077798,,,,,,,,,,,,,,9db48cc2-7ffb-4392-83f5-ead9247ba820,2090,,,"[68.2, 29.6]",3754034,55,,,,,0.9531794,,Right Foot,,,"[104.0, 80.0]",,High Pass,,61.82071,,Out,,Cédric Ricardo Alves Soares,3329.0,,,True,,,,2,From Throw In,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,125,Southampton,25,['52226507-746c-4c4b-aecc-70bd9e4e7c2a'],19,,,,,,,,,,,,,,,,,,,Southampton,25,00:10:19.348,Pass,
,,,,,,,,,,,,,,,,0.745284,,,,,,,,,,,,,,b94e30b3-90c8-4f59-8753-6f340967f029,2092,,,"[18.2, 0.1]",3754034,55,,,,,0.52903044,,,,,"[31.2, 7.7]",,Low Pass,,15.058553,,,,Arouna Koné,26696.0,,,,,,Throw-in,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,126,Everton,29,['114a17d0-5295-4679-9963-fc3f6e2e0019'],37,,,,,,,,,,,,,,,,,,,Everton,29,00:10:37.124,Pass,
,,,,,,,,,,,,,,,,1.206139,,,,,,,,,,,,,,f5e1884c-ef73-4581-a2ae-2b561b1bdf02,2096,,,"[26.2, 5.5]",3754034,55,,,,,-1.5707964,,Right Foot,,,"[26.2, 2.8]",,Ground Pass,,2.7,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,,2,From Throw In,Arouna Koné,26696.0,Right Wing,126,Everton,29,"['b1bfed1c-0aea-475b-8413-661a86fcce82', 'eb37a9a5-a4a2-4e51-8177-03b4b5898180']",39,,,,,,,,,,,,,,,,,,,Everton,29,00:10:39.171,Pass,True
,,,,,,,,,,,,,,,,0.97888,,,,,,,,,,,,,,1f1382b4-3b05-490c-8d3b-18b7f2e1ad72,2098,,,"[26.2, 2.4]",3754034,55,,,,,0.061460957,,Left Foot,,,"[32.7, 2.8]",,Ground Pass,,6.512296,,,,Arouna Koné,26696.0,,,,,,,2,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,126,Everton,29,"['eb37a9a5-a4a2-4e51-8177-03b4b5898180', 'f6756ed4-67dd-4aa8-a07e-f1c33aa0ae4b']",40,,,,,,,,,,,,,,,,,,,Everton,29,00:10:40.377,Pass,True
,,,,,,,,,,,,,,,,1.723875,,,,,,,,,,,,,,e8f8df4d-14cb-41f3-9d03-0337f798091e,2102,,,"[33.1, 2.6]",3754034,55,,,,,1.765544,,Right Foot,,,"[28.8, 24.4]",,Ground Pass,,22.220036,,,,Gareth Barry,3633.0,,,,,,,2,From Throw In,Arouna Koné,26696.0,Right Wing,126,Everton,29,['8c56a8ed-58b2-4a3f-a25c-2ed71a861a17'],42,,,,,,,,,,,,,,,,,,,Everton,29,00:10:42.636,Pass,
,,,,,,,,,,,,,,,,1.271402,,,,,,,,,,,,,,f77206b2-1d69-48fa-8b25-70bc153756fa,2105,,,"[29.9, 25.4]",3754034,55,,,,,2.1344135,,Left Foot,,,"[22.0, 37.9]",,Ground Pass,,14.787157,,,,John Stones,3244.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,126,Everton,29,"['ca5416b6-207a-4035-9853-19c55c51f4a9', 'd67f279c-fe3f-4639-bed6-9381acc037b5']",44,,,,,,,,,,,,,,,,,,,Everton,29,00:10:44.360,Pass,True
,,,,,,,,,,,,,,,,1.03856,,,,,,,,,,,,,,30611226-6627-42ae-814c-324893b5f23c,2108,,,"[21.9, 37.9]",3754034,55,,,,,0.037956446,,Right Foot,,,"[29.8, 38.2]",,Ground Pass,,7.905694,,,,Gareth Barry,3633.0,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,126,Everton,29,['cf20ebde-24bc-4c43-b57e-8a257fcd40b8'],46,,,,,,,,,,,,,,,,,,,Everton,29,00:10:46.769,Pass,
,,,,,,,,,,,,,,,,3.264728,,,,,,,,,,,,,,108bd75a-e8fe-4f4a-b7f1-d3e28a0d84ed,2110,,,"[29.8, 38.2]",3754034,55,,,,,1.6665293,,Left Foot,,,"[26.9, 68.4]",,Ground Pass,,30.338919,,,,Séamus Coleman,4589.0,,,,,,,2,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,126,Everton,29,['e069c3c0-3abb-4de1-b41c-e96c660407fc'],47,,,,,,,,,,,,,,,,,,,Everton,29,00:10:47.808,Pass,
,,,,,,,,,,,,,,,,2.253141,,,,,,,,,,,,,,96071539-a654-4895-aeaa-c3dd7f4429a9,2113,,,"[38.6, 78.1]",3754034,55,,,,,-2.9522707,,Right Foot,,,"[21.9, 74.9]",,Ground Pass,,17.003822,,,,John Stones,3244.0,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,126,Everton,29,['5e1c61e2-dc22-4574-b677-72d02bfcf037'],55,,,,,,,,,,,,,,,,,,,Everton,29,00:10:55.027,Pass,
,,,,,,,,,,,,,,,,1.786076,,,,,,,,,,,,,,444d6bc5-b271-4a53-b906-10f6a32ef5cb,2116,,,"[21.9, 74.9]",3754034,55,,,,,-1.7033478,,Right Foot,,,"[18.7, 50.9]",,Ground Pass,,24.212393,,,,Phil Jagielka,20046.0,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,126,Everton,29,['089c2124-1c84-4ae1-b7b8-c56f7934aa58'],58,,,,,,,,,,,,,,,,,,,Everton,29,00:10:58.619,Pass,
,,,,,,,,,,,,,,,,4.348447,,,,,,,,,,,,,,79f7c983-70ed-4b76-890f-0a9f2bcf3da8,2119,,,"[23.4, 59.9]",3754034,56,,,,,-0.040718224,,Right Foot,,,"[77.4, 57.7]",,High Pass,,54.044796,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,2,From Throw In,Phil Jagielka,20046.0,Left Center Back,126,Everton,29,"['6153794c-f9dd-4447-8f8f-bb54231c73f3', 'bc69d293-6961-4334-b167-3d7210a4d131']",1,,,,,,,,,,,,,,,,,,,Everton,29,00:11:01.892,Pass,
,,,,,,,,,,,,,,,,1.775135,,,,,,,,,,,,,,d885ef52-6732-4f40-8756-079c5d34b437,2123,,,"[42.2, 26.1]",3754034,56,,,,,1.4020858,,Right Foot,,,"[48.4, 62.5]",,Ground Pass,,36.924248,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,127,Southampton,25,['53122de5-1946-4cf1-b01a-22b5c71e3d0b'],9,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:09.742,Pass,
,,,,,,,,,,,,,,,,1.364641,,,,,,,,,,,,,,c8ab0d4b-c84a-4474-ba3f-9b1b7026cac9,2126,,,"[62.1, 72.2]",3754034,56,,,,,-2.2924511,,Right Foot,,,"[51.1, 59.7]",,Ground Pass,,16.650826,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,2,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,127,Southampton,25,['8ad931bb-5999-4825-920f-48d896cdd007'],16,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:16.215,Pass,
,,,,,,,,,,,,,,,,1.270429,,,,,,,,,,,,,,e0b94f88-c3a2-46ad-8f20-e3ba584c2373,2129,,,"[56.5, 59.8]",3754034,56,,,,,-0.6415706,,Right Foot,,,"[64.8, 53.6]",,Ground Pass,,10.36002,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,127,Southampton,25,['6b010f14-b0e1-4dfc-a85f-2b257434ce9d'],20,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:20.266,Pass,
,,,,,,,,,,,,,,,,1.668649,,,,,,,,,,,,,,175c4b48-9e9c-4cb5-b8bc-9d0dba9c18c8,2132,,,"[65.5, 53.6]",3754034,56,,,,,-2.584691,,Right Foot,,,"[49.6, 43.7]",,Ground Pass,,18.73019,,,,Maya Yoshida,3300.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,127,Southampton,25,['a137ccfc-6d13-46ab-bef8-182992cf2349'],22,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:22.222,Pass,
,,,,,,,,,,,,,,,,1.131633,,,,,,,,,,,,,,8b258f30-65d0-4584-94c5-312b03240a5f,2135,,,"[52.5, 39.8]",3754034,56,,,,,-1.3292307,,Right Foot,,,"[57.6, 19.1]",,Ground Pass,,21.319006,,,,Oriol Romeu Vidal,3272.0,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Left Center Back,127,Southampton,25,['a1bf8f42-7bf6-4f4e-83bf-a71081a0e0d5'],24,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:24.555,Pass,
,,,,,,,,,,,,,,,,1.615764,,,,,,,,,,,,,,23f9eb45-e86c-404b-8c82-673577f553a7,2138,,,"[57.6, 18.6]",3754034,56,,,,,1.2669467,,Right Foot,,,"[65.0, 42.2]",,Ground Pass,,24.732973,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Defensive Midfield,127,Southampton,25,['43862988-4236-4d55-88da-516b00e5db0c'],27,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:27.848,Pass,
,,,,,,,,,,,,,,,,1.872068,,,,,,,,,,,,,,0dc956f3-6d95-4fd3-bac8-f1e6fc31b20a,2141,,,"[64.8, 41.9]",3754034,56,,,,,-1.3942162,,Right Foot,,,"[69.6, 15.0]",,Ground Pass,,27.324898,,,,Sadio Mané,3629.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,127,Southampton,25,['d91ea429-6d40-448b-ac80-1aefb9ff53e4'],31,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:31.739,Pass,
,,,,,,,,,,,,,,,,1.460254,,,,,,,,,,,,,,0bd51d67-805e-4b14-a349-110de4340631,2145,,,"[73.8, 42.8]",3754034,56,,,,,2.0981872,,Right Foot,,,"[68.5, 51.9]",,Ground Pass,,10.530907,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Wing,127,Southampton,25,['db9485e2-8515-4d2c-9fa8-1d0f0c57fe17'],38,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:38.310,Pass,
,,,,,,,,,,,,,,,,1.762578,,,,,,,,,,,,,,a5c125be-9d68-4cd3-8f1e-a9889830c899,2148,,,"[67.2, 53.6]",3754034,56,,,,,-0.2153577,,Right Foot,,,"[76.8, 51.5]",,Ground Pass,,9.8270035,,Incomplete,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,127,Southampton,25,"['bfcfb8ba-486a-4e4d-807d-f0f52d083cd0', 'e140bc52-4279-4f0b-8133-f3561757be53']",39,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:39.771,Pass,True
,,,,,,,,,,,,,,,,2.935155,,,,,,,,,,,,,,846f8f92-bed9-460b-99b3-3eadcfc28635,2152,,,"[55.7, 43.0]",3754034,56,,,,,1.0402384,,Left Foot,,,"[73.3, 73.0]",,Low Pass,,34.781605,,Incomplete,,James McCarthy,3607.0,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,127,Southampton,25,"['4305409b-4597-467a-ac27-9898a0c976f3', '7b3b3b9c-948e-4d32-98f5-738a4a710bbf', 'acf7497f-fd26-40e1-8207-ab280c9444ed']",44,,,,,,,,,,,,,,,,,,,Everton,29,00:11:44.807,Pass,True
,,,,,,,,,,,,,,,,3.274033,,,,,,,,,,,,,,acf7497f-fd26-40e1-8207-ab280c9444ed,2154,,,"[46.8, 7.1]",3754034,56,,,,,2.549853,,Right Foot,,,"[16.0, 27.8]",,Ground Pass,,37.109703,,,,Maarten Stekelenburg,20201.0,,,,,,Recovery,2,Regular Play,Matt Targett,3651.0,Left Back,127,Southampton,25,"['846f8f92-bed9-460b-99b3-3eadcfc28635', '85e82c6d-7ef4-4231-a164-398a2035d0b6']",47,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:47.742,Pass,
,,,,,,,,,,,,,,,,1.886095,,,,,,,,,,,,,,784215cf-74e5-436b-944a-6dc332663bc6,2156,,,"[16.0, 27.8]",3754034,56,,,,,1.1210368,,Left Foot,,,"[23.0, 42.3]",,Ground Pass,,16.101242,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,127,Southampton,25,['75c96e19-cc9c-4b97-97b8-99ac084bb715'],51,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:51.016,Pass,
,,,,,,,,,,,,,,,,3.115419,,,,,,,,,,,,,,aa1dda62-0351-47b7-a662-d96923fdcf01,2159,,,"[30.0, 55.2]",3754034,56,,,True,,0.77131456,,Right Foot,,,"[55.2, 79.7]",,Ground Pass,,35.146694,,Injury Clearance,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,127,Southampton,25,,55,,,,,,,,,,,,,,,,,,,Southampton,25,00:11:55.277,Pass,
