ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab674c56-aa65-401c-9262-88b3e017e6e8,1021,,"[77.2, 15.6]",3754271,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,54,Newcastle United,37,['bdce2656-1283-4153-a0b0-cba4e8dca585'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:19.726,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7fc43763-6504-4bca-ba1f-d7a09e6f36ed,1027,,"[101.1, 18.0]",3754271,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,54,Newcastle United,37,['bfc0cda4-83bb-48be-ac56-76f35c088b21'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:26.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3dcbc4c4-8900-4d42-a408-8c045b59bbe7,1030,,"[50.6, 12.4]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Left Center Back,56,Newcastle United,37,['db8fcfd2-e27f-4cc5-88fb-b06b6d8c4c15'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:02.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,49790e8a-e4f2-4b61-bc3e-a9870ca318f1,1033,,"[51.6, 12.4]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Right Defensive Midfield,56,Newcastle United,37,"['6d47f156-e8de-4e90-b016-fdf3c2308ba8', '92815613-88c0-499d-907d-fc5092968c9f']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:03.196,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,199937d6-3206-4ee3-bc98-379d2fd43649,1036,,"[42.5, 9.3]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Left Center Back,56,Newcastle United,37,['1e7c5b15-53f3-4ea6-a238-db1559296f06'],5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:05.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5be31759-87a6-4088-9ad4-db841f3048f8,1038,,"[57.1, 3.4]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Aarons,3391.0,Left Wing Back,56,Newcastle United,37,['3e62c487-2064-41b1-acdd-816b63f9d1ab'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:06.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8687a3-c873-4640-bc98-72cfcaee4613,1045,,"[50.8, 76.4]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,57,Watford,23,['d904d113-d7a6-4502-982f-4c43ac588032'],11,,,,,,,,,,,,,,,,,,Watford,23,00:25:11.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4207de3f-d89e-4770-82a9-c8fdcfff9bae,1049,,"[60.0, 68.2]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,57,Watford,23,['22833009-8a19-4f7a-b733-3eb2303848bd'],14,,,,,,,,,,,,,,,,,,Watford,23,00:25:14.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6db1774-7b7d-406b-bbb2-ad2471b772d4,1052,,"[63.4, 76.2]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,57,Watford,23,['13ce7d24-8b13-4230-a70f-fcc032c6ded9'],15,,,,,,,,,,,,,,,,,,Watford,23,00:25:15.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,efedf747-48b2-4a79-b6b4-fdf5cc6a1a86,1054,,"[57.1, 74.3]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,57,Watford,23,['9605c1bb-660b-4103-a546-57c9a4d75289'],16,,,,,,,,,,,,,,,,,,Watford,23,00:25:16.315,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,58c5efc9-bc4b-47c1-a0bc-75a956aebd66,1059,,"[78.3, 58.5]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,57,Watford,23,['4ab9220f-8649-4820-b012-1e2832d45b4f'],20,,,,,,,,,,,,,,,,,,Watford,23,00:25:20.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28d7cac6-cc26-45d5-bead-c34b39c96bee,1061,,"[2.4, 28.9]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,58,Newcastle United,37,['2ad51320-8a29-42b7-ae19-b91f429f05c6'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:23.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,857d46e4-8759-475d-88f3-0e7261e93140,1063,,"[21.3, 61.0]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamaal Lascelles,3081.0,Right Center Back,58,Newcastle United,37,['ddf50556-1e2e-4c7e-b456-cb0bc2b6dfa7'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:26.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb9a21a-8859-4316-ad92-ec7e61042139,1065,,"[40.6, 73.5]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,58,Newcastle United,37,['0e832b6d-2da1-43d0-af81-3c15c315d1a4'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:29.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,146963de-ef21-4cda-a7bf-d45acdfc5ca4,1068,,"[25.3, 63.3]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamaal Lascelles,3081.0,Right Center Back,58,Newcastle United,37,['39b94fb2-b7da-4937-ba46-4f9d6d678e54'],32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:32.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd028077-4e1f-4859-a170-631040bbe572,1071,,"[34.5, 50.5]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,58,Newcastle United,37,['9e6d1f0d-559e-428c-b01f-c589087d07d8'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:33.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1843529e-8d94-4b55-bc65-00b4daa98ea8,1074,,"[34.9, 14.6]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,58,Newcastle United,37,['3ed5412c-4865-4eed-8a9c-526e92def8e6'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:39.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab8e75f-c3d1-4168-b438-9a6e52c7ca86,1077,,"[52.9, 3.7]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Aarons,3391.0,Left Wing Back,58,Newcastle United,37,['cba6027b-ff30-4a12-837a-7fbd41052250'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:42.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eaaabb2a-9f9f-455f-af35-f8c96fec0623,1079,,"[44.2, 8.7]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,58,Newcastle United,37,['d548a6a5-b584-4ab8-bac0-d506630bbc53'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:43.144,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9dfbf5-4bfd-472b-a895-1a8153916c9c,1082,,"[85.3, 15.3]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,58,Newcastle United,37,['2ac83ac2-f079-408b-877b-46d39d325eae'],48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:48.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,127f556f-1b91-413d-8016-b9636e7804b0,1084,,"[30.6, 34.8]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,59,Watford,23,['0f064e00-8006-4d51-8b1a-0ddeea682292'],49,,,,,,,,,,,,,,,,,,Watford,23,00:25:49.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25203aff-6772-46fb-9b79-b737b1ad775e,1086,,"[50.4, 36.6]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,59,Watford,23,['c1080a02-cded-40f9-8992-25b5f7a78755'],51,,,,,,,,,,,,,,,,,,Watford,23,00:25:51.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aaec5f7d-1bbe-4753-9b9d-d49cb3505b4d,1089,,"[43.8, 44.0]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,59,Watford,23,['dbdbdf1f-ba8d-492d-985e-8db5ca5bdbcb'],53,,,,,,,,,,,,,,,,,,Watford,23,00:25:53.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,234e2fe0-1ff3-4918-9680-13bf685cefef,1091,,"[38.0, 35.3]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,59,Watford,23,['32c7e34e-2ea6-4175-848b-b55e89b6b431'],54,,,,,,,,,,,,,,,,,,Watford,23,00:25:54.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,325ae268-b7bd-450a-9820-b01db330e06f,1094,,"[46.3, 47.2]",3754271,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,59,Watford,23,['69810d0a-6128-44eb-bca8-7d1c79a33676'],56,,,,,,,,,,,,,,,,,,Watford,23,00:25:56.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a45aeb-8e3f-45ed-b175-626aa0c8210e,1097,,"[56.8, 69.3]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,59,Watford,23,['b786f4d1-c97d-40d7-8369-7f009073b833'],0,,,,,,,,,,,,,,,,,,Watford,23,00:26:00.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,956e6fa7-c3d8-431b-a31f-18e3c584e011,1100,,"[74.5, 78.1]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,59,Watford,23,['1058e4b6-61b0-4768-b40e-b4527d57460f'],1,,,,,,,,,,,,,,,,,,Watford,23,00:26:01.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,61e179a3-7582-4684-815d-1000afb9d04c,1114,,"[32.1, 22.4]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henri Saivet,5110.0,Left Defensive Midfield,60,Newcastle United,37,['77768908-1afc-4d32-9a3e-e033b88471a9'],13,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:13.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c439204-d29f-4ee6-8c2d-143f09026f8c,1116,,"[50.1, 14.3]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,60,Newcastle United,37,['f02cafb8-6d04-4fff-bf7f-8c313d8ee6de'],15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:15.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6006eca0-b8b5-40f8-bcb8-e48d37633402,1122,,"[72.3, 76.7]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,61,Watford,23,['30e755f1-aff8-40fd-9268-c2221bae20ad'],19,,,,,,,,,,,,,,,,,,Watford,23,00:26:19.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9bdead98-b774-41df-8dc0-5c476b581c70,1128,,"[68.6, 65.9]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Watson,3626.0,Center Defensive Midfield,62,Watford,23,['4ab132e9-3eb5-494a-8a45-b4fb175cfc7a'],34,,,,,,,,,,,,,,,,,,Watford,23,00:26:34.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6796ab8-9e72-467a-b472-82e032ef7670,1131,,"[61.0, 27.6]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valon Behrami,5540.0,Left Center Midfield,62,Watford,23,['b4dfcc54-214e-4aac-a298-1a473031b510'],38,,,,,,,,,,,,,,,,,,Watford,23,00:26:38.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25c689a4-ebb2-43a6-9643-737817d1dc31,1134,,"[44.8, 39.4]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,62,Watford,23,['be6f7276-7e2a-4361-b036-ce4c7d2805be'],43,,,,,,,,,,,,,,,,,,Watford,23,00:26:43.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f127c3-cada-4dbe-94f3-f44dadf82d4f,1137,,"[46.3, 66.2]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Craig Cathcart,3263.0,Right Center Back,62,Watford,23,['24496e0d-b37a-4a46-b24e-1523db1d0e30'],45,,,,,,,,,,,,,,,,,,Watford,23,00:26:45.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7534d12f-4a22-4efb-b64f-70a646a7ed9f,1140,,"[54.7, 54.3]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Watson,3626.0,Center Defensive Midfield,62,Watford,23,['32ca0b6a-94fa-400a-989a-0da50630fc1e'],47,,,,,,,,,,,,,,,,,,Watford,23,00:26:47.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e4cbb519-1178-4dd6-9584-519fab232bf1,1143,,"[87.8, 9.0]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Right Center Forward,62,Watford,23,['8aef2e70-d6d7-47e8-9983-8e33e4ac2d47'],51,,,,,,,,,,,,,,,,,,Watford,23,00:26:51.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52b43fc7-5beb-494e-b30a-c369be2b481f,1145,,"[79.7, 8.4]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Back,62,Watford,23,['8920b2f0-57af-43bd-a9d4-25b18e29829f'],52,,,,,,,,,,,,,,,,,,Watford,23,00:26:52.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb96c292-92a0-4f92-80ab-f9748071005f,1148,,"[87.8, 26.2]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,62,Watford,23,['381aa429-398a-4063-be35-74c65e0c7129'],55,,,,,,,,,,,,,,,,,,Watford,23,00:26:55.948,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37970558-2cab-47fc-9c6b-bdf6bbf71b54,1151,,"[99.5, 38.0]",3754271,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Left Center Forward,62,Watford,23,['ca45c3dc-59aa-4746-a6a3-2ece056c55f1'],57,,,,,,,,,,,,,,,,,,Watford,23,00:26:57.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f8104b-635f-4071-ab5a-1cae978260f5,1155,,"[41.5, 70.1]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,63,Newcastle United,37,['bb030c9f-4e99-4062-9b04-90d7a76ca002'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:01.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,037e8e63-e809-4095-b1e1-d14c534457b9,1167,,"[22.7, 59.2]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamaal Lascelles,3081.0,Right Center Back,63,Newcastle United,37,"['52e1d3c3-5b0c-41bd-a8c7-ba8f21f6a941', 'dc93a0d5-afaa-4bd7-a7b6-de26ced27105']",7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:07.217,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,34543954-fd06-47bb-98de-41b78afafc7d,1169,,"[64.0, 59.2]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,63,Newcastle United,37,['1e4c945f-53dd-4244-8baf-c472e2743013'],9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:09.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3bc1f1-24d5-4d37-aea1-b72fc859d188,1176,,"[82.8, 10.0]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,64,Watford,23,"['dcd3b4af-7d40-45e5-b1c1-d2890570afec', 'e5f90e6e-e1c6-4606-853e-99402b5dc5b9']",16,,,,,,,,,,,,,,,,,,Watford,23,00:27:16.172,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,87cf282e-c043-460b-85e9-6a93e2e619eb,1178,,"[81.5, 23.9]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,64,Watford,23,['b321b645-e416-4eab-86d9-c1c5bc14f626'],18,,,,,,,,,,,,,,,,,,Watford,23,00:27:18.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a42ba8f-ce62-4590-b856-a7cb9e0275b5,1181,,"[116.2, 7.6]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,64,Watford,23,['26f47b3a-397e-4a83-9576-f75daf9f1397'],22,,,,,,,,,,,,,,,,,,Watford,23,00:27:22.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3066336a-4923-421e-8193-238a85cca507,1191,,"[31.6, 41.5]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Attacking Midfield,65,Newcastle United,37,['c4cd4659-707a-433b-a12a-f697e65b8f45'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:27.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35c76e7e-ad0e-45ee-aa6a-d69e0ac50033,1194,,"[26.7, 50.5]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,65,Newcastle United,37,['1b4fa793-95b4-4ca1-b3b1-2ad8d88fe779'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:28.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa6491b-e2b0-4cef-aa84-df2fdb09832a,1198,,"[40.6, 73.9]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,65,Newcastle United,37,['9e34e0df-5a2c-4efb-a412-115ac2da4a2f'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:31.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e55c8a5-a3ef-4789-9b4e-dab51c4a3e93,1201,,"[31.7, 62.4]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Wing Back,65,Newcastle United,37,['20f4bcfa-76f7-4c29-b426-6fe47483ab63'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:33.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb891922-8ec6-4335-83e1-6bd204cccf18,1203,,"[58.5, 62.3]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,65,Newcastle United,37,['11bdfa94-2c52-41ee-99e6-0f7fb0ae2ed1'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:34.202,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,679564ae-5e57-47dd-b6c3-088fcf55ecd5,1205,,"[64.4, 76.9]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Attacking Midfield,65,Newcastle United,37,['27a397b6-aea6-4b6a-b6d9-e60b99566dd3'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:37.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,688c50d8-45f8-4f2a-ab84-56881b536aad,1209,,"[39.3, 57.5]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,66,Watford,23,['0afb0110-2744-4f47-9ef4-53ea74bca017'],40,,,,,,,,,,,,,,,,,,Watford,23,00:27:40.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,471df9f6-44f6-4655-a674-f1fe022f6b5c,1212,,"[51.8, 73.9]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,66,Watford,23,['91fbc5e3-4f3f-4e69-8297-34cfff1d710e'],42,,,,,,,,,,,,,,,,,,Watford,23,00:27:42.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e05cef8a-6c1f-44a6-ac1f-f828f62e6e30,1216,,"[9.7, 44.6]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,66,Watford,23,['07635f6a-171c-4a9c-97a7-80baef4a243a'],47,,,,,,,,,,,,,,,,,,Watford,23,00:27:47.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,074ce949-3e03-4bd9-b6e1-f0e01d2fb2d7,1219,,"[26.2, 24.7]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,66,Watford,23,['e2593f4a-56b4-4fa3-a088-e6de471d6745'],50,,,,,,,,,,,,,,,,,,Watford,23,00:27:50.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bef5fd9c-4577-4201-988b-e09397009673,1222,,"[35.2, 30.7]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Left Center Midfield,66,Watford,23,['cb4a892d-dcfb-4b12-8b92-db3bcfbf72ee'],53,,,,,,,,,,,,,,,,,,Watford,23,00:27:53.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,833daffe-b52f-4ab3-85b7-90338121a8b9,1224,,"[28.8, 28.5]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,66,Watford,23,['057da076-1530-46b1-8496-5d86d23cb387'],54,,,,,,,,,,,,,,,,,,Watford,23,00:27:54.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,efd449d9-7dd6-46fd-86d6-80d26df0e604,1227,,"[43.9, 4.9]",3754271,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Left Center Midfield,66,Watford,23,['7020baad-bea7-4862-bd88-79e397a5b2d5'],59,,,,,,,,,,,,,,,,,,Watford,23,00:27:59.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d785b6b9-67b2-4c89-bae9-a98e37885755,1230,,"[41.7, 29.7]",3754271,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,66,Watford,23,['a75a701b-f8f1-42f6-8a5e-2ed0b9772d8b'],2,,,,,,,,,,,,,,,,,,Watford,23,00:28:02.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41b7c7e1-f6c6-4eee-abfb-748b5a2267bd,1233,,"[24.0, 25.9]",3754271,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,66,Watford,23,['3614399b-08c2-40f3-8f34-b218068162a5'],6,,,,,,,,,,,,,,,,,,Watford,23,00:28:06.446,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6c59e233-3c2c-4e3d-aff7-f0478a6f2a24,1236,,"[87.0, 15.3]",3754271,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Troy Deeney,3454.0,Right Center Forward,66,Watford,23,['4b9cc679-95bc-4db6-8525-2c06e66225cd'],15,,,,,,,,,,,,,,,,,,Watford,23,00:28:15.023,Ball Receipt*,
