50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.215128,,,,,,,,,,,,6119a1ea-4f39-42cf-9a68-c1a794a0b4b6,2872,,"[64.6, 12.7]",3754242,69,,,,,-0.79339796,,Right Foot,,,,"[77.0, 0.1]",,Ground Pass,,17.678236,Out,,Charlie Daniels,3345.0,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,154,AFC Bournemouth,28,['84deebab-9d76-40b5-9a8d-ab9e9076f271'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:11.983,Pass,
,,,,,,,,,,,,,,,,0.760753,,,,,,,,,,,,a81a2479-dca1-49e6-a175-97b28b9ee3fa,2874,,"[45.1, 80.0]",3754242,69,,,,,-2.5300956,,,,,,"[36.4, 73.9]",,Low Pass,,10.625442,,,Francesc Fàbregas i Soler,3478.0,,,,,Throw-in,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,155,Chelsea,33,['77224281-9e9b-44c0-84b8-75fc67aabaa7'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:24:28.453,Pass,
,,,,,,,,,,,,,,,,0.988255,,,,,,,,,,,,a19bb387-c371-4e89-a0f3-033fb2daa572,2877,,"[36.4, 73.9]",3754242,69,,,,,0.3997811,,Right Foot,,,,"[43.5, 76.9]",,Ground Pass,,7.7077885,,,César Azpilicueta Tanco,3957.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['591a0396-7146-4d78-a1c7-7f70377a4cd6'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:24:29.254,Pass,
,,,,,,,,,,,,,,,,0.956163,,,,,,,,,,,,d9819a77-6bd3-4b94-beeb-490bc291e45e,2880,,"[43.8, 77.0]",3754242,69,,,,,-3.0082424,,Right Foot,,,,"[35.6, 75.9]",,Ground Pass,,8.273452,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,155,Chelsea,33,"['1d540c30-a43d-4004-b7c2-629719d31f8d', 'da9a29c5-a592-42ac-b068-213bb2b942ef']",30,,,,,,,,,,,,,,,,,Chelsea,33,00:24:30.242,Pass,True
,,,,,,,,,,,,,,,,0.742225,,,,,,,,,,,,5416001c-d1e4-4327-a7a8-5092237ca714,2883,,"[35.6, 75.9]",3754242,69,,,,,-0.6168012,,Right Foot,,,,"[46.6, 68.1]",,Ground Pass,,13.484806,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['0baad825-f54b-4e99-bec6-c9faa8ac6dd5'],31,,,,,,,,,,,,,,,,,Chelsea,33,00:24:31.238,Pass,
,,,,,,,,,,,,,,,,3.287204,,,,,,,,,,,,74809894-5482-4d18-b107-4de85b4e895d,2887,,"[57.7, 52.5]",3754242,69,,,,,-1.1286508,,Right Foot,,,,"[75.5, 14.9]",,Ground Pass,,41.60048,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Throw In,Eden Hazard,3621.0,Center Attacking Midfield,155,Chelsea,33,['b2bf2111-a12d-4492-ac3b-a2060b424da1'],35,,,,,,,,,,,,,,,,,Chelsea,33,00:24:35.185,Pass,
,,,,,,,,,,,,,,,,0.908405,,,,,,,,,,,,f06597e4-7154-4f9e-a09e-630402c6e868,2890,,"[106.4, 13.3]",3754242,69,,,,,2.4513834,,Right Foot,,,,"[95.5, 22.3]",,Ground Pass,,14.135417,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,155,Chelsea,33,['99e01411-b4b9-4a64-8d66-2873786b1e97'],44,,,,,,,,,,,,,,,,,Chelsea,33,00:24:44.281,Pass,
,,,,,,,,,,,,,,,,1.70948,,,,,,,,,,,,7c789143-80b0-45ee-abda-0e0104bff927,2893,,"[95.5, 22.3]",3754242,69,,,,,-0.800103,,Right Foot,,,,"[108.9, 8.5]",,Ground Pass,,19.235384,,,Abdul Rahman Baba,12325.0,,,,,,2,From Throw In,Eden Hazard,3621.0,Center Attacking Midfield,155,Chelsea,33,['46491903-5100-46ac-a8c3-d38556dbe5c3'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:24:48.170,Pass,
,,,,,,,,,,,,,,,,1.126405,,,,,,,,,,,,5c754416-add7-47ab-ba7d-37415e8a0bb4,2896,,"[107.1, 9.8]",3754242,69,,,,,2.5848813,,Left Foot,,,,"[92.8, 18.7]",,Ground Pass,,16.843397,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Abdul Rahman Baba,12325.0,Left Back,155,Chelsea,33,['5864362c-6cbd-40d9-ba03-6542bf8fe625'],52,,,,,,,,,,,,,,,,,Chelsea,33,00:24:52.789,Pass,
,,,,,,,,,,,,,,,,1.913893,,,,,,,,,,,,75f3c0a1-22a3-4be3-9018-0e9fff7c456e,2899,,"[92.5, 18.7]",3754242,69,,,,,-0.17759617,,Left Foot,,,True,"[108.1, 15.9]",,Low Pass,,15.84929,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Eden Hazard,3621.0,Center Attacking Midfield,155,Chelsea,33,['ca7f56be-24f4-4487-8a4c-f1c67745742c'],55,,,,,,,,,,,,,,,,,Chelsea,33,00:24:55.771,Pass,
,,,,,,,,,,,,,,,,0.956873,,,,,,,,,,,,11b76bd8-c9d5-4dbc-9778-b300629b1fcd,2903,,"[107.8, 14.6]",3754242,69,,,,,2.0899425,,Right Foot,,,,"[101.4, 25.8]",,Ground Pass,,12.899612,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['c7c92f25-6395-4de6-b22f-0a48638ceac5'],57,,,,,,,,,,,,,,,,,Chelsea,33,00:24:57.777,Pass,
,,,,,,,,,,,,,,,,1.187025,,,,,,,,,,,,e1004d6a-24bb-4553-8bfb-35d415d97229,2906,,"[108.9, 35.1]",3754242,70,,,,,1.7761917,,Right Foot,,,,"[107.4, 42.3]",,Ground Pass,,7.3545904,Incomplete,,Diego da Silva Costa,5198.0,,,,,,2,From Throw In,Eden Hazard,3621.0,Center Attacking Midfield,155,Chelsea,33,"['a1a90e4b-2212-4f3c-abf7-7c8c8d9a6396', 'a1e03dd3-fa0f-4e20-9ca8-000b997cecc6']",0,,,,,,,,,,,,,,,,,Chelsea,33,00:25:00.873,Pass,
,,,,,,,,,,,,,,,,1.490193,,,,,,,,,,,,5470af24-a67b-4408-b0e9-59f6fcb4c61e,2912,,"[57.3, 10.4]",3754242,70,,,,,-0.6315435,,Left Foot,,,,"[68.1, 2.5]",,Ground Pass,,13.380957,,,Callum Wilson,3616.0,,,,,,2,From Throw In,Marc Pugh,3646.0,Left Midfield,155,Chelsea,33,"['bc754bc7-c0df-4a6a-ab1e-3089773f28ec', 'd4dd5103-e8ce-46e8-bc4a-b661306c9f9f']",9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:09.499,Pass,True
,,,,,,,,,,,,,,,,5.605849,,,,,,,,,,,,c6ea3ed0-e0ba-4be1-a106-887db39f4cb9,2918,,"[60.9, 6.5]",3754242,70,,True,,,2.0150914,,Right Foot,,,,"[46.0, 37.8]",,Ground Pass,,34.665546,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marc Pugh,3646.0,Left Midfield,156,AFC Bournemouth,28,['7f89ba9b-f1e2-4c6e-8ad9-e12f55d8311a'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:21.889,Pass,
,,,,,,,,,,,,,,,,1.857569,,,,,,,,,,,,42455627-68ee-41ba-8aa4-48ae21fcdc8b,2920,,"[81.9, 41.4]",3754242,70,,True,,,0.6677334,cc607724-3875-410b-a778-6f6751ff1d0f,Right Foot,,,,"[99.4, 55.2]",True,Ground Pass,,22.286543,,,Willian Borges da Silva,3472.0,,,Through Ball,True,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,157,Chelsea,33,['e58effdb-442c-44d9-9029-b65f22b7df85'],27,,,,,,,,,,,,,,,,,Chelsea,33,00:25:27.670,Pass,
,,,,,,,,,,,,,,,,2.097063,,,,,,,,,,,,c0e34558-54ac-4589-959e-70bbd3a53670,2924,,"[60.0, 40.0]",3754242,71,,True,,,1.7178746,,Right Foot,,,,"[59.6, 42.7]",,Ground Pass,,2.7294688,,,Benik Afobe,3278.0,,,,,Kick Off,2,From Kick Off,Callum Wilson,3616.0,Center Forward,158,AFC Bournemouth,28,['a563bf10-edf3-495d-8004-8a744faee2f2'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:29.549,Pass,
,,,,,,,,,,,,,,,,1.422805,,,,,,,,,,,,d1ef4301-e1a7-4a13-9ba6-7f4296113981,2926,,"[59.6, 42.7]",3754242,71,,True,,,-3.0026338,,Right Foot,,,,"[45.3, 40.7]",,Ground Pass,,14.439183,,,Dan Gosling,3343.0,,,,,,2,From Kick Off,Benik Afobe,3278.0,Center Attacking Midfield,158,AFC Bournemouth,28,['41bfd909-04ba-4593-9fb5-c07e8eae3d3b'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:33.149,Pass,
,,,,,,,,,,,,,,,,0.994995,,,,,,,,,,,,da4fb2d6-6e84-43ec-8652-0e8d59f85783,2928,,"[45.7, 40.5]",3754242,71,,True,,,-1.3416566,,Right Foot,,,,"[53.7, 6.2]",,Ground Pass,,35.22059,,,Marc Pugh,3646.0,,,,,,2,From Kick Off,Dan Gosling,3343.0,Right Defensive Midfield,158,AFC Bournemouth,28,['01d34e07-c036-4cb2-8e8c-efb7415d1d5d'],35,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:35.298,Pass,
,,,,,,,,,,,,,,,,0.847659,,,,,,,,,,,,e5c907d8-f6c0-4f29-aff7-ee336a078b1f,2930,,"[54.6, 6.0]",3754242,71,,,,,1.1558906,,Right Foot,,,,"[58.3, 14.4]",,Ground Pass,,9.17878,,,Dan Gosling,3343.0,,,,,,2,From Kick Off,Marc Pugh,3646.0,Left Midfield,158,AFC Bournemouth,28,['7701e1b2-0ef6-4ab7-9889-cb8794d58330'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:37.080,Pass,
,,,,,,,,,,,,,,,,0.944051,,,,,,,,,,,,15c154bf-d564-4538-9a4f-a45bdc10bd17,2934,,"[66.5, 13.7]",3754242,71,,,,,-0.040675227,,Right Foot,,,,"[83.7, 13.0]",,Ground Pass,,17.21424,,,Callum Wilson,3616.0,,,,,,2,From Kick Off,Dan Gosling,3343.0,Right Defensive Midfield,158,AFC Bournemouth,28,"['aaa4bd58-8bda-48cf-a630-30637a213314', 'c1384002-7154-42f4-8d14-8d76e17679f5']",39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:39.142,Pass,True
,,,,,,,,,,,,,,,,1.436923,,,,,,,,,,,,d5301035-9913-4384-a32a-e0cc68769925,2943,,"[73.5, 16.9]",3754242,71,,,,,2.1415095,,Right Foot,,,,"[63.1, 33.1]",,Ground Pass,,19.250975,,,Andrew Surman,3344.0,,,,,,2,From Kick Off,Callum Wilson,3616.0,Center Forward,158,AFC Bournemouth,28,['213fad4b-213f-4083-80d3-9ec41709f6a3'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:43.375,Pass,
,,,,,,,,,,,,,,,,0.875755,,,,,,,,,,,,842eef62-4c03-4735-98d8-898628474c4f,2946,,"[78.4, 24.9]",3754242,71,,,,,0.057739217,,Left Foot,,,,"[95.7, 25.9]",,Ground Pass,,17.328878,,,Callum Wilson,3616.0,,,,,,2,From Kick Off,Andrew Surman,3344.0,Left Defensive Midfield,158,AFC Bournemouth,28,['bcba0964-f4f3-4d3a-97c3-ebe1ec5992c2'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:50.254,Pass,
,,,,,,,,,,,,,,,,0.181598,,,,,,,,,,,,3e1cc7fc-e0eb-47fa-adae-6ddaae584fac,2950,,"[95.1, 27.1]",3754242,71,,,,,1.1455913,,Right Foot,,,,"[97.5, 32.4]",,Ground Pass,,5.818075,Incomplete,,,,,,,,,2,From Kick Off,Callum Wilson,3616.0,Center Forward,158,AFC Bournemouth,28,['41ae4ebb-b2dc-4ed9-88e3-06ff4fa7177e'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:55.994,Pass,
,,,,,,,,,,,,,,,,4.515587,,,,,,,,,,,,bbcad88b-7e7b-406d-8b60-dd0defc50dc3,2954,,"[94.9, 59.2]",3754242,72,,,,,-1.1564729,,Right Foot,,,,"[119.0, 4.4]",,Ground Pass,,59.865265,,,Diego da Silva Costa,5198.0,,True,,,,2,From Kick Off,Eden Hazard,3621.0,Center Attacking Midfield,158,AFC Bournemouth,28,['2225e06e-88af-4437-b738-ae7d3dd44ab9'],5,,,,,,,,,,,,,,,,,Chelsea,33,00:27:05.065,Pass,
,,,,,,,,,,,,,,,,0.856687,,,,,,,,,,,,b115c3b3-ff28-4de3-b65c-c089b5bbfc56,2957,,"[7.2, 80.0]",3754242,72,,True,,,-0.9579087,,,,,,"[18.1, 64.5]",,Low Pass,,18.94888,,,Benik Afobe,3278.0,,,,,Throw-in,2,From Throw In,Simon Francis,3608.0,Right Back,159,AFC Bournemouth,28,['6515489b-c67a-4512-af2b-1064fa1ee755'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:25.752,Pass,
,,,,,,,,,,,,,,,,0.984173,,,,,,,,,,,,28f56838-d979-4ba4-8e81-da645dc83c69,2960,,"[18.0, 64.1]",3754242,72,,,,,-1.3961241,,Right Foot,,,,"[20.1, 52.2]",,High Pass,,12.083874,,,Andrew Surman,3344.0,,,,,,2,From Throw In,Benik Afobe,3278.0,Center Attacking Midfield,159,AFC Bournemouth,28,"['4194c325-ef41-4a2a-9509-20adcf74d14c', 'dfe9908f-89b7-43bf-a909-c4b3052d051c']",27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:27.934,Pass,True
,,,,,,,,,,,,,,,,0.74028,,,,,,,,,,,,c101a71e-1de4-4594-9a74-a1e818d899e0,2963,,"[20.1, 51.9]",3754242,72,,,,,2.6597652,,Right Foot,,,,"[9.2, 57.6]",,Low Pass,,12.300406,,,Tommy Elphick,9626.0,,,,,,2,From Throw In,Andrew Surman,3344.0,Left Defensive Midfield,159,AFC Bournemouth,28,['7239f5c3-d30f-4037-a9c5-b1899e1e921b'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:29.396,Pass,
,,,,,,,,,,,,,,,,0.596671,,,,,,,,,,,,3c5d79fc-a292-40d5-8ad1-f4706d1ba110,2965,,"[9.2, 57.6]",3754242,72,,,,,0.2536741,,Right Foot,,,,"[22.7, 61.1]",,High Pass,,13.946325,Incomplete,,,,,,,,,2,From Throw In,Tommy Elphick,9626.0,Right Center Back,159,AFC Bournemouth,28,['c190434a-7f48-4759-814e-dc7b38abba0d'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:30.137,Pass,
,,,,,,,,,,,,,,,,1.733175,,,,,,,,,,,,c190434a-7f48-4759-814e-dc7b38abba0d,2966,,"[97.4, 19.0]",3754242,72,,,,,1.735945,,Head,,,,"[94.9, 34.0]",,High Pass,,15.206906,,,Eden Hazard,3621.0,,,,,Recovery,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,160,Chelsea,33,"['3c5d79fc-a292-40d5-8ad1-f4706d1ba110', '44347428-b9bf-47af-b3b9-8b16a6fc0fc9']",30,,,,,,,,,,,,,,,,,Chelsea,33,00:27:30.733,Pass,
,,,,,,,,,,,,,,,,1.286382,,,,,,,,,,,,af9ac377-40e1-4a77-9696-941272634b24,2969,,"[94.5, 35.7]",3754242,72,,,,,-0.72854894,,Head,,,,"[101.0, 29.9]",,Low Pass,,8.711487,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Eden Hazard,3621.0,Center Attacking Midfield,160,Chelsea,33,"['b3b0513e-7525-4f28-a32c-b7ffdb15b60c', 'd8d59e82-41cc-4f8f-9ecd-84d9135fc700']",32,,,,,,,,,,,,,,,,,Chelsea,33,00:27:32.507,Pass,True
,,,,,,,,,,,,,,,,0.675321,,,,,,,,,,,,f25a793c-16cc-45d7-a27c-0498dc287c47,2972,,"[98.2, 38.1]",3754242,72,,,,,-1.4989777,,Left Foot,,,,"[99.2, 24.2]",,Ground Pass,,13.935925,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,160,Chelsea,33,['d0ec9cf2-405d-4d9c-9c83-e889bac6b694'],37,,,,,,,,,,,,,,,,,Chelsea,33,00:27:37.237,Pass,
,,,,,,,,,,,,,,,,0.246218,,,,,,,,,,,,f31a6490-a05d-4e8a-ae36-fcd7e90de86d,2975,,"[99.2, 27.9]",3754242,72,,,,,0.6202495,,Right Foot,,,,"[104.8, 31.9]",,Low Pass,,6.8818603,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,160,Chelsea,33,"['623d9e99-1c04-4be5-9a8c-aa83c3578012', 'f6714632-f457-43c7-8583-89592ac0d86a']",38,,,,,,,,,,,,,,,,,Chelsea,33,00:27:38.768,Pass,
,,,,,,,,,,,,,,,,1.125751,,,,,,,,,,,,65a50eea-0cf5-45ac-8a4c-752bd7d111f8,2983,,"[109.1, 0.1]",3754242,73,,True,,,2.0736396,,,,,,"[104.7, 8.1]",,Low Pass,,9.13017,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,2,From Throw In,Abdul Rahman Baba,12325.0,Left Back,161,Chelsea,33,['0f6df4af-1d2f-4c05-93f3-7eeb6ffbd710'],3,,,,,,,,,,,,,,,,,Chelsea,33,00:28:03.907,Pass,
,,,,,,,,,,,,,,,,1.288419,,,,,,,,,,,,b00734fd-4f13-405d-aa9b-3399a51e471c,2985,,"[104.7, 8.1]",3754242,73,,,,,-0.5012643,,Right Foot,,,,"[112.0, 4.1]",,Ground Pass,,8.324061,,,Abdul Rahman Baba,12325.0,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,161,Chelsea,33,['0ff5bce8-5d1d-453a-8646-dfae8d0cf3e9'],5,,,,,,,,,,,,,,,,,Chelsea,33,00:28:05.850,Pass,
,,,,,,,,,,,,,,,,1.33089,,,,,,,,,,,,bbbe8935-76a3-4762-a0ef-e41e64866363,2988,,"[112.0, 4.1]",3754242,73,,,,,-3.071003,,Left Foot,,,,"[102.1, 3.4]",,Ground Pass,,9.924717,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Throw In,Abdul Rahman Baba,12325.0,Left Back,161,Chelsea,33,['eec817e0-c2a1-48f9-8d20-862969a88ba0'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:28:07.195,Pass,
,,,,,,,,,,,,,,,,0.823242,,,,,,,,,,,,e3eccb8a-f960-432f-ab82-8779c21ee885,2991,,"[102.1, 3.4]",3754242,73,,,,,1.7166072,,Right Foot,,,,"[100.0, 17.7]",,Ground Pass,,14.453373,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,161,Chelsea,33,['268cb88c-8d8e-4207-b2bf-e27ba989424f'],10,,,,,,,,,,,,,,,,,Chelsea,33,00:28:10.274,Pass,
,,,,,,,,,,,,,,,,1.521304,,,,,,,,,,,,2ce0cd7c-aaf5-42d3-8fc2-c9a1a7da876b,2996,,"[32.1, 20.9]",3754242,73,,,,,-0.9633517,,Left Foot,,,,"[43.5, 4.5]",,Ground Pass,,19.972982,,,Charlie Daniels,3345.0,,,,,,2,From Throw In,Andrew Surman,3344.0,Left Defensive Midfield,161,Chelsea,33,['8e5c8b45-5b68-4164-b736-8271f75add47'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:18.553,Pass,
,,,,,,,,,,,,,,,,5.040924,,,,,,,,,,,,b96a5c02-558f-4842-8571-eca80935f1c2,2999,,"[48.4, 4.5]",3754242,73,,,,,0.5225554,,Left Foot,,,,"[108.3, 39.0]",,High Pass,,69.12496,Incomplete,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,161,Chelsea,33,['4cc78450-90e6-42c5-9696-7d12b4507ddd'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:21.367,Pass,
,,,,,,,,,,,,,,,,1.699767,,,,,,,,,,,,37e19a10-6ca4-4560-9ec9-f8a906ac68de,3002,,"[11.8, 41.1]",3754242,73,,,,,1.2157248,,Keeper Arm,,,,"[21.7, 67.8]",,Ground Pass,,28.476305,,,John Michael Nchekwube Obinna,5475.0,,,,,,2,From Throw In,Asmir Begović,3339.0,Goalkeeper,161,Chelsea,33,['96351cd2-214f-49a4-a535-cdca0ad2e509'],27,,,,,,,,,,,,,,,,,Chelsea,33,00:28:27.502,Pass,
,,,,,,,,,,,,,,,,0.233704,,,,,,,,,,,,0cb0d6e2-a0e0-4ec6-9634-6ccbfdb7759f,3004,,"[21.7, 67.8]",3754242,73,,True,,,-0.11809203,,Right Foot,,,,"[33.5, 66.4]",,Ground Pass,,11.882761,,,Willian Borges da Silva,3472.0,,,,,,2,From Throw In,John Michael Nchekwube Obinna,5475.0,Right Center Back,161,Chelsea,33,['107642eb-27cf-413a-83d0-f41e62f646ad'],30,,,,,,,,,,,,,,,,,Chelsea,33,00:28:30.160,Pass,
,,,,,,,,,,,,,,,,2.629398,,,,,,,,,,,,a3ab6c68-d4d0-4a16-8c7e-b206133cb24d,3006,,"[38.7, 66.7]",3754242,73,,True,,,-1.7681919,,Right Foot,,,,"[36.6, 56.2]",,Ground Pass,,10.707941,,,Nemanja Matić,3381.0,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Right Wing,161,Chelsea,33,['97bf5fab-b780-43b5-b02e-4a236b94408f'],31,,,,,,,,,,,,,,,,,Chelsea,33,00:28:31.204,Pass,
,,,,,,,,,,,,,,,,2.525271,,,,,,,,,,,,792e513d-5278-4394-9f19-2dafdaf270ed,3008,,"[54.3, 55.1]",3754242,73,,,,,-0.3240389,,Left Foot,,,,"[67.4, 50.7]",,Ground Pass,,13.81919,,,Eden Hazard,3621.0,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,161,Chelsea,33,['7b7681d6-a07b-4632-ba2f-8dbc4cc0f790'],35,,,,,,,,,,,,,,,,,Chelsea,33,00:28:35.430,Pass,
,,,,,,,,,,,,,,,,1.25356,,,,,,,,,,,,f3af9be0-ab51-4dac-bf61-993cb7498a41,3015,,"[50.1, 34.8]",3754242,73,,,,,1.0338856,,Left Foot,,,,"[57.6, 47.4]",,Ground Pass,,14.663219,,,Junior Stanislas,3463.0,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,162,AFC Bournemouth,28,['d522949c-1801-497e-b06f-391196102a5d'],39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:39.784,Pass,
,,,,,,,,,,,,,,,,1.416922,,,,,,,,,,,,af3dd44d-e0b5-4d98-94fb-076f6d17159a,3018,,"[71.1, 48.4]",3754242,73,,,,,-1.6025317,,Right Foot,,,,"[70.5, 29.5]",,Ground Pass,,18.909521,,,Dan Gosling,3343.0,,,,,,2,Regular Play,Junior Stanislas,3463.0,Right Midfield,162,AFC Bournemouth,28,['09a4be00-fc64-4e09-8904-49c843b9dedc'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:46.240,Pass,
,,,,,,,,,,,,,,,,1.837967,,,,,,,,,,,,b29cf04b-1410-40ca-bc72-b4db0f516118,3021,,"[83.9, 27.6]",3754242,73,,,,,-1.9802336,,Right Foot,,,,"[77.0, 11.7]",,Ground Pass,,17.332628,,,Charlie Daniels,3345.0,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Defensive Midfield,162,AFC Bournemouth,28,['122267be-809a-4827-9f5a-188bf98a930c'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:50.408,Pass,
,,,,,,,,,,,,,,,,0.892229,,,,,,,,,,,,41533ebf-dafe-4aed-8d56-ff25c2903801,3024,,"[87.9, 7.2]",3754242,73,,,,,-0.5176491,,Left Foot,,,,"[95.1, 3.1]",,Ground Pass,,8.285529,,,Marc Pugh,3646.0,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,162,AFC Bournemouth,28,['f4eb5b6f-d4da-40b8-a94d-0a90c0274803'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:54.428,Pass,
,,,,,,,,,,,,,,,,1.456184,,,,,,,,,,,,af297fdc-5db5-4a54-9be5-1ebc192733cd,3028,,"[93.8, 5.5]",3754242,74,,,,,2.3981867,,Right Foot,,,,"[81.4, 16.9]",,Ground Pass,,16.84399,Incomplete,,Andrew Surman,3344.0,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,162,AFC Bournemouth,28,"['6e53bafa-2bd1-4806-9e0b-4f835c762dfd', 'd6c1a928-c09b-4802-9372-a87d30c086e9']",1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:01.929,Pass,
,,,,,,,,,,,,,,,,5.309992,,,,,,,,,,,,8207916f-8727-405e-a6fe-3542fe430a69,3037,,"[35.9, 58.9]",3754242,74,,,,,-0.818654,,Right Foot,,,,"[85.3, 6.1]",,High Pass,,72.30629,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,True,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,163,Chelsea,33,['0f981a49-0619-4d2b-86fb-729735f0d668'],6,,,,,,,,,,,,,,,,,Chelsea,33,00:29:06.177,Pass,
,,,,,,,,,,,,,,,,1.807004,,,,,,,,,,,,4543aa5e-3604-4752-9b49-e7c8334d0fb3,3040,,"[92.5, 15.9]",3754242,74,,,,,0.4766339,,Right Foot,,,,"[107.8, 23.8]",,Ground Pass,,17.219175,,,Eden Hazard,3621.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,163,Chelsea,33,['cdc10765-993b-48fa-b5a9-dd5a97e1a7c5'],12,,,,,,,,,,,,,,,,,Chelsea,33,00:29:12.058,Pass,
