ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.579028,,,,,,,,,,,,,,,4aac0fa4-0be2-40cf-91af-5071373b3118,810,,,"[51.6, 2.1]",3754166,21,,,,,0.012499349,,Left Foot,,,,"[67.6, 2.3]",,Ground Pass,,16.00125,,,Marc Albrighton,3307.0,,,,,,1,From Counter,Christian Fuchs,3812.0,Left Back,47,Leicester City,22,['3daa22f3-d8c0-4a65-b574-553fede47b0a'],28,,,,,,,,,,,,,,,,,Leicester City,22,00:21:28.601,Pass,
,,,,,,,,,,,,,,,,,1.102762,,,,,,,,,,,,,,,00bd9fea-f671-422f-9637-59419c0d2d0a,818,,,"[18.2, 60.2]",3754166,21,,,,,-0.03602045,,Right Foot,,,,"[29.3, 59.8]",,Ground Pass,,11.107204,,,Ross Barkley,4275.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,48,Everton,29,['ebed880f-dba2-4ba8-87b6-cb0244293204'],34,,,,,,,,,,,,,,,,,Everton,29,00:21:34.923,Pass,
,,,,,,,,,,,,,,,,,1.013571,,,,,,,,,,,,,,,161657de-4a82-45ba-8555-1b3dd5baa33c,821,,,"[35.9, 60.5]",3754166,21,,,,,-0.5349551,,Right Foot,,,,"[57.5, 47.7]",,Ground Pass,,25.107767,,,Arouna Koné,26696.0,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,48,Everton,29,['53e89c19-9e1b-41c0-8fe5-7916a7c5b407'],37,,,,,,,,,,,,,,,,,Everton,29,00:21:37.155,Pass,
,,,,,,,,,,,,,,,,,2.804737,,,,,,,,,,,,,,,ead1c965-5882-4cb2-85dc-e24108109a4b,827,,,"[56.3, 39.5]",3754166,21,,,,,-2.9837713,,Right Foot,,,,"[14.2, 32.8]",,Ground Pass,,42.629803,,,Kasper Schmeichel,3815.0,,,,,Recovery,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,49,Leicester City,22,['6734e11b-996e-4085-b8ef-f0403fbf0fd9'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:21:40.823,Pass,
,,,,,,,,,,,,,,,,,2.862398,,,,,,,,,,,,,,,b07be5c6-b373-4e51-972f-233bb4d15c20,830,,,"[14.9, 33.8]",3754166,21,,,,,-0.35935038,,Right Foot,,,,"[71.6, 12.5]",,High Pass,,60.568806,,Incomplete,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,49,Leicester City,22,['7291a42f-fa29-415e-94b5-3b1b01a7140b'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:21:46.050,Pass,
,,,,,,,,,,,,,,,,,1.828869,,,,,,,,,,,,,,,7291a42f-fa29-415e-94b5-3b1b01a7140b,831,,,"[48.5, 67.6]",3754166,21,,,,,-0.10333432,,Head,,,,"[62.0, 66.2]",,High Pass,,13.572398,,Incomplete,,,,,,,Recovery,1,Regular Play,Séamus Coleman,4589.0,Right Back,49,Leicester City,22,"['649f0903-7371-4925-be54-9b93873054f4', 'b07be5c6-b373-4e51-972f-233bb4d15c20']",48,,,,,,,,,,,,,,,,,Everton,29,00:21:48.912,Pass,
,,,,,,,,,,,,,,,,,1.063207,,,,,,,,,,,,,,,03946350-48ad-4001-ab18-e4da8325eb12,835,,,"[57.4, 10.9]",3754166,21,,,,,-3.0767486,,Right Foot,,,,"[49.7, 10.4]",,Low Pass,,7.7162166,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,49,Leicester City,22,"['aac5495d-6123-45fd-beca-9880e8876380', 'aaf66f93-fad6-44d9-bace-f13ddd22a987']",51,,,,,,,,,,,,,,,,,Leicester City,22,00:21:51.487,Pass,True
,,,,,,,,,,,,,,,,,1.663119,,,,,,,,,,,,,,,02006fca-7076-4038-b7c6-b9270a779750,837,,,"[49.7, 10.4]",3754166,21,,,,,-0.5585993,,Left Foot,,,,"[64.1, 1.4]",,High Pass,,16.981167,,,Andrew Philip King,3665.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,49,Leicester City,22,"['65f03a1e-fb53-4331-972b-b242b07a2e65', 'aaf66f93-fad6-44d9-bace-f13ddd22a987']",52,,,,,,,,,,,,,,,,,Leicester City,22,00:21:52.550,Pass,True
,,,,,,,,,,,,,,,,,1.428318,,,,,,,,,,,,,,,d0859f38-9339-4989-88d5-1cfcc564c176,841,,,"[65.2, 1.4]",3754166,21,,,,,2.2142975,,Right Foot,,,,"[63.1, 4.2]",,Low Pass,,3.5,,Incomplete,,,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,49,Leicester City,22,['ffc4c077-b1e2-4e4f-ab41-4313da5d5ceb'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:21:55.960,Pass,
,,,,,,,,,,,,,,,,,2.300562,,,,,,,,,,,,,,,de82d7b9-bd4c-402f-b759-e30b4824b8b6,844,,,"[63.6, 75.1]",3754166,21,,,,,-0.521017,,Right Foot,,,,"[98.1, 55.3]",,High Pass,,39.778008,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Ross Barkley,4275.0,Right Center Midfield,50,Everton,29,"['35a1705f-9326-42b8-8901-20b66477b433', 'd41eda3d-ff49-4d91-aa3b-d720d998e411']",58,,,,,,,,,,,,,,,,,Everton,29,00:21:58.404,Pass,
,,,,,,,,,,,,,,,,,3.168254,,,,,,,,,,,,,,,d3b1c24c-7716-4029-81b9-e1623fd67661,857,,,"[40.9, 54.1]",3754166,22,,,,,-0.093893506,,Right Foot,,,,"[107.8, 47.8]",,High Pass,,67.195984,,Incomplete,Jamie Vardy,10960.0,,,,,,1,Regular Play,Wes Morgan,3813.0,Left Center Back,50,Everton,29,"['4ed3dde7-9adb-44cc-8375-dcd14d4d1c4a', '773a349e-7bca-4733-bea8-73581fe24d91']",9,,,,,,,,,,,,,,,,,Leicester City,22,00:22:09.475,Pass,
,,,,,,,,,,,,,,,,,1.315239,,,,,,,,,,,,,,,6b8afa26-05ef-4ece-880c-798bef3e635d,861,,,"[15.3, 30.9]",3754166,22,,,,,0.010452581,,Keeper Arm,,,,"[44.0, 31.2]",,Ground Pass,,28.701569,,,Gareth Barry,3633.0,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,50,Everton,29,['ddb985b9-a2e0-4dbf-adb1-0788be2b1969'],13,,,,,,,,,,,,,,,,,Everton,29,00:22:13.438,Pass,
,,,,,,,,,,,,,,,,,1.182801,,,,,,,,,,,,,,,e3b374f1-67fa-4da2-b828-609b83c3c828,864,,,"[56.5, 9.2]",3754166,22,,,,,-1.6651102,,Left Foot,,,,"[55.8, 1.8]",,Ground Pass,,7.4330344,,,Leighton Baines,3518.0,,,,,,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,50,Everton,29,['f9dc9c1f-d2b6-4580-92eb-3831e54170dd'],19,,,,,,,,,,,,,,,,,Everton,29,00:22:19.470,Pass,
,,,,,,,,,,,,,,,,,1.195256,,,,,,,,,,,,,,,cc25bbf0-c355-4d3e-a30d-cf03fac0fa68,867,,,"[55.8, 1.8]",3754166,22,,,,,2.7642832,,Left Foot,,,,"[28.8, 12.5]",,Ground Pass,,29.0429,,,José Ramiro Funes Mori,4629.0,,,,,,1,Regular Play,Leighton Baines,3518.0,Left Back,50,Everton,29,['a9358cd9-4463-472d-81b2-58e2f8448664'],20,,,,,,,,,,,,,,,,,Everton,29,00:22:20.737,Pass,
,,,,,,,,,,,,,,,,,7.583189,,,,,,,,,,,,,,,1ca16b4d-cc29-40de-9d4f-180f8a0cbced,870,,,"[49.6, 7.5]",3754166,22,,,,,0.7041641,,Left Foot,,,,"[120.0, 67.3]",,High Pass,,92.36991,,Out,Romelu Lukaku Menama,3289.0,,True,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,50,Everton,29,['b216d5e6-190d-4598-bff3-990ac7899e9b'],28,,,,,,,,,,,,,,,,,Everton,29,00:22:28.450,Pass,
,,,,,,,,,,,,,,,,,4.115284,,,,,,,,,,,,,,,811bf6d6-82df-4bfa-a3f3-781bee140538,872,,,"[6.0, 44.0]",3754166,23,,,,,0.20304522,,Right Foot,,,,"[84.2, 60.1]",,High Pass,,79.84016,,Incomplete,Jamie Vardy,10960.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,51,Leicester City,22,"['14449828-df1e-4dac-b206-ed5c8b64ab4b', '2b130bda-6f09-447b-8acc-f56c3dc42cab']",6,,,,,,,,,,,,,,,,,Leicester City,22,00:23:06.097,Pass,
,,,,,,,,,,,,,,,,,1.979818,,,,,,,,,,,,,,,850c42df-507f-4661-bb6c-de718346a3ff,876,,,"[55.8, 52.8]",3754166,23,,,,,-0.37649032,,Right Foot,,,,"[85.9, 40.9]",,High Pass,,32.36696,,Incomplete,,,,,,,Recovery,1,From Goal Kick,Marcin Ryszard Wasilewski,7884.0,Right Center Back,51,Leicester City,22,['39f9e641-3aba-496b-920a-75350dd89883'],12,,,,,,,,,,,,,,,,,Leicester City,22,00:23:12.355,Pass,
,,,,,,,,,,,,,,,,,0.558711,,,,,,,,,,,,,,,5ffb36ba-33aa-46e1-b1e8-3a35e2aa3ca7,879,,,"[44.0, 44.2]",3754166,23,,,,,0.5761186,,Right Foot,,,,"[57.7, 53.1]",,High Pass,,16.337074,,Incomplete,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,52,Everton,29,['b2d8bcad-98cf-422e-9d6f-db0c9937e0b5'],16,,,,,,,,,,,,,,,,,Everton,29,00:23:16.327,Pass,
,,,,,,,,,,,,,,,,,2.842062,,,,,,,,,,,,,,,b2d8bcad-98cf-422e-9d6f-db0c9937e0b5,880,,,"[62.4, 27.0]",3754166,23,,,,,-0.022218565,,Head,,,,"[84.9, 26.5]",,High Pass,,22.505554,,Incomplete,,,,,,,Recovery,1,Regular Play,Christian Fuchs,3812.0,Left Back,52,Everton,29,"['5ffb36ba-33aa-46e1-b1e8-3a35e2aa3ca7', 'd5d4ca12-0d35-4cbd-9e10-4458fe13a5ca']",16,,,,,,,,,,,,,,,,,Leicester City,22,00:23:16.886,Pass,
,,,,,,,,,,,,,,,,,0.222087,,,,,,,,,,,,,,,c85aedee-93e0-428b-8198-0e7cfe935646,885,,,"[21.7, 76.6]",3754166,23,,,,,-0.20539539,,Right Foot,,,,"[24.1, 76.1]",,Ground Pass,,2.4515302,,Incomplete,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,52,Everton,29,"['124abb43-1bd8-43ac-8d54-3b97f093611d', 'ffe1b5fe-d9c1-41c7-b0a2-4cbec3d71f66']",22,,,,,,,,,,,,,,,,,Everton,29,00:23:22.463,Pass,True
,,,,,,,,,,,,,,,,,2.545217,,,,,,,,,,,,,,,811f2f8f-19b2-453a-bff7-f7329962ebc7,893,,,"[23.4, 66.6]",3754166,23,,,,,-1.9138203,,Right Foot,,,,"[14.9, 42.8]",,Ground Pass,,25.272316,,,Tim Howard,13042.0,,,,,Free Kick,1,From Free Kick,John Stones,3244.0,Right Center Back,53,Everton,29,['03f9973b-bc81-4947-9a06-778eefc4992b'],57,,,,,,,,,,,,,,,,,Everton,29,00:23:57.753,Pass,
,,,,,,,,,,,,,,,,,1.847347,,,,,,,,,,,,,,,02334668-52f3-4bd7-8b19-cc04567efaaf,896,,,"[14.9, 42.8]",3754166,24,,,,,-1.2196048,,Right Foot,,,,"[23.4, 19.6]",,Ground Pass,,24.708096,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Free Kick,Tim Howard,13042.0,Goalkeeper,53,Everton,29,['4d44301d-a729-4c7c-bed5-9c2d37ed58d5'],0,,,,,,,,,,,,,,,,,Everton,29,00:24:00.445,Pass,
,,,,,,,,,,,,,,,,,1.806226,,,,,,,,,,,,,,,029a1eeb-d322-4ae6-a7de-bf63b710e8f3,899,,,"[40.9, 18.6]",3754166,24,,,,,0.48369506,,Left Foot,,,,"[56.7, 26.9]",,Ground Pass,,17.847408,,,Gareth Barry,3633.0,,,,,,1,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,53,Everton,29,['0c33a7fa-e5f2-4b94-9ab5-ac15607fad04'],5,,,,,,,,,,,,,,,,,Everton,29,00:24:05.590,Pass,
,,,,,,,,,,,,,,,,,1.308734,,,,,,,,,,,,,,,0b99749a-4d21-442a-99cb-4c092e8e9332,903,,,"[56.3, 27.6]",3754166,24,,,,,0.44872335,,Left Foot,,,,"[67.1, 32.8]",,Ground Pass,,11.986659,,Incomplete,,,,,,,,1,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,53,Everton,29,"['c0a98b3c-5015-4b32-89ce-cd169f58f73c', 'dbd1141c-87a6-4132-a9d8-26754879ac6f']",7,,,,,,,,,,,,,,,,,Everton,29,00:24:07.437,Pass,True
,,,,,,,,,,,,,,,,,1.44938,,,,,,,,,,,,,,,dbd1141c-87a6-4132-a9d8-26754879ac6f,904,,,"[53.0, 47.3]",3754166,24,,,,,2.0985155,,Right Foot,,,,"[42.8, 64.8]",,Ground Pass,,20.255617,,,Danny Simpson,3270.0,,,,,Recovery,1,From Free Kick,Andrew Philip King,3665.0,Right Defensive Midfield,53,Everton,29,"['0b99749a-4d21-442a-99cb-4c092e8e9332', '2a0169d0-0d82-40ed-a243-b772520642ba']",8,,,,,,,,,,,,,,,,,Leicester City,22,00:24:08.745,Pass,
,,,,,,,,,,,,,,,,,2.31032,,,,,,,,,,,,,,,17c051fc-c074-4fea-b840-96d8bd53fbed,907,,,"[42.8, 67.7]",3754166,24,,,,,-0.58940417,,Right Foot,,,,"[75.7, 45.7]",,High Pass,,39.577896,,Incomplete,Shinji Okazaki,3810.0,,,,,,1,From Free Kick,Danny Simpson,3270.0,Right Back,53,Everton,29,"['45eaaa43-4130-4146-845b-2b8334e2fbe7', 'd87822cd-932e-469a-84d7-913e413e85fb']",11,,,,,,,,,,,,,,,,,Leicester City,22,00:24:11.949,Pass,
,,,,,,,,,,,,,,,,,1.512433,,,,,,,,,,,,,,,262c91ac-3e12-48de-908f-bef70163fe3e,911,,,"[42.5, 27.9]",3754166,24,,,,,0.6575282,,Left Foot,,,,"[50.4, 34.0]",,Low Pass,,9.980982,,,Ross Barkley,4275.0,,,,,Recovery,1,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,53,Everton,29,['0ef78a9c-bd00-46f9-8852-ea28402de40f'],14,,,,,,,,,,,,,,,,,Everton,29,00:24:14.913,Pass,
,,,,,,,,,,,,,,,,,1.647613,,,,,,,,,,,,,,,8bfb2637-199c-41b3-b7be-a5bd53e840d6,918,,,"[63.6, 32.6]",3754166,24,,,,,-1.9089389,,Right Foot,,,,"[57.2, 14.4]",,Ground Pass,,19.292486,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,54,Leicester City,22,['2a858b15-979d-4c75-b81c-6a8daaa4c833'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:24:20.042,Pass,
,,,,,,,,,,,,,,,,,1.196094,,,,,,,,,,,,,,,cc649cd7-969a-431d-9e24-28110362ded9,920,,,"[57.2, 14.4]",3754166,24,,,,,0.13978587,,Left Foot,,,,"[77.1, 17.2]",,Ground Pass,,20.09602,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,54,Leicester City,22,['79a831ef-0b0b-4312-8e50-30d9b05342a3'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:24:21.689,Pass,
,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,02bdc5fa-b366-44b5-95bf-331b21c00c6c,926,,,"[40.7, 51.9]",3754166,24,,,,,1.0133653,,Left Foot,,,,"[50.3, 67.3]",,Ground Pass,,18.147177,,,Gerard Deulofeu Lázaro,3726.0,,,,,Recovery,1,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,55,Everton,29,"['63cb7b04-91c9-4e55-aafd-35518112aece', 'f01f8424-7e6e-4908-b527-e0943e504c0b']",24,,,,,,,,,,,,,,,,,Everton,29,00:24:24.468,Pass,True
,,,,,,,,,,,,,,,,,3.665071,,,,,,,,,,,,,,,39d8055b-ed5a-4ca7-b00e-5051882a874d,929,,,"[56.3, 68.8]",3754166,24,,,,,0.0,,Right Foot,,,,"[111.6, 68.8]",,Ground Pass,,55.3,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,55,Everton,29,['e053a0fa-5cef-4227-810c-aa3b89dbdf97'],29,,,,,,,,,,,,,,,,,Everton,29,00:24:29.043,Pass,
,,,,,,,,,,,,,,,,,1.81951,,,,,,,,,,,,,,,71403690-5ebf-45b0-aafc-313fb72ab041,932,,,"[111.6, 67.8]",3754166,24,,,,,-1.5707964,26d778d7-7e46-4096-ad83-baf5e86fcabb,Left Foot,True,,,"[111.6, 34.5]",,High Pass,,33.3,,,Ross Barkley,4275.0,True,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,55,Everton,29,['03dbe465-79cd-423f-a226-67810a580710'],34,,,,,,,,,,,,,,,,,Everton,29,00:24:34.373,Pass,
,,,,,,,,,,,,,,,,,2.993581,,,,,,,,,,,,,,,5f830422-a811-48b3-ac4e-f2b5f072006d,936,,,"[6.0, 44.0]",3754166,25,,True,,,0.21436706,,Right Foot,,,,"[87.3, 61.7]",,High Pass,,83.204445,,,Jamie Vardy,10960.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,56,Leicester City,22,['4a246e23-4001-49a6-a761-af9d23320509'],11,,,,,,,,,,,,,,,,,Leicester City,22,00:25:11.287,Pass,
,,,,,,,,,,,,,,,,,3.264623,,,,,,,,,,,,,,,e141efa6-a91f-439f-9562-c5709d67a1c1,938,,,"[87.3, 61.7]",3754166,25,,,,True,-0.991299,,,,,,"[99.8, 42.6]",,High Pass,,22.826738,,Incomplete,,,,,,,,1,From Goal Kick,Jamie Vardy,10960.0,Left Center Forward,56,Leicester City,22,"['25470fcb-7369-419b-90c8-aa7c22e747b4', '998b8df3-ba3e-4909-836c-e4c2d50429da']",14,,,,,,,,,,,,,,,,,Leicester City,22,00:25:14.281,Pass,True
,,,,,,,,,,,,,,,,,2.847161,,,,,,,,,,,,,,,9114a1bb-7594-48d6-8966-ecda76e11969,942,,,"[21.7, 52.2]",3754166,25,,,,,0.45821288,,Right Foot,,,,"[58.6, 70.4]",,Ground Pass,,41.144257,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,57,Everton,29,['4d19bddb-aded-41bf-ba15-29ede6ce71f4'],19,,,,,,,,,,,,,,,,,Everton,29,00:25:19.397,Pass,
,,,,,,,,,,,,,,,,,1.0144,,,,,,,,,,,,,,,a803a136-c277-4ea8-afd5-f4f60df0ed9b,950,,,"[71.2, 65.5]",3754166,25,,,,,0.34280008,,Right Foot,,,,"[99.5, 75.6]",,Ground Pass,,30.048294,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,57,Everton,29,['e7dd8bc4-e4de-4d48-ae38-7532a4c0c172'],27,,,,,,,,,,,,,,,,,Everton,29,00:25:27.228,Pass,
,,,,,,,,,,,,,,,,,0.805111,,,,,,,,,,,,,,,cf604909-ca8c-4762-b52d-a0c1ee9acbf2,953,,,"[99.6, 77.1]",3754166,25,,,,,-1.3635864,,Right Foot,,,,"[103.3, 59.5]",,Ground Pass,,17.984716,,,Arouna Koné,26696.0,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,57,Everton,29,['90201be1-eb28-4aa3-8b35-91ef27e7adc4'],30,,,,,,,,,,,,,,,,,Everton,29,00:25:30.903,Pass,
,,,,,,,,,,,,,,,,,0.794557,,,,,,,,,,,,,,,2f6e06a5-f8ff-4f61-950e-990638517a85,957,,,"[103.6, 59.3]",3754166,25,,,,,-2.9195108,,Right Foot,,,,"[97.4, 57.9]",,Ground Pass,,6.3560996,,,Séamus Coleman,4589.0,,,,,,1,Regular Play,Arouna Koné,26696.0,Left Wing,57,Everton,29,"['56252b84-fb90-49af-938f-e35f11c5dd38', 'd041277b-ff8c-4e0d-b50b-fb656b4b2c5d']",31,,,,,,,,,,,,,,,,,Everton,29,00:25:31.841,Pass,True
,,,,,,,,,,,,,,,,,1.759071,,,,,,,,,,,,,,,6d32dd36-4fc0-4500-92a8-ab70f6dff0de,960,,,"[97.4, 57.9]",3754166,25,,,,,-1.6356404,,Right Foot,,,,"[96.4, 42.5]",,High Pass,,15.432433,,Incomplete,,,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,57,Everton,29,['aa09b6a2-8e96-41fb-b0a7-61fc0bb7a8ad'],32,,,,,,,,,,,,,,,,,Everton,29,00:25:32.836,Pass,
,,,,,,,,,,,,,,,,,1.951794,,,,,,,,,,,,,,,aa09b6a2-8e96-41fb-b0a7-61fc0bb7a8ad,961,,,"[23.7, 37.6]",3754166,25,,,,,-0.37589338,,Left Foot,,,,"[57.4, 24.3]",,High Pass,,36.229546,,,Jamie Vardy,10960.0,,,,,Recovery,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,58,Leicester City,22,"['6d32dd36-4fc0-4500-92a8-ab70f6dff0de', '81c4f0de-6d0b-4c5d-9cce-b0b4cbb492d4']",34,,,,,,,,,,,,,,,,,Leicester City,22,00:25:34.595,Pass,
,,,,,,,,,,,,,,,,,2.08793,,,,,,,,,,,,,,,cbcab031-1372-49e4-a058-11afd69999a2,964,,,"[57.4, 24.3]",3754166,25,,,,True,-2.4934475,,,,,,"[47.1, 16.5]",,High Pass,,12.920139,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,58,Leicester City,22,"['6d88f71c-8ef0-4952-b066-90c4cd65b22e', 'c5698dca-c2a0-4ebd-b8f2-27901d2de533']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:25:36.547,Pass,True
,,,,,,,,,,,,,,,,,2.105128,,,,,,,,,,,,,,,74041b20-25a6-45fa-b265-d9fd19f56dfe,967,,,"[47.7, 17.0]",3754166,25,,,,,0.04839523,,Right Foot,,,,"[82.8, 18.7]",,High Pass,,35.141144,,Incomplete,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,58,Leicester City,22,['7c61ddb4-590c-43b8-b760-25da4c99d89d'],39,,,,,,,,,,,,,,,,,Leicester City,22,00:25:39.669,Pass,
,,,,,,,,,,,,,,,,,3.434491,,,,,,,,,,,,,,,7c61ddb4-590c-43b8-b760-25da4c99d89d,968,,,"[37.3, 61.4]",3754166,25,,,,,0.84215534,,Right Foot,,,,"[53.9, 80.0]",,High Pass,,24.930304,,Out,,,,,,,Recovery,1,Regular Play,John Stones,3244.0,Right Center Back,58,Leicester City,22,['74041b20-25a6-45fa-b265-d9fd19f56dfe'],41,,,,,,,,,,,,,,,,,Everton,29,00:25:41.774,Pass,
,,,,,,,,,,,,,,,,,1.356438,,,,,,,,,,,,,,,ad8646fd-8f82-40a9-b174-dfc2311e62cd,969,,,"[66.2, 0.1]",3754166,26,,,,,0.22042564,,,,,,"[90.3, 5.5]",,High Pass,,24.69757,,,Jamie Vardy,10960.0,,,,,Throw-in,1,From Throw In,Christian Fuchs,3812.0,Left Back,59,Leicester City,22,['cb9a5d2b-6100-499b-9ca1-b5cfc73c0924'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:26:02.508,Pass,
,,,,,,,,,,,,,,,,,3.320317,,,,,,,,,,,,,,,ae28feb5-e2e1-47af-9ad0-86ba5e46e1a9,971,,,"[90.3, 5.5]",3754166,26,,,,,0.61377007,,Head,,,,"[112.3, 21.0]",,High Pass,,26.911894,,Unknown,Shinji Okazaki,3810.0,,,,,,1,From Throw In,Jamie Vardy,10960.0,Left Center Forward,59,Leicester City,22,['cff2f458-52a0-4c4b-97d4-cafd336782b7'],3,,,,,,,,,,,,,,,,,Leicester City,22,00:26:03.872,Pass,
,,,,,,,,,,,,,,,,,0.782194,,,,,,,,,,,,,,,9c04542e-ade6-4b02-8304-dd2ce5201561,978,,,"[61.0, 40.1]",3754166,27,,True,,,2.095592,,Right Foot,,,,"[58.8, 43.9]",,Ground Pass,,4.3908997,,,Ross Barkley,4275.0,,,,,Kick Off,1,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,61,Everton,29,['ddef963b-5b5e-47e4-bc18-b5836dbfdefb'],36,,,,,,,,,,,,,,,,,Everton,29,00:27:36.680,Pass,
,,,,,,,,,,,,,,,,,1.626084,,,,,,,,,,,,,,,25040f46-b601-47ad-ac56-0f8a2a1bbc50,980,,,"[58.8, 43.9]",3754166,27,,,,,1.9732621,,Right Foot,,,,"[48.2, 68.8]",,Ground Pass,,27.062336,,,Séamus Coleman,4589.0,,,,,,1,From Kick Off,Ross Barkley,4275.0,Right Center Midfield,61,Everton,29,['43bc7fd2-75b3-458b-8092-18b5be130927'],37,,,,,,,,,,,,,,,,,Everton,29,00:27:37.993,Pass,
,,,,,,,,,,,,,,,,,1.2873,,,,,,,,,,,,,,,794c4eb7-08ce-42ae-922e-be5d182a2a98,983,,,"[48.2, 68.8]",3754166,27,,,,,-2.2157638,,Right Foot,,,,"[40.0, 57.9]",,Ground Pass,,13.640015,,,John Stones,3244.0,,,,,,1,From Kick Off,Séamus Coleman,4589.0,Right Back,61,Everton,29,['8946987e-0480-4d81-9222-555cda3ae7a2'],41,,,,,,,,,,,,,,,,,Everton,29,00:27:41.551,Pass,
,,,,,,,,,,,,,,,,,1.968392,,,,,,,,,,,,,,,dc2532c3-3e56-41a5-9182-42391a14669d,986,,,"[40.0, 57.9]",3754166,27,,,,,-1.643465,,Right Foot,,,,"[38.1, 31.8]",,Ground Pass,,26.169065,,,José Ramiro Funes Mori,4629.0,,,,,,1,From Kick Off,John Stones,3244.0,Right Center Back,61,Everton,29,['04aa1d83-ada1-4571-8b59-40d208310d22'],43,,,,,,,,,,,,,,,,,Everton,29,00:27:43.895,Pass,
