50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.527267,,,,,,,,,,,,,,aff9525e-9313-4f8c-9f91-863c459c3015,17,,"[7.6, 42.9]",3754074,0,,,,1.1810877,,Left Foot,,,"[16.8, 65.3]",,Ground Pass,,24.215698,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Hugo Lloris,3099.0,Goalkeeper,2,Tottenham Hotspur,38,"['10288a32-7d48-45c2-a217-1978f6c2c78a', '73159859-58ff-4b1a-a575-2f8f560ef871']",8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:08.802,Pass,True
,,,,,,,,,,,,,,,,0.948339,,,,,,,,,,,,,,b858c540-5c77-4611-a9a0-56fc09a84869,21,,"[18.7, 62.9]",3754074,0,,,,0.7437556,,Right Foot,,,"[33.7, 76.7]",,Ground Pass,,20.382345,,,Kyle Walker,3205.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,"['1c118684-07bd-4f30-8a83-8e81fc9d8ac2', 'aee69bde-8dbd-44cc-b668-c6f90eca6779']",11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:11.332,Pass,True
,,,,,,,,,,,,,,,,2.361396,,,,,,,,,,,,,,2f17adb9-5d9e-4535-afdc-29f72fe298e4,25,,"[28.9, 75.5]",3754074,0,,,,-2.897762,,Left Foot,,,"[8.4, 70.4]",,Ground Pass,,21.124866,,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Back,2,Tottenham Hotspur,38,"['b5850675-1828-4858-aa23-b625de0930ee', 'bdecd797-0b64-41e8-82b9-74e3606ddd46']",14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:14.719,Pass,True
,,,,,,,,,,,,,,,,1.601311,,,,,,,,,,,,,,0ebb8f97-4324-4248-b652-6681505097ca,28,,"[8.4, 70.9]",3754074,0,,,,0.16057728,,Right Foot,,,"[36.8, 75.5]",,Low Pass,,28.770123,,,Erik Lamela,3585.0,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Tottenham Hotspur,38,['a975024e-33f8-4a04-a82e-af90475339a3'],17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:17.155,Pass,
,,,,,,,,,,,,,,,,0.694738,,,,,,,,,,,,,,03a3fbb3-c154-4c57-8745-9686dfbd8431,32,,"[35.6, 73.1]",3754074,0,,,,-2.5082953,,Left Foot,,,"[27.7, 67.3]",,Ground Pass,,9.80051,,,Eric Dier,10956.0,,,,,,,1,From Kick Off,Erik Lamela,3585.0,Right Wing,2,Tottenham Hotspur,38,"['230388b3-2b23-4cde-98ab-7c8bc5b2eb92', '62094aec-b126-4a8a-aa96-d47e67f41ceb']",19,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:19.874,Pass,True
,,,,,,,,,,,,,,,,2.748068,,,,,,,,,,,,,,6e550c1d-6472-4536-b7e0-98fcaf2356a3,34,,"[27.7, 67.3]",3754074,0,,,,0.39572504,,Left Foot,,,"[58.1, 80.0]",,Low Pass,,32.946167,Out,,Harry Kane,10955.0,,,,,,,1,From Kick Off,Eric Dier,10956.0,Right Center Midfield,2,Tottenham Hotspur,38,['c065d320-23b9-4cfe-acd3-c2fa614c88f3'],20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.569,Pass,
,,,,,,,,,,,,,,,,0.893823,,,,,,,,,,,,,,141fd62d-e99f-4e72-bca8-2046c18e8fb0,36,,"[64.2, 0.1]",3754074,0,,,,1.1391013,,,,,"[68.3, 9.0]",,Low Pass,,9.79898,,,Bafétimbi Gomis,20521.0,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,3,Swansea City,26,['8a5e61f4-99ee-4360-9e54-6a4ec63167b7'],37,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:37.541,Pass,
,,,,,,,,,,,,,,,,0.032192,,,,,,,,,,,,,,8e94600b-f1ec-4a3b-90c8-cdda9d130b1f,40,,"[63.7, 7.8]",3754074,0,,,,2.2513175,,Right Foot,,,"[62.0, 9.9]",,Ground Pass,,2.7018511,Incomplete,,Ashley Williams,3644.0,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,3,Swansea City,26,"['3839438f-0aeb-4335-806a-d217429c1cf2', '5385a345-a28c-4f17-9b0c-ead87a4fda57', 'd0570b28-8f77-46a5-9a58-f2db4359223d']",39,,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:39.428,Pass,True
,,,,,,,,,,,,,,,,0.846006,,,,,,,,,,,,,,d586623d-d1c8-4487-9cad-487ca7e0b522,45,,"[53.2, 72.3]",3754074,0,,,,-1.59936,,Right Foot,,,"[53.0, 65.3]",,Ground Pass,,7.0028567,,,Eric Dier,10956.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,4,Tottenham Hotspur,38,['fde60c8e-702d-4876-a403-0f0524fdaddc'],42,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:42.449,Pass,
,,,,,,,,,,,,,,,,1.718499,,,,,,,,,,,,,,7e8730f4-6f27-441f-81b4-10560d746052,48,,"[51.8, 66.3]",3754074,0,,,,-2.9058363,,Right Foot,,,"[33.9, 62.0]",,Ground Pass,,18.409237,,,Toby Alderweireld,20005.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Center Midfield,4,Tottenham Hotspur,38,['82ef4c0e-e0ac-41fd-b2de-26a8bffee2ea'],44,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:44.150,Pass,
,,,,,,,,,,,,,,,,2.61315,,,,,,,,,,,,,,f3b5c2e1-d59d-49cf-b20d-e930008595c2,50,,"[33.9, 62.0]",3754074,0,,,,-2.4065118,,Right Foot,,,"[12.0, 42.2]",,Ground Pass,,29.52372,,,Hugo Lloris,3099.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,['19f25156-0e71-4ab6-9d41-a4438ec2affc'],45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:45.868,Pass,
,,,,,,,,,,,,,,,,1.336718,,,,,,,,,,,,,,2080ce05-68da-4d5d-8b19-2946f01f0912,53,,"[12.0, 35.7]",3754074,0,,,,-1.0049419,,Left Foot,,,"[21.4, 20.9]",,Ground Pass,,17.532825,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,4,Tottenham Hotspur,38,['810f55e7-5da2-4c0f-b8a1-9c2cb8ae8369'],49,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:49.792,Pass,
,,,,,,,,,,,,,,,,1.486706,,,,,,,,,,,,,,68791a47-37aa-4bcd-971a-956992c86a5a,56,,"[23.6, 22.1]",3754074,0,,,,1.7786863,,Left Foot,,,"[20.9, 34.9]",,Ground Pass,,13.081667,,,Eric Dier,10956.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,['3b7d1437-0fad-42b3-a439-182b10676300'],52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:52.309,Pass,
,,,,,,,,,,,,,,,,1.369611,,,,,,,,,,,,,,5647bcc4-d5a7-41c4-b584-d19ec5e7d2d2,59,,"[29.1, 40.7]",3754074,0,,,,-0.35802495,,Right Foot,,,"[43.8, 35.2]",,Ground Pass,,15.695222,,,Bamidele Alli,3094.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Center Midfield,4,Tottenham Hotspur,38,['5c232761-6f83-4b73-a172-248bfba6ca8a'],57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:57.221,Pass,
,,,,,,,,,,,,,,,,1.108493,,,,,,,,,,,,,,37d63f39-9908-4e06-a272-ff52eb10b7e5,63,,"[40.0, 39.8]",3754074,0,,,,3.113029,,Right Foot,,,"[26.0, 40.2]",,Ground Pass,,14.005713,,,Jan Vertonghen,3077.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,4,Tottenham Hotspur,38,"['61d8428a-749e-43d9-9dca-270386a6def0', 'f98173f1-ddc5-400b-b2f0-5e45109e1888']",59,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:59.462,Pass,True
,,,,,,,,,,,,,,,,2.302609,,,,,,,,,,,,,,0e5b29c7-b45e-40f9-aaa9-4d7f1a8bf130,66,,"[18.0, 41.9]",3754074,1,,,,1.0925335,,Right Foot,,,"[34.9, 74.5]",,Ground Pass,,36.720158,,,Toby Alderweireld,20005.0,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,4,Tottenham Hotspur,38,"['534b3d95-0a30-4a22-b46b-8d7c70a67df6', '61d8428a-749e-43d9-9dca-270386a6def0']",1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:01.925,Pass,True
,,,,,,,,,,,,,,,,2.008768,,,,,,,,,,,,,,5e3ef314-32b8-4ffd-899d-98ecf17949ed,69,,"[36.6, 74.3]",3754074,1,,,,-0.6393859,,Right Foot,,,"[63.9, 54.0]",,High Pass,,34.020287,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,4,Tottenham Hotspur,38,"['1e1e7a77-8e3d-41be-9add-fdd3180e1a79', '4ba1c242-eccd-4426-81a7-7d866e3804d3']",4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:04.782,Pass,
,,,,,,,,,,,,,,,,1.125437,,,,,,,,,,,,,,4ba1c242-eccd-4426-81a7-7d866e3804d3,71,,"[56.2, 26.1]",3754074,1,,,,-0.82203096,,Head,,,"[65.4, 16.2]",,High Pass,,13.514807,,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,5,Swansea City,26,"['5e3ef314-32b8-4ffd-899d-98ecf17949ed', '8dee5314-a0dd-4acc-b5ca-e9d29acca88f']",6,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:06.791,Pass,
,,,,,,,,,,,,,,,,0.678923,,,,,,,,,,,,,,2d865a45-bb10-4388-8b2b-75de6132b1fb,74,,"[65.4, 16.2]",3754074,1,,,,2.3906636,,Right Foot,,,"[59.4, 21.8]",,Ground Pass,,8.207314,,,Jonjo Shelvey,3057.0,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,5,Swansea City,26,['5b78f2d7-ddf2-4018-bc44-eb2807d09765'],7,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.931,Pass,
,,,,,,,,,,,,,,,,0.845001,,,,,,,,,,,,,,f2e2b804-f00c-47ca-bf51-d1f383261bd9,76,,"[59.4, 21.8]",3754074,1,,,,-0.7467434,,Right Foot,,,"[68.8, 13.1]",,Ground Pass,,12.808201,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,5,Swansea City,26,['33dbc3e4-e5f3-4c34-be6f-c700494ed27d'],8,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:08.610,Pass,
,,,,,,,,,,,,,,,,0.765151,,,,,,,,,,,,,,523ccdc3-0e4b-411c-bcd2-4621b13df72f,81,,"[41.7, 64.9]",3754074,1,,,,-1.1441689,,Left Foot,,,"[46.2, 55.0]",,Ground Pass,,10.874742,,,Eric Dier,10956.0,,,,,,Recovery,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,6,Tottenham Hotspur,38,"['0ae4464a-5482-48d5-8046-b0387137c8c6', '8ce5cc90-9968-49d2-a688-92b9fea3d0bc']",10,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:10.808,Pass,True
,,,,,,,,,,,,,,,,0.705,,,,,,,,,,,,,,c726da96-01b0-4354-a39b-f77e42a586ca,84,,"[49.6, 54.0]",3754074,1,,,,0.8553476,,Right Foot,,,"[56.9, 62.4]",,Ground Pass,,11.128792,,,Erik Lamela,3585.0,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Center Midfield,6,Tottenham Hotspur,38,['6625103c-b520-48ee-b50d-1bfc062edfa1'],13,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:13.989,Pass,
,,,,,,,,,,,,,,,,0.143097,,,,,,,,,,,,,,7233766c-18c1-46de-80dc-58e5d0dd0e5c,88,,"[65.9, 14.8]",3754074,1,,,,-1.8568478,,Right Foot,,,"[65.4, 13.1]",,Ground Pass,,1.7720045,Incomplete,,Jefferson Antonio Montero Vite,7063.0,,,,,,Recovery,1,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,6,Tottenham Hotspur,38,"['bd37aadc-0198-4ced-bd76-1c413e379e6b', 'd1b9e205-8aaf-4423-bd21-04aab1487016']",15,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.710,Pass,
,,,,,,,,,,,,,,,,0.849564,,,,,,,,,,,,,,bd37aadc-0198-4ced-bd76-1c413e379e6b,90,,"[54.7, 67.0]",3754074,1,,,,-1.8525681,,Left Foot,,,"[50.3, 51.8]",,Ground Pass,,15.824033,,,Bamidele Alli,3094.0,,,,,,Recovery,1,Regular Play,Erik Lamela,3585.0,Right Wing,6,Tottenham Hotspur,38,"['7233766c-18c1-46de-80dc-58e5d0dd0e5c', '9323ae2d-5a62-4538-a274-4b4822f8364a']",15,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:15.853,Pass,
,,,,,,,,,,,,,,,,1.800063,,,,,,,,,,,,,,10c299e8-edad-4511-a3d4-10a025912b0d,93,,"[50.3, 51.8]",3754074,1,,,,-1.2682742,,Right Foot,,,"[55.2, 36.1]",,Ground Pass,,16.446884,Incomplete,,Nacer Chadli,4831.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,6,Tottenham Hotspur,38,"['079b70ed-7fbd-434c-bd7e-c76179ee0b4c', '34bff47a-1f37-4021-9667-d9d6120f8d03']",17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:17.782,Pass,
,,,,,,,,,,,,,,,,1.231385,,,,,,,,,,,,,,34bff47a-1f37-4021-9667-d9d6120f8d03,95,,"[64.9, 44.0]",3754074,1,,,,1.8877392,,Right Foot,,,"[60.8, 56.5]",,Ground Pass,,13.155227,,,André Ayew Pelé,3347.0,,,,,,Recovery,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,7,Swansea City,26,"['10c299e8-edad-4511-a3d4-10a025912b0d', '31153d1c-c4c4-470a-bceb-bfd931187716']",19,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:19.582,Pass,
,,,,,,,,,,,,,,,,1.577528,,,,,,,,,,,,,,b4d2b2be-f288-4451-b31c-c0df92e042ab,98,,"[58.9, 67.4]",3754074,1,,,,0.74732137,,Left Foot,,,"[69.8, 77.5]",,Ground Pass,,14.860013,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,7,Swansea City,26,['96f28043-fc67-4dfa-9eb9-9e019a24e096'],24,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:24.053,Pass,
,,,,,,,,,,,,,,,,0.860691,,,,,,,,,,,,,,45141a5e-6903-43b3-b8bd-76baaef36789,101,,"[69.8, 77.5]",3754074,1,,,,-2.6637616,,Right Foot,,,"[64.2, 74.6]",,Ground Pass,,6.306346,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,7,Swansea City,26,['883f6c08-7d2d-4d8e-ab08-11f08f8b5fdd'],25,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:25.839,Pass,
,,,,,,,,,,,,,,,,0.930871,,,,,,,,,,,,,,883b34d7-5228-48b8-aaa8-b44ac54040d0,104,,"[64.0, 74.1]",3754074,1,,,,-0.5299565,,Left Foot,,,"[73.9, 68.3]",,Ground Pass,,11.473884,,,Bafétimbi Gomis,20521.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,7,Swansea City,26,['23d94509-0a3e-4bf4-8700-12673522660f'],27,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:27.657,Pass,
,,,,,,,,,,,,,,,,1.302382,,,,,,,,,,,,,,a5062ddc-63b9-4577-8584-767ce938a571,106,,"[73.9, 68.3]",3754074,1,,,,2.1952066,,Right Foot,,,"[69.0, 75.1]",,Ground Pass,,8.381527,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Center Forward,7,Swansea City,26,['2430c504-b6e7-4c4a-8b4d-b65a69a8de15'],28,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:28.588,Pass,
,,,,,,,,,,,,,,,,0.660125,,,,,,,,,,,,,,5cde543b-57dc-4853-b3f1-c17bfd66dbba,109,,"[69.0, 75.1]",3754074,1,,,,0.6967423,,Left Foot,,,"[73.9, 79.2]",,Ground Pass,,6.3890533,,,Àngel Rangel Zaragoza,3973.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Right Wing,7,Swansea City,26,['29baa152-26fb-4b2a-be8c-e6afe036fe4b'],30,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:30.331,Pass,
