ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.141661,,,,,,,,,,,,,7bb87317-c5a3-4cac-aa25-5d4b55ae1755,2945,,,"[109.4, 19.7]",3754135,77,,,,,1.7126933,,Left Foot,,,"[108.9, 23.2]",,High Pass,3.535534,,Incomplete,,,,,,,,,,2,Regular Play,Marko Arnautović,3325.0,,Left Midfield,161,Stoke City,30,['90501b08-86a8-4888-b225-8c598b7d9b09'],6,,,,,,,,,,,,,,,,Stoke City,30,00:32:06.119,Pass,
,,,,,,,,,,,,,,,,2.147826,,,,,,,,,,,,,3697b598-a6ac-4e95-9cf0-0058790ae38a,2948,,,"[28.8, 47.5]",3754135,77,,,,,-0.9721369,,Head,,,"[37.6, 34.6]",,Low Pass,15.615697,,Incomplete,,Raheem Sterling,3233.0,,,,,,Recovery,2,Regular Play,Fabian Delph,4597.0,,Left Defensive Midfield,161,Stoke City,30,"['41f3de6c-dd20-41bd-8833-9ad8bd25b226', '8f462ef6-8c77-44cd-9fa9-8f2fadac616b']",9,,,,,,,,,,,,,,,,Manchester City,36,00:32:09.010,Pass,
,,,,,,,,,,,,,,,,1.167074,,,,,,,,,,,,,5327d9cc-9dbc-462c-b6eb-37642d3cdfc3,2963,,,"[69.5, 19.4]",3754135,77,,,,,1.0480678,,Left Foot,,,"[81.6, 40.4]",,Ground Pass,24.236542,,,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,,Left Back,162,Manchester City,36,['83e651f8-7f83-49ab-a591-ec049d3f7c9f'],18,,,,,,,,,,,,,,,,Manchester City,36,00:32:18.147,Pass,
,,,,,,,,,,,,,,,,2.461976,,,,,,,,,,,,,00057d04-c21d-40bd-9128-b4cdcb5e90b3,2967,,,"[80.8, 41.2]",3754135,77,,,,,1.0811498,,Left Foot,,,"[89.7, 57.9]",,Ground Pass,18.92353,,,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,,Right Center Forward,162,Manchester City,36,['5cc073a4-3eef-4410-9cad-b663e92254fc'],20,,,,,,,,,,,,,,,,Manchester City,36,00:32:20.064,Pass,
,,,,,,,,,,,,,,,,0.83021,,,,,,,,,,,,,5d011c7d-30e0-4f53-ba1b-4b1ee8261d23,2970,,,"[107.5, 57.1]",3754135,77,,,,,-1.7810566,,Right Foot,,,"[104.0, 40.7]",,Ground Pass,16.769318,,,,Aleksandar Kolarov,5596.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,,Right Midfield,162,Manchester City,36,['0e72979f-e7d8-4f30-92cd-a2607f3c2561'],25,,,,,,,,,,,,,,,,Manchester City,36,00:32:25.087,Pass,
,,,,,,,,,,,,,,,,1.7711,,,,,,,,,,,,,cda2d36a-d734-4f38-ba16-ce77076cb847,2976,,,"[17.3, 44.7]",3754135,77,,,,,0.8288491,,Right Foot,,,"[23.9, 51.9]",,Ground Pass,9.767292,,,,Ibrahim Afellay,4891.0,,,,,,,2,Regular Play,Ryan Shawcross,4035.0,,Right Center Back,163,Stoke City,30,['223aa55d-243b-4980-a850-e5086958872a'],27,,,,,,,,,,,,,,,,Stoke City,30,00:32:27.763,Pass,
,,,,,,,,,,,,,,,,1.152479,,,,,,,,,,,,,7e872020-3ac3-47dd-ad6a-354e854696f8,2979,,,"[31.1, 57.2]",3754135,77,,,,,0.72966194,,Right Foot,,,"[43.4, 68.2]",,Ground Pass,16.501211,,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,,Right Midfield,163,Stoke City,30,['9354d028-7642-427c-b150-51dc2b4f41b6'],30,,,,,,,,,,,,,,,,Stoke City,30,00:32:30.096,Pass,
,,,,,,,,,,,,,,,,1.323059,,,,,,,,,,,,,0d62ac8f-b7f8-4342-8424-0b1e76c1a798,2989,,,"[31.5, 64.2]",3754135,77,,,,,0.86217004,,Right Foot,,,"[39.9, 74.0]",,Low Pass,12.907362,,,,Ibrahim Afellay,4891.0,,,,,,Recovery,2,Regular Play,Geoff Cameron,3480.0,,Right Center Midfield,163,Stoke City,30,['49812b6d-2102-4d79-96e1-9c6bc345658d'],38,,,,,,,,,,,,,,,,Stoke City,30,00:32:38.299,Pass,
,,,,,,,,,,,,,,,,1.523093,,,,,,,,,,,,,cf7179d7-8441-40a7-92e8-2ef143b754f1,2996,,,"[105.4, 4.6]",3754135,77,,,,,2.5161076,,Right Foot,,,"[87.4, 17.6]",,Ground Pass,22.203604,,,,Kevin De Bruyne,3089.0,,,,,,,2,Regular Play,Fabian Delph,4597.0,,Left Defensive Midfield,163,Stoke City,30,['b6ee28fc-d5f7-40c6-972f-efdbceb670f1'],46,,,,,,,,,,,,,,,,Manchester City,36,00:32:46.954,Pass,
,,,,,,,,,,,,,,,,2.724869,,,,,,,,,,,,,174e199e-f1a7-4776-a800-5f844baa328c,2999,,,"[99.3, 21.0]",3754135,77,,,,,0.18255985,,Left Foot,,,"[118.8, 24.6]",,Ground Pass,19.829523,,Out,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,,Left Midfield,163,Stoke City,30,['00e81c93-f802-4604-a628-86076f3d8361'],50,,,,,,,,,,,,,,,,Manchester City,36,00:32:50.207,Pass,
,,,,,,,,,,,,,,,,3.233699,,,,,,,,,,,,,9c9160a3-403a-4ff7-8c1b-b7a0ac62ad75,3001,,,"[7.0, 36.1]",3754135,78,,,,,0.41450688,,Right Foot,,,"[79.5, 68.0]",,High Pass,79.2077,,,,José Luis Sanmartín Mato,3265.0,,,,,,Goal Kick,2,From Goal Kick,Jack Butland,3537.0,,Goalkeeper,164,Stoke City,30,['b51bc767-d0e2-4c56-b1da-ce0bda5d289e'],22,,,,,,,,,,,,,,,,Stoke City,30,00:33:22.298,Pass,
,,,,,,,,,,,,,,,,1.120199,,,,,,,,,,,,,d78b514f-2ffd-473f-9234-13470d8d0b9d,3003,,,"[79.5, 68.0]",3754135,78,,,,,2.6078844,,Other,,,"[72.9, 71.9]",,Low Pass,7.6661596,,,,Ibrahim Afellay,4891.0,,,,,,,2,From Goal Kick,José Luis Sanmartín Mato,3265.0,,Center Forward,164,Stoke City,30,['a785447f-dc66-4c16-968c-e848853dbbbc'],25,,,,,,,,,,,,,,,,Stoke City,30,00:33:25.532,Pass,
,,,,,,,,,,,,,,,,1.126201,,,,,,,,,,,,,ff3a224d-43fa-4423-ae42-eec70833985f,3006,,,"[72.9, 71.9]",3754135,78,,,,,-2.1137474,,Right Foot,,,"[65.9, 60.3]",,Low Pass,13.548431,,,,Geoff Cameron,3480.0,,,,,,,2,From Goal Kick,Ibrahim Afellay,4891.0,,Right Midfield,164,Stoke City,30,['1a1d9e57-0aaf-45ce-9d42-d083bcf22fab'],26,,,,,,,,,,,,,,,,Stoke City,30,00:33:26.772,Pass,
,,,,,,,,,,,,,,,,0.386539,,,,,,,,,,,,,0d05095c-276a-42c8-b373-5823ec942fd0,3009,,,"[64.3, 59.7]",3754135,78,,,,,-1.8449638,,Right Foot,,,"[62.5, 53.3]",,Ground Pass,6.6483083,,,,Glenn Whelan,9625.0,,,,,,,2,From Goal Kick,Geoff Cameron,3480.0,,Right Center Midfield,164,Stoke City,30,['87cfb3ae-b493-4af9-8f9e-03b8f8ab56cb'],28,,,,,,,,,,,,,,,,Stoke City,30,00:33:28.434,Pass,
,,,,,,,,,,,,,,,,1.120529,,,,,,,,,,,,,6e9dd8e9-5a65-44a0-810e-16da7200f83a,3011,,,"[62.5, 53.3]",3754135,78,,,,,0.21430488,,Right Foot,,,"[79.5, 57.0]",,Ground Pass,17.39799,,,,Marco van Ginkel,8251.0,,,,,,,2,From Goal Kick,Glenn Whelan,9625.0,,Center Defensive Midfield,164,Stoke City,30,['88fc1972-b55f-458a-920d-8fe8068dba33'],28,,,,,,,,,,,,,,,,Stoke City,30,00:33:28.821,Pass,
,,,,,,,,,,,,,,,,1.133007,,,,,,,,,,,,,98815b44-4b26-4335-9671-1bcff4d39b2e,3015,,,"[79.7, 58.6]",3754135,78,,,,,2.9853425,,Right Foot,,,"[65.1, 60.9]",,Low Pass,14.780054,,,,Geoff Cameron,3480.0,,,,,,,2,From Goal Kick,Marco van Ginkel,8251.0,,Left Center Midfield,164,Stoke City,30,"['3b73f9d1-5618-4fa7-a1bf-b788278b162a', '7ebdbab4-f2f4-4609-b7e0-e36b76b39f6e']",30,,,,,,,,,,,,,,,,Stoke City,30,00:33:30.044,Pass,True
,,,,,,,,,,,,,,,,2.243913,,,,,,,,,,,,,efa7fc95-0a01-4537-afa9-0323b450e4b0,3017,,,"[65.1, 60.9]",3754135,78,,,,,-1.8088427,,Right Foot,,,"[58.5, 33.7]",,Low Pass,27.989285,,Incomplete,,Glenn Whelan,9625.0,,,,,,,2,From Goal Kick,Geoff Cameron,3480.0,,Right Center Midfield,164,Stoke City,30,"['03a2e9f3-f158-4575-8c36-85458e7d222b', '87f0902d-104a-4b61-8f24-ff2a2212cd7e']",31,,,,,,,,,,,,,,,,Stoke City,30,00:33:31.177,Pass,
,,,,,,,,,,,,,,,,2.254207,,,,,,,,,,,,,f4c4faa1-636c-494b-a5d8-96e307b4bea6,3021,,,"[68.3, 53.1]",3754135,78,,,,,0.53668815,,Right Foot,,,"[84.1, 62.5]",,Ground Pass,18.384777,,,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,Regular Play,Jesús Navas González,6821.0,,Right Midfield,165,Manchester City,36,['3900acb5-e6b1-42ab-945c-909e7dda8d09'],36,,,,,,,,,,,,,,,,Manchester City,36,00:33:36.256,Pass,
,,,,,,,,,,,,,,,,0.970445,,,,,,,,,,,,,f45511a0-f1c1-4bf1-9786-cf6385fa2129,3025,,,"[80.2, 70.1]",3754135,78,,,,,2.7651024,,Left Foot,,,"[71.6, 73.5]",,Ground Pass,9.247703,,,,Bacary Sagna,7110.0,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,,Right Center Forward,165,Manchester City,36,['dbd220a9-82cc-4343-a3fa-adaf93d11558'],40,,,,,,,,,,,,,,,,Manchester City,36,00:33:40.741,Pass,
,,,,,,,,,,,,,,,,1.092654,,,,,,,,,,,,,4ec5262b-f14e-420a-8670-5116bf64cbce,3028,,,"[71.6, 73.5]",3754135,78,,,,,-0.25484028,,Right Foot,,,"[83.5, 70.4]",,Low Pass,12.297154,,,,Jesús Navas González,6821.0,,,,,,,2,Regular Play,Bacary Sagna,7110.0,,Right Back,165,Manchester City,36,['df0500db-5e83-4e35-ae62-1d0768f2b834'],41,,,,,,,,,,,,,,,,Manchester City,36,00:33:41.792,Pass,
,,,,,,,,,,,,,,,,1.841843,,,,,,,,,,,,,16a03689-ea65-40ef-aa32-10686cc3ec51,3034,,,"[23.3, 0.1]",3754135,79,,,,,0.31386116,,,,,"[53.8, 10.0]",,High Pass,32.066494,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,Throw-in,2,From Throw In,Erik Pieters,3467.0,,Left Back,166,Stoke City,30,"['5046c92c-aefa-4d86-bb88-a4d2d697f4c3', '8ca7d791-d367-4c9f-9d7b-9db3fbd36ff3']",5,,,,,,,,,,,,,,,,Stoke City,30,00:34:05.549,Pass,
,,,,,,,,,,,,,,,,1.492436,,,,,,,,,,,,,5046c92c-aefa-4d86-bb88-a4d2d697f4c3,3036,,,"[66.3, 70.1]",3754135,79,,,,,-0.49897593,,Head,,,"[85.2, 59.8]",,Low Pass,21.524405,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,Recovery,2,From Throw In,Bacary Sagna,7110.0,,Right Back,166,Stoke City,30,"['16a03689-ea65-40ef-aa32-10686cc3ec51', '16d68297-0581-436f-ab34-85ec24bfda22', '898553fb-93b5-4fe0-bcb8-7ddd4bbd5d29']",7,,,,,,,,,,,,,,,,Manchester City,36,00:34:07.391,Pass,
,,,,,,,,,,,,,,,,0.969961,,,,,,,,,,,,,898553fb-93b5-4fe0-bcb8-7ddd4bbd5d29,3038,,,"[34.9, 20.3]",3754135,79,,,,,0.1308274,,Head,,,"[42.5, 21.3]",,High Pass,7.6655073,,,,Glenn Whelan,9625.0,,,,,,Recovery,2,From Throw In,Philipp Wollscheid,40121.0,,Left Center Back,166,Stoke City,30,"['5046c92c-aefa-4d86-bb88-a4d2d697f4c3', 'd781d570-446d-4d98-9d3b-48454a636334']",8,,,,,,,,,,,,,,,,Stoke City,30,00:34:08.883,Pass,
,,,,,,,,,,,,,,,,1.382203,,,,,,,,,,,,,7664a58e-d886-426d-803d-133b64626ac0,3040,,,"[42.5, 21.3]",3754135,79,,,,,-2.7354946,,Right Foot,,,"[32.5, 17.0]",,Low Pass,10.885311,,,,Philipp Wollscheid,40121.0,,,,,,,2,From Throw In,Glenn Whelan,9625.0,,Center Defensive Midfield,166,Stoke City,30,['522129a0-d4aa-4d21-9807-953c05df9b36'],9,,,,,,,,,,,,,,,,Stoke City,30,00:34:09.853,Pass,
,,,,,,,,,,,,,,,,2.625313,,,,,,,,,,,,,147c3069-63cd-491b-82ba-cdc9c1c15efa,3042,,,"[32.5, 17.0]",3754135,79,,,,,-0.31797698,,Left Foot,,,"[72.3, 3.9]",,High Pass,41.90048,,Incomplete,,Marko Arnautović,3325.0,,,,,,,2,From Throw In,Philipp Wollscheid,40121.0,,Left Center Back,166,Stoke City,30,"['8ffb612f-f8df-4ae9-8620-38a8f1fb38bb', 'b566799f-da68-418d-abd2-3b16cb101d36']",11,,,,,,,,,,,,,,,,Stoke City,30,00:34:11.235,Pass,
,,,,,,,,,,,,,,,,2.202374,,,,,,,,,,,,,b566799f-da68-418d-abd2-3b16cb101d36,3044,,,"[47.8, 76.2]",3754135,79,,,,,-0.51813906,,Head,,,"[58.5, 70.1]",,High Pass,12.316655,,Incomplete,,Bacary Sagna,7110.0,,,,,,Recovery,2,From Throw In,Martín Gastón Demichelis,19288.0,,Right Center Back,166,Stoke City,30,"['147c3069-63cd-491b-82ba-cdc9c1c15efa', '60b96d6c-058c-4506-9d42-2ab4c5775749', 'c6814d18-cf35-4aed-8f41-f5bf1d46e756']",13,,,,,,,,,,,,,,,,Manchester City,36,00:34:13.861,Pass,
,,,,,,,,,,,,,,,,0.950915,,,,,,,,,,,,,84e39e96-8aee-4d8e-bba8-2b008a1c7bbe,3048,,,"[63.4, 62.2]",3754135,79,,,,,-0.5975565,,Right Foot,,,"[70.6, 57.3]",,Low Pass,8.70919,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Kevin De Bruyne,3089.0,,Left Midfield,166,Stoke City,30,['51e4c11a-bc0f-41b0-80d4-72597a680ff6'],17,,,,,,,,,,,,,,,,Manchester City,36,00:34:17.162,Pass,
,,,,,,,,,,,,,,,,5.796144,,,,,,,,,,,,,8242bfce-17e9-4285-9c36-cbb36993a71d,3051,,,"[50.1, 26.4]",3754135,79,,,,,1.0777454,,Right Foot,,,"[78.9, 80.0]",,Low Pass,60.84735,,Out,,Ibrahim Afellay,4891.0,,,True,,,,2,From Throw In,Glenn Whelan,9625.0,,Center Defensive Midfield,166,Stoke City,30,['92748ff9-85e2-4e2c-8f6a-23be31bc56c5'],18,,,,,,,,,,,,,,,,Stoke City,30,00:34:18.946,Pass,
,,,,,,,,,,,,,,,,0.990613,,,,,,,,,,,,,541dde3d-1a5c-4724-a12a-56a8d68900e6,3053,,,"[41.1, 0.1]",3754135,79,,,,,0.50230235,,,,,"[48.2, 4.0]",,Low Pass,8.100617,,,,Raheem Sterling,3233.0,,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,,Left Back,167,Manchester City,36,['c6700c75-8326-46d0-8eab-601c9da22185'],33,,,,,,,,,,,,,,,,Manchester City,36,00:34:33.390,Pass,
,,,,,,,,,,,,,,,,0.877532,,,,,,,,,,,,,fc6d4e44-703c-4cb9-9308-5d1cb8c625a8,3056,,,"[48.8, 2.8]",3754135,79,,,,,-3.033322,,Right Foot,,,"[39.6, 1.8]",,Ground Pass,9.254189,,,,Aleksandar Kolarov,5596.0,,,,,,,2,From Throw In,Raheem Sterling,3233.0,,Left Center Forward,167,Manchester City,36,['4d63272e-bcf2-47ae-97b0-9602c7e6abf1'],34,,,,,,,,,,,,,,,,Manchester City,36,00:34:34.891,Pass,
,,,,,,,,,,,,,,,,3.609779,,,,,,,,,,,,,54c66817-04b6-4cce-8f62-e03b052cfd40,3058,,,"[39.6, 1.8]",3754135,79,,,,,0.47655937,,Left Foot,,,"[67.3, 16.1]",,High Pass,31.173386,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,,Left Back,167,Manchester City,36,"['4c6b9c3d-79ba-4f07-b640-a1febadc7ef6', 'fa7eca49-fa9e-4a96-a168-fb2fdd4d1c10']",35,,,,,,,,,,,,,,,,Manchester City,36,00:34:35.769,Pass,
,,,,,,,,,,,,,,,,4.141025,,,,,,,,,,,,,d7a760ad-551e-4b94-a6a4-67cfafafe58a,3062,,,"[66.5, 73.4]",3754135,79,,,,,0.23889178,,Head,,,"[93.6, 80.0]",,High Pass,27.892113,,Out,,José Luis Sanmartín Mato,3265.0,,,,,,Recovery,2,From Throw In,Ibrahim Afellay,4891.0,,Right Midfield,167,Manchester City,36,['71d424b4-a704-4ba2-8487-62108c0fdf59'],40,,,,,,,,,,,,,,,,Stoke City,30,00:34:40.280,Pass,
,,,,,,,,,,,,,,,,4.05296,,,,,,,,,,,,,f55e8a55-fa14-4caa-9636-1562edec7d46,3064,,,"[29.4, 0.1]",3754135,79,,,,,0.0,,,,,"[70.8, 0.1]",,High Pass,41.4,,Out,,Kelechi Promise Iheanacho,3708.0,,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,,Left Back,168,Manchester City,36,['594d2faf-a716-494d-819a-2341234f2b14'],55,,,,,,,,,,,,,,,,Manchester City,36,00:34:55.206,Pass,
,,,,,,,,,,,,,,,,1.337844,,,,,,,,,,,,,d460017f-1b87-463c-b58f-e6a67a9252d9,3066,,,"[52.2, 80.0]",3754135,80,,,,,-0.21866895,,,,,"[74.7, 75.0]",,High Pass,23.04886,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,Throw-in,2,From Throw In,Glen Johnson,4724.0,,Right Back,169,Stoke City,30,"['a36b3383-3d16-4b22-870e-f090bfc7cf67', 'dd26f6fd-20cd-4502-b5cc-52adfd373f59']",19,,,,,,,,,,,,,,,,Stoke City,30,00:35:19.164,Pass,
,,,,,,,,,,,,,,,,1.89088,,,,,,,,,,,,,dd26f6fd-20cd-4502-b5cc-52adfd373f59,3068,,,"[45.4, 5.1]",3754135,80,,,,,-0.09406123,,Head,,,"[50.7, 4.6]",,High Pass,5.3235326,,Incomplete,,Raheem Sterling,3233.0,,,,,,Recovery,2,From Throw In,Aleksandar Kolarov,5596.0,,Left Back,169,Stoke City,30,"['21f69d7b-bbac-4830-a628-68535ec801d2', '5dfb2087-e67a-4113-b5df-e245fc692aae', 'd460017f-1b87-463c-b58f-e6a67a9252d9']",20,,,,,,,,,,,,,,,,Manchester City,36,00:35:20.501,Pass,
,,,,,,,,,,,,,,,,0.860898,,,,,,,,,,,,,5dfb2087-e67a-4113-b5df-e245fc692aae,3071,,,"[69.4, 75.5]",3754135,80,,,,True,0.7428706,,,,,"[74.3, 80.0]",,Low Pass,6.652819,,Out,,José Luis Sanmartín Mato,3265.0,,,,,,Recovery,2,From Throw In,Ibrahim Afellay,4891.0,,Right Midfield,169,Stoke City,30,"['9385ca33-bd27-4253-be2e-9c369c49445a', 'b32934af-d787-4811-b708-e7b7ab4dc5a0', 'dd26f6fd-20cd-4502-b5cc-52adfd373f59']",22,,,,,,,,,,,,,,,,Stoke City,30,00:35:22.392,Pass,True
,,,,,,,,,,,,,,,,1.937718,,,,,,,,,,,,,80d07cf0-4852-4330-979f-fba1379b87e3,3073,,,"[46.8, 0.1]",3754135,80,,,,,0.13392408,,,,,"[80.2, 4.6]",,High Pass,33.701782,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,,Left Back,170,Manchester City,36,"['960860b8-e1ed-4f6f-9ca6-b8329b128742', 'c37c8811-5fdc-4d3c-95f4-1eaa69711954']",34,,,,,,,,,,,,,,,,Manchester City,36,00:35:34.923,Pass,
,,,,,,,,,,,,,,,,4.885999,,,,,,,,,,,,,5b4e48c3-f678-41af-a0d2-3cdfc3055e1c,3078,,,"[49.3, 77.0]",3754135,80,,,,,-0.25460652,,Right Foot,,,"[120.0, 58.6]",,High Pass,73.055115,,Out,,Marko Arnautović,3325.0,,,,,,,2,From Throw In,Glen Johnson,4724.0,,Right Back,170,Manchester City,36,['dcf21e53-f83d-4f34-a503-1ad4f08992a7'],40,,,,,,,,,,,,,,,,Stoke City,30,00:35:40.793,Pass,
,,,,,,,,,,,,,,,,5.737806,,,,,,,,,,,,,5f9f63db-6992-4204-b650-40c98e9a8091,3080,,,"[6.0, 36.0]",3754135,81,,True,,,0.35822353,,Right Foot,,,"[66.1, 58.5]",,High Pass,64.17367,,Incomplete,,Jesús Navas González,6821.0,,,,,,Goal Kick,2,From Goal Kick,Joe Hart,3291.0,,Goalkeeper,171,Manchester City,36,"['4fc12029-df04-4dc4-871c-0aa913938b79', 'd836297e-b3c0-47e0-ba65-c11ad11d0016']",0,,,,,,,,,,,,,,,,Manchester City,36,00:36:00.926,Pass,
,,,,,,,,,,,,,,,,2.19993,,,,,,,,,,,,,d836297e-b3c0-47e0-ba65-c11ad11d0016,3082,,,"[54.0, 21.6]",3754135,81,,,,,-0.28564885,,Head,,,"[80.9, 13.7]",,High Pass,28.036049,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,Recovery,2,From Goal Kick,Philipp Wollscheid,40121.0,,Left Center Back,171,Manchester City,36,"['06958cd3-2e63-43f3-b477-da0ade31c88b', '5f9f63db-6992-4204-b650-40c98e9a8091', '8c0b7d39-9506-4066-9fa7-a28d5e386942']",6,,,,,,,,,,,,,,,,Stoke City,30,00:36:06.664,Pass,
,,,,,,,,,,,,,,,,1.769739,,,,,,,,,,,,,06958cd3-2e63-43f3-b477-da0ade31c88b,3085,,,"[39.2, 66.4]",3754135,81,,,,True,0.21866895,,,,,"[48.2, 68.4]",,Low Pass,9.219544,,,,Jesús Navas González,6821.0,,,,,,Recovery,2,From Goal Kick,Martín Gastón Demichelis,19288.0,,Right Center Back,171,Manchester City,36,"['5db55a73-dff1-49ef-ab91-d372233f933f', 'c7db6419-26c7-47ff-b420-555c9839db16', 'd836297e-b3c0-47e0-ba65-c11ad11d0016']",8,,,,,,,,,,,,,,,,Manchester City,36,00:36:08.864,Pass,True
,,,,,,,,,,,,,,,,2.813041,,,,,,,,,,,,,92d4d32c-2823-42e0-a942-b9c9ab44d150,3088,,,"[66.7, 72.3]",3754135,81,,,,,-0.43490154,,Right Foot,,,"[104.8, 54.6]",,High Pass,42.01071,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,From Goal Kick,Jesús Navas González,6821.0,,Right Midfield,171,Manchester City,36,"['191a1562-ac6a-4ec3-afef-5552e12d343f', 'a1564c1b-bb30-48cc-9c47-a0d0f15a5504']",13,,,,,,,,,,,,,,,,Manchester City,36,00:36:13.282,Pass,
,,,,,,,,,,,,,,,,1.320981,,,,,,,,,,,,,9e68f1b1-173d-430b-abcf-5a995bc72fd9,3091,,,"[120.0, 80.0]",3754135,82,,,,,-1.8925469,,Right Foot,,,"[109.1, 47.3]",,High Pass,34.468826,,,True,Kelechi Promise Iheanacho,3708.0,,,,Outswinging,,Corner,2,From Corner,Kevin De Bruyne,3089.0,,Left Midfield,172,Manchester City,36,['5c9328c1-4895-4bdf-98ae-a7ac65d05b34'],3,,,,,,,,,,,,,,,,Manchester City,36,00:37:03.530,Pass,
,,,,,,,,,,,,,,,,4.393327,,,,,,,,,,,,,78d7d8ce-51bf-4fb7-988a-01264ed3c660,3103,,,"[14.9, 30.6]",3754135,82,,,,,-0.20884982,,Drop Kick,,,"[81.9, 16.4]",,High Pass,68.48825,,,,José Luis Sanmartín Mato,3265.0,,,,,,,2,From Keeper,Jack Butland,3537.0,,Goalkeeper,174,Stoke City,30,['b4cea60a-bbbe-4b79-92db-35fa01aead41'],27,,,,,,,,,,,,,,,,Stoke City,30,00:37:27.177,Pass,
,,,,,,,,,,,,,,,,1.862975,,,,,,,,,,,,,1e32cee7-f1f1-4b2e-a272-ec65cdfabf77,3107,,,"[79.8, 17.9]",3754135,82,,,,,-2.4222746,,Right Foot,,,"[65.3, 5.2]",,High Pass,19.275373,,,,Erik Pieters,3467.0,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,,Center Forward,175,Stoke City,30,['17278be2-fded-4ded-9b1e-761d1982b7ca'],33,,,,,,,,,,,,,,,,Stoke City,30,00:37:33.923,Pass,
,,,,,,,,,,,,,,,,1.38402,,,,,,,,,,,,,5c685254-acac-4a4e-836c-763e433af8b4,3110,,,"[64.9, 6.4]",3754135,82,,,,,0.66963893,,Left Foot,,,"[72.1, 12.1]",,Ground Pass,9.183137,,,,Marco van Ginkel,8251.0,,,,,,,2,Regular Play,Erik Pieters,3467.0,,Left Back,176,Stoke City,30,['6c4d8bab-5791-4158-a156-d7df2f6589d4'],37,,,,,,,,,,,,,,,,Stoke City,30,00:37:37.964,Pass,
,,,,,,,,,,,,,,,,0.862084,,,,,,,,,,,,,fd0e9d22-d1cd-4437-af0a-14d17d3352f7,3113,,,"[73.3, 11.5]",3754135,82,,,,,-1.7102364,,Right Foot,,,"[72.5, 5.8]",,Ground Pass,5.7558665,,,,Marko Arnautović,3325.0,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,,Left Center Midfield,177,Stoke City,30,['bf114a30-7887-406b-83dc-e414035c61bc'],39,,,,,,,,,,,,,,,,Stoke City,30,00:37:39.743,Pass,
,,,,,,,,,,,,,,,,1.130683,,,,,,,,,,,,,1d6211c1-d8e8-4e28-a89a-abb4e59aec81,3116,,,"[72.5, 5.8]",3754135,82,,,,,1.4801364,,Right Foot,,,"[74.9, 32.2]",,Ground Pass,26.508867,,,,Geoff Cameron,3480.0,,,,,,,2,Regular Play,Marko Arnautović,3325.0,,Left Midfield,178,Stoke City,30,['6f32034e-be7a-48be-9c0c-95e622515164'],40,,,,,,,,,,,,,,,,Stoke City,30,00:37:40.705,Pass,
