bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.212822,,,,,,,,,,,,,,be0f6a57-a603-4955-a75f-95b8e559ee9a,1688,,"[16.5, 0.1]",3754291,46,,,,0.18462041,,,,,"[49.7, 6.3]",,High Pass,,33.773956,,Incomplete,,Troy Deeney,3454.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,100,Watford,23,"['3a3acaed-f6ce-4b0a-8b41-cca0dc05b88f', '460870a1-43b4-4ec3-bc4f-00d9e07f77df']",0,,,,,,,,,,,,,,,,,,Watford,23,00:46:00.968,Pass,
,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,3a3acaed-f6ce-4b0a-8b41-cca0dc05b88f,1691,,"[70.4, 73.8]",3754291,46,,,True,-1.5227563,,,,,"[70.9, 63.4]",,High Pass,,10.412012,,Unknown,,,,,,,,Recovery,1,From Throw In,Kieran Trippier,3308.0,Right Wing Back,100,Watford,23,"['8e974467-b2c9-47d1-8cb5-57c90038f2d9', 'be0f6a57-a603-4955-a75f-95b8e559ee9a']",3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:03.181,Pass,True
,,,,,,,,,,,,,,,,0.224596,,,,,,,,,,,,,,fb78d36f-b6b9-422b-8ac1-cbfac0de9298,1697,,"[61.0, 40.1]",3754291,45,,,,1.6295521,,Left Foot,,,"[60.8, 43.5]",,Ground Pass,,3.4058774,,,,Harry Kane,10955.0,,,,,Kick Off,2,From Kick Off,Tom Carroll,3310.0,Right Defensive Midfield,101,Tottenham Hotspur,38,['c92aef85-a5fa-4505-9920-55514409934f'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:01.001,Pass,
,,,,,,,,,,,,,,,,1.675788,,,,,,,,,,,,,,82224f20-f31c-4f32-87c2-46e5d0c4df7d,1700,,"[60.8, 43.7]",3754291,45,,,,-3.1064508,,Right Foot,,,"[35.2, 42.8]",,Ground Pass,,25.615816,,,,Eric Dier,10956.0,,,,,,2,From Kick Off,Harry Kane,10955.0,Center Forward,101,Tottenham Hotspur,38,['e9bc69b7-179a-44ee-aec1-43e4d6e35db8'],1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:01.266,Pass,
,,,,,,,,,,,,,,,,2.722098,,,,,,,,,,,,,,d8b6b4a9-06fd-4e49-b3f7-5834e50626ef,1703,,"[30.0, 42.5]",3754291,45,,,,-1.4245133,,Right Foot,,,"[34.7, 10.6]",,Ground Pass,,32.24438,,,,Jan Vertonghen,3077.0,,,,,,2,From Kick Off,Eric Dier,10956.0,Center Back,101,Tottenham Hotspur,38,['c3292589-8641-4781-a929-09150c3fb931'],5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:05.465,Pass,
,,,,,,,,,,,,,,,,2.683731,,,,,,,,,,,,,,b237eb5d-b27e-4589-ad5d-7cfaa3abdfba,1706,,"[36.8, 9.4]",3754291,45,,,,-0.17854534,,Left Foot,,,"[83.9, 0.9]",,High Pass,,47.86084,,Out,,,,,,,,,2,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,101,Tottenham Hotspur,38,,9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:09.951,Pass,
,,,,,,,,,,,,,,,,1.71911,,,,,,,,,,,,,,2ecc6fd5-124f-4fe6-b874-92b0533f5ecb,1707,,"[36.4, 80.0]",3754291,45,,,,-0.33001482,,,,,"[72.6, 67.6]",,High Pass,,38.264866,,Incomplete,,Troy Deeney,3454.0,,,,,Throw-in,2,From Throw In,Ikechi Anya,40118.0,Right Back,102,Watford,23,"['66eaa076-f9d9-472d-bb5c-78ab50844569', 'cf955df4-d9df-490d-95a7-39897adcb7ff']",34,,,,,,,,,,,,,,,,,,Watford,23,00:00:34.880,Pass,
,,,,,,,,,,,,,,,,1.279581,,,,,,,,,,,,,,66eaa076-f9d9-472d-bb5c-78ab50844569,1709,,"[47.5, 12.5]",3754291,45,,,,0.26299474,,Head,,,"[63.1, 16.7]",,Low Pass,,16.155495,,Incomplete,,,,,,,,Recovery,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,102,Watford,23,"['2ecc6fd5-124f-4fe6-b874-92b0533f5ecb', 'f758cd5b-d7a8-4e79-834a-1c220ec49d0f']",36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:36.599,Pass,
,,,,,,,,,,,,,,,,5.802064,,,,,,,,,,,,,,f758cd5b-d7a8-4e79-834a-1c220ec49d0f,1710,,"[57.0, 63.4]",3754291,45,,,,-1.4106879,,Right Foot,,,"[64.8, 15.1]",,High Pass,,48.92576,,Incomplete,,José Manuel Jurado Marín,6870.0,,True,,,Recovery,2,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,102,Watford,23,"['3987e7d4-c4e9-428b-9498-91dac555f42f', '66eaa076-f9d9-472d-bb5c-78ab50844569', 'b6462b26-4f98-4909-a118-a783cc329b15']",37,,,,,,,,,,,,,,,,,,Watford,23,00:00:37.879,Pass,
,,,,,,,,,,,,,,,,1.770329,,,,,,,,,,,,,,3987e7d4-c4e9-428b-9498-91dac555f42f,1712,,"[55.3, 65.0]",3754291,45,,,,0.27829966,,Right Foot,,,"[88.2, 74.4]",,High Pass,,34.216515,,Incomplete,,,,,,,,Recovery,2,From Throw In,Kieran Trippier,3308.0,Right Wing Back,102,Watford,23,"['cad9b26f-204c-4597-8c80-3a3cc7f5fb10', 'f758cd5b-d7a8-4e79-834a-1c220ec49d0f']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:43.681,Pass,
,,,,,,,,,,,,,,,,1.542962,,,,,,,,,,,,,,cad9b26f-204c-4597-8c80-3a3cc7f5fb10,1713,,"[31.9, 5.7]",3754291,45,,,,0.26195496,,Head,,,"[45.7, 9.4]",,Low Pass,,14.287407,,Incomplete,,José Manuel Jurado Marín,6870.0,,,,,Recovery,2,From Throw In,Nathan Aké,3306.0,Left Back,102,Watford,23,"['3987e7d4-c4e9-428b-9498-91dac555f42f', '93c13729-9f35-4f71-9809-0b0710b82e32', 'b9d61e86-ce32-4584-8244-45cb792e96bb']",45,,,,,,,,,,,,,,,,,,Watford,23,00:00:45.451,Pass,
,,,,,,,,,,,,,,,,1.078364,,,,,,,,,,,,,,93c13729-9f35-4f71-9809-0b0710b82e32,1715,,"[74.4, 70.7]",3754291,45,,,,0.09251862,,Right Foot,,,"[84.1, 71.6]",,Low Pass,,9.741663,,,,Harry Kane,10955.0,,,,,Recovery,2,From Throw In,Tom Carroll,3310.0,Right Defensive Midfield,102,Watford,23,"['af1427b1-f8dd-4fa4-8a16-4e4eed0c1715', 'cad9b26f-204c-4597-8c80-3a3cc7f5fb10']",46,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:46.994,Pass,
,,,,,,,,,,,,,,,,0.763995,,,,,,,,,,,,,,07420300-21a5-4729-b9e5-b1e811e475b8,1718,,"[80.2, 68.8]",3754291,45,,,,-2.6431332,,Left Foot,,,"[72.3, 64.5]",,Ground Pass,,8.994443,,Incomplete,,Bamidele Alli,3094.0,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,102,Watford,23,"['670e5364-7ed8-4122-a0c2-2d2da2fc03ce', 'ec5c1875-6e67-4afb-ad14-f5194b96f15f']",49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:49.997,Pass,
,,,,,,,,,,,,,,,,0.602447,,,,,,,,,,,,,,54485a62-038b-4b05-b915-42a7ac19e80e,1723,,"[48.5, 10.2]",3754291,45,,,,2.7996428,,Right Foot,,,"[42.6, 12.3]",,Ground Pass,,6.2625875,,Incomplete,,Ben Watson,3626.0,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,102,Watford,23,"['b0fa908e-7a52-42b9-83fe-51ee9835794d', 'd19f45e7-f3ba-45b2-8679-4ea6db04a90e']",52,,,,,,,,,,,,,,,,,,Watford,23,00:00:52.063,Pass,
,,,,,,,,,,,,,,,,0.742682,,,,,,,,,,,,,,7f675246-2d8e-44cb-898b-0ac12a93170f,1731,,"[82.0, 75.9]",3754291,46,,,,-1.126611,,Left Foot,,,"[89.9, 59.3]",,High Pass,,18.38396,,Incomplete,,,,,,,,,2,From Throw In,Erik Lamela,3585.0,Right Wing,102,Watford,23,['2f89da62-2164-41f8-92d2-8971dcc76018'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:00.927,Pass,
,,,,,,,,,,,,,,,,1.017564,,,,,,,,,,,,,,2f89da62-2164-41f8-92d2-8971dcc76018,1732,,"[30.2, 20.8]",3754291,46,,,,-0.874902,,Head,,,"[37.3, 12.3]",,Low Pass,,11.075197,,,,Ben Watson,3626.0,,,,,Recovery,2,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,102,Watford,23,"['7f675246-2d8e-44cb-898b-0ac12a93170f', 'f1fc536e-8f28-4c7b-8755-b55bd96e7b14']",1,,,,,,,,,,,,,,,,,,Watford,23,00:01:01.669,Pass,
,,,,,,,,,,,,,,,,4.978435,,,,,,,,,,,,,,98c9aaec-a31e-413b-8905-d6cee7de8719,1734,,"[34.5, 12.5]",3754291,46,,,,-0.13544206,,Right Foot,,,"[86.6, 5.4]",,High Pass,,52.581554,,Incomplete,,Troy Deeney,3454.0,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,102,Watford,23,"['806bc07b-160f-48fd-a9f9-492855fd2d62', 'e4413028-21b5-43aa-8229-81d01ad0a4cf']",2,,,,,,,,,,,,,,,,,,Watford,23,00:01:02.687,Pass,
,,,,,,,,,,,,,,,,2.052913,,,,,,,,,,,,,,45dbe1fa-a081-49fb-8e7f-1e4813d9b0d5,1738,,"[27.4, 72.3]",3754291,46,,,,-2.2183578,,Right Foot,,,"[6.6, 44.8]",,Ground Pass,,34.480286,,,,Hugo Lloris,3099.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,102,Watford,23,['d3a2954d-c372-4bca-8840-cca81195861f'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:11.721,Pass,
,,,,,,,,,,,,,,,,2.464945,,,,,,,,,,,,,,cf92b6b7-0cd0-411c-bb8d-73109d516058,1742,,"[7.5, 35.6]",3754291,46,,,,-0.021908844,,Left Foot,,,"[57.7, 34.5]",,High Pass,,50.21205,,Incomplete,,,,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,102,Watford,23,"['e084c94b-6a5b-4a9a-ac0f-115f41b1dafe', 'f7fed612-96b9-43c4-bc55-b3ec85460b7f']",16,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:16.395,Pass,True
,,,,,,,,,,,,,,,,0.861934,,,,,,,,,,,,,,e084c94b-6a5b-4a9a-ac0f-115f41b1dafe,1744,,"[62.4, 45.6]",3754291,46,,,True,-0.13010205,,,,,"[73.1, 44.2]",,Low Pass,,10.7912,,,,Etienne Capoue,3721.0,,,,,Recovery,2,From Throw In,Craig Cathcart,3263.0,Right Center Back,102,Watford,23,"['130c643d-c581-499b-9f89-327c5652c0bd', '58a0e8d8-6136-4e7a-a1f3-9dc785075670', 'cf92b6b7-0cd0-411c-bb8d-73109d516058']",18,,,,,,,,,,,,,,,,,,Watford,23,00:01:18.860,Pass,True
,,,,,,,,,,,,,,,,0.844417,,,,,,,,,,,,,,e6a5e046-9908-493e-b4b6-4c33efd73ca0,1747,,"[71.0, 44.0]",3754291,46,,,,-2.6903925,,Right Foot,,,"[61.3, 39.3]",,Ground Pass,,10.778683,,,,Ben Watson,3626.0,,,,,,2,From Throw In,Etienne Capoue,3721.0,Right Defensive Midfield,102,Watford,23,['7364bbe9-17f5-4619-9e08-c1e1de1db581'],20,,,,,,,,,,,,,,,,,,Watford,23,00:01:20.496,Pass,
,,,,,,,,,,,,,,,,1.512555,,,,,,,,,,,,,,499e8c27-e5f5-4162-9864-34a192238895,1751,,"[62.2, 40.9]",3754291,46,,,,1.4984155,,Right Foot,,,"[64.6, 74.0]",,Low Pass,,33.186893,,,,Ikechi Anya,40118.0,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,102,Watford,23,['ebfb2af9-3e2e-4b36-bd95-4c5a8e32a46d'],23,,,,,,,,,,,,,,,,,,Watford,23,00:01:23.226,Pass,
,,,,,,,,,,,,,,,,1.058815,,,,,,,,,,,,,,52198fd9-9c94-48cc-87b1-a3978bc5c5df,1757,,"[27.4, 0.1]",3754291,46,,,,2.6105626,,,,,"[14.8, 7.5]",,Low Pass,,14.612324,,,,Jan Vertonghen,3077.0,,,,,Throw-in,2,From Throw In,Danny Rose,3594.0,Left Wing Back,103,Tottenham Hotspur,38,['7936fa6d-7138-4caa-9a41-6f4709664003'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:36.044,Pass,
,,,,,,,,,,,,,,,,2.021512,,,,,,,,,,,,,,af880bab-1bf5-4ed7-b0ba-f8be3fd0328b,1761,,"[16.3, 7.5]",3754291,46,,,,0.1539875,,Left Foot,,,"[55.6, 13.6]",,High Pass,,39.77059,,Incomplete,,,,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,103,Tottenham Hotspur,38,['8bc06901-4a1a-489c-975d-aacbe480fdaf'],37,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:37.891,Pass,
,,,,,,,,,,,,,,,,1.268017,,,,,,,,,,,,,,8bc06901-4a1a-489c-975d-aacbe480fdaf,1762,,"[64.5, 66.5]",3754291,46,,,,-0.23737425,,Right Foot,,,"[70.7, 65.0]",,Ground Pass,,6.3788714,,Incomplete,,Etienne Capoue,3721.0,,,,,Recovery,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,103,Tottenham Hotspur,38,"['1190d162-3304-436e-a1d9-1c9b3aa34403', 'a51b8888-c876-4a5f-ab6f-e36db9f7fa30', 'af880bab-1bf5-4ed7-b0ba-f8be3fd0328b']",39,,,,,,,,,,,,,,,,,,Watford,23,00:01:39.913,Pass,
,,,,,,,,,,,,,,,,2.012167,,,,,,,,,,,,,,95f79864-a989-41a8-b528-f7274cd0e941,1766,,"[79.4, 47.0]",3754291,46,,,,1.1790963,,Right Foot,,,"[87.0, 65.4]",,Ground Pass,,19.907787,,,,Kieran Trippier,3308.0,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Left Defensive Midfield,103,Tottenham Hotspur,38,['2541c000-19df-4e09-8ad1-eba4ffb8a7c0'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:45.522,Pass,
,,,,,,,,,,,,,,,,1.254173,,,,,,,,,,,,,,19c8472c-a25b-45f8-ac08-eb5d079a5d7c,1769,,"[84.1, 61.4]",3754291,46,,,,-1.8633581,,Right Foot,,,"[81.6, 53.1]",,Ground Pass,,8.668333,,,,Tom Carroll,3310.0,,,,,,2,From Throw In,Kieran Trippier,3308.0,Right Wing Back,103,Tottenham Hotspur,38,['adddc410-686b-4887-bf6a-4c288537cfc9'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:49.107,Pass,
,,,,,,,,,,,,,,,,1.859006,,,,,,,,,,,,,,f607afa0-c54e-4da7-a90d-dfbbc0ad4c77,1772,,"[82.7, 49.1]",3754291,46,,,,-1.4087422,,Left Foot,,,"[88.7, 12.4]",,Low Pass,,37.18723,,,,Danny Rose,3594.0,,,,,,2,From Throw In,Tom Carroll,3310.0,Right Defensive Midfield,103,Tottenham Hotspur,38,['17844ba3-0b8b-489f-b71b-6d7ef18dbf4c'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:51.410,Pass,
,,,,,,,,,,,,,,,,1.661551,,,,,,,,,,,,,,5093a06e-3009-406b-b4de-58de8f6a451a,1775,,"[91.2, 9.9]",3754291,46,,,,0.8635306,,Left Foot,True,,"[117.1, 40.2]",,Low Pass,,39.861008,,Incomplete,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Wing Back,103,Tottenham Hotspur,38,['651aaa4a-3037-4d17-8e9c-5a733bcba561'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:55.061,Pass,
,,,,,,,,,,,,,,,,2.700221,,,,,,,,,,,,,,fa41a284-141a-4dc5-8eef-c3496b0b50d7,1778,,"[5.6, 41.9]",3754291,47,,,,0.13929474,,Right Foot,,,"[64.8, 50.2]",,High Pass,,59.77901,,Incomplete,,Valon Behrami,5540.0,,,,,,2,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,103,Tottenham Hotspur,38,"['15387847-bedc-4e4e-b66b-8cd98d445125', 'f6784f9e-0918-48ad-94d1-afef3f165afc']",9,,,,,,,,,,,,,,,,,,Watford,23,00:02:09.289,Pass,
,,,,,,,,,,,,,,,,0.908029,,,,,,,,,,,,,,15387847-bedc-4e4e-b66b-8cd98d445125,1781,,"[55.3, 29.9]",3754291,47,,,True,-0.44324228,,,,,"[65.2, 25.2]",,Low Pass,,10.959015,,,,Harry Kane,10955.0,,,,,Recovery,2,From Throw In,Bamidele Alli,3094.0,Left Wing,103,Tottenham Hotspur,38,"['1786931a-e9fe-4331-aacf-a2281aea2667', '2b0305e3-b65c-49bc-a991-9f6f2251345f', 'fa41a284-141a-4dc5-8eef-c3496b0b50d7']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:11.990,Pass,True
,,,,,,,,,,,,,,,,1.554469,,,,,,,,,,,,,,2adcf392-e1bc-4a2e-9784-51c58acf9784,1783,,"[67.8, 24.0]",3754291,47,,,,-1.5228878,,Head,,,"[68.5, 9.4]",,Low Pass,,14.616771,,Incomplete,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,103,Tottenham Hotspur,38,['160c274d-89ae-4b39-a173-88950feb4f50'],14,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:14.023,Pass,
,,,,,,,,,,,,,,,,1.045073,,,,,,,,,,,,,,160c274d-89ae-4b39-a173-88950feb4f50,1784,,"[51.6, 70.7]",3754291,47,,,,-0.07074787,,Right Foot,,,"[64.3, 69.8]",,High Pass,,12.73185,,Incomplete,,Troy Deeney,3454.0,,,,,Recovery,2,From Throw In,Ikechi Anya,40118.0,Right Back,103,Tottenham Hotspur,38,"['2adcf392-e1bc-4a2e-9784-51c58acf9784', '99eeffdf-93b8-46c0-8465-c0bf39795349', 'e8cf1c27-9f49-4f58-a903-f21c8a6ae777']",15,,,,,,,,,,,,,,,,,,Watford,23,00:02:15.577,Pass,
,,,,,,,,,,,,,,,,1.445519,,,,,,,,,,,,,,d22e4f39-c700-4966-82c1-55baf39fec7c,1789,,"[51.3, 3.7]",3754291,47,,,,2.1364977,,Right Foot,,,"[43.3, 16.3]",,Low Pass,,14.925146,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Wing,103,Tottenham Hotspur,38,['f8952963-3839-45bf-954c-e51038524b63'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:18.820,Pass,
,,,,,,,,,,,,,,,,2.197558,,,,,,,,,,,,,,df32f30f-d76e-44ef-addd-dbe8a45444b6,1792,,"[52.5, 20.5]",3754291,47,,,,0.3191396,,Left Foot,,,"[87.0, 31.9]",,Low Pass,,36.334694,,Pass Offside,,Erik Lamela,3585.0,,,Through Ball,True,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,103,Tottenham Hotspur,38,['6f0d807c-73c8-4af5-b16c-0d27721b05c0'],22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:22.980,Pass,
,,,,,,,,,,,,,,,,6.07039,,,,,,,,,,,,,,80767496-7349-4b61-b2e2-e1d02f9047fd,1794,,"[26.9, 45.9]",3754291,47,,,,0.18910082,,Right Foot,,,"[110.5, 61.9]",,High Pass,,85.11733,,Incomplete,,Ikechi Anya,40118.0,,,,,Free Kick,2,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,104,Watford,23,"['5d125672-7833-4a5c-976a-636b58dbacf7', '94ca2fd4-f0d6-4c2b-97f8-5ca8f5fd65e9']",41,,,,,,,,,,,,,,,,,,Watford,23,00:02:41.842,Pass,
,,,,,,,,,,,,,,,,1.563089,,,,,,,,,,,,,,1d1e9273-907d-42d9-befa-5210b19c6084,1801,,"[9.7, 35.6]",3754291,48,,,,-1.273564,,Left Foot,,,"[16.5, 13.4]",,Ground Pass,,23.218096,,,,Jan Vertonghen,3077.0,,,,,Free Kick,2,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,106,Tottenham Hotspur,38,['803cb85c-1dfa-4c93-8ab3-7ecd096e9d01'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:18.619,Pass,
,,,,,,,,,,,,,,,,1.35748,,,,,,,,,,,,,,98e3745e-439e-4f38-87de-6ce9ffd089fa,1804,,"[17.9, 12.5]",3754291,48,,,,0.6540827,,Right Foot,,,"[32.9, 24.0]",,Ground Pass,,18.901058,,,,Bamidele Alli,3094.0,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,106,Tottenham Hotspur,38,['105d5a5c-661b-4e0f-ac6d-9eb1b8e6e13f'],24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:24.266,Pass,
,,,,,,,,,,,,,,,,0.792639,,,,,,,,,,,,,,e026370a-d2ba-4364-b9d2-578720b0257d,1807,,"[32.1, 26.9]",3754291,48,,,,0.72425,,Right Foot,,,"[39.9, 33.8]",,Ground Pass,,10.413933,,,,Tom Carroll,3310.0,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Wing,106,Tottenham Hotspur,38,['847ff9b1-4e6f-4770-9735-cf85f1ec47f6'],26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:26.472,Pass,
,,,,,,,,,,,,,,,,0.851288,,,,,,,,,,,,,,e05723b3-7f3a-4b1d-9595-6b65515e2e29,1815,,"[74.2, 38.3]",3754291,48,,,,-0.7419473,,Right Foot,,,"[81.4, 31.7]",,Ground Pass,,9.767292,,,,José Manuel Jurado Marín,6870.0,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,106,Tottenham Hotspur,38,['a4bfaeae-3032-4fe6-8b02-bd56ff68841f'],30,,,,,,,,,,,,,,,,,,Watford,23,00:03:30.462,Pass,
,,,,,,,,,,,,,,,,2.524238,,,,,,,,,,,,,,7c8b78ff-9a66-4278-9cc8-369c6a7655d8,1822,,"[37.6, 47.7]",3754291,48,,,,0.33563855,,Right Foot,,,"[76.3, 61.2]",,High Pass,,40.987072,,Incomplete,,Erik Lamela,3585.0,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Wing,106,Tottenham Hotspur,38,"['218d2c7f-7099-458a-85af-78f38aca481a', 'fec8550a-8f58-4019-8c16-db521aa4ad60']",33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:33.888,Pass,
,,,,,,,,,,,,,,,,1.673026,,,,,,,,,,,,,,218d2c7f-7099-458a-85af-78f38aca481a,1824,,"[43.8, 18.9]",3754291,48,,,,0.14784937,,Left Foot,,,"[48.5, 19.6]",,Low Pass,,4.7518415,,Incomplete,,Ben Watson,3626.0,,,,,Recovery,2,From Free Kick,Nathan Aké,3306.0,Left Back,106,Tottenham Hotspur,38,"['5d3adea6-462d-4501-af4b-729f43dacebc', '7c8b78ff-9a66-4278-9cc8-369c6a7655d8', 'd3f995db-6847-4580-aaaa-4ce7da955f02']",36,,,,,,,,,,,,,,,,,,Watford,23,00:03:36.412,Pass,
,,,,,,,,,,,,,,,,1.987708,,,,,,,,,,,,,,1bcbd1c6-982b-496b-879f-44dab25aa3e1,1828,,"[97.4, 52.9]",3754291,48,,,,0.48412257,,Right Foot,,,"[109.0, 59.0]",,Ground Pass,,13.106106,,,,Erik Lamela,3585.0,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,106,Tottenham Hotspur,38,['34571a8c-394e-449a-9194-f52e5172e8fb'],40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:40.896,Pass,
,,,,,,,,,,,,,,,,0.595438,,,,,,,,,,,,,,f8c017ec-930f-4d49-9146-5c7975e4bb10,1831,,"[112.1, 58.3]",3754291,48,,,,-1.3865737,,Right Foot,True,,"[115.1, 42.2]",,Ground Pass,,16.37712,,Incomplete,,Harry Kane,10955.0,,,,,,2,From Free Kick,Erik Lamela,3585.0,Right Wing,106,Tottenham Hotspur,38,"['545488e7-4f5b-4660-b431-d1df5bb97c3f', 'b8c9b3c7-5961-4d58-805b-a0ca85573746']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:43.115,Pass,
,,,,,,,,,,,,,,,,1.036399,,,,,,,,,,,,,,52bb0e57-ea16-478c-a27c-8f3dc6130feb,1836,,"[99.0, 77.0]",3754291,48,,,,-2.1125162,,Right Foot,,,"[92.2, 65.7]",,Ground Pass,,13.188252,,,,Tom Carroll,3310.0,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Right Wing Back,106,Tottenham Hotspur,38,['07a06ed7-8e59-49da-8a61-1a5c5ab8cd30'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:49.016,Pass,
,,,,,,,,,,,,,,,,1.282479,,,,,,,,,,,,,,008522a2-a436-4fd7-9c4c-11ac154919d0,1839,,"[91.3, 65.5]",3754291,48,,,,-0.92811626,,Left Foot,True,,"[105.9, 46.0]",,High Pass,,24.360008,,Incomplete,,,,,,,,,2,From Free Kick,Tom Carroll,3310.0,Right Defensive Midfield,106,Tottenham Hotspur,38,['c0915f46-2082-43bd-8184-c67674facb8d'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:51.389,Pass,
,,,,,,,,,,,,,,,,2.105581,,,,,,,,,,,,,,c0915f46-2082-43bd-8184-c67674facb8d,1840,,"[14.2, 34.1]",3754291,48,,,,-0.23661765,,Head,,,"[28.3, 30.7]",,High Pass,,14.504137,,Incomplete,,Ben Watson,3626.0,,,,,Recovery,2,From Free Kick,Craig Cathcart,3263.0,Right Center Back,106,Tottenham Hotspur,38,"['008522a2-a436-4fd7-9c4c-11ac154919d0', '98755787-b9a5-4f94-bd6f-7387bfdd4a96', 'f6605dc9-a0a5-4dc8-8816-ef3b46ffa278']",52,,,,,,,,,,,,,,,,,,Watford,23,00:03:52.672,Pass,
