50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.840426,,,,,,,,,,,,d8594f9a-f8f0-4e8f-809a-cdfa9f799abd,436,,,"[49.5, 57.0]",3754264,12,,,,-1.3194685,,Right Foot,,,,"[51.4, 49.6]",,Ground Pass,,7.640026,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,['7df2145d-2d31-4d92-b2e3-11f9e4426339'],22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:22.338,Pass,
,,,,,,,,,,,,,,,,,2.073183,,,,,,,,,,,,f6f2f152-2bc7-48ae-bfbd-760bf60631d9,439,,,"[49.3, 50.2]",3754264,12,,,,-2.175395,,Right Foot,,,,"[34.1, 28.2]",,Ground Pass,,26.740232,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,31,Newcastle United,37,['7275c141-7e63-4ed9-a998-d67f8394e005'],24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:24.448,Pass,
,,,,,,,,,,,,,,,,,1.776836,,,,,,,,,,,,3d930fd2-abf4-4ed6-bedc-f54b0c94dc22,442,,,"[34.5, 27.7]",3754264,12,,,,1.5460823,,Right Foot,,,,"[35.6, 72.2]",,Low Pass,,44.51359,,,,Steven Taylor,3722.0,,,True,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,31,Newcastle United,37,['3b132daf-4426-4758-8653-6fceb89059b5'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:30.514,Pass,
,,,,,,,,,,,,,,,,,1.584788,,,,,,,,,,,,b0bd6082-ae7c-433f-af4f-a1f4630accd3,445,,,"[41.8, 72.2]",3754264,12,,,,-2.053832,,Right Foot,,,,"[34.3, 57.9]",,Ground Pass,,16.147446,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,['c31a5393-bf54-4a4c-a23f-aee6256b6cf9'],33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:33.502,Pass,
,,,,,,,,,,,,,,,,,2.188738,,,,,,,,,,,,c75007fe-0b60-4edb-bf17-10cc5404d091,448,,,"[39.6, 59.4]",3754264,12,,,,1.2327724,,Right Foot,,,,"[45.4, 75.9]",,Ground Pass,,17.489712,,,,Steven Taylor,3722.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,31,Newcastle United,37,['41e1a263-2c6b-4fc8-9033-e349e438fe02'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:36.032,Pass,
,,,,,,,,,,,,,,,,,0.792368,,,,,,,,,,,,5e484aab-680d-44df-bdcf-52f742732173,451,,,"[55.2, 69.2]",3754264,12,,,,-0.28342125,,Right Foot,,,,"[75.8, 63.2]",,Ground Pass,,21.456001,,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,['935672ff-2fff-4dc6-86ed-ccc12b01acf5'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:39.907,Pass,
,,,,,,,,,,,,,,,,,0.616014,,,,,,,,,,,,0aba2f07-4ebb-4d0f-8173-51758b9f5a31,454,,,"[78.8, 63.2]",3754264,12,,,,-0.8292297,,Right Foot,,,,"[89.7, 51.3]",,Ground Pass,,16.137533,,,,Aleksandar Mitrović,4269.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,31,Newcastle United,37,['54f37fa2-a60d-4fa2-9097-afb9e1a2b389'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:42.084,Pass,
,,,,,,,,,,,,,,,,,0.52692,,,,,,,,,,,,b7cbad38-738d-4953-8891-7541c9e20e80,457,,,"[86.5, 50.6]",3754264,12,,,,-2.5334198,,Right Foot,,,,"[78.6, 45.1]",,Ground Pass,,9.626006,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,31,Newcastle United,37,['22188404-6490-4042-a34f-9928f47f9c20'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:42.820,Pass,
,,,,,,,,,,,,,,,,,0.592248,,,,,,,,,,,,fe968f4c-95af-45aa-ab56-68cde8b5ceca,464,,,"[27.8, 38.2]",3754264,12,,,,-0.84781694,,Right Foot,,,,"[32.3, 33.1]",,Ground Pass,,6.8014703,,,,Nemanja Matić,3381.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,32,Chelsea,33,['2b10078c-2332-48f2-b027-d6192aacafbb'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:45.927,Pass,
,,,,,,,,,,,,,,,,,0.666931,,,,,,,,,,,,f0737f23-faec-487f-94b9-8564718c9e92,468,,,"[34.3, 25.0]",3754264,12,,,,-0.3610053,,Left Foot,,,,"[44.1, 21.3]",,Ground Pass,,10.475209,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,32,Chelsea,33,"['765a9edd-8e3e-479a-87ee-505a9bff386d', 'c870b747-2d68-4c51-a87a-c6123c9fb54d']",48,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:48.853,Pass,True
,,,,,,,,,,,,,,,,,2.918113,,,,,,,,,,,,e1179cf9-de63-434c-ae98-2aba91f3de5b,474,,,"[45.2, 19.2]",3754264,13,True,,,1.0263848,,Right Foot,,,,"[71.9, 63.3]",,Ground Pass,,51.552887,,,,Gary Cahill,3645.0,,,True,,,Free Kick,1,From Free Kick,John Terry,20287.0,Left Center Back,33,Chelsea,33,['81b0ae51-7d3c-40e1-8463-1848b6064128'],5,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:05.936,Pass,
,,,,,,,,,,,,,,,,,0.947664,,,,,,,,,,,,a9890a38-0f46-4cf9-bd13-bea5f464404f,476,,,"[71.9, 63.3]",3754264,13,,,,-0.5093011,,Right Foot,,,,"[79.6, 59.0]",,Ground Pass,,8.819297,,,,Eden Hazard,3621.0,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,33,Chelsea,33,['c26e774f-0f98-4c1f-8d96-0d396b33eb72'],9,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:09.834,Pass,
,,,,,,,,,,,,,,,,,1.06102,,,,,,,,,,,,af6c82df-7062-444d-bbe0-b4e7f52e6c9c,480,,,"[80.7, 61.1]",3754264,13,,,,2.913096,,Right Foot,,,,"[67.8, 64.1]",,Ground Pass,,13.244244,,,,Gary Cahill,3645.0,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Right Wing,33,Chelsea,33,"['3c34c831-89fd-4095-8785-3dd1dd95f74c', '667d4f8f-3938-4c5c-97c1-335606a92ced']",10,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:10.821,Pass,True
,,,,,,,,,,,,,,,,,1.022936,,,,,,,,,,,,ff3ca42b-158d-4700-a5a3-c847d99a9bbf,483,,,"[66.4, 72.7]",3754264,13,,,,2.7318347,,Right Foot,,,,"[56.5, 77.0]",,Ground Pass,,10.793516,,,,Branislav Ivanović,5594.0,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,33,Chelsea,33,['f06e8629-0e40-44e6-9231-04e10f0fe706'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:13.004,Pass,
,,,,,,,,,,,,,,,,,1.192794,,,,,,,,,,,,c82ddd96-f7af-4277-9d4b-b7d61ac25299,486,,,"[57.4, 76.3]",3754264,13,,,,-2.0344439,,Right Foot,,,,"[51.2, 63.9]",,Ground Pass,,13.863622,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,33,Chelsea,33,['90ccf910-aea0-4ea3-88fa-9904b69b64a0'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:14.067,Pass,
,,,,,,,,,,,,,,,,,0.960667,,,,,,,,,,,,e1d89b3d-a174-44df-8948-82c0d608e416,489,,,"[52.2, 62.0]",3754264,13,,,,-0.614394,,Right Foot,,,,"[66.8, 51.7]",,Ground Pass,,17.867569,,,,Eden Hazard,3621.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,33,Chelsea,33,['4f8bf702-8a7d-4499-9fc9-32945b0cbd8b'],15,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:15.867,Pass,
,,,,,,,,,,,,,,,,,0.891832,,,,,,,,,,,,ac0617fc-4c45-4124-8125-aec128b055ea,493,,,"[68.3, 49.8]",3754264,13,,,,-2.8012106,,Right Foot,,,,"[58.7, 46.4]",,Ground Pass,,10.184301,,,,Nemanja Matić,3381.0,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Right Wing,33,Chelsea,33,"['3a8fa57c-2860-46c9-b84a-3b28aa5b2d98', '78178459-6021-4d8a-a6d9-185d79e8ba7a']",17,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:17.039,Pass,True
,,,,,,,,,,,,,,,,,0.883473,,,,,,,,,,,,57b82f62-9083-4925-b2ae-76ee8660d680,496,,,"[59.1, 44.2]",3754264,13,,,,0.3708913,,Left Foot,,,,"[68.1, 47.7]",,Ground Pass,,9.656604,,,,Eden Hazard,3621.0,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,33,Chelsea,33,['0cbaad25-877b-4ba4-b320-269a8807c54b'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:19.154,Pass,
,,,,,,,,,,,,,,,,,1.407758,,,,,,,,,,,,eb5af1d4-b7d5-414b-a715-3fe22beadfba,504,,,"[94.8, 35.7]",3754264,13,,,,-0.8802404,,Right Foot,,,,"[114.3, 12.1]",,Ground Pass,,30.613886,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Right Wing,33,Chelsea,33,['ba36f9fb-82d6-4d31-a728-6799756530f0'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:25.110,Pass,
,,,,,,,,,,,,,,,,,1.121035,,,,,,,,,,,,a70484c6-54c7-40cf-888c-feeb86cea867,511,,,"[22.5, 75.0]",3754264,13,,,,-0.17795357,,Right Foot,,,,"[64.2, 67.5]",,High Pass,,42.36909,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,33,Chelsea,33,"['03e68ca6-f717-44e8-a0f1-577af6a18f61', '3ab3f257-b143-4988-828d-81f5e0d43164', '4ef74a66-74a2-4ffa-b6b9-91431e9d784d']",32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:32.390,Pass,True
,,,,,,,,,,,,,,,,,2.108785,,,,,,,,,,,,3ab3f257-b143-4988-828d-81f5e0d43164,514,,,"[55.9, 12.6]",3754264,13,,,True,1.128937,,,,,,"[63.8, 29.3]",,Low Pass,,18.474306,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Interception,1,From Free Kick,John Terry,20287.0,Left Center Back,33,Chelsea,33,"['9e278f86-52d1-42a0-bb72-3c943d4983a0', 'a0b85ab7-2ed2-4c56-8dd4-73662d688212', 'a70484c6-54c7-40cf-888c-feeb86cea867']",33,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:33.511,Pass,True
,,,,,,,,,,,,,,,,,0.569776,,,,,,,,,,,,125aed02-6737-4399-a92d-cf7a4b345c34,517,,,"[78.3, 31.4]",3754264,13,,,,1.1556282,,Right Foot,,,,"[85.0, 46.6]",,Ground Pass,,16.611141,,,,Eden Hazard,3621.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,33,Chelsea,33,['5f7536e0-f148-421a-a46b-c75e36a4e2e7'],37,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:37.704,Pass,
,,,,,,,,,,,,,,,,,1.097854,,,,,,,,,,,,169df4cb-8c2c-4dc1-b780-e31e7ed7d5fc,525,,,"[34.9, 20.5]",3754264,13,,,,-0.18092646,,Left Foot,,,,"[43.1, 19.0]",,Ground Pass,,8.336066,,,,Andros Townsend,3297.0,,,,,,,1,Regular Play,Rolando Aarons,3391.0,Left Back,34,Newcastle United,37,['461e6079-f806-4a4b-9b30-d69186711850'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:41.368,Pass,
,,,,,,,,,,,,,,,,,0.068022,,,,,,,,,,,,b0084189-7b17-4aad-a416-6723d8f8ac10,528,,,"[80.1, 22.6]",3754264,13,,,,2.2142975,,Left Foot,,,,"[77.7, 25.8]",,Ground Pass,,4.0,,Incomplete,,Cheik Ismaël Tioté,42900.0,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,34,Newcastle United,37,"['ab1a2e96-ad84-48ea-934d-d0d92d5b8603', 'd7e1f196-e4dc-4e06-a5a7-455f1badb0ab']",46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:46.995,Pass,
,,,,,,,,,,,,,,,,,1.990264,,,,,,,,,,,,9d84983e-fa4e-4cba-bdb1-7f0daf2e0e35,532,,,"[107.7, 0.1]",3754264,14,,,,3.035879,,,,,,"[76.6, 3.4]",,High Pass,,31.27459,,,,Cheik Ismaël Tioté,42900.0,,,,,,Throw-in,1,From Throw In,Rolando Aarons,3391.0,Left Back,35,Newcastle United,37,['c9dec2dc-6e16-4d6e-8351-5f3fa4c70080'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:06.499,Pass,
,,,,,,,,,,,,,,,,,2.193546,,,,,,,,,,,,2c93eaed-dc6c-4faa-943a-07c78f655ffb,538,,,"[78.6, 5.3]",3754264,14,,,,0.9473476,35e80801-b19c-4a97-8f77-89fdec7ec439,Right Foot,,,,"[108.3, 46.6]",,High Pass,,50.870228,,,,Moussa Sissoko,3091.0,True,,True,,,Free Kick,1,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,36,Newcastle United,37,['6ff9a699-d4a8-4047-8b0d-0f5b08154c19'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:31.185,Pass,
,,,,,,,,,,,,,,,,,1.009482,,,,,,,,,,,,12f814d9-3173-4743-a4c1-6c7be517cc48,543,,,"[11.0, 35.2]",3754264,14,,,,-0.022853164,,Keeper Arm,,,,"[28.5, 34.8]",,Ground Pass,,17.50457,,,,Diego da Silva Costa,5198.0,,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,36,Newcastle United,37,['8d8e0793-27ba-4a3b-998f-69ceffa2faf5'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:14:38.613,Pass,
,,,,,,,,,,,,,,,,,2.301667,,,,,,,,,,,,6cfb1cf6-fb20-434e-a8ac-5500a1445b4e,546,,,"[50.9, 31.2]",3754264,14,,,,0.54414093,,Right Foot,,,,"[78.5, 47.9]",,Ground Pass,,32.259106,,Incomplete,,Eden Hazard,3621.0,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,36,Newcastle United,37,"['60bfa4d9-ee7a-4cc5-af19-e674483cbf1e', 'a47591c6-9fc6-4017-a04a-eae0565c5475']",42,,,,,,,,,,,,,,,,,,Chelsea,33,00:14:42.146,Pass,
,,,,,,,,,,,,,,,,,1.098416,,,,,,,,,,,,f87cb358-e226-41b2-9179-68f1cfeb5d72,550,,,"[25.9, 25.4]",3754264,14,,,,0.2614788,,Left Foot,,,,"[40.1, 29.2]",,Ground Pass,,14.69966,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Free Kick,Rolando Aarons,3391.0,Left Back,36,Newcastle United,37,['992b8439-ec2e-4ef6-a071-3c0b51e9fa55'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:50.190,Pass,
,,,,,,,,,,,,,,,,,1.159726,,,,,,,,,,,,997354c6-2ea3-4cdd-8908-643e1bbc5821,554,,,"[40.5, 26.7]",3754264,14,,,,-3.1156917,,Right Foot,,,,"[21.2, 26.2]",,Ground Pass,,19.306475,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,36,Newcastle United,37,"['3a867d2b-c183-453c-92e5-cc4fb1996a69', 'a7d32b60-e340-467c-b984-9890416b7cc6']",51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:51.905,Pass,True
,,,,,,,,,,,,,,,,,1.120801,,,,,,,,,,,,0e83e088-320f-4fa6-9875-14f91391301d,558,,,"[25.7, 35.0]",3754264,14,,,,1.239173,,Right Foot,,,,"[33.0, 56.2]",,Ground Pass,,22.42164,,,,Steven Taylor,3722.0,,,,,,,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,36,Newcastle United,37,"['0cd493eb-84fd-4d64-a26c-344ec0e31964', '474ba39b-e167-4a3f-a70f-18e1e967ef8f']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:55.023,Pass,True
,,,,,,,,,,,,,,,,,1.628519,,,,,,,,,,,,b087aab9-77a1-4a34-a0e8-52ca35a96bed,562,,,"[30.0, 60.5]",3754264,14,,,,-2.5264432,,Right Foot,,,,"[5.8, 43.4]",,Ground Pass,,29.631908,,,,Rob Elliot,3096.0,,,,,,,1,From Free Kick,Steven Taylor,3722.0,Right Center Back,36,Newcastle United,37,"['a658b4e5-9572-4ea9-8540-99970a3261ce', 'b0200cc0-ae9f-4e58-9e4d-d78c9f6b0e53']",57,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:57.670,Pass,True
,,,,,,,,,,,,,,,,,3.336091,,,,,,,,,,,,d20e796e-7d5e-462b-8df4-cb872fa1809c,565,,,"[11.4, 42.7]",3754264,14,,,,-0.25861618,,Left Foot,,,,"[64.7, 28.6]",,High Pass,,55.133476,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,From Free Kick,Rob Elliot,3096.0,Goalkeeper,36,Newcastle United,37,"['42a6e075-37e9-4f65-9944-83e5a2275aa6', 'ee08ba0d-b2bb-4b67-8023-3e3cb5a478e8']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:59.418,Pass,
,,,,,,,,,,,,,,,,,0.546663,,,,,,,,,,,,0d49cf55-f4db-4719-b309-22d863eede72,571,,,"[57.4, 43.1]",3754264,15,,,,0.8717967,,Right Foot,,,,"[63.2, 50.0]",,Ground Pass,,9.013878,,,,Moussa Sissoko,3091.0,,,,,,,1,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,36,Newcastle United,37,['4795674f-da2e-48e5-830e-e8576ff18fc5'],6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:06.894,Pass,
,,,,,,,,,,,,,,,,,0.894334,,,,,,,,,,,,57e9ed1b-9084-47d6-8a99-d0956a49876a,574,,,"[64.2, 51.5]",3754264,15,,,,-2.5849934,,Right Foot,,,,"[59.7, 48.7]",,Ground Pass,,5.3,,,,Jonjo Shelvey,3057.0,,,,,,,1,From Free Kick,Moussa Sissoko,3091.0,Right Wing,36,Newcastle United,37,['0ed279d8-427d-4a2c-8e4a-4d1a10cac6ab'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:07.474,Pass,
,,,,,,,,,,,,,,,,,1.194794,,,,,,,,,,,,766c20c0-d81f-4d04-8f5f-89aaf28e6325,577,,,"[71.3, 54.3]",3754264,15,,,,1.1295028,,Right Foot,,,,"[80.7, 74.2]",,Ground Pass,,22.008408,,,,Daryl Janmaat,3650.0,,,,,,,1,From Free Kick,Jonjo Shelvey,3057.0,Left Center Midfield,36,Newcastle United,37,['589c4bc6-eeb6-4e6a-92f0-477c1dc2d000'],11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:11.321,Pass,
,,,,,,,,,,,,,,,,,0.168274,,,,,,,,,,,,f5224f88-7f73-459e-ab30-c962fc3f02dc,580,,,"[101.0, 76.7]",3754264,15,,,,-1.5120405,,Right Foot,,,,"[101.4, 69.9]",,Low Pass,,6.8117547,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,36,Newcastle United,37,"['326af1b2-b540-4c06-a721-621ffc6f8cad', 'dc86d2d8-e061-473c-be23-87078ffab936']",14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:14.520,Pass,
,,,,,,,,,,,,,,,,,0.709845,,,,,,,,,,,,6f1878d9-9906-4705-a796-238dc0bf10f0,583,,,"[104.7, 80.0]",3754264,15,True,,,-1.9919858,,,,,,"[99.1, 67.5]",,Low Pass,,13.69708,,,,Moussa Sissoko,3091.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,37,Newcastle United,37,['ca4619f9-34cc-4232-bcf3-0eef1bc27eb0'],20,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:20.368,Pass,
,,,,,,,,,,,,,,,,,0.638215,,,,,,,,,,,,55cee5c3-1dc4-4273-9498-ebe8698baea0,587,,,"[100.2, 75.0]",3754264,15,,,,0.34061623,,Right Foot,,,,"[108.1, 77.8]",,Ground Pass,,8.381527,,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,37,Newcastle United,37,"['9c16de36-7daf-4d2c-b56e-f71e7c710297', 'c1a8902d-ed46-4ecc-9260-60fbeaceb3d6']",21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:21.186,Pass,True
,,,,,,,,,,,,,,,,,0.448053,,,,,,,,,,,,fbd78d31-4743-4110-970c-d98d9b6b04d1,590,,,"[107.2, 75.4]",3754264,15,,,,-2.8150113,,Right Foot,,,,"[101.0, 73.3]",,Ground Pass,,6.545991,,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,37,Newcastle United,37,['49e77931-b35c-44df-aef5-77ae2e6de234'],23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:23.507,Pass,
,,,,,,,,,,,,,,,,,1.699658,,,,,,,,,,,,97ccddc7-8215-4d62-a3ce-e9c9e2720ff3,593,,,"[102.1, 73.9]",3754264,15,,,,-1.854385,,Right Foot,,,,"[91.2, 36.5]",,Ground Pass,,38.956,,,,Andros Townsend,3297.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,37,Newcastle United,37,['4b9e64a8-0535-4239-ae06-2b210524b230'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:25.126,Pass,
,,,,,,,,,,,,,,,,,0.798445,,,,,,,,,,,,1892ce68-3f68-40c2-93ae-1aecc6383c1f,600,,,"[95.0, 48.7]",3754264,15,,,,1.1377515,,Left Foot,,,,"[104.2, 68.6]",,Ground Pass,,21.92373,,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Andros Townsend,3297.0,Left Wing,37,Newcastle United,37,['0be0009e-b8aa-4300-a5f8-5edc597ac135'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:30.112,Pass,
,,,,,,,,,,,,,,,,,0.940202,,,,,,,,,,,,6e77cac0-9dcb-401e-ae44-9d607ef1cf76,603,,,"[104.2, 68.6]",3754264,15,,,,-1.3865964,,Right Foot,True,,,"[109.1, 42.3]",,High Pass,,26.75257,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,37,Newcastle United,37,"['45a96140-24b6-4496-9200-0167ae561daa', 'd630a0a6-e5e4-49d9-929f-1ee820efe52c']",31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:31.947,Pass,
,,,,,,,,,,,,,,,,,1.043936,,,,,,,,,,,,21fe5024-2c43-49e7-97aa-80645f8fe705,609,,,"[83.7, 60.3]",3754264,15,,,,2.9171767,,Left Foot,,,,"[74.5, 62.4]",,Low Pass,,9.436631,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Throw In,Andros Townsend,3297.0,Left Wing,37,Newcastle United,37,['2d2a70e3-9317-4080-b309-fec72673b16c'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:36.862,Pass,
,,,,,,,,,,,,,,,,,1.230337,,,,,,,,,,,,e860dfcb-fbed-499f-8440-da2dca7ea51e,612,,,"[64.2, 60.9]",3754264,15,,,,-3.1117508,,Left Foot,,,,"[50.8, 60.5]",,Low Pass,,13.405969,,,,Steven Taylor,3722.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,37,Newcastle United,37,['83aabb9f-3c12-4417-a20f-d6f65a2765a5'],39,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:39.307,Pass,
,,,,,,,,,,,,,,,,,2.427356,,,,,,,,,,,,75eef87b-66cc-46ee-a802-d7833216ec75,616,,,"[40.9, 48.5]",3754264,15,,,,-1.4788576,,Left Foot,,,,"[43.5, 20.3]",,Ground Pass,,28.319605,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,37,Newcastle United,37,['a65e1066-0fe0-487c-9173-b146a81a8b33'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:41.799,Pass,
,,,,,,,,,,,,,,,,,1.190027,,,,,,,,,,,,a3026a6a-3e8d-49d0-ab15-1c1c64df5a97,623,,,"[63.6, 38.2]",3754264,15,,,,1.4961689,,Right Foot,,,,"[64.4, 48.9]",,Ground Pass,,10.729865,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,37,Newcastle United,37,['1d41cd0d-8413-4689-9181-21b6feafc3fd'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:50.803,Pass,
,,,,,,,,,,,,,,,,,1.155393,,,,,,,,,,,,a7aa81fb-17e0-4410-b287-145f3d2646f7,626,,,"[65.3, 49.1]",3754264,15,,,,0.7921095,,Right Foot,,,,"[87.5, 71.6]",,Low Pass,,31.608385,,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,37,Newcastle United,37,['e5d4f65d-7991-4013-bc0c-795d6e53f405'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:52.910,Pass,
