50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,becb3322-eabf-4700-b80e-b24ea4540452,319,,,"[59.8, 28.1]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Wing,19,West Ham United,40,"['2dc69a11-aae0-4a44-a61c-bacf750a9dc7', '5126d053-7d52-4c6d-a624-de9485cf18f4']",27,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:27.475,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,745a45b1-8b06-4c7b-a7d9-d99104431c80,322,,,"[68.3, 7.8]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Forward,19,West Ham United,40,['88b4783a-0d98-4eef-9557-7d44198f9280'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:29.014,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,370a6e9e-8ec9-4987-a72a-2226dfbfbe90,324,,,"[62.4, 63.5]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,19,West Ham United,40,['07ed5024-6ea5-4281-a869-aba3948f377f'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:29.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2f563a0-a40c-40a2-a21e-fa1f899160b8,327,,,"[63.4, 20.6]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michail Antonio,3349.0,Right Wing,19,West Ham United,40,"['3d4a4c64-b093-4a42-beb3-51985243fa59', 'd9ea0182-9432-48ee-bf78-ed1bff705b1f']",31,,,,,,,,,,,,,,,,,,West Ham United,40,00:07:31.063,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02eb700-c0c5-4896-9b2a-1420b8533eec,336,,,"[63.1, 36.3]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,20,Newcastle United,37,['a7dd33a4-242f-43d5-84c8-fcee06d728a7'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:40.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33cce613-c200-4f20-9b31-e4bf32c1f58f,338,,,"[59.5, 33.8]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,20,Newcastle United,37,['5c671f7c-1d34-482d-b840-9546566f7ef6'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:41.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9af3f25-4cc8-4eae-9a8d-c21fe855ed10,341,,,"[55.0, 43.6]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,20,Newcastle United,37,['36d384e1-947c-421e-a3bc-0f0a17264f04'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:43.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174fc182-710b-4523-8b23-add1fe691600,343,,,"[51.1, 36.1]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,20,Newcastle United,37,['046113c5-c036-465f-b744-50f01b31d910'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:44.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff01db17-c41c-40f7-bca6-7e0c3f9a67b3,346,,,"[57.6, 7.5]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,20,Newcastle United,37,['c378d725-4b0c-4430-a0b7-f6a3ef80c10f'],47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:47.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05b64c36-dde9-4082-a7af-687ce7cbb567,349,,,"[70.1, 13.4]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,20,Newcastle United,37,['f9d5a827-bfa5-4294-b35d-23b1a30c445c'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:50.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d01cef9-0ba4-4b7f-a4df-33b45e4c7f24,352,,,"[74.8, 30.2]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,20,Newcastle United,37,['225504ce-89ac-43cb-afb9-2c927673e2eb'],53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:53.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c948004f-4580-44f3-98b0-7cbeb9fdf996,355,,,"[69.1, 29.1]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,20,Newcastle United,37,['973ead49-11b1-4a87-af7d-3a85ed05d05a'],53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:53.910,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53cc22e1-a6c9-4844-8675-2b5fa5b94d3b,358,,,"[97.6, 69.9]",3754338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,20,Newcastle United,37,['21ef32e4-7fb4-41aa-bae4-f88280b60d7d'],56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:56.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427b7572-6a00-4985-b9aa-9bebee248c23,361,,,"[91.5, 77.6]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,20,Newcastle United,37,['0c45f755-f85e-4c6d-9ae6-e51f2265d290'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:01.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09f5362-e0fb-4202-9c1a-afbf5a19d6e3,364,,,"[89.6, 69.5]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,20,Newcastle United,37,['60155b95-0468-4a2a-95e1-9377a9978de8'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:02.875,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e32f64b7-1a42-4773-b697-e89bf11e7cd2,367,,,"[97.2, 77.4]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,20,Newcastle United,37,['09456a37-3d7a-482d-bb7c-7c03f4a78884'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:07.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cee06f9-2cb1-45b7-ac1a-fdc4b53f10d2,369,,,"[23.5, 64.2]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Collins,3482.0,Right Center Back,21,West Ham United,40,['6cc9560d-c014-4045-be89-514504b84bca'],19,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:19.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a42bbe2-5b66-4995-8c14-96b57a365ed5,372,,,"[69.2, 68.0]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michail Antonio,3349.0,Right Wing,21,West Ham United,40,['883b6d16-083f-484f-9323-1e29bb2e200f'],25,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:25.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25462c2-22f7-47b5-8d3d-b5c59b31e4c6,379,,,"[68.8, 42.6]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,22,Newcastle United,37,['c7be8f5e-be79-40ce-86bf-cf53a5242009'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:30.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb541e72-98fe-40c1-9fd3-3de6254d7870,383,,,"[56.6, 39.3]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,22,Newcastle United,37,['8b4e509c-09d4-44b8-999d-cf4461e7f65c'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:31.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a261aee-089a-4611-b44c-409e5de8ba29,386,,,"[77.9, 28.2]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,22,Newcastle United,37,['c92734c6-04fc-4d32-8d2c-4b603869a30e'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:34.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d0ce99-e7f7-46ff-bf6e-536862db3e54,390,,,"[63.5, 40.8]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,22,Newcastle United,37,['c840be89-6597-46a4-b899-e4a179a73cf7'],38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:38.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487730f9-41a1-4156-95b5-b53d5932fc1a,393,,,"[72.6, 5.5]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,22,Newcastle United,37,['fbbb4a80-9255-404f-af16-72b79f7f2f63'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:41.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587b9bba-3864-4d3a-8caf-72105a43a3b6,396,,,"[67.0, 10.3]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,22,Newcastle United,37,['744a020a-0910-4f07-a802-f4b839181fc0'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:43.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1fc65d6-cad8-4251-9fb9-233aca7e60f6,398,,,"[77.8, 15.7]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,22,Newcastle United,37,['aef0b200-b562-43d6-b44a-c0286ed478f9'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:44.542,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,86ad82e4-c96d-4313-8942-af9b513d5b3e,402,,,"[95.1, 6.3]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,22,Newcastle United,37,['30983c2a-82ef-4113-9f94-38623b241327'],46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:46.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b1269b-7aa1-4e45-ad00-5f052a7c25b8,404,,,"[29.7, 69.5]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,23,West Ham United,40,['4f1aef7e-4c02-4b5b-a308-dc6a47ec4ae9'],49,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:49.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cbc8e9b-743f-4f2b-b549-ae24b32588e1,407,,,"[32.5, 62.8]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mba Obiang Avomo,3897.0,Center Defensive Midfield,23,West Ham United,40,['1135d0b3-6672-4c88-adc2-da90584ed5ff'],50,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:50.025,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef6e84b-5a34-4ae8-9ced-228ba9981f55,416,,,"[114.9, 20.0]",3754338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,23,West Ham United,40,['2cd0fac8-f5e3-4cc9-bffb-89bba47ee238'],55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:55.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e2d233-0c6a-46e1-a7e8-6dd7ade2ee9b,420,,,"[20.2, 79.3]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Right Center Midfield,23,West Ham United,40,['a019766d-dfa6-41b0-9426-830008f1e0d5'],0,,,,,,,,,,,,,,,,,,West Ham United,40,00:09:00.007,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aabec5ce-7bf3-4abc-ac29-6bebf799c10f,426,,,"[45.1, 76.9]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Wing,24,West Ham United,40,['2a4ead18-27c9-4c00-b3cd-0a34f875e6f5'],24,,,,,,,,,,,,,,,,,,West Ham United,40,00:09:24.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fcbee31-d750-46d3-89d2-7ac44928b357,429,,,"[81.4, 7.7]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,25,Newcastle United,37,['6a9c401f-2624-4516-8189-743eac6b3512'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:25.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023503c-f888-4107-a2b7-d17817702e85,431,,,"[69.3, 16.1]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,25,Newcastle United,37,['d265106c-8e09-4935-bf9d-cf69f65ceb17'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:26.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab7e690-b5f5-4f94-82f2-b7bfd9786ffb,433,,,"[52.9, 9.9]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,25,Newcastle United,37,['76d69cc2-7bf9-4855-9ba7-9c132e1f182a'],27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:27.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ad1ddf-67c4-470d-ac10-567a9a2fd869,436,,,"[41.9, 33.8]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,25,Newcastle United,37,['b3c21b9c-6d36-444e-a213-7ea70dda4b26'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:30.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96a34c48-3bb9-49a6-b2a6-4ecce6922061,439,,,"[13.4, 32.2]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,25,Newcastle United,37,['6fd81984-ede4-439d-a95c-2b023cb3d9cf'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:36.038,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7109e5-2c3a-4944-81d4-d1b6a2d56d58,442,,,"[54.8, 77.9]",3754338,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,25,Newcastle United,37,['bd81d988-f16a-4fe1-9fd4-d749e6be103d'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:43.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d5389c-38db-4e3d-b7fc-4acb141d6aab,445,,,"[68.7, 7.8]",3754338,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikhou Kouyaté,3684.0,Left Center Midfield,26,West Ham United,40,"['5e5d1fe5-43e6-4a34-a13a-9d40c7e67c25', '977b2561-2295-4d3c-a8bb-8ec1bf7057c6']",3,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:03.167,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b66e27-1540-4f1d-88d6-04818df6e5f3,448,,,"[67.6, 3.5]",3754338,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,26,West Ham United,40,['51d20f90-047e-4d06-86cc-f3810b8b8979'],3,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:03.722,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,911a2ddc-f333-40d8-8b6c-cf7914aeed81,452,,,"[97.4, 4.0]",3754338,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enner Remberto Valencia Lastra,28559.0,Center Forward,26,West Ham United,40,['6834128e-c326-45ab-9988-3b04bb0ed96d'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:07.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2d0de3-c975-4b83-b2bf-8fd54b4ba17c,456,,,"[89.7, 4.5]",3754338,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mba Obiang Avomo,3897.0,Center Defensive Midfield,27,West Ham United,40,"['01250fdf-b334-4711-8afc-0f0e8f78495e', '55a03232-dcff-4a03-b0cd-b686f7ee36a5']",32,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:32.574,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a37b98bc-a446-48cf-aea4-d4e58a73a52b,458,,,"[101.6, 4.3]",3754338,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michail Antonio,3349.0,Right Wing,27,West Ham United,40,['bd3a36f3-63ac-43cc-af6e-fb06a129b048'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:33.621,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3a587672-fbaa-4a03-9424-f2ba95a57bd8,470,,,"[104.2, 38.5]",3754338,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Collins,3482.0,Right Center Back,28,West Ham United,40,['db1048da-f51a-4a9f-807c-fc21273c9a6a'],24,,,,,,,,,,,,,,,,,,West Ham United,40,00:11:24.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be5118c6-c26e-4fe2-a439-cdcf9e7f990e,477,,,"[69.4, 32.2]",3754338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dimitri Payet,3491.0,Left Wing,29,West Ham United,40,['929d406b-93a0-44dd-9223-a7ea578b6f6a'],5,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:05.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76591b60-7d1f-4715-8ec8-4bee53b574d3,480,,,"[114.8, 14.7]",3754338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Cresswell,3062.0,Left Back,29,West Ham United,40,['e4dae239-8dbf-4413-a7a7-281eafa65818'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:09.018,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e74cf425-29e6-4ae8-8459-62283e514575,483,,,"[114.8, 43.1]",3754338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michail Antonio,3349.0,Right Wing,29,West Ham United,40,['e27e6203-cff1-410e-bf67-8028c02c157b'],11,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:11.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146b8fc6-9b8a-44dd-9dd2-6a090069dbc1,487,,,"[99.4, 44.4]",3754338,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mark Noble,3874.0,Right Center Midfield,30,West Ham United,40,"['513ac66b-9ecb-432d-85db-2d09b8f93caf', '8cbfe097-ced0-49ee-8cb0-d027e7834752']",40,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:40.462,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0c905e79-cb4e-431c-a774-54b9a78f5e6c,491,,,"[66.4, 76.6]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,31,Newcastle United,37,['916a1e6f-bb5f-44fc-a3ce-062530be4678'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:19.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db58fc1b-28e1-4452-a28c-bae9d0fcea5c,494,,,"[61.9, 6.5]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,32,West Ham United,40,"['9e054435-a43a-4077-8cb3-e85221177282', 'ee8f05bf-9ef8-4331-907a-5b8f147d732a']",31,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:31.774,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d423293-b9a4-4ee1-8e2f-01812ef393f6,497,,,"[58.4, 3.3]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,32,West Ham United,40,"['e7c2d7de-7c55-4d0c-8b7d-e36e5152fadb', 'f18b7044-c6fe-4b67-b85e-42d181a0503d']",32,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:32.688,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45c8847-4ab4-4531-956e-8941d91851d0,501,,,"[36.8, 32.5]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,32,West Ham United,40,"['4cb09d21-d3d0-4a0e-aca1-80df715bd073', '6e21dc2c-5173-4816-8383-d0b11d182ec7']",35,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:35.408,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87584ab2-0994-4802-9abf-69aeab23268f,504,,,"[45.3, 31.6]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mba Obiang Avomo,3897.0,Center Defensive Midfield,32,West Ham United,40,['447c11ba-3cf5-4e0f-956f-edc21f761c7b'],36,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:36.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d4787c0-342b-4301-a0cc-2c1f1519c7eb,507,,,"[40.2, 71.5]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Tomkins,3316.0,Right Back,32,West Ham United,40,['e42abfbc-c41d-4d3e-8a6f-8f7edc3e317e'],43,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:43.435,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,be7a74ed-0d52-4c6c-9d56-59cff360254e,510,,,"[42.5, 54.1]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Noble,3874.0,Right Center Midfield,32,West Ham United,40,['d2ff6508-616d-42f5-b9a6-54e7a707c67c'],45,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:45.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6edeca-a5ee-4cb5-9fd6-f77dc0fa26f7,515,,,"[31.9, 32.0]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,32,West Ham United,40,['dd2b1de4-c150-4118-bc4e-df6ad24dcb31'],49,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:49.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f5361f-18ed-423e-acdd-d4dba45c069e,518,,,"[36.0, 7.1]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,32,West Ham United,40,['7d61fd90-1d86-4b0d-8ea7-d6d2e24f3527'],52,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:52.796,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dee96d04-2afa-4fdf-907e-4bdb564327da,521,,,"[72.4, 7.6]",3754338,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dimitri Payet,3491.0,Left Wing,32,West Ham United,40,['31b2f099-53c0-4585-a47f-3fd098bdebae'],59,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:59.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c10982-c9aa-4b58-8995-7587f0ebca1e,525,,,"[19.1, 46.5]",3754338,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,33,Newcastle United,37,['05e85574-2282-4c03-8d3a-382a822bba78'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:02.393,Ball Receipt*,
