50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e45e807-64cb-4f8b-b4f2-b5aca3e5a7cb,3086,,"[56.4, 44.5]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,171,Newcastle United,37,['df031c00-dfa2-48b2-9d69-7f59138c5d25'],51,,,,,,,,,,,,,,,,Newcastle United,37,00:34:51.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4c5ae0-3393-4402-b3ce-a1069bb85314,3089,,"[62.6, 29.2]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,171,Newcastle United,37,"['01fc704a-1292-4a99-ae3d-7f19e65913d8', 'a70cd764-099d-4845-b031-78f706c1a559']",53,,,,,,,,,,,,,,,,Newcastle United,37,00:34:53.142,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,969129e3-bf56-4240-b792-d27caa4d14c0,3092,,"[69.1, 20.6]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Wing,171,Newcastle United,37,"['8c3df906-13ab-4869-83fb-a259454f6e06', 'dcee9db9-f71f-4a13-977b-9f792131e77c']",54,,,,,,,,,,,,,,,,Newcastle United,37,00:34:54.216,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,611e8636-c19c-4b74-80c9-1c5c91bfc257,3094,,"[63.2, 13.2]",3754002,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,171,Newcastle United,37,['5f3f6379-c571-47ed-b977-6190226c3cda'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:34:56.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae3ddd4e-431f-48fb-bb7c-6f6886df5340,3097,,"[80.4, 21.4]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,171,Newcastle United,37,['6ba63c72-8521-478a-ad19-b2b47bbf1fa8'],0,,,,,,,,,,,,,,,,Newcastle United,37,00:35:00.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d2a732-6552-4f35-9c6b-3f4e56ca11fd,3101,,"[93.1, 27.8]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,171,Newcastle United,37,"['69cec9b1-744c-4e33-8fca-1d88d780d0c8', 'e342ac3d-5768-4cde-828b-ecb1eace6d24']",2,,,,,,,,,,,,,,,,Newcastle United,37,00:35:02.453,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b873fc-6610-47a5-a7bb-eeb55e14d7b5,3108,,"[92.1, 63.2]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,171,Newcastle United,37,['dee8a34a-b272-4aeb-b83d-f1c13ad532fa'],8,,,,,,,,,,,,,,,,Newcastle United,37,00:35:08.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a3cf0c-6aa9-4ebe-808f-e4f468868390,3112,,"[75.7, 55.4]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Right Defensive Midfield,171,Newcastle United,37,['4a30227e-a110-41ca-9136-91a55212535d'],10,,,,,,,,,,,,,,,,Newcastle United,37,00:35:10.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8a9829-c42e-4069-b623-56ed8be8cc4d,3115,,"[79.2, 75.8]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,171,Newcastle United,37,['8594f8a5-3735-4905-bd57-7969a48c7325'],13,,,,,,,,,,,,,,,,Newcastle United,37,00:35:13.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,908d4603-f321-4b3f-8777-f8750f14f009,3118,,"[60.3, 59.0]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Taylor,3722.0,Right Center Back,171,Newcastle United,37,['57d5afdc-d987-49bc-ac21-740799778af2'],16,,,,,,,,,,,,,,,,Newcastle United,37,00:35:16.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9951d28-ae25-4745-b902-821ebeb883f3,3121,,"[70.4, 48.3]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,171,Newcastle United,37,['34864ecd-98b0-4b40-abc1-e3ec631cc710'],18,,,,,,,,,,,,,,,,Newcastle United,37,00:35:18.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52be08e1-8d9c-4d5b-99c9-cca2573ffc76,3124,,"[76.3, 30.8]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,171,Newcastle United,37,['63ac669d-e32b-4b10-a2a9-c5fba396ef9c'],21,,,,,,,,,,,,,,,,Newcastle United,37,00:35:21.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ff3516-e3f4-44dd-bfe5-fc73f491f900,3127,,"[69.8, 12.6]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Back,171,Newcastle United,37,['d7bcd74b-53a1-4aa1-b97f-f04ec32cf2f0'],22,,,,,,,,,,,,,,,,Newcastle United,37,00:35:22.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fc1007f-b491-4631-a23a-08b842f2429f,3130,,"[90.7, 1.9]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Wing,171,Newcastle United,37,['0cf68aea-f8b0-4313-ab28-e6b5c677040b'],25,,,,,,,,,,,,,,,,Newcastle United,37,00:35:25.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,451e15b9-eb1a-4194-9780-8fb8c3202ed9,3133,,"[84.9, 14.4]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,171,Newcastle United,37,['ca5c09e0-0b80-45ee-b501-88e0820f1cae'],27,,,,,,,,,,,,,,,,Newcastle United,37,00:35:27.883,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4d5d8d1a-6c91-4ec9-9ef7-804dddab83b7,3137,,"[97.1, 1.4]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Back,171,Newcastle United,37,['efaaa208-a7e0-4666-b9dd-88ffad671f7f'],29,,,,,,,,,,,,,,,,Newcastle United,37,00:35:29.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f99bc30-1104-4e0d-b751-b8d347eb59a2,3140,,"[64.8, 3.7]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Defensive Midfield,172,Newcastle United,37,['1a9d50be-cffe-4e50-9fdf-fc805a49e1ed'],41,,,,,,,,,,,,,,,,Newcastle United,37,00:35:41.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452a884-c394-44f7-b086-1991b45be016,3142,,"[56.2, 53.6]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Taylor,3722.0,Right Center Back,172,Newcastle United,37,['a833318e-3346-40cc-b032-d183ea5c6f31'],46,,,,,,,,,,,,,,,,Newcastle United,37,00:35:46.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d95ce3-92f7-4fbe-9295-9e42375d1666,3145,,"[75.5, 75.8]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,172,Newcastle United,37,['b3e3f19f-e4ec-4af4-9057-ea5929b04dd0'],49,,,,,,,,,,,,,,,,Newcastle United,37,00:35:49.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69710f23-4d26-4ee7-875d-a3863708deba,3148,,"[90.2, 70.9]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,172,Newcastle United,37,['84f1cb83-5d2e-4fff-800c-22c45f672685'],51,,,,,,,,,,,,,,,,Newcastle United,37,00:35:51.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b731516-0d55-4baf-aff8-2d5cfe2e46c9,3151,,"[79.0, 63.5]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonjo Shelvey,3057.0,Right Defensive Midfield,172,Newcastle United,37,['1f07daa9-553d-44b0-a9de-7bafeea4364c'],53,,,,,,,,,,,,,,,,Newcastle United,37,00:35:53.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c090b0-d93a-4dec-ba9f-6c84f294cb2d,3154,,"[91.7, 76.4]",3754002,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,172,Newcastle United,37,['215fed54-a77f-48af-b2a9-41bce2334a23'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:35:55.807,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbbfa6a-4fa8-4716-9421-abb79bf0ccec,3158,,"[111.0, 30.8]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,172,Newcastle United,37,['27cc15d6-653e-43f7-93e0-9e95cbec9b20'],1,,,,,,,,,,,,,,,,Newcastle United,37,00:36:01.052,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e2cab88d-4900-4b94-ac68-1365e2ed0ea3,3165,,"[113.4, 42.8]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleksandar Mitrović,4269.0,Center Forward,173,Newcastle United,37,['cb8b84c7-c042-4718-9270-fe98a17f4c5f'],29,,,,,,,,,,,,,,,,Newcastle United,37,00:36:29.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9212e086-d9d8-46fd-8088-2dd92a77af7b,3172,,"[66.8, 75.3]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,174,Leicester City,22,['17ceaa09-cfc5-4d85-abd8-610ce72c311f'],37,,,,,,,,,,,,,,,,Leicester City,22,00:36:37.971,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7f4511e5-32ef-4a20-a583-562e343518ea,3176,,"[96.0, 22.9]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Schlupp,3520.0,Left Center Forward,174,Leicester City,22,['fe2aefe9-cb85-41e6-b746-41a16e090a4a'],43,,,,,,,,,,,,,,,,Leicester City,22,00:36:43.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb3887b-bb61-4ad7-aec6-36d325e1b28e,3181,,"[77.9, 73.2]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,174,Leicester City,22,['3e50e0d7-4cbd-4136-9845-6404ae7da208'],48,,,,,,,,,,,,,,,,Leicester City,22,00:36:48.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b14910-0240-488d-a69b-a7b24897e21c,3196,,"[64.4, 58.3]",3754002,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,175,Newcastle United,37,['ccf42e39-6f87-4288-9915-3809a071075e'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:36:56.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73af14e-2c45-4265-a231-dea2bbe17d6d,3199,,"[103.4, 54.0]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Wing,175,Newcastle United,37,['4511e534-7f40-444b-bf75-34292994b116'],2,,,,,,,,,,,,,,,,Newcastle United,37,00:37:02.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1dcf38-b73d-4778-b8d3-1c3b14d16089,3202,,"[102.2, 60.6]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,175,Newcastle United,37,['cf51f577-de97-4a5f-9af2-848fcdd1cbfe'],3,,,,,,,,,,,,,,,,Newcastle United,37,00:37:03.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e7a96f2-fcd7-4fca-9f59-a36c2c2243dc,3204,,"[93.3, 53.4]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,175,Newcastle United,37,['72d3c521-5c7f-4a03-ade6-3c82fa114cb3'],4,,,,,,,,,,,,,,,,Newcastle United,37,00:37:04.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c55ef20-da71-46d0-a61e-f4352937e753,3207,,"[98.8, 65.7]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,175,Newcastle United,37,['5e6c0c62-4a46-48e3-ad2b-253625eb6048'],7,,,,,,,,,,,,,,,,Newcastle United,37,00:37:07.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d13624-bc2a-47f3-b68c-926e56386e50,3210,,"[109.2, 35.9]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,175,Newcastle United,37,['c7a2aced-16c4-40d3-8032-b013a45a35b3'],10,,,,,,,,,,,,,,,,Newcastle United,37,00:37:10.331,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1c7c63-7197-4b65-b4fa-064388ad95ca,3219,,"[37.1, 43.1]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Left Midfield,175,Newcastle United,37,['a281644e-1b8a-47ac-8cb7-22e970a24016'],15,,,,,,,,,,,,,,,,Leicester City,22,00:37:15.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fe5e1a5-15a9-4a37-8b94-d7d8293ea746,3227,,"[58.1, 25.2]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Right Center Forward,176,Leicester City,22,"['53531266-bb56-4fb0-8e77-69761bc2f8ac', 'df9ff7cf-3d9c-4c78-8155-01263d52095c']",20,,,,,,,,,,,,,,,,Leicester City,22,00:37:20.817,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a899e26-a8ff-4714-8406-550478703e27,3232,,"[89.1, 69.6]",3754002,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Leonardo Ulloa,3671.0,Left Midfield,177,Leicester City,22,['24710115-6958-4af1-a296-3e22356f3344'],57,,,,,,,,,,,,,,,,Leicester City,22,00:37:57.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff4e0bb-0347-45e8-a108-948b049680b2,3234,,"[77.7, 73.2]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,177,Leicester City,22,['46252666-4f0f-49a6-894f-8c0ecdea03af'],1,,,,,,,,,,,,,,,,Leicester City,22,00:38:01.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f0e6a2-0eb3-44f4-bf12-0b13ad2b10b6,3237,,"[76.8, 66.7]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Right Center Midfield,177,Leicester City,22,['7d99b070-f0f2-424a-b718-b95e019628c7'],1,,,,,,,,,,,,,,,,Leicester City,22,00:38:01.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,776067a9-9979-464a-a431-ee1d32607751,3240,,"[84.5, 70.4]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Leonardo Ulloa,3671.0,Left Midfield,177,Leicester City,22,['daae7883-d224-4f4d-85ff-88e07c59dde7'],2,,,,,,,,,,,,,,,,Leicester City,22,00:38:02.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd719fb8-52ff-4259-a105-81b73f431f15,3244,,"[91.2, 67.7]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,177,Leicester City,22,['d45ffe5e-6f91-4620-9cb4-37130abd9ea9'],10,,,,,,,,,,,,,,,,Leicester City,22,00:38:10.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513c04d-62ac-4fd4-8347-aef259d9037c,3247,,"[81.3, 65.4]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,N''Golo Kanté,3961.0,Right Center Midfield,177,Leicester City,22,['323bb560-ec55-41f2-92d1-43a91ae7328d'],13,,,,,,,,,,,,,,,,Leicester City,22,00:38:13.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0041514-3a46-460d-b71a-b3937f0d6d0f,3250,,"[78.1, 76.9]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,177,Leicester City,22,['acdfa00d-f7d7-4425-b220-4f5dc6dcc4c8'],14,,,,,,,,,,,,,,,,Leicester City,22,00:38:14.305,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a7bca7-6427-4dcd-863d-66fdcd943d1a,3255,,"[103.3, 62.9]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Leonardo Ulloa,3671.0,Left Midfield,177,Leicester City,22,['1c549347-dde2-4c61-8232-a9634c1c52f2'],19,,,,,,,,,,,,,,,,Leicester City,22,00:38:19.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ec4739-dedb-4e8c-8ec9-4f7f5c8bc06c,3257,,"[69.1, 30.2]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Siem Stefan de Jong,8061.0,Center Attacking Midfield,178,Newcastle United,37,['884d37f1-d6a9-49e6-a81d-49d2a2a702f9'],45,,,,,,,,,,,,,,,,Newcastle United,37,00:38:45.449,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,89589ea9-0bdf-44cf-9211-fc7bddd46eaa,3259,,"[77.0, 32.1]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andros Townsend,3297.0,Right Wing,178,Newcastle United,37,['0a4847f0-77fe-4647-a5ed-69402e62135c'],46,,,,,,,,,,,,,,,,Newcastle United,37,00:38:46.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281669a-07aa-4c5d-a632-986a883556db,3261,,"[31.9, 32.2]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Fuchs,3812.0,Left Back,178,Newcastle United,37,['8556a682-30ea-427a-bf37-1e3b483d7f9f'],49,,,,,,,,,,,,,,,,Leicester City,22,00:38:49.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff6f235b-1624-4470-a006-8cb8388351c4,3267,,"[58.3, 54.3]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonjo Shelvey,3057.0,Right Defensive Midfield,178,Newcastle United,37,['361f5abf-153b-49b9-955b-84a760ef86e8'],53,,,,,,,,,,,,,,,,Newcastle United,37,00:38:53.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,451dddaa-4f47-41ab-8eaa-090a81fa07ec,3271,,"[63.8, 47.1]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Georginio Wijnaldum,3567.0,Left Defensive Midfield,178,Newcastle United,37,"['d10d01a4-9669-4e5b-8816-09d562d0c700', 'd2b2a02a-c402-4eb5-bacb-57d193231e35']",55,,,,,,,,,,,,,,,,Newcastle United,37,00:38:55.085,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68a88ae0-ed0b-4886-9100-8163e4e190e6,3274,,"[85.3, 50.5]",3754002,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Siem Stefan de Jong,8061.0,Center Attacking Midfield,178,Newcastle United,37,['e53827db-a4b2-4e2f-aed4-e2a76cdefb72'],59,,,,,,,,,,,,,,,,Newcastle United,37,00:38:59.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98fac80b-3300-4dd8-a8ea-25b15d325979,3276,,"[89.3, 64.1]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andros Townsend,3297.0,Right Wing,178,Newcastle United,37,['32fc9fa9-8234-419f-9f39-09e4eed2db78'],0,,,,,,,,,,,,,,,,Newcastle United,37,00:39:00.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e81a7a29-0992-477a-a1a0-32eca042b7f3,3280,,"[107.9, 65.3]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daryl Janmaat,3650.0,Right Back,178,Newcastle United,37,['266be4f9-c551-43bc-9975-329f34c23eec'],2,,,,,,,,,,,,,,,,Newcastle United,37,00:39:02.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511d192-0193-4b6c-af7d-66aab062abe5,3282,,"[107.1, 41.3]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,178,Newcastle United,37,['e31968bf-fc52-4f63-87c3-ed3e496fd6bc'],4,,,,,,,,,,,,,,,,Newcastle United,37,00:39:04.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63555690-f86f-4dfa-b844-7004fecbcc2b,3284,,"[106.3, 47.4]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Siem Stefan de Jong,8061.0,Center Attacking Midfield,178,Newcastle United,37,['d65b6ebd-eabe-4f53-8ab4-d5377f1af111'],5,,,,,,,,,,,,,,,,Newcastle United,37,00:39:05.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a1eb3c-1453-4d97-a79e-1d8195e01bf5,3292,,"[66.6, 63.5]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,179,Newcastle United,37,['0561b13f-9141-4efe-a623-c5673bf980ca'],27,,,,,,,,,,,,,,,,Newcastle United,37,00:39:27.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e41b7c0f-9376-454a-8c67-ebe642cf1945,3298,,"[67.6, 5.3]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Midfield,180,Leicester City,22,"['2e05b923-d20c-49b6-9bc0-75a2820852ab', '46308346-8037-44d2-baf6-8ff3f5afca74']",49,,,,,,,,,,,,,,,,Leicester City,22,00:39:49.710,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,839fe37d-17b0-4552-82b7-cf2cc586818a,3301,,"[64.4, 12.9]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Schlupp,3520.0,Left Center Forward,180,Leicester City,22,['f271c547-d549-47c3-a30a-dd90ffe35224'],50,,,,,,,,,,,,,,,,Leicester City,22,00:39:50.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f5498cf-ff12-45d7-8cae-ed34f5a57f1c,3311,,"[55.0, 29.3]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Center Midfield,180,Leicester City,22,['4daeeac2-3ff2-43dc-99e5-3d592fad73e3'],53,,,,,,,,,,,,,,,,Leicester City,22,00:39:53.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8832add-7683-4c6c-9c8b-4c60ffc97f0e,3314,,"[102.1, 67.5]",3754002,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,180,Leicester City,22,['12ab11d0-d59e-41cb-a86f-58af902d849d'],58,,,,,,,,,,,,,,,,Leicester City,22,00:39:58.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24983de6-711f-4a83-8aaf-e054f8000e52,3321,,"[28.5, 15.9]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Left Defensive Midfield,181,Newcastle United,37,"['3ae601a7-4fc9-4282-84f6-5bf407c4bc9d', 'a82446b2-614f-495d-9953-628c761a4b1b']",5,,,,,,,,,,,,,,,,Newcastle United,37,00:40:05.296,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c4046a2-fd63-457f-9c21-b3c2d55708d7,3327,,"[55.2, 58.4]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Wing,181,Newcastle United,37,['b1a6ddc6-a9f3-4dd0-baea-cb075d9fc89c'],11,,,,,,,,,,,,,,,,Newcastle United,37,00:40:11.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a709337c-1b16-4ed5-ae09-a79c8ad463ec,3334,,"[95.0, 74.2]",3754002,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,181,Newcastle United,37,['0429193c-e741-401b-8eb7-ff17ffc1fca4'],21,,,,,,,,,,,,,,,,Newcastle United,37,00:40:21.645,Ball Receipt*,
