50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.546175,,,,,,,,,,,,,700867ad-3f3f-4455-93cb-659db85a27a4,3211,,"[85.0, 31.2]",3754213,94,,,,,-0.93504035,,Right Foot,,,"[98.8, 12.5]",,Ground Pass,,23.240698,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,172,Swansea City,26,['57215ff7-8ce4-487a-8854-b069e806f2be'],7,,,,,,,,,,,,,,,,Swansea City,26,00:49:07.726,Pass,
,,,,,,,,,,,,,,1.302667,,,,,,,,,,,,,c4e8dcb8-2fb6-4b60-8864-f389d3acccf0,3214,,"[111.7, 19.8]",3754213,94,,,,,1.4232283,,Left Foot,True,,"[115.0, 42.0]",,High Pass,,22.44393,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,2,From Keeper,Jefferson Antonio Montero Vite,7063.0,Left Wing,172,Swansea City,26,"['8b2bad34-ec3d-42fd-af5f-304c9a54c910', 'a59308fb-e8f5-4687-8dde-ff54d8f34c93']",10,,,,,,,,,,,,,,,,Swansea City,26,00:49:10.897,Pass,
,,,,,,,,,,,,,,1.725488,,,,,,,,,,,,,6796d729-e4dd-425e-9797-94abbf021e18,3218,,"[105.5, 40.3]",3754213,94,,,,True,-2.3117793,,,,,"[101.2, 35.6]",,High Pass,,6.3702435,,Incomplete,,,,,,,,Recovery,2,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,172,Swansea City,26,"['385ac2d1-a856-43b4-bbf6-fa8d1c6f8db4', '723c1fa0-bac6-413f-b973-f1c357e6fc09']",13,,,,,,,,,,,,,,,,Swansea City,26,00:49:13.197,Pass,True
,,,,,,,,,,,,,,2.822466,,,,,,,,,,,,,a04ab533-c0dd-4dc6-be59-b6e9ec95c870,3222,,"[55.7, 41.8]",3754213,94,,,,,-0.39863256,,Right Foot,,,"[96.3, 24.7]",,High Pass,,44.054173,,,,Éderzito António Macedo Lopes,15996.0,,,,,,2,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,173,Swansea City,26,['f89deb7b-6e4f-46f5-b930-92b55d99ff73'],24,,,,,,,,,,,,,,,,Swansea City,26,00:49:24.058,Pass,
,,,,,,,,,,,,,,2.785198,,,,,,,,,,,,,7b53f4e2-084f-47b2-8862-26ae4485a943,3224,,"[96.3, 24.7]",3754213,94,,,,,-1.6061351,,Head,,,"[95.6, 4.9]",,High Pass,,19.81237,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,From Keeper,Éderzito António Macedo Lopes,15996.0,Center Attacking Midfield,173,Swansea City,26,['500ece32-b35e-4b61-94f0-287c1c3193e5'],26,,,,,,,,,,,,,,,,Swansea City,26,00:49:26.881,Pass,
,,,,,,,,,,,,,,1.942465,,,,,,,,,,,,,e4d1ebb8-1317-4cd1-802d-83f0b821cb02,3228,,"[114.5, 6.9]",3754213,94,,,,,1.5151637,,Left Foot,True,,"[116.8, 48.2]",,High Pass,,41.363995,,,,Éderzito António Macedo Lopes,15996.0,,True,,,,2,From Keeper,Jefferson Antonio Montero Vite,7063.0,Left Wing,173,Swansea City,26,['b335eadb-7809-4c59-af5f-5b9e19ad13d7'],35,,,,,,,,,,,,,,,,Swansea City,26,00:49:35.093,Pass,
,,,,,,,,,,,,,,1.686171,,,,,,,,,,,,,27ee4e9f-3e2f-435b-a58c-4f47a74c9303,3231,,"[116.8, 48.2]",3754213,94,,,,True,-1.4212366,,,,,"[117.9, 40.9]",,High Pass,,7.3824115,,Incomplete,,,,,,,,,2,From Keeper,Éderzito António Macedo Lopes,15996.0,Center Attacking Midfield,173,Swansea City,26,"['40264a6c-d67e-48e1-a885-aa85a62e355d', '6a80f0e7-f661-4716-a147-40258266596d']",37,,,,,,,,,,,,,,,,Swansea City,26,00:49:37.035,Pass,True
,,,,,,,,,,,,,,0.974169,,,,,,,,,,,,,eba3b0e2-e842-49f4-9350-0402219daba2,3233,,"[104.4, 56.7]",3754213,94,,,,,-1.1722739,,Right Foot,,,"[109.2, 45.3]",,High Pass,,12.369317,,Incomplete,,,,,,,,Recovery,2,From Keeper,Kyle Naughton,3340.0,Right Back,173,Swansea City,26,['e65e1b6a-add9-4bbd-9ca9-0829c048a156'],40,,,,,,,,,,,,,,,,Swansea City,26,00:49:40.586,Pass,
,,,,,,,,,,,,,,1.770193,,,,,,,,,,,,,3fad286e-cdaa-4e56-bf05-2f1efc18527d,3236,,"[92.4, 25.6]",3754213,94,,,,,-0.5908116,,Head,,,"[100.6, 20.1]",,High Pass,,9.873702,,,,Jefferson Antonio Montero Vite,7063.0,,,,,Recovery,2,From Keeper,Ashley Williams,3644.0,Left Center Back,173,Swansea City,26,"['55dc673c-66d4-44a0-b021-82e6eaa109a4', 'cf4f1706-6e4b-4e47-b845-eff4e871b0c5']",43,,,,,,,,,,,,,,,,Swansea City,26,00:49:43.216,Pass,True
,,,,,,,,,,,,,,1.720131,,,,,,,,,,,,,e8870763-1044-4af2-ac5f-71367f9a92e9,3240,,"[106.7, 17.1]",3754213,94,,,,,1.3457984,4bbe0248-b266-483a-97bc-b8188e5bec55,Left Foot,True,,"[113.2, 45.5]",,High Pass,,29.134344,,,,Federico Fernández,3290.0,True,,,,,2,From Keeper,Jefferson Antonio Montero Vite,7063.0,Left Wing,173,Swansea City,26,['8396de45-f970-4427-abcb-522ac7f9effd'],47,,,,,,,,,,,,,,,,Swansea City,26,00:49:47.274,Pass,
,,,,,,,,,,,,,,3.547629,,,,,,,,,,,,,e51240d3-ae3e-41c5-b105-c67a4ee96489,3244,,"[7.0, 44.1]",3754213,95,,,,,0.40518013,,Right Foot,,,"[90.7, 80.0]",,High Pass,,91.07414,,Out,,,,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,174,Watford,23,,28,,,,,,,,,,,,,,,,Watford,23,00:50:28.782,Pass,
,,,,,,,,,,,,,,1.555213,,,,,,,,,,,,,326ffee9-7c8d-4d36-a150-d02b5178d0f0,3245,,"[22.3, 0.1]",3754213,95,,,,,2.2142975,,,,,"[14.2, 10.9]",,High Pass,,13.5,,,,Łukasz Fabiański,3262.0,,,,,Throw-in,2,From Throw In,Neil Taylor,9627.0,Left Back,175,Swansea City,26,['907c5047-491d-4edc-a3fe-1824d31560da'],36,,,,,,,,,,,,,,,,Swansea City,26,00:50:36.491,Pass,
,,,,,,,,,,,,,,5.098006,,,,,,,,,,,,,4dd9e3cf-8765-4c18-a787-6f1fef488222,3248,,"[30.3, 27.7]",3754213,95,,,,,0.5236847,,Right Foot,,,"[94.2, 64.6]",,High Pass,,73.789024,,Incomplete,,,,,,,,,2,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,175,Swansea City,26,['f14995f2-059a-4923-9fe4-afe5e75a8736'],43,,,,,,,,,,,,,,,,Swansea City,26,00:50:43.114,Pass,
,,,,,,,,,,,,,,1.753612,,,,,,,,,,,,,f14995f2-059a-4923-9fe4-afe5e75a8736,3249,,"[25.9, 15.5]",3754213,95,,,,,0.23271874,,Left Foot,,,"[56.7, 22.8]",,High Pass,,31.653278,,,,Alessandro Diamanti,19847.0,,,,,Recovery,2,Regular Play,Ikechi Anya,40118.0,Left Back,176,Watford,23,"['4d0adcfb-b29a-41fe-bd93-67544b563db4', '4dd9e3cf-8765-4c18-a787-6f1fef488222']",48,,,,,,,,,,,,,,,,Watford,23,00:50:48.212,Pass,
,,,,,,,,,,,,,,2.065206,,,,,,,,,,,,,a720987f-fb23-48e6-98c2-435d5094b881,3253,,"[49.1, 18.7]",3754213,95,,,,,-0.47166884,,Left Foot,,,"[78.9, 3.5]",,High Pass,,33.452652,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Center Forward,176,Watford,23,['1d8aa2e5-f299-4737-9175-8c9a76d380af'],53,,,,,,,,,,,,,,,,Watford,23,00:50:53.150,Pass,
,,,,,,,,,,,,,,1.71389,,,,,,,,,,,,,3fc98f94-27bd-4784-8719-84457cdc3552,3256,,"[101.3, 7.2]",3754213,96,,,,,-3.1298974,,Right Foot,,,"[84.2, 7.0]",,Ground Pass,,17.10117,,,,Ikechi Anya,40118.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,176,Watford,23,['d6dc1d9a-40d5-4c2c-96d4-a7a03c4b3079'],2,,,,,,,,,,,,,,,,Watford,23,00:51:02.538,Pass,
,,,,,,,,,,,,,,0.846575,,,,,,,,,,,,,d017e93a-a40c-4729-9623-4e97b33fca89,3259,,"[84.2, 7.2]",3754213,96,,,,,1.8176268,,Right Foot,,,"[81.0, 19.9]",,Ground Pass,,13.096946,,,,Ben Watson,3626.0,,,,,,2,Regular Play,Ikechi Anya,40118.0,Left Back,176,Watford,23,['911eecf1-a50f-4c3e-9ff4-0ce8cd4a1812'],4,,,,,,,,,,,,,,,,Watford,23,00:51:04.863,Pass,
,,,,,,,,,,,,,,0.666214,,,,,,,,,,,,,b52c3380-75d5-45a3-84e2-b7818d490a4d,3262,,"[81.0, 19.9]",3754213,96,,,,,1.2220253,,Right Foot,,,"[84.6, 29.8]",,Ground Pass,,10.53423,,,,Alessandro Diamanti,19847.0,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,176,Watford,23,['00a8f8bb-1b3a-4f58-a6a7-45ab5edc1df2'],6,,,,,,,,,,,,,,,,Watford,23,00:51:06.379,Pass,
,,,,,,,,,,,,,,2.241047,,,,,,,,,,,,,81b887a5-61c0-489c-a6d0-fd5c593401ee,3266,,"[83.7, 27.2]",3754213,96,,,,,-0.6068528,,Left Foot,,,"[111.5, 7.9]",,Ground Pass,,33.842724,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Center Forward,176,Watford,23,"['5fe79bd7-8725-4e8e-a172-dba80a240f32', 'b65f0a9a-61b3-4946-8c29-4a960b1d92fc']",7,,,,,,,,,,,,,,,,Watford,23,00:51:07.567,Pass,True
,,,,,,,,,,,,,,1.054076,,,,,,,,,,,,,7efde01d-7139-48b1-b963-7ba3bcfd76cd,3269,,"[117.4, 4.7]",3754213,96,,,,,2.898626,,Right Foot,,,"[105.7, 7.6]",,Ground Pass,,12.054045,,,,Alessandro Diamanti,19847.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,176,Watford,23,['a5a1fc84-ea3c-433b-a62a-07e05f58ca66'],13,,,,,,,,,,,,,,,,Watford,23,00:51:13.413,Pass,
,,,,,,,,,,,,,,0.783893,,,,,,,,,,,,,855f5956-e6aa-4ff1-8b5e-05946027a42b,3272,,"[103.1, 7.0]",3754213,96,,,,,-0.7853982,,Left Foot,,,"[106.6, 3.5]",,Ground Pass,,4.9497476,,,,Ikechi Anya,40118.0,,,,,,2,Regular Play,Alessandro Diamanti,19847.0,Center Forward,176,Watford,23,['d4024294-b223-4b1c-8191-2f0a405fe6bf'],16,,,,,,,,,,,,,,,,Watford,23,00:51:16.040,Pass,
,,,,,,,,,,,,,,0.521128,,,,,,,,,,,,,a839d82f-d866-42ad-bd92-6af9944f78b8,3275,,"[106.8, 3.5]",3754213,96,,,,,0.13758674,,Right Foot,,,"[113.3, 4.4]",,Ground Pass,,6.5620117,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Ikechi Anya,40118.0,Left Back,176,Watford,23,['f8feccb5-07bd-4180-96a6-387d83e89267'],17,,,,,,,,,,,,,,,,Watford,23,00:51:17.840,Pass,
,,,,,,,,,,,,,,1.022344,,,,,,,,,,,,,e62067c0-7f34-4e1b-a7e2-dcb612e6b092,3278,,"[113.3, 4.4]",3754213,96,,,,,-2.9721797,,Left Foot,,,"[105.7, 3.1]",,Ground Pass,,7.7103825,,,,Ikechi Anya,40118.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Wing,176,Watford,23,['597deb0e-c591-4df3-89b1-74a03b39082f'],19,,,,,,,,,,,,,,,,Watford,23,00:51:19.854,Pass,
,,,,,,,,,,,,,,0.371597,,,,,,,,,,,,,967f2b88-943c-4a9d-a65a-cad364147aa9,3282,,"[103.8, 2.3]",3754213,96,,,,,0.23374318,,Right Foot,,,"[105.9, 2.8]",,Ground Pass,,2.1587033,,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Ikechi Anya,40118.0,Left Back,176,Watford,23,['96235da0-2c73-42a8-bb78-2a219969e740'],22,,,,,,,,,,,,,,,,Watford,23,00:51:22.556,Pass,
,,,,,,,,,,,,,,1.459782,,,,,,,,,,,,,a73baad9-cd58-4163-88fd-542eb0f1064f,3286,,"[14.4, 80.0]",3754213,96,,,,,-0.17033334,,,,,"[39.4, 75.7]",,High Pass,,25.367105,,Incomplete,,André Ayew Pelé,3347.0,,,,,Throw-in,2,From Throw In,Federico Fernández,3290.0,Right Center Back,177,Swansea City,26,"['a3cc6b68-ad67-4010-a0f9-c4c7f29001ec', 'd1894b05-42b9-4504-834b-06224592883f']",27,,,,,,,,,,,,,,,,Swansea City,26,00:51:27.427,Pass,
,,,,,,,,,,,,,,2.36079,,,,,,,,,,,,,a89d1816-1ae9-4d2c-a2db-e504f58e80f0,3289,,"[33.8, 80.0]",3754213,96,,,,,-2.3189907,,,,,"[14.4, 59.1]",,Low Pass,,28.516136,,,,Łukasz Fabiański,3262.0,,,,,Throw-in,2,From Throw In,Kyle Naughton,3340.0,Right Back,178,Swansea City,26,['2a54ab59-d2b8-419d-b809-4b55fb5478cc'],37,,,,,,,,,,,,,,,,Swansea City,26,00:51:37.773,Pass,
,,,,,,,,,,,,,,3.851201,,,,,,,,,,,,,6541a7e3-53b7-4b97-822c-034a497d40b7,3292,,"[21.4, 57.0]",3754213,96,,,,,-0.079324454,,Right Foot,,,"[84.3, 52.0]",,High Pass,,63.098415,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,2,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,178,Swansea City,26,"['7f2c7bed-05d1-499a-82dc-90dd3a899596', 'c9be4081-85be-45c8-b603-ef35d021d45c']",42,,,,,,,,,,,,,,,,Swansea City,26,00:51:42.721,Pass,
,,,,,,,,,,,,,,2.22693,,,,,,,,,,,,,e688c8f1-9d1b-4f3c-b92f-3475dbf21943,3296,,"[70.7, 65.8]",3754213,96,,,,,-0.9576986,,Head,,,"[86.6, 43.2]",,High Pass,,27.63277,,,,Bafétimbi Gomis,20521.0,,,,,Recovery,2,From Throw In,Kyle Naughton,3340.0,Right Back,178,Swansea City,26,['b99c83e7-07cb-4052-89dd-f9574c192336'],48,,,,,,,,,,,,,,,,Swansea City,26,00:51:48.679,Pass,
,,,,,,,,,,,,,,1.787909,,,,,,,,,,,,,934e913a-b768-4ef2-ac23-ccffe70c3e49,3299,,"[86.6, 43.2]",3754213,96,,,,True,0.749952,,,,,"[93.9, 50.0]",,High Pass,,9.976472,,,,André Ayew Pelé,3347.0,,,,,,2,From Throw In,Bafétimbi Gomis,20521.0,Center Forward,178,Swansea City,26,"['2d5819eb-4784-45b6-9645-05d341a1e426', 'c686f138-0c42-4e28-9b14-70b15ea4bccb']",50,,,,,,,,,,,,,,,,Swansea City,26,00:51:50.906,Pass,True
,,,,,,,,,,,,,,2.294022,,,,,,,,,,,,,54b3417e-9a99-4d47-80b5-b9aba64c6125,3302,,"[93.9, 50.0]",3754213,96,,,,True,1.4743226,,,,,"[95.4, 65.5]",,High Pass,,15.572412,,,,Éderzito António Macedo Lopes,15996.0,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Right Wing,178,Swansea City,26,"['291e642d-a29b-482e-b748-cd650aa28233', 'b21c3413-148c-41f0-ae77-2b542c02bab1']",52,,,,,,,,,,,,,,,,Swansea City,26,00:51:52.694,Pass,True
,,,,,,,,,,,,,,2.491313,,,,,,,,,,,,,77e784dd-48f1-44f1-9fc9-7fc3524b7431,3308,,"[23.8, 13.7]",3754213,97,,,,,0.2583964,,Right Foot,,,"[60.5, 23.4]",,High Pass,,37.960243,,Unknown,,,,,,,,Free Kick,2,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,179,Watford,23,,30,,,,,,,,,,,,,,,,Watford,23,00:52:30.358,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51008873-a57d-434c-affb-f018eb3ebea7,6,,"[59.0, 38.5]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Troy Deeney,3454.0,Right Center Forward,2,Watford,23,['645a3bdc-25fa-4521-ba6f-cc5915a0bd5d'],1,,,,,,,,,,,,,,,,Watford,23,00:00:01.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1810fcbb-3d8c-4e36-9b0c-171dcd06397a,9,,"[40.0, 33.6]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Craig Cathcart,3263.0,Left Center Back,2,Watford,23,['87449201-3ca0-4224-9f65-51bb0f4bd4fd'],3,,,,,,,,,,,,,,,,Watford,23,00:00:03.183,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,629c83af-b2d1-4d56-aa3e-ca2c38e016bc,12,,"[86.8, 51.2]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Troy Deeney,3454.0,Right Center Forward,2,Watford,23,['6e91bd34-34e8-413d-ac41-e7542637649f'],8,,,,,,,,,,,,,,,,Watford,23,00:00:08.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3ce9ecf-20f2-40d0-a60a-fbe9de5713ed,21,,"[51.0, 67.8]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastian Prödl,3309.0,Right Center Back,2,Watford,23,['227f7674-d395-43b7-87f5-350a96476945'],18,,,,,,,,,,,,,,,,Watford,23,00:00:18.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b10bdda8-e22f-42e6-ab1a-b648c30da0d9,24,,"[99.8, 33.4]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Odion Jude Ighalo,5458.0,Left Center Forward,2,Watford,23,['1481424a-cbc5-4162-8689-4387e3f4e09a'],25,,,,,,,,,,,,,,,,Watford,23,00:00:25.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac18189-295d-4bda-8f6c-2b29586a83ed,33,,"[63.4, 2.4]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ikechi Anya,40118.0,Left Back,2,Watford,23,['1eddcaf8-84a6-498e-8666-860fc636249e'],35,,,,,,,,,,,,,,,,Watford,23,00:00:35.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d3dbc6f-415b-428d-9aaf-fef70078a1d5,37,,"[35.6, 20.9]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Craig Cathcart,3263.0,Left Center Back,2,Watford,23,['a14e6401-a0c6-4f18-b80d-e12dbb1d8914'],37,,,,,,,,,,,,,,,,Watford,23,00:00:37.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ffd169-65ac-4a97-b22f-d24daa54528f,40,,"[34.4, 51.2]",3754213,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastian Prödl,3309.0,Right Center Back,2,Watford,23,['33c53259-629e-4af5-8e48-0c0ef189c82d'],39,,,,,,,,,,,,,,,,Watford,23,00:00:39.836,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,26fc797a-22e2-4cfa-b124-999d6f1cf7d0,45,,"[73.1, 31.1]",3754213,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Odion Jude Ighalo,5458.0,Left Center Forward,3,Swansea City,26,['37b7c838-e730-47c8-a48d-4e4ac822df30'],15,,,,,,,,,,,,,,,,Watford,23,00:01:15.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc312f56-438d-4e6b-9dd5-05c952922160,47,,"[43.7, 60.9]",3754213,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,['1123a9be-4699-4ecb-966c-b6f3823ebf4a'],17,,,,,,,,,,,,,,,,Swansea City,26,00:01:17.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,99b1cb47-0593-4ea8-8853-da167ba44eb8,49,,"[4.0, 58.0]",3754213,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,3,Swansea City,26,['5b91bd65-63f7-441d-a6b5-d0ffad82e816'],20,,,,,,,,,,,,,,,,Swansea City,26,00:01:20.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e4e5e17-cd89-4aca-9648-7670ee35b4ed,55,,"[117.0, 12.9]",3754213,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,4,Watford,23,"['54b07fa1-b313-4c91-b2df-f382ea2208c9', 'b992bc4e-cb03-43fa-b41f-351ba60ef95a']",28,,,,,,,,,,,,,,,,Watford,23,00:01:28.372,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6e9b50fa-5568-4c94-977e-3f9f46750813,60,,"[72.7, 67.5]",3754213,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bafétimbi Gomis,20521.0,Center Forward,5,Swansea City,26,"['0012c2f6-cd13-4357-aea5-f8fa4798cf1b', 'fc741685-bd4d-4d1e-830f-daf13582e78b']",55,,,,,,,,,,,,,,,,Swansea City,26,00:01:55.446,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,665c4b22-304a-4e60-bd8c-acd4ef12c268,65,,"[45.7, 35.5]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,['59dbf2bb-a964-4213-94d0-c41bbea5f3af'],8,,,,,,,,,,,,,,,,Swansea City,26,00:02:08.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af16a5c2-be40-421f-baf4-808392f58071,68,,"[42.5, 63.6]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['d50d4c30-3e92-46ae-895f-18624a929072'],10,,,,,,,,,,,,,,,,Swansea City,26,00:02:10.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec4a609-69ed-4fb6-8fa5-0ac100f58bbd,71,,"[54.4, 78.2]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Naughton,3340.0,Right Back,6,Swansea City,26,['b9b8f6d2-83e4-4b79-b760-e7b5c5eb3cd8'],13,,,,,,,,,,,,,,,,Swansea City,26,00:02:13.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,399cbaa1-9f02-475a-90a4-6f94e8a237a1,74,,"[51.1, 68.0]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jack Frank Porteous Cork,3462.0,Right Center Midfield,6,Swansea City,26,['8720b7df-7cc5-4909-9ed4-a22a6aad824b'],14,,,,,,,,,,,,,,,,Swansea City,26,00:02:14.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15ced53b-69aa-4156-9622-95b2e7343848,77,,"[57.0, 53.7]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,['73d067e7-fdd7-4a94-bbf0-70e50d6c103a'],16,,,,,,,,,,,,,,,,Swansea City,26,00:02:16.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea34d10e-62d9-424f-a8a6-580565307aec,80,,"[37.4, 30.5]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,6,Swansea City,26,['2e2d4888-e46e-4047-be54-0a8150a0d795'],19,,,,,,,,,,,,,,,,Swansea City,26,00:02:19.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fad09594-d2f8-4273-adff-54c0c6851714,83,,"[43.7, 65.9]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Fernández,3290.0,Right Center Back,6,Swansea City,26,['4c0f6aa1-5207-4e68-88cf-8c1c5ee65374'],25,,,,,,,,,,,,,,,,Swansea City,26,00:02:25.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e81c4cf-1836-4850-9c89-3a22b46a6ef2,86,,"[70.7, 79.0]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Naughton,3340.0,Right Back,6,Swansea City,26,['d2cfb88e-0f30-4d8d-8a59-2728620bc499'],28,,,,,,,,,,,,,,,,Swansea City,26,00:02:28.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4047d99b-f201-428b-b48f-0426293437b3,90,,"[66.1, 69.7]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,6,Swansea City,26,"['55dde319-3034-4376-875d-2520754e23e6', '8f813d79-1ae2-40d3-ba49-02904c5b0afa']",31,,,,,,,,,,,,,,,,Swansea City,26,00:02:31.210,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,54e7d762-d505-4114-934f-03ad1fc363df,109,,"[42.5, 15.6]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neil Taylor,9627.0,Left Back,6,Swansea City,26,"['4ea0b496-ba73-49c0-98f5-7e5b410bacc7', '81326c2b-7ac5-4b6c-87ae-ecc03e0a18b7']",43,,,,,,,,,,,,,,,,Swansea City,26,00:02:43.009,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,cab8b663-87f9-4a20-8f5a-8a06d93e6738,112,,"[45.1, 5.5]",3754213,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Routledge,3449.0,Left Wing,6,Swansea City,26,['5db2a60a-a74b-4639-b89e-f5d0cb8df470'],44,,,,,,,,,,,,,,,,Swansea City,26,00:02:44.240,Ball Receipt*,
