50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[42.6, 32.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,4e2f11c2-6aaf-4932-ab10-b1cfc027fd0c,58,,,"[42.6, 32.0]",3754327,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Left Defensive Midfield,2,Everton,29,"['55d52c28-d3c5-4e60-a7b8-268de5227318', 'a65471a3-6b8e-4666-97d8-63b2c7e89766']",44,,,,,,,,,,,,,,,,,,Everton,29,00:00:44.800,Carry,
,,,,,,"[41.3, 17.5]",,,,,,,,,,,,0.701052,,,,,,,,,,,,,1bca29f9-9300-4005-97ab-c9a48da7d2b1,61,,,"[40.3, 19.4]",3754327,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,2,Everton,29,"['8651d127-3fca-420d-ace9-e54b72b030cf', 'd885d65d-4e5b-459a-ba66-8883cf4747b5']",46,,,,,,,,,,,,,,,,,,Everton,29,00:00:46.512,Carry,
,,,,,,"[45.6, 12.4]",,,,,,,,,,,,1.477457,,,,,,,,,,,,,df46149d-3d46-4a35-9ad9-6220e5de5a94,65,,,"[50.3, 10.9]",3754327,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ross Barkley,4275.0,Center Attacking Midfield,2,Everton,29,"['1d5bd02a-9271-4567-96be-a6a11d562ddb', '39bafb9e-47de-4d3a-8347-e8e9ef0eae06', '77f89d8d-af31-4595-af93-2c19ca3d48e9']",48,,,,,,,,,,,,,,,,,,Everton,29,00:00:48.634,Carry,True
,,,,,,"[34.1, 57.1]",,,,,,,,,,,,1.929448,,,,,,,,,,,,,b301ec05-ec82-4182-a89b-1ca6b59f0915,68,,,"[33.6, 57.1]",3754327,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Phil Jagielka,20046.0,Right Center Back,2,Everton,29,"['0c61be77-fd6c-4452-a00d-457b2a69e352', 'ce9152c8-d6d2-4393-b11b-531a28eb5cfb']",52,,,,,,,,,,,,,,,,,,Everton,29,00:00:52.778,Carry,
,,,,,,"[44.5, 47.4]",,,,,,,,,,,,3.346213,,,,,,,,,,,,,38000d64-f205-42ff-8bc7-b8b1c373a6f5,71,,,"[33.0, 47.7]",3754327,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Left Defensive Midfield,2,Everton,29,"['905f29f5-a0e2-4d28-9c82-f248531d0acd', 'ee0662e3-d05d-470e-9406-2fed25cf8186']",55,,,,,,,,,,,,,,,,,,Everton,29,00:00:55.924,Carry,
,,,,,,"[62.5, 69.5]",,,,,,,,,,,,1.439619,,,,,,,,,,,,,2ce2fcfb-b806-4bdf-b329-ebcf35c93feb,74,,,"[56.5, 65.0]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Séamus Coleman,4589.0,Right Back,2,Everton,29,"['807c86e8-115a-4c93-997d-709a5aef2d88', '995fc7c8-c535-4672-ae58-4be2ef35d29f']",0,,,,,,,,,,,,,,,,,,Everton,29,00:01:00.709,Carry,
,,,,,,"[70.6, 78.5]",,,,,,,,,,,,1.141218,,,,,,,,,,,,,28672251-9709-4914-8f58-7a1510858e6c,77,,,"[72.6, 79.1]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aaron Lennon,3953.0,Right Wing,2,Everton,29,"['18e890cb-a50a-412e-b804-04419f7d6496', 'ad6c7f14-e336-4ddd-8e7a-e569f1c6c12d']",3,,,,,,,,,,,,,,,,,,Everton,29,00:01:03.168,Carry,
,,,,,,"[59.1, 77.0]",,,,,,,,,,,,0.18804,,,,,,,,,,,,,0507d3fc-8829-43c4-b820-8bdeda3c65ea,81,,,"[60.1, 75.0]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Séamus Coleman,4589.0,Right Back,2,Everton,29,"['21d3770e-8621-47be-a33b-40f025377aac', '9bd9805d-f9eb-4987-a76f-81651efe9a7e', 'f3553ce1-c64d-4258-b3c7-1d59a45036ff']",5,,,,,,,,,,,,,,,,,,Everton,29,00:01:05.808,Carry,True
,,,,,,"[64.4, 67.3]",,,,,,,,,,,,0.059635,,,,,,,,,,,,,3f508b88-044b-4a7a-9b4d-be4d6fdf6cea,85,,,"[63.6, 67.5]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gareth Barry,3633.0,Left Defensive Midfield,2,Everton,29,"['0d5b1e1b-7f70-4ca8-a732-9ad936f9ba48', 'c69248ab-d492-4295-98da-5ba04117ffbf', 'ff6ffe45-ad21-4220-870d-3f624587d74d']",7,,,,,,,,,,,,,,,,,,Everton,29,00:01:07.601,Carry,True
,,,,,,"[59.5, 17.7]",,,,,,,,,,,,4.791551,,,,,,,,,,,,,1dea92cf-c6a0-4c54-9335-60f606a753de,88,,,"[38.3, 40.2]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Ramiro Funes Mori,4629.0,Left Center Back,2,Everton,29,"['7796242d-8151-4356-b6e8-de78e1dab331', '81def975-037f-487e-9aa5-0f63ad6da9c9']",10,,,,,,,,,,,,,,,,,,Everton,29,00:01:10.599,Carry,
,,,,,,"[86.7, 13.4]",,,,,,,,,,,,0.405883,,,,,,,,,,,,,5eda8365-79bb-403f-8220-97e8cfc604c0,91,,,"[84.5, 11.3]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Mirallas,4317.0,Left Wing,2,Everton,29,"['1191c2a8-7975-4783-b55b-29e1857dcd96', 'd91dd62d-b71e-47c0-aa27-b88f91a6bde5']",16,,,,,,,,,,,,,,,,,,Everton,29,00:01:16.805,Carry,
,,,,,,"[38.1, 66.7]",,,,,,,,,,,,1.48008,,,,,,,,,,,,,ad8b5677-47cd-4343-8996-d0accd99a5ef,94,,,"[33.4, 66.7]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,3,Aston Villa,59,"['a1bd71f5-420a-4eb8-b16e-a2e7b13b916c', 'fafc169f-c654-4160-956e-6b101e10f6c6']",17,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:17.211,Carry,
,,,,,,"[55.7, 62.4]",,,,,,,,,,,,1.596512,,,,,,,,,,,,,1d02a633-e43f-4157-a75a-7fa1522cb5f8,97,,,"[55.5, 62.4]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Imuetinyan Agbonlahor,42699.0,Left Center Forward,3,Aston Villa,59,"['1ec75f1c-b464-4de1-9489-15e9a2c6d79d', '4d9aa8a2-5fcd-470b-a09f-8abe3d5301a6']",20,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:20.066,Carry,
,,,,,,"[62.5, 47.0]",,,,,,,,,,,,0.006747,,,,,,,,,,,,,96702118-6d2f-4ca5-aeed-4c785f14c09e,102,,,"[62.5, 47.4]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Right Center Forward,3,Aston Villa,59,"['cea0c96f-4024-4151-a626-de1eee601878', 'f66c6898-e840-4025-adfb-12d4c0237fdb']",25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:25.123,Carry,
,,,,,,"[43.3, 25.6]",,,,,,,,,,,,1.675952,,,,,,,,,,,,,9a5d1e30-8a58-4938-afd8-34a99834424b,107,,,"[45.6, 33.3]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ciaran Clark,3041.0,Left Center Back,3,Aston Villa,59,"['69d1d985-29ae-45af-88e2-56a1cf26b2d9', '88a798b6-0081-44e0-a4af-3f07404d6613']",28,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:28.126,Carry,
,,,,,,"[64.4, 1.4]",,,,,,,,,,,,0.352474,,,,,,,,,,,,,c9f35b01-b0af-4ff7-a41e-c4c0f0db0e0f,111,,,"[64.4, 1.4]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Wing Back,3,Aston Villa,59,"['7486fe1d-1513-4049-9ce4-17a9eb4f9c49', 'c38d5fe1-b152-4f83-b017-9e882cd79a2e', 'e9364612-86e1-44cf-ac13-fe746f2684ab']",31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:31.885,Carry,True
,,,,,,"[44.7, 14.1]",,,,,,,,,,,,2.545906,,,,,,,,,,,,,4188a93f-fa7a-49ae-893f-fe6e025758dc,120,,,"[45.0, 11.9]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,4,Everton,29,"['685eb9ca-b99a-4b87-b4ba-4ea6679fcf1a', '91fd7a21-c3ae-49aa-a7ae-29833f7738f9']",50,,,,,,,,,,,,,,,,,,Everton,29,00:01:50.413,Carry,
,,,,,,"[34.3, 28.8]",,,,,,,,,,,,0.648743,,,,,,,,,,,,,96bfd862-d91b-4f40-b1fc-fd5cb01ef864,123,,,"[32.8, 26.5]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,4,Everton,29,"['77b019b3-03b2-49f7-a31b-dc0ea2d1a7b5', 'e76d7f09-4ac2-4648-a237-71187f9af6db']",54,,,,,,,,,,,,,,,,,,Everton,29,00:01:54.567,Carry,
,,,,,,"[34.3, 44.0]",,,,,,,,,,,,1.088902,,,,,,,,,,,,,cabd8bcd-de16-4878-acc5-421ff109d626,126,,,"[33.2, 39.3]",3754327,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,4,Everton,29,"['3b39d790-5349-441c-8b53-23d6c8ff2a74', '4b14edc5-0f1f-4b02-8a00-3f5344a0264a']",56,,,,,,,,,,,,,,,,,,Everton,29,00:01:56.574,Carry,
,,,,,,"[49.7, 64.3]",,,,,,,,,,,,0.066395,,,,,,,,,,,,,6971e36b-c777-4582-9718-eccd1fc2c496,129,,,"[49.7, 64.3]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,4,Everton,29,"['b1fb1607-0c0e-44ff-a2c0-6338b5ec499d', 'd7a762a3-5bef-4f0b-8f0f-2b7fce779fa0']",0,,,,,,,,,,,,,,,,,,Everton,29,00:02:00.234,Carry,
,,,,,,"[72.1, 62.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,b54e5c0c-b6f6-4f54-a973-973dd68aecf5,132,,,"[72.1, 62.2]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,4,Everton,29,"['12fac0bc-2cde-4d01-9012-1422855723c0', 'a3cac22b-72d8-4558-921d-b2e029c6e0c4']",1,,,,,,,,,,,,,,,,,,Everton,29,00:02:01.496,Carry,
,,,,,,"[54.0, 39.3]",,,,,,,,,,,,2.440983,,,,,,,,,,,,,ef1c8b65-b05f-4319-9a98-60dce63c07d7,137,,,"[51.2, 37.4]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,5,Aston Villa,59,"['81e78b5b-4d32-458d-a155-bbb5305ca980', 'a0f77b68-2adb-41ba-a21a-56c99a426eaf', 'b91a2727-474e-47e0-96ec-4d4ca1cc95b2']",6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:06.682,Carry,True
,,,,,,"[61.0, 22.0]",,,,,,,,,,,,1.199998,,,,,,,,,,,,,e33c1f2b-a97e-4c88-b92c-0d1d3c3074fb,141,,,"[56.5, 23.2]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,"['6f5c1907-1c39-4cbf-95be-1868f0d73edb', 'e1639d46-55bd-40f5-a3df-8719d036f262', 'f137eb78-02da-4537-a162-ea7ade3c2b03']",10,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:10.162,Carry,True
,,,,,,"[69.6, 9.6]",,,,,,,,,,,,1.033629,,,,,,,,,,,,,f9f7051c-c8aa-4636-a9b1-db2873d9533c,147,,,"[66.4, 16.0]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,"['05ae926f-bdb7-4a3b-a150-485d0df420c1', '6ec71501-59fd-4a0e-a711-876305802413']",13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:13.376,Carry,
,,,,,,"[80.1, 2.9]",,,,,,,,,,,,1.281521,,,,,,,,,,,,,2af3d080-126b-45dd-8cc9-efff8be15b85,150,,,"[81.1, 2.3]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Wing Back,5,Aston Villa,59,"['00ea84f7-8448-4d74-ada5-7672ec33eeb3', 'b9458593-d4f4-4543-8b92-4fb3b105a1b6', 'f1aa3d34-dcf3-42c1-b574-0004a3c805a7']",15,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:15.322,Carry,True
,,,,,,"[65.3, 5.1]",,,,,,,,,,,,0.799998,,,,,,,,,,,,,bd067a98-3032-444c-9dd3-2e7ef67638de,154,,,"[67.2, 3.8]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,5,Aston Villa,59,"['a0ac7900-9f2f-45f5-ac75-a6b6ebf252ab', 'd1307fa0-3613-43c0-a1b3-5e058a803427']",17,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:17.711,Carry,
,,,,,,"[57.8, 42.5]",,,,,,,,,,,,2.32,,,,,,,,,,,,,7c354404-18b0-4461-8208-521ea3dfe324,157,,,"[62.1, 31.6]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,5,Aston Villa,59,"['b1665d77-f9a6-4a64-a124-1cf38e63a942', 'e71f11be-cfc0-4221-8df7-7ae585c6da6a']",20,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:20.044,Carry,
,,,,,,"[69.6, 62.0]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,c4d6446c-4d82-4566-b9a9-2517c11e7663,160,,,"[61.7, 61.5]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,"['555f66bc-0930-4e38-b496-6a1f945bebc3', '556a77e2-b4c7-4de3-8e8c-b14d77944e25']",24,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:24.073,Carry,
,,,,,,"[79.0, 60.7]",,,,,,,,,,,,0.106449,,,,,,,,,,,,,a10eb47b-6359-4277-b143-38629c0b7a06,163,,,"[79.0, 60.7]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,5,Aston Villa,59,"['58afe68f-61bf-4c48-9308-9f521b463f0b', '6bce9913-e9ea-434e-abf7-be5cdbbc8566']",26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:26.597,Carry,
,,,,,,"[64.4, 65.2]",,,,,,,,,,,,0.746633,,,,,,,,,,,,,e84ed016-7dcc-4b93-b37b-2c357bf0ba71,166,,,"[68.7, 64.7]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,"['b00f11a8-dfc4-4828-a571-5e37f831a498', 'dfb2ea94-6b74-433e-87f7-b1c3e87b3a16']",27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:27.961,Carry,
,,,,,,"[63.4, 61.8]",,,,,,,,,,,,1.002151,,,,,,,,,,,,,b13bd7b4-9dde-4a4e-867f-83fd44375bdf,169,,,"[67.7, 58.1]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,5,Aston Villa,59,"['826ac3c1-894e-4a0d-a1c8-c465ab1f6806', '9f590ee4-21dc-43c7-aa7f-7def95b56324']",29,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:29.621,Carry,
,,,,,,"[51.4, 66.9]",,,,,,,,,,,,1.399997,,,,,,,,,,,,,d6b1d346-f116-4607-b048-b14621d09158,172,,,"[55.9, 68.0]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,5,Aston Villa,59,"['5220ee46-8f55-470d-9357-b84dd2eb953e', '5f6968a0-f2f8-418d-8df7-23c625afbe51']",31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:31.792,Carry,
,,,,,,"[29.4, 58.3]",,,,,,,,,,,,2.0,,,,,,,,,,,,,36ecef32-f558-4a58-952f-bbd2725ab55e,175,,,"[37.5, 61.3]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Center Back,5,Aston Villa,59,"['377d9c83-ae65-4912-b913-0588e8657c0f', '8f4223d3-b8d6-4195-95fb-c7a0ae97ee37']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:34.278,Carry,
,,,,,,"[27.7, 24.5]",,,,,,,,,,,,1.731086,,,,,,,,,,,,,30053863-476c-4ce3-aabe-00c0528745cb,178,,,"[31.1, 22.4]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ciaran Clark,3041.0,Left Center Back,5,Aston Villa,59,"['0241c9b4-3705-4395-bd11-26c370c9766e', 'd837073c-0306-4934-98bc-1ba9f069d540']",38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:38.359,Carry,
,,,,,,"[44.6, 32.9]",,,,,,,,,,,,2.276237,,,,,,,,,,,,,8f76ec9a-49f0-46c7-b428-ee1a2e2b70d8,181,,,"[28.1, 39.3]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joleon Lescott,20285.0,Center Back,5,Aston Villa,59,"['5c96e447-ea3f-4670-9b72-1e4ed1cc32f1', 'ba7bc3e4-df71-423c-bd7b-7010b47b3597']",41,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:41.605,Carry,
,,,,,,"[15.0, 16.6]",,,,,,,,,,,,0.370404,,,,,,,,,,,,,9ac47249-7b13-479b-8458-8c4e58e7ca7e,186,,,"[15.0, 16.6]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,5,Aston Villa,59,"['92f9ea71-a647-481c-9f8e-ee5530066b34', 'dc8f457c-053c-433d-81bf-a87669af1d0e']",48,,,,,,,,,,,,,,,,,,Everton,29,00:02:48.663,Carry,
,,,,,,"[79.8, 52.3]",,,,,,,,,,,,0.048257,,,,,,,,,,,,,44285db7-5f2f-4626-b198-5d7dc30fcb13,191,,,"[80.1, 52.3]",3754327,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,5,Aston Villa,59,"['22896d26-f0c5-4cd5-b4ca-d46738466756', '3fffd6a1-08a4-43a6-862c-017baa1c856e']",52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:52.452,Carry,
,,,,,,"[51.6, 76.5]",,,,,,,,,,,,3.621413,,,,,,,,,,,,,91791aac-1a7e-4666-9b8a-4175c2972f26,205,,,"[46.0, 73.3]",3754327,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,7,Everton,29,"['367ab1e5-08ba-46fb-8aa6-7ab21ad327d2', '391f2e9b-10cf-41da-96ae-279302e922f3']",28,,,,,,,,,,,,,,,,,,Everton,29,00:03:28.587,Carry,
,,,,,,"[44.5, 67.1]",,,,,,,,,,,,0.104695,,,,,,,,,,,,,0fd9eb82-1949-43ff-9af3-e752c064df77,208,,,"[44.3, 66.3]",3754327,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,"['3d0aecc2-d98c-4b36-9cac-4630fb0b72fa', '6712f9fe-a457-4560-8099-949ded38f49b', 'a17e3d86-dc13-4f85-ba3f-5937464b544f']",33,,,,,,,,,,,,,,,,,,Everton,29,00:03:33.766,Carry,True
,,,,,,"[51.4, 6.4]",,,,,,,,,,,,0.722153,,,,,,,,,,,,,cb480912-a357-4931-b93d-f625934365a3,214,,,"[47.5, 16.6]",3754327,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ciaran Clark,3041.0,Left Center Back,7,Everton,29,"['94488e9f-4b42-43da-a258-7c84dc6595cb', 'c0c01a67-41c9-479d-afba-34dd77ef0397', 'cca89414-0638-438f-97cb-6eb812fc31d0']",38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:38.312,Carry,True
,,,,,,"[29.6, 60.5]",,,,,,,,,,,,1.446913,,,,,,,,,,,,,3648b88b-afe5-4d6a-93bb-16ff775d1a87,218,,,"[28.3, 62.8]",3754327,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,7,Everton,29,"['29a3d6ff-62a6-4ac2-9603-875b7ee21877', '6eea631d-1f73-4536-8e9d-b804b03c84c4']",43,,,,,,,,,,,,,,,,,,Everton,29,00:03:43.464,Carry,
,,,,,,"[27.6, 42.7]",,,,,,,,,,,,2.297575,,,,,,,,,,,,,dffaec53-1788-4137-9fdd-cd34ef229222,221,,,"[22.1, 46.6]",3754327,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,"['00109b3b-4ff2-4330-98a2-9990d4bdcf77', '2c78b984-e9f6-4bd9-b420-683ba4280593']",47,,,,,,,,,,,,,,,,,,Everton,29,00:03:47.424,Carry,
,,,,,,"[24.6, 34.6]",,,,,,,,,,,,0.034869,,,,,,,,,,,,,0a02dc6e-c7da-4043-832d-693fd6942a6f,233,,,"[24.9, 37.8]",3754327,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,"['b5a6e5f1-3b3b-4e25-ac9c-5fa8928f1622', 'b632ca81-a600-4824-afca-a6214cb276fb', 'c416f95b-a867-4766-832f-7d3b9b08eff6']",2,,,,,,,,,,,,,,,,,,Everton,29,00:04:02.416,Carry,True
,,,,,,"[34.1, 17.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,3cd9a7a8-cb32-4ca6-add0-bf0ce2ed10bc,236,,,"[34.1, 17.1]",3754327,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,7,Everton,29,"['415d4d2c-3a34-422b-bf5a-92df1d859d0a', '426ddcb0-ee48-43ca-b37a-f17270d6e20a']",4,,,,,,,,,,,,,,,,,,Everton,29,00:04:04.528,Carry,
,,,,,,"[45.6, 22.6]",,,,,,,,,,,,1.237065,,,,,,,,,,,,,71c43119-1ab9-44e5-8ada-3099ba5dad6b,239,,,"[40.5, 24.8]",3754327,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,7,Everton,29,"['1cb916ae-8932-47ac-9096-d7aa934e009d', '684294c2-04b0-4295-a1f6-6b4996c049a7']",5,,,,,,,,,,,,,,,,,,Everton,29,00:04:05.777,Carry,
,,,,,,"[75.1, 8.1]",,,,,,,,,,,,0.07282,,,,,,,,,,,,,8331c960-9504-447e-9bf4-e9b48857cfab,245,,,"[74.5, 9.2]",3754327,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,7,Everton,29,"['aaa4db6e-b55c-4db4-beaf-4dfc8c8ec266', 'edcc363e-cf8d-4a8f-94eb-841f4e2de6a8']",13,,,,,,,,,,,,,,,,,,Everton,29,00:04:13.144,Carry,
,,,,,,"[94.2, 44.9]",,,,,,,,,,,,0.062685,,,,,,,,,,,,,8c795951-e096-4452-9c0c-04b1b8545693,248,,,"[94.2, 44.9]",3754327,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,7,Everton,29,"['77c3e156-fde5-448d-bbf3-3caebdf7416a', '9662fe18-c493-4b0e-9f44-95cf59934723']",15,,,,,,,,,,,,,,,,,,Everton,29,00:04:15.797,Carry,
,,,,,,"[15.7, 40.6]",,,,,,,,,,,,4.92932,,,,,,,,,,,,,7d1cd0f9-963b-44be-8504-ec83a832316a,266,,,"[13.9, 31.2]",3754327,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joel Robles Blázquez,16309.0,Goalkeeper,10,Everton,29,"['51ba0b40-9207-4ba0-9073-a92d7295257a', 'be3790f0-a864-4edb-bffa-b0d18dee56c7']",47,,,,,,,,,,,,,,,,,,Everton,29,00:05:47.970,Carry,
,,,,,,"[33.8, 68.8]",,,,,,,,,,,,1.38327,,,,,,,,,,,,,86003ca8-14c2-4ca7-819b-05bb5c44278c,269,,,"[33.8, 68.0]",3754327,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Séamus Coleman,4589.0,Right Back,10,Everton,29,"['56cdd7e1-1b55-4e0d-9e70-6a5b3abf7df5', 'd75e14b9-eeea-41a5-a92d-f8c1adc0a8c1']",54,,,,,,,,,,,,,,,,,,Everton,29,00:05:54.884,Carry,
,,,,,,"[19.7, 69.3]",,,,,,,,,,,,1.409307,,,,,,,,,,,,,c28a81a5-2019-4f4b-8676-e64ce0ba9ca7,272,,,"[21.0, 63.7]",3754327,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Phil Jagielka,20046.0,Right Center Back,10,Everton,29,"['07f0dbab-f547-4727-9634-5af057f4a4b9', '44bb69e4-962f-4c05-95bc-d1a3d368987b', '7a017367-86b7-453b-b3e2-e43f129f2622']",57,,,,,,,,,,,,,,,,,,Everton,29,00:05:57.539,Carry,True
