ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.037833,,,,,,,,,,,,,,,,168be05b-c5d9-4a75-aff1-50eb1239ede5,2288,,"[57.1, 34.7]",3754269,54,,,,,-1.6760398,,Right Foot,,,,"[55.6, 20.5]",Ground Pass,,14.279006,,,Charlie Adam,3636.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,113,Stoke City,30,['74780e9c-4e52-4e3c-b1d4-631d1340d738'],29,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:29.957,Pass,
,,,,,,,,,,,,,,,1.505609,,,,,,,,,,,,,,,,3f3a8b58-f4b7-417c-8d45-c72bf1bfb679,2291,,"[55.6, 21.0]",3754269,54,,,,,1.876479,,Left Foot,,,,"[47.9, 45.4]",Ground Pass,,25.586128,,,Geoff Cameron,3480.0,,,,,,2,Regular Play,Charlie Adam,3636.0,Left Defensive Midfield,113,Stoke City,30,['4df2314d-1ec9-42ab-880c-85c5690f4ae6'],31,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:31.035,Pass,
,,,,,,,,,,,,,,,1.090419,,,,,,,,,,,,,,,,0c3d102f-82f1-4fd2-a5c0-2f2d9da97674,2293,,"[48.7, 47.0]",3754269,54,,,,,-0.5144513,,Right Foot,,,,"[55.6, 43.1]",Ground Pass,,7.9259067,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,113,Stoke City,30,['95edf02a-65db-491d-a409-3993c486ef40'],32,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:32.541,Pass,
,,,,,,,,,,,,,,,1.879202,,,,,,,,,,,,,,,,a48d2e06-40e9-486d-a561-d1fd609b3fa9,2295,,"[55.6, 43.7]",3754269,54,,,,,1.5410653,,Right Foot,,,,"[56.4, 70.6]",Ground Pass,,26.911894,,,Glen Johnson,4724.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,113,Stoke City,30,['0dabf350-20ec-45e2-a33d-d2e508aad10d'],33,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:33.631,Pass,
,,,,,,,,,,,,,,,2.213263,,,,,,,,,,,,,,,,2db68571-2f17-4817-9158-f7f50960273c,2297,,"[56.6, 71.4]",3754269,54,,,,,-1.8248041,,Right Foot,,,,"[53.9, 61.0]",Ground Pass,,10.744766,,,Geoff Cameron,3480.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,113,Stoke City,30,['c452fe89-67db-48a1-94a3-0e3b1d9057d7'],35,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:35.510,Pass,
,,,,,,,,,,,,,,,0.988633,,,,,,,,,,,,,,,,ee4fec93-0e6c-4dad-9d9c-6f9f45dc0b2a,2299,,"[55.6, 63.0]",3754269,54,,,,,-1.3182421,,Right Foot,,,,"[57.2, 56.8]",Ground Pass,,6.4031243,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,113,Stoke City,30,['643d28b6-6913-4feb-83f8-d7d70181cb89'],37,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:37.723,Pass,
,,,,,,,,,,,,,,,1.358988,,,,,,,,,,,,,,,,2b2ce80e-da5c-4daf-ac9d-0a3f696f625b,2302,,"[55.7, 57.8]",3754269,54,,,,,-1.350647,,Right Foot,,,,"[62.1, 29.2]",Ground Pass,,29.307337,,,Charlie Adam,3636.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,113,Stoke City,30,['97b8fdf1-01a7-41fd-b3be-8f6292845918'],39,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:39.832,Pass,
,,,,,,,,,,,,,,,1.316607,,,,,,,,,,,,,,,,451e611e-a74f-4699-9e8c-32f135f4a8a6,2305,,"[62.7, 26.0]",3754269,54,,,,,-0.9682637,,Left Foot,,,,"[74.6, 8.7]",Ground Pass,,20.99762,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Charlie Adam,3636.0,Left Defensive Midfield,113,Stoke City,30,['05470a44-0cde-4336-9ef0-6fe9c4eca7d9'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:42.796,Pass,
,,,,,,,,,,,,,,,1.269948,,,,,,,,,,,,,,,,2b55fa9d-a8a5-4369-a557-41867e8a9d23,2308,,"[73.8, 14.8]",3754269,54,,,,,1.4046768,,Right Foot,,,,"[76.6, 31.5]",Ground Pass,,16.933104,,,Xherdan Shaqiri,3533.0,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,113,Stoke City,30,['42f148ac-5960-43e6-9a05-6faafe0e5a9d'],46,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:46.567,Pass,
,,,,,,,,,,,,,,,0.69531,,,,,,,,,,,,,,,,a78b4e11-4d7b-43cb-ad66-ff6e23f536f7,2310,,"[76.6, 31.5]",3754269,54,,,,,-2.819842,,Left Foot,,,,"[70.6, 29.5]",Ground Pass,,6.3245554,,,Charlie Adam,3636.0,,,,,,2,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,113,Stoke City,30,['b44cb317-3580-46a7-a62f-62c0dec67e1b'],47,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:47.837,Pass,
,,,,,,,,,,,,,,,2.730337,,,,,,,,,,,,,,,,001c5848-ad6f-4c42-8452-3962b29966ed,2313,,"[71.1, 29.5]",3754269,54,,,,,1.4189348,,Left Foot,,,,"[78.4, 77.2]",High Pass,,48.255363,,,Glen Johnson,4724.0,,True,,,,2,Regular Play,Charlie Adam,3636.0,Left Defensive Midfield,113,Stoke City,30,['53ba8512-3f6c-40d1-b847-155a23d90b85'],49,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:49.429,Pass,
,,,,,,,,,,,,,,,1.261249,,,,,,,,,,,,,,,,286ee10d-45fc-4e34-930a-6e04d7f29903,2317,,"[71.7, 71.2]",3754269,54,,,,,-1.9522496,,Left Foot,,,,"[64.4, 53.0]",Ground Pass,,19.609436,,,Glenn Whelan,9625.0,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,113,Stoke City,30,['19517b39-cbeb-42ab-b01c-a8394a1a6def'],55,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:55.601,Pass,
,,,,,,,,,,,,,,,1.890948,,,,,,,,,,,,,,,,cba15c76-ee05-4d40-9557-44368fbdf4ab,2320,,"[65.3, 53.4]",3754269,54,,,,,-1.8829421,,Right Foot,,,,"[56.2, 25.2]",Ground Pass,,29.631908,,,Philipp Wollscheid,40121.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,113,Stoke City,30,['cde19c6b-a20f-4aa7-b3e0-a58ef7e858de'],57,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:57.868,Pass,
,,,,,,,,,,,,,,,1.494719,,,,,,,,,,,,,,,,cd1b22b0-4ada-46f6-bea6-772609ec3c6e,2323,,"[55.7, 25.4]",3754269,55,,,,,-0.9264667,,Right Foot,,,,"[70.2, 6.1]",Ground Pass,,24.140009,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,113,Stoke City,30,['eddcb0d0-0b7d-408d-8532-a2687caafca3'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:00.593,Pass,
,,,,,,,,,,,,,,,3.991471,,,,,,,,,,,,,,,,0a6bbb46-aa34-46b4-84a6-e67969de44c2,2326,,"[64.4, 13.4]",3754269,55,,,,,-3.1117103,,Left Foot,,,,"[27.6, 12.3]",Ground Pass,,36.816437,,,Philipp Wollscheid,40121.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,113,Stoke City,30,['157381de-0faf-4f37-8739-140c89059695'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:03.587,Pass,
,,,,,,,,,,,,,,,2.231875,,,,,,,,,,,,,,,,fc7ce76d-9794-473d-b797-8b9c0bd56852,2329,,"[28.6, 14.8]",3754269,55,,,,,2.1794856,,Right Foot,,,,"[12.5, 37.9]",Ground Pass,,28.157059,,,Jack Butland,3537.0,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,113,Stoke City,30,['7f74a1d8-65a1-44cb-9d88-b796ae7f0938'],7,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:07.618,Pass,
,,,,,,,,,,,,,,,1.321527,,,,,,,,,,,,,,,,6b555938-0638-45bf-8314-19ec9485cafd,2332,,"[12.9, 40.5]",3754269,55,,,,,0.91257685,,Right Foot,,,,"[26.2, 57.7]",Ground Pass,,21.742355,,,Geoff Cameron,3480.0,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,113,Stoke City,30,['3545b0e1-94e1-4dd2-872f-df36aaee61ff'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:09.939,Pass,
,,,,,,,,,,,,,,,1.84899,,,,,,,,,,,,,,,,38b57f9a-888f-4dda-a147-850e0a8d9fea,2335,,"[22.1, 58.1]",3754269,55,,,,,-2.4880776,,Right Foot,,,,"[11.0, 49.6]",Ground Pass,,13.980701,,,Jack Butland,3537.0,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,113,Stoke City,30,['9b5656eb-0aa6-49d6-ab46-4b42a0a3e9a2'],13,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:13.175,Pass,
,,,,,,,,,,,,,,,3.003379,,,,,,,,,,,,,,,,90618993-fa33-42da-bd49-2a19f9994e79,2338,,"[11.0, 49.2]",3754269,55,,,,,-0.3101477,,Right Foot,,,,"[68.1, 30.9]",High Pass,,59.96082,,,José Luis Sanmartín Mato,3265.0,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,113,Stoke City,30,['1b21e321-9a19-4f21-8f7f-cc7372c424a1'],15,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:15.064,Pass,
,,,,,,,,,,,,,,,1.596642,,,,,,,,,,,,,,,,75862c27-c6b3-44e3-82d9-da70f6a4c4f4,2340,,"[69.7, 29.8]",3754269,55,,,,True,-1.2248291,,,,,,"[72.8, 21.2]",Low Pass,,9.141663,,Incomplete,Marko Arnautović,3325.0,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,113,Stoke City,30,"['3527d7cb-954a-46f3-b24a-04d5ac06c712', '3d2a4d8c-aff1-42e9-b3e2-b93e9de33ddb', 'b33753f4-8441-43fd-8880-29ad9f348852']",18,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:18.068,Pass,True
,,,,,,,,,,,,,,,1.306296,,,,,,,,,,,,,,,,3527d7cb-954a-46f3-b24a-04d5ac06c712,2343,,"[47.3, 58.9]",3754269,55,,,,,-0.026483873,,Head,,,,"[62.4, 58.5]",Low Pass,,15.105297,,,Modou Barrow,9536.0,,,,,Recovery,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,114,Swansea City,26,"['75862c27-c6b3-44e3-82d9-da70f6a4c4f4', 'f989c032-1040-412c-a150-d70b3903d6f8']",19,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:19.664,Pass,
,,,,,,,,,,,,,,,1.882789,,,,,,,,,,,,,,,,f88e9c35-ad1a-4264-92e3-548783bafcd1,2347,,"[57.1, 56.5]",3754269,55,,,,,-2.22855,,Left Foot,,,,"[40.8, 35.4]",High Pass,,26.662708,,,Ashley Williams,3644.0,,,,,,2,Regular Play,Modou Barrow,9536.0,Right Wing,114,Swansea City,26,"['1793a202-adcc-46e7-a1e0-46238c12883a', '5dcafcf0-fc0f-487c-9e87-f5ad280f5e2d']",22,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:22.089,Pass,True
,,,,,,,,,,,,,,,2.158769,,,,,,,,,,,,,,,,95a000ec-b5f5-4730-9e74-9b851cb2a531,2350,,"[40.8, 34.1]",3754269,55,,,,,-1.041808,,Right Foot,,,,"[56.7, 6.9]",Ground Pass,,31.506348,,,Neil Taylor,9627.0,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,114,Swansea City,26,['adc32f72-c932-485a-b369-1a648a66040c'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:25.103,Pass,
,,,,,,,,,,,,,,,0.893502,,,,,,,,,,,,,,,,42b4966d-9ea2-423b-af55-0d4e5cbccdc4,2353,,"[63.9, 6.6]",3754269,55,,,,,1.9021928,,Left Foot,,,,"[60.7, 15.9]",Ground Pass,,9.835141,,,Jonjo Shelvey,3057.0,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,114,Swansea City,26,['03f1dbc0-47fe-4f28-ae67-b12f9d13e5d7'],28,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:28.778,Pass,
,,,,,,,,,,,,,,,1.024659,,,,,,,,,,,,,,,,2a7ddce9-6fb6-4af6-a294-9134f7351fa9,2356,,"[63.5, 13.3]",3754269,55,,,,,1.2021004,,Left Foot,,,,"[70.3, 30.9]",Low Pass,,18.867962,,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,114,Swansea City,26,['cf9e0517-397d-4248-baf7-51e3a3ccc9d1'],30,,,,,,,,,,,,,,,,,,Swansea City,26,00:10:30.794,Pass,
,,,,,,,,,,,,,,,3.196802,,,,,,,,,,,,,,,,48093562-157f-40ab-9401-013683809211,2367,,"[60.4, 58.9]",3754269,55,,,,,-0.36798093,,Right Foot,,,,"[68.7, 55.7]",Ground Pass,,8.895505,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,115,Stoke City,30,"['40d23906-61bf-4f34-9a12-0a9e4504665e', '9729cba3-4f49-4cdd-8ff9-fb409c8eaff8']",34,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:34.388,Pass,True
,,,,,,,,,,,,,,,2.029126,,,,,,,,,,,,,,,,38b5b8ea-0c85-47ee-b89d-8458f89eca31,2373,,"[56.8, 23.3]",3754269,55,,,,,0.4573286,,Left Foot,,,,"[82.2, 35.8]",Low Pass,,28.309185,,Incomplete,Bojan Krkíc Pérez,4913.0,,,,,Recovery,2,Regular Play,Erik Pieters,3467.0,Left Back,115,Stoke City,30,"['39f46846-d146-49d7-a75b-e9dcf7d89e15', 'b5c3d5ea-a05d-41ca-86d2-5b7ba3690022']",41,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:41.609,Pass,
,,,,,,,,,,,,,,,1.359826,,,,,,,,,,,,,,,,5b7f8a19-d536-4565-9e87-c58695351e28,2378,,"[101.1, 18.2]",3754269,55,,,,,0.98385304,,Left Foot,,,,"[115.6, 40.0]",High Pass,,26.181864,,Pass Offside,Marko Arnautović,3325.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,115,Stoke City,30,['ad1fa885-7a68-4111-8e71-7e53bcd37fbe'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:48.382,Pass,
,,,,,,,,,,,,,,,1.923151,,,,,,,,,,,,,,,,542d40f5-d31d-4e40-9c8d-62650fc2f894,2380,,"[6.0, 44.0]",3754269,56,,True,,,0.6900361,,Right Foot,,,,"[24.9, 59.6]",Ground Pass,,24.506529,,,Federico Fernández,3290.0,,,,,Free Kick,2,From Free Kick,Łukasz Fabiański,3262.0,Goalkeeper,116,Swansea City,26,['5467cfc8-9dfa-4e1c-accf-d192ae5df346'],22,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:22.872,Pass,
,,,,,,,,,,,,,,,2.206187,,,,,,,,,,,,,,,,9eb3081b-0fae-42e8-a15e-c48ba5a1a873,2382,,"[35.3, 58.9]",3754269,56,,,,,-1.5118759,,Right Foot,,,,"[37.4, 23.3]",Ground Pass,,35.661884,,,Ashley Williams,3644.0,,,,,,2,From Free Kick,Federico Fernández,3290.0,Right Center Back,116,Swansea City,26,['3d05641a-3d2a-4b42-8a0b-053efdf3589f'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:26.793,Pass,
,,,,,,,,,,,,,,,1.239762,,,,,,,,,,,,,,,,58e1bd61-7d1c-4eb6-ae0d-d9f399397b86,2385,,"[42.3, 25.8]",3754269,56,,,,,0.4813972,,Right Foot,,,,"[62.4, 36.3]",Ground Pass,,22.677301,,,André Ayew Pelé,3347.0,,,,,,2,From Free Kick,Ashley Williams,3644.0,Left Center Back,116,Swansea City,26,['6dc916f8-d575-48be-a0e1-155dbca5cda7'],31,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:31.400,Pass,
,,,,,,,,,,,,,,,1.533237,,,,,,,,,,,,,,,,ca436a6f-455d-49cb-a453-ffc690105178,2391,,"[63.9, 44.8]",3754269,56,,True,,,0.591439,,Right Foot,,,,"[77.3, 53.8]",Ground Pass,,16.14187,,,Bafétimbi Gomis,20521.0,,,,,Free Kick,2,From Free Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,117,Swansea City,26,['d061b2f5-1572-48d2-953c-bbb8eb8cab0b'],37,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:37.379,Pass,
,,,,,,,,,,,,,,,1.345893,,,,,,,,,,,,,,,,a82bf8f3-24c2-46ef-adff-071af69d9dcf,2393,,"[77.3, 53.6]",3754269,56,,,,,3.099065,,Left Foot,,,,"[72.6, 53.8]",Ground Pass,,4.704253,,,André Ayew Pelé,3347.0,,,,,,2,From Free Kick,Bafétimbi Gomis,20521.0,Center Forward,117,Swansea City,26,['8975c029-fcbf-4779-89b0-1e66f126970d'],38,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:38.956,Pass,
,,,,,,,,,,,,,,,1.247354,,,,,,,,,,,,,,,,13b4a828-db6a-4b5d-8681-6180f96e77fc,2395,,"[73.5, 53.5]",3754269,56,,,,,1.092563,,Left Foot,,,,"[86.2, 78.0]",Low Pass,,27.596014,,,Modou Barrow,9536.0,,,,,,2,From Free Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,117,Swansea City,26,['41728aab-df85-40cf-95e4-8ee56236dbc4'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:40.302,Pass,
,,,,,,,,,,,,,,,2.784161,,,,,,,,,,,,,,,,7c09c243-65d6-46ad-b2c7-d32ab427e8e0,2400,,"[85.8, 80.0]",3754269,56,,,,,-2.0689588,,,,,,"[69.7, 50.4]",Low Pass,,33.69525,,,Jack Frank Porteous Cork,3462.0,,,,,Throw-in,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,118,Swansea City,26,['69b5048e-7f9b-46c1-ae30-00dc79b909e6'],54,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:54.806,Pass,
,,,,,,,,,,,,,,,2.199076,,,,,,,,,,,,,,,,9fd7c5a7-1b68-45e2-b0a7-429ba03d7388,2403,,"[71.1, 49.5]",3754269,56,,,,,-1.6575347,,Right Foot,,,,"[67.3, 5.8]",Low Pass,,43.864906,,,Neil Taylor,9627.0,,True,,,,2,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,118,Swansea City,26,['0cddf6bb-b273-4d2f-af69-bc5366331d19'],58,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:58.637,Pass,
,,,,,,,,,,,,,,,1.218103,,,,,,,,,,,,,,,,8026d681-aa92-4cc4-bca5-99bed653e13e,2406,,"[71.1, 10.4]",3754269,57,,,,,1.6278771,,Left Foot,,,,"[70.3, 24.4]",Ground Pass,,14.022839,,,Jack Frank Porteous Cork,3462.0,,,,,,2,From Throw In,Neil Taylor,9627.0,Left Back,118,Swansea City,26,['dc036258-4332-4b20-ad26-3f0ffa5796db'],3,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:03.788,Pass,
,,,,,,,,,,,,,,,1.59657,,,,,,,,,,,,,,,,1184b3ac-f616-4ac7-b4fa-5ce9fb0f1033,2409,,"[69.4, 24.7]",3754269,57,,,,,1.7988989,,Right Foot,,,,"[62.9, 52.7]",Ground Pass,,28.744564,,,Federico Fernández,3290.0,,,,,,2,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,118,Swansea City,26,['b8b8f20f-c792-41cf-8709-31d4dcdc5115'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:06.426,Pass,
,,,,,,,,,,,,,,,1.181164,,,,,,,,,,,,,,,,08238ae7-34f4-44d8-b0f9-df03b4c99141,2412,,"[62.9, 54.2]",3754269,57,,,,,1.4471067,,Right Foot,,,,"[65.2, 72.7]",Ground Pass,,18.642426,,,Àngel Rangel Zaragoza,3973.0,,,,,,2,From Throw In,Federico Fernández,3290.0,Right Center Back,118,Swansea City,26,['c753ac7f-a7f4-4e0e-a7be-2f93d94493e2'],8,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:08.950,Pass,
,,,,,,,,,,,,,,,1.320213,,,,,,,,,,,,,,,,a86fe7b8-4f4a-48b6-9974-39cebe83f8e2,2415,,"[64.4, 68.7]",3754269,57,,,,,-0.5708418,,Right Foot,,,,"[84.8, 55.6]",Ground Pass,,24.243969,,,André Ayew Pelé,3347.0,,,,,,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,118,Swansea City,26,['305b0dc9-a98a-4554-b342-4b0711b467fe'],11,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:11.192,Pass,
,,,,,,,,,,,,,,,1.587288,,,,,,,,,,,,,,,,fb8b006d-14cc-49f3-bb12-54d850e23061,2428,,"[112.3, 68.4]",3754269,57,,,,,2.945787,,Right Foot,,,,"[100.2, 70.8]",Ground Pass,,12.33572,,,Àngel Rangel Zaragoza,3973.0,,,,,Recovery,2,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,118,Swansea City,26,"['49279b66-db0d-4dfe-963b-a41f0b4576d9', 'f21a68a4-7b1e-4ac8-b87c-d77f53376bd3']",22,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:22.355,Pass,True
,,,,,,,,,,,,,,,0.885992,,,,,,,,,,,,,,,,dec19548-26d6-472f-9e8a-f430ed563572,2437,,"[49.6, 12.5]",3754269,57,,,,,-0.77508926,,Left Foot,,,,"[59.4, 2.9]",Ground Pass,,13.7186,,,Bojan Krkíc Pérez,4913.0,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,118,Swansea City,26,['54df59ba-4d6a-420e-bf01-7f4748de97ac'],30,,,,,,,,,,,,,,,,,,Stoke City,30,00:12:30.818,Pass,
,,,,,,,,,,,,,,,0.109458,,,,,,,,,,,,,,,,93c88442-fa57-410a-b4a9-5dd595ae846d,2441,,"[56.6, 4.0]",3754269,57,,,,,2.077895,,Right Foot,,,,"[55.1, 6.7]",Ground Pass,,3.088689,,Incomplete,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,118,Swansea City,26,['b02da005-7983-4e10-aeb7-10f2350c44ac'],32,,,,,,,,,,,,,,,,,,Stoke City,30,00:12:32.581,Pass,
,,,,,,,,,,,,,,,1.80726,,,,,,,,,,,,,,,,762b24aa-70a0-41e5-9658-856985a67e7f,2445,,"[60.0, 0.1]",3754269,59,,,,,0.30288488,,,,,,"[77.6, 5.6]",High Pass,,18.43936,,,José Luis Sanmartín Mato,3265.0,,,,,Throw-in,2,From Throw In,Erik Pieters,3467.0,Left Back,119,Stoke City,30,['be197c65-c3fa-496b-8163-0cf375e2c969'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:03.834,Pass,
,,,,,,,,,,,,,,,1.449004,,,,,,,,,,,,,,,,1413fc64-0926-47a5-9243-44e8dfbf0608,2448,,"[77.6, 5.6]",3754269,59,,,,True,-1.047518,,,,,,"[80.6, 0.4]",Low Pass,,6.0033326,,Out,Marko Arnautović,3325.0,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,119,Stoke City,30,"['0319f00b-2094-4716-8599-9cf536f4265e', '1d2e6d0d-e8a6-4e1b-b8d5-715674037508']",5,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:05.642,Pass,True
,,,,,,,,,,,,,,,1.954707,,,,,,,,,,,,,,,,6ce3109f-4350-49d5-8642-d2385b0757a7,2450,,"[38.5, 80.0]",3754269,59,,True,,,-1.9018059,,,,,,"[27.4, 47.7]",High Pass,,34.154064,,,Ashley Williams,3644.0,,,,,Throw-in,2,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,120,Swansea City,26,['5606787a-5911-4914-85ab-dc3bf80b0193'],11,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:11.792,Pass,
,,,,,,,,,,,,,,,1.518093,,,,,,,,,,,,,,,,92e3ca03-4ab5-4f05-8fa1-06efeb13b9ca,2452,,"[27.4, 47.7]",3754269,59,,,,,-1.2224249,,Right Foot,,,,"[34.7, 27.6]",Ground Pass,,21.384573,,,Sung-Yeung Ki,3605.0,,,,,,2,From Throw In,Ashley Williams,3644.0,Left Center Back,120,Swansea City,26,['920581b5-12b9-404a-8255-6d3aa9134199'],13,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:13.835,Pass,
,,,,,,,,,,,,,,,1.688853,,,,,,,,,,,,,,,,446910b9-1d58-441b-acf0-b19fc4c3f094,2455,,"[41.2, 26.7]",3754269,59,,,,,1.5320833,,Right Foot,,,,"[42.3, 55.1]",Ground Pass,,28.421295,,,Federico Fernández,3290.0,,,,,,2,From Throw In,Sung-Yeung Ki,3605.0,Right Center Midfield,120,Swansea City,26,['d9083731-a60f-4113-8334-d6ff3aac3b78'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:18.312,Pass,
,,,,,,,,,,,,,,,0.956766,,,,,,,,,,,,,,,,d213f639-0fed-4b0c-aec9-002b2aab5c42,2458,,"[49.0, 57.4]",3754269,59,,,,,0.29008693,,Right Foot,,,,"[62.4, 61.4]",Ground Pass,,13.984277,,,André Ayew Pelé,3347.0,,,,,,2,From Throw In,Federico Fernández,3290.0,Right Center Back,120,Swansea City,26,['bb059c89-ecdb-43f7-af23-872b3981a069'],21,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:21.819,Pass,
,,,,,,,,,,,,,,,1.669196,,,,,,,,,,,,,,,,1140f878-589f-4ae9-9c16-1e00c37e7236,2461,,"[62.7, 62.6]",3754269,59,,,,,-2.8213973,,Left Foot,,,,"[43.4, 56.2]",Ground Pass,,20.33347,,,Federico Fernández,3290.0,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,120,Swansea City,26,['54337a65-ba56-49ff-b9fa-5bd7b3b73a3b'],22,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:22.856,Pass,
