50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.467348,,,,,,,,,,,,,306d5709-1547-40cf-b436-1b28939cc84b,575,,"[58.7, 47.8]",3754046,11,,,,0.44413057,,Right Foot,,,,"[112.5, 73.4]",,Ground Pass,,59.580196,,,,Yannick Bolasie Yala,3589.0,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,34,Crystal Palace,31,['6364fbde-13cb-45d0-a5ac-3fce6af95e89'],47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:47.360,Pass,
,,,,,,,,,,,,,,,,,1.776909,,,,,,,,,,,,,ec2290c7-c87b-4d28-b5c2-95cd360ca50d,578,,"[116.9, 70.5]",3754046,11,,,,-1.744292,,Right Foot,True,,,"[110.1, 31.7]",,High Pass,,39.39137,,Incomplete,,Connor Wickham,20641.0,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,34,Crystal Palace,31,"['30d53e2a-e57e-488d-82f5-5b7331d55866', 'bec2f60a-d05b-42e3-aa15-1083ec662092']",54,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:54.897,Pass,
,,,,,,,,,,,,,,,,,2.59446,,,,,,,,,,,,,af04d9dd-edd4-492f-8616-70e62b92cfce,581,,"[16.7, 56.8]",3754046,11,,,,3.1173549,,Right Foot,,,,"[0.2, 57.2]",,Low Pass,,16.504848,,Out,,John Stones,3244.0,,,,,,Recovery,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,34,Crystal Palace,31,['451c0f26-a201-453c-8d18-33d477e32d6b'],58,,,,,,,,,,,,,,,,,Everton,29,00:11:58.016,Pass,
,,,,,,,,,,,,,,,,,1.625024,,,,,,,,,,,,,05535b95-fe82-4927-b379-261d3e6b0682,584,,"[120.0, 0.1]",3754046,12,,,,1.9247937,,Right Foot,,,,"[113.2, 18.5]",,Ground Pass,,19.61632,,,,Yannick Bolasie Yala,3589.0,,,,,,Corner,1,From Corner,Yohan Cabaye,3277.0,Left Center Midfield,35,Crystal Palace,31,['90bda407-d017-43dd-a87f-60b05b724d53'],24,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:24.313,Pass,
,,,,,,,,,,,,,,,,,1.941908,,,,,,,,,,,,,fd6b6e4a-e1d3-4ae0-8c37-4bddf63ebda5,593,,"[112.2, 12.0]",3754046,12,,,,1.5707964,,Right Foot,True,,,"[112.2, 39.6]",,High Pass,,27.6,,Incomplete,,,,,,,,,,1,From Corner,Yannick Bolasie Yala,3589.0,Right Wing,35,Crystal Palace,31,"['2776481e-f131-45ec-8608-bd117b71d2e1', '7ff56593-c244-47c4-a49b-c85c8c1e2f25']",29,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:29.802,Pass,True
,,,,,,,,,,,,,,,,,1.134682,,,,,,,,,,,,,72bf9405-8437-4a3b-b5e7-911f7291cbd2,595,,"[92.7, 51.5]",3754046,12,,,,-0.99609673,,Head,,,,"[99.5, 41.0]",,High Pass,,12.509596,,Incomplete,,,,,,,,,Recovery,1,From Corner,James McArthur,3464.0,Right Center Midfield,35,Crystal Palace,31,['cbf27ca9-c5ef-4b93-93ac-8122e29cd1d7'],34,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:34.159,Pass,
,,,,,,,,,,,,,,,,,3.789282,,,,,,,,,,,,,cbf27ca9-c5ef-4b93-93ac-8122e29cd1d7,596,,"[20.6, 39.1]",3754046,12,,,,-1.4426366,,Left Foot,,,,"[25.6, 0.3]",,High Pass,,39.12084,,Out,,,,,,,,,Recovery,1,From Corner,Tom Cleverley,3683.0,Right Defensive Midfield,35,Crystal Palace,31,['72bf9405-8437-4a3b-b5e7-911f7291cbd2'],35,,,,,,,,,,,,,,,,,Everton,29,00:12:35.293,Pass,
,,,,,,,,,,,,,,,,,1.020486,,,,,,,,,,,,,ffed19af-d8c6-4051-97a2-92c28f9ce2ff,597,,"[97.8, 80.0]",3754046,12,,,,-2.6571147,,,,,,"[88.3, 75.0]",,Low Pass,,10.7354555,,,,Mile Jedinak,5489.0,,,,,,Throw-in,1,From Throw In,Joel Ward,3443.0,Right Back,36,Crystal Palace,31,['7a209c6e-e9ec-4e12-8475-b4a87a6123ad'],53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:53.941,Pass,
,,,,,,,,,,,,,,,,,0.608848,,,,,,,,,,,,,6992c477-abfe-4740-a1aa-aac81109277a,600,,"[88.3, 75.0]",3754046,12,,,,0.041213762,,Right Foot,,,,"[98.0, 75.4]",,Ground Pass,,9.708244,,,,Joel Ward,3443.0,,,,,,,1,From Throw In,Mile Jedinak,5489.0,Center Defensive Midfield,36,Crystal Palace,31,['55e234c5-cc54-42a4-bbdb-32b4160ff025'],55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:55.423,Pass,
,,,,,,,,,,,,,,,,,2.187882,,,,,,,,,,,,,2acdc62a-a539-41d5-b38c-331a65c2a992,603,,"[98.0, 75.4]",3754046,12,,,,-0.5800028,,Right Foot,,,,"[112.5, 65.9]",,Ground Pass,,17.334936,,,,Connor Wickham,20641.0,,,,,,,1,From Throw In,Joel Ward,3443.0,Right Back,36,Crystal Palace,31,['c93618e1-120f-45bd-89b6-d6af7a6af2fd'],57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:12:57.576,Pass,
,,,,,,,,,,,,,,,,,5.283693,,,,,,,,,,,,,f87bbe5f-6fc3-4d31-afb7-7bf356ce3721,606,,"[112.5, 66.4]",3754046,13,,,,-1.7961627,,Right Foot,True,,,"[97.3, 0.1]",,High Pass,,68.02007,,Out,,,,,,True,,,,1,From Throw In,Connor Wickham,20641.0,Center Forward,36,Crystal Palace,31,,0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:00.504,Pass,
,,,,,,,,,,,,,,,,,0.824537,,,,,,,,,,,,,fd22e534-e50a-4bff-8353-f16a77fe83fc,607,,"[24.1, 80.0]",3754046,13,True,,,-1.0126356,,,,,,"[36.9, 59.5]",,Low Pass,,24.167953,,,,Tom Cleverley,3683.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,37,Everton,29,['f742ae55-97dc-41fe-bc23-56718d905ab6'],13,,,,,,,,,,,,,,,,,Everton,29,00:13:13.916,Pass,
,,,,,,,,,,,,,,,,,4.108235,,,,,,,,,,,,,4bb7d13b-6c48-4e5b-992f-89fa07c1dd90,609,,"[36.9, 59.5]",3754046,13,True,,,-0.2854159,,Right Foot,,,,"[79.5, 47.0]",,High Pass,,44.396057,,Incomplete,,,,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Right Defensive Midfield,37,Everton,29,['84106664-244b-419d-aaf6-36ccc3c39247'],14,,,,,,,,,,,,,,,,,Everton,29,00:13:14.741,Pass,
,,,,,,,,,,,,,,,,,1.919083,,,,,,,,,,,,,84106664-244b-419d-aaf6-36ccc3c39247,610,,"[40.6, 33.1]",3754046,13,,,,0.2477449,,Head,,,,"[74.6, 41.7]",,High Pass,,35.070786,,,,Yannick Bolasie Yala,3589.0,,,,,,Recovery,1,Regular Play,Scott Dann,3407.0,Right Center Back,38,Crystal Palace,31,"['4bb7d13b-6c48-4e5b-992f-89fa07c1dd90', '87bae133-4624-4803-9bae-92070d357549']",18,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:18.849,Pass,
,,,,,,,,,,,,,,,,,1.358875,,,,,,,,,,,,,2eca819d-4bd0-4832-aa12-9311c79a78a4,612,,"[74.6, 41.7]",3754046,13,,,,-0.5565993,,Head,,,,"[83.6, 36.1]",,High Pass,,10.6,,,,Connor Wickham,20641.0,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,38,Crystal Palace,31,['ebc19801-804e-4b65-9feb-57a48f8d3f57'],20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:20.768,Pass,
,,,,,,,,,,,,,,,,,1.691356,,,,,,,,,,,,,071d5d2d-3ee2-4fe2-803d-ef8d5a31ab0b,630,,"[39.7, 30.5]",3754046,13,,,,0.6338963,,Right Foot,,,,"[54.8, 41.6]",,Ground Pass,,18.740864,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,38,Crystal Palace,31,['f3e0853b-2f15-432f-aa36-6e63f47b6d4d'],28,,,,,,,,,,,,,,,,,Everton,29,00:13:28.168,Pass,
,,,,,,,,,,,,,,,,,1.264531,,,,,,,,,,,,,a85abb84-5f45-4361-8895-97a7fecfede8,634,,"[55.8, 43.3]",3754046,13,,,,0.83750516,,Left Foot,,,,"[76.7, 66.5]",,Low Pass,,31.22579,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,38,Crystal Palace,31,"['04b8b49a-f958-4238-8bd6-7251c27939bf', 'ea02c398-ad41-442f-b22a-4310c6cb1eb6', 'fe7ea6fd-65f0-4e92-8001-0d5c69a6cd02']",29,,,,,,,,,,,,,,,,,Everton,29,00:13:29.989,Pass,True
,,,,,,,,,,,,,,,,,1.790027,,,,,,,,,,,,,ea02c398-ad41-442f-b22a-4310c6cb1eb6,636,,"[43.4, 13.6]",3754046,13,,,,0.4444192,,Left Foot,,,,"[58.1, 20.6]",,High Pass,,16.281584,,,,Jason Puncheon,19688.0,,,,,,Recovery,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,38,Crystal Palace,31,"['76b1b99e-195e-4a15-bd0c-332cf92e7969', 'a85abb84-5f45-4361-8895-97a7fecfede8']",31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:31.254,Pass,
,,,,,,,,,,,,,,,,,1.027043,,,,,,,,,,,,,7ca71c93-3fa1-4dc4-aea4-e850e506320f,641,,"[55.0, 15.4]",3754046,13,,,,3.1415927,,Right Foot,,,,"[45.9, 15.4]",,Ground Pass,,9.1,,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Left Wing,38,Crystal Palace,31,"['3b5f2ad7-11c8-4c20-85fa-bbca3f288d39', 'eb6949be-a177-4487-b970-7f8f1b3c68ef']",35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:35.269,Pass,True
,,,,,,,,,,,,,,,,,0.723514,,,,,,,,,,,,,1b935961-ebf8-411a-9c6a-fc0bda898912,644,,"[45.9, 15.4]",3754046,13,,,,0.5433265,,Right Foot,,,,"[56.0, 21.5]",,Ground Pass,,11.799152,,,,Jason Puncheon,19688.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Left Center Midfield,38,Crystal Palace,31,['5ded490b-fcac-4417-ac0e-34b46e02eb96'],36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:36.412,Pass,
,,,,,,,,,,,,,,,,,0.873843,,,,,,,,,,,,,98a0e968-cef7-499b-a16c-a929d4d75e5d,647,,"[55.7, 22.4]",3754046,13,,,,-2.0656838,,Left Foot,,,,"[52.3, 16.1]",,Ground Pass,,7.1589108,,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Left Wing,38,Crystal Palace,31,"['3f7a5f11-2d70-4039-9a6d-cca2d1b246db', '42576db1-d962-4319-aa56-b1b4ed45327d']",37,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:37.136,Pass,True
,,,,,,,,,,,,,,,,,3.121357,,,,,,,,,,,,,14b0b4e8-1f58-4911-bddf-9d8555289db0,650,,"[57.1, 26.2]",3754046,13,,,,0.9982211,,Right Foot,,,,"[83.4, 67.0]",,High Pass,,48.54204,,,,Yannick Bolasie Yala,3589.0,,,True,,,,1,Regular Play,Yohan Cabaye,3277.0,Left Center Midfield,38,Crystal Palace,31,['76f34d09-e537-4f2a-ae00-32dbede3a444'],42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:42.215,Pass,
,,,,,,,,,,,,,,,,,2.214109,,,,,,,,,,,,,6acc3995-27ae-40cc-912b-8cfa2ce0a929,654,,"[78.1, 68.2]",3754046,13,,,,3.0880723,,Right Foot,,,,"[55.7, 69.4]",,Ground Pass,,22.43212,,,,Joel Ward,3443.0,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,38,Crystal Palace,31,"['384a5079-cdce-48d2-ae1d-be768ef50b4a', 'bdb1545c-f8c5-4ee3-8e94-74a0c0a0d1e6']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:47.391,Pass,True
,,,,,,,,,,,,,,,,,1.254102,,,,,,,,,,,,,f45f4c80-3ca8-4405-afdb-507332fbd202,657,,"[55.7, 69.4]",3754046,13,,,,-2.2863495,,Right Foot,,,,"[44.4, 56.4]",,Ground Pass,,17.224691,,,,Scott Dann,3407.0,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,38,Crystal Palace,31,['c0185ddc-23e3-4a53-83d1-1e0fd82d0de3'],50,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:50.405,Pass,
,,,,,,,,,,,,,,,,,2.493337,,,,,,,,,,,,,8fe4f020-1acf-4569-8016-125b63fa34d2,660,,"[51.3, 64.0]",3754046,13,,,,-1.0445002,,Right Foot,,,,"[75.7, 22.0]",,High Pass,,48.573242,,,,Connor Wickham,20641.0,,,True,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,38,Crystal Palace,31,['f3a89b24-f248-43e5-82aa-b4596c6d3bbb'],56,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:56.610,Pass,
,,,,,,,,,,,,,,,,,1.124722,,,,,,,,,,,,,df789429-8f51-4aa5-860d-ef80e1cc4654,663,,"[75.7, 25.5]",3754046,14,,,,2.2419403,,Right Foot,,,,"[67.6, 35.7]",,Ground Pass,,13.024976,,,,Yohan Cabaye,3277.0,,,,,,,1,Regular Play,Connor Wickham,20641.0,Center Forward,38,Crystal Palace,31,['e7f57579-98bb-4d02-8b97-59969120e76e'],0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:00.485,Pass,
,,,,,,,,,,,,,,,,,0.869547,,,,,,,,,,,,,8818fb0b-191e-403a-a640-f079af57cb7e,666,,"[76.4, 40.8]",3754046,14,,,,-2.7912784,,Right Foot,,,,"[66.0, 37.0]",,Ground Pass,,11.072489,,,,Mile Jedinak,5489.0,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Left Center Midfield,38,Crystal Palace,31,['720b8102-4e0f-47c1-9a28-2991df105834'],5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:05.104,Pass,
,,,,,,,,,,,,,,,,,1.956277,,,,,,,,,,,,,116ae762-e121-4051-8bcc-a4bc164ea077,668,,"[64.8, 37.0]",3754046,14,,,,-1.1420183,,Right Foot,,,,"[79.2, 5.5]",,Ground Pass,,34.635387,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,Regular Play,Mile Jedinak,5489.0,Center Defensive Midfield,38,Crystal Palace,31,['ca836600-1e89-4578-bee4-00ebd58a5adf'],5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:05.974,Pass,
,,,,,,,,,,,,,,,,,0.878242,,,,,,,,,,,,,287e2651-7576-464b-b3ff-cfa6b1425c58,671,,"[80.4, 5.5]",3754046,14,,,,1.4483353,,Left Foot,,,,"[82.0, 18.5]",,Ground Pass,,13.098091,,,,Jason Puncheon,19688.0,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,38,Crystal Palace,31,['091ab5a6-677b-4971-8dc4-cfefffea3377'],9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:09.530,Pass,
,,,,,,,,,,,,,,,,,2.847328,,,,,,,,,,,,,14d64a0f-ab7e-4618-a584-bc2e8257efd0,673,,"[82.0, 18.5]",3754046,14,,,,-0.47638577,,Left Foot,,,,"[113.2, 2.4]",,Ground Pass,,35.109116,,,,Pape N''Diaye Souaré,4884.0,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Left Wing,38,Crystal Palace,31,['1437b7ca-d1d0-4bb5-a83a-940cd70721f2'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:10.408,Pass,
,,,,,,,,,,,,,,,,,2.726335,,,,,,,,,,,,,0dcac120-f320-40d3-9287-3d31287842e5,675,,"[113.2, 2.4]",3754046,14,,,,1.582108,,Left Foot,True,,,"[112.7, 46.6]",,High Pass,,44.202827,,Incomplete,,,,,,True,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,38,Crystal Palace,31,['c2b654b6-8515-4ee2-a884-ce9599e02168'],13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:13.255,Pass,
,,,,,,,,,,,,,,,,,1.492954,,,,,,,,,,,,,52013fed-cb47-46f6-8bb5-e700739bd45a,677,,"[120.0, 80.0]",3754046,14,,,,-1.8084545,f64012da-f2d8-4c68-b52b-e6f45eb4e870,Left Foot,,,,"[112.2, 47.8]",,High Pass,True,33.131252,,,,Mile Jedinak,5489.0,True,,,Inswinging,,Corner,1,From Corner,Jason Puncheon,19688.0,Left Wing,39,Crystal Palace,31,['082137bf-daf8-4048-a20d-ba8b5259a6b6'],53,,,,,,,,,,,,,,,,,Crystal Palace,31,00:14:53.436,Pass,
,,,,,,,,,,,,,,,,,1.099166,,,,,,,,,,,,,2259f9de-8bba-485a-bf90-8332c6a3eaf7,689,,"[112.9, 9.9]",3754046,15,,,,1.5206293,863df152-5c55-46e6-877d-6ec5e5d9b68d,Left Foot,True,,,"[114.1, 33.8]",,High Pass,,23.930107,,,,Connor Wickham,20641.0,True,,,,,,1,From Corner,Yannick Bolasie Yala,3589.0,Right Wing,39,Crystal Palace,31,"['0125d87e-9a0b-49bc-ad41-5e26932da369', '33ac5537-1fe4-4f97-a254-da8c662fe457']",4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:04.223,Pass,True
,,,,,,,,,,,,,,,,,0.738405,,,,,,,,,,,,,f94a11ee-b390-4515-b9d0-3b6065a640f3,696,,"[86.7, 34.5]",3754046,15,,,,1.5028383,34b94239-bce6-43af-8ced-0c37e6f5fff4,Right Foot,,,,"[88.0, 53.6]",,Ground Pass,,19.14419,,,,Mile Jedinak,5489.0,True,,,,,,1,From Corner,Yohan Cabaye,3277.0,Left Center Midfield,39,Crystal Palace,31,['47b842e3-4a2a-407b-be0f-07986117a42d'],9,,,,,,,,,,,,,,,,,Crystal Palace,31,00:15:09.713,Pass,
,,,,,,,,,,,,,,,,,5.013374,,,,,,,,,,,,,fffc19d6-02d9-422f-a3d5-38ec59401b04,701,,"[7.0, 36.1]",3754046,15,True,,,0.47765228,,Right Foot,,,,"[77.9, 72.8]",,High Pass,,79.83546,,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,40,Everton,29,['dc0c248b-d36b-4e93-a551-cb7cda6b686a'],44,,,,,,,,,,,,,,,,,Everton,29,00:15:44.494,Pass,
,,,,,,,,,,,,,,,,,0.936565,,,,,,,,,,,,,d1a110ba-11f2-4195-88c1-19754ebb48ab,707,,"[70.9, 77.2]",3754046,15,,,,-2.1201708,,Left Foot,,,,"[64.9, 67.4]",,Ground Pass,,11.490866,,,,Séamus Coleman,4589.0,,,,,,,1,From Goal Kick,Romelu Lukaku Menama,3289.0,Center Forward,40,Everton,29,['c617500c-0744-4cbe-b859-8cf6c2becdc0'],51,,,,,,,,,,,,,,,,,Everton,29,00:15:51.820,Pass,
,,,,,,,,,,,,,,,,,1.754171,,,,,,,,,,,,,2e7e75f0-1ad7-470f-a1d9-f173a240bacf,711,,"[67.6, 65.6]",3754046,15,,,,0.26299474,,Left Foot,,,,"[80.6, 69.1]",,Low Pass,,13.462912,,,,Tom Cleverley,3683.0,,,,,,,1,From Goal Kick,Séamus Coleman,4589.0,Right Back,40,Everton,29,"['28919832-9838-4f55-b5bf-4576b1e6124d', 'a03c41f4-e570-4464-81f8-af0c4aa3476e']",54,,,,,,,,,,,,,,,,,Everton,29,00:15:54.097,Pass,True
,,,,,,,,,,,,,,,,,1.309699,,,,,,,,,,,,,2c92a248-f50f-4313-b035-ac44da144b86,715,,"[79.9, 67.4]",3754046,15,,,,-0.23753463,,Right Foot,,,,"[89.4, 65.1]",,Low Pass,,9.774457,,,,Arouna Koné,26696.0,,,,,,,1,From Goal Kick,Tom Cleverley,3683.0,Right Defensive Midfield,40,Everton,29,"['47506afc-bc51-47d1-887b-fcff1fabab8a', '819c7d05-14fe-4d0c-9915-d024253ce76d']",55,,,,,,,,,,,,,,,,,Everton,29,00:15:55.867,Pass,True
,,,,,,,,,,,,,,,,,0.933764,,,,,,,,,,,,,51dd51ea-24aa-4b47-8a3b-62004c9ffcf1,720,,"[92.0, 58.3]",3754046,15,,,,0.050976206,,Left Foot,,,,"[101.8, 58.8]",,Low Pass,,9.812747,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Goal Kick,Arouna Koné,26696.0,Left Wing,40,Everton,29,"['d68beb48-fd88-4e2a-bd21-13b7e2f8be47', 'def598e6-713c-4836-b990-2acaa89ec9c7']",59,,,,,,,,,,,,,,,,,Everton,29,00:15:59.223,Pass,True
,,,,,,,,,,,,,,,,,1.219495,,,,,,,,,,,,,f2834207-d7fc-4fe5-a82c-6e5a29d00119,723,,"[101.8, 58.8]",3754046,16,,,,-1.0847644,,Left Foot,,,,"[104.6, 53.5]",,Ground Pass,,5.994164,,Incomplete,,,,,,,,,,1,From Goal Kick,Gerard Deulofeu Lázaro,3726.0,Right Wing,40,Everton,29,['274b842a-306d-492b-86cb-5db20f7a11af'],0,,,,,,,,,,,,,,,,,Everton,29,00:16:00.735,Pass,
,,,,,,,,,,,,,,,,,2.602031,,,,,,,,,,,,,871f0f73-95aa-4c21-b6ca-b3c8f9bf27e0,726,,"[20.6, 28.2]",3754046,16,,,,0.45388082,,Right Foot,,,,"[74.1, 54.3]",,High Pass,,59.52697,,Incomplete,,,,,,,,,,1,From Goal Kick,Scott Dann,3407.0,Right Center Back,40,Everton,29,['c179f40f-4c67-4a12-87d0-f1fdb8a8d4a3'],2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:02.835,Pass,
,,,,,,,,,,,,,,,,,1.086698,,,,,,,,,,,,,2f1ab098-1854-4aaa-a094-9473b1723dbe,729,,"[53.7, 19.3]",3754046,16,,,,1.1316837,,Left Foot,,,,"[63.0, 39.1]",,Ground Pass,,21.875328,,,,Gareth Barry,3633.0,,,,,,,1,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,40,Everton,29,['424d148f-a0b5-4164-8fb6-6f5df36fa846'],7,,,,,,,,,,,,,,,,,Everton,29,00:16:07.364,Pass,
,,,,,,,,,,,,,,,,,0.965562,,,,,,,,,,,,,6abdf235-3fb4-4ddf-81d9-775d340bc81f,732,,"[63.2, 38.2]",3754046,16,,,,-0.100576915,,Left Foot,,,,"[85.0, 36.0]",,Low Pass,,21.910728,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Goal Kick,Gareth Barry,3633.0,Left Defensive Midfield,40,Everton,29,['75693a93-dcf6-4170-8d2a-1cad991e53d9'],9,,,,,,,,,,,,,,,,,Everton,29,00:16:09.445,Pass,
,,,,,,,,,,,,,,,,,0.449321,,,,,,,,,,,,,9f6c739f-3c54-406e-ab24-74ae4a1b203b,738,,"[37.1, 39.9]",3754046,16,,,,0.6287963,,Right Foot,,,,"[43.7, 44.7]",,Ground Pass,,8.160882,,,,James McArthur,3464.0,,,,,,Recovery,1,Regular Play,Mile Jedinak,5489.0,Center Defensive Midfield,41,Crystal Palace,31,"['1cc75550-7287-4713-abd3-8437c2493bad', 'c9bf1f50-7798-444d-ba87-99903b42e8b3']",11,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:11.498,Pass,True
,,,,,,,,,,,,,,,,,0.861834,,,,,,,,,,,,,87ce73cd-7bdf-4d0b-b4e9-809281a97b2f,741,,"[45.7, 36.8]",3754046,16,,,,-1.262032,,Right Foot,,,,"[49.4, 25.2]",,Ground Pass,,12.175796,,,,Jason Puncheon,19688.0,,,,,,,1,Regular Play,James McArthur,3464.0,Right Center Midfield,41,Crystal Palace,31,['328aee0b-c9d5-4554-83a3-9c3f39487137'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:14.587,Pass,
,,,,,,,,,,,,,,,,,2.582134,,,,,,,,,,,,,ea64cb58-af94-4fcc-a312-fabe1102ddc5,744,,"[51.1, 22.7]",3754046,16,,,,0.86884934,,Left Foot,,,,"[87.8, 66.1]",,High Pass,,56.837048,,,,Yannick Bolasie Yala,3589.0,,,True,,,,1,Regular Play,Jason Puncheon,19688.0,Left Wing,41,Crystal Palace,31,['90342984-e46d-43ef-96ee-02a6ee3caf72'],16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:16.249,Pass,
,,,,,,,,,,,,,,,,,5.741857,,,,,,,,,,,,,a521c01a-a48e-4c8e-acf3-e18a6e2a046b,748,,"[107.1, 59.6]",3754046,16,,,,-1.403457,,Right Foot,True,,,"[117.1, 0.4]",,Ground Pass,,60.038654,,Out,,Connor Wickham,20641.0,,,True,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Right Wing,41,Crystal Palace,31,"['728d26a7-9f96-4974-b958-de80d696f4b7', '9bce922b-aec2-4f86-87a8-67229f9ad883']",20,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:20.588,Pass,True
,,,,,,,,,,,,,,,,,1.723897,,,,,,,,,,,,,77900455-aa76-421e-a308-86122d45e2d1,750,,"[9.5, 80.0]",3754046,16,True,,,-0.20556532,,,,,,"[33.0, 75.1]",,High Pass,,24.005417,,,,Romelu Lukaku Menama,3289.0,,,,,,Throw-in,1,From Throw In,Séamus Coleman,4589.0,Right Back,42,Everton,29,['1b175843-73f0-4a01-b8be-3fe1225c0f66'],48,,,,,,,,,,,,,,,,,Everton,29,00:16:48.002,Pass,
,,,,,,,,,,,,,,,,,1.656268,,,,,,,,,,,,,c2d40a44-772a-4553-b941-0284ffc476bd,752,,"[33.0, 75.1]",3754046,16,True,,True,-1.0648459,,,,,,"[37.1, 67.7]",,High Pass,,8.459906,,Incomplete,,,,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,42,Everton,29,"['23ec19a5-dc25-4a82-8efd-755a6205d2a9', '4081c919-59f6-4695-81d7-13c4a8f7864f']",49,,,,,,,,,,,,,,,,,Everton,29,00:16:49.766,Pass,True
