bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1525220-b3de-483c-a151-53828b95f871,1236,,"[52.7, 68.5]",3754104,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,72,Stoke City,30,['6ce62b39-9da6-4045-9816-e15d29037bd6'],58,,,,,,,,,,,,,,,,,,Stoke City,30,00:38:58.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b359e0c8-ac10-41f3-a4b8-0633b3cbcc04,1239,,"[42.9, 25.5]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,72,Stoke City,30,['65c6a3b5-82d8-4b91-a389-d7ccc428342b'],1,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:01.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8f7eca1-d50a-4c54-a736-c3872b2b2248,1242,,"[49.8, 41.3]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,72,Stoke City,30,['fc6a8ea9-e8d6-481b-bec3-90de7228e27d'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:04.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d9e4c2-57a3-43ef-b793-868655dff9f6,1245,,"[38.4, 24.9]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,72,Stoke City,30,['042c6376-d9b3-4a92-959e-7753b26a32ea'],6,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:06.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab196574-36c8-490e-a6ce-fc18fe7e1f62,1248,,"[23.7, 41.7]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Butland,3537.0,Goalkeeper,72,Stoke City,30,['88aef264-8728-43e1-a218-b19a2ead301a'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:09.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf83a65-506c-46f3-93ca-4a8d9f64c196,1251,,"[34.4, 68.2]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,72,Stoke City,30,['c37eb57d-568c-4da7-97a4-d6d3b4821d15'],11,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:11.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49693df-677c-4951-8bc7-b73e43bd0e49,1255,,"[46.0, 67.2]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,72,Stoke City,30,"['1785ff58-b252-4d8d-8889-4814a0f215a9', '8c63de0a-efe2-4825-bd21-151b3e31bdc6']",18,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:18.821,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe9b097-288d-46e9-96c2-d8e87f6a7e75,1258,,"[46.0, 77.0]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,72,Stoke City,30,['60c8bf67-2afd-499a-b2b4-3408d0b730c4'],21,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:21.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ac470f-fc25-4646-a0fa-7943c171c2a5,1267,,"[68.1, 78.5]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,72,Stoke City,30,"['1fd13292-f511-4031-9e2c-be15fedf8953', 'e79e4b29-d4fd-46d9-b499-2ff228ce3fc6']",25,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:25.796,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf3352b-c712-4cfe-bdf9-13dbfaad2712,1275,,"[81.9, 69.0]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,72,Stoke City,30,"['225f1793-0cf8-4e90-b5c1-72500f6f7404', '3323aade-eff0-4f47-a895-5e3012352bcd']",29,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:29.853,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e48241f-2f91-4aaf-abbc-4fd26be6d01c,1283,,"[69.2, 31.2]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,73,Norwich City,56,['b98e1717-9e04-4079-b006-b51f4724a6f7'],57,,,,,,,,,,,,,,,,,,Norwich City,56,00:39:57.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa9ab9f-f7b5-49e6-b6cb-6575b746ed73,1285,,"[43.6, 55.0]",3754104,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,74,Stoke City,30,['98a5b4b2-0ba8-4b1a-9abb-973156c71e8e'],58,,,,,,,,,,,,,,,,,,Stoke City,30,00:39:58.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f379c0b7-2f37-429d-849d-448cbab7b335,1288,,"[51.1, 75.1]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,74,Stoke City,30,['9fbebc89-e4d3-47f9-b359-f7d6a9b4bc9c'],2,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:02.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a36ac4cd-e1f3-4aab-95ed-eebff29cb302,1292,,"[64.1, 76.7]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,74,Stoke City,30,['8db8faef-1336-47b1-99e9-440e61dde6ec'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:04.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91aaa64a-82e7-4b81-aa68-26ae65819939,1297,,"[54.6, 79.5]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,74,Stoke City,30,"['56656649-876b-46ea-898f-0041554709bf', '741f11b3-7365-413b-98a8-071341bb2c08']",7,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:07.599,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2512c6c-cccc-47de-aa3a-f072dbd0b166,1300,,"[57.3, 73.2]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,74,Stoke City,30,['cc2f66dd-fbcc-4282-9b91-7bca502dbfa4'],8,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:08.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e65133d-9e36-4cfd-b0f0-42ba76443c87,1302,,"[34.3, 72.4]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,74,Stoke City,30,['6d28be91-4404-4c5a-861a-717cba8c61d3'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:09.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce304f8d-a914-4ebe-bc6e-1ce5b38c2a9c,1306,,"[51.4, 78.0]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,74,Stoke City,30,"['50888e48-957d-4a45-8216-e3c80f003366', '9710048e-5d06-482f-9ee9-19104a3d7054']",13,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:13.911,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c22a29c-5d1f-4052-aa0f-61fd1c9b911b,1309,,"[46.0, 65.4]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,74,Stoke City,30,['e291adb0-0633-455e-b413-66edc5374cd2'],17,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:17.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18568fb1-e209-4809-948c-20d146801abc,1312,,"[64.8, 5.0]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,74,Stoke City,30,['c37561e8-36d9-4713-a579-d8e97e5fae95'],21,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:21.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c1f457-dd8f-4c41-b045-95a7223612db,1315,,"[80.5, 4.7]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,74,Stoke City,30,['b89154ea-13a1-4caf-ad12-8763f4c1b698'],24,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:24.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae80f5a-8b03-4c00-b9ee-1e05aa543cd1,1318,,"[79.7, 20.7]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,74,Stoke City,30,['8b447545-a006-4eda-99dd-bde1eb952d50'],26,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:26.606,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa1cbc3-327f-496b-8feb-54df1d7ff2b0,1321,,"[93.6, 21.5]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,74,Stoke City,30,['cfdc51ce-e5ed-493a-9481-4151bf31668f'],30,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:30.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725d19c7-7c3e-48c1-b2af-f283f35a3d32,1325,,"[118.7, 3.6]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,75,Stoke City,30,"['5baa47c4-814d-4cd1-96cb-03c68e0ff123', '9ea8bc46-fc31-4ccd-b12a-fd59f389c57e']",50,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:50.129,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7afc931d-0e2b-4d4d-b6e0-b8d9e69ad13b,1328,,"[105.0, 12.9]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,75,Stoke City,30,['19eb70cc-392f-4909-93d5-07c538cdc9ff'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:51.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6312c35d-795b-4485-8305-cc0e9824ab9b,1332,,"[88.4, 12.7]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,75,Stoke City,30,['d9ce460d-0b56-49f2-b1f7-fce023c87d8e'],54,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:54.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046e3302-3f3a-493e-b212-e2bae15c920a,1336,,"[85.7, 33.8]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,75,Stoke City,30,"['0fc1f0ec-ad18-450c-b16b-9b7be14b2dd5', '85121a65-5731-4c42-8fce-7ffb5c9eb7fa']",56,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:56.800,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef8023c-f45e-469e-8e25-a61269f275c1,1339,,"[73.6, 21.4]",3754104,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,75,Stoke City,30,['7247a75d-a0fd-4e31-9ebd-186c0577c4f3'],59,,,,,,,,,,,,,,,,,,Stoke City,30,00:40:59.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eecd826-a974-4a73-8f11-759a2661c118,1342,,"[56.5, 17.8]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,75,Stoke City,30,['c13a823d-1a25-48e9-bb52-72e7ef7f49d4'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:00.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300048d5-6ea8-4323-92de-d035aee75c19,1345,,"[67.1, 19.3]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,75,Stoke City,30,['b3e6fbf9-8295-4517-878c-7300236bec77'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:04.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172e705-64ba-4c5f-b381-aff08d4cd1ca,1349,,"[71.2, 2.9]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,75,Stoke City,30,"['3390d01a-c607-4a6a-bfc2-e81c407a697e', 'a74fe9a8-0dd4-4a6b-aac6-e29106944764']",6,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:06.518,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b64f6b9-d4f7-4c1a-8294-b6fc15acb23f,1354,,"[56.9, 12.2]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,76,Stoke City,30,['c9e50184-0c3a-44ae-b9f6-b4b1e658907d'],18,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:18.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dbc7cc4-2866-4c6d-84f1-f29794cb3574,1356,,"[58.9, 35.4]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,76,Stoke City,30,['c5f330fd-d27d-4429-b9d3-dbdb338d75e2'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:22.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f72dcadd-1a6e-4fa7-b2a6-4e49779dd30e,1359,,"[59.6, 24.9]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,76,Stoke City,30,['f9f401ea-7108-4178-b876-19fb5c83fa2a'],23,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:23.996,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e16389c2-9e5c-4be9-85e0-28adb3b3ddc8,1362,,"[100.7, 22.6]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,76,Stoke City,30,['68d8aeb8-a197-4b7b-bfbc-5a8fdd6e2c31'],27,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:27.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db4b1ffc-2c84-437b-bb56-48cc5a9b606d,1364,,"[21.7, 54.0]",3754104,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Russell Martin,21212.0,Right Center Back,77,Norwich City,56,['abc111ee-da37-4175-8e9f-50bbef922f11'],54,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:54.835,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf812af-a307-4b32-9c30-b72be082acb7,1366,,"[97.9, 67.4]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Midfield,77,Norwich City,56,['18094b4c-6f6a-4684-84e6-f31afce559be'],2,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:02.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6084288-943b-4d36-9b21-93f251e1af0d,1372,,"[86.3, 74.9]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Defensive Midfield,78,Norwich City,56,['f4148445-a54b-40c9-b718-0a2ea7c14a47'],15,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:15.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d84cd5-010e-442c-bb28-19fbdc1c2241,1374,,"[92.3, 76.8]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,78,Norwich City,56,['c62dbe54-365a-4c51-9db5-d08850873959'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:16.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf0fdb1-8f06-4494-9c89-50d19ef8cbeb,1377,,"[91.0, 63.1]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,78,Norwich City,56,['689e809e-d19e-407b-9337-17ab483d1f92'],19,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:19.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744843e3-40be-4b91-a581-16f370261e7e,1380,,"[109.5, 72.6]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,78,Norwich City,56,"['6e075c85-9637-44ec-9fdc-8ebc239c384d', '95babab7-04c3-4d5c-87c7-c72869bffd1a']",22,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:22.135,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a304c3b-91fe-4d5c-97ef-d16415576bc2,1383,,"[97.1, 62.7]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,78,Norwich City,56,['ed772f46-2fb5-4604-b162-7baa4a46f782'],31,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:31.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7c5467-3b28-45c9-8480-62683803aded,1386,,"[105.7, 76.5]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,78,Norwich City,56,['d9d50baf-5c3d-4882-8696-b6f106797fd9'],34,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:34.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61489209-8708-4ed5-9c44-17825eab2996,1391,,"[96.8, 75.5]",3754104,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Defensive Midfield,79,Norwich City,56,['43dca022-2335-4ae5-b32f-880ac2d79382'],50,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:50.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ada2d7f2-d57d-4d8f-ad77-124bea344248,1397,,"[107.4, 68.5]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Redmond,3286.0,Right Midfield,80,Norwich City,56,['8a5b58fa-54a7-4489-947e-2fc1beda220b'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:07.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b611a15-83de-4ee4-976f-dbdfd48fd8cb,1399,,"[106.6, 75.1]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,80,Norwich City,56,['f9e635af-b072-4a73-9067-f35b12c82c25'],8,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:08.591,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44be5854-2605-459d-8609-8012655b11fe,1406,,"[104.7, 43.4]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cameron Jerome,4807.0,Center Forward,80,Norwich City,56,['8556cb78-7e52-4177-843a-93cd6308148c'],15,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:15.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf6378b0-f092-49e6-8871-1379eafb8a72,1408,,"[39.2, 20.9]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,80,Norwich City,56,['c80723ba-0a29-439e-b1dc-cac0e9984ab2'],17,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:17.043,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15b0a2b6-dfb6-435e-ba4f-78fb98d89f40,1412,,"[84.5, 45.7]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mame Biram Diouf,3603.0,Center Forward,80,Norwich City,56,['37143480-768b-4f37-a8e3-0ed215ff35f5'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:22.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622bf23f-86a3-42c3-85e5-6c50ca14eb54,1425,,"[33.1, 5.7]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Midfield,80,Norwich City,56,['b10e7ebe-d5a2-4bf4-9c98-442b7e67a777'],33,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:33.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ddfaa7-7b23-4d65-a08f-061b21bbee3d,1428,,"[64.5, 9.8]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cameron Jerome,4807.0,Center Forward,80,Norwich City,56,['26df615f-3d40-40fe-ba98-28f414707f86'],38,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:38.874,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c411192-ac14-49f0-940a-f22f6d6265c3,1434,,"[58.7, 56.8]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,81,Stoke City,30,['fd7dea7f-5e87-4ebe-9f3c-37acdd8a995a'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:42.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f1081d2-6408-422f-9a58-0d6bc9cec44f,1437,,"[44.9, 35.2]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,81,Stoke City,30,['556b3df1-32f7-408d-9867-4dab17ee89b6'],45,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:45.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a7efeb-ea32-4536-b275-57eeb721c29e,1440,,"[48.6, 34.2]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,81,Stoke City,30,['3927d5cd-2dd7-4aa4-8640-aabd5a0ba2eb'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:48.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e9de92-1274-4d2f-b97f-46725fa54c12,1445,,"[45.9, 24.5]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,81,Stoke City,30,"['0f275515-50fc-4802-b132-39d1ee4c3fc8', '5dd8cb87-457b-4a6e-a130-2937d3e796dd']",53,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:53.072,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813110d3-4a86-493f-af9d-1b24d791709f,1448,,"[68.7, 1.8]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,81,Stoke City,30,['d41c3e99-f765-4271-be92-02609b2d8a6f'],54,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:54.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625c00ab-c254-4e6b-88bc-09246a390f3b,1452,,"[52.5, 8.1]",3754104,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,81,Stoke City,30,['ca791456-f52c-47a5-8e4c-6d87e668bf9f'],58,,,,,,,,,,,,,,,,,,Stoke City,30,00:43:58.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aaeb781-0bd8-4231-9d85-c3875434d4c4,1455,,"[64.6, 18.1]",3754104,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,81,Stoke City,30,['e686e38d-64e1-4bf7-b8ed-aa05881c1909'],1,,,,,,,,,,,,,,,,,,Stoke City,30,00:44:01.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eba2ba30-c86f-49d2-b14f-0bb50524accb,1463,,"[51.9, 44.4]",3754104,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,82,Norwich City,56,['d1d52866-65cc-44b4-b07c-adbb01127ddd'],8,,,,,,,,,,,,,,,,,,Norwich City,56,00:44:08.688,Ball Receipt*,
