ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.996869,,,,,,,,,,,,69503ef3-5649-4e95-be2f-ad1240e7463c,2229,,"[36.1, 38.7]",3754276,64,,,,,-3.040987,,Right Foot,,,"[4.4, 35.5]",,Ground Pass,,31.861105,,,Rob Elliot,3096.0,,,,,Recovery,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,165,Newcastle United,37,['9133ddf1-2625-4eef-919e-5fbd445a99c7'],31,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:31.288,Pass,
,,,,,,,,,,,,,,,,,2.872294,,,,,,,,,,,,2ed03141-dd2d-436a-8330-5c5506f79380,2232,,"[9.0, 25.0]",3754276,64,,,,,-0.24706721,,Left Foot,,,"[65.3, 10.8]",,High Pass,,58.063156,,,Papiss Demba Cissé,30289.0,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,165,Newcastle United,37,['b5000028-5af9-4a00-bf96-a28a6dbf5dd4'],40,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:40.498,Pass,
,,,,,,,,,,,,,,,,,1.086074,,,,,,,,,,,,b8787f25-4479-4147-9801-656cc8a1e27f,2235,,"[63.1, 10.2]",3754276,64,,,,,2.2278712,,Right Foot,,,"[55.0, 20.7]",,Ground Pass,,13.261222,,,Jack Colback,9649.0,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,165,Newcastle United,37,['18c0ce88-41a4-48a0-ad5a-2ef16eed7efe'],44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:44.226,Pass,
,,,,,,,,,,,,,,,,,2.003977,,,,,,,,,,,,93180d0c-8859-42cb-8b8c-e216a0dcd96b,2238,,"[54.6, 23.8]",3754276,64,,,,,2.1064198,,Left Foot,,,"[40.0, 48.4]",,Ground Pass,,28.606293,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,165,Newcastle United,37,['b376c31e-55ce-4dd1-8e65-9e644bab900a'],46,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:46.986,Pass,
,,,,,,,,,,,,,,,,,2.84788,,,,,,,,,,,,a0598466-e84f-4ee3-9057-4f02fd88c9b6,2241,,"[39.8, 50.7]",3754276,64,,,,,0.7077557,,Right Foot,,,"[68.2, 75.0]",,Ground Pass,,37.377132,,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,165,Newcastle United,37,['c7ac3abe-c145-484a-8851-5e3b29c28ac1'],49,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:49.734,Pass,
,,,,,,,,,,,,,,,,,0.85034,,,,,,,,,,,,c9b256ad-4441-4eae-b2ae-92b23c4c9864,2246,,"[41.3, 11.4]",3754276,64,,,,,0.4636476,,Right Foot,,,"[44.1, 12.8]",,Ground Pass,,3.130495,,,Eric Dier,10956.0,,,,,Recovery,2,Regular Play,Danny Rose,3594.0,Left Back,165,Newcastle United,37,['9365b52c-628a-46d8-a9d6-f7be73effe25'],54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:54.592,Pass,
,,,,,,,,,,,,,,,,,1.906301,,,,,,,,,,,,8ca772b5-34be-4bbb-be22-63614a3d286b,2250,,"[49.7, 20.0]",3754276,64,,,,,-0.6514229,,Right Foot,,,"[75.8, 0.1]",,Ground Pass,,32.82103,Out,,Harry Kane,10955.0,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,165,Newcastle United,37,['66744599-5dba-4855-94b6-f01654c35174'],57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:57.495,Pass,
,,,,,,,,,,,,,,,,,1.080457,,,,,,,,,,,,38569409-3002-4ad4-9df7-8602c5bfe28c,2252,,"[51.4, 80.0]",3754276,65,,,,,-0.33473682,,,,,"[62.9, 76.0]",,High Pass,,12.175796,,,Moussa Sissoko,3091.0,,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,166,Newcastle United,37,['9c214545-7be5-424d-8e5e-b8525e077d16'],16,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:16.441,Pass,
,,,,,,,,,,,,,,,,,0.972623,,,,,,,,,,,,b606ef48-d4b3-47cd-9faf-ecfdc8d2bfc7,2255,,"[62.9, 76.0]",3754276,65,,,,,3.0912151,,Right Foot,,,"[51.0, 76.6]",,Low Pass,,11.915116,,,Daryl Janmaat,3650.0,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Right Midfield,166,Newcastle United,37,"['b8dad3a1-ad28-4c96-a06a-ee4fe4c4ff6d', 'c87e988a-9d27-4cdb-ac70-70262e2f4ee4']",17,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:17.522,Pass,True
,,,,,,,,,,,,,,,,,2.057761,,,,,,,,,,,,71045531-4d6a-432d-9a1f-40bfe11287dd,2261,,"[51.4, 73.5]",3754276,65,,,,,-2.0952282,,Right Foot,,,"[32.6, 41.0]",,Ground Pass,,37.545837,,,Fabricio Coloccini,26207.0,,,,,Free Kick,2,From Free Kick,Daryl Janmaat,3650.0,Right Back,167,Newcastle United,37,['32135e51-703d-48c6-8a15-83690623cb6e'],43,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:43.329,Pass,
,,,,,,,,,,,,,,,,,1.683033,,,,,,,,,,,,7497263c-7d1d-4029-b75d-05dd97aee399,2264,,"[32.6, 41.0]",3754276,65,,,,,-0.8455664,,Right Foot,,,"[44.3, 27.8]",,Ground Pass,,17.638878,,,Jack Colback,9649.0,,,,,,2,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,167,Newcastle United,37,['3be44ec5-3360-46da-b32f-a73a902a8e59'],46,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:46.809,Pass,
,,,,,,,,,,,,,,,,,0.982957,,,,,,,,,,,,9c33cb0f-5247-468b-b353-0ec44fa78676,2267,,"[48.5, 18.6]",3754276,65,,,,,0.0,,Left Foot,,,"[65.0, 18.6]",,Ground Pass,,16.5,,,Georginio Wijnaldum,3567.0,,,,,,2,From Free Kick,Jack Colback,9649.0,Left Defensive Midfield,167,Newcastle United,37,['117d662a-4805-4e46-b27c-ac60530f4ff5'],50,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:50.220,Pass,
,,,,,,,,,,,,,,,,,0.973297,,,,,,,,,,,,46ad70c5-6902-49e3-8df1-3ad54c9538e2,2271,,"[55.6, 29.9]",3754276,65,,,,,1.8692952,,Right Foot,,,"[52.0, 41.6]",,Ground Pass,,12.241323,,,Vurnon Anita,16072.0,,,,,,2,From Free Kick,Georginio Wijnaldum,3567.0,Left Midfield,167,Newcastle United,37,"['4eb4bd56-1509-4a90-9322-39ac438b076a', '9b133158-c42f-4682-a483-a6f52b20f739']",53,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:53.370,Pass,True
,,,,,,,,,,,,,,,,,1.698035,,,,,,,,,,,,1e0c82ab-046d-441b-9b1b-6f05434c9235,2274,,"[46.2, 42.0]",3754276,65,,,,,0.62165993,,Right Foot,,,"[79.7, 66.0]",,High Pass,,41.209827,Incomplete,,Moussa Sissoko,3091.0,,,,,,2,From Free Kick,Vurnon Anita,16072.0,Right Defensive Midfield,167,Newcastle United,37,"['c271830a-eb5e-4233-b7b3-cf5568d52827', 'd449f707-d252-4da0-9dee-28a65cac74bf']",55,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:20:55.283,Pass,
,,,,,,,,,,,,,,,,,1.987141,,,,,,,,,,,,c271830a-eb5e-4233-b7b3-cf5568d52827,2276,,"[40.4, 14.1]",3754276,65,,,,,0.10673567,,Head,,,"[54.4, 15.6]",,Low Pass,,14.080128,,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,Regular Play,Danny Rose,3594.0,Left Back,168,Tottenham Hotspur,38,"['1e0c82ab-046d-441b-9b1b-6f05434c9235', 'fcce0c4e-5f82-4b87-a23e-533702a3547a']",56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:20:56.981,Pass,
,,,,,,,,,,,,,,,,,1.319077,,,,,,,,,,,,25d457a0-0cbf-4b8e-a398-b2843a52dbc7,2286,,"[50.9, 4.3]",3754276,66,,,,,2.3326695,,Left Foot,,,"[42.6, 13.0]",,Ground Pass,,12.024142,,,Jan Vertonghen,3077.0,,,,,Free Kick,2,From Free Kick,Danny Rose,3594.0,Left Back,169,Tottenham Hotspur,38,['c87ab585-efc0-4410-8cfa-f3964882772f'],11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:11.885,Pass,
,,,,,,,,,,,,,,,,,1.622135,,,,,,,,,,,,99b0f9f4-2d5f-420d-87a3-79315ff1b6d7,2289,,"[38.2, 16.6]",3754276,66,,,,,1.6335158,,Left Foot,,,"[36.9, 37.3]",,Ground Pass,,20.740782,,,Toby Alderweireld,20005.0,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,169,Tottenham Hotspur,38,['11af42be-a736-49a2-98da-976955e3b406'],14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:14.162,Pass,
,,,,,,,,,,,,,,,,,1.206809,,,,,,,,,,,,a74870c2-8cfb-4d49-ab51-e30b19882f38,2292,,"[37.1, 45.5]",3754276,66,,,,,1.0505291,,Right Foot,,,"[42.6, 55.1]",,Ground Pass,,11.063906,,,Kyle Walker,3205.0,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,169,Tottenham Hotspur,38,['840dc4b5-1c08-450c-9a04-e43e91e61019'],16,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:16.666,Pass,
,,,,,,,,,,,,,,,,,1.611462,,,,,,,,,,,,51a0f90c-02cb-4272-b87f-059e76c00e7e,2295,,"[44.7, 63.2]",3754276,66,,,,,0.4444192,,Right Foot,,,"[65.7, 73.2]",,Ground Pass,,23.259407,,,Erik Lamela,3585.0,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Back,169,Tottenham Hotspur,38,['10afa73d-aab2-47ac-b570-82aa7a8d01bc'],20,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:20.307,Pass,
,,,,,,,,,,,,,,,,,1.220149,,,,,,,,,,,,1845e784-9a3a-4e93-a603-01dba7b08387,2297,,"[65.7, 73.2]",3754276,66,,,,,-0.7095207,,Left Foot,,,"[74.9, 65.3]",,Ground Pass,,12.126417,Incomplete,,,,,,,,,2,From Free Kick,Erik Lamela,3585.0,Right Wing,169,Tottenham Hotspur,38,['2c587abb-789c-46e3-9f8a-bb57c1c8e35a'],21,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:21.918,Pass,
,,,,,,,,,,,,,,,,,1.079896,,,,,,,,,,,,2c587abb-789c-46e3-9f8a-bb57c1c8e35a,2298,,"[45.2, 14.8]",3754276,66,,,,,-0.108104035,,Left Foot,,,"[58.1, 13.4]",,Ground Pass,,12.975746,,,Georginio Wijnaldum,3567.0,,,,,Recovery,2,From Counter,Jack Colback,9649.0,Left Defensive Midfield,170,Newcastle United,37,"['1845e784-9a3a-4e93-a603-01dba7b08387', '8ccdb4c9-a917-4c4c-a630-a58c836472be']",23,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:23.138,Pass,
,,,,,,,,,,,,,,,,,0.941723,,,,,,,,,,,,e22a3a1f-7e84-4112-b144-959f8f873ad2,2301,,"[60.6, 15.1]",3754276,66,,,,,1.1352538,,Right Foot,,,"[65.3, 25.2]",,Ground Pass,,11.1400175,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,2,From Counter,Georginio Wijnaldum,3567.0,Left Midfield,170,Newcastle United,37,['7ce1b6fc-244e-4866-9c0e-2e515a287f97'],24,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:24.637,Pass,
,,,,,,,,,,,,,,,,,4.159722,,,,,,,,,,,,c9416984-c959-4848-8ff8-9234bd6f1f8f,2304,,"[68.8, 29.3]",3754276,66,,,,,-0.12460363,,Right Foot,,,"[118.3, 23.1]",,High Pass,,49.886772,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,2,From Counter,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,170,Newcastle United,37,"['2e6069ac-6514-4b6f-a1e6-3e83ae5aa03d', 'c9c11c92-860d-4d2e-9093-5d64fb724b8e']",26,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:26.822,Pass,
,,,,,,,,,,,,,,,,,2.446698,,,,,,,,,,,,a44039c4-bcaa-48a1-b036-e34af103c771,2309,,"[10.2, 50.4]",3754276,66,,,,,-0.93865836,,Keeper Arm,,,"[20.6, 36.2]",,Ground Pass,,17.601137,,,Jan Vertonghen,3077.0,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,171,Tottenham Hotspur,38,['ea7dd89c-3305-47fb-b2f1-e8e8efe98a81'],35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:35.286,Pass,
,,,,,,,,,,,,,,,,,2.41503,,,,,,,,,,,,4de37c87-1522-40d0-a080-63d7a61a9f9f,2312,,"[23.9, 33.9]",3754276,66,,,,,1.8130686,,Left Foot,,,"[19.6, 51.3]",,Ground Pass,,17.923449,,,Eric Dier,10956.0,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,171,Tottenham Hotspur,38,['e0e409b4-a0d6-44a2-9b43-959539d50560'],41,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:41.466,Pass,
,,,,,,,,,,,,,,,,,4.21184,,,,,,,,,,,,201c46ca-77c3-4da4-b89e-6fc9b1d30029,2316,,"[26.9, 55.3]",3754276,66,,,,,0.26220348,,Right Foot,,,"[81.3, 69.9]",,High Pass,,56.325127,Incomplete,,Erik Lamela,3585.0,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,171,Tottenham Hotspur,38,"['3dd26d88-93d5-4ed0-a82f-862b4f8d4385', '95292399-2ea8-4c47-9b15-f15d5d99360f', 'ea2b1cce-2d9a-4c59-9905-747637b0261e']",45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:45.825,Pass,True
,,,,,,,,,,,,,,,,,1.943357,,,,,,,,,,,,bd751949-082d-4a5a-8f58-612a6c2a0325,2319,,"[84.8, 80.0]",3754276,66,,True,,,-2.1455722,,,,,"[79.1, 71.2]",,Low Pass,,10.484751,,,Tom Carroll,3310.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,172,Tottenham Hotspur,38,['eb6b41e2-3d29-415b-9a1e-8928c56bdf53'],55,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:55.270,Pass,
,,,,,,,,,,,,,,,,,3.400729,,,,,,,,,,,,f2c14a55-11e3-411a-8d14-f809761d95b6,2327,,"[49.1, 15.3]",3754276,67,,,,,0.66683125,,Left Foot,,,"[100.3, 55.6]",,High Pass,,65.15773,,,Moussa Sissoko,3091.0,,True,,,Free Kick,2,From Free Kick,Paul Dummett,3065.0,Left Back,174,Newcastle United,37,['10f43a4f-a7a7-4c14-9d4f-4dea4f8badfb'],20,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:20.016,Pass,
,,,,,,,,,,,,,,,,,3.047139,,,,,,,,,,,,b7f8d90a-7fed-4868-acfc-f59397a1d37c,2329,,"[100.3, 55.6]",3754276,67,,,,,0.43335384,,Head,,,"[113.7, 61.8]",,High Pass,,14.764823,Pass Offside,,Papiss Demba Cissé,30289.0,,,,,,2,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,174,Newcastle United,37,['0cf4a3a3-4a5e-4f98-be08-164f2e3f07df'],23,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:23.435,Pass,
,,,,,,,,,,,,,,,,,3.309491,,,,,,,,,,,,b361d7d8-4161-4035-916b-5b7e174a55c4,2331,,"[12.7, 32.3]",3754276,67,,,,,-0.51060843,,Left Foot,,,"[63.4, 3.9]",,High Pass,,58.112392,,,Christian Dannemann Eriksen,3043.0,,,,,Free Kick,2,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,175,Tottenham Hotspur,38,['385f55f9-3c90-4c04-945b-975bcac9f11a'],47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:47.603,Pass,
,,,,,,,,,,,,,,,,,1.734084,,,,,,,,,,,,dfa43a2e-e067-4837-8e6b-648cebee79de,2333,,"[63.4, 3.9]",3754276,67,,,,,0.023664221,,Head,,,"[80.3, 4.3]",,Low Pass,,16.904734,,,Harry Kane,10955.0,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Wing,175,Tottenham Hotspur,38,['0b434766-58d0-4238-8147-e331fe0624db'],50,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:50.913,Pass,
,,,,,,,,,,,,,,,,,1.274661,,,,,,,,,,,,c5b1741b-faea-421a-845c-05368ce09637,2337,,"[80.3, 4.3]",3754276,67,,,,,0.019045316,,Left Foot,,,"[90.8, 4.5]",,Low Pass,,10.5019045,,,Bamidele Alli,3094.0,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,175,Tottenham Hotspur,38,['f66aab7a-d3a4-47d3-931b-8be363ae7dac'],53,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:53.360,Pass,
,,,,,,,,,,,,,,,,,1.49043,,,,,,,,,,,,a5674e91-ccfe-4408-a774-b7731ae3d6c6,2344,,"[86.7, 0.1]",3754276,68,,,,,1.2886726,,,,,"[92.7, 20.8]",,Low Pass,,21.55203,,,Bamidele Alli,3094.0,,,,,Throw-in,2,From Throw In,Danny Rose,3594.0,Left Back,176,Tottenham Hotspur,38,['eb44005f-ef8f-4ec1-b957-f6bd92f2ee12'],33,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:33.612,Pass,
,,,,,,,,,,,,,,,,,3.673062,,,,,,,,,,,,741a1b79-344f-40ae-a7a7-ce0ec62c66e0,2351,,"[15.3, 55.8]",3754276,69,,,,,0.20314457,,Right Foot,,,"[72.1, 67.5]",,High Pass,,57.9925,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,2,From Keeper,Rob Elliot,3096.0,Goalkeeper,179,Newcastle United,37,"['afef6d2f-1bef-4857-a6f7-39e001121ca3', 'd95889a1-7886-4060-b177-b394c1760b76']",41,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:41.471,Pass,
,,,,,,,,,,,,,,,,,1.774232,,,,,,,,,,,,afef6d2f-1bef-4857-a6f7-39e001121ca3,2353,,"[48.0, 12.6]",3754276,69,,,,,0.0,,Head,,,"[49.0, 12.6]",,High Pass,,1.0,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,Recovery,2,From Keeper,Eric Dier,10956.0,Right Defensive Midfield,179,Newcastle United,37,"['1f19fd3d-17d6-472a-b31e-2106ea9542fc', '741a1b79-344f-40ae-a7a7-ce0ec62c66e0', 'd9c3f23b-75fe-4999-8b25-150fa021805c']",45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:45.144,Pass,
,,,,,,,,,,,,,,,,,1.019233,,,,,,,,,,,,d9c3f23b-75fe-4999-8b25-150fa021805c,2356,,"[71.1, 67.5]",3754276,69,,,,True,2.8387077,,,,,"[66.3, 69.0]",,High Pass,,5.0289164,,,Moussa Sissoko,3091.0,,,,,Recovery,2,From Keeper,Papiss Demba Cissé,30289.0,Center Forward,180,Newcastle United,37,"['abb83bce-fa7a-4044-8275-dd23a57fee92', 'afef6d2f-1bef-4857-a6f7-39e001121ca3', 'c878a6b4-fcd2-4a91-b1c6-6155224460e1']",46,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:46.918,Pass,True
,,,,,,,,,,,,,,,,,0.985536,,,,,,,,,,,,2e1e0079-2d0e-4ce0-89c5-e790d578e575,2358,,"[66.3, 69.0]",3754276,69,,,,,-0.8534746,,Head,,,"[70.4, 64.3]",,High Pass,,6.2369866,,,Vurnon Anita,16072.0,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Midfield,180,Newcastle United,37,['52d52f81-72fc-46a4-8321-bfbb3ba6a49f'],47,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:47.937,Pass,
,,,,,,,,,,,,,,,,,0.501034,,,,,,,,,,,,f74211d2-52ce-4ca8-88ae-a6156f5154fe,2360,,"[70.4, 64.3]",3754276,69,,,,,-0.18873776,,Left Foot,,,"[79.3, 62.6]",,Ground Pass,,9.060905,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,2,From Keeper,Vurnon Anita,16072.0,Right Defensive Midfield,180,Newcastle United,37,['ba412c25-2636-4968-9f24-48516a54fac4'],48,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:48.923,Pass,
,,,,,,,,,,,,,,,,,1.150324,,,,,,,,,,,,884694ac-7211-4a53-a96a-68921c230ee6,2363,,"[99.7, 58.3]",3754276,69,,,,,1.5257142,,Right Foot,,,"[100.3, 71.6]",,Ground Pass,,13.313527,,,Moussa Sissoko,3091.0,,,,,,2,From Keeper,Ayoze Pérez Gutiérrez,3076.0,Center Attacking Midfield,180,Newcastle United,37,['c19452eb-5a41-4ca9-befd-244af4fd36fd'],52,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:52.988,Pass,
,,,,,,,,,,,,,,,,,2.183638,,,,,,,,,,,,3438b9b3-c682-42ea-b2d3-36ca47327bd4,2366,,"[102.8, 67.1]",3754276,69,,,,,-1.1042751,,Right Foot,True,,"[116.8, 39.3]",,High Pass,,31.126194,Incomplete,,,,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Midfield,180,Newcastle United,37,['ea3c5039-157d-4b00-a863-0c6ac677671d'],57,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:57.431,Pass,
,,,,,,,,,,,,,,,,,1.288511,,,,,,,,,,,,317fb45a-56df-4e75-87da-4e00eaa53b2d,2369,,"[11.0, 43.2]",3754276,70,,,,,0.1260881,,Keeper Arm,,,"[25.2, 45.0]",,Ground Pass,,14.31363,,,Bamidele Alli,3094.0,,,,,,2,From Keeper,Hugo Lloris,3099.0,Goalkeeper,180,Newcastle United,37,['b7863c20-d01f-4d43-879e-ca7e70bd237c'],4,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:04.620,Pass,
,,,,,,,,,,,,,,,,,5.176639,,,,,,,,,,,,4484b77a-9a0e-4daa-aaaa-c8b7986a2c4a,2372,,"[32.1, 40.6]",3754276,70,,,,,-0.06556934,,Right Foot,,,"[105.2, 35.8]",,High Pass,,73.25742,Incomplete,,,,,,,,,2,From Keeper,Bamidele Alli,3094.0,Center Attacking Midfield,180,Newcastle United,37,['ae8a2b27-cf80-4918-b53c-c684c0cef54f'],8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:08.143,Pass,
,,,,,,,,,,,,,,,,,3.525925,,,,,,,,,,,,81320187-471a-4c3a-9afd-9e39235cac38,2375,,"[18.2, 54.3]",3754276,70,,,,,-0.21356043,,Drop Kick,,,"[84.6, 39.9]",,High Pass,,67.943504,Incomplete,,Ayoze Pérez Gutiérrez,3076.0,,,,,,2,From Keeper,Rob Elliot,3096.0,Goalkeeper,180,Newcastle United,37,"['1bf9b8be-6e1c-4e9f-9118-6e47c9ddf733', 'a80471a5-5f2c-489a-bc19-27ed3c96e184']",21,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:21.741,Pass,
,,,,,,,,,,,,,,,,,0.153642,,,,,,,,,,,,a80471a5-5f2c-489a-bc19-27ed3c96e184,2378,,"[35.5, 40.2]",3754276,70,,,,True,0.4636476,,,,,"[35.9, 40.4]",,High Pass,,0.4472136,Incomplete,,,,,,,,Recovery,2,From Keeper,Toby Alderweireld,20005.0,Right Center Back,180,Newcastle United,37,"['81320187-471a-4c3a-9afd-9e39235cac38', '821a4a80-feb3-41c6-9b90-88cb92fb05ed', '962425a5-9d13-469d-8fed-6880e4668dd1']",25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:25.267,Pass,True
,,,,,,,,,,,,,,,,,0.943063,,,,,,,,,,,,8e0b7c92-8049-43fb-b029-1e0dab5ecbd5,2382,,"[81.3, 55.6]",3754276,70,,,,,2.6295958,,Right Foot,,,"[69.2, 62.4]",,Low Pass,,13.879842,,,Moussa Sissoko,3091.0,,,,,,2,From Keeper,Papiss Demba Cissé,30289.0,Center Forward,180,Newcastle United,37,['38836de8-0d6d-420d-a5a4-cb247803ecfd'],28,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:28.269,Pass,
,,,,,,,,,,,,,,,,,1.482877,,,,,,,,,,,,cac4e451-3777-42b3-97b4-eaa53dda1a6e,2385,,"[69.2, 62.4]",3754276,70,,,,,3.0573766,,Right Foot,,,"[53.8, 63.7]",,Ground Pass,,15.454773,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Keeper,Moussa Sissoko,3091.0,Right Midfield,180,Newcastle United,37,['e5519338-b75a-4584-acb7-3d7775f4ea5a'],29,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:29.700,Pass,
,,,,,,,,,,,,,,,,,3.384934,,,,,,,,,,,,482869f8-a77f-45d6-a956-827bd3c951f5,2388,,"[51.4, 61.4]",3754276,70,,,,,-2.6676831,,Left Foot,,,"[16.5, 43.5]",,Ground Pass,,39.2227,,,Rob Elliot,3096.0,,,,,,2,From Keeper,Chancel Mbemba Mangulu,3044.0,Right Center Back,180,Newcastle United,37,['020b1b2c-6032-4daa-aa7d-c7a4ee9e6742'],31,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:31.894,Pass,
,,,,,,,,,,,,,,,,,3.55709,,,,,,,,,,,,da9f40e8-3ad3-453c-b076-799cab35e3f1,2391,,"[17.4, 42.4]",3754276,70,,,,,-0.003629748,,Left Foot,,,"[72.5, 42.2]",,High Pass,,55.100365,Incomplete,,,,,,,,,2,From Keeper,Rob Elliot,3096.0,Goalkeeper,180,Newcastle United,37,['60f2c220-63f8-43f5-9bda-fc36efb4eef0'],35,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:25:35.359,Pass,
