50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,6.405392,,,,,,,,,,,,,,,01e0a4ec-17ba-42bb-aa7f-9dd6ce57adb2,2733,,"[7.0, 44.1]",3753973,69,,,,,0.15514131,,Right Foot,,,,"[91.4, 57.3]",,High Pass,,85.425995,Incomplete,,Andy Carroll,4271.0,,,,,,Goal Kick,2,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,148,West Ham United,40,"['25007f63-5c93-4d64-afb1-e1bb31ca3167', '375b20f0-4d7c-4235-9a15-3c2eb09d990f']",58,,,,,,,,,,,,,,,,,West Ham United,40,00:24:58.009,Pass,
,,,,,,,,,,,,,,,,,,,0.788441,,,,,,,,,,,,,,,375b20f0-4d7c-4235-9a15-3c2eb09d990f,2735,,"[28.7, 22.8]",3753973,70,,,,,1.5707964,,Right Foot,,,,"[28.7, 34.2]",,Ground Pass,,11.4,,,Gary Cahill,3645.0,,,,,,Recovery,2,Regular Play,John Terry,20287.0,Left Center Back,149,Chelsea,33,"['01e0a4ec-17ba-42bb-aa7f-9dd6ce57adb2', 'ff1a0ce5-9ccf-4c1f-b661-69a497ff6a08']",4,,,,,,,,,,,,,,,,,Chelsea,33,00:25:04.414,Pass,
,,,,,,,,,,,,,,,,,,,0.965319,,,,,,,,,,,,,,,71f8617c-c455-448a-94be-30323c1066c7,2738,,"[28.0, 35.1]",3753973,70,,,,,-1.605993,,Right Foot,,,,"[27.5, 20.9]",,Ground Pass,,14.2088,,,John Terry,20287.0,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,149,Chelsea,33,['41adc133-edd2-44c2-b25d-f4a24e0a9b50'],6,,,,,,,,,,,,,,,,,Chelsea,33,00:25:06.167,Pass,
,,,,,,,,,,,,,,,,,,,0.896116,,,,,,,,,,,,,,,42f3d022-c948-48a9-bba6-50a5836f2eb3,2740,,"[27.5, 20.6]",3753973,70,,,,,0.64689666,,Left Foot,,,,"[36.9, 27.7]",,Ground Pass,,11.780067,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,149,Chelsea,33,['947018fc-4e9d-4692-a96c-ee9a5f80575f'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:25:07.132,Pass,
,,,,,,,,,,,,,,,,,,,1.285328,,,,,,,,,,,,,,,52cef1e3-a494-4a4b-96b3-2e667300134c,2742,,"[36.9, 27.6]",3753973,70,,,,,2.4633098,,Right Foot,,,,"[26.6, 35.9]",,Ground Pass,,13.228001,,,Gary Cahill,3645.0,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,149,Chelsea,33,['79ef31d4-952f-4872-9885-a05232141ba0'],8,,,,,,,,,,,,,,,,,Chelsea,33,00:25:08.028,Pass,
,,,,,,,,,,,,,,,,,,,2.979037,,,,,,,,,,,,,,,5252162d-3f84-4b11-9841-67a716c1dd8e,2745,,"[26.6, 35.9]",3753973,70,,,,,-2.863293,,Right Foot,,,,"[7.0, 30.3]",,Ground Pass,,20.384308,,,Thibaut Courtois,3509.0,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,149,Chelsea,33,['e18dd27b-9f17-47c6-b726-99cb6e7e169d'],9,,,,,,,,,,,,,,,,,Chelsea,33,00:25:09.665,Pass,
,,,,,,,,,,,,,,,,,,,3.409516,,,,,,,,,,,,,,,fdb8d34e-dac2-4513-9afe-edde9a7e64b4,2748,,"[9.7, 28.8]",3753973,70,,,,,-0.0015923553,,Left Foot,,,,"[72.5, 28.7]",,High Pass,,62.80008,Incomplete,,Bertrand Isidore Traoré,2956.0,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,149,Chelsea,33,"['176fe276-4ccc-46a6-9770-eef140c87d02', '5b99be12-3e01-469a-9bfd-385aa5253791']",14,,,,,,,,,,,,,,,,,Chelsea,33,00:25:14.666,Pass,
,,,,,,,,,,,,,,,,,,,1.818141,,,,,,,,,,,,,,,7b0eeaf6-1217-42d3-95aa-e737b6fc92bf,2753,,"[69.5, 61.7]",3753973,70,,,,,-1.9868609,,Right Foot,,,,"[58.1, 35.9]",,Ground Pass,,28.206383,,,Angelo Obinze Ogbonna,3843.0,,,,,,Free Kick,2,From Free Kick,Mark Noble,3874.0,Right Center Midfield,150,West Ham United,40,['3532fbac-9851-480a-a194-8a924cc6ae9c'],36,,,,,,,,,,,,,,,,,West Ham United,40,00:25:36.438,Pass,
,,,,,,,,,,,,,,,,,,,1.162553,,,,,,,,,,,,,,,03e587a1-0216-4f24-bd68-2a9f3bb82be5,2756,,"[57.1, 34.8]",3753973,70,,,,,-1.5926269,,Left Foot,,,,"[56.6, 11.9]",,Ground Pass,,22.905458,,,Aaron Cresswell,3062.0,,,,,,,2,From Free Kick,Angelo Obinze Ogbonna,3843.0,Left Center Back,150,West Ham United,40,['e86fd160-0178-4482-a918-df532ee29a48'],39,,,,,,,,,,,,,,,,,West Ham United,40,00:25:39.192,Pass,
,,,,,,,,,,,,,,,,,,,1.507489,,,,,,,,,,,,,,,7607ccf3-4142-4ec1-87c6-f4440c930320,2759,,"[56.5, 10.8]",3753973,70,,,,,0.753624,,Left Foot,,,,"[77.6, 30.6]",,Ground Pass,,28.935272,Incomplete,,Dimitri Payet,3491.0,,,,,,,2,From Free Kick,Aaron Cresswell,3062.0,Left Back,150,West Ham United,40,"['6fa41c8b-b0af-430e-a5c8-c6c364021ebc', '9f7998d9-524b-40d0-94be-24a94352245b']",41,,,,,,,,,,,,,,,,,West Ham United,40,00:25:41.419,Pass,
,,,,,,,,,,,,,,,,,,,0.228352,,,,,,,,,,,,,,,c86aa351-01f0-4b76-b6c6-8664ca06627c,2763,,"[82.2, 61.0]",3753973,70,,,,,-1.1623074,,Right Foot,,,,"[85.1, 54.3]",,Low Pass,,7.300685,Incomplete,,,,,,,,,,2,From Counter,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,151,Chelsea,33,['89f87c61-2342-464a-93e3-d88c9cfec1e8'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:25:48.105,Pass,
,,,,,,,,,,,,,,,,,,,1.69903,,,,,,,,,,,,,,,12740883-677d-44aa-8ddf-cf79347f628a,2770,,"[120.0, 80.0]",3753973,71,,,,,-1.7902613,1d2ab077-38fe-4e58-b44c-22ed40e83779,Right Foot,,,,"[111.1, 40.1]",,High Pass,,40.880558,,,Francesc Fàbregas i Soler,3478.0,True,True,,Straight,,Corner,2,From Corner,Willian Borges da Silva,3472.0,Right Wing,152,Chelsea,33,['2b3b910e-cf34-4520-9eb4-9a5676e4503c'],13,,,,,,,,,,,,,,,,,Chelsea,33,00:26:13.829,Pass,
,,,,,,,,,,,,,,,,,,,3.337709,,,,,,,,,,,,,,,d18bd1ab-93a9-48fe-9219-6c95be4ae3b6,2775,,"[7.0, 44.1]",3753973,71,,True,,,0.31280813,,Right Foot,,,,"[64.2, 62.6]",,High Pass,,60.117302,,,Andy Carroll,4271.0,,,,,,Goal Kick,2,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,153,West Ham United,40,['e0557728-5769-4bdd-8549-def3a14a36c4'],44,,,,,,,,,,,,,,,,,West Ham United,40,00:26:44.970,Pass,
,,,,,,,,,,,,,,,,,,,2.095913,,,,,,,,,,,,,,,a071e160-4239-4683-a65b-322938915a33,2777,,"[64.2, 62.6]",3753973,71,,,,True,0.6378832,,,,,,"[78.5, 73.2]",,High Pass,,17.800282,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,,2,From Goal Kick,Andy Carroll,4271.0,Center Forward,153,West Ham United,40,"['be25e8a2-a125-4828-9bdc-070afbd97637', 'e6e3e5ca-c0dd-429e-b6ec-d4e506484625', 'f106608a-b962-46c3-8f02-02eacbed27d5']",48,,,,,,,,,,,,,,,,,West Ham United,40,00:26:48.307,Pass,True
,,,,,,,,,,,,,,,,,,,1.773926,,,,,,,,,,,,,,,f106608a-b962-46c3-8f02-02eacbed27d5,2780,,"[41.6, 6.9]",3753973,71,,,,,-0.1699854,,Head,,,,"[55.0, 4.6]",,Low Pass,,13.595955,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,2,Regular Play,John Terry,20287.0,Left Center Back,154,Chelsea,33,"['57b70030-771d-4201-9dda-bead37a406ed', 'a071e160-4239-4683-a65b-322938915a33']",50,,,,,,,,,,,,,,,,,Chelsea,33,00:26:50.403,Pass,
,,,,,,,,,,,,,,,,,,,1.368937,,,,,,,,,,,,,,,61063cc7-9567-478a-af72-8871b2b5a826,2786,,"[63.5, 3.6]",3753973,72,,,,,2.4668517,,Right Foot,,,,"[55.0, 10.4]",,Ground Pass,,10.885311,,,Francesc Fàbregas i Soler,3478.0,,,,,,Free Kick,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,155,Chelsea,33,['46cd51c2-b91d-411f-80e8-114194854a9f'],11,,,,,,,,,,,,,,,,,Chelsea,33,00:27:11.682,Pass,
,,,,,,,,,,,,,,,,,,,1.460208,,,,,,,,,,,,,,,9f210882-391c-4f13-bff8-b8fb4931fda7,2789,,"[55.3, 15.2]",3753973,72,,,,,1.3474662,,Right Foot,,,,"[62.0, 44.7]",,Ground Pass,,30.251282,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['c5639215-0183-4d4b-bcff-0830e2b380ec'],14,,,,,,,,,,,,,,,,,Chelsea,33,00:27:14.775,Pass,
,,,,,,,,,,,,,,,,,,,1.28035,,,,,,,,,,,,,,,8a7ae43d-ce45-4d80-8233-2971c8893b08,2793,,"[62.0, 44.8]",3753973,72,,,,,2.9523935,,Right Foot,,,,"[43.2, 48.4]",,Ground Pass,,19.141579,,,Gary Cahill,3645.0,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,155,Chelsea,33,"['42c8e13e-df27-4209-a641-65a5c28b277b', 'e7982ed3-59d4-40ff-85a5-fc4a71b59195']",16,,,,,,,,,,,,,,,,,Chelsea,33,00:27:16.288,Pass,True
,,,,,,,,,,,,,,,,,,,1.469605,,,,,,,,,,,,,,,000624a7-c12d-4815-a699-3916702e793e,2796,,"[46.7, 44.2]",3753973,72,,,,,-1.3369119,,Right Foot,,,,"[54.3, 12.3]",,Ground Pass,,32.792835,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,155,Chelsea,33,['296993f7-5047-4b90-a873-3f5200cb68df'],19,,,,,,,,,,,,,,,,,Chelsea,33,00:27:19.586,Pass,
,,,,,,,,,,,,,,,,,,,0.844843,,,,,,,,,,,,,,,aeeac4c6-6a2d-41c1-b6a1-20e95cfd22cc,2799,,"[50.5, 8.4]",3753973,72,,,,,1.1788487,,Right Foot,,,,"[56.7, 23.4]",,Ground Pass,,16.230835,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,155,Chelsea,33,['960a2388-56a7-437e-b59f-9563a19dddb5'],22,,,,,,,,,,,,,,,,,Chelsea,33,00:27:22.000,Pass,
,,,,,,,,,,,,,,,,,,,1.567638,,,,,,,,,,,,,,,28e50fa2-82bf-454a-b043-51b46706e804,2801,,"[56.7, 23.4]",3753973,72,,,,,-3.0395389,,Left Foot,,,,"[40.1, 21.7]",,Ground Pass,,16.686821,,,John Terry,20287.0,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['ba218fc4-f166-49c0-a36c-7f3dac495172'],22,,,,,,,,,,,,,,,,,Chelsea,33,00:27:22.845,Pass,
,,,,,,,,,,,,,,,,,,,2.00821,,,,,,,,,,,,,,,07b61c85-2312-48f4-92b3-230df8b04967,2804,,"[44.6, 29.9]",3753973,72,,,,,-1.3734008,,Right Foot,,,,"[47.9, 13.4]",,Ground Pass,,16.826765,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,155,Chelsea,33,['30780631-53eb-4cc1-8685-f8599686d817'],26,,,,,,,,,,,,,,,,,Chelsea,33,00:27:26.373,Pass,
,,,,,,,,,,,,,,,,,,,0.710842,,,,,,,,,,,,,,,118adf7b-3c62-4239-8c96-4610fb8aacd8,2806,,"[48.4, 13.1]",3753973,72,,,,,-0.41012734,,Right Foot,,,,"[59.9, 8.1]",,Ground Pass,,12.539936,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,155,Chelsea,33,['86b524dd-7d82-4d70-a314-400ed9c86051'],28,,,,,,,,,,,,,,,,,Chelsea,33,00:27:28.381,Pass,
,,,,,,,,,,,,,,,,,,,0.840609,,,,,,,,,,,,,,,17b2be8b-85a6-4169-96d1-652e7fc6b596,2808,,"[59.9, 8.1]",3753973,72,,,,,2.822845,,Right Foot,,,,"[49.9, 11.4]",,Ground Pass,,10.530432,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,155,Chelsea,33,['4c48421e-524e-456f-a997-d5f42837ceb4'],29,,,,,,,,,,,,,,,,,Chelsea,33,00:27:29.092,Pass,
,,,,,,,,,,,,,,,,,,,1.734061,,,,,,,,,,,,,,,60bb94fe-91ed-4281-b6fc-8ebd6c282a0f,2811,,"[54.0, 13.5]",3753973,72,,,,,1.6564965,,Right Foot,,,,"[51.5, 42.6]",,Ground Pass,,29.207191,,,Gary Cahill,3645.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,155,Chelsea,33,['df7821d2-dc44-4977-b291-3e8f33896ee8'],34,,,,,,,,,,,,,,,,,Chelsea,33,00:27:34.221,Pass,
,,,,,,,,,,,,,,,,,,,0.790129,,,,,,,,,,,,,,,96b6504d-0150-4a40-8690-dd594e93ca78,2814,,"[54.3, 43.9]",3753973,72,,,,,-0.06720632,,Right Foot,,,,"[64.7, 43.2]",,Ground Pass,,10.423532,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,155,Chelsea,33,['6232a80d-5c03-4ba0-b1d8-11b843a19a38'],38,,,,,,,,,,,,,,,,,Chelsea,33,00:27:38.531,Pass,
,,,,,,,,,,,,,,,,,,,1.06644,,,,,,,,,,,,,,,cda265fc-878b-44d8-bf4c-12dd5059d396,2817,,"[65.3, 43.2]",3753973,72,,,,,-2.5625184,,Right Foot,,,,"[54.9, 36.4]",,Ground Pass,,12.425779,,,Gary Cahill,3645.0,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,155,Chelsea,33,['9042b552-a558-4170-a2ec-464dce74bdfb'],39,,,,,,,,,,,,,,,,,Chelsea,33,00:27:39.401,Pass,
,,,,,,,,,,,,,,,,,,,1.162067,,,,,,,,,,,,,,,3b3e1ff9-f399-4238-b26d-db6f6ca03a92,2820,,"[55.8, 35.9]",3753973,72,,,,,-1.2229648,,Right Foot,,,,"[62.0, 18.8]",,Ground Pass,,18.189283,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,155,Chelsea,33,['5298e079-fbee-4d3d-8a8f-e9afe06a2ea0'],41,,,,,,,,,,,,,,,,,Chelsea,33,00:27:41.263,Pass,
,,,,,,,,,,,,,,,,,,,1.474684,,,,,,,,,,,,,,,277c935c-0bc0-46bd-ad1d-8496254c3936,2823,,"[68.5, 34.2]",3753973,72,,,,,0.83921033,,Right Foot,,,,"[88.7, 56.7]",,High Pass,,30.237228,Incomplete,,Branislav Ivanović,5594.0,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,155,Chelsea,33,"['35df493a-369e-48d0-99fc-99e09bad5c53', '73318240-cadc-4628-b7b7-2fbc44aaefd9']",47,,,,,,,,,,,,,,,,,Chelsea,33,00:27:47.327,Pass,
,,,,,,,,,,,,,,,,,,,1.574259,,,,,,,,,,,,,,,35df493a-369e-48d0-99fc-99e09bad5c53,2825,,"[31.4, 23.4]",3753973,72,,,,,-0.3143706,,Head,,,,"[47.7, 18.1]",,Low Pass,,17.14001,,,Dimitri Payet,3491.0,,,,,,Interception,2,Regular Play,Aaron Cresswell,3062.0,Left Back,156,West Ham United,40,"['277c935c-0bc0-46bd-ad1d-8496254c3936', '5500af46-56e0-4b01-88dd-ae5035337b65']",48,,,,,,,,,,,,,,,,,West Ham United,40,00:27:48.802,Pass,
,,,,,,,,,,,,,,,,,,,1.915842,,,,,,,,,,,,,,,bed0cde5-af02-475d-befd-098745706e8f,2828,,"[46.0, 18.7]",3753973,72,,,,,0.6844764,,Right Foot,,,,"[54.7, 25.8]",,Low Pass,,11.229425,,,Manuel Lanzini,3595.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,156,West Ham United,40,['167da438-b3a9-4a23-8d23-5fef73169036'],50,,,,,,,,,,,,,,,,,West Ham United,40,00:27:50.951,Pass,
,,,,,,,,,,,,,,,,,,,0.806731,,,,,,,,,,,,,,,3c2c7c8c-f1ac-493f-8558-0e94e986ba98,2830,,"[56.6, 25.2]",3753973,72,,,,,0.71193755,,Right Foot,,,,"[69.0, 35.9]",,Low Pass,,16.37834,,,Andy Carroll,4271.0,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Center Midfield,156,West Ham United,40,['84050a03-f97b-4bda-a92c-39865c9c3272'],52,,,,,,,,,,,,,,,,,West Ham United,40,00:27:52.866,Pass,
,,,,,,,,,,,,,,,,,,,0.419583,,,,,,,,,,,,,,,809a3b76-7c1d-402a-a1dd-5beec8717e8c,2837,,"[59.4, 44.8]",3753973,72,,True,,,1.6860725,,Right Foot,,,,"[58.3, 54.3]",,Ground Pass,,9.563472,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,157,Chelsea,33,['920c94e9-be19-4392-8358-e551aa2fb903'],56,,,,,,,,,,,,,,,,,Chelsea,33,00:27:56.065,Pass,
,,,,,,,,,,,,,,,,,,,0.641718,,,,,,,,,,,,,,,edef38c7-15f3-4429-8a89-aec4c11c6c53,2839,,"[59.9, 55.4]",3753973,72,,True,,,-0.44365028,,Right Foot,,,,"[70.0, 50.6]",,Ground Pass,,11.182576,,,John Terry,20287.0,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,157,Chelsea,33,['97d6fe08-8214-4565-b6e7-563e4722e2bb'],57,,,,,,,,,,,,,,,,,Chelsea,33,00:27:57.835,Pass,
,,,,,,,,,,,,,,,,,,,0.670954,,,,,,,,,,,,,,,c132ff63-2bbf-4d25-a51e-9fdd8a739745,2841,,"[70.6, 50.7]",3753973,72,,,,,1.6257867,,Left Foot,,,,"[70.0, 61.6]",,Ground Pass,,10.916501,,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,157,Chelsea,33,['c1748b2e-0db3-4247-b00c-145ff9dcdc1d'],58,,,,,,,,,,,,,,,,,Chelsea,33,00:27:58.744,Pass,
,,,,,,,,,,,,,,,,,,,1.015692,,,,,,,,,,,,,,,bffd6b42-7186-476e-ab30-b37840b232c5,2845,,"[65.3, 64.8]",3753973,73,,,,,-2.1796727,,Right Foot,,,,"[57.7, 53.9]",,Ground Pass,,13.287965,,,John Michael Nchekwube Obinna,5475.0,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,157,Chelsea,33,['e4515488-0297-4145-b6ab-7f689d7f8144'],4,,,,,,,,,,,,,,,,,Chelsea,33,00:28:04.709,Pass,
,,,,,,,,,,,,,,,,,,,1.802463,,,,,,,,,,,,,,,0a47ae39-54b6-48e4-a725-2f5fe75b65cc,2848,,"[57.1, 52.2]",3753973,73,,,,,-0.9146471,,Right Foot,,,,"[73.5, 30.9]",,Ground Pass,,26.88215,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,157,Chelsea,33,['f067d1ad-bdff-4485-93b9-749c22ab68f8'],6,,,,,,,,,,,,,,,,,Chelsea,33,00:28:06.499,Pass,
,,,,,,,,,,,,,,,,,,,1.934555,,,,,,,,,,,,,,,d8ee4e61-6365-45ad-b27b-fae201121224,2850,,"[73.5, 30.9]",3753973,73,,,,,-1.4911175,,Left Foot,,,,"[75.6, 4.6]",,Ground Pass,,26.383707,,,César Azpilicueta Tanco,3957.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,157,Chelsea,33,['9587dafa-5089-420d-ba3d-da7c4839590d'],8,,,,,,,,,,,,,,,,,Chelsea,33,00:28:08.301,Pass,
,,,,,,,,,,,,,,,,,,,0.823691,,,,,,,,,,,,,,,a747ac1e-0805-448a-9f6f-3acdfd516bbe,2852,,"[78.0, 5.7]",3753973,73,,,,,-0.47116625,,Right Foot,,,,"[83.3, 3.0]",,Ground Pass,,5.948109,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,157,Chelsea,33,['b3258d70-cef4-4ef7-b697-d3a38d6cf5da'],10,,,,,,,,,,,,,,,,,Chelsea,33,00:28:10.236,Pass,
,,,,,,,,,,,,,,,,,,,1.186349,,,,,,,,,,,,,,,fbf3e208-71fb-46cc-9a03-fbde25fce995,2856,,"[98.1, 15.2]",3753973,73,,,,,-1.060308,,Right Foot,,,,"[103.7, 5.2]",,Ground Pass,,11.461239,,,César Azpilicueta Tanco,3957.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,157,Chelsea,33,"['293c970a-918b-4813-81ad-f8d2b8825ff3', '66e98664-76b2-40dd-9c5e-ea3951409de4']",16,,,,,,,,,,,,,,,,,Chelsea,33,00:28:16.808,Pass,True
,,,,,,,,,,,,,,,,,,,0.995943,,,,,,,,,,,,,,,07931de1-fcaf-4762-a8c2-b8ef1d5595f5,2859,,"[103.7, 5.2]",3753973,73,,,,,1.3387514,,Right Foot,True,,,"[110.6, 34.4]",,High Pass,,30.004166,Incomplete,,Bertrand Isidore Traoré,2956.0,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,157,Chelsea,33,"['6238ccb0-0a5e-4850-a691-03ba782eb4ef', 'c1c0c801-007e-4674-a4e2-87fac4ee3075']",18,,,,,,,,,,,,,,,,,Chelsea,33,00:28:18.583,Pass,
,,,,,,,,,,,,,,,,,,,1.433041,,,,,,,,,,,,,,,b5dcf277-59c9-4bb5-9512-6299fe9de185,2862,,"[78.7, 4.9]",3753973,73,,,,,0.13176227,,Head,,,,"[87.0, 6.0]",,High Pass,,8.372574,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,2,Regular Play,John Terry,20287.0,Left Center Back,157,Chelsea,33,"['2f21910d-0301-4885-83ca-ef8eaaebac18', '9eb69157-8482-4ff8-a63e-d683dd3a0faf']",23,,,,,,,,,,,,,,,,,Chelsea,33,00:28:23.688,Pass,
,,,,,,,,,,,,,,,,,,,0.275775,,,,,,,,,,,,,,,622f4e48-acdd-4b7e-8a78-6fa6a408136f,2867,,"[35.2, 77.0]",3753973,73,,,,,0.0,,Right Foot,,,,"[38.6, 77.0]",,Ground Pass,,3.4,Incomplete,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Right Midfield,158,West Ham United,40,['dfdc74a0-9e4c-46bb-9c94-3d8456699b0c'],27,,,,,,,,,,,,,,,,,West Ham United,40,00:28:27.018,Pass,
,,,,,,,,,,,,,,,,,,,2.076166,,,,,,,,,,,,,,,ca97335f-bb9c-4192-9ed5-2165019c9f2d,2869,,"[35.0, 73.8]",3753973,73,,,,,0.13418873,,Right Foot,,,,"[55.0, 76.5]",,High Pass,,20.181427,,,Andy Carroll,4271.0,,,,,,Recovery,2,Regular Play,Mark Noble,3874.0,Right Center Midfield,158,West Ham United,40,['57fbf440-978f-4836-9c4c-d42fbfebd09f'],28,,,,,,,,,,,,,,,,,West Ham United,40,00:28:28.478,Pass,
,,,,,,,,,,,,,,,,,,,3.338686,,,,,,,,,,,,,,,75d7ed50-2280-4b85-aa75-0cb67e58787c,2872,,"[55.0, 76.4]",3753973,73,,,,True,-1.5143193,,,,,,"[56.6, 48.1]",,Low Pass,,28.345194,Incomplete,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,Andy Carroll,4271.0,Center Forward,158,West Ham United,40,"['31210ec9-6a03-4b0f-b33f-14932f96f13d', 'b8493b68-b99e-4911-b3d7-7907e704bef4', 'f7474c7d-866b-4910-abcb-b2a1f7523c4c']",30,,,,,,,,,,,,,,,,,West Ham United,40,00:28:30.605,Pass,True
,,,,,,,,,,,,,,,,,,,2.062503,,,,,,,,,,,,,,,b8493b68-b99e-4911-b3d7-7907e704bef4,2874,,"[63.5, 32.0]",3753973,73,,,,,1.399496,,Right Foot,,,,"[67.6, 55.7]",,Ground Pass,,24.052027,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,Recovery,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,159,Chelsea,33,"['75d7ed50-2280-4b85-aa75-0cb67e58787c', '9cb07c7b-2060-4bdd-aed1-0b0bc92395e1']",33,,,,,,,,,,,,,,,,,Chelsea,33,00:28:33.944,Pass,
,,,,,,,,,,,,,,,,,,,1.130595,,,,,,,,,,,,,,,4517455d-dc95-4f20-ac55-b45f34f40068,2877,,"[69.2, 62.0]",3753973,73,,,,,-1.0062269,,Right Foot,,,,"[76.8, 50.0]",,Ground Pass,,14.204225,,,Willian Borges da Silva,3472.0,,,,,,,2,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,159,Chelsea,33,['ce154d99-78bd-4b7a-8b2d-0bd40c1e3683'],37,,,,,,,,,,,,,,,,,Chelsea,33,00:28:37.580,Pass,
