ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.3029,,,,,,,,,,,,,,85bcfdd3-159d-46aa-8609-05075d17abc8,3313,,"[47.8, 2.2]",3754088,82,,,,,0.084702514,,Left Foot,,,,"[58.4, 3.1]",,High Pass,,10.638139,,,,Yoan Gouffran,43757.0,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,176,Newcastle United,37,['eaf23665-8281-49d6-a278-3e6c629aca49'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:01.676,Pass,
,,,,,,,,,,,,,,,,,1.398595,,,,,,,,,,,,,,17aac5ae-ed42-4fef-8880-ee8b335b0b25,3317,,"[56.2, 1.1]",3754088,82,,,,,3.0309355,,Right Foot,,,,"[38.2, 3.1]",,Ground Pass,,18.110771,,,,Paul Dummett,3065.0,,,,,,2,Regular Play,Yoan Gouffran,43757.0,Left Center Midfield,176,Newcastle United,37,"['64bf49ce-6051-4ca3-8121-aa97ebc268a3', 'fd2780e8-7ba0-4dba-a008-fff0c14ef2ec']",4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:04.059,Pass,True
,,,,,,,,,,,,,,,,,1.651687,,,,,,,,,,,,,,944d3b99-aed0-4e92-9871-a262e5c245d0,3320,,"[33.2, 4.5]",3754088,82,,,,,2.1268525,,Left Foot,,,,"[22.2, 22.2]",,Ground Pass,,20.839626,,,,Fabricio Coloccini,26207.0,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,176,Newcastle United,37,['a433a9d8-0e51-4dae-95a5-7e61fc204855'],7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:07.263,Pass,
,,,,,,,,,,,,,,,,,1.540815,,,,,,,,,,,,,,c9564fb2-549e-4c6c-bb6e-6283709e9d3e,3323,,"[22.3, 24.7]",3754088,82,,,,,1.19029,,Right Foot,,,,"[31.1, 46.7]",,Ground Pass,,23.694725,,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,176,Newcastle United,37,['114caa2f-e3e2-43e8-984e-da2e9f1da99b'],9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:09.776,Pass,
,,,,,,,,,,,,,,,,,2.146143,,,,,,,,,,,,,,0b48311f-ccc8-46f7-86c1-7786cc7795bb,3326,,"[40.0, 54.5]",3754088,82,,,,,0.016016936,,Right Foot,,,,"[83.7, 55.2]",,High Pass,,43.705605,,Incomplete,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,176,Newcastle United,37,"['7a90d4cc-c590-4c3b-8cc1-0c3ec4e26a50', '9dcfe188-0fd5-4f26-9a37-92f077c656a5']",14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:14.136,Pass,
,,,,,,,,,,,,,,,,,2.125608,,,,,,,,,,,,,,9dcfe188-0fd5-4f26-9a37-92f077c656a5,3328,,"[36.4, 24.9]",3754088,82,,,,,-1.120277,,Head,,,,"[45.3, 6.5]",,High Pass,,20.439423,,,,Memphis Depay,2988.0,,,,,Interception,2,Regular Play,Matteo Darmian,4587.0,Left Back,176,Newcastle United,37,"['0b48311f-ccc8-46f7-86c1-7786cc7795bb', '644e2956-4036-47e3-968e-5487f35309ae']",16,,,,,,,,,,,,,,,,,,Manchester United,39,00:37:16.282,Pass,
,,,,,,,,,,,,,,,,,2.278748,,,,,,,,,,,,,,07696617-5e5d-4cba-8ffe-f6461d7c1268,3333,,"[46.4, 5.9]",3754088,82,,True,,,0.328711,,Right Foot,,,,"[85.1, 19.1]",,High Pass,,40.88924,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Matteo Darmian,4587.0,Left Back,177,Manchester United,39,['e7e015ec-81d9-46a3-8c1a-2e772eaf8f8b'],53,,,,,,,,,,,,,,,,,,Manchester United,39,00:37:53.077,Pass,
,,,,,,,,,,,,,,,,,1.44421,,,,,,,,,,,,,,e7e015ec-81d9-46a3-8c1a-2e772eaf8f8b,3334,,"[35.0, 61.0]",3754088,82,,,,,-1.546801,,Right Foot,,,,"[35.6, 36.0]",,Ground Pass,,25.007198,,,,Fabricio Coloccini,26207.0,,,,,Recovery,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,178,Newcastle United,37,"['07696617-5e5d-4cba-8ffe-f6461d7c1268', '514051ea-dc64-4d9e-8b45-6da46789c4bb']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:55.356,Pass,
,,,,,,,,,,,,,,,,,1.171027,,,,,,,,,,,,,,d025fed4-9003-45fd-8c99-526d6769a163,3337,,"[55.7, 40.8]",3754088,83,,,,,0.03388533,,Right Foot,,,,"[79.3, 41.6]",,High Pass,,23.613556,,,,Yoan Gouffran,43757.0,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,178,Newcastle United,37,['2f047f11-d9d0-4e71-b072-4b2b3d0d960c'],3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:03.274,Pass,
,,,,,,,,,,,,,,,,,0.508905,,,,,,,,,,,,,,9c13f4a0-be11-4e03-abb8-8b50ac467cb0,3344,,"[43.1, 35.2]",3754088,83,,,,,-2.714965,,Right Foot,,,,"[37.6, 32.7]",,Ground Pass,,6.041523,,,,Daley Blind,3311.0,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,179,Manchester United,39,"['33149b56-1114-409d-96e1-3e1536c34d4f', '882328aa-0cf4-4b3e-af94-91ce6fb2752c']",6,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:06.205,Pass,True
,,,,,,,,,,,,,,,,,1.27956,,,,,,,,,,,,,,6955a3ae-1406-426f-b82d-ce749288c892,3347,,"[38.1, 30.2]",3754088,83,,,,,-0.08950382,,Left Foot,,,,"[53.7, 28.8]",,Low Pass,,15.662695,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,179,Manchester United,39,['bfa6aa09-b682-4a42-9895-bf82700843e9'],8,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:08.043,Pass,
,,,,,,,,,,,,,,,,,1.464289,,,,,,,,,,,,,,84151e09-8309-40ee-a4d5-7956bebb47b1,3351,,"[51.2, 26.2]",3754088,83,,,,,-0.811785,,Left Foot,,,,"[67.8, 8.7]",,Ground Pass,,24.120737,,,,Memphis Depay,2988.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,179,Manchester United,39,"['053dfb49-997a-4468-bcb3-5be275894033', '7c9bf14b-a720-4428-91e2-454dcff70d09']",10,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:10.879,Pass,True
,,,,,,,,,,,,,,,,,1.364818,,,,,,,,,,,,,,d7a0672e-4e17-42d9-b030-2331ce36b221,3355,,"[107.9, 18.7]",3754088,83,,,,,1.4447082,9494fa57-384b-4e45-9d49-51630ba5fb75,Left Foot,True,,,"[111.5, 47.1]",,High Pass,,28.62726,,,,Marouane Fellaini-Bakkioui,3296.0,True,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,179,Manchester United,39,"['5aeeb001-5f75-473d-b404-aff40b76b867', 'f5f51fbe-ee2d-42d5-b669-72de5b5df20d']",17,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:17.469,Pass,True
,,,,,,,,,,,,,,,,,1.778858,,,,,,,,,,,,,,38cda335-719f-477b-be3c-34bb86b534e4,3360,,"[75.4, 55.2]",3754088,83,,True,,,1.0962499,,Right Foot,,,,"[82.9, 69.8]",,Ground Pass,,16.413713,,,,Ashley Young,3612.0,,,,,Recovery,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,180,Manchester United,39,['8f08a01d-8022-4786-8f4c-b1fcb52acd02'],23,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:23.657,Pass,
,,,,,,,,,,,,,,,,,0.994784,,,,,,,,,,,,,,4c272f8d-f4f1-40b9-a17c-a804530fefa0,3362,,"[85.8, 72.0]",3754088,83,,,,,0.2025413,,Right Foot,,,,"[97.0, 74.3]",,Ground Pass,,11.4337225,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,180,Manchester United,39,['4a92f058-1a66-48b5-ba8e-ed424b58b33f'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:26.402,Pass,
,,,,,,,,,,,,,,,,,1.064249,,,,,,,,,,,,,,9c6d309a-7670-48d0-9c08-62af6e130a94,3365,,"[97.0, 73.7]",3754088,83,,,,,-2.1982846,,Right Foot,,,,"[90.4, 64.6]",,Ground Pass,,11.241441,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,180,Manchester United,39,['361d2768-d911-48bc-981e-a11e77e96ee5'],29,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:29.137,Pass,
,,,,,,,,,,,,,,,,,1.411918,,,,,,,,,,,,,,742d8896-8a64-4a66-bb4c-8486f5821bd1,3368,,"[91.2, 66.6]",3754088,83,,,,,0.74807113,,Right Foot,,,,"[103.7, 78.2]",,Ground Pass,,17.053152,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,180,Manchester United,39,['6ce450d4-ef51-42b1-b1d7-e766ea3e8382'],30,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:30.777,Pass,
,,,,,,,,,,,,,,,,,0.71563,,,,,,,,,,,,,,1cc91985-c3fa-4a65-a6b8-becf33eac376,3371,,"[112.2, 72.3]",3754088,83,,,,,-1.4749372,,Right Foot,True,,,"[114.7, 46.3]",,High Pass,,26.119915,,Incomplete,,,,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,180,Manchester United,39,['f50824fc-fd3c-4bb8-8481-f73cee935087'],35,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:35.372,Pass,
,,,,,,,,,,,,,,,,,1.781377,,,,,,,,,,,,,,0a85ced9-0698-4720-9f7c-f4afbe155423,3376,,"[98.3, 71.3]",3754088,83,,,,,-0.70386726,,Right Foot,,,,"[112.2, 59.5]",,High Pass,,18.233212,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,180,Manchester United,39,['41246fce-9a3a-470c-a999-529ab67e410c'],41,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:41.229,Pass,
,,,,,,,,,,,,,,,,,1.259325,,,,,,,,,,,,,,2207c977-a5b9-4f7e-a565-22a06ab1c474,3379,,"[114.5, 63.4]",3754088,83,,,,,1.8717166,,Left Foot,,,,"[110.0, 77.9]",,Ground Pass,,15.182226,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,180,Manchester United,39,['b86ca72f-d5c3-4ced-b81f-42b72c2ac1ed'],44,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:44.808,Pass,
,,,,,,,,,,,,,,,,,0.902572,,,,,,,,,,,,,,cccb9a48-cf24-4839-9a4c-66c577ba0f22,3382,,"[108.3, 77.1]",3754088,83,,,,,-1.8352847,,Right Foot,,,,"[107.0, 72.3]",,Ground Pass,,4.9729266,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,180,Manchester United,39,['b31cbd83-6a09-43ef-b01d-7f1629ee8fd7'],47,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:47.919,Pass,
,,,,,,,,,,,,,,,,,0.804174,,,,,,,,,,,,,,baca1004-262e-40b8-a0d3-8a5ea18c1bf7,3385,,"[106.9, 73.1]",3754088,83,,,,,2.1224513,,Left Foot,,,,"[102.9, 79.6]",,Ground Pass,,7.632169,,,,Anthony Martial,20039.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,180,Manchester United,39,['d4fee4de-3743-4434-9d58-7d921b60d50a'],49,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:49.117,Pass,
,,,,,,,,,,,,,,,,,0.936371,,,,,,,,,,,,,,c17eb963-f804-414f-acf8-8f3501210112,3388,,"[102.9, 79.6]",3754088,83,,,,,-2.9551058,,Right Foot,,,,"[92.3, 77.6]",,Ground Pass,,10.787029,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,180,Manchester United,39,['f89ceabb-95fe-44a6-87e9-34bcb507e884'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:50.189,Pass,
,,,,,,,,,,,,,,,,,0.686812,,,,,,,,,,,,,,807f2baf-adb9-454b-904c-4039549a9b4c,3391,,"[93.3, 75.9]",3754088,83,,,,,-1.1333817,,Right Foot,,,,"[99.8, 62.0]",,Ground Pass,,15.344706,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,180,Manchester United,39,['4181a068-d16d-44d4-aca6-345bf1bc2a68'],52,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:52.563,Pass,
,,,,,,,,,,,,,,,,,0.743214,,,,,,,,,,,,,,59bf26e7-cdcc-40d8-b043-2b64e4fb1acc,3395,,"[98.6, 63.2]",3754088,83,,,,,1.4810381,,Right Foot,,,,"[99.5, 73.2]",,Ground Pass,,10.040419,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,180,Manchester United,39,"['3addbaa7-1a2b-4b0d-8ab3-819bbffe148c', 'da1ad498-640a-4ba7-b428-12e8cab77593']",54,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:54.339,Pass,True
,,,,,,,,,,,,,,,,,0.653965,,,,,,,,,,,,,,9e4801cf-dc80-4297-a76e-754cc9cc36e5,3398,,"[99.5, 71.8]",3754088,83,,,,,-0.7763894,,Left Foot,,,,"[105.1, 66.3]",,Ground Pass,,7.8492036,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,180,Manchester United,39,['6d9e683f-bd00-4da2-b99e-c628f376113f'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:56.020,Pass,
,,,,,,,,,,,,,,,,,0.923944,,,,,,,,,,,,,,528778d9-4525-4aab-a2cc-e293879cbb92,3400,,"[105.1, 66.3]",3754088,83,,,,,-2.9186924,,Right Foot,,,,"[97.6, 64.6]",,Ground Pass,,7.6902537,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,180,Manchester United,39,['0d738dc0-68e4-4759-bbaa-ad5cc9e8fa25'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:56.674,Pass,
,,,,,,,,,,,,,,,,,1.030676,,,,,,,,,,,,,,d464318c-263a-4d1d-ae3f-08cc7b35bd8c,3403,,"[97.6, 58.7]",3754088,83,,,,,-2.4191742,,Left Foot,,,,"[91.7, 53.5]",,Ground Pass,,7.864477,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,180,Manchester United,39,['99806299-816c-4847-9b02-016c06ecc50b'],59,,,,,,,,,,,,,,,,,,Manchester United,39,00:38:59.255,Pass,
,,,,,,,,,,,,,,,,,2.058305,,,,,,,,,,,,,,3927d975-9ce8-46f8-b05a-fca0c0fa4e88,3406,,"[93.7, 56.6]",3754088,84,,,,,0.98279375,,Right Foot,,,,"[107.5, 77.3]",,Ground Pass,,24.878304,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,180,Manchester United,39,['4073ac9a-2a84-4c7a-837f-596ef9de7663'],1,,,,,,,,,,,,,,,,,,Manchester United,39,00:39:01.448,Pass,
,,,,,,,,,,,,,,,,,0.605281,,,,,,,,,,,,,,d3f43e9a-b78c-4ebd-9770-4c9c950bfc52,3409,,"[110.1, 75.6]",3754088,84,,,,,-1.658074,,Right Foot,,,,"[108.7, 59.6]",,Low Pass,,16.061132,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,180,Manchester United,39,['bd27f56b-6f3e-4d5e-a3fe-c9a708ad9a3a'],5,,,,,,,,,,,,,,,,,,Manchester United,39,00:39:05.744,Pass,
,,,,,,,,,,,,,,,,,1.944318,,,,,,,,,,,,,,bc3cea4b-2131-48b9-aa34-3544dc0e9369,3412,,"[115.3, 68.7]",3754088,84,,,,,2.3284237,,Right Foot,,,,"[104.8, 79.8]",,Ground Pass,,15.279398,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,180,Manchester United,39,['01f17df1-8af7-4a1e-9b4d-a8b16e4ef016'],10,,,,,,,,,,,,,,,,,,Manchester United,39,00:39:10.080,Pass,
,,,,,,,,,,,,,,,,,0.77326,,,,,,,,,,,,,,ffcc679e-f6c7-4edc-9676-7ee608d95913,3416,,"[98.4, 79.1]",3754088,84,,,,,-2.0807683,,Right Foot,,,,"[95.1, 73.2]",,Low Pass,,6.7601776,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,180,Manchester United,39,"['c72b54bc-083b-4262-8b0c-47cf2cc82eb4', 'd3729ba7-62b3-4c27-b83a-bc5bb64cf764']",16,,,,,,,,,,,,,,,,,,Manchester United,39,00:39:16.591,Pass,True
,,,,,,,,,,,,,,,,,2.828839,,,,,,,,,,,,,,b38414a3-095c-4f1f-abe3-d03bb4a02dd4,3420,,"[97.6, 69.1]",3754088,84,,,,,-0.20539539,,Right Foot,,,,"[119.2, 64.6]",,Low Pass,,22.06377,,,,Juan Manuel Mata García,3294.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,180,Manchester United,39,"['7e540f84-9b2a-46ef-80a3-af5f8526f4ac', '96ecf85f-0550-4429-a83b-fb994ab1e4f6']",18,,,,,,,,,,,,,,,,,,Manchester United,39,00:39:18.561,Pass,True
,,,,,,,,,,,,,,,,,1.445916,,,,,,,,,,,,,,679f4ecf-b881-4f8f-99ae-e67590c1e351,3427,,"[112.3, 80.0]",3754088,85,,,,,-1.2870022,,,,,,"[117.2, 63.2]",,Low Pass,,17.5,,Incomplete,,Anthony Martial,20039.0,,,,,Throw-in,2,From Throw In,Ashley Young,3612.0,Right Back,181,Manchester United,39,"['2b8cc5b1-b23e-49bf-bb7d-9a6a7841d0c4', '5ee97be9-d6cc-46ca-b7d9-71be4d481bdb']",20,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:20.693,Pass,
,,,,,,,,,,,,,,,,,2.591168,,,,,,,,,,,,,,5ee97be9-d6cc-46ca-b7d9-71be4d481bdb,3429,,"[2.9, 16.9]",3754088,85,,,,,-1.5707964,,Left Foot,,,,"[2.9, 0.1]",,Ground Pass,,16.8,,Out,,Paul Dummett,3065.0,,,,,Recovery,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,181,Manchester United,39,"['679f4ecf-b881-4f8f-99ae-e67590c1e351', '9c587d14-b421-4ca5-b6f7-fbd84c4aec60']",22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:40:22.139,Pass,
,,,,,,,,,,,,,,,,,0.729395,,,,,,,,,,,,,,aea511d1-025f-4152-b81d-999b83649660,3431,,"[116.1, 80.0]",3754088,85,,,,,-1.2047398,,,,,,"[118.4, 74.0]",,Low Pass,,6.4257298,,,,Juan Manuel Mata García,3294.0,,,,,Throw-in,2,From Throw In,Ashley Young,3612.0,Right Back,182,Manchester United,39,['ef953819-f4e2-476a-8db4-c0f3c980347e'],36,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:36.945,Pass,
,,,,,,,,,,,,,,,,,0.670922,,,,,,,,,,,,,,9ff03bf5-941f-4b55-aad9-7370afb92709,3433,,"[118.4, 74.0]",3754088,85,,,,,2.2531128,,Left Foot,,,,"[114.5, 78.8]",,Low Pass,,6.1846585,,,,Ashley Young,3612.0,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,182,Manchester United,39,['b4f911d7-d444-4319-9026-15148842b706'],37,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:37.674,Pass,
,,,,,,,,,,,,,,,,,0.127313,,,,,,,,,,,,,,b67ab8e7-e1e0-4438-948e-d2eaa7d5a2cf,3436,,"[115.3, 79.0]",3754088,85,,,,,-1.5707964,,Right Foot,,,,"[115.3, 75.2]",,Ground Pass,,3.8,,Incomplete,,,,,,,,,2,From Throw In,Ashley Young,3612.0,Right Back,182,Manchester United,39,['bb2160c2-b216-4dbb-997e-1dcb5c7cdcec'],39,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:39.297,Pass,
,,,,,,,,,,,,,,,,,0.846297,,,,,,,,,,,,,,f27d12cc-e49b-4a97-a2f5-ac0c6b5503f2,3438,,"[110.6, 80.0]",3754088,85,,,,,-1.30318,,,,,,"[112.3, 73.8]",,Low Pass,,6.428841,,,,Anthony Martial,20039.0,,,,,Throw-in,2,From Throw In,Ashley Young,3612.0,Right Back,183,Manchester United,39,['aa0c0710-ad8a-4981-85f7-5bf70294b15a'],54,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:54.285,Pass,
,,,,,,,,,,,,,,,,,0.999789,,,,,,,,,,,,,,b31e1aea-06c1-4a72-8e91-7674a362b576,3441,,"[112.6, 73.1]",3754088,85,,,,,2.11866,,Right Foot,,,,"[109.0, 79.0]",,Low Pass,,6.9115844,,,,Ashley Young,3612.0,,,,,,2,From Throw In,Anthony Martial,20039.0,Center Forward,183,Manchester United,39,"['21b9a814-4504-4944-9894-21225b704c8a', '8556c597-b9f6-41cd-979e-52f4b8cb3452']",55,,,,,,,,,,,,,,,,,,Manchester United,39,00:40:55.131,Pass,True
,,,,,,,,,,,,,,,,,2.521812,,,,,,,,,,,,,,3736bf92-dc5d-444b-b9f2-ca77cca2e189,3454,,"[36.8, 1.6]",3754088,86,,,,,0.9315566,,Left Foot,,,,"[62.0, 35.5]",,High Pass,,42.240383,,,,Aleksandar Mitrović,4269.0,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,184,Newcastle United,37,['e624ca66-a3bb-4fbb-9fa9-67ebb4ac6ada'],9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:09.684,Pass,
,,,,,,,,,,,,,,,,,0.850346,,,,,,,,,,,,,,af9251d8-20a6-4ebf-8135-091cc98ee068,3456,,"[62.0, 35.6]",3754088,86,,,,,-3.035927,,Other,,,,"[55.4, 34.9]",,Low Pass,,6.6370173,,,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,184,Newcastle United,37,['09a48680-adf9-48f9-89e2-c46ebd9471d8'],12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:12.205,Pass,
,,,,,,,,,,,,,,,,,0.920271,,,,,,,,,,,,,,1e94d9a9-e169-41fe-b68d-c837f9f14e02,3464,,"[52.5, 45.9]",3754088,86,,,,,2.6562092,,Left Foot,,,,"[43.4, 50.7]",,Ground Pass,,10.288342,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,185,Manchester United,39,['2d800cb8-1d01-4b1a-b00d-132cedf4bd05'],19,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:19.047,Pass,
,,,,,,,,,,,,,,,,,2.536844,,,,,,,,,,,,,,64d73552-5a26-4e56-a4df-a074d78e497d,3467,,"[49.5, 56.0]",3754088,86,,,,,1.4868357,,Right Foot,,,,"[51.2, 76.2]",,Ground Pass,,20.271408,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,185,Manchester United,39,['3ad7691a-ce5b-4568-b2f3-4a62987a58b4'],20,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:20.926,Pass,
,,,,,,,,,,,,,,,,,1.368962,,,,,,,,,,,,,,b4d7e0dd-864b-41e6-8083-607075fc7c10,3469,,"[51.2, 76.3]",3754088,86,,,,,-0.26448837,,Right Foot,,,,"[65.6, 72.4]",,Ground Pass,,14.91878,,,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,185,Manchester United,39,['6b265c0a-0388-4ed0-a4b7-79b4c8f28b95'],23,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:23.463,Pass,
,,,,,,,,,,,,,,,,,0.991857,,,,,,,,,,,,,,707e14f2-0fad-488e-9934-ff6116cc263b,3478,,"[67.2, 73.2]",3754088,86,,,,,2.7187388,,Right Foot,,,,"[57.2, 77.7]",,Ground Pass,,10.965857,,,,Ashley Young,3612.0,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,185,Manchester United,39,"['0f6017c9-7b1b-4d2d-8b16-25eed8ec2265', 'bd6f45ba-6146-4e13-8b96-b42928509719']",29,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:29.461,Pass,True
,,,,,,,,,,,,,,,,,1.043867,,,,,,,,,,,,,,7a8fca40-b053-4f63-9247-12f2f7013ce0,3481,,"[55.3, 75.2]",3754088,86,,,,,-2.082652,,Right Foot,,,,"[50.3, 66.3]",,Ground Pass,,10.20833,,,,Morgan Schneiderlin,3600.0,,,,,,2,Regular Play,Ashley Young,3612.0,Right Back,185,Manchester United,39,['25488d2f-440e-45f1-8a0a-a1512372d9ae'],33,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:33.206,Pass,
,,,,,,,,,,,,,,,,,1.337301,,,,,,,,,,,,,,3f737efe-5bef-453b-9bdd-815ee14bb257,3483,,"[50.3, 65.4]",3754088,86,,,,,0.0,,Right Foot,,,,"[62.6, 65.4]",,High Pass,,12.3,,Unknown,,Wayne Mark Rooney,3538.0,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,185,Manchester United,39,['626ba216-fc2c-4e66-9f11-fddf15fea073'],34,,,,,,,,,,,,,,,,,,Manchester United,39,00:41:34.250,Pass,
