bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0455d83-41bd-4da6-95e4-d377c6950379,138,,"[89.9, 6.2]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,10,Aston Villa,59,"['11ace78f-5448-4188-a3fe-6ed6bbbe2c36', '1416b752-e765-4ade-92be-4d56b1c88694']",19,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:19.103,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cead8ef3-768f-4d98-9206-07f50c150e01,141,,"[91.2, 0.9]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Left Back,10,Aston Villa,59,['fdc16c59-c696-47ac-9d25-2211f8b6ed1b'],20,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:20.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d00744a2-54dc-4050-85ab-a30438f0b335,145,,"[80.4, 5.2]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,10,Aston Villa,59,"['4f8de6e4-09bd-47b8-8e14-cf334a829262', 'f5b2b750-7e9b-4f10-be9b-0de86904635b']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:21.946,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c15e1ee-86da-4202-a0d8-0cc135e9b55b,148,,"[87.8, 28.3]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott Sinclair,11117.0,Right Wing,10,Aston Villa,59,['2dadd56d-0d9c-40e5-9280-bccfa327d90f'],24,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:24.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51747ea7-bab1-4ea6-9466-f0fbd62acb8e,152,,"[96.5, 15.6]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,10,Aston Villa,59,['fe2df47c-9174-4c50-af54-9cfa5614f4e6'],26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:26.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25694ac8-4b71-4bfa-81f8-174b252341fe,156,,"[90.6, 19.5]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,10,Aston Villa,59,['62c87804-65d7-4bab-b0f0-d09d7290e67c'],31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:31.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02dcf780-f116-48e4-9339-4a028c6e3ac4,159,,"[80.7, 8.2]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Left Back,10,Aston Villa,59,['9d37444f-ebd6-41c6-9be7-4ffd2d7e08f3'],33,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:33.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207bf320-9f10-4329-b04c-52f70b6f6b2a,163,,"[81.3, 13.6]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,10,Aston Villa,59,"['03b5ca91-6ff7-4641-b2ec-6828e084419e', '09904e5b-618f-448d-b4e9-f1dbec315ef5']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:34.239,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d08a32b-3c71-4247-938a-876b94ebe4e7,167,,"[87.6, 5.2]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,10,Aston Villa,59,"['f5d31234-71c2-4669-aa90-38bec8e01fc2', 'fb08ac85-0c48-4c6e-b403-09219b231119']",36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:36.421,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8fc05a0-058e-417c-8b37-3a51e0a50b66,176,,"[69.4, 2.7]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leandro Bacuna,9533.0,Left Back,11,Aston Villa,59,['d1cb9a21-d970-41c7-9e88-ee9a91aca477'],51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:51.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d23a027-557a-40dd-86c0-fc2d3c07a401,180,,"[46.7, 20.2]",3754113,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,11,Aston Villa,59,['05bf64cf-b6de-4329-8f56-40a9b55ba0ef'],56,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:56.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a658f55-83e6-49ab-9461-6391f968da29,183,,"[57.6, 68.0]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Hutton,9642.0,Right Back,11,Aston Villa,59,['6c6efd94-3408-4492-8ed5-f5ae349ca5ff'],1,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:01.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df38b45-9b76-49bb-ac43-ecd9fae1a617,188,,"[62.7, 56.5]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,11,Aston Villa,59,"['6d0a19f2-a1ee-41d9-909c-7effe1cadedc', 'd854189b-6af7-48d2-9e70-ca71752b0c77', 'e014359c-d468-4a97-b90c-0036cc9d26eb']",4,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:04.325,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692a60a7-a615-4d0b-968d-27167d852927,191,,"[68.6, 52.5]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,11,Aston Villa,59,['1b1fb26b-fbf5-4139-b0d6-a605b56f0048'],5,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:05.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d80b4475-8d87-4258-9d46-3932b0c7dde1,198,,"[39.9, 31.1]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,12,Southampton,25,['18aad9d9-c684-4c07-974b-e2ad24040d29'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:05:10.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44b4a194-517f-4105-ae2e-6d6dc950583a,201,,"[35.8, 54.8]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,12,Southampton,25,['feba124f-a47a-40cb-95d5-06aafa6836fd'],12,,,,,,,,,,,,,,,,,,Southampton,25,00:05:12.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2bbee3c-8b60-4aef-bde5-65b0fe2b6d9d,204,,"[55.1, 76.4]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,12,Southampton,25,['88988731-88dd-417c-aea9-2f92e7e57f66'],15,,,,,,,,,,,,,,,,,,Southampton,25,00:05:15.718,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06956b1-9cfb-43b9-8a7b-ba5f46a0a160,211,,"[109.6, 77.2]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,12,Southampton,25,['dd9792d2-97da-41cd-bd4e-eea4d5d04f5e'],21,,,,,,,,,,,,,,,,,,Southampton,25,00:05:21.857,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a054db74-1dee-4ef3-b1fc-e0ef297b5123,213,,"[45.4, 4.1]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rudy Gestede,19362.0,Center Forward,13,Aston Villa,59,['55f6d4e4-26ae-4f4f-8f29-a1df66743d6f'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:05:36.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09bb09c-4dc1-4fea-9599-01d2bba57a28,215,,"[87.4, 71.6]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,14,Southampton,25,['31ed6950-f31c-48be-949a-051346bcf0b9'],38,,,,,,,,,,,,,,,,,,Southampton,25,00:05:38.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7444de-d367-4660-8c27-5435f8396374,219,,"[111.4, 78.3]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,14,Southampton,25,"['9d7d6bca-2f81-4f1c-bf06-c05c8a01ce67', 'e61b9c98-a592-4aab-8422-962d4ffe1a8b']",42,,,,,,,,,,,,,,,,,,Southampton,25,00:05:42.439,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a4d52a-554e-4344-bc96-40b0b00a0977,222,,"[110.2, 15.4]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,14,Southampton,25,['4b9b79d6-5180-4c9b-865f-a2baad0a591f'],46,,,,,,,,,,,,,,,,,,Southampton,25,00:05:46.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34060818-1976-45f9-8d23-a141297036fd,225,,"[101.7, 10.3]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,14,Southampton,25,['b75aac4e-17d5-4e20-b9f9-c1d5306eca75'],49,,,,,,,,,,,,,,,,,,Southampton,25,00:05:49.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a12287-d20e-4b96-9768-d28a31ba3478,228,,"[89.7, 18.4]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,14,Southampton,25,['0f07c4e2-3245-4f00-80dc-d3a81ff38d38'],51,,,,,,,,,,,,,,,,,,Southampton,25,00:05:51.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd4290f5-2f87-4b15-bed7-82c3c6c1ca20,232,,"[101.9, 7.3]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,14,Southampton,25,"['a8065a01-614b-4517-929f-0edd223d8d61', 'f71bb9bc-008e-49a7-b525-07e0f7975e2a']",53,,,,,,,,,,,,,,,,,,Southampton,25,00:05:53.189,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30a8406-7fe7-4e5e-83e0-3ec86fa5b4bd,235,,"[90.2, 11.9]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Left Defensive Midfield,14,Southampton,25,['2b8c5e8d-dbb7-480f-b50f-2b4240ffe28e'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:05:55.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990c9ee3-0b7c-43d5-b295-8870c3feb9b1,238,,"[72.9, 31.9]",3754113,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,14,Southampton,25,['dbaf0250-31c9-46a4-a6de-7eadc9b96a06'],58,,,,,,,,,,,,,,,,,,Southampton,25,00:05:58.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7982898b-b1b2-4621-bd2e-a3f6b002486e,241,,"[79.3, 73.9]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,14,Southampton,25,['44f6ce05-effa-4cb0-b41b-e28996bb1983'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:06:04.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f93f2abb-415d-4da0-8858-36a995385330,245,,"[92.5, 77.4]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,14,Southampton,25,"['1e5348c2-b789-410d-b663-83eccd84773a', '5d46b860-3e70-47be-be48-664776c92ef0']",5,,,,,,,,,,,,,,,,,,Southampton,25,00:06:05.093,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4126c0ef-fb3a-4525-8e2d-3b32b38242c0,248,,"[95.5, 79.7]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,14,Southampton,25,['8081c2c9-9f77-467f-82a5-9d80ddb48dbc'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:06:10.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a173409c-31c2-40ec-bdd6-36e5fb317e77,251,,"[110.9, 77.4]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,15,Southampton,25,['5caca0dd-3101-4c53-a4de-e515fb88b055'],24,,,,,,,,,,,,,,,,,,Southampton,25,00:06:24.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4568a436-e5bf-4a8f-9d47-76d942d741ed,254,,"[102.8, 79.5]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,15,Southampton,25,['38d2a938-e189-4ca6-8898-829b3ffa90bf'],25,,,,,,,,,,,,,,,,,,Southampton,25,00:06:25.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,097faf61-bd95-445e-bfd4-a798ab6a3425,260,,"[113.7, 31.1]",3754113,6,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Victor Wanyama,3098.0,Right Defensive Midfield,16,Southampton,25,['de0812c5-3b5c-4cbe-959a-920adfd141bd'],53,,,,,,,,,,,,,,,,,,Southampton,25,00:06:53.704,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b2289a-63f2-484b-96da-a5c6937622ea,264,,"[63.1, 21.4]",3754113,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rudy Gestede,19362.0,Center Forward,17,Aston Villa,59,['e576fa65-b1e4-4864-99b1-e4f2636f3297'],30,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:30.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96a6e21b-d7ad-4896-9b42-4e75e12931be,270,,"[56.0, 27.1]",3754113,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,17,Aston Villa,59,"['0bd7e013-edc4-4e0d-b467-8bcc44037a6c', '1a26ff1b-1e98-47ab-9727-930bf65357d4']",33,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:33.111,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8f29080-5991-4314-9970-55ad07c78642,273,,"[45.1, 17.2]",3754113,7,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joleon Lescott,20285.0,Left Center Back,17,Aston Villa,59,['27807f12-8ea2-47f4-af9f-e47903ce879d'],35,,,,,,,,,,,,,,,,,,Aston Villa,59,00:07:35.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908531aa-5515-4e02-82b8-681670af5f1e,278,,"[22.4, 74.1]",3754113,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,18,Southampton,25,['67b27721-014e-4f6f-be14-3453c143c30d'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:07:54.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d32c014-02cf-4723-90e0-a0c7813a466b,281,,"[3.9, 48.3]",3754113,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maarten Stekelenburg,20201.0,Goalkeeper,18,Southampton,25,['ea6eaa9b-ef6e-425d-a962-66cafde3d55e'],59,,,,,,,,,,,,,,,,,,Southampton,25,00:07:59.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03b82128-bf12-4679-a7b2-90483ffd3135,284,,"[14.3, 31.5]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,18,Southampton,25,['a8f7f738-77ea-48f8-a980-a6fe24748bc0'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:08:02.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f10903-ad6f-4ebd-a725-005931480cab,287,,"[33.3, 21.3]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Right Defensive Midfield,18,Southampton,25,['1c164df7-b9c4-4009-8218-ca52e5cf9d2f'],9,,,,,,,,,,,,,,,,,,Southampton,25,00:08:09.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654fdd5c-ed34-410c-b749-5716e1dd305f,290,,"[37.1, 24.3]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,18,Southampton,25,['0d2b7e08-8ed7-4d98-a8a2-312276021470'],13,,,,,,,,,,,,,,,,,,Southampton,25,00:08:13.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c686304-170d-4cae-b92c-43f9f141d9f1,293,,"[46.1, 66.8]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,18,Southampton,25,['5b087e61-9102-4100-a798-b42d02d5da6f'],17,,,,,,,,,,,,,,,,,,Southampton,25,00:08:17.684,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e538e0-01f0-44cb-a0cc-1d9654bf1662,296,,"[116.7, 56.6]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,18,Southampton,25,['69339dee-2c1d-4e3d-a5ce-2d57701224f2'],29,,,,,,,,,,,,,,,,,,Southampton,25,00:08:29.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3dbb40c-c609-46b4-b042-4d7a306c50d5,300,,"[28.1, 8.5]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Left Back,19,Aston Villa,59,['887da4f6-8554-4a67-a88a-f930c74f6f63'],39,,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:39.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871e560-eaf4-491d-97ae-644d99c4fdd1,304,,"[6.2, 21.2]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,19,Aston Villa,59,"['dd8dc20a-8712-4328-afa4-33b920922410', 'dfc0b6ad-9bef-4a77-98a1-465124ad6688']",42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:42.970,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a83cec-35ec-47c6-805a-3755d0771189,307,,"[55.8, 2.3]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,19,Aston Villa,59,['f89d3800-9904-4e5b-8d5e-b76b15ea9dbc'],47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:08:47.502,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc378dd7-8b16-4988-8918-d8ce9482e5c9,310,,"[75.2, 76.4]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,19,Aston Villa,59,['7ec7049c-8cba-4ce4-ad37-9c74e74fdb08'],48,,,,,,,,,,,,,,,,,,Southampton,25,00:08:48.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10f9295-70a4-4f35-ae5e-cf82eed21623,315,,"[50.3, 69.6]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,20,Southampton,25,['80e103b9-59f5-4cd7-b8a8-bf4821a33fc4'],52,,,,,,,,,,,,,,,,,,Southampton,25,00:08:52.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97c61761-9fe4-461e-9334-d24d5e843ef6,318,,"[57.2, 30.1]",3754113,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,20,Southampton,25,['c613eac0-2ce9-4979-abf8-fb1faf945adc'],58,,,,,,,,,,,,,,,,,,Southampton,25,00:08:58.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf827f17-e1ce-446f-8196-54ae18177a46,321,,"[83.7, 7.3]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,20,Southampton,25,['2712f9a5-ae4a-4b7e-9f5c-e4fb6077e450'],1,,,,,,,,,,,,,,,,,,Southampton,25,00:09:01.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a731b5b-dd7e-4485-9037-487f89e5f837,324,,"[95.2, 5.0]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,20,Southampton,25,['532667c1-ffbb-4f3a-a652-7ab809f81bda'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:09:04.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6573014-77b5-4568-ad62-941ae922ad85,327,,"[82.6, 5.5]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,20,Southampton,25,['921c1c6f-96da-4616-830c-21af6dceb219'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:09:05.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391d303-8cd0-4641-ad6a-04c52dc3a9a1,330,,"[71.5, 15.6]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Right Defensive Midfield,20,Southampton,25,['4f3abf02-af26-454c-8584-2402d639de04'],7,,,,,,,,,,,,,,,,,,Southampton,25,00:09:07.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46988597-00b1-445f-a2db-534e8f4bb6c2,333,,"[63.4, 48.3]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,20,Southampton,25,['c374080f-671b-4a7b-938d-92222887c4a2'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:09:10.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690e0af-1cfe-4c37-84ae-75fb4f9aaf44,336,,"[75.7, 73.7]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,20,Southampton,25,['54162736-f270-4c50-8947-47bdf09c8c7d'],12,,,,,,,,,,,,,,,,,,Southampton,25,00:09:12.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9badc163-88d7-4133-a32a-2b16cfa1588d,339,,"[77.0, 70.4]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Left Defensive Midfield,20,Southampton,25,['740d18ce-243e-4cb0-9366-9b7f070c4482'],16,,,,,,,,,,,,,,,,,,Southampton,25,00:09:16.683,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43383779-84f4-4997-8129-9a3d9bf7a8a0,342,,"[92.5, 68.1]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,20,Southampton,25,['7e7c3cd8-eb77-4107-adf8-dd43d014dea9'],18,,,,,,,,,,,,,,,,,,Southampton,25,00:09:18.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387e907f-1c96-43f2-bcbb-feb6445608cd,344,,"[49.1, 9.7]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rudy Gestede,19362.0,Center Forward,21,Aston Villa,59,['ef3b9f87-9f6a-4847-912a-a081a7552916'],20,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:20.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7e40e52-6912-4e99-917b-c729a9ead448,347,,"[43.7, 12.0]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,21,Aston Villa,59,"['aa9334da-4121-42de-bab1-bb72ce14aa37', 'd0f8ed7f-f4b3-4ce6-8a88-8949d2fab44f']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:21.921,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1f925c-2185-4d68-ae3a-0a49c9becc4a,350,,"[99.8, 29.4]",3754113,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Scott Sinclair,11117.0,Right Wing,21,Aston Villa,59,['7995ddb0-50fb-4f7e-a5c2-7fa374b3da5e'],27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:09:27.584,Ball Receipt*,
