50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.508325,,,,,,,,,,,,,,,,4556babd-c60c-4ee7-b1ac-be9ad8bfff47,1636,,"[62.4, 64.6]",3754054,45,,,,True,-0.433742,,,,,,"[71.9, 60.2]",,Low Pass,,10.46948,,Incomplete,,Kevin De Bruyne,3089.0,,,,,,1,From Throw In,Bacary Sagna,7110.0,Right Back,82,Manchester City,36,"['1e84a963-4371-401a-a002-8ca1fb01f91f', '8c002774-2813-4b28-96c3-ce7d3cd4c368', 'cd231ea3-0bf4-4a50-9ff2-708f9e9d25e3']",10,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:10.582,Pass,True
,,,,,,,,,,,,,,,,1.352618,,,,,,,,,,,,,,,,1e84a963-4371-401a-a002-8ca1fb01f91f,1639,,"[48.2, 19.9]",3754054,45,,,,,-0.31733233,,Left Foot,,,,"[68.6, 13.2]",,High Pass,,21.472075,,,,Fabio Borini,7171.0,,,,,Recovery,1,Regular Play,John O''Shea,16890.0,Left Center Back,83,Sunderland,41,"['4556babd-c60c-4ee7-b1ac-be9ad8bfff47', '6c6971e2-6f1e-422f-b4ac-9444ce1bd71d']",12,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:12.090,Pass,
,,,,,,,,,,,,,,,,0.834989,,,,,,,,,,,,,,,,f1b33386-a2e2-40f8-8c15-9c960816173b,1643,,"[66.1, 9.8]",3754054,45,,,,,-3.000599,,Right Foot,,,,"[50.6, 7.6]",,Ground Pass,,15.655351,,,,Patrick van Aanholt,3321.0,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,83,Sunderland,41,['c9ac3034-e2bf-4249-ad81-bc46c1fa4a00'],18,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:18.021,Pass,
,,,,,,,,,,,,,,,,1.146593,,,,,,,,,,,,,,,,e946e792-f8ed-47d7-9603-0e0d29b00e08,1646,,"[50.6, 7.6]",3754054,45,,,,,3.0051901,,Left Foot,,,,"[35.3, 9.7]",,Ground Pass,,15.443445,,,,John O''Shea,16890.0,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,83,Sunderland,41,['e02308ea-e88c-4549-be67-7198916b62c2'],23,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:23.894,Pass,
,,,,,,,,,,,,,,,,2.039694,,,,,,,,,,,,,,,,b22f6a94-1cc3-4dca-b1d9-8255d96b95f7,1649,,"[35.3, 9.7]",3754054,45,,,,,1.5644134,,Right Foot,,,,"[35.6, 56.7]",,Low Pass,,47.000957,,,,Sebastián Coates Nión,6300.0,,True,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,83,Sunderland,41,['9ace2b80-5113-4c4b-ba17-4495da2ab1b6'],26,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:26.279,Pass,
,,,,,,,,,,,,,,,,1.199901,,,,,,,,,,,,,,,,b018c1b6-e4ca-4fd1-867b-8fe4a014d526,1652,,"[39.0, 57.7]",3754054,45,,,,,0.6435011,,Left Foot,,,,"[47.0, 63.7]",,Ground Pass,,10.0,,,,Adam Johnson,42902.0,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,83,Sunderland,41,['31571290-5ea1-459b-b683-c2f11b75fd2f'],29,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:29.963,Pass,
,,,,,,,,,,,,,,,,2.034548,,,,,,,,,,,,,,,,e9ab835a-e5b0-4cba-bd44-06a6489dce25,1655,,"[49.0, 60.5]",3754054,45,,,,,-0.5845504,,Left Foot,,,,"[89.2, 33.9]",,High Pass,,48.203735,,,,Fabio Borini,7171.0,,,,,,1,Regular Play,Adam Johnson,42902.0,Right Center Midfield,83,Sunderland,41,['805b2f97-013d-4520-be08-a9ad7e496824'],32,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:32.854,Pass,
,,,,,,,,,,,,,,,,1.484107,,,,,,,,,,,,,,,,ad71f21d-b5cc-4ac9-bb15-3e11ec0605eb,1662,,"[42.0, 76.1]",3754054,45,,,,,-0.34519172,,Right Foot,,,,"[71.2, 65.6]",,High Pass,,31.030468,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,84,Manchester City,36,['cf01ad5e-83ee-4c66-8836-303a5f2af052'],43,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:43.687,Pass,
,,,,,,,,,,,,,,,,1.316531,,,,,,,,,,,,,,,,51f48a77-f37c-40d4-8521-450302b37ae3,1665,,"[77.3, 66.6]",3754054,45,,,,,-1.527854,,Right Foot,,,,"[79.5, 15.4]",,Low Pass,,51.247242,,,,Wilfried Guemiand Bony,3598.0,,True,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,84,Manchester City,36,['66a87bdc-7982-44f3-8971-8a02df2843d9'],46,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:46.926,Pass,
,,,,,,,,,,,,,,,,0.733081,,,,,,,,,,,,,,,,771c421d-4d46-41be-b2ed-d9bd5b7baa55,1668,,"[79.5, 15.4]",3754054,45,,,,,1.0216434,,Right Foot,,,,"[83.6, 22.1]",,Low Pass,,7.8549347,,,,David Josué Jiménez Silva,3064.0,,,,,,1,Regular Play,Wilfried Guemiand Bony,3598.0,Center Forward,84,Manchester City,36,['2354bbc3-3a5b-4f72-9712-2b6733bc1ea5'],48,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:48.536,Pass,
,,,,,,,,,,,,,,,,0.722542,,,,,,,,,,,,,,,,a34e7d2b-3f3e-49b7-b136-bbb4fe00a54b,1671,,"[100.1, 31.0]",3754054,45,,,,,-0.4789136,e0eb8311-23f9-4dfe-885f-c8d13b99c3be,Left Foot,,,,"[105.3, 28.3]",,Ground Pass,,5.859181,,,,Wilfried Guemiand Bony,3598.0,True,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,84,Manchester City,36,['d3431151-03aa-4a69-8653-c0d640c07f10'],51,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:51.560,Pass,
,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,bfec4936-3d92-491f-a2b4-9f882ad5a3e5,1681,,"[61.0, 40.1]",3754054,45,,,,,-2.095592,,Right Foot,,,,"[59.9, 38.2]",,Ground Pass,,2.1954498,,,,Raheem Sterling,3233.0,,,,,Kick Off,2,From Kick Off,Wilfried Guemiand Bony,3598.0,Center Forward,85,Manchester City,36,['32676aed-ef0d-4143-8af2-36fa1fa02eb6'],0,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.461,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,f4a16018-7855-45d3-b463-d1c5f6f20ce5,1684,,"[60.4, 38.2]",3754054,45,,,,,2.995032,,Left Foot,,,,"[39.4, 41.3]",,Ground Pass,,21.227577,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Kick Off,Raheem Sterling,3233.0,Left Wing,85,Manchester City,36,['b211ea1b-0f22-47a2-9ebe-26fd0bb76e1d'],1,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:01.203,Pass,
,,,,,,,,,,,,,,,,1.363693,,,,,,,,,,,,,,,,bb0ce7b4-2e6f-4827-b652-ec28d9fac599,1687,,"[43.5, 42.3]",3754054,45,,,,,-0.98704,,Right Foot,,,,"[50.7, 31.4]",,Ground Pass,,13.063308,,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,85,Manchester City,36,['2f754d1f-5110-4ac3-886a-464e48a8b067'],3,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:03.212,Pass,
,,,,,,,,,,,,,,,,1.359101,,,,,,,,,,,,,,,,c8cb03de-f454-4a0e-9af8-2292e70e50dc,1690,,"[49.8, 30.2]",3754054,45,,,,,-2.3561945,,Left Foot,,,,"[40.6, 21.0]",,Ground Pass,,13.010765,,,,Eliaquim Mangala,3389.0,,,,,,2,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,85,Manchester City,36,['84f5e0be-0a63-4f25-972f-871ffe23bc39'],4,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:04.800,Pass,
,,,,,,,,,,,,,,,,1.237472,,,,,,,,,,,,,,,,272ff9ed-578d-4bcd-9df2-1297b59b1625,1693,,"[40.6, 21.0]",3754054,45,,,,,1.5572836,,Left Foot,,,,"[40.8, 35.8]",,Ground Pass,,14.801352,,,,Fernando Luiz Rosa,3054.0,,,,,,2,From Kick Off,Eliaquim Mangala,3389.0,Left Center Back,85,Manchester City,36,['5eec95ae-9882-4b8d-8739-0ff4188f7a76'],7,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:07.271,Pass,
,,,,,,,,,,,,,,,,0.785942,,,,,,,,,,,,,,,,e05cb7da-4ba3-40fb-8d20-d139c6a29ab1,1697,,"[40.3, 35.3]",3754054,45,,,,,-0.42366892,,Right Foot,,,,"[50.5, 30.7]",,Ground Pass,,11.1892805,,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Kick Off,Fernando Luiz Rosa,3054.0,Left Center Midfield,85,Manchester City,36,"['4218ddec-f9e5-488d-a62a-95bc0964b4ff', '7e2fc4aa-1c65-4206-ad8a-fa08d439d632']",9,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:09.143,Pass,True
,,,,,,,,,,,,,,,,1.83622,,,,,,,,,,,,,,,,a5915dea-c703-4036-88be-e7df31fe8e22,1700,,"[50.5, 30.7]",3754054,45,,,,,2.0362856,,Left Foot,,,,"[39.6, 52.4]",,Ground Pass,,24.28374,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,85,Manchester City,36,['87883ada-4723-4b78-9f26-106c476ed69b'],10,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:10.009,Pass,
,,,,,,,,,,,,,,,,1.294284,,,,,,,,,,,,,,,,d1631425-eaa2-4556-b09b-6a1df638b5ec,1703,,"[39.6, 52.4]",3754054,45,,,,,1.1484921,,Right Foot,,,,"[49.8, 75.1]",,Ground Pass,,24.886341,,,,Bacary Sagna,7110.0,,,,,,2,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,85,Manchester City,36,['df8a0489-3c66-4e05-a17b-27ff8230ba67'],12,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:12.648,Pass,
,,,,,,,,,,,,,,,,1.356728,,,,,,,,,,,,,,,,d7e0f5f2-93cb-4718-8848-139d66811d4b,1706,,"[49.8, 75.1]",3754054,45,,,,,-2.393677,,Right Foot,,,,"[41.5, 67.4]",,Ground Pass,,11.321661,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Kick Off,Bacary Sagna,7110.0,Right Back,85,Manchester City,36,['9b4d162d-5c46-4f92-ac9b-1ec6a0c407f1'],14,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:14.023,Pass,
,,,,,,,,,,,,,,,,1.406514,,,,,,,,,,,,,,,,f12b3c73-4a44-404c-90e2-e04600ff0e2d,1709,,"[42.8, 67.6]",3754054,45,,,,,-1.3060946,,Right Foot,,,,"[50.2, 40.3]",,Ground Pass,,28.285154,,,,Fernando Luiz Rosa,3054.0,,,,,,2,From Kick Off,Nicolás Hernán Otamendi,3090.0,Right Center Back,85,Manchester City,36,['10213ff4-7dac-4d10-84d3-67607b5e8ef1'],16,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:16.472,Pass,
,,,,,,,,,,,,,,,,1.006407,,,,,,,,,,,,,,,,51652858-447a-47b7-b5be-920ea911497b,1712,,"[56.5, 37.4]",3754054,45,,,,,-1.1820086,,Right Foot,,,,"[63.3, 20.8]",,Ground Pass,,17.938786,,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Kick Off,Fernando Luiz Rosa,3054.0,Left Center Midfield,85,Manchester City,36,['0d5261c5-c19a-47df-81fc-445847538f61'],19,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:19.956,Pass,
,,,,,,,,,,,,,,,,1.729753,,,,,,,,,,,,,,,,617995da-573f-4e51-9a47-4668a902fafb,1715,,"[70.5, 19.1]",3754054,45,,,,,0.07271923,,Left Foot,,,,"[100.7, 21.3]",,Ground Pass,,30.280025,,Pass Offside,,Wilfried Guemiand Bony,3598.0,,,,,,2,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,85,Manchester City,36,['d5584335-7d65-4d10-83f1-8b79d5aeb562'],24,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:24.964,Pass,
,,,,,,,,,,,,,,,,2.734042,,,,,,,,,,,,,,,,2a428f4c-ba0b-43ab-a5b1-5e1c1b628a45,1717,,"[20.4, 57.9]",3754054,45,,True,,,-0.07058959,,Right Foot,,,,"[89.7, 53.0]",,High Pass,,69.473015,,,,Steven Fletcher,9554.0,,,,,Free Kick,2,From Free Kick,Vito Mannone,9539.0,Goalkeeper,86,Sunderland,41,['28649b27-ac78-4f04-b83e-f4078ec143f5'],48,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:48.733,Pass,
,,,,,,,,,,,,,,,,0.965991,,,,,,,,,,,,,,,,a5fe4e6a-0edb-46e1-9a94-dd8718aefc54,1721,,"[87.5, 53.3]",3754054,45,,,,,0.09347678,,Left Foot,,,,"[97.1, 54.2]",,High Pass,,9.642096,,Incomplete,,Danny Graham,4217.0,,,,,,2,From Free Kick,Steven Fletcher,9554.0,Center Forward,86,Sunderland,41,"['7f124254-1d4c-4f42-93f5-15189e8c7340', '9036a9ba-6d12-41d3-9ff0-024319ce3295', 'c4a4db20-581a-4156-a444-3e8561c8a0a6']",51,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:51.484,Pass,True
,,,,,,,,,,,,,,,,1.602842,,,,,,,,,,,,,,,,d9eb8438-d005-4923-922b-19e1d6431ea3,1724,,"[36.5, 31.2]",3754054,45,,,,,-1.586924,,Head,,,,"[36.2, 12.6]",,High Pass,,18.602419,,,,David Josué Jiménez Silva,3064.0,,,,,Recovery,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,87,Manchester City,36,['bac3b8d1-ff3d-43c7-b05b-3d7524d91751'],53,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:53.986,Pass,
,,,,,,,,,,,,,,,,2.140443,,,,,,,,,,,,,,,,86c8902b-de8b-4bc8-8b99-fd626237aa0f,1728,,"[34.1, 14.0]",3754054,45,,,,,3.040924,,Left Foot,,,,"[14.3, 16.0]",,Low Pass,,19.900753,,,,Aleksandar Kolarov,5596.0,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,87,Manchester City,36,['208e57f8-f408-4f2c-abfc-7b70484da826'],56,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:56.312,Pass,
,,,,,,,,,,,,,,,,1.949969,,,,,,,,,,,,,,,,450d2e46-b016-4efa-9966-cbd74928ec5d,1731,,"[14.3, 16.0]",3754054,45,,,,,2.0713036,,Right Foot,,,,"[4.4, 34.1]",,Ground Pass,,20.63056,,,,Joe Hart,3291.0,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,87,Manchester City,36,['e94bce1a-bff3-4303-834b-ccfceda83624'],58,,,,,,,,,,,,,,,,,,Manchester City,36,00:00:58.612,Pass,
,,,,,,,,,,,,,,,,3.691083,,,,,,,,,,,,,,,,ed4f4425-57b8-4c74-a500-ab1994a1dd32,1734,,"[4.1, 34.1]",3754054,46,,,,,-0.2769257,,Left Foot,,,,"[61.8, 17.7]",,High Pass,,59.985416,,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,87,Manchester City,36,"['041a7f62-14e8-40e5-930e-16e36267d6ac', '8ec32995-0671-463a-9791-2dbcba4f60f4']",0,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:00.642,Pass,
,,,,,,,,,,,,,,,,1.004063,,,,,,,,,,,,,,,,041a7f62-14e8-40e5-930e-16e36267d6ac,1736,,"[58.3, 62.4]",3754054,46,,,,,-1.0412067,,Head,,,,"[65.5, 50.1]",,High Pass,,14.252368,,,,Jordi Gómez García-Penche,43627.0,,,,,Recovery,2,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,88,Sunderland,41,"['9d2b8210-206e-4930-8f1f-249a819c9d0f', 'ed4f4425-57b8-4c74-a500-ab1994a1dd32']",4,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:04.333,Pass,
,,,,,,,,,,,,,,,,1.371457,,,,,,,,,,,,,,,,1dccf3c7-7858-40ab-aa4b-f6ee9233fea6,1739,,"[58.8, 50.4]",3754054,46,,,,,-1.9762975,,Left Foot,,,,"[50.3, 30.6]",,Ground Pass,,21.54739,,,,Patrick van Aanholt,3321.0,,,,,,2,Regular Play,Jordi Gómez García-Penche,43627.0,Left Center Midfield,88,Sunderland,41,['7ca3938d-74b2-4f7a-bcc6-b97a182d487f'],6,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:06.639,Pass,
,,,,,,,,,,,,,,,,0.846015,,,,,,,,,,,,,,,,7dca2daa-7fb0-44b5-9d25-0fb297fcdb2a,1742,,"[50.3, 30.6]",3754054,46,,,,,1.4617417,,Left Foot,,,,"[51.8, 44.3]",,Ground Pass,,13.781872,,,,Yann Gérard M''Vila,4429.0,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,88,Sunderland,41,['88baf356-ead3-4720-883b-0250c1c4c884'],8,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:08.144,Pass,
,,,,,,,,,,,,,,,,0.734144,,,,,,,,,,,,,,,,b2031dd4-e18f-46b8-8b95-785a201a3ce6,1745,,"[53.7, 43.9]",3754054,46,,,,,0.019799393,,Right Foot,,,,"[63.8, 44.1]",,Ground Pass,,10.10198,,,,Adam Johnson,42902.0,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,88,Sunderland,41,['be82095b-f5af-4e36-984d-f96fddfa94a0'],9,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:09.905,Pass,
,,,,,,,,,,,,,,,,0.717015,,,,,,,,,,,,,,,,29f52f09-c522-4c82-80f9-bc73465438cf,1748,,"[62.6, 44.1]",3754054,46,,,,,-2.4574513,,Left Foot,,,,"[52.3, 35.7]",,Ground Pass,,13.290975,,,,Yann Gérard M''Vila,4429.0,,,,,,2,Regular Play,Adam Johnson,42902.0,Right Center Midfield,88,Sunderland,41,['bd18b68a-a57e-4c08-9082-b570480da1f2'],11,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:11.491,Pass,
,,,,,,,,,,,,,,,,0.985989,,,,,,,,,,,,,,,,f1410b1f-46a8-4aad-87a6-9a1d0c94d42e,1751,,"[52.3, 35.7]",3754054,46,,,,,-1.6951513,,Left Foot,,,,"[50.3, 19.7]",,Ground Pass,,16.124516,,,,Patrick van Aanholt,3321.0,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,88,Sunderland,41,['dab28ce0-806a-4ad4-8cc0-e0587dfa75cd'],13,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:13.072,Pass,
,,,,,,,,,,,,,,,,1.535805,,,,,,,,,,,,,,,,48bf23d2-606d-4d4a-8703-eb8a92045a0e,1758,,"[47.7, 15.9]",3754054,46,,,,,2.8775005,,Left Foot,,,,"[28.1, 21.2]",,Ground Pass,,20.30394,,,,John O''Shea,16890.0,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,88,Sunderland,41,['79688bed-6988-4a58-abdd-0520c158de8d'],17,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:17.397,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,c5cd8929-b226-494c-9664-a6fd3be15ae5,1761,,"[26.9, 20.9]",3754054,46,,,,,0.44237423,,Right Foot,,,,"[40.2, 27.2]",,Ground Pass,,14.716658,,,,Yann Gérard M''Vila,4429.0,,,,,,2,Regular Play,John O''Shea,16890.0,Left Center Back,88,Sunderland,41,['05a4d8ec-682c-45b6-a032-556781b6237a'],20,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:20.358,Pass,
,,,,,,,,,,,,,,,,1.43414,,,,,,,,,,,,,,,,4c49240c-64bd-4f50-aeb0-753c835b82a0,1764,,"[44.0, 30.8]",3754054,46,,,,,0.5080311,,Right Foot,,,,"[71.3, 46.0]",,Low Pass,,31.24628,,,,Adam Johnson,42902.0,,,,,,2,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,88,Sunderland,41,['72c17fc2-a61e-4d0e-bb99-a6cc086aaa1b'],24,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:24.802,Pass,
,,,,,,,,,,,,,,,,2.544845,,,,,,,,,,,,,,,,4a0f23ca-287f-4c80-9012-a9fc3b7aed4c,1767,,"[73.7, 44.1]",3754054,46,,,,,-0.93786985,,Left Foot,,,,"[91.6, 19.7]",,Ground Pass,,30.261692,,,,Steven Fletcher,9554.0,,,,,,2,Regular Play,Adam Johnson,42902.0,Right Center Midfield,88,Sunderland,41,['7aa390fb-d0bc-4647-a918-969131eda3d3'],28,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:28.067,Pass,
,,,,,,,,,,,,,,,,1.05598,,,,,,,,,,,,,,,,53963e2a-15a2-4851-bcc5-715bf276b3ef,1770,,"[91.6, 19.7]",3754054,46,,,,,2.4019144,,Left Foot,,,,"[83.6, 27.0]",,Ground Pass,,10.83005,,,,Adam Johnson,42902.0,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,88,Sunderland,41,['d652e793-0bbd-40a6-98a2-568374944382'],32,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:32.146,Pass,
,,,,,,,,,,,,,,,,1.0325,,,,,,,,,,,,,,,,440aff0a-5cdb-4127-a468-5cd392dde770,1773,,"[87.5, 25.8]",3754054,46,,,,,-0.88927007,,Left Foot,,,,"[99.1, 11.5]",,Ground Pass,,18.413311,,,,Patrick van Aanholt,3321.0,,,,,,2,Regular Play,Adam Johnson,42902.0,Right Center Midfield,88,Sunderland,41,['289d20fa-3dc2-4460-a61d-8a1597e60e41'],35,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:35.447,Pass,
,,,,,,,,,,,,,,,,0.085718,,,,,,,,,,,,,,,,62e3e6d5-ebc2-423f-bd1a-a5c184f254e3,1777,,"[98.8, 13.0]",3754054,46,,,,,1.1296169,,Left Foot,,,,"[100.5, 16.6]",,Ground Pass,,3.981206,,Incomplete,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,88,Sunderland,41,['d15d97ba-8f7f-4e49-adcc-485a5fd8fef9'],36,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:36.630,Pass,
,,,,,,,,,,,,,,,,1.73014,,,,,,,,,,,,,,,,f9bd0a2a-02da-4337-a157-8058ebd7d41f,1781,,"[33.6, 63.5]",3754054,46,,,,,-0.14399642,,Right Foot,,,,"[53.6, 60.6]",,Ground Pass,,20.209156,,,,Raheem Sterling,3233.0,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Center Midfield,89,Manchester City,36,['bb7a0df2-1668-4284-8ca2-89a16ee1b769'],40,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:40.241,Pass,
,,,,,,,,,,,,,,,,2.56638,,,,,,,,,,,,,,,,8c98b2fa-60af-4ae1-85d6-7d88e5055988,1784,,"[53.6, 61.1]",3754054,46,,,,,0.7853982,,Right Foot,,,,"[70.7, 78.2]",,Ground Pass,,24.183052,,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,89,Manchester City,36,['b66073d4-6ab0-4ad8-b40f-d3361f15a6af'],43,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:43.005,Pass,
,,,,,,,,,,,,,,,,1.480314,,,,,,,,,,,,,,,,24e42864-4332-4d08-b556-0cce17083813,1787,,"[92.0, 77.7]",3754054,46,,,,,-1.039236,,Right Foot,,,,"[107.7, 51.0]",,Ground Pass,,30.97386,,Incomplete,,Wilfried Guemiand Bony,3598.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Wing,89,Manchester City,36,"['50ee74c6-e4e2-49c6-9323-a5ace55581b1', '9b1befa9-b1dc-4d6c-aa88-c00ade6a253f']",47,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:47.962,Pass,
,,,,,,,,,,,,,,,,2.91083,,,,,,,,,,,,,,,,2394b0ea-28ee-40c5-a705-b63c40e408f5,1790,,"[80.9, 80.0]",3754054,46,,True,,,-1.9394922,,,,,,"[77.5, 71.2]",,Low Pass,,9.433981,,,,Fernando Luiz Rosa,3054.0,,,,,Throw-in,2,From Throw In,Bacary Sagna,7110.0,Right Back,90,Manchester City,36,['7b55c921-1a23-44c3-90c8-67c1e813dfca'],57,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:57.890,Pass,
,,,,,,,,,,,,,,,,0.809916,,,,,,,,,,,,,,,,d6c92179-a07e-452f-8c9f-b717b357b361,1792,,"[77.5, 71.2]",3754054,47,,,,,-2.1125765,,Right Foot,,,,"[71.0, 60.4]",,Ground Pass,,12.605158,,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Center Midfield,90,Manchester City,36,['37f9b0da-6113-41ca-91a8-efd86bab6d81'],2,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:02.941,Pass,
,,,,,,,,,,,,,,,,1.018219,,,,,,,,,,,,,,,,62b831eb-3693-4245-957c-ac9624266894,1795,,"[72.4, 60.4]",3754054,47,,,,,0.7148086,,Left Foot,,,,"[77.7, 65.0]",,Ground Pass,,7.017834,,,,Fernando Luiz Rosa,3054.0,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,90,Manchester City,36,['d1af6c5c-18b3-477c-86ac-8a2eb417389c'],3,,,,,,,,,,,,,,,,,,Manchester City,36,00:02:03.831,Pass,
