ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.385344,,,,,,,,,,01ae1f66-b429-42bb-93c5-aec3aee38c75,16,,"[66.8, 70.5]",3754202,0,,,,True,-0.9140947,,,,,,"[77.9, 56.1]",High Pass,,18.181583,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,1,From Kick Off,Jonathan Walters,3670.0,Right Wing,2,Arsenal,1,"['0fa1c3b0-ff93-4486-9c7a-7d88a7f4767e', 'abdc8f5f-ed36-4fff-8328-90a6497c0bed', 'ba4492b5-2f97-4469-bea7-e8f01dafbd63']",13,,,,,,,,,,,,,,,Stoke City,30,00:00:13.174,Pass,True
,,,,,,,,,,,True,,,,,,,2.034968,,,,,,,,,,ba4492b5-2f97-4469-bea7-e8f01dafbd63,20,,"[42.2, 24.0]",3754202,0,,,,,-0.5851482,,Head,,,,"[66.5, 7.9]",High Pass,,29.149614,,,,Theo Walcott,3668.0,,,,,Interception,1,From Kick Off,Per Mertesacker,3475.0,Right Center Back,2,Arsenal,1,"['01ae1f66-b429-42bb-93c5-aec3aee38c75', '34a8519e-82e8-4f40-8508-902af72894de', 'f3ab102f-a05a-4c13-8810-8229c6bbd821']",15,,,,,,,,,,,,,,,Arsenal,1,00:00:15.560,Pass,True
,,,,,,,,,,,,,,,,,,1.384659,,,,,,,,,,bd13ccfa-e8d0-4e60-ad9a-6fa26681f8e2,23,,"[66.5, 7.9]",3754202,0,,,,,-2.7308757,,Other,,,,"[60.3, 5.2]",Low Pass,,6.762396,,Incomplete,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Kick Off,Theo Walcott,3668.0,Left Wing,2,Arsenal,1,"['25fa01d2-8534-4ce3-b752-b2c01b278927', '56d3cd07-70ec-4e52-837b-7cff310a5e80']",17,,,,,,,,,,,,,,,Arsenal,1,00:00:17.691,Pass,
,,,,,,,,,,,,,,,,,,2.36255,,,,,,,,,,56d3cd07-70ec-4e52-837b-7cff310a5e80,25,,"[59.8, 74.9]",3754202,0,,,,,-0.21725202,,Right Foot,,,,"[89.7, 68.3]",High Pass,,30.619764,,Incomplete,,Jonathan Walters,3670.0,,,,,Interception,1,From Kick Off,Glenn Whelan,9625.0,Right Center Midfield,2,Arsenal,1,"['37d51afa-1f37-4c91-b174-588e81d5331a', 'bb000956-d9a8-4aab-aa75-8d5e8a376959', 'bd13ccfa-e8d0-4e60-ad9a-6fa26681f8e2']",19,,,,,,,,,,,,,,,Stoke City,30,00:00:19.076,Pass,
,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,9c8b6d57-47a8-476f-b186-bdbdd73206f4,30,,"[17.9, 3.1]",3754202,0,,,,,-0.37298772,,Left Foot,,,,"[24.8, 0.4]",Low Pass,,7.4094534,,Out,,,,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,,24,,,,,,,,,,,,,,,Arsenal,1,00:00:24.186,Pass,
,,,,,,,,,,,,,,,,,,1.704035,,,,,,,,,,7304d90c-82bf-46b6-b580-a3117fa307d4,31,,"[100.1, 80.0]",3754202,0,,,,,-0.9376205,,,,,,"[115.0, 59.7]",High Pass,,25.181343,,,,José Luis Sanmartín Mato,3265.0,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,3,Stoke City,30,['c2f99b7b-be50-4133-bcc4-b2ee05a99c64'],39,,,,,,,,,,,,,,,Stoke City,30,00:00:39.520,Pass,
,,,,,,,,,,,,,,,,,,2.169418,,,,,,,,,,d2d2d237-c982-4434-9c47-4e68f5e0a86d,38,,"[3.9, 0.1]",3754202,1,,True,,,0.14385912,,,,,,"[25.3, 3.2]",High Pass,,21.623367,,,,Aaron Ramsey,3517.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,4,Arsenal,1,['96509650-ac3f-427b-bcef-a3320f494725'],2,,,,,,,,,,,,,,,Arsenal,1,00:01:02.176,Pass,
,,,,,,,,,,,,,,,,,,1.687308,,,,,,,,,,983ca709-b9ba-40aa-9a7b-938a75ff4b86,40,,"[42.0, 7.6]",3754202,1,,,,,-0.22503829,,Right Foot,,,True,"[58.6, 3.8]",Low Pass,,17.029387,,,,Olivier Giroud,3604.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,4,Arsenal,1,['dc2b89bd-4765-458b-b856-d2b285917b0b'],6,,,,,,,,,,,,,,,Arsenal,1,00:01:06.665,Pass,
,,,,,,,,,,,,,,,,,,1.130747,,,,,,,,,,556d5a6d-3c5d-4117-b618-39bd8b09788c,44,,"[64.2, 4.5]",3754202,1,,,,,0.3366748,,Left Foot,,,,"[76.2, 8.7]",Ground Pass,,12.713772,,,,Theo Walcott,3668.0,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,4,Arsenal,1,['2bd05fd2-174d-4830-b129-9ed87707a27b'],8,,,,,,,,,,,,,,,Arsenal,1,00:01:08.880,Pass,
,,,,,,,,,,,,,,,,,,1.632328,,,,,,,,,,a94c99bf-7536-45e8-80d4-0fe1800b1045,50,,"[80.8, 11.5]",3754202,2,,,,,0.7287786,,Right Foot,,,,"[106.9, 34.8]",High Pass,,34.98714,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,5,Arsenal,1,['b942781f-94d5-4356-aec4-cff5a1cd3ac3'],5,,,,,,,,,,,,,,,Arsenal,1,00:02:05.853,Pass,
,,,,,,,,,,,,,,,,,,2.606282,,,,,,,,,,2e02c2b0-3b27-43c8-aa7b-54258bfd5470,57,,"[12.0, 37.5]",3754202,2,,,,,-0.022609212,,Left Foot,,,,"[51.8, 36.6]",High Pass,,39.810173,,Incomplete,,,,,,,,,1,From Free Kick,Jonathan Walters,3670.0,Right Wing,5,Arsenal,1,"['1f921f37-3747-4cd0-b7fd-4b76f846651e', 'b22462b4-9814-49ba-8c79-8d92d013896c']",9,,,,,,,,,,,,,,,Stoke City,30,00:02:09.617,Pass,True
,,,,,,,,,,,,,,,,,,3.970452,,,,,,,,,,5c3e75ea-ea5f-4c5e-88ae-bb2e82cae7b1,61,,"[60.3, 50.2]",3754202,2,,,,,-0.40615708,,Right Foot,,,,"[117.5, 25.6]",High Pass,,62.26556,,,,Theo Walcott,3668.0,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,5,Arsenal,1,"['8807d174-8892-4b79-8612-4df0ac9d4824', 'd0f79239-435c-4e76-89d5-a1413fabdc93']",15,,,,,,,,,,,,,,,Arsenal,1,00:02:15.140,Pass,True
,,,,,,,,,,,,,,,,,,0.629028,,,,,,,,,,1fb613fe-2527-435f-aab3-32a3f964cd3d,66,,"[117.2, 23.7]",3754202,2,,,,,1.7415315,,Right Foot,,,,"[116.7, 26.6]",Low Pass,,2.942788,,Incomplete,,,,,,,,,1,From Free Kick,Theo Walcott,3668.0,Left Wing,5,Arsenal,1,"['082f039e-eb13-4db1-b9bd-d00260a833b4', '86c3766a-86fd-4b4c-b1be-1385e6e03741']",21,,,,,,,,,,,,,,,Arsenal,1,00:02:21.036,Pass,True
,,,,,,,,,,,,,,,,,,1.913828,,,,,,,,,,9daf5c08-1b3b-4f2d-ab00-dd1d949a7c0f,70,,"[111.9, 14.3]",3754202,2,,,,,1.0133653,,Right Foot,,,,"[116.7, 22.0]",Ground Pass,,9.073588,,,,Theo Walcott,3668.0,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,5,Arsenal,1,['9e93be48-bb03-4056-8b45-1027efe21a54'],29,,,,,,,,,,,,,,,Arsenal,1,00:02:29.125,Pass,
,,,,,,,,,,,,,,,,,,1.587901,,,,,,,,,,7b8c1192-ba1a-4275-af3a-76eb09d1d58b,78,,"[3.2, 67.5]",3754202,2,,,,,0.14695914,,Right Foot,,,,"[33.6, 72.0]",Low Pass,,30.731255,,Incomplete,,,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,6,Stoke City,30,"['aa918c33-3ce8-44f8-a638-f2b0bdb1d75c', 'fd491973-96d6-4946-b903-6888bf50e9ca']",33,,,,,,,,,,,,,,,Stoke City,30,00:02:33.470,Pass,True
,,,,,,,,,,,,,,,,,,3.32688,,,,,,,,,,1d802731-5e94-4e6c-8705-b034607a63b0,84,,"[44.0, 72.4]",3754202,3,,,,,0.018705301,,Right Foot,,,,"[102.8, 73.5]",High Pass,,58.810287,,,,José Luis Sanmartín Mato,3265.0,,,,,Free Kick,1,From Free Kick,Jack Butland,3537.0,Goalkeeper,7,Stoke City,30,['462312d4-0eb5-4fc1-bb09-dfd9945eb20c'],15,,,,,,,,,,,,,,,Stoke City,30,00:03:15.320,Pass,
,,,,,,,,,,,,,,,,,,1.911496,,,,,,,,,,9481e9dc-3988-4e97-a24e-0e0b82c5447a,90,,"[24.0, 0.1]",3754202,3,,,,,0.1656803,,,,,,"[54.5, 5.2]",High Pass,,30.923454,,,,Olivier Giroud,3604.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,8,Arsenal,1,['6fb7f524-de4f-4096-ab3c-e9ecc7c55124'],35,,,,,,,,,,,,,,,Arsenal,1,00:03:35.947,Pass,
,,,,,,,,,,,,,,,,,,3.395329,,,,,,,,,,376106d2-c1f5-4d3f-b135-995b671c49ae,96,,"[76.7, 75.5]",3754202,3,,,,,-0.193622,,Right Foot,,,,"[107.3, 69.5]",High Pass,,31.182688,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,Recovery,1,From Throw In,Jonathan Walters,3670.0,Right Wing,8,Arsenal,1,"['65378186-1751-4098-8c2b-5e9961bc7817', 'dafede9f-23bd-4bbd-8b3d-581cb17f2e86']",40,,,,,,,,,,,,,,,Stoke City,30,00:03:40.619,Pass,
,,,,,,,,,,,,,,,,,,1.495791,,,,,,,,,,6a643569-0cdf-4eb3-a14d-263fdb82c037,100,,"[96.8, 80.0]",3754202,3,,,,,-1.6421038,,,,,,"[96.1, 70.2]",Low Pass,,9.824968,,,,Bojan Krkíc Pérez,4913.0,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,9,Stoke City,30,['c54e9452-1d17-43ae-a2c2-e45aeb790f8e'],56,,,,,,,,,,,,,,,Stoke City,30,00:03:56.616,Pass,
,,,,,,,,,,,,,,,,,,0.78049,,,,,,,,,,43fce70b-4c3b-4297-b273-9f57edcd5e55,104,,"[92.5, 62.0]",3754202,3,,,,,-2.551286,,Right Foot,,,,"[82.5, 55.3]",Ground Pass,,12.037026,,,,Ibrahim Afellay,4891.0,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,9,Stoke City,30,"['4505ceb4-a352-4a94-be91-1667c5260990', 'fcc630ef-d89c-4b9c-a75b-30bac98bb81a']",59,,,,,,,,,,,,,,,Stoke City,30,00:03:59.046,Pass,True
,,,,,,,,,,,,,,,,,,3.860002,,,,,,,,,,74d9e95d-3e19-4b16-9695-965e988bd294,108,,"[76.5, 51.4]",3754202,4,,,,,-1.8585043,,Right Foot,,,,"[62.0, 2.4]",Ground Pass,,51.10039,,,,Erik Pieters,3467.0,,True,,,Recovery,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,9,Stoke City,30,['17588d78-f352-438f-a91f-58b88889b549'],1,,,,,,,,,,,,,,,Stoke City,30,00:04:01.444,Pass,
,,,,,,,,,,,,,,,,,,1.976584,,,,,,,,,,7f9c75bf-52b8-4ccc-a471-f2b281217c7d,111,,"[51.8, 3.0]",3754202,4,,,,,2.0096042,,Left Foot,,,,"[36.5, 35.6]",Ground Pass,,36.011803,,,,Philipp Wollscheid,40121.0,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,9,Stoke City,30,['9ee57d61-f231-4a82-b152-05cb9407ca91'],7,,,,,,,,,,,,,,,Stoke City,30,00:04:07.234,Pass,
,,,,,,,,,,,,,,,,,,4.235519,,,,,,,,,,ad48c2f9-c6c0-4180-8a1f-ee3a3594c8c6,114,,"[39.5, 32.4]",3754202,4,,,,,-0.45522085,,Right Foot,,,,"[96.7, 4.4]",High Pass,,63.68548,,Pass Offside,,Marko Arnautović,3325.0,,,,,,1,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,9,Stoke City,30,['c1125531-d170-42b8-b5a2-b26ffad4e3f1'],12,,,,,,,,,,,,,,,Stoke City,30,00:04:12.968,Pass,
,,,,,,,,,,,,,,,,,,3.313648,,,,,,,,,,b0dde0f9-0553-4306-82a9-f458acbab3c5,116,,"[26.7, 73.2]",3754202,4,,,,,-0.016098788,,Left Foot,,,,"[82.6, 72.3]",High Pass,,55.907246,,,,Olivier Giroud,3604.0,,,,,Free Kick,1,From Free Kick,Petr Čech,3461.0,Goalkeeper,10,Arsenal,1,['34bf1a37-437f-4530-9c0e-5951eb875f0c'],38,,,,,,,,,,,,,,,Arsenal,1,00:04:38.182,Pass,
,,,,,,,,,,,,,,,,,,1.125897,,,,,,,,,,2ae6d25c-7434-429f-a28e-8e1992cebd63,122,,"[75.0, 78.5]",3754202,4,,,,,-0.80829495,,Right Foot,,,,"[81.4, 71.8]",Low Pass,,9.265528,,,,Olivier Giroud,3604.0,,,,,Recovery,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,10,Arsenal,1,"['815356c2-25c5-4388-8578-2db9cb90c98e', 'b601e5fb-a280-4a49-8e78-f5a1c2afd8eb']",43,,,,,,,,,,,,,,,Arsenal,1,00:04:43.406,Pass,True
,,,,,,,,,,,,,,,,,,0.585895,,,,,,,,,,1203216f-b148-4986-b373-d53e70fb3ae3,125,,"[81.9, 72.4]",3754202,4,,,,,1.2812927,,Left Foot,,,,"[83.3, 77.1]",Low Pass,,4.90408,,Incomplete,,,,,,,,,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,10,Arsenal,1,['2370bb2f-591b-459f-a1f9-01d88bbe781e'],44,,,,,,,,,,,,,,,Arsenal,1,00:04:44.545,Pass,
,,,,,,,,,,,,,,,,,,0.562311,,,,,,,,,,7d0e0efa-f0b9-4dce-9721-40647ca10988,127,,"[82.5, 77.3]",3754202,4,,,,,2.8130395,,Left Foot,,,,"[78.1, 78.8]",Ground Pass,,4.648656,,,,Héctor Bellerín Moruno,3511.0,,,,,Recovery,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,10,Arsenal,1,['17c62b45-195e-42a8-80c6-9ac1c2ea342c'],45,,,,,,,,,,,,,,,Arsenal,1,00:04:45.957,Pass,
,,,,,,,,,,,,,,,,,,0.49106,,,,,,,,,,e19b7130-543d-4ef0-8253-5101c2332d8a,131,,"[77.9, 78.8]",3754202,4,,,,,0.0,,Right Foot,,,,"[81.2, 78.8]",Ground Pass,,3.3,,Incomplete,,,,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,10,Arsenal,1,"['325d469f-db4c-49ba-9136-9c4aee953fac', '78c1ba51-6aaf-454c-886f-380d40223891']",47,,,,,,,,,,,,,,,Arsenal,1,00:04:47.050,Pass,True
,,,,,,,,,,,,,,,,,,1.672217,,,,,,,,,,6eb216fc-502c-44d1-9303-75f63c3591f9,133,,"[85.3, 80.0]",3754202,4,,,,,-0.19342732,,,,,,"[104.7, 76.2]",High Pass,,19.768661,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,11,Arsenal,1,['04adf574-f3f2-45f6-a5ac-f99b49c8c723'],56,,,,,,,,,,,,,,,Arsenal,1,00:04:56.215,Pass,
,,,,,,,,,,,,,,,,,,0.610948,,,,,,,,,,c4892b14-d639-429f-9c0a-14ef5c648281,144,,"[11.4, 2.2]",3754202,5,,,,,1.8823432,,Right Foot,,,,"[9.5, 8.1]",Ground Pass,,6.1983867,,,,Erik Pieters,3467.0,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,11,Arsenal,1,['11591b96-31ec-4579-8c67-cff84d1cc325'],4,,,,,,,,,,,,,,,Stoke City,30,00:05:04.694,Pass,
,,,,,,,,,,,,,,,,,,1.127857,,,,,,,,,,cb4090e2-fc8f-452d-ad36-767819deb7bd,147,,"[9.5, 1.7]",3754202,5,,,,,0.4281434,,Left Foot,,,,"[39.3, 15.3]",Ground Pass,,32.75668,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,11,Arsenal,1,"['b737f6b0-e602-4a37-934f-d3de58523082', 'cd797cbe-d6dd-41af-8a67-b9de8f4509a7']",6,,,,,,,,,,,,,,,Stoke City,30,00:05:06.624,Pass,
,,,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,16aa60a2-0b1f-4745-9871-dc1558890213,151,,"[80.1, 75.9]",3754202,5,,,,,-2.515179,,Left Foot,,,,"[52.6, 56.0]",Ground Pass,,33.944954,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Center Midfield,11,Arsenal,1,['4d6651c1-3841-4c39-8c1c-9f1885ab055b'],8,,,,,,,,,,,,,,,Arsenal,1,00:05:08.881,Pass,
,,,,,,,,,,,,,,,,,,0.441033,,,,,,,,,,344a58fc-3bfa-4b00-b628-d5eb500bd123,155,,"[55.4, 62.9]",3754202,5,,,,,0.6240231,,Right Foot,,,,"[60.4, 66.5]",Ground Pass,,6.1611686,,Incomplete,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,11,Arsenal,1,"['6e8e30ab-5ac6-4be7-945e-fe21597a8b42', 'c02cc63b-2cd4-45f7-9481-f5df8be2c591', 'f943ad5a-93f3-40c1-b02c-04a45fe42778']",12,,,,,,,,,,,,,,,Arsenal,1,00:05:12.317,Pass,True
