bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.209502,,,,,,,,,,,,,,,1143e7da-750a-4576-84f8-b6267e735bbd,3348,,"[91.6, 66.5]",3754067,93,,,,-0.4084889,,Right Foot,,,"[98.3, 63.6]",,High Pass,,7.300685,,Incomplete,,Manuel Lanzini,3595.0,,,,,,2,Regular Play,Nikica Jelavić,20543.0,Right Center Forward,177,West Ham United,40,"['0390a148-3582-4cfa-b475-e7e1e37dfe5a', 'd979a8fd-2c4b-4f68-926f-f231a5c63f1f']",14,,,,,,,,,,,,,,,,,,West Ham United,40,00:48:14.457,Pass,
,,,,,,,,,,,,,,,1.466699,,,,,,,,,,,,,,,225d18ff-87e5-44ae-a13c-60eddb93e095,3352,,"[78.3, 53.4]",3754067,93,,,,1.4056476,,Head,,,"[79.7, 61.8]",,High Pass,,8.515867,,,,Nikica Jelavić,20543.0,,,,,Recovery,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,177,West Ham United,40,['e36575fa-0138-4569-8c9c-a8ab9cc894ca'],20,,,,,,,,,,,,,,,,,,West Ham United,40,00:48:20.632,Pass,
,,,,,,,,,,,,,,,0.972724,,,,,,,,,,,,,,,aa8efc8e-482c-4a69-b22f-12797276af84,3355,,"[79.7, 61.8]",3754067,93,,,,2.2250369,,Right Foot,,,"[69.5, 75.1]",,Low Pass,,16.760967,,,,Mauro Matías Zárate,27853.0,,,,,,2,Regular Play,Nikica Jelavić,20543.0,Right Center Forward,177,West Ham United,40,['ca8d8d2e-dca3-4a88-bc0c-cf82b8eafb03'],22,,,,,,,,,,,,,,,,,,West Ham United,40,00:48:22.179,Pass,
,,,,,,,,,,,,,,,1.05029,,,,,,,,,,,,,,,9c0a32da-ab09-4384-bc2f-d3350829f345,3359,,"[71.2, 70.2]",3754067,93,,,,-0.9041035,,Right Foot,,,"[80.8, 58.0]",,Ground Pass,,15.524175,,,,Manuel Lanzini,3595.0,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,177,West Ham United,40,['497b4732-27eb-438a-834e-c87256b7fdd9'],26,,,,,,,,,,,,,,,,,,West Ham United,40,00:48:26.790,Pass,
,,,,,,,,,,,,,,,0.996269,,,,,,,,,,,,,,,02ce57d4-4d2d-4f80-86d5-880f7dc6842c,3362,,"[84.3, 55.4]",3754067,93,,,,-0.9805887,d5fb4c06-cad3-46d8-bd3f-251718f7962e,Right Foot,,,"[98.3, 34.5]",True,Ground Pass,,25.155716,,,,Dimitri Payet,3491.0,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,177,West Ham United,40,['5b9af64c-ca5a-4c14-9550-3d1e4440263b'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:48:28.631,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca819119-4480-44cf-9790-7d389de3305a,6,,"[60.6, 37.8]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jason Puncheon,19688.0,Center Attacking Midfield,2,Crystal Palace,31,['27cf23d8-2450-407b-9895-504b0b19bc14'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:01.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85e8989-90fd-4e19-b8c5-283419d15eed,9,,"[58.7, 8.3]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,2,Crystal Palace,31,['243157b7-944e-4316-828a-adf74932ec52'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:04.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a22bec3c-2a9a-41d3-b0b0-22dbbc82a7cd,12,,"[102.0, 24.8]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yannick Bolasie Yala,3589.0,Left Wing,2,Crystal Palace,31,['7791f62f-11fa-40ef-91e7-65de9178f97c'],8,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:08.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb734d28-3526-4fae-b717-6cad6bcd5c90,15,,"[56.5, 7.0]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brede Hangeland,43695.0,Left Center Back,3,Crystal Palace,31,['36745b16-faf5-432e-b0ab-5b3b8b96b3cb'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:18.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45de8cd2-fc9a-44db-88f9-9c067cf12af1,18,,"[47.1, 47.3]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,3,Crystal Palace,31,['cd1aae78-9860-4417-8514-6d26fb99f48c'],21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:21.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ae0e43f-4d6e-4bb6-a1e9-41f223f2e36f,25,,"[49.9, 35.7]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,4,West Ham United,40,['88b8d25b-ecea-4a5b-b374-80301630db27'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:29.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866abe9c-d95f-426b-a7c2-9dc6b7ae4de8,28,,"[95.4, 8.0]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Center Attacking Midfield,4,West Ham United,40,['1434d647-6850-40fb-b62e-367d4c3c50a7'],34,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:34.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9678a803-729e-476f-b516-415a8977a1b9,32,,"[112.4, 38.3]",3754067,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,4,West Ham United,40,['241ef275-d440-47c5-9e73-b684bc8fa2fe'],38,,,,,,,,,,,,,,,,,,West Ham United,40,00:00:38.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f36524e-7108-4db2-ba45-2fa1dba5fa5c,41,,"[79.0, 51.7]",3754067,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Left Wing,5,Crystal Palace,31,['04824efe-3612-4424-a573-0eda395b3b01'],13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:13.058,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db9ca9a1-0186-403b-85a6-25715c64ee60,44,,"[100.7, 41.7]",3754067,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dwight Gayle,3092.0,Center Forward,5,Crystal Palace,31,['c7594af8-5959-4ddb-9123-a9ce6bd62ad4'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:15.129,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d495b094-46a3-40b3-895e-ac4cfab32547,48,,"[60.4, 58.7]",3754067,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dwight Gayle,3092.0,Center Forward,6,West Ham United,40,['ea598fd3-0322-457f-91b4-fefe68f2b847'],48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:48.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10339369-42e7-476d-8f7d-1ba733c74380,54,,"[4.3, 51.3]",3754067,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Hennessey,3488.0,Goalkeeper,7,Crystal Palace,31,['2aea5959-f9da-4b06-b859-4c78b7de34ec'],56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:56.115,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50457c89-198d-40ab-8343-6f49309c4574,56,,"[64.3, 64.2]",3754067,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dwight Gayle,3092.0,Center Forward,7,Crystal Palace,31,['ef68e533-d886-4084-86f0-9a55842ebf14'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:00.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7357ebdc-6edf-4755-a950-39447e676c63,62,,"[69.4, 70.4]",3754067,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,7,Crystal Palace,31,"['2943b6a4-37e5-47ac-8d0f-5e4c121f0a56', 'bf67124d-16ad-412f-8220-eae8e2b5f563']",5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:05.481,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122c2a55-0ddc-4eaf-b3f1-cd7ee3b5a6c2,67,,"[66.1, 17.8]",3754067,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,7,Crystal Palace,31,['15067ecc-94aa-41e9-ab81-af6deedea933'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:09.444,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09dcd1ec-0cc3-470b-88c5-d7689dd0a4fe,70,,"[67.8, 8.1]",3754067,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Left Wing,7,Crystal Palace,31,['f0f2a5ec-47ce-45eb-9143-d254eb87abef'],11,,,,,,,,,,,,,,,,,,West Ham United,40,00:02:11.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714afb05-4019-4448-9f8f-d21f6ab9d294,72,,"[19.9, 74.4]",3754067,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,8,Crystal Palace,31,['ea075e74-b2b7-4159-a704-b3b0fcaf3340'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:28.319,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4966bff5-2eb8-44e3-920a-c99f9e94d34d,76,,"[59.8, 74.8]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Wing,9,West Ham United,40,['8f44a251-4982-43b4-ac72-6dd9e63ff478'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:00.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d1e99f-ff11-4b21-b733-3fb15cdc9303,80,,"[33.6, 62.5]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brede Hangeland,43695.0,Left Center Back,10,Crystal Palace,31,['d7309fe7-d9c6-4bc3-a9ec-9b7b371bcc20'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:03.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f76691-73d7-4445-b6a6-51eb69596e71,83,,"[55.9, 44.2]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,10,Crystal Palace,31,['2e0ed431-9b72-40f0-b6fd-7cd53f50e7c0'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:05.432,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fba9c3f-2bfe-4906-b30c-add921005b46,85,,"[64.4, 71.3]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,10,Crystal Palace,31,['193a439c-defa-499e-827a-51bd752990c7'],7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:07.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5fa7c3-7c1d-4c7d-a63b-79a607cd4fea,87,,"[46.2, 8.9]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,11,West Ham United,40,['a37044c5-2ce6-40d4-b67c-fb13bc7752d7'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:08.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ca9ce9-29cf-46c1-9b35-c733e6cefc94,91,,"[10.4, 29.9]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,11,West Ham United,40,"['26638dd8-5ccc-4da0-bd05-11f0b422c535', 'd58f89a9-d39a-4c6d-bdd7-68729900365c']",12,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:12.111,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f3eb445-9104-4b8c-b487-94ab9e0ab002,94,,"[65.5, 35.7]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Center Forward,11,West Ham United,40,['8b209bdd-0062-4b8e-be99-1015a785f074'],16,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:16.239,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008adb80-a0d5-4380-8ef4-4eb116ce29b4,97,,"[58.7, 51.3]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,11,West Ham United,40,['227cba28-c20d-4a5d-a8f7-e508fef8e837'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:17.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e155aae3-6f02-4639-b80c-384dea8a8864,105,,"[78.1, 1.2]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,11,West Ham United,40,['3dc6de19-640a-41fe-b86f-fa277d4c3f1b'],22,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:22.046,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b52ccae-e799-4827-bb66-8c7ad8b9290f,108,,"[102.9, 7.8]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Center Attacking Midfield,11,West Ham United,40,['6cdd04e3-2774-4bc3-acb6-c973c143492c'],26,,,,,,,,,,,,,,,,,,West Ham United,40,00:03:26.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da6e6ca9-8c4a-4784-8e38-a07798a7dd36,110,,"[81.6, 33.3]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dwight Gayle,3092.0,Center Forward,12,Crystal Palace,31,['f46d6a37-cc94-47d9-9a20-7dd582b17770'],53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:53.838,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c0fff3f-212b-40c0-8836-d407b8801471,114,,"[100.7, 25.1]",3754067,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yannick Bolasie Yala,3589.0,Left Wing,12,Crystal Palace,31,['4cd80ee7-e340-4cd9-ab20-21abc17e6bfd'],55,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:55.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716850f8-3a17-4808-b6b0-f7b008da4849,117,,"[58.8, 4.1]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brede Hangeland,43695.0,Left Center Back,13,Crystal Palace,31,['3ae213f3-07d1-4b00-918d-661f50777cab'],9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:09.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6c637a-0c7a-473f-b8fd-cc116d9e2eaa,120,,"[41.8, 41.3]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,13,Crystal Palace,31,['1ae05d7a-8f23-435b-9569-13dab11ed13f'],13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:13.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630bb841-34f6-4c37-9fbc-f45cb58b053b,123,,"[44.4, 22.6]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brede Hangeland,43695.0,Left Center Back,13,Crystal Palace,31,['c357bf7d-431b-4e7d-befa-17987a400392'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:15.459,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78eaabf5-d580-484b-beaa-6b9c9ada67da,126,,"[100.8, 29.5]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,13,Crystal Palace,31,['aaf5e9ed-7350-4544-98ad-459955905ee1'],23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:23.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc32ba2-912d-4588-aec9-c7269cb012e4,130,,"[19.6, 24.6]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Collins,3482.0,Left Center Back,14,West Ham United,40,['216360c4-b780-40da-be6a-c456df8744ec'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:29.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb5bf17b-a1e7-46df-a0d2-855156150801,133,,"[30.0, 3.5]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,14,West Ham United,40,['48e7be37-1591-4883-9150-2ce7e499ad15'],31,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:31.858,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282af868-a333-4cdd-a67e-e027550f1603,136,,"[87.3, 13.9]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Center Forward,14,West Ham United,40,['cef8ccc4-20bd-404f-a538-949f6eecfcc7'],38,,,,,,,,,,,,,,,,,,West Ham United,40,00:04:38.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475187ea-1ef2-448e-9018-c90a6a48cca3,140,,"[21.4, 41.7]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brede Hangeland,43695.0,Left Center Back,15,Crystal Palace,31,['85e62873-f3a1-4e23-80a0-2c85e12a577a'],40,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:40.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eb18290-9c27-442b-ae9c-49e9e6e17217,143,,"[38.6, 73.7]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,15,Crystal Palace,31,['dc63613a-6e40-470c-92c3-edeb82e50a78'],47,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:47.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a31161f3-0310-4f15-8d56-026e6a81f70d,146,,"[57.3, 70.8]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,15,Crystal Palace,31,['efdd82cd-41ab-4787-a624-eb6cc2e0f3aa'],49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:49.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9474117e-c5e4-4f71-beca-d5a3a07f5b68,149,,"[68.3, 42.2]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,15,Crystal Palace,31,['fbb6873b-80bb-431d-8e61-1cdbfab550dd'],53,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:53.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f807acd-e7ae-4d57-9731-8711fd824207,152,,"[61.9, 29.9]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McArthur,3464.0,Left Defensive Midfield,15,Crystal Palace,31,['779ce39c-6360-49b1-acf0-bd7d9969df94'],56,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:56.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98a9d41a-a91f-43b8-a9e8-b51be4c0e6a8,155,,"[86.0, 3.8]",3754067,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,15,Crystal Palace,31,['b13b82a3-407f-4ccd-8f0a-b13bfd9e3504'],58,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:58.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234dbb7-d9d8-4872-86dc-bd5fed482a29,158,,"[88.3, 20.8]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,15,Crystal Palace,31,['d1ff3ed8-3941-441c-8a51-f91b84d87080'],2,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:02.173,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98052a71-19fb-4211-a737-e825c8a7a354,161,,"[117.2, 30.9]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,15,Crystal Palace,31,['2e091ba9-0a45-4bec-8d67-7b13f08634cc'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:05.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0bb3d65-0e28-4d5a-a102-50e85b870a49,165,,"[22.5, 40.5]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Manuel Lanzini,3595.0,Center Attacking Midfield,16,West Ham United,40,['943b8089-722d-41ec-8409-e6cdf668ae57'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:05:08.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e13c2d-35b7-4211-8648-f93faebf3698,168,,"[45.1, 23.6]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Dimitri Payet,3491.0,Left Wing,16,West Ham United,40,['09bf3f92-1b53-4ea1-afed-af31fb4b96ec'],11,,,,,,,,,,,,,,,,,,West Ham United,40,00:05:11.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ac78ee-402f-47c4-898d-336fc92ccdf9,178,,"[107.2, 49.4]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dwight Gayle,3092.0,Center Forward,18,Crystal Palace,31,"['0d55e482-443e-4048-b64d-af05e96b72c6', 'd724d4bf-79e6-4e84-900e-ee793aa45385']",31,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:31.001,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a2ed08-c328-47c6-9b57-963b19de623d,181,,"[105.8, 56.3]",3754067,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jason Puncheon,19688.0,Center Attacking Midfield,18,Crystal Palace,31,['c1596933-163f-4301-b3ff-2363df3bcf94'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:32.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905366b-154f-44de-9c9c-30d0d33e38b2,187,,"[61.7, 74.2]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wilfried Zaha,3507.0,Right Wing,19,West Ham United,40,['7fba1c06-3250-4854-be1b-2516296bd063'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:05.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182ff6f0-d9a4-47ba-bbd3-652fea6bc131,194,,"[72.3, 27.5]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Noble,3874.0,Left Defensive Midfield,19,West Ham United,40,['294742e2-582b-4c22-a1d7-f6abd641e4d9'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:08.338,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be7973b2-ba92-4404-8cb9-dd0bcb7c2f5d,197,,"[91.3, 28.0]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diafra Sakho,3962.0,Center Forward,19,West Ham United,40,['95848e8e-2720-4f61-ab65-60935d06a8cb'],12,,,,,,,,,,,,,,,,,,West Ham United,40,00:06:12.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ff6f62-6814-4add-a6c7-323113794cbe,201,,"[30.1, 12.2]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,20,Crystal Palace,31,['72f105ad-03fe-4cd4-b78c-08fce2dbad57'],16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:16.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9709fcb3-7ecf-48f5-8421-96e7dd7cbabf,204,,"[86.4, 11.8]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dwight Gayle,3092.0,Center Forward,20,Crystal Palace,31,['333c9f75-eb47-4566-bf6f-254a84b504b9'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:19.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0db105ce-45cb-4d4d-8c93-881b95a1d46f,210,,"[94.3, 29.5]",3754067,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James McArthur,3464.0,Left Defensive Midfield,21,Crystal Palace,31,['fdcf3f82-fbf4-4c5b-b31c-10f807cd3c58'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:28.821,Ball Receipt*,
