ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,4.775834,,,,,,,,,,,,,55a47465-adfc-42de-b115-6e5d11e58068,2329,,,"[37.0, 25.6]",3754243,65,,,,,-0.08428262,,Right Foot,,,"[95.0, 20.7]",,High Pass,,58.206615,,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,Free Kick,2,From Free Kick,John Ruddy,23635.0,Goalkeeper,138,Norwich City,56,"['6c0b1606-6ad1-4753-bf5e-2b93573d085d', 'a99ea050-0949-4cff-a51a-8435f06ae190']",36,,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:36.972,Pass,
,,,,,,,,,,,,,,,0.814499,,,,,,,,,,,,,3d0ae6e5-5b36-40ac-884e-440c6c5c96dc,2336,,,"[114.5, 13.7]",3754243,65,,,,,-2.634494,,Right Foot,,,"[100.1, 5.7]",,Ground Pass,,16.47301,,,Robert Brady,10967.0,,,,,,2,From Free Kick,Steven Naismith,9528.0,Center Attacking Midfield,138,Norwich City,56,"['984bc3f8-5b5d-4c36-a62b-4ceb67c47c87', 'cada9018-b51e-49af-a948-6c897257947a']",44,,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:44.131,Pass,True
,,,,,,,,,,,,,,,0.824552,,,,,,,,,,,,,2038ed11-a42a-4e25-967a-f966b832dc43,2339,,,"[99.0, 9.8]",3754243,65,,,,,0.65381,,Left Foot,,,"[106.7, 15.7]",,Ground Pass,,9.700516,,,Steven Naismith,9528.0,,,,,,2,From Free Kick,Robert Brady,10967.0,Left Midfield,138,Norwich City,56,['fd9813b7-e9e9-488b-8e31-a15d158c1f02'],48,,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:48.739,Pass,
,,,,,,,,,,,,,,,0.670857,,,,,,,,,,,,,80838915-d250-4148-8d73-b9fbf3cf6a19,2342,,,"[100.9, 21.5]",3754243,65,,,,,2.1837313,,Right Foot,,,"[94.5, 30.6]",,Ground Pass,,11.125196,,,Robert Brady,10967.0,,,,,,2,From Free Kick,Steven Naismith,9528.0,Center Attacking Midfield,138,Norwich City,56,['de1b4b43-3b5e-402b-bb2a-09e694e25a12'],50,,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:50.992,Pass,
,,,,,,,,,,,,,,,0.937569,,,,,,,,,,,,,31cfacb2-adda-434c-b377-cc8a2daee8b2,2346,,,"[95.0, 32.6]",3754243,65,,,,,1.6148853,482fc278-187b-4789-9928-092e9e9dd3ba,Left Foot,,,"[94.4, 46.2]",,Ground Pass,,13.613229,,,Andre Wisdom,4808.0,True,,,,,2,From Free Kick,Robert Brady,10967.0,Left Midfield,138,Norwich City,56,"['256b452e-73ed-4f56-8638-1d1f886ece04', 'b96221f4-6054-430b-a8e0-bda0b0b4f700']",51,,,,,,,,,,,,,,,,,,,Norwich City,56,00:20:51.992,Pass,True
,,,,,,,,,,,,,,,4.775515,,,,,,,,,,,,,af997117-30eb-44f9-bebe-5c54f4976842,2351,,,"[6.0, 36.0]",3754243,66,,,,,0.42249438,,Right Foot,,,"[75.4, 67.2]",,High Pass,,76.09074,,Incomplete,Andros Townsend,3297.0,,,,,Goal Kick,2,From Goal Kick,Karl Darlow,3649.0,Goalkeeper,139,Newcastle United,37,"['27304b2a-e777-4609-af2c-489af75c467e', 'ea34c764-a688-4fc6-97e5-e564c57d5020']",25,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:25.694,Pass,
,,,,,,,,,,,,,,,1.317663,,,,,,,,,,,,,ea34c764-a688-4fc6-97e5-e564c57d5020,2354,,,"[44.7, 12.9]",3754243,66,,,,True,-0.45967937,,,,,"[54.8, 7.9]",,High Pass,,11.269872,,,Robert Brady,10967.0,,,,,Recovery,2,From Goal Kick,Martin Olsson,3576.0,Left Back,139,Newcastle United,37,"['af997117-30eb-44f9-bebe-5c54f4976842', 'cdb459a2-24c3-47e0-9feb-74b335b5f131', 'ddb2ea4d-5c62-43c2-b274-a73fec4fde7b']",30,,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:30.469,Pass,True
,,,,,,,,,,,,,,,1.90672,,,,,,,,,,,,,652d5942-5e7e-4e7f-bb5a-24f778031853,2356,,,"[54.8, 8.1]",3754243,66,,,,,-0.21866895,,Left Foot,,,"[87.2, 0.9]",,High Pass,,33.19036,,Out,,,,,,,,2,From Goal Kick,Robert Brady,10967.0,Left Midfield,139,Newcastle United,37,,31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:21:31.787,Pass,
,,,,,,,,,,,,,,,0.347795,,,,,,,,,,,,,242a0740-bb5e-4753-ab2f-adf9420994e5,2357,,,"[33.7, 80.0]",3754243,66,,True,,,-0.6055447,,,,,"[50.6, 68.3]",,Low Pass,,20.554804,,,Andros Townsend,3297.0,,,,,Throw-in,2,From Throw In,Daryl Janmaat,3650.0,Right Back,140,Newcastle United,37,['cbd5159d-c124-4665-af84-b673800d9729'],47,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:47.020,Pass,
,,,,,,,,,,,,,,,3.1629,,,,,,,,,,,,,eed54e81-cfa1-4ae9-887b-dee949ca5ff3,2359,,,"[50.6, 68.3]",3754243,66,,True,,,-0.25540853,,Right Foot,,,"[68.6, 63.6]",,Low Pass,,18.603495,,,Aleksandar Mitrović,4269.0,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Midfield,140,Newcastle United,37,['679371a2-cac2-4dbe-b162-7ba170bc4279'],47,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:47.368,Pass,
,,,,,,,,,,,,,,,2.276,,,,,,,,,,,,,64f56269-c389-4bef-bf97-04b1a6fb2501,2361,,,"[69.5, 53.3]",3754243,66,,,,,-1.4851339,,Right Foot,,,"[72.6, 17.2]",,Ground Pass,,36.232857,,,Moussa Sissoko,3091.0,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,140,Newcastle United,37,['f4273fcd-bd7f-417d-aba0-8f9aa45f0e1a'],50,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:50.674,Pass,
,,,,,,,,,,,,,,,1.701598,,,,,,,,,,,,,66341604-24ab-414a-ad3c-b1c7177bda41,2364,,,"[99.7, 9.4]",3754243,66,,,,,1.4700457,ddb25159-41d2-43c8-9aeb-501a19eeb97e,Left Foot,True,,"[103.4, 46.0]",,High Pass,,36.786545,,,Aleksandar Mitrović,4269.0,True,,,,,2,From Throw In,Moussa Sissoko,3091.0,Left Back,140,Newcastle United,37,['9f7fb885-3413-4244-80fc-7c4b9ec838a7'],56,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:56.201,Pass,
,,,,,,,,,,,,,,,3.499532,,,,,,,,,,,,,9bf10973-1bd7-4f1f-ac91-3e655e4ca23b,2369,,,"[2.5, 40.6]",3754243,67,,True,,,0.21992637,,Drop Kick,,,"[95.1, 61.3]",,High Pass,,94.88546,,Incomplete,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Keeper,John Ruddy,23635.0,Goalkeeper,141,Norwich City,56,"['12cffc0d-cfc3-4ba2-b313-4656725cd869', '8206a701-748a-4e3a-9d5e-5e30d99b9f8f']",15,,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:15.246,Pass,
,,,,,,,,,,,,,,,2.003,,,,,,,,,,,,,12cffc0d-cfc3-4ba2-b313-4656725cd869,2371,,,"[25.0, 18.8]",3754243,67,,,,,2.3880985,,Right Foot,,,"[5.6, 37.0]",,Ground Pass,,26.600752,,,Karl Darlow,3649.0,,,,,Recovery,2,From Keeper,Moussa Sissoko,3091.0,Left Back,142,Newcastle United,37,"['9bf10973-1bd7-4f1f-ac91-3e655e4ca23b', 'aa4a5c24-e611-448f-b57b-fc8bc10bd6a5']",18,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:18.746,Pass,
,,,,,,,,,,,,,,,1.956788,,,,,,,,,,,,,c5b56cdc-4fa7-49fa-826a-7747c59902a9,2375,,,"[7.8, 41.4]",3754243,67,,,,,-0.24604306,,Right Foot,,,"[52.0, 30.3]",,High Pass,,45.57247,,Incomplete,,,,,,,,2,From Keeper,Karl Darlow,3649.0,Goalkeeper,142,Newcastle United,37,"['12461678-1711-4730-8601-21d37bccce78', '4c7e7407-3930-40e1-99c0-0e681b656289']",22,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:22.702,Pass,True
,,,,,,,,,,,,,,,1.121191,,,,,,,,,,,,,12461678-1711-4730-8601-21d37bccce78,2376,,,"[68.1, 49.8]",3754243,67,,,,,-1.6902252,,Right Foot,,,"[66.9, 39.8]",,Low Pass,,10.071743,,,Jonathan Howson,9578.0,,,,,Recovery,2,From Keeper,Gary O''Neil,9452.0,Left Defensive Midfield,142,Newcastle United,37,"['3936cc50-7415-41d5-ba2f-aa4541fc3016', 'c5b56cdc-4fa7-49fa-826a-7747c59902a9']",24,,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:24.658,Pass,
,,,,,,,,,,,,,,,0.002855,,,,,,,,,,,,,1cc4b3f2-47e3-4ad3-8587-7e11fa15786b,2380,,,"[66.9, 41.0]",3754243,67,,,,,-0.88187194,,Right Foot,,,"[68.3, 39.3]",,Ground Pass,,2.2022715,,Incomplete,Steven Naismith,9528.0,,,,,,2,From Keeper,Jonathan Howson,9578.0,Right Defensive Midfield,142,Newcastle United,37,"['14cbd325-4278-4404-aa68-c5839e36191d', '9a4ef5ce-0bc7-4d1d-9c86-e91912f97ae9', 'a52017a5-9caf-421c-8244-65c2030dc0b9']",26,,,,,,,,,,,,,,,,,,,Norwich City,56,00:22:26.240,Pass,True
,,,,,,,,,,,,,,,4.1723,,,,,,,,,,,,,5a6983ea-d923-457d-b9cf-e88a953e2e5a,2385,,,"[46.7, 30.5]",3754243,67,,,,,-0.36654624,,Right Foot,,,"[100.1, 10.0]",,High Pass,,57.199738,,,Papiss Demba Cissé,30289.0,,,,,,2,From Keeper,Jonjo Shelvey,3057.0,Left Center Midfield,142,Newcastle United,37,['7ed5206b-2a7f-42e1-9c6e-b2bbf84dd238'],28,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:28.625,Pass,
,,,,,,,,,,,,,,,2.132,,,,,,,,,,,,,f88d4729-3eba-4ba2-b614-751dea45f582,2388,,,"[93.6, 15.6]",3754243,67,,,,,1.9680909,,Right Foot,,,"[82.9, 41.1]",,Ground Pass,,27.653933,,,Georginio Wijnaldum,3567.0,,,,,,2,From Keeper,Papiss Demba Cissé,30289.0,Right Center Forward,142,Newcastle United,37,['e29e291c-6a06-4f77-868e-e3a8d3c80608'],36,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:36.294,Pass,
,,,,,,,,,,,,,,,1.8205,,,,,,,,,,,,,13d159d6-e495-468b-9b65-5991817046cc,2391,,,"[85.3, 42.8]",3754243,67,,,,,1.2420037,,Right Foot,,,"[94.0, 68.3]",,Ground Pass,,26.943274,,,Daryl Janmaat,3650.0,,,,,,2,From Keeper,Georginio Wijnaldum,3567.0,Right Center Midfield,142,Newcastle United,37,['de768428-d58f-4a7e-a1cc-4dbe14d591f9'],39,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:39.529,Pass,
,,,,,,,,,,,,,,,0.6383,,,,,,,,,,,,,6c81c34b-7595-4255-bdd2-3ee07ebe9f3a,2394,,,"[94.0, 68.3]",3754243,67,,,,,-1.6867783,,Right Foot,,,"[92.8, 58.0]",,Ground Pass,,10.369667,,,Andros Townsend,3297.0,,,,,,2,From Keeper,Daryl Janmaat,3650.0,Right Back,142,Newcastle United,37,['0eeb4fc2-5baa-4fdc-8ff2-492a1cfe23e4'],42,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:42.801,Pass,
,,,,,,,,,,,,,,,1.5839,,,,,,,,,,,,,9370025a-d1a3-40fe-9c48-2e508800f014,2397,,,"[92.9, 58.6]",3754243,67,,,,,0.76604575,,Left Foot,,,"[108.7, 73.8]",,Ground Pass,,21.924416,,Pass Offside,Daryl Janmaat,3650.0,,,,,,2,From Keeper,Andros Townsend,3297.0,Right Midfield,142,Newcastle United,37,['048049d5-8c07-4ec2-a214-97548dfe1d16'],49,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:49.203,Pass,
,,,,,,,,,,,,,,,3.584831,,,,,,,,,,,,,5255afe1-5b91-4a36-ba63-fa08149858a5,2399,,,"[12.9, 6.3]",3754243,68,,,,,0.03925052,,Right Foot,,,"[84.2, 9.1]",,High Pass,,71.35496,,,Dieumerci Mbokani Bezua,23663.0,,,,,Free Kick,2,From Free Kick,John Ruddy,23635.0,Goalkeeper,143,Norwich City,56,['cacdbcce-2154-4897-8c64-9171cfbc55e4'],16,,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:16.872,Pass,
,,,,,,,,,,,,,,,1.191854,,,,,,,,,,,,,88b64009-2c71-409a-949b-f15e36b079c1,2401,,,"[84.0, 9.1]",3754243,68,,,,True,0.632375,,,,,"[95.6, 17.6]",,Low Pass,,14.38089,,Incomplete,Steven Naismith,9528.0,,,,,,2,From Free Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,143,Norwich City,56,"['05bac969-2c60-4b9d-900e-7836a35151d0', '23799285-448a-47af-b50a-f2c19ee09d36', 'ac41490b-a78a-43c1-9cce-10fcb7b0f1aa']",20,,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:20.457,Pass,True
,,,,,,,,,,,,,,,2.007292,,,,,,,,,,,,,bfdf5c26-90d3-4794-bf36-d8c7381583dc,2407,,,"[23.7, 64.4]",3754243,68,,,,,-0.16721372,,Right Foot,,,"[55.1, 59.1]",,High Pass,,31.844152,,Incomplete,,,,,,,,2,Regular Play,Steven Taylor,3722.0,Right Center Back,144,Newcastle United,37,"['0c33064a-191c-42a7-bd12-f7757a9c2d55', '36c5edf3-340d-4130-8f4c-c758399d67f7']",22,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:22.317,Pass,True
,,,,,,,,,,,,,,,0.383408,,,,,,,,,,,,,0c33064a-191c-42a7-bd12-f7757a9c2d55,2408,,,"[65.0, 21.0]",3754243,68,,,,,0.97632134,,Head,,,"[69.8, 28.1]",,Low Pass,,8.570297,,Incomplete,Matt Jarvis,22594.0,,,,,Recovery,2,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,144,Newcastle United,37,"['9baa936f-93f6-49b3-80cf-1aafc980f5da', 'bfdf5c26-90d3-4794-bf36-d8c7381583dc', 'e256424d-1abf-48e9-b64e-db49ce3e7622']",24,,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:24.324,Pass,
,,,,,,,,,,,,,,,4.447096,,,,,,,,,,,,,f455470d-eab6-4eec-aff4-b6478e5478db,2413,,,"[47.3, 53.1]",3754243,68,,,,,0.27442834,,Right Foot,,,"[91.7, 65.6]",,High Pass,,46.126022,,Incomplete,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,144,Newcastle United,37,['bc02f50a-61a4-4dd1-bb69-9bb0af111871'],26,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:26.487,Pass,
,,,,,,,,,,,,,,,2.984903,,,,,,,,,,,,,bc02f50a-61a4-4dd1-bb69-9bb0af111871,2414,,,"[28.4, 14.5]",3754243,68,,,,,0.4487788,,Left Foot,,,"[82.6, 40.6]",,High Pass,,60.15688,,Incomplete,Steven Naismith,9528.0,,,,,Recovery,2,Regular Play,Timm Klose,9461.0,Left Center Back,144,Newcastle United,37,"['586bfa37-d93e-46c3-be62-9c97495179aa', '8cd60b21-a960-4a6f-a211-e1aab968c5dd', 'f455470d-eab6-4eec-aff4-b6478e5478db']",30,,,,,,,,,,,,,,,,,,,Norwich City,56,00:23:30.934,Pass,
,,,,,,,,,,,,,,,3.9435,,,,,,,,,,,,,586bfa37-d93e-46c3-be62-9c97495179aa,2416,,,"[37.5, 39.5]",3754243,68,,,,,-1.6999822,,Head,,,"[33.2, 6.4]",,Low Pass,,33.378136,,,Moussa Sissoko,3091.0,,,,,Recovery,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,144,Newcastle United,37,"['bc02f50a-61a4-4dd1-bb69-9bb0af111871', 'ff39f202-805b-47d9-8f76-55a5650bd57b']",33,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:33.919,Pass,
,,,,,,,,,,,,,,,1.083299,,,,,,,,,,,,,cd628f67-8235-42d1-bff0-8dd77458c99f,2419,,,"[33.2, 6.4]",3754243,68,,,,,2.5032728,,Right Foot,,,"[23.9, 13.3]",,Ground Pass,,11.580155,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Back,144,Newcastle United,37,['1d7e4358-515a-4ec4-abbd-3bd274670bd2'],39,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:39.035,Pass,
,,,,,,,,,,,,,,,2.9203,,,,,,,,,,,,,76ae6f69-a7da-4395-a46c-38296691d3e0,2422,,,"[23.6, 13.5]",3754243,68,,,,,1.4464413,,Right Foot,,,"[28.4, 51.9]",,Ground Pass,,38.698837,,,Steven Taylor,3722.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,144,Newcastle United,37,['c4cf4ded-7648-43fe-956b-15ce1af289e5'],41,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:41.347,Pass,
,,,,,,,,,,,,,,,1.0162,,,,,,,,,,,,,81458bf8-eab2-4679-932c-d93b69f99a5f,2425,,,"[38.2, 55.8]",3754243,68,,,,,1.0043653,,Right Foot,,,"[52.0, 77.5]",,Ground Pass,,25.716337,,,Daryl Janmaat,3650.0,,,,,,2,Regular Play,Steven Taylor,3722.0,Right Center Back,144,Newcastle United,37,['88577012-5af6-4d2c-8383-61d1809cbac7'],46,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:46.627,Pass,
,,,,,,,,,,,,,,,1.8951,,,,,,,,,,,,,40749aa2-60e4-45e0-9205-562b3084dec4,2428,,,"[45.4, 62.7]",3754243,68,,,,,-1.9177353,,Right Foot,,,"[34.3, 32.0]",,Ground Pass,,32.64506,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,144,Newcastle United,37,['2fa53ba9-6c62-4a2e-b721-86df33ec5046'],50,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:50.076,Pass,
,,,,,,,,,,,,,,,1.1176,,,,,,,,,,,,,a2753a93-7363-44a8-802f-a53f00d5353f,2431,,,"[39.2, 33.9]",3754243,68,,,,,0.79249024,,Right Foot,,,"[53.2, 48.1]",,Ground Pass,,19.940912,,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,144,Newcastle United,37,['7ae3fca0-39f0-45e6-a172-f910dcf2d863'],54,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:54.655,Pass,
,,,,,,,,,,,,,,,0.8151,,,,,,,,,,,,,7da497f9-1658-4393-9826-ed260ed1e965,2435,,,"[52.3, 39.5]",3754243,68,,,,,-2.6987753,,Right Foot,,,"[42.6, 34.9]",,Ground Pass,,10.7354555,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,144,Newcastle United,37,"['5954a769-f410-425c-b04c-27d68e09482c', '5cd61b91-1c85-4cfe-a0a1-5b76ba8e5352']",57,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:57.152,Pass,True
,,,,,,,,,,,,,,,1.4591,,,,,,,,,,,,,2c7b06a8-bcac-4695-8799-22b9608f74df,2438,,,"[44.0, 38.8]",3754243,69,,,,,1.2665232,,Right Foot,,,"[54.3, 71.6]",,Ground Pass,,34.379208,,,Daryl Janmaat,3650.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,144,Newcastle United,37,['ecc91d65-a1e1-4c2a-ae56-d818c49dda34'],0,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:00.638,Pass,
,,,,,,,,,,,,,,,1.744857,,,,,,,,,,,,,496aa657-1eaf-477c-b9d1-873ca951cce7,2441,,,"[62.3, 71.6]",3754243,69,,,,,-0.39429447,,Right Foot,,,"[90.9, 59.7]",,Ground Pass,,30.976927,,Incomplete,Aleksandar Mitrović,4269.0,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,144,Newcastle United,37,"['0a09cddf-f1fc-4df6-8570-17380052f1bf', 'cf5012e1-329c-4af5-966b-ca06270da24b']",4,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:04.202,Pass,
,,,,,,,,,,,,,,,0.913087,,,,,,,,,,,,,6cdd9be5-5c0d-4d6b-a4a3-f79e302526e7,2445,,,"[32.6, 20.9]",3754243,69,,,,,1.2899586,,Right Foot,,,"[35.6, 31.3]",,Ground Pass,,10.824047,,,Gary O''Neil,9452.0,,,,,Recovery,2,Regular Play,Jonathan Howson,9578.0,Right Defensive Midfield,144,Newcastle United,37,['2d9ad442-315c-42b0-81e9-51b9f70b3079'],7,,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:07.657,Pass,
,,,,,,,,,,,,,,,4.157435,,,,,,,,,,,,,28a7e697-1ed1-485c-8466-028e3f0cd480,2449,,,"[39.3, 32.1]",3754243,69,,,,,0.5725052,,Right Foot,,,"[73.9, 54.4]",,Ground Pass,,41.163696,,Incomplete,Matt Jarvis,22594.0,,,,,,2,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,144,Newcastle United,37,"['07912a44-cad3-40f3-9382-cbcf3a1469a7', '2ce90d42-cff0-4dba-a058-994551c9f58d', '527e964c-70f1-440c-9862-761cc1e52b4f']",9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:09.644,Pass,True
,,,,,,,,,,,,,,,0.6643,,,,,,,,,,,,,527e964c-70f1-440c-9862-761cc1e52b4f,2451,,,"[46.2, 25.7]",3754243,69,,,,,2.704083,,Right Foot,,,"[40.0, 28.6]",,Ground Pass,,6.844706,,,Chancel Mbemba Mangulu,3044.0,,,,,Recovery,2,Regular Play,Moussa Sissoko,3091.0,Left Back,144,Newcastle United,37,"['21ca8238-4840-40fa-a26e-25ae01cb3ad3', '28a7e697-1ed1-485c-8466-028e3f0cd480']",13,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:13.802,Pass,
,,,,,,,,,,,,,,,0.9906,,,,,,,,,,,,,35f92f6f-bf5b-4b2b-aaf2-1be730cd611e,2454,,,"[40.0, 28.6]",3754243,69,,,,,-0.20304522,,Right Foot,,,"[53.6, 25.8]",,Ground Pass,,13.885244,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,144,Newcastle United,37,['5875f828-8d57-4f6d-ac9a-e12dca837ab0'],14,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:14.609,Pass,
,,,,,,,,,,,,,,,1.1887,,,,,,,,,,,,,e8ab4b8b-df6c-4c17-a960-27d540ac6534,2457,,,"[53.6, 25.8]",3754243,69,,,,,-1.7200539,,Right Foot,,,"[51.6, 12.5]",,Ground Pass,,13.449535,,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,144,Newcastle United,37,['27e26595-416f-4cc4-9fff-ea06de8c9afe'],15,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:15.868,Pass,
,,,,,,,,,,,,,,,0.8762,,,,,,,,,,,,,a7e38d88-4c16-4055-8c56-2b531b00e3e0,2460,,,"[71.4, 2.3]",3754243,69,,,,,0.72846496,,Right Foot,,,"[81.6, 11.4]",,Ground Pass,,13.669309,,,Papiss Demba Cissé,30289.0,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Left Back,144,Newcastle United,37,['8e74d1bb-209c-4b09-b723-bbe195bda36e'],22,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:22.364,Pass,
,,,,,,,,,,,,,,,0.694909,,,,,,,,,,,,,4302033e-45c6-45a7-b128-8c1e3aa9f9e0,2464,,,"[70.1, 7.2]",3754243,69,,,,,-0.71654165,,Left Foot,,,"[73.2, 4.5]",,Ground Pass,,4.110961,,Incomplete,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Right Center Forward,144,Newcastle United,37,"['226946fb-3f3d-4f02-ba72-422ad0f0ea2b', 'b32ea4ec-804e-4eb7-9a69-3d3b9d30595e']",25,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:24:25.959,Pass,True
,,,,,,,,,,,,,,,1.329012,,,,,,,,,,,,,625061ed-a1ab-4687-ba85-55d288e970fe,2468,,,"[52.2, 78.7]",3754243,69,,,,,-1.0731812,,Right Foot,,,"[61.0, 62.5]",,Ground Pass,,18.435835,,,Steven Naismith,9528.0,,,,,,2,Regular Play,Gary O''Neil,9452.0,Left Defensive Midfield,145,Norwich City,56,['9b1a8bd8-2d84-4cc8-9f8c-707f2e193132'],29,,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:29.489,Pass,
,,,,,,,,,,,,,,,1.194282,,,,,,,,,,,,,4b50e92d-4537-4678-a502-aa7d29c2dba7,2471,,,"[60.5, 60.3]",3754243,69,,,,,-2.6224465,,Right Foot,,,"[51.4, 55.1]",,Ground Pass,,10.480935,,,Jonathan Howson,9578.0,,,,,,2,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,145,Norwich City,56,['7a5f147d-3a62-4d93-86cd-518f3c7c0c57'],31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:31.618,Pass,
,,,,,,,,,,,,,,,1.450924,,,,,,,,,,,,,1e71105e-d414-42a6-ae39-b52c26f26ca1,2474,,,"[51.8, 54.0]",3754243,69,,,,,-1.0033563,,Right Foot,,,"[63.4, 35.8]",,Ground Pass,,21.5824,,,Robert Brady,10967.0,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Defensive Midfield,145,Norwich City,56,['fd455c7b-c8c9-4a28-b163-f3effdda3041'],33,,,,,,,,,,,,,,,,,,,Norwich City,56,00:24:33.294,Pass,
