bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.355181,,,,,,,,,,,,,b76f3dc2-f3b1-4db8-96b0-87e732330ed3,1219,,"[22.2, 47.7]",3754069,27,,,,,1.2780832,,Right Foot,,,,"[28.8, 69.6]",,Ground Pass,,22.87291,,,Héctor Bellerín Moruno,3511.0,,,,,Recovery,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,52,Arsenal,1,['cef824a1-0942-4a95-85eb-dfc6f6257fd2'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:27:27.333,Pass,
,,,,,,,,,,,,,,,,1.201068,,,,,,,,,,,,,a8b455c1-4645-4431-a764-caa64e516f8c,1222,,"[34.0, 72.2]",3754069,27,,,,,-1.0360521,,Right Foot,,,,"[41.7, 59.2]",,Ground Pass,,15.109269,,,Aaron Ramsey,3517.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,52,Arsenal,1,['fa276fe1-95e2-4cc9-9905-1c788f86d562'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:27:31.639,Pass,
,,,,,,,,,,,,,,,,1.207288,,,,,,,,,,,,,52dfab44-ebbb-45d2-a51c-5cc1dece6ef0,1225,,"[41.7, 59.2]",3754069,27,,,,,-0.6337927,,Right Foot,,,,"[50.0, 53.1]",,Ground Pass,,10.300486,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,52,Arsenal,1,['9b0fd2c7-6a6c-4313-aa70-b0e4c940aed6'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:27:33.721,Pass,
,,,,,,,,,,,,,,,,7.399673,,,,,,,,,,,,,a0c37bb1-b46c-4a41-9d6a-35110048ba00,1228,,"[50.3, 51.8]",3754069,27,,,,,-1.257121,,Right Foot,,,,"[64.8, 7.1]",,Ground Pass,,46.992977,,,Mesut Özil,3496.0,,True,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,52,Arsenal,1,['f9725d5f-ecba-48fa-8639-224a665dc651'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:27:36.180,Pass,
,,,,,,,,,,,,,,,,2.823067,,,,,,,,,,,,,983163c9-2785-4d30-8f0f-4ee2d6e492c9,1232,,"[64.8, 7.1]",3754069,27,,,True,,-1.2184876,,Right Foot,,,,"[67.3, 0.3]",,Ground Pass,,7.2449985,Injury Clearance,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,52,Arsenal,1,,44,,,,,,,,,,,,,,,,,Arsenal,1,00:27:44.445,Pass,
,,,,,,,,,,,,,,,,1.049696,,,,,,,,,,,,,9735c4f5-8382-4f8d-80d4-d9d99232a6ad,1233,,"[54.4, 80.0]",3754069,28,,True,,,-1.5707964,,,,,,"[54.4, 70.7]",,Low Pass,,9.3,,,Georginio Wijnaldum,3567.0,,,,,Throw-in,1,From Throw In,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,53,Newcastle United,37,['30fd7f4c-6280-41e6-93e6-62f105d87200'],26,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:26.299,Pass,
,,,,,,,,,,,,,,,,4.365315,,,,,,,,,,,,,48f239ec-6572-40fb-81f3-e386e56a4fca,1235,,"[55.3, 70.2]",3754069,28,,,,,-0.14327383,,Right Foot,,,,"[116.3, 61.4]",,High Pass,,61.631485,Injury Clearance,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Center Midfield,53,Newcastle United,37,,28,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:28.394,Pass,
,,,,,,,,,,,,,,,,3.189718,,,,,,,,,,,,,f1f1eb36-6341-4c10-a251-301737c6997c,1238,,"[12.2, 26.5]",3754069,28,,,,,1.0840462,,Left Foot,,,,"[28.5, 57.3]",,Ground Pass,,34.847237,,,Per Mertesacker,3475.0,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,54,Arsenal,1,['3ccbecc8-1123-4467-a400-6dbba4209495'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:28:35.635,Pass,
,,,,,,,,,,,,,,,,1.572113,,,,,,,,,,,,,bc68d050-124a-454e-871b-844f4b849eee,1241,,"[36.3, 62.2]",3754069,28,,,,,-0.43911266,,Right Foot,,,,"[56.1, 52.9]",,Ground Pass,,21.875328,,,Mathieu Flamini,6631.0,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,54,Arsenal,1,['d6f6c1ed-fb29-4f57-b1aa-e95f9b4eca55'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:28:40.926,Pass,
,,,,,,,,,,,,,,,,1.196538,,,,,,,,,,,,,6f506049-7df2-4806-b774-6b7d9c9b5beb,1243,,"[56.4, 53.1]",3754069,28,,,,,2.099368,,Left Foot,,,,"[49.1, 65.6]",,Ground Pass,,14.475496,,,Per Mertesacker,3475.0,,,,,,1,Regular Play,Mathieu Flamini,6631.0,Right Defensive Midfield,54,Arsenal,1,['b00568c0-071c-4099-a458-aed222e01bd0'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:28:42.498,Pass,
,,,,,,,,,,,,,,,,0.7108,,,,,,,,,,,,,b268da04-4c1b-4434-924e-a5f68168ccb3,1247,,"[52.2, 67.2]",3754069,28,,,,,-0.13255154,,Right Foot,,,,"[68.7, 65.0]",,High Pass,,16.64602,Incomplete,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,54,Arsenal,1,['c1b51355-889c-47a5-bb99-167f783a3f44'],44,,,,,,,,,,,,,,,,,Arsenal,1,00:28:44.622,Pass,
,,,,,,,,,,,,,,,,1.625482,,,,,,,,,,,,,46f035f1-5f17-4403-9512-34584e727ab4,1250,,"[27.1, 25.0]",3754069,28,,,,,2.3813465,,Head,,,,"[10.8, 40.5]",,High Pass,,22.49311,,,Rob Elliot,3096.0,,,,,Recovery,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,54,Arsenal,1,"['41a2479b-5684-46aa-bbbe-4b34e431180f', 'a2af7fac-7a99-48a6-8f11-ae2a3a5e8db7']",48,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:48.853,Pass,True
,,,,,,,,,,,,,,,,2.392977,,,,,,,,,,,,,a68fe202-c1e8-45f1-86d4-6c98905725bc,1253,,"[15.0, 47.6]",3754069,29,,,,,0.15555586,,Drop Kick,,,,"[64.1, 55.3]",,High Pass,,49.7001,Incomplete,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,54,Arsenal,1,['de611400-2bd8-4bba-8728-d80375f6e41f'],2,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:02.036,Pass,
,,,,,,,,,,,,,,,,1.883701,,,,,,,,,,,,,de611400-2bd8-4bba-8728-d80375f6e41f,1254,,"[56.0, 24.8]",3754069,29,,,,,0.078153744,,Head,,,,"[72.6, 26.1]",,High Pass,,16.650826,,,Theo Walcott,3668.0,,,,,Recovery,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,54,Arsenal,1,"['301f422b-aedf-4755-a898-4f16c8fee240', 'a68fe202-c1e8-45f1-86d4-6c98905725bc']",4,,,,,,,,,,,,,,,,,Arsenal,1,00:29:04.429,Pass,
,,,,,,,,,,,,,,,,1.570542,,,,,,,,,,,,,5f9b638c-ddf7-40cc-a96b-47dd86a5a91c,1256,,"[72.0, 23.9]",3754069,29,,,,,-2.3561945,,Head,,,,"[63.3, 15.2]",,Low Pass,,12.303658,Incomplete,,Mathieu Flamini,6631.0,,,,,,1,Regular Play,Theo Walcott,3668.0,Left Wing,54,Arsenal,1,"['3cb075c3-73f1-482a-9f41-f8b6d4e097cb', '5411f131-f3a8-41dc-82bc-2dbf58eaaac1']",6,,,,,,,,,,,,,,,,,Arsenal,1,00:29:06.312,Pass,
,,,,,,,,,,,,,,,,1.061241,,,,,,,,,,,,,5411f131-f3a8-41dc-82bc-2dbf58eaaac1,1259,,"[56.8, 64.9]",3754069,29,,,,,2.5374298,,Right Foot,,,,"[45.5, 72.7]",,Ground Pass,,13.730622,,,Daryl Janmaat,3650.0,,,,,Recovery,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,54,Arsenal,1,"['02617134-54bb-46c0-9e3a-e0b07d103b30', '2d336872-9279-4d61-8919-66e6d1076cf8', '5f9b638c-ddf7-40cc-a96b-47dd86a5a91c']",7,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:07.883,Pass,True
,,,,,,,,,,,,,,,,4.860236,,,,,,,,,,,,,fe8a2cec-f1c3-4c4f-9db3-28f4f0389394,1262,,"[45.5, 72.7]",3754069,29,,,,,-0.122916445,,Right Foot,,,,"[105.4, 65.3]",,High Pass,,60.355366,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,54,Arsenal,1,"['4dca6762-65ab-4429-9055-fbb8f9a1dc6f', 'ab030286-2e8d-4ad8-948e-ca529a996439']",12,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:12.243,Pass,
,,,,,,,,,,,,,,,,2.043467,,,,,,,,,,,,,ab030286-2e8d-4ad8-948e-ca529a996439,1264,,"[14.7, 14.8]",3754069,29,,,,,2.0893784,,Right Foot,,,,"[3.8, 33.9]",,Ground Pass,,21.991362,,,Petr Čech,3461.0,,,,,Recovery,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,54,Arsenal,1,"['bf6e9f4e-5940-471b-8c74-51f2cfad30ba', 'fe8a2cec-f1c3-4c4f-9db3-28f4f0389394']",17,,,,,,,,,,,,,,,,,Arsenal,1,00:29:17.103,Pass,
,,,,,,,,,,,,,,,,4.451864,,,,,,,,,,,,,a1d0cbcf-fdf1-4882-973a-bf368bc79621,1266,,"[5.1, 34.4]",3754069,29,,,,,-0.8150579,,Left Foot,,,,"[32.9, 4.9]",,High Pass,,40.535046,,,Ignacio Monreal Eraso,3498.0,,,,,,1,Regular Play,Petr Čech,3461.0,Goalkeeper,54,Arsenal,1,['0d771466-2295-4797-99fb-b22e5d3cde38'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:29:19.147,Pass,
,,,,,,,,,,,,,,,,2.074424,,,,,,,,,,,,,084e6a2f-b23f-4670-b0cf-75bca977311f,1268,,"[32.9, 4.7]",3754069,29,,,,True,0.5721936,,,,,,"[44.7, 12.3]",,High Pass,,14.035668,Incomplete,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,54,Arsenal,1,"['71dd02eb-2703-45d8-8fb8-a6506998dd81', 'a2c24ce4-964e-4e9b-9be4-5d8c65538553']",23,,,,,,,,,,,,,,,,,Arsenal,1,00:29:23.599,Pass,True
,,,,,,,,,,,,,,,,1.477369,,,,,,,,,,,,,a2c24ce4-964e-4e9b-9be4-5d8c65538553,1270,,"[75.4, 67.8]",3754069,29,,,,,2.5618033,,Other,,,,"[64.1, 75.2]",,Low Pass,,13.507405,,,Daryl Janmaat,3650.0,,,,,Recovery,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,55,Newcastle United,37,"['084e6a2f-b23f-4670-b0cf-75bca977311f', 'a112e0c9-3551-46c1-86f6-f809884fa74f']",25,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:25.673,Pass,
,,,,,,,,,,,,,,,,2.178999,,,,,,,,,,,,,39622432-d79d-427d-9df7-06dd979ae4f2,1280,,"[47.3, 9.9]",3754069,29,,,,,-0.16211608,,Right Foot,,,,"[68.7, 6.4]",,Ground Pass,,21.684326,,,Mesut Özil,3496.0,,,,,Recovery,1,Regular Play,Mathieu Flamini,6631.0,Right Defensive Midfield,55,Newcastle United,37,"['892f1493-1437-417b-ba51-fd46af2b7da1', 'faeeaf1f-1dc4-4241-bd73-54c9da61405f']",32,,,,,,,,,,,,,,,,,Arsenal,1,00:29:32.279,Pass,True
,,,,,,,,,,,,,,,,2.061902,,,,,,,,,,,,,4d4f304e-73bf-4c2c-aa61-42062d4ff0ea,1283,,"[71.2, 7.4]",3754069,29,,,,,0.8345389,,Left Foot,,,,"[100.2, 39.4]",,High Pass,,43.185646,Incomplete,,Olivier Giroud,3604.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,55,Newcastle United,37,"['123b0a96-e923-484d-acad-3b794784768f', '2f968e7f-05c8-448e-aded-7adabe4cca62']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:29:35.549,Pass,
,,,,,,,,,,True,,,,,,3.411793,,,,,,,,,,,,,123b0a96-e923-484d-acad-3b794784768f,1285,,"[19.9, 40.7]",3754069,29,,,,,-1.5453473,,Head,,,,"[20.6, 13.2]",,Low Pass,,27.508907,,,Paul Dummett,3065.0,,,,,Interception,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,55,Newcastle United,37,"['4d4f304e-73bf-4c2c-aa61-42062d4ff0ea', '7237f902-efda-4819-92b4-92b75490ee8c']",37,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:37.611,Pass,
,,,,,,,,,,,,,,,,1.207855,,,,,,,,,,,,,ab7952d2-c47c-43cb-a1ed-147a6a51ab57,1288,,"[20.8, 8.8]",3754069,29,,,,,2.070143,,Left Foot,,,,"[10.6, 27.5]",,Ground Pass,,21.30094,,,Fabricio Coloccini,26207.0,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,55,Newcastle United,37,['ab6e3f3c-561a-46bd-bec8-7aefbf13570a'],42,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:42.329,Pass,
,,,,,,,,,,,,,,,,1.130657,,,,,,,,,,,,,7e59a0df-eea4-4aa7-a234-d6c78cf0c540,1291,,"[12.0, 29.7]",3754069,29,,,,,-0.09577594,,Right Foot,,,,"[34.9, 27.5]",,Ground Pass,,23.005434,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,55,Newcastle United,37,['d0d73afd-cdb9-4ddd-a8b8-44f560df6714'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:44.787,Pass,
,,,,,,,,,,,,,,,,0.875712,,,,,,,,,,,,,4aaf7e43-c28d-4af8-a0ac-c8c05df4ae38,1293,,"[35.1, 27.7]",3754069,29,,,,,1.4901634,,Right Foot,,,,"[35.9, 37.6]",,Ground Pass,,9.932271,,,Cheik Ismaël Tioté,42900.0,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,55,Newcastle United,37,['5bbe91a9-5894-4bfc-8d30-597fd304e8ec'],45,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:45.917,Pass,
,,,,,,,,,,,,,,,,1.351498,,,,,,,,,,,,,300ea192-f2be-43dd-bf5f-3df0b2eae08b,1297,,"[30.2, 33.2]",3754069,29,,,,,3.0548544,,Right Foot,,,,"[16.4, 34.4]",,Ground Pass,,13.852076,,,Fabricio Coloccini,26207.0,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,55,Newcastle United,37,"['45cbe0ed-4d1f-414c-83af-77c2978a367c', 'de6df241-6509-4570-ac39-700f0b13dc16']",49,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:49.207,Pass,True
,,,,,,,,,,,,,,,,1.386636,,,,,,,,,,,,,35e33f35-05c1-4876-9ed9-0c72555ca46a,1300,,"[16.4, 33.6]",3754069,29,,,,,1.3725791,,Right Foot,,,,"[21.1, 57.0]",,Ground Pass,,23.867342,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,55,Newcastle United,37,['0fbbbc54-0877-4a3e-aec6-116035ec2f65'],51,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:51.639,Pass,
,,,,,,,,,,,,,,,,0.810041,,,,,,,,,,,,,c89b860c-e58b-4983-941d-000024e40818,1304,,"[35.6, 74.5]",3754069,29,,,,,-2.4900055,,Right Foot,,,,"[29.7, 70.0]",,Ground Pass,,7.420243,,,Chancel Mbemba Mangulu,3044.0,,,,,Recovery,1,Regular Play,Daryl Janmaat,3650.0,Right Back,55,Newcastle United,37,['4e7f1fd6-af74-4c69-be7e-a49d473ce6d8'],55,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:55.865,Pass,
,,,,,,,,,,,,,,,,1.031322,,,,,,,,,,,,,a63c4a95-3282-4ced-8594-75d774e6a99e,1307,,"[27.2, 66.6]",3754069,29,,,,,-0.36633065,,Right Foot,,,,"[43.1, 60.5]",,Ground Pass,,17.029974,,,Cheik Ismaël Tioté,42900.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,55,Newcastle United,37,['144df352-b783-4315-b6da-5ca4302f0cb8'],57,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:57.530,Pass,
,,,,,,,,,,,,,,,,0.736267,,,,,,,,,,,,,94a62d19-3f51-4f78-95c6-c8af5e5e112a,1311,,"[43.7, 60.5]",3754069,29,,,,,0.85843873,,Right Foot,,,,"[49.4, 67.1]",,Ground Pass,,8.720665,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,55,Newcastle United,37,"['059d09fa-ccba-4eaa-9175-4eae3b8c48f5', '778f53cb-5a4f-4a59-aee3-76547cc1a0ac']",59,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:59.165,Pass,True
,,,,,,,,,,,,,,,,2.052014,,,,,,,,,,,,,442762cb-dce8-4140-9446-92ab56880ca5,1321,,"[58.0, 56.5]",3754069,30,,,,,-1.0954534,,Right Foot,,,,"[68.5, 36.1]",,Ground Pass,,22.943626,,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,55,Newcastle United,37,['f5e43d61-dedd-42b2-9fef-cd237b7a110b'],3,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:03.050,Pass,
,,,,,,,,,,,,,,,,0.671373,,,,,,,,,,,,,28611977-24cf-415e-ba92-9c83df8df1a1,1324,,"[93.2, 35.8]",3754069,30,,,,,1.8794472,,Right Foot,,,,"[91.0, 42.7]",,Ground Pass,,7.242237,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Center Midfield,55,Newcastle United,37,['da641c7f-9b5d-4288-bd1e-09d82f033ec7'],9,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:09.931,Pass,
,,,,,,,,,,,,,,,,0.760745,,,,,,,,,,,,,3b22d3f8-196f-4cce-876f-e08e49df0b17,1327,,"[85.3, 47.9]",3754069,30,,,,,-1.787137,,Right Foot,,,,"[83.3, 38.8]",,Ground Pass,,9.317188,,,Jack Colback,9649.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,55,Newcastle United,37,['8720a2f1-6d16-43e4-86cb-b6733667ffd3'],12,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:12.337,Pass,
,,,,,,,,,,,,,,,,1.369589,,,,,,,,,,,,,924288cf-c91e-4c32-ae09-e98c4e5b2635,1330,,"[83.8, 33.6]",3754069,30,,,,,-0.9786096,,Left Foot,,,,"[94.9, 17.1]",,Ground Pass,,19.886175,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,Regular Play,Jack Colback,9649.0,Right Center Midfield,55,Newcastle United,37,['ae3310ae-41b6-40be-b1ab-7b574081d73f'],14,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:14.131,Pass,
,,,,,,,,,,,,,,,,1.396201,,,,,,,,,,,,,6a41d5b4-a803-4391-931b-49dff220749e,1333,,"[98.8, 14.5]",3754069,30,,,,,-0.017339302,,Right Foot,,,,"[116.1, 14.2]",,Ground Pass,,17.3026,,,Paul Dummett,3065.0,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,55,Newcastle United,37,['720ca01e-b83b-421e-b433-73c2c8dd6541'],17,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:17.773,Pass,
,,,,,,,,,,,,,,,,0.172177,,,,,,,,,,,,,3830b467-3390-431d-aa19-a3101f9702ea,1335,,"[113.6, 12.5]",3754069,30,,,,,1.7681919,,Left Foot,,,,"[113.3, 14.0]",,High Pass,,1.5297059,Incomplete,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,55,Newcastle United,37,['6547d3bb-30ee-4a6e-9b74-661fe30b5713'],19,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:19.169,Pass,
,,,,,,,,,,,,,,,,2.523094,,,,,,,,,,,,,516a042d-c4ad-4330-b8ab-c53be52f1cbd,1337,,"[120.0, 0.1]",3754069,30,,True,,,1.6723975,,Right Foot,,,,"[115.3, 46.2]",,High Pass,True,46.33897,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,56,Newcastle United,37,['97298ac4-f709-4634-b91a-b4f24f5a18c8'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:46.734,Pass,
,,,,,,,,,,,,,,,,2.880881,,,,,,,,,,,,,ab308d03-f83a-493b-88d6-7859830a528d,1339,,"[7.9, 25.8]",3754069,30,,,,,-0.3977286,,Keeper Arm,,,,"[41.7, 11.6]",,Ground Pass,,36.661697,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,From Keeper,Petr Čech,3461.0,Goalkeeper,57,Arsenal,1,['dc7c3462-654d-499a-a9bf-bab499b90209'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:30:52.559,Pass,
,,,,,,,,,,,,,,,,2.016821,,,,,,,,,,,,,79a17d1e-8671-4835-bbd1-af7f39591ea6,1346,,"[90.4, 19.2]",3754069,31,,,,,1.0947909,,Left Foot,,,,"[110.3, 57.8]",,High Pass,,43.427757,,,Theo Walcott,3668.0,,,,,,1,From Keeper,Alex Oxlade-Chamberlain,3525.0,Right Wing,57,Arsenal,1,['06077eb3-99aa-48fb-8dfe-83bd6965f5d1'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:31:02.789,Pass,
,,,,,,,,,,,,,,,,1.126737,,,,,,,,,,,,,cf10ec82-d923-454a-a4d3-ac543afd6c7b,1350,,"[112.5, 71.1]",3754069,31,,,,,-1.9242823,,Right Foot,,,,"[105.6, 52.4]",,Low Pass,,19.932386,,,Aaron Ramsey,3517.0,,,,,,1,From Keeper,Theo Walcott,3668.0,Left Wing,57,Arsenal,1,['a060a612-39df-4413-9f48-3568107ab65a'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:31:07.397,Pass,
,,,,,,,,,,,,,,,,0.674448,,,,,,,,,,,,,75a0d5ce-4447-459b-903e-f9b199fe2f52,1353,,"[106.7, 51.4]",3754069,31,,,,,0.055498507,,Right Foot,,,,"[113.9, 51.8]",,Ground Pass,,7.2111025,,,Theo Walcott,3668.0,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,57,Arsenal,1,['aa19a599-5add-4be2-8a04-f6243e269ca1'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:31:09.456,Pass,
,,,,,,,,,,,,,,,,3.997149,,,,,,,,,,,,,99d1a512-2afa-414e-acad-d54a4c78c739,1356,,"[7.0, 44.1]",3754069,31,,,,,0.23359321,,Left Foot,,,,"[67.1, 58.4]",,High Pass,,61.77783,,,Aleksandar Mitrović,4269.0,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,58,Newcastle United,37,['49463ab2-d5f9-4eaf-ab7b-76cee28ce766'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:47.209,Pass,
,,,,,,,,,,,,,,,,1.166892,,,,,,,,,,,,,83d5bf5c-5da8-4601-85fc-6ea17668e57b,1359,,"[66.3, 58.0]",3754069,31,,,,,-2.1072319,,Other,,,,"[64.1, 54.3]",,Low Pass,,4.304649,,,Jack Colback,9649.0,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,58,Newcastle United,37,"['4f4e5c7f-52c8-4955-ace6-2936f08843bd', '79f7cd73-4705-44f4-b310-8fa86238b8b1']",51,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:51.206,Pass,True
,,,,,,,,,,,,,,,,0.880717,,,,,,,,,,,,,6123c584-95bd-4a8f-8a38-7f5a0b92b1ba,1362,,"[55.5, 44.0]",3754069,31,,,,,-0.09703939,,Left Foot,,,,"[66.8, 42.9]",,Ground Pass,,11.353414,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,From Goal Kick,Jack Colback,9649.0,Right Center Midfield,58,Newcastle United,37,['a2a6084c-fe5b-4d78-9b1e-2eca0562b1c1'],53,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:53.427,Pass,
,,,,,,,,,,,,,,,,0.578993,,,,,,,,,,,,,660ef25b-e93f-4954-9456-37adb12e4b47,1365,,"[68.4, 44.2]",3754069,31,,,,,1.3203533,,Left Foot,,,,"[70.6, 52.8]",,Ground Pass,,8.876936,,,Georginio Wijnaldum,3567.0,,,,,,1,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,58,Newcastle United,37,['dabfea4d-e8cf-4394-aca3-e510d956aec5'],55,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:55.201,Pass,
,,,,,,,,,,,,,,,,1.768841,,,,,,,,,,,,,d12d5588-506c-4a92-9946-b7c65c206fd9,1368,,"[74.0, 57.5]",3754069,31,,,,,1.1163863,,Right Foot,,,,"[82.5, 74.9]",,Ground Pass,,19.365175,,,Daryl Janmaat,3650.0,,,,,,1,From Goal Kick,Georginio Wijnaldum,3567.0,Left Center Midfield,58,Newcastle United,37,['48ccfb22-a4b2-44f2-a191-4b444a9162b9'],56,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:56.705,Pass,
,,,,,,,,,,,,,,,,0.956242,,,,,,,,,,,,,a83b2018-a7a2-43ed-92b4-890b51ece10c,1371,,"[85.3, 71.8]",3754069,31,,,,,-2.573488,,Right Foot,,,,"[80.6, 68.8]",,Ground Pass,,5.575841,,,Moussa Sissoko,3091.0,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Back,58,Newcastle United,37,['1dad883c-6138-4b60-b846-b92787ab5ee3'],58,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:58.514,Pass,
