50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.230579,,,,,,,,,,,,3590f882-8ea1-4697-8ed9-e5b95e5a7591,997,,,"[47.0, 50.9]",3754118,26,,,,-1.5836574,,Right Foot,,,,"[46.6, 19.8]",,Ground Pass,,31.102571,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,52,Arsenal,1,['e5ae140c-84f9-4c52-9df0-3208ecf482c5'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:05.138,Pass,
,,,,,,,,,,,,,,,,,1.178931,,,,,,,,,,,,ce4a9ebc-6ba1-4c1d-8ad2-c0828b9d8a66,1000,,,"[53.8, 17.0]",3754118,26,,,,-1.0360159,,Right Foot,,,,"[63.1, 1.3]",,Ground Pass,,18.24774,,,,Ignacio Monreal Eraso,3498.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,52,Arsenal,1,['55a4adbd-d47b-491a-a489-507ac286dc5e'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:08.549,Pass,
,,,,,,,,,,,,,,,,,0.686294,,,,,,,,,,,,43613f8b-7ca5-40fb-9214-a6fd0eb2278c,1002,,,"[63.1, 1.3]",3754118,26,,,,0.15431878,,Left Foot,,,,"[72.1, 2.7]",,Ground Pass,,9.108238,,,,Alex Iwobi,3647.0,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,52,Arsenal,1,['5bb57274-5f79-4161-923f-ece43b2b87be'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:09.728,Pass,
,,,,,,,,,,,,,,,,,1.161223,,,,,,,,,,,,9a327db4-7c72-4a64-bef1-b04f134fd81a,1004,,,"[72.1, 2.7]",3754118,26,,,,2.3200657,,Right Foot,,,,"[64.1, 11.3]",,Ground Pass,,11.745638,,,,Francis Joseph Coquelin,3437.0,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,52,Arsenal,1,['8f0358f8-6d7a-41e3-b264-ef90f9658553'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:10.415,Pass,
,,,,,,,,,,,,,,,,,2.252497,,,,,,,,,,,,a5de6b8d-8512-4694-b2c6-90cc776c417e,1008,,,"[56.6, 16.9]",3754118,26,,,,1.2998495,,Right Foot,,,,"[71.1, 69.1]",,High Pass,,54.17647,,,,Héctor Bellerín Moruno,3511.0,,True,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,52,Arsenal,1,"['38d6e3ae-eac5-470b-acb5-85e7281b6c74', '6906dc56-05eb-4e64-b444-7406719d9bd2']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:12.951,Pass,True
,,,,,,,,,,,,,,,,,1.510902,,,,,,,,,,,,5f7a7780-bcc2-4d85-8606-890013dd8e61,1014,,,"[51.0, 0.1]",3754118,26,,,,2.277519,,,,,,"[39.9, 13.1]",,Low Pass,,17.09415,,,,Craig Cathcart,3263.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,53,Watford,23,['e5265db2-cd95-4bf5-ac56-f80df982c9e9'],27,,,,,,,,,,,,,,,,,,Watford,23,00:26:27.837,Pass,
,,,,,,,,,,,,,,,,,2.775939,,,,,,,,,,,,c9fd6dd9-a064-4642-9c18-c072922c2a40,1017,,,"[35.4, 23.8]",3754118,26,,,,2.5234485,,Left Foot,,,,"[12.9, 39.8]",,Ground Pass,,27.608875,,,,Heurelho da Silva Gomes,3522.0,,,,,,1,From Throw In,Craig Cathcart,3263.0,Left Center Back,53,Watford,23,['6e239014-9597-4269-bdd7-e3d0c7dcd150'],32,,,,,,,,,,,,,,,,,,Watford,23,00:26:32.640,Pass,
,,,,,,,,,,,,,,,,,2.740481,,,,,,,,,,,,a6d8f572-3e2c-4fad-a9f8-bde537a73762,1021,,,"[14.0, 40.6]",3754118,26,,,,-0.7618585,,Right Foot,,,,"[55.3, 1.2]",,High Pass,,57.07933,,Out,,,,,,,,,1,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,53,Watford,23,['743b6eed-82de-4934-ad32-f17f6b9b06bb'],35,,,,,,,,,,,,,,,,,,Watford,23,00:26:35.420,Pass,True
,,,,,,,,,,,,,,,,,2.951702,,,,,,,,,,,,f2c10bdd-705d-4cd3-9be6-8eaa076a6b5d,1022,,,"[61.1, 80.0]",3754118,26,True,,,-2.45047,,,,,,"[42.0, 64.2]",,Low Pass,,24.788101,,,,Gabriel Armando de Abreu,6746.0,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,54,Arsenal,1,['a7e25c13-38e7-4f9c-b174-dbb28cfa2a9c'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:43.649,Pass,
,,,,,,,,,,,,,,,,,1.4964,,,,,,,,,,,,308d5b69-1a4f-495d-909a-dfee200e3e78,1024,,,"[46.0, 63.3]",3754118,26,,,,-1.7450668,,Right Foot,,,,"[41.0, 34.9]",,Ground Pass,,28.836782,,,,Laurent Koscielny,3394.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,54,Arsenal,1,['7d48cd67-9bdb-43bb-9a53-977dd92963cd'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:48.024,Pass,
,,,,,,,,,,,,,,,,,1.444753,,,,,,,,,,,,a36db693-c721-4cd4-a6a0-c0dffb088466,1027,,,"[46.4, 28.4]",3754118,26,,,,1.5857764,,Right Foot,,,,"[46.0, 55.1]",,Ground Pass,,26.702995,,,,Gabriel Armando de Abreu,6746.0,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,54,Arsenal,1,['396ba13a-1300-4d89-8141-2930d7373445'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:52.681,Pass,
,,,,,,,,,,,,,,,,,1.036558,,,,,,,,,,,,c313505b-74e2-4f57-9265-d060b423b974,1030,,,"[46.0, 55.1]",3754118,26,,,,0.7853982,,Right Foot,,,,"[55.7, 64.8]",,Ground Pass,,13.717872,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,54,Arsenal,1,['501be94d-9c60-497d-b96b-3d3c1cfe856a'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:54.706,Pass,
,,,,,,,,,,,,,,,,,1.048812,,,,,,,,,,,,f63d38aa-adc4-491e-9aa2-aee04fd0963c,1034,,,"[62.4, 35.1]",3754118,27,,,,-0.7949217,,Right Foot,,,,"[72.8, 24.5]",,Ground Pass,,14.8499155,,,,Francis Joseph Coquelin,3437.0,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,54,Arsenal,1,"['0b005e6f-b762-41a5-8067-6bfe740dfe1f', '53fa3cc5-3c8b-4465-b104-b8beb40b0630']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:02.089,Pass,True
,,,,,,,,,,,,,,,,,0.758239,,,,,,,,,,,,87fc91ee-3a3f-4494-ba9d-6df910d873a0,1037,,,"[69.1, 23.7]",3754118,27,,,,0.76825696,,Right Foot,,,,"[78.0, 32.3]",,Low Pass,,12.376186,,Incomplete,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,54,Arsenal,1,"['186c1f6c-89d1-48b3-a7a1-e8b7ef10609b', 'a706dd71-2244-4355-a6bd-c3876a025b73', 'ee25b287-f801-4626-9284-f7840ba915ac']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:03.138,Pass,True
,,,,,,,,,,,,True,,,,,0.882854,,,,,,,,,,,,186c1f6c-89d1-48b3-a7a1-e8b7ef10609b,1039,,,"[42.1, 47.8]",3754118,27,,,,-0.06885649,,Left Foot,,,,"[47.9, 47.4]",,Low Pass,,5.813777,,,,Ben Watson,3626.0,,,,,Interception,1,Regular Play,Sebastian Prödl,3309.0,Right Center Back,55,Watford,23,"['87fc91ee-3a3f-4494-ba9d-6df910d873a0', 'a5d97d82-31d6-439d-93a3-de26124a6328']",3,,,,,,,,,,,,,,,,,,Watford,23,00:27:03.896,Pass,
,,,,,,,,,,,,,,,,,0.892535,,,,,,,,,,,,1ddac323-7f72-4a6b-86d2-6606f18965eb,1042,,,"[47.9, 47.4]",3754118,27,,,,0.4636476,,Right Foot,,,,"[57.7, 52.3]",,High Pass,,10.956733,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Ben Watson,3626.0,Right Center Midfield,55,Watford,23,['537dbb99-a4c8-4b74-b743-42332281c7da'],4,,,,,,,,,,,,,,,,,,Watford,23,00:27:04.973,Pass,
,,,,,,,,,,,,,,,,,1.231851,,,,,,,,,,,,9a05cdf0-d788-4b14-a32e-35a00e52b831,1044,,,"[57.7, 52.3]",3754118,27,,,,2.7281122,,Head,,,,"[47.9, 56.6]",,High Pass,,10.701869,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Troy Deeney,3454.0,Left Center Forward,55,Watford,23,['e05ecf62-dd18-471e-8bac-8998ce256f18'],5,,,,,,,,,,,,,,,,,,Watford,23,00:27:05.865,Pass,
,,,,,,,,,,,,,,,,,1.23713,,,,,,,,,,,,9b189afb-9b80-4e5f-be34-c65e230398d2,1046,,,"[53.6, 55.8]",3754118,27,,,,-1.1324598,,Head,,,,"[59.6, 43.0]",,High Pass,,14.136477,,,,Odion Jude Ighalo,5458.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,55,Watford,23,['d29bc019-9c06-42c3-8465-ae4acd4ed250'],7,,,,,,,,,,,,,,,,,,Watford,23,00:27:07.141,Pass,
,,,,,,,,,,,,,,,,,0.56226,,,,,,,,,,,,63ff8d25-cbc8-404d-83be-4582c57ad653,1049,,,"[59.6, 43.0]",3754118,27,,,,0.9034902,,Right Foot,,,,"[62.2, 46.3]",,Low Pass,,4.2011905,,Incomplete,,Troy Deeney,3454.0,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,55,Watford,23,"['a94e844a-d307-437d-bd7e-c10648122b6e', 'b8c67cd7-8b99-42db-ba09-56da12176eff']",8,,,,,,,,,,,,,,,,,,Watford,23,00:27:08.418,Pass,
,,,,,,,,,,,,True,,,,,1.228128,,,,,,,,,,,,b8c67cd7-8b99-42db-ba09-56da12176eff,1051,,,"[57.9, 33.8]",3754118,27,,,,2.8248925,,Right Foot,,,,"[46.0, 37.7]",,High Pass,,12.522779,,,,Gabriel Armando de Abreu,6746.0,,,,,Interception,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,56,Arsenal,1,"['166c0b81-e605-4c63-bfd6-a0acd2765a67', '63ff8d25-cbc8-404d-83be-4582c57ad653']",8,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:08.980,Pass,
,,,,,,,,,,,,,,,,,1.273984,,,,,,,,,,,,a5044867-32fc-43af-a414-0197bc108cdf,1053,,,"[47.0, 36.6]",3754118,27,,,,-2.061781,,Right Foot,,,,"[41.6, 26.5]",,Low Pass,,11.452948,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,Gabriel Armando de Abreu,6746.0,Right Center Back,56,Arsenal,1,['b68f8c61-b4b6-4798-9c88-bf7ccecf6fe1'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:10.208,Pass,
,,,,,,,,,,,,,,,,,2.175156,,,,,,,,,,,,7ef92126-c612-4c69-b09f-0226028a85e7,1055,,,"[41.6, 26.5]",3754118,27,,,,-0.9799325,,Left Foot,,,,"[52.4, 10.4]",,High Pass,,19.38685,,Incomplete,,Ignacio Monreal Eraso,3498.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,56,Arsenal,1,"['47250ea2-a272-4c4f-bf3c-345693b8b7c8', '9aef8a84-1b25-4ad7-962b-dbdfba126d79']",11,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:11.482,Pass,
,,,,,,,,,,,,,,,,,0.40552,,,,,,,,,,,,cc98993b-41bb-4110-9faa-c2264fcc7abe,1059,,,"[65.3, 72.5]",3754118,27,,,,-1.4450269,,Right Foot,,,,"[66.4, 63.8]",,Ground Pass,,8.769264,,,,Ben Watson,3626.0,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,57,Watford,23,['f3989643-3e4c-4bdd-9dc1-e5b54afb8601'],15,,,,,,,,,,,,,,,,,,Watford,23,00:27:15.125,Pass,
,,,,,,,,,,,,,,,,,1.047368,,,,,,,,,,,,7b4ce479-c2b9-4a25-83e8-a9ae31a2999b,1062,,,"[65.5, 64.9]",3754118,27,,,,0.6825873,,Right Foot,,,,"[79.4, 76.2]",,Ground Pass,,17.913681,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Ben Watson,3626.0,Right Center Midfield,57,Watford,23,['90e12847-40bb-4e38-9914-c5ee56d7a103'],15,,,,,,,,,,,,,,,,,,Watford,23,00:27:15.644,Pass,
,,,,,,,,,,,,,,,,,1.139368,,,,,,,,,,,,e72dfaf1-d01d-4a0d-a696-cfb1bbe28b38,1064,,,"[79.3, 76.2]",3754118,27,,,,3.1415927,,Right Foot,,,,"[70.9, 76.2]",,Ground Pass,,8.4,,,,Allan Romeo Nyom,3991.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,57,Watford,23,['5b7754e0-2558-482a-b28c-e064c604b8be'],16,,,,,,,,,,,,,,,,,,Watford,23,00:27:16.691,Pass,
,,,,,,,,,,,,,,,,,0.70959,,,,,,,,,,,,2194c873-8a76-4261-b433-b50a740f0279,1067,,,"[78.1, 72.9]",3754118,27,,,,0.5844439,,Right Foot,,,,"[84.6, 77.2]",,Ground Pass,,7.793587,,,,Almen Abdi,43081.0,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,57,Watford,23,['9581dec5-aacc-4108-b7c7-57a0e41417ba'],22,,,,,,,,,,,,,,,,,,Watford,23,00:27:22.591,Pass,
,,,,,,,,,,,,,,,,,1.018221,,,,,,,,,,,,d17178a8-94de-4848-a3cf-da4845e10f74,1071,,,"[74.6, 77.2]",3754118,27,,,,-0.91252834,,Left Foot,,,,"[80.4, 69.7]",,Ground Pass,,9.481033,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,57,Watford,23,['f7df9e3f-f01f-4928-a519-c96249ed1035'],25,,,,,,,,,,,,,,,,,,Watford,23,00:27:25.181,Pass,
,,,,,,,,,,,,,,,,,0.696714,,,,,,,,,,,,5109fda7-96be-4b9c-82fe-6a1dac43a720,1075,,,"[88.0, 57.1]",3754118,27,,,,-1.82812,,Right Foot,,,,"[86.0, 49.5]",,Ground Pass,,7.858753,,,,Troy Deeney,3454.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Center Midfield,57,Watford,23,['ada73eac-cd43-4f16-b63d-f90e6ad92191'],29,,,,,,,,,,,,,,,,,,Watford,23,00:27:29.144,Pass,
,,,,,,,,,,,,,,,,,2.426827,,,,,,,,,,,,5f2d46a7-4268-4ead-a905-f3ebc328292a,1078,,,"[86.0, 49.5]",3754118,27,,,,0.22368143,,Right Foot,,,,"[107.1, 54.3]",,High Pass,,21.639086,,Pass Offside,,Odion Jude Ighalo,5458.0,,,Through Ball,True,,1,Regular Play,Troy Deeney,3454.0,Left Center Forward,57,Watford,23,['f821ffd4-2fb8-44be-8224-a910eefec700'],29,,,,,,,,,,,,,,,,,,Watford,23,00:27:29.868,Pass,
,,,,,,,,,,,,,,,,,3.488982,,,,,,,,,,,,9ed6c3ab-50d1-4e6c-aa44-45ef2e467bf2,1080,,,"[13.3, 22.6]",3754118,28,,,,0.09901291,,Right Foot,,,,"[73.7, 28.6]",,High Pass,,60.69728,,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,Free Kick,1,From Free Kick,David Ospina Ramírez,4276.0,Goalkeeper,58,Arsenal,1,['51ef93d0-bf0b-4e32-9db6-df634d96b4b2'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:11.934,Pass,
,,,,,,,,,,,,,,,,,1.783199,,,,,,,,,,,,ee9c19df-29f0-46fb-bd95-587eccaeaa91,1082,,,"[73.7, 28.6]",3754118,28,,,,1.3362557,,Head,,,,"[79.1, 51.2]",,High Pass,,23.23618,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Daniel Nii Tackie Mensah Welbeck,3569.0,Center Forward,58,Arsenal,1,"['ce9640b6-4f9d-493e-b36c-b268fa8078f7', 'd33610ac-9f63-4f54-8944-28b59442b888']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:15.423,Pass,
,,,,,,,,,,,,,,,,,0.839417,,,,,,,,,,,,e8ba09f7-96f6-47c3-9aaf-8052ea518784,1086,,,"[63.1, 55.1]",3754118,28,,,,-1.5067813,,Left Foot,,,,"[64.1, 39.5]",,Ground Pass,,15.632018,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,Recovery,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,['69f58240-9d19-4b68-8fa9-d15db29a9538'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:19.346,Pass,
,,,,,,,,,,,,,,,,,1.303999,,,,,,,,,,,,35294a6f-8c09-4a45-be85-2328b43acbb4,1089,,,"[65.9, 42.5]",3754118,28,,,,1.6066784,,Right Foot,,,,"[65.2, 62.0]",,Ground Pass,,19.51256,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,['e6f46534-ce40-41d1-9fa8-0b9bb1cca0ea'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:20.940,Pass,
,,,,,,,,,,,,,,,,,1.657671,,,,,,,,,,,,d450a08f-65f3-4b45-a53a-f314900eee47,1092,,,"[65.2, 62.0]",3754118,28,,,,0.41533917,,Right Foot,,,,"[81.3, 69.1]",,Ground Pass,,17.596022,,,,Mesut Özil,3496.0,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,['75fba2aa-b1c5-4453-89d0-78f87b8be0ec'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:22.724,Pass,
,,,,,,,,,,,,,,,,,1.011643,,,,,,,,,,,,17cb8355-2ec3-4adc-86ef-33faa10d8f79,1095,,,"[90.4, 61.1]",3754118,28,,,,0.68231654,,Left Foot,,,,"[101.6, 70.2]",,Ground Pass,,14.43087,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,58,Arsenal,1,['6362adf5-1e15-41c4-9500-9b686574372b'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:30.457,Pass,
,,,,,,,,,,,,,,,,,0.866375,,,,,,,,,,,,41d2776c-9687-4ba5-83b0-66975e47e769,1098,,,"[101.6, 70.2]",3754118,28,,,,-2.4955566,,Right Foot,,,,"[89.0, 60.7]",,Ground Pass,,15.78005,,,,Mesut Özil,3496.0,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,['9668a921-e06d-463e-8d98-a2fead229753'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:32.509,Pass,
,,,,,,,,,,,,,,,,,0.887949,,,,,,,,,,,,1c72ce12-63ed-492d-b183-fd1731d0eee8,1101,,,"[89.0, 60.7]",3754118,28,,,,-0.09374154,,Left Foot,,,,"[100.7, 59.6]",,Ground Pass,,11.7515955,,,,Alex Iwobi,3647.0,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,58,Arsenal,1,['55c7bca5-d2e7-42df-806b-35377ba9f6de'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:34.907,Pass,
,,,,,,,,,,,,,,,,,1.431202,,,,,,,,,,,,650077a9-701c-4b71-ad03-1c127034538a,1104,,,"[94.5, 61.6]",3754118,28,,,,2.4931102,,Right Foot,,,,"[81.7, 71.3]",,Ground Pass,,16.0602,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Free Kick,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,['a4641f62-0b8b-43e8-a553-c0d885a62c59'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:36.254,Pass,
,,,,,,,,,,,,,,,,,0.949053,,,,,,,,,,,,5db01be2-2e0f-4ac0-9e48-138013cd4ab7,1107,,,"[81.7, 71.3]",3754118,28,,,,-0.6403565,,Right Foot,,,,"[91.9, 63.7]",,Low Pass,,12.720063,,,,Alex Iwobi,3647.0,,,,,,1,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,['78d4a0a9-994e-49f6-94a4-19f3f0df85e1'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:38.273,Pass,
,,,,,,,,,,,,,,,,,0.866199,,,,,,,,,,,,83bd69e0-1445-4cf2-bdec-d64a3ee6bd76,1110,,,"[97.3, 65.2]",3754118,28,,,,0.64110875,,Right Foot,,,,"[104.0, 70.2]",,Ground Pass,,8.3600235,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Free Kick,Alex Iwobi,3647.0,Left Wing,58,Arsenal,1,['887cce40-f165-418f-860e-c64c6129d162'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:41.026,Pass,
,,,,,,,,,,,,,,,,,0.950977,,,,,,,,,,,,18d1541f-586c-4482-bb12-ee4d73def561,1113,,,"[104.0, 70.2]",3754118,28,,,,-2.3608027,,Right Foot,,,,"[93.1, 59.4]",,Ground Pass,,15.34438,,,,Mesut Özil,3496.0,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,['d815e836-38af-4b9d-b1f6-de38357625ab'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:43.019,Pass,
,,,,,,,,,,,,,,,,,1.28113,,,,,,,,,,,,b8906b3e-de27-494b-9016-01376195c3cf,1115,,,"[93.1, 59.4]",3754118,28,,,,2.469114,,Left Foot,,,,"[82.3, 68.0]",,Ground Pass,,13.805796,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,58,Arsenal,1,['02858896-818e-4ef2-8656-5f0515f28f8c'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:43.970,Pass,
,,,,,,,,,,,,,,,,,0.989493,,,,,,,,,,,,bf939342-ceb9-43cc-843d-b6a0fbcc8323,1118,,,"[83.4, 66.1]",3754118,28,,,,0.51748776,,Right Foot,,,,"[96.4, 73.5]",,Ground Pass,,14.95861,,,,Héctor Bellerín Moruno,3511.0,,,,,,1,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,58,Arsenal,1,['848f37d7-381a-47fc-a88a-f40a7c045116'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:49.134,Pass,
,,,,,,,,,,,,,,,,,0.921564,,,,,,,,,,,,e20483a9-63f0-40fb-80cf-549643b3e791,1121,,,"[96.4, 73.5]",3754118,28,,,,-1.620401,,Right Foot,,,,"[95.7, 59.4]",,Ground Pass,,14.117365,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,1,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,58,Arsenal,1,['52dde0a1-828e-47d5-8ff6-37fbe2031656'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:50.807,Pass,
,,,,,,,,,,,,,,,,,2.464723,,,,,,,,,,,,d33a704f-d97f-4b65-a2a1-6b2728ddabf1,1128,,,"[22.8, 0.1]",3754118,29,,,,0.3332443,,,,,,"[46.2, 8.2]",,High Pass,,24.76227,,,,Troy Deeney,3454.0,,,,,Throw-in,1,From Throw In,Nathan Aké,3306.0,Left Back,59,Watford,23,['1805e036-570c-44b9-b6d8-640af4944b53'],15,,,,,,,,,,,,,,,,,,Watford,23,00:29:15.524,Pass,
,,,,,,,,,,,,,,,,,4.845559,,,,,,,,,,,,3e56b667-7056-4c44-98dc-b7a1ca90a017,1134,,,"[59.0, 74.5]",3754118,29,,,,-2.3118448,,Left Foot,,,,"[26.7, 39.2]",,High Pass,,47.847466,,,,David Ospina Ramírez,4276.0,,,,,Recovery,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,60,Arsenal,1,['69856b24-5fb8-45f0-9aa2-492688df7017'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:21.091,Pass,
,,,,,,,,,,,,,,,,,1.613407,,,,,,,,,,,,dd116a7a-53e8-4a8e-a3a2-8a658db57cfa,1136,,,"[26.7, 39.2]",3754118,29,,,,-1.0024376,,Right Foot,,,,"[34.3, 27.3]",,Ground Pass,,14.119844,,,,Laurent Koscielny,3394.0,,,,,,1,Regular Play,David Ospina Ramírez,4276.0,Goalkeeper,60,Arsenal,1,['cf47a7f8-4c5e-4f12-a4e9-7530f2e96595'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:25.937,Pass,
,,,,,,,,,,,,,,,,,1.50154,,,,,,,,,,,,6cf5fca3-002d-418f-b5ad-86d173167ec3,1139,,,"[36.6, 23.5]",3754118,29,,,,2.3708563,,Left Foot,,,,"[19.3, 40.3]",,Ground Pass,,24.114933,,,,David Ospina Ramírez,4276.0,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,60,Arsenal,1,['13aef29d-1017-4557-bf98-99cc31d23bcf'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:29.726,Pass,
,,,,,,,,,,,,,,,,,3.146827,,,,,,,,,,,,ff035e6f-c010-44fa-ac8e-bb33ef5ca24a,1142,,,"[19.3, 40.3]",3754118,29,,,,-0.4282974,,Right Foot,,,,"[73.4, 15.6]",,High Pass,,59.471844,,Incomplete,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,,1,Regular Play,David Ospina Ramírez,4276.0,Goalkeeper,60,Arsenal,1,"['01c7cd91-8429-4646-ac06-90f86cdc9307', 'a25a0565-6cfc-4697-aa98-0c92ae4d56e4']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:39.572,Pass,
