bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.259763,,,,,,,,,,,,,,,,58e4dc8f-3a05-4de2-a05a-f2f04419d822,25,,,"[42.7, 36.1]",3754078,0,,,,,2.099368,,Right Foot,,,,"[35.4, 48.6]",Low Pass,,14.475496,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,Regular Play,Eden Hazard,3621.0,Left Wing,3,Chelsea,33,['a4270bf5-cbaf-4814-9674-6296482226bb'],14,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:14.008,Pass,
,,,,,,,,,,,,,,,,,,,1.177496,,,,,,,,,,,,,,,,86a7dbf2-f5be-4481-9d18-85dffd3d43d6,29,,,"[34.3, 46.1]",3754078,0,,,,,-0.90796906,,Right Foot,,,,"[46.4, 30.6]",Ground Pass,,19.663671,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Chelsea,33,['19925cd5-1780-4ab3-9e6b-01d54f26776a'],15,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:15.771,Pass,
,,,,,,,,,,,,,,,,,,,1.76191,,,,,,,,,,,,,,,,1b36dd35-a08e-471d-ba9d-4538ac5572ad,33,,,"[47.4, 30.4]",3754078,0,,,,,0.9933567,,Right Foot,,,,"[56.0, 43.6]",Ground Pass,,15.754364,,,,Eden Hazard,3621.0,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,3,Chelsea,33,['c1fac405-adc0-45e2-9550-739a58ff0ab6'],17,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:17.071,Pass,
,,,,,,,,,,,,,,,,,,,2.193347,,,,,,,,,,,,,,,,b0385696-5fae-4246-afb7-ef4f913a89e9,36,,,"[77.7, 44.3]",3754078,0,,,,,1.0309724,,Right Foot,,,,"[92.5, 69.0]",Ground Pass,,28.794617,,,,Branislav Ivanović,5594.0,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,3,Chelsea,33,['b1377de4-c59b-4ace-a2f6-dbe50fba9506'],21,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:21.689,Pass,
,,,,,,,,,,,,,,,,,,,0.802922,,,,,,,,,,,,,,,,6544f851-0e13-4760-a908-918c11200284,39,,,"[95.2, 69.0]",3754078,0,,,,,-0.6209396,,Right Foot,,,,"[108.9, 59.2]",Ground Pass,,16.844286,,,,Willian Borges da Silva,3472.0,,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,3,Chelsea,33,['5d030f36-7064-4ba4-ac9e-51f21fa7c5b9'],23,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:23.964,Pass,
,,,,,,,,,,,,,,,,,,,0.853445,,,,,,,,,,,,,,,,ba6c6101-b4b1-43c3-8e73-db190ca3d900,45,,,"[120.0, 80.0]",3754078,0,,,,,-1.7570617,,Right Foot,,,,"[113.8, 47.1]",High Pass,,33.4791,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,4,Chelsea,33,['2e233142-9313-43d8-bbec-0c0a2ff0dba8'],54,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:54.878,Pass,
,,,,,,,,,,,,,,,,,,,1.575946,,,,,,,,,,,,,,,,de4098c6-5a28-45cc-b83d-8dda0fffdfb4,47,,,"[105.7, 53.6]",3754078,0,,,,,-0.8943401,,Head,,,,"[111.4, 46.5]",High Pass,,9.104943,,Incomplete,,,,,,,,,Recovery,1,From Corner,Gary Cahill,3645.0,Right Center Back,4,Chelsea,33,['6dc9ed8e-76a7-4b81-97d8-afa825508c51'],58,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:58.764,Pass,
,,,,,,,,,,,,,,,,,,,1.102452,,,,,,,,,,,,,,,,1b15d244-fb1e-4284-bdf4-f889fb787954,50,,,"[107.5, 57.0]",3754078,1,,,,True,-1.531855,,,,,,"[107.8, 49.3]",Low Pass,,7.705842,,,,Branislav Ivanović,5594.0,,,,,,Recovery,1,From Corner,Gary Cahill,3645.0,Right Center Back,4,Chelsea,33,"['224e6c60-ddd7-4aa7-a23f-007775b4b2aa', 'f8767bbd-4125-46b0-abb7-916e09f0f7c6']",2,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:02.761,Pass,True
,,,,,,,,,,,,,,,,,,,1.775711,,,,,,,,,,,,,,,,112455b6-4ff3-4c2b-ab74-096c2bbd00a3,52,,,"[108.2, 49.8]",3754078,1,,,,,1.882597,,Head,,,,"[100.4, 74.0]",High Pass,,25.42597,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,,1,From Corner,Branislav Ivanović,5594.0,Right Back,4,Chelsea,33,['e7bb2310-428e-4751-ad20-a73001e867d1'],3,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:03.867,Pass,
,,,,,,,,,,,,,,,,,,,2.402706,,,,,,,,,,,,,,,,a64e3de8-5985-44a5-84fe-a3365fbc8c35,56,,,"[104.5, 72.2]",3754078,1,,,,,-1.3362911,,Right Foot,True,,,"[115.8, 24.9]",High Pass,,48.63106,,,,Diego da Silva Costa,5198.0,,,True,,,,1,From Corner,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,4,Chelsea,33,"['788a81e9-1610-4a2f-bc4a-ed51c99fdde4', '9eaa487b-b635-4b17-935e-d820e22af5d9']",6,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:06.498,Pass,True
,,,,,,,,,,,,,,,,,,,0.844581,,,,,,,,,,,,,,,,f8e6312f-6841-4a1f-863c-5480970b878b,59,,,"[115.8, 24.9]",3754078,1,,,,,1.1659045,,Left Foot,True,,,"[120.0, 34.7]",Low Pass,,10.662083,,Out,,,,,,,,,,1,From Corner,Diego da Silva Costa,5198.0,Center Forward,4,Chelsea,33,,9,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:09.010,Pass,
,,,,,,,,,,,,,,,,,,,3.853588,,,,,,,,,,,,,,,,9ac3657f-7f06-4089-937a-c6125c4174eb,60,,,"[6.0, 44.0]",3754078,1,,,,,0.62975854,,Right Foot,,,,"[55.4, 80.0]",High Pass,,61.12577,,Out,,,,,,,,,Goal Kick,1,From Goal Kick,Łukasz Fabiański,3262.0,Goalkeeper,5,Swansea City,26,,36,,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:36.347,Pass,
,,,,,,,,,,,,,,,,,,,1.248221,,,,,,,,,,,,,,,,003ead2d-d438-416d-9542-4ddc69b8c6be,61,,,"[64.9, 0.1]",3754078,1,,,,,0.4024428,,,,,,"[79.7, 6.4]",Low Pass,,16.085087,,,,Diego da Silva Costa,5198.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,6,Chelsea,33,['23d493db-c412-45df-a8c3-23acf8e1f2d0'],45,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:45.150,Pass,
,,,,,,,,,,,,,,,,,,,0.926985,,,,,,,,,,,,,,,,c8a215df-c120-40ee-84db-9fd21cd673d7,67,,,"[83.9, 0.1]",3754078,1,,True,,,0.8630858,,,,,,"[91.6, 9.1]",Low Pass,,11.844408,,,,Eden Hazard,3621.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,7,Chelsea,33,['4931a848-ecb3-4879-9f2a-51a0be0ebed8'],54,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:54.163,Pass,
,,,,,,,,,,,,,,,,,,,0.846535,,,,,,,,,,,,,,,,a4b7f9b6-c4a9-482e-ad8b-fd5eb2333a71,71,,,"[82.9, 0.1]",3754078,2,,,,,0.9365542,,,,,,"[89.3, 8.8]",Low Pass,,10.800463,,,,Eden Hazard,3621.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,8,Chelsea,33,['fd136b05-92a1-429a-bc11-6804a6dd0e1e'],2,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:02.787,Pass,
,,,,,,,,,,,,,,,,,,,1.063595,,,,,,,,,,,,,,,,60ef17e6-634a-44d6-926b-9f64d5a42d54,73,,,"[87.0, 8.3]",3754078,2,,,,,-0.23936862,,Right Foot,,,,"[103.8, 4.2]",Low Pass,,17.293062,,,,Diego da Silva Costa,5198.0,,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,8,Chelsea,33,['14f6c462-4732-483f-ba5a-a2d9b9b31e8f'],3,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:03.634,Pass,
,,,,,,,,,,,,,,,,,,,1.064158,,,,,,,,,,,,,,,,f3eda399-2ab5-482f-9943-f5f4f42ef882,77,,,"[113.4, 4.0]",3754078,2,,,,,1.5947438,,Left Foot,,,,"[113.0, 20.7]",Ground Pass,,16.70479,,Incomplete,,Willian Borges da Silva,3472.0,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,8,Chelsea,33,"['2df5c80e-3097-49a1-8f35-265e1bfb9573', '9f70965d-3e83-4a39-b971-2dc39905a99c', 'f32ce805-a41a-4356-b8df-48f164bad758']",9,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:09.130,Pass,True
,,,,,,,,,,,,,,,,,,,1.670899,,,,,,,,,,,,,,,,810151b8-1daf-4a6d-b87d-ee5fd05e831a,81,,,"[9.1, 67.6]",3754078,2,,,,,0.94147867,,Right Foot,,,,"[17.4, 79.0]",Low Pass,,14.1014185,,Out,,,,,,,,,Recovery,1,From Throw In,Kyle Naughton,3340.0,Right Back,8,Chelsea,33,['02d19178-5ea2-4e4a-9c8d-656eac849b74'],12,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:12.379,Pass,True
,,,,,,,,,,,,,,,,,,,0.965864,,,,,,,,,,,,,,,,0815ac81-d1af-4404-837d-ebdd81b98c7d,82,,,"[103.7, 0.1]",3754078,2,,,,,1.5889761,,,,,,"[103.5, 11.1]",Low Pass,,11.001818,,,,Willian Borges da Silva,3472.0,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,9,Chelsea,33,['fc082328-90fe-4bba-996d-6af780f2490c'],19,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:19.966,Pass,
,,,,,,,,,,,,,,,,,,,0.852513,,,,,,,,,,,,,,,,179d998a-80ac-405d-816d-5d108b13500c,85,,,"[103.5, 11.1]",3754078,2,,,,,-3.125721,,Right Foot,,,,"[78.3, 10.7]",Low Pass,,25.203175,,,,Nemanja Matić,3381.0,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,9,Chelsea,33,['53a58ce9-22b9-49e6-b96b-16e827ec6772'],21,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:21.669,Pass,
,,,,,,,,,,,,,,,,,,,1.091012,,,,,,,,,,,,,,,,fa4752c4-53a3-4604-bd8c-a3e52536299e,89,,,"[78.4, 10.1]",3754078,2,,,,,1.4990634,,Left Foot,,,,"[79.6, 26.8]",Low Pass,,16.74306,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,9,Chelsea,33,"['0a5144e6-ee4e-4736-b342-b544fbc3d35d', '64bd22b8-380f-489f-b90f-18d9c96eeae2']",23,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:23.052,Pass,True
,,,,,,,,,,,,,,,,,,,2.265598,,,,,,,,,,,,,,,,1ffa48c8-6bbf-47b1-9b29-a0674ad60c73,93,,,"[78.4, 25.8]",3754078,2,,,,,2.5943084,,Right Foot,,,,"[52.8, 41.4]",High Pass,,29.978659,,,,Gary Cahill,3645.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,9,Chelsea,33,"['5401948d-d99f-4135-bcdd-c91ccc95d98d', '6b74e09b-4038-446e-93e7-396d21889005']",24,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:24.770,Pass,True
,,,,,,,,,,,,,,,,,,,1.131928,,,,,,,,,,,,,,,,85f82df9-ac7b-47bd-a793-9b38b08ff1df,96,,,"[49.6, 65.7]",3754078,2,,,,,0.62385523,,Right Foot,,,,"[65.3, 77.0]",Ground Pass,,19.343733,,,,Branislav Ivanović,5594.0,,,,,,,1,From Throw In,Gary Cahill,3645.0,Right Center Back,9,Chelsea,33,['afd4ad73-ed79-486e-b4a6-0057cc1a0550'],30,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:30.439,Pass,
,,,,,,,,,,,,,,,,,,,0.785267,,,,,,,,,,,,,,,,39e588ab-5359-45aa-a4fa-b314515956fa,99,,,"[65.0, 77.3]",3754078,2,,,,,-0.83535653,,Right Foot,,,,"[74.5, 66.8]",Ground Pass,,14.159802,,Incomplete,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,9,Chelsea,33,"['b2c05523-ee91-42f2-a929-1b3234cac623', 'ca36fdcf-6491-4450-8516-7576d3342000']",32,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:32.470,Pass,
,,,,,,,,,,,,,,,,,,,2.922378,,,,,,,,,,,,,,,,ca36fdcf-6491-4450-8516-7576d3342000,101,,,"[45.6, 13.3]",3754078,2,,,,,-0.43787062,,Right Foot,,,,"[67.6, 3.0]",High Pass,,24.291769,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,Recovery,1,From Throw In,Neil Taylor,9627.0,Left Back,9,Chelsea,33,"['38373cbe-bedf-4f7d-8b2f-445b17ef758e', '39e588ab-5359-45aa-a4fa-b314515956fa', 'ae650574-8c5f-4e91-a171-0017ba3e87ec']",33,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:33.255,Pass,
,,,,,,,,,,,,,,,,,,,0.971225,,,,,,,,,,,,,,,,38373cbe-bedf-4f7d-8b2f-445b17ef758e,103,,,"[52.5, 77.1]",3754078,2,,,,,0.2555491,,Head,,,,"[63.6, 80.0]",Low Pass,,11.472576,,Out,,,,,,,,,Recovery,1,From Throw In,Gary Cahill,3645.0,Right Center Back,9,Chelsea,33,['ca36fdcf-6491-4450-8516-7576d3342000'],36,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:36.177,Pass,
,,,,,,,,,,,,,,,,,,,1.551801,,,,,,,,,,,,,,,,5894399a-8132-436b-9c3e-84db32aaab49,104,,,"[58.9, 0.1]",3754078,2,,,,,2.7496781,,,,,,"[24.3, 14.4]",Low Pass,,37.438618,,,,Ashley Williams,3644.0,,,,,,Throw-in,1,From Throw In,Neil Taylor,9627.0,Left Back,10,Swansea City,26,['540d7922-9445-42bd-af75-2b28e31c2c95'],42,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:42.427,Pass,
,,,,,,,,,,,,,,,,,,,1.914942,,,,,,,,,,,,,,,,30ab04eb-0d2a-480a-9a90-77f8e32a57c4,107,,,"[24.2, 14.8]",3754078,2,,,,,1.5969532,,Right Foot,,,,"[23.3, 49.2]",Ground Pass,,34.41177,,,,Federico Fernández,3290.0,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,10,Swansea City,26,['7d1005bb-d37f-45c1-b31b-152287d71c0c'],45,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:45.224,Pass,
,,,,,,,,,,,,,,,,,,,1.606437,,,,,,,,,,,,,,,,c3e1f22e-5e0e-4519-a4be-e784f046fbb9,111,,,"[26.7, 52.1]",3754078,2,,,,,1.0064452,,Right Foot,,,,"[40.5, 73.9]",Ground Pass,,25.800776,,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,10,Swansea City,26,"['48127c21-79cf-4a64-b67c-cb4b8ba03732', '9995ec3f-fb8d-4f90-9147-b209ad5ce664']",48,,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:48.293,Pass,True
,,,,,,,,,,,,,,,,,,,1.225577,,,,,,,,,,,,,,,,d01b6f03-1240-4015-9949-d473191f52c6,117,,,"[39.0, 80.0]",3754078,3,,,,,-0.67924136,,,,,,"[52.5, 69.1]",High Pass,,17.35108,,,,Bafétimbi Gomis,20521.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,11,Swansea City,26,['7c16b693-d6c6-4749-ac82-68f1f82d4748'],4,,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:04.847,Pass,
,,,,,,,,,,,,,,,,,,,0.977602,,,,,,,,,,,,,,,,4636b761-6ab9-4bed-9944-801d954f5690,127,,,"[55.8, 61.7]",3754078,3,,,,,-1.6281105,,Right Foot,,,,"[54.4, 37.3]",Ground Pass,,24.44013,,,,Sung-Yeung Ki,3605.0,,,,,,Free Kick,1,From Free Kick,Jonjo Shelvey,3057.0,Right Center Midfield,12,Swansea City,26,['c259d63e-978e-4f0e-b8bb-ee7292a8ff39'],13,,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:13.767,Pass,
