50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.364987,,,,,,,,,,,,65b8d272-8df8-488b-87fc-1b69fcacb805,2801,,"[68.9, 33.9]",3754121,87,,,,,-1.5612425,,Right Foot,,,"[69.2, 2.5]",Ground Pass,,31.401434,,,,Nathan Aké,3306.0,,,,,,2,From Keeper,Ben Watson,3626.0,Center Defensive Midfield,184,Watford,23,['2376cf1c-4712-4c53-86ad-a48f89097f30'],52,,,,,,,,,,,,,,,,Watford,23,00:42:52.156,Pass,
,,,,,,,,,,,,,,,,1.669189,,,,,,,,,,,,50637ec2-8115-4541-8f66-f01be8b3d7b0,2807,,"[52.8, 80.0]",3754121,88,,,,,-0.07982998,,,,,"[72.8, 78.4]",High Pass,,20.063898,,,,Glenn Murray,3085.0,,,,,Throw-in,2,From Throw In,Adam Smith,6409.0,Right Back,185,AFC Bournemouth,28,['e8b7338a-9122-46b0-a52b-6aec83468694'],9,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:09.918,Pass,
,,,,,,,,,,,,,,,,1.305722,,,,,,,,,,,,044c80c5-f9a7-42aa-90ab-c481eb2492ab,2811,,"[74.0, 77.6]",3754121,88,,,,,-3.0875912,,Other,,,"[62.9, 77.0]",Low Pass,,11.116204,,,,Dan Gosling,3343.0,,,,,,2,From Throw In,Glenn Murray,3085.0,Right Midfield,185,AFC Bournemouth,28,"['abddd2f9-f161-4a87-8d08-4f7d08b28e6b', 'e5f58103-f1cb-4efd-9397-5147a6ea349f']",11,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:11.611,Pass,True
,,,,,,,,,,,,,,,,1.200189,,,,,,,,,,,,4cd7ea7f-7d42-4def-b0af-79e05fc77eeb,2814,,"[62.9, 77.0]",3754121,88,,,,,0.034300268,,Right Foot,,,"[83.3, 77.7]",Low Pass,,20.412006,,Incomplete,,Joshua King,3346.0,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Center Forward,185,AFC Bournemouth,28,"['018ee35d-8f70-443f-9e70-5af5fbb229ae', 'beb85108-36e2-4b9a-8628-b0c4b4768683']",14,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:14.191,Pass,
,,,,,,,,,,,,,,,,0.954576,,,,,,,,,,,,de7809b0-0dbf-4c6c-8804-7ac1f2808019,2819,,"[77.6, 80.0]",3754121,88,,,,,-1.4300019,,,,,"[79.4, 67.3]",Low Pass,,12.826925,,,,Dan Gosling,3343.0,,,,,Throw-in,2,From Throw In,Adam Smith,6409.0,Right Back,186,AFC Bournemouth,28,['ae9cc9e1-eeb4-4c6b-94ab-dc09a8b5f67c'],23,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:23.461,Pass,
,,,,,,,,,,,,,,,,0.782366,,,,,,,,,,,,367f94ea-69c6-4814-b557-29360dc2701a,2821,,"[79.4, 67.3]",3754121,88,,,,,1.8615305,,Right Foot,,,"[75.6, 80.0]",Low Pass,,13.256319,,,,Adam Smith,6409.0,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Center Forward,186,AFC Bournemouth,28,['cc69ec2f-afc3-4435-892e-8286cc0b1b7e'],24,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:24.415,Pass,
,,,,,,,,,,,,,,,,0.644709,,,,,,,,,,,,c483171b-1488-4815-9396-3cd664e8071c,2825,,"[83.3, 79.0]",3754121,88,,,,,-0.7061991,,Right Foot,,,"[90.1, 73.2]",Low Pass,,8.937561,,,,Glenn Murray,3085.0,,,,,,2,From Throw In,Adam Smith,6409.0,Right Back,186,AFC Bournemouth,28,"['2ee11bc2-da11-44cc-8258-e2cd1125e9cf', 'd515ac66-fd15-45b6-a612-c650c1c6f637']",26,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:26.765,Pass,True
,,,,,,,,,,,,,,,,3.977157,,,,,,,,,,,,ad8ffcbc-52fb-41de-90ae-a7567a25e2f3,2841,,"[52.3, 3.6]",3754121,88,,,,,-0.025729615,,Left Foot,,,"[106.7, 2.2]",High Pass,,54.41801,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,2,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,186,AFC Bournemouth,28,"['6d0819c1-ca5a-43d8-8d33-f29fae42b12a', 'aaaa2ed6-5bfe-4673-9af6-919f042a35c2']",35,,,,,,,,,,,,,,,,Watford,23,00:43:35.084,Pass,
,,,,,,,,,,,,,,,,2.960535,,,,,,,,,,,,6d0819c1-ca5a-43d8-8d33-f29fae42b12a,2843,,"[13.4, 77.9]",3754121,88,,,,,-0.1405975,,Right Foot,,,"[56.5, 71.8]",High Pass,,43.52953,,,,Dan Gosling,3343.0,,,,,Interception,2,From Throw In,Simon Francis,3608.0,Right Center Back,186,AFC Bournemouth,28,"['972b4e9e-acc1-406d-aaff-0e443695dd00', 'ad8ffcbc-52fb-41de-90ae-a7567a25e2f3']",39,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:39.061,Pass,
,,,,,,,,,,,,,,,,1.385458,,,,,,,,,,,,41c58a3a-36f9-4856-a37b-75ca8e1f857f,2845,,"[56.5, 71.8]",3754121,88,,,,,-0.23860933,,Head,,,"[67.6, 69.1]",High Pass,,11.423659,,Incomplete,,,,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Center Forward,186,AFC Bournemouth,28,['c50da82b-40c2-4ebc-8663-dfaec4d57ff4'],42,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:42.022,Pass,
,,,,,,,,,,,,,,,,0.868635,,,,,,,,,,,,d48ef46f-523c-4eb5-a908-20735efec9e5,2848,,"[54.5, 10.0]",3754121,88,,,,,-0.48689923,,Left Foot,,,"[69.8, 1.9]",Ground Pass,,17.311846,,,,Almen Abdi,43081.0,,,,,,2,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,186,AFC Bournemouth,28,['1c987acf-5c32-4689-a50f-2b1b2d157130'],44,,,,,,,,,,,,,,,,Watford,23,00:43:44.362,Pass,
,,,,,,,,,,,,,,,,1.619866,,,,,,,,,,,,f78ab051-42d3-406e-aa9d-2dd09148ed0c,2852,,"[70.9, 80.0]",3754121,89,,,,,-0.071307465,,,,,"[93.3, 78.4]",High Pass,,22.45707,,,,Glenn Murray,3085.0,,,,,Throw-in,2,From Throw In,Adam Smith,6409.0,Right Back,187,AFC Bournemouth,28,['b9b089ce-2721-4746-b0c1-28c9015a8235'],2,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:02.992,Pass,
,,,,,,,,,,,,,,,,0.647801,,,,,,,,,,,,976f1b8f-45da-48d5-9088-6d65aa71e364,2855,,"[91.2, 79.0]",3754121,89,,,,,-1.670465,,Right Foot,,,"[90.4, 71.0]",Low Pass,,8.039901,,,,Joshua King,3346.0,,,,,,2,From Throw In,Glenn Murray,3085.0,Right Midfield,187,AFC Bournemouth,28,['fe1f7d1f-538b-4e37-b632-168780f1db13'],4,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:04.612,Pass,
,,,,,,,,,,,,,,,,0.737957,,,,,,,,,,,,00adb766-5be3-4b4d-b721-bf29bd18a814,2859,,"[30.0, 11.7]",3754121,89,,,,,2.5428088,,Right Foot,,,"[21.5, 17.5]",Ground Pass,,10.290287,,,,Miguel Ángel Britos Cabrera,3288.0,,,,,Recovery,2,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,187,AFC Bournemouth,28,"['25dde357-8700-48d0-a72a-ee8c661da903', '55f1e199-829a-484c-b5bd-9972af4f6652']",5,,,,,,,,,,,,,,,,Watford,23,00:44:05.978,Pass,True
,,,,,,,,,,,,,,,,1.453498,,,,,,,,,,,,e5854e2a-b246-42b1-8a27-b508955cc245,2863,,"[21.8, 16.9]",3754121,89,,,,,-0.21645042,,Left Foot,,,"[40.9, 12.7]",Low Pass,,19.55633,,Incomplete,,Almen Abdi,43081.0,,,,,,2,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,187,AFC Bournemouth,28,"['5093aacd-20ad-4865-9188-cf36e00038a2', 'd53cdb78-9d8b-4bca-bf9e-21967da8f2bf', 'f21160a5-9541-4fed-9ac5-eac412fb6270']",7,,,,,,,,,,,,,,,,Watford,23,00:44:07.252,Pass,True
,,,,,,,,,,,,,,,,1.397602,,,,,,,,,,,,d53cdb78-9d8b-4bca-bf9e-21967da8f2bf,2866,,"[79.2, 67.4]",3754121,89,,,,,1.8089101,,Left Foot,,,"[76.7, 77.7]",High Pass,,10.599056,,,,Adam Smith,6409.0,,,,,Recovery,2,From Throw In,Andrew Surman,3344.0,Right Center Midfield,187,AFC Bournemouth,28,"['49ec36c8-bc15-48e7-80ab-115dd345f15d', 'd75da17d-80d7-480c-b60d-6f4481bc0e89', 'e5854e2a-b246-42b1-8a27-b508955cc245']",8,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:08.706,Pass,True
,,,,,,,,,,,,,,,,5.310496,,,,,,,,,,,,5ccb75e0-f031-4ced-a64e-c50644ddc804,2872,,"[69.7, 78.4]",3754121,89,,,,,-1.3502111,,Right Foot,,,"[85.8, 6.6]",High Pass,,73.58295,,,,Charlie Daniels,3345.0,,True,,,Free Kick,2,From Free Kick,Harry Arter,3304.0,Left Center Midfield,188,AFC Bournemouth,28,['32f205ce-700f-43df-b801-328b9e3ca2cb'],34,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:34.496,Pass,
,,,,,,,,,,,,,,,,1.692801,,,,,,,,,,,,77051a27-f4de-46bb-b26a-c7ec895c2bfc,2880,,"[25.6, 75.8]",3754121,89,,,,,0.058186673,,Right Foot,,,"[35.9, 76.4]",Ground Pass,,10.317461,,,,Mario Suárez Mata,23488.0,,,,,,2,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,189,Watford,23,"['c772e689-e002-41bf-9a5b-bd86aa5eb740', 'd734f176-95ce-44a4-a0fe-2770f2f102ec']",42,,,,,,,,,,,,,,,,Watford,23,00:44:42.582,Pass,True
,,,,,,,,,,,,,,,,0.607523,,,,,,,,,,,,08c1f659-48f5-4a60-a7a3-6cbc02206786,2884,,"[53.9, 75.5]",3754121,89,,,,,-1.4074302,,Left Foot,,,"[55.4, 66.4]",Ground Pass,,9.222797,,,,Almen Abdi,43081.0,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Right Center Midfield,189,Watford,23,['74729a0a-1746-430d-b287-b1ae7ff6f160'],47,,,,,,,,,,,,,,,,Watford,23,00:44:47.274,Pass,
,,,,,,,,,,,,,,,,1.270173,,,,,,,,,,,,d629a459-576f-4479-ac6e-4a50df85e389,2888,,"[54.3, 65.8]",3754121,89,,,,,1.3479952,,Right Foot,,,"[57.2, 78.6]",Ground Pass,,13.124405,,Out,,Mario Suárez Mata,23488.0,,,,,,2,Regular Play,Almen Abdi,43081.0,Center Attacking Midfield,189,Watford,23,['f711797a-e2d5-4c76-a6e7-285c62ca0390'],49,,,,,,,,,,,,,,,,Watford,23,00:44:49.499,Pass,
,,,,,,,,,,,,,,,,2.920675,,,,,,,,,,,,b9858a84-937a-4cb5-af8b-65073464dfa9,2890,,"[60.4, 0.1]",3754121,90,,,,,0.39299217,,,,,"[92.0, 13.2]",High Pass,,34.20775,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,190,AFC Bournemouth,28,['df441cdf-c6c6-41f3-8246-c3bac772aa88'],1,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:01.974,Pass,
,,,,,,,,,,,,,,,,2.86108,,,,,,,,,,,,f57ef19a-c0b4-42ac-b423-a484f0b99ce9,2892,,"[49.4, 22.3]",3754121,90,,,,,-1.0256246,,Head,,,"[62.5, 0.7]",High Pass,,25.262028,,Out,,,,,,,,Recovery,2,From Throw In,Simon Francis,3608.0,Right Center Back,190,AFC Bournemouth,28,,8,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:08.189,Pass,
,,,,,,,,,,,,,,,,2.939694,,,,,,,,,,,,ad4241fb-f746-4758-966a-fcd555f510bb,2893,,"[64.2, 80.0]",3754121,90,,,,,-0.50305766,,,,,"[100.0, 60.3]",High Pass,,40.86233,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Throw-in,2,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,191,Watford,23,"['cc71f1d9-f274-4d74-a9be-8336ad42eec8', 'da628528-be57-4917-847a-ab5769e2978b']",19,,,,,,,,,,,,,,,,Watford,23,00:45:19.158,Pass,
,,,,,,,,,,,,,,,,1.181898,,,,,,,,,,,,cc71f1d9-f274-4d74-a9be-8336ad42eec8,2895,,"[20.1, 19.8]",3754121,90,,,,,-0.6040784,,Right Foot,,,"[41.4, 5.1]",High Pass,,25.880108,,,,Max-Alain Gradel,4416.0,,,,,Recovery,2,Regular Play,Steve Cook,3341.0,Left Center Back,192,AFC Bournemouth,28,"['6029b935-c52f-4455-9d28-979e00429041', 'ad4241fb-f746-4758-966a-fcd555f510bb']",22,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:22.098,Pass,
,,,,,,,,,,,,,,,,1.791291,,,,,,,,,,,,db6c4528-213c-482b-80e6-aff63ebb554a,2899,,"[35.8, 10.2]",3754121,90,,,,,0.096049055,,Right Foot,,,"[65.9, 13.1]",High Pass,,30.239378,,,,Dan Gosling,3343.0,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,192,AFC Bournemouth,28,['4ecc3663-70b9-4bdd-a7b5-e418cc7861e1'],26,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:26.294,Pass,
,,,,,,,,,,,,,,,,2.889517,,,,,,,,,,,,974784ee-92ad-43c3-9421-65af50eb6625,2912,,"[27.2, 75.0]",3754121,90,,,,,-0.14511059,,Right Foot,,,"[75.1, 68.0]",High Pass,,48.40878,,Incomplete,,Troy Deeney,3454.0,,,,,,2,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,192,AFC Bournemouth,28,"['4aa5b676-7d76-43d6-bee5-7eb745a575e3', '7d854d05-76a0-498b-95f5-fd39ebdb7aca']",39,,,,,,,,,,,,,,,,Watford,23,00:45:39.848,Pass,
,,,,,,,,,,,,,,,,3.425458,,,,,,,,,,,,8e5e7a24-313f-431c-8d92-deb613e94e7d,2917,,"[33.7, 5.9]",3754121,90,,,,,-0.29775515,,Left Foot,,,"[52.6, 0.1]",High Pass,,19.769926,,Out,,,,,,,,Recovery,2,Regular Play,Charlie Daniels,3345.0,Left Back,192,AFC Bournemouth,28,['bdb1f970-8b0a-43b2-88a5-eaf689f57e7a'],45,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:45.388,Pass,True
,,,,,,,,,,,,,,,,1.798889,,,,,,,,,,,,53dc9ae6-8cfe-44c8-995a-607caae91e06,2918,,"[65.4, 80.0]",3754121,91,,,,,-0.3406582,,,,,"[92.2, 70.5]",High Pass,,28.433958,,,,Troy Deeney,3454.0,,,,,Throw-in,2,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,193,Watford,23,['686e0cd9-40a3-4ccc-983c-588cd4f4b25a'],0,,,,,,,,,,,,,,,,Watford,23,00:46:00.848,Pass,
,,,,,,,,,,,,,,,,2.922145,,,,,,,,,,,,e7e6acad-ccf8-4ffe-a9aa-d44c3c9d53f6,2926,,"[27.2, 5.2]",3754121,91,,,,,0.3393958,,Left Foot,,,"[77.9, 23.1]",High Pass,,53.76709,,Unknown,,Glenn Murray,3085.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,193,Watford,23,"['62df6b3a-652d-4902-8438-6f1b563d121a', '630faec7-d3cb-4a58-b27b-b196ce11dfb7']",5,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:05.870,Pass,True
,,,,,,,,,,,,,,,,3.528154,,,,,,,,,,,,ac671d07-ca7c-4115-a87b-74fbd39a1f77,2930,,"[38.1, 69.9]",3754121,91,,True,,,-0.13580488,,Right Foot,,,"[102.5, 61.1]",High Pass,,64.99846,,,,Troy Deeney,3454.0,,,,,Free Kick,2,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,194,Watford,23,['3669dffd-0e42-4336-8cd8-3d08ff438877'],41,,,,,,,,,,,,,,,,Watford,23,00:46:41.115,Pass,
,,,,,,,,,,,,,,,,0.961149,,,,,,,,,,,,a6ef1437-55a1-41b9-90f5-d2c086d94447,2933,,"[102.5, 59.9]",3754121,91,,,,True,-1.5707964,,,,,"[102.5, 50.8]",High Pass,,9.1,,,,Almen Abdi,43081.0,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,194,Watford,23,"['69861dea-8f67-47d7-be4f-f1a665072f2d', 'aec138c3-3af1-4748-b294-195ab9ec4b1e']",44,,,,,,,,,,,,,,,,Watford,23,00:46:44.643,Pass,True
,,,,,,,,,,,,,,,,1.191873,,,,,,,,,,,,9b5af5c0-984a-4c00-8a91-dabf4aff6ec2,2935,,"[102.5, 50.8]",3754121,91,,,,,-1.4288993,,Head,,,"[104.2, 38.9]",High Pass,,12.020815,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,2,From Free Kick,Almen Abdi,43081.0,Center Attacking Midfield,194,Watford,23,"['8c4b14ca-f6bb-4f42-94a3-999c403bb565', 'ffff1c39-9d60-4035-9a0a-70cc89551c22']",45,,,,,,,,,,,,,,,,Watford,23,00:46:45.604,Pass,
,,,,,,,,,,,,,,,,1.090181,,,,,,,,,,,,48d48c01-acac-49e2-8ee3-0783ec8d6454,2943,,"[92.5, 37.2]",3754121,91,,,,,0.7853982,,Head,,,"[98.9, 43.6]",Low Pass,,9.050967,,,,Almen Abdi,43081.0,,,,,Recovery,2,From Free Kick,Valon Behrami,5540.0,Left Center Midfield,194,Watford,23,['98b08cb3-fbe3-48e3-a59b-941b420138b9'],51,,,,,,,,,,,,,,,,Watford,23,00:46:51.844,Pass,
,,,,,,,,,,,,,,,,0.001313,,,,,,,,,,,,4eb97bb7-0930-48f8-a73a-d2237dd9bc62,2945,,"[98.1, 43.5]",3754121,91,,,,,-1.2490457,,Head,,,"[99.3, 39.9]",Low Pass,,3.7947333,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,2,From Free Kick,Almen Abdi,43081.0,Center Attacking Midfield,194,Watford,23,"['1d28d3de-0636-4e81-9949-e23118f81c8c', '8eb04cc6-dc34-4119-9f31-44bd756d0d52']",52,,,,,,,,,,,,,,,,Watford,23,00:46:52.934,Pass,
,,,,,,,,,,,,,,,,1.376006,,,,,,,,,,,,a418e53e-486e-4576-90bf-922be20b9071,2948,,"[25.3, 37.4]",3754121,91,,,,,-1.231673,,Left Foot,,,"[36.2, 6.5]",Low Pass,,32.76614,,,,Max-Alain Gradel,4416.0,,,,,Recovery,2,From Free Kick,Andrew Surman,3344.0,Right Center Midfield,194,Watford,23,['def40dc6-9462-40b7-a7cc-65ce97903f6f'],54,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:54.604,Pass,
,,,,,,,,,,,,,,,,2.429506,,,,,,,,,,,,946d6a8e-c7c9-4503-add8-741c80008506,2952,,"[62.0, 3.7]",3754121,92,,,,,1.1617818,,Left Foot,,,"[84.8, 56.3]",High Pass,,57.328876,,Incomplete,,Glenn Murray,3085.0,,True,,,,2,From Free Kick,Max-Alain Gradel,4416.0,Left Midfield,194,Watford,23,"['10b1ffb7-db9a-4650-9716-fbfb80ff1b82', 'ca485aa9-1e95-4a12-952d-23df954459f4', 'f878ed95-d1ae-4e23-81e0-4ef4bf872f63']",0,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:00.508,Pass,True
,,,,,,,,,,,,,,,,1.784747,,,,,,,,,,,,f878ed95-d1ae-4e23-81e0-4ef4bf872f63,2954,,"[35.3, 23.8]",3754121,92,,,,,0.6193123,,Head,,,"[45.4, 31.0]",Low Pass,,12.403628,,,,Mario Suárez Mata,23488.0,,,,,Interception,2,From Free Kick,Nathan Aké,3306.0,Left Back,194,Watford,23,"['946d6a8e-c7c9-4503-add8-741c80008506', 'd3810d11-6f2b-4451-b3d5-2838fea4f8c3']",2,,,,,,,,,,,,,,,,Watford,23,00:47:02.937,Pass,
,,,,,,,,,,,,,,,,0.977615,,,,,,,,,,,,ddf84b75-d1f8-4ceb-93a9-96cf2e7fa483,2956,,"[49.8, 31.3]",3754121,92,,,,,-1.6403044,,Right Foot,,,"[48.7, 15.5]",Ground Pass,,15.838244,,,,Nathan Aké,3306.0,,,,,,2,From Free Kick,Mario Suárez Mata,23488.0,Right Center Midfield,194,Watford,23,['2ca24624-b5c5-4b2d-8494-14fa88e84560'],4,,,,,,,,,,,,,,,,Watford,23,00:47:04.722,Pass,
,,,,,,,,,,,,,,,,0.888728,,,,,,,,,,,,f49d7eb2-2241-46c3-8b71-5b13e49ab79c,2967,,"[35.4, 79.6]",3754121,92,,,,,-3.1341853,,Right Foot,,,"[21.9, 79.5]",Ground Pass,,13.50037,,,,Adam Smith,6409.0,,,,,,2,Regular Play,Joshua King,3346.0,Right Center Forward,195,AFC Bournemouth,28,"['8495143e-dccd-4b6a-872c-5cb27abd3b31', 'db89750b-c1d7-45c2-9cb5-677c491a92b6']",14,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:14.003,Pass,True
,,,,,,,,,,,,,,,,1.018482,,,,,,,,,,,,16ee8dae-e7a6-48cd-a4ab-041a391942f6,2971,,"[14.2, 78.2]",3754121,92,,,,,-1.8266048,,Left Foot,,,"[10.8, 65.2]",Ground Pass,,13.437262,,,,Simon Francis,3608.0,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,195,AFC Bournemouth,28,"['34b3fc0b-14e5-491b-82fc-b30e697427f2', 'e1637a12-6126-4a18-8bde-646ed4dbb1d5']",17,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:17.097,Pass,True
,,,,,,,,,,,,,,,,2.423108,,,,,,,,,,,,6658f859-8eb0-4ffe-a916-35ecf425be61,2973,,"[10.4, 65.2]",3754121,92,,,,,0.29590026,,Right Foot,,,"[53.7, 78.4]",High Pass,,45.26732,,,,Glenn Murray,3085.0,,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,195,AFC Bournemouth,28,"['03c0cca2-df30-43af-9a8d-b0c8ef265533', 'e1637a12-6126-4a18-8bde-646ed4dbb1d5']",18,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:18.116,Pass,True
,,,,,,,,,,,,,,,,0.819321,,,,,,,,,,,,7a028f76-1518-444a-8c81-7c8b7edae224,2978,,"[75.9, 0.1]",3754121,92,,,,,0.18347995,,,,,"[85.6, 1.9]",Low Pass,,9.865597,,,,Almen Abdi,43081.0,,,,,Throw-in,2,From Throw In,Mario Suárez Mata,23488.0,Right Center Midfield,196,Watford,23,['e92f496c-a921-4a24-9ab3-4d22ad9d2813'],25,,,,,,,,,,,,,,,,Watford,23,00:47:25.298,Pass,
,,,,,,,,,,,,,,,,0.805804,,,,,,,,,,,,53c9aa23-780d-4880-9e49-5a03ac8337db,2982,,"[86.2, 1.6]",3754121,92,,,,,3.1415927,,Right Foot,,,"[78.1, 1.6]",Ground Pass,,8.1,,,,Mario Suárez Mata,23488.0,,,,,,2,From Throw In,Almen Abdi,43081.0,Center Attacking Midfield,196,Watford,23,['d7db6f34-99a7-476d-a09d-7f6bdc89f106'],26,,,,,,,,,,,,,,,,Watford,23,00:47:26.666,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,99682eee-683c-48d6-b002-864f18c86846,2985,,"[78.1, 1.6]",3754121,92,,,,,2.1621602,,Right Foot,,,"[68.9, 15.3]",Ground Pass,,16.502424,,,,Ben Watson,3626.0,,,,,,2,From Throw In,Mario Suárez Mata,23488.0,Right Center Midfield,196,Watford,23,['78934419-d2cb-4cc7-9edd-fe6f8b187ccf'],28,,,,,,,,,,,,,,,,Watford,23,00:47:28.351,Pass,
,,,,,,,,,,,,,,,,1.354709,,,,,,,,,,,,e23edc05-725f-4090-9e07-1c22daafea0d,2988,,"[68.9, 15.3]",3754121,92,,,,,1.546801,,Right Foot,,,"[69.8, 52.8]",Ground Pass,,37.5108,,,,Juan Carlos Paredes Reasco,36983.0,,,,,,2,From Throw In,Ben Watson,3626.0,Center Defensive Midfield,196,Watford,23,['fb242960-6445-4bc1-9add-8f1cb6bc6b4a'],31,,,,,,,,,,,,,,,,Watford,23,00:47:31.151,Pass,
,,,,,,,,,,,,,,,,2.043105,,,,,,,,,,,,f878839a-f941-429e-9dbe-f65a64d7440f,2991,,"[71.2, 60.5]",3754121,92,,,,,-0.6063412,,Right Foot,,,"[97.3, 42.4]",High Pass,,31.761927,,,,Troy Deeney,3454.0,,,,,,2,From Throw In,Juan Carlos Paredes Reasco,36983.0,Right Back,196,Watford,23,['145f9e94-a07a-4592-aa68-453507d00275'],33,,,,,,,,,,,,,,,,Watford,23,00:47:33.893,Pass,
,,,,,,,,,,,,,,,,0.563701,,,,,,,,,,,,9d484fed-9129-4870-adbd-983f1185758a,2993,,"[96.8, 41.7]",3754121,92,,,,,-0.734936,,Head,,,"[102.0, 37.0]",Low Pass,,7.0092797,,,,Odion Jude Ighalo,5458.0,,,,,,2,From Throw In,Troy Deeney,3454.0,Left Center Forward,196,Watford,23,['c45aa9fb-a6aa-4738-93ad-b6413675f507'],35,,,,,,,,,,,,,,,,Watford,23,00:47:35.936,Pass,
,,,,,,,,,,,,,,,,1.422763,,,,,,,,,,,,505b8136-c4bc-4753-bbcd-80d199ffe3b8,3001,,"[71.4, 3.8]",3754121,92,,,,,-0.12290677,,Right Foot,,,"[88.4, 1.7]",Ground Pass,,17.129215,,,,Nathan Aké,3306.0,,,,,,2,From Throw In,Valon Behrami,5540.0,Left Center Midfield,196,Watford,23,['c31ff100-4889-47c1-b33f-1e734fc6686c'],42,,,,,,,,,,,,,,,,Watford,23,00:47:42.959,Pass,
,,,,,,,,,,,,,,,,2.400893,,,,,,,,,,,,f56750fe-7f79-47a4-9ba3-93617027804a,3005,,"[103.2, 1.1]",3754121,92,,,,,1.24964,,Left Foot,True,,"[120.0, 51.6]",High Pass,,53.22114,,Out,,,,,True,,,,2,From Throw In,Nathan Aké,3306.0,Left Back,196,Watford,23,['6fba5dae-36ba-4ec7-bf5e-51913667318e'],47,,,,,,,,,,,,,,,,Watford,23,00:47:47.525,Pass,True
