bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[28.5, 30.1]",,,,,,,,,,,,0.767985,,,,,,,,,,8d718de9-c4fd-4535-be17-ce73a9789499,232,,,"[27.4, 30.3]",3754259,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,14,Swansea City,26,"['4e821662-0f02-4259-abea-843df8cb2228', 'e333022f-2653-4418-a5cf-eb2d098d4f3c']",51,,,,,,,,,,,,,,,,Swansea City,26,00:04:51.488,Carry,
,,,,"[39.6, 19.0]",,,,,,,,,,,,1.727479,,,,,,,,,,3f75436c-579a-48b4-b37d-411204221a4a,235,,,"[40.9, 17.9]",3754259,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,14,Swansea City,26,"['17d49a37-ae4d-4f57-a254-c6e038acdf90', '47ecc155-7842-46c4-b416-8e177701c727']",53,,,,,,,,,,,,,,,,Swansea City,26,00:04:53.629,Carry,
,,,,"[43.2, 39.3]",,,,,,,,,,,,1.131781,,,,,,,,,,e8a64793-9c71-4b1b-8943-52c772400aff,238,,,"[43.7, 35.0]",3754259,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,14,Swansea City,26,"['877eb48a-35cb-4e48-9b04-82a026ce5435', '93068306-2fab-46ca-ac43-2f94934a703f']",56,,,,,,,,,,,,,,,,Swansea City,26,00:04:56.719,Carry,
,,,,"[49.0, 69.3]",,,,,,,,,,,,1.300164,,,,,,,,,,6200c2a2-b1c1-43fa-985c-d5da532558a0,241,,,"[40.9, 62.0]",3754259,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,14,Swansea City,26,"['cb960c81-41ab-4948-90ca-9af069a18047', 'd40a7910-1f49-4f96-942b-61f27410e6da']",59,,,,,,,,,,,,,,,,Swansea City,26,00:04:59.697,Carry,
,,,,"[67.2, 76.5]",,,,,,,,,,,,2.866819,,,,,,,,,,9a96b374-78f9-421b-a394-54c012157bde,244,,,"[63.4, 77.0]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,14,Swansea City,26,"['38691f47-3d9d-4630-a0f4-64f754426748', '8c427758-94f4-4fe2-bd80-60d0f923aba3']",2,,,,,,,,,,,,,,,,Swansea City,26,00:05:02.120,Carry,
,,,,"[70.0, 62.6]",,,,,,,,,,,,1.863775,,,,,,,,,,ffb45034-b5a7-4272-ac41-aa1ae2bd5d68,247,,,"[65.5, 59.6]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,14,Swansea City,26,"['d06964e9-5830-4642-8d29-93bf7315954c', 'f8f313e2-5893-4f80-8f9f-306082b80955']",6,,,,,,,,,,,,,,,,Swansea City,26,00:05:06.229,Carry,
,,,,"[68.7, 74.0]",,,,,,,,,,,,0.15286,,,,,,,,,,b994e333-86fc-46a7-afb8-0f2c71cbbb70,250,,,"[67.0, 74.0]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,14,Swansea City,26,"['9651a1e7-096e-439f-9275-46d980e4345f', 'aa42d851-1bdf-4341-88f9-589a70098e3f']",9,,,,,,,,,,,,,,,,Swansea City,26,00:05:09.216,Carry,
,,,,"[86.0, 65.4]",,,,,,,,,,,,0.970829,,,,,,,,,,6c9fdd6e-f12d-4016-9d37-aa514ae15a60,253,,,"[84.3, 65.2]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,14,Swansea City,26,"['4b922abd-85cf-4a48-828d-3513537841d7', 'de4a9326-cb71-4d1f-a664-da9c9c8f602e']",10,,,,,,,,,,,,,,,,Swansea City,26,00:05:10.312,Carry,
,,,,"[84.1, 75.2]",,,,,,,,,,,,1.275934,,,,,,,,,,26ecf7e8-f8ef-4a99-b3fa-75efa41a8d49,256,,,"[83.9, 75.0]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,14,Swansea City,26,"['269f2d6b-21d5-4790-9f2a-7aa8726f2a91', '966240da-4e94-4dac-ad19-10faf9b3d882']",12,,,,,,,,,,,,,,,,Swansea City,26,00:05:12.012,Carry,
,,,,"[70.8, 74.0]",,,,,,,,,,,,0.936588,,,,,,,,,,70633fdb-3704-4772-b5f5-f50a6a220f01,259,,,"[70.8, 74.0]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,14,Swansea City,26,"['c3b877a7-3eb8-4814-ae56-6e9c782478ea', 'e8ebe982-1eaf-47fc-a5df-ad52fae4664e']",14,,,,,,,,,,,,,,,,Swansea City,26,00:05:14.583,Carry,
,,,,"[64.6, 56.9]",,,,,,,,,,,,2.115095,,,,,,,,,,6d41d850-0943-4751-b58d-53c9eba1f454,262,,,"[67.2, 60.9]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,14,Swansea City,26,"['a0512efb-c2bc-4f9a-9758-77fb38b938d3', 'eea26b36-3b44-4d09-b757-bfc2cd08ce2b']",16,,,,,,,,,,,,,,,,Swansea City,26,00:05:16.367,Carry,
,,,,"[69.3, 29.5]",,,,,,,,,,,,1.547809,,,,,,,,,,de6ca6a3-ca8c-4ecd-bd63-80864686c2b7,265,,,"[64.6, 34.8]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,14,Swansea City,26,"['5fe20122-5cc4-42a2-ac50-977634504ced', 'f00505e9-bb42-4aa9-9295-fad8680086cc']",20,,,,,,,,,,,,,,,,Swansea City,26,00:05:20.030,Carry,
,,,,"[90.3, 30.3]",,,,,,,,,,,,3.566291,,,,,,,,,,08e147cb-c16d-469e-83fb-2e2fd62d1508,268,,,"[79.2, 10.2]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,14,Swansea City,26,"['6778ebce-6eb5-4844-83c0-e07a2e857a42', '84323bd4-634a-4564-98a6-532fa46c259e', 'fb6044f4-4b0f-4b27-8757-f682dfddef22']",23,,,,,,,,,,,,,,,,Swansea City,26,00:05:23.327,Carry,True
,,,,"[83.5, 38.9]",,,,,,,,,,,,1.254299,,,,,,,,,,998f1617-95f8-45c2-8276-27b654ed09bf,272,,,"[84.7, 36.7]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,14,Swansea City,26,"['828648e5-701e-48cf-ae0d-c1f485366e8a', 'b7a76723-0e6c-447a-ac0a-e16ba38d4c16']",27,,,,,,,,,,,,,,,,Swansea City,26,00:05:27.603,Carry,
,,,,"[77.0, 51.1]",,,,,,,,,,,,0.847774,,,,,,,,,,e6bf06b6-dc67-46d2-b9fd-29223b79bbc1,277,,,"[76.2, 52.4]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,14,Swansea City,26,"['9a9d3875-ea9b-487a-ba8c-dfd4e23caa1e', 'ced35f59-ba31-47a0-81d0-a06882d77ca8']",30,,,,,,,,,,,,,,,,Swansea City,26,00:05:30.698,Carry,
,,,,"[72.6, 40.4]",,,,,,,,,,,,2.481219,,,,,,,,,,034b9690-df7b-47ba-8755-c13958834885,282,,,"[72.6, 40.4]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,14,Swansea City,26,"['c2c56068-e94d-447c-92d4-872be88b5cfd', 'cd8faa41-489c-44a1-837c-505ce1310a46']",33,,,,,,,,,,,,,,,,Swansea City,26,00:05:33.271,Carry,
,,,,"[70.8, 55.1]",,,,,,,,,,,,3.677214,,,,,,,,,,0455c202-c6da-4eac-aaa0-56977b568c66,285,,,"[68.7, 64.1]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,14,Swansea City,26,"['831790b4-f093-4840-b207-0336f441053a', 'dd055981-82bd-4646-a5d9-46fdef215da5']",36,,,,,,,,,,,,,,,,Swansea City,26,00:05:36.864,Carry,
,,,,"[64.6, 47.2]",,,,,,,,,,,,0.334743,,,,,,,,,,edba6c9e-a444-47e1-9f60-df4375db992b,289,,,"[65.1, 47.2]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,14,Swansea City,26,"['bfa5de07-166f-4256-8e52-c79d9c6d9c35', 'c8b63634-d77b-48ae-a87f-f518fe957337', 'd92c97ab-0622-4d6e-b43c-e4377cd76708']",41,,,,,,,,,,,,,,,,Swansea City,26,00:05:41.288,Carry,True
,,,,"[77.9, 43.2]",,,,,,,,,,,,1.688019,,,,,,,,,,e6d60fc3-c0e1-4111-921e-05a1c5f7cc07,292,,,"[78.1, 40.8]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,14,Swansea City,26,"['74023dd6-207f-4976-a13e-fdf0c2ccc869', '887ccf6b-8843-4aeb-8961-19c3e4b3057f', 'cc461289-20af-4557-bd50-e99eed1bb90e']",42,,,,,,,,,,,,,,,,Swansea City,26,00:05:42.337,Carry,True
,,,,"[82.8, 48.5]",,,,,,,,,,,,0.780914,,,,,,,,,,10a12c82-4312-4780-93b8-3a66fa9c83f4,296,,,"[77.9, 43.2]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,14,Swansea City,26,"['0f65885e-b739-4393-bf23-600c1a6a2a2d', '49eec732-ce22-4d86-b795-0042fe5a53bd', '4a1dd868-41aa-47f7-bafb-92cd034a5b2b', '887ccf6b-8843-4aeb-8961-19c3e4b3057f']",44,,,,,,,,,,,,,,,,Swansea City,26,00:05:44.025,Carry,True
,,,,"[83.0, 48.3]",,,,,,,,,,,,0.178574,,,,,,,,,,72cf783a-63b2-4e98-969c-cde2d0059cab,299,,,"[82.8, 48.5]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,14,Swansea City,26,"['0f65885e-b739-4393-bf23-600c1a6a2a2d', '49eec732-ce22-4d86-b795-0042fe5a53bd', '9096cd6d-b243-45db-974b-96bb73ea090a']",44,,,,,,,,,,,,,,,,Swansea City,26,00:05:44.806,Carry,True
,,,,"[83.5, 59.0]",,,,,,,,,,,,0.204978,,,,,,,,,,3fafa605-6c8e-4b57-891c-9d4bb72d1cad,304,,,"[83.5, 58.8]",3754259,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,14,Swansea City,26,"['8155eb43-8d40-42c9-b7b1-c79f3275ba2e', 'bfe29bdc-7e54-43bb-ba36-6f86efb0e300']",46,,,,,,,,,,,,,,,,Swansea City,26,00:05:46.407,Carry,
,,,,"[104.9, 69.3]",,,,,,,,,,,,1.114507,,,,,,,,,,efaa8e11-cdb2-4490-abfd-c1ede6a23d5c,318,,,"[105.3, 68.8]",3754259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,15,Swansea City,26,"['1e9f073d-0f0b-4462-a8cc-c2e44552c41f', '27b5a5a2-b8c1-4401-9f3f-c4859ebc7991']",36,,,,,,,,,,,,,,,,Swansea City,26,00:06:36.181,Carry,
,,,,"[93.7, 52.6]",,,,,,,,,,,,1.118086,,,,,,,,,,89990514-623c-428b-88bb-474180f2fc7d,322,,,"[92.9, 51.1]",3754259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leon Britton,4631.0,Center Defensive Midfield,15,Swansea City,26,"['0e3880b8-1f5d-480b-9178-99f9495976e4', 'bd911c2a-40d8-4749-bd6c-e4814f39b192']",40,,,,,,,,,,,,,,,,Swansea City,26,00:06:40.853,Carry,
,,,,"[100.2, 44.9]",,,,,,,,,,,,1.013963,,,,,,,,,,735270c4-8996-4101-94de-66b56c34efb0,325,,,"[100.6, 53.6]",3754259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,15,Swansea City,26,"['03b85a7e-4f92-4506-b17c-b37d78969fd1', '3d77687a-8618-453d-9bc7-0aef6b978a09']",43,,,,,,,,,,,,,,,,Swansea City,26,00:06:43.018,Carry,
,,,,"[95.2, 72.9]",,,,,,,,,,,,2.331074,,,,,,,,,,cfed3c16-f36d-48ca-b263-035fd68e4863,335,,,"[92.0, 72.9]",3754259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sung-Yeung Ki,3605.0,Left Center Midfield,15,Swansea City,26,"['994eb56c-8636-425f-b7c7-45babb9c468f', 'b484e526-d804-43cb-ab4b-176dd854877c']",50,,,,,,,,,,,,,,,,Swansea City,26,00:06:50.521,Carry,
,,,,"[98.4, 49.6]",,,,,,,,,,,,1.185238,,,,,,,,,,7ba331cd-a1c5-4aae-840c-e0ac135522c3,338,,,"[94.6, 55.8]",3754259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,15,Swansea City,26,"['1dfcc213-4675-4aae-bb41-73aecd20520e', '68d17862-96e6-45ec-84a4-7c3967788f67']",53,,,,,,,,,,,,,,,,Swansea City,26,00:06:53.951,Carry,
,,,,"[106.4, 36.3]",,,,,,,,,,,,0.04,,,,,,,,,,9f2f9f16-cfa5-4df3-80ea-5da05a1bfd13,344,,,"[106.4, 36.3]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bafétimbi Gomis,20521.0,Right Center Forward,16,Swansea City,26,"['3f4bb3d8-633f-45ce-becd-02c01329805e', 'f3f0dda7-d526-4230-b570-d9dbbbc4f4a1']",27,,,,,,,,,,,,,,,,Swansea City,26,00:07:27.511,Carry,
,,,,"[36.0, 73.5]",,,,,,,,,,,,3.182473,,,,,,,,,,d105b747-73d7-46a3-b514-059e76baee9f,349,,,"[19.3, 56.6]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Michail Antonio,3349.0,Right Midfield,16,Swansea City,26,"['8e62d096-27bb-4361-b6ef-015f2594e5b0', '9eaa3d1d-669b-4ead-a7ef-ec6464d6f264', 'c75035da-108c-411e-bc21-907e74c582a4']",29,,,,,,,,,,,,,,,,West Ham United,40,00:07:29.215,Carry,True
,,,,"[25.1, 42.5]",,,,,,,,,,,,1.229244,,,,,,,,,,aec927dc-ca82-4c8f-9124-93d0704b1661,356,,,"[25.1, 40.0]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,17,Swansea City,26,"['af41479a-ed62-4c51-8d8b-179358c26830', 'e92e52dc-0c6b-4c7b-9f31-92e485d5aa27']",44,,,,,,,,,,,,,,,,Swansea City,26,00:07:44.059,Carry,
,,,,"[29.6, 74.2]",,,,,,,,,,,,1.22116,,,,,,,,,,08481960-51fc-409b-9949-dcbfe1db0870,359,,,"[32.1, 73.5]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,17,Swansea City,26,"['5623784c-70e1-4867-9760-6ab817c33075', '7d38a579-bfdf-4a85-b23b-3abacccb3a62']",47,,,,,,,,,,,,,,,,Swansea City,26,00:07:47.307,Carry,
,,,,"[56.1, 67.3]",,,,,,,,,,,,0.241353,,,,,,,,,,f0a706f8-6809-4c90-978a-a9e01bc01f4d,362,,,"[54.6, 71.0]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,17,Swansea City,26,"['7023bef9-5500-4a11-8895-3010246acc41', 'd70f13e6-600d-408b-b078-0d9c4d80e7c7']",51,,,,,,,,,,,,,,,,Swansea City,26,00:07:51.084,Carry,
,,,,"[93.3, 27.8]",,,,,,,,,,,,0.636257,,,,,,,,,,7a632cf4-2afd-4a92-8981-230f3d5e07d1,369,,,"[87.1, 26.9]",3754259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,17,Swansea City,26,"['7665a76c-1489-4baf-9edf-7d4405bb8299', 'bb189cfb-3ed4-42c6-bfe5-f71b231ac697']",55,,,,,,,,,,,,,,,,Swansea City,26,00:07:55.896,Carry,
,,,,"[64.4, 18.1]",,,,,,,,,,,,2.364422,,,,,,,,,,32ef0407-bfe1-4873-ba41-2651b7258712,375,,,"[68.1, 8.9]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,18,Swansea City,26,"['414b177c-e474-44d4-80c5-ab04072760cf', 'f571c22a-5acb-49f4-9507-c22601b8a815']",5,,,,,,,,,,,,,,,,Swansea City,26,00:08:05.639,Carry,
,,,,"[66.1, 52.6]",,,,,,,,,,,,3.145202,,,,,,,,,,628bcbaa-7c87-4e76-b7fc-642788a635eb,378,,,"[56.5, 48.7]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Fernández,3290.0,Right Center Back,18,Swansea City,26,"['0cf65a43-feab-4dc3-b819-412bf8f9fce6', 'cd402c05-9b47-48e3-b98d-9e3740a32d02']",10,,,,,,,,,,,,,,,,Swansea City,26,00:08:10.367,Carry,
,,,,"[64.4, 39.5]",,,,,,,,,,,,0.678172,,,,,,,,,,46a1072f-2344-4d11-bd7c-dc1afc55e8f1,381,,,"[63.8, 40.8]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,18,Swansea City,26,"['6681076f-917e-4acb-b89a-7707eef3c140', '6e16994d-4d62-4550-93ab-48cde23058b9']",15,,,,,,,,,,,,,,,,Swansea City,26,00:08:15.351,Carry,
,,,,"[70.0, 15.6]",,,,,,,,,,,,1.65889,,,,,,,,,,ae55c610-6205-4124-b88d-c1b94c1f5d36,384,,,"[70.2, 17.7]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,18,Swansea City,26,"['049f4a21-042e-483e-a3f1-10919a6c3253', 'f51040cd-2d22-433f-b8af-1a71413a74f2']",17,,,,,,,,,,,,,,,,Swansea City,26,00:08:17.756,Carry,
,,,,"[65.5, 26.7]",,,,,,,,,,,,0.5397,,,,,,,,,,af273d33-6213-4e14-9d6a-1a91cca3f873,387,,,"[64.2, 26.7]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,18,Swansea City,26,"['0e959de3-376a-4896-9ff6-ed3644ada6de', '659cf782-f5eb-469f-9fa8-c52ffaebeb05']",20,,,,,,,,,,,,,,,,Swansea City,26,00:08:20.385,Carry,
,,,,"[82.0, 18.1]",,,,,,,,,,,,0.08,,,,,,,,,,58898fe7-0752-4c3f-9094-1f457afe9707,390,,,"[81.1, 20.5]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,18,Swansea City,26,"['40c89820-b5b8-4451-9fd2-c1ca70bde142', 'b5c39919-d160-4ec1-9947-e2af5d52ec0c']",21,,,,,,,,,,,,,,,,Swansea City,26,00:08:21.773,Carry,
,,,,"[70.0, 17.7]",,,,,,,,,,,,2.042254,,,,,,,,,,b729e7fb-f709-4206-8f7e-7b4c5603aff2,393,,,"[70.6, 15.6]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,18,Swansea City,26,"['08b79d4a-054f-451c-b3f8-8d493e10c8e9', 'e363e638-d13d-48d1-8910-44348f88a444']",23,,,,,,,,,,,,,,,,Swansea City,26,00:08:23.086,Carry,
,,,,"[71.5, 58.1]",,,,,,,,,,,,1.566115,,,,,,,,,,7be016ca-7f47-4c16-b333-1ad5f718c86a,396,,,"[71.3, 54.5]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Center Midfield,18,Swansea City,26,"['ba5b78a6-dbfa-4388-8cbb-2c8a7e28c603', 'd4aaa82c-c2ca-41a1-9dd4-f205ffcdb159']",26,,,,,,,,,,,,,,,,Swansea City,26,00:08:26.779,Carry,
,,,,"[85.2, 75.9]",,,,,,,,,,,,2.505562,,,,,,,,,,9ffc0399-175f-47cd-af77-0b1e093efd6f,399,,,"[85.4, 74.6]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,18,Swansea City,26,"['08c5edbb-3162-4346-80f3-7bb13ef0148b', '394553e8-f8e3-4289-a6f7-d6492d2ac40a']",29,,,,,,,,,,,,,,,,Swansea City,26,00:08:29.719,Carry,
,,,,"[80.7, 61.3]",,,,,,,,,,,,1.46485,,,,,,,,,,439a18ed-5597-4f1e-be55-63dd2bb092b4,402,,,"[76.8, 64.3]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,18,Swansea City,26,"['bb7f7bd2-3f80-472c-bd16-7136a3e9a9a1', 'f1eb987a-8a6b-4743-9e4b-ebe4f8d34db0']",33,,,,,,,,,,,,,,,,Swansea City,26,00:08:33.630,Carry,
,,,,"[71.5, 27.1]",,,,,,,,,,,,1.129456,,,,,,,,,,0aef582b-b532-4f33-8d9c-3f80f551b97c,409,,,"[68.9, 26.9]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,18,Swansea City,26,"['0532922c-8f3d-4e73-bef5-392a11eb80ea', '20c9aca0-c52e-46c7-935e-02e6d4de8363']",40,,,,,,,,,,,,,,,,Swansea City,26,00:08:40.154,Carry,
,,,,"[83.0, 36.7]",,,,,,,,,,,,0.794475,,,,,,,,,,e1f386a0-fed7-41df-b9b0-1e0ea21f4b79,412,,,"[84.7, 35.9]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,18,Swansea City,26,"['19e29c19-6c51-4c19-b2b2-4eb1c20f2357', '6a17564c-b6e3-411e-bcef-57b0d3584bf4', 'e2819357-34d2-47e1-b237-1d6d5d983d1e']",41,,,,,,,,,,,,,,,,Swansea City,26,00:08:41.781,Carry,True
,,,,"[99.1, 9.4]",,,,,,,,,,,,2.278634,,,,,,,,,,46aa153e-661b-42e0-b6a5-8da194cbfd87,416,,,"[86.9, 11.1]",3754259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,18,Swansea City,26,"['6ad8bdc5-bc4a-4917-a1a2-85e8c218f40a', 'b3d530de-02a3-43ef-b2c8-4cb7e4c1cfc6']",44,,,,,,,,,,,,,,,,Swansea City,26,00:08:44.048,Carry,
,,,,"[98.7, 9.8]",,,,,,,,,,,,4.683102,,,,,,,,,,49948854-d4a8-452e-b372-29c0f0240d13,425,,,"[85.2, 4.9]",3754259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Matías Zárate,27853.0,Left Midfield,19,West Ham United,40,"['1d36e3e2-9ce0-4507-8014-ff2a5411a246', '61c1800b-27f8-4872-9825-97ffd6cfc3cd']",29,,,,,,,,,,,,,,,,West Ham United,40,00:09:29.927,Carry,
,,,,"[94.8, 20.9]",,,,,,,,,,,,0.512427,,,,,,,,,,0fe3a837-d63b-4799-8702-b1b0063adc33,431,,,"[94.6, 19.4]",3754259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Matías Zárate,27853.0,Left Midfield,19,West Ham United,40,"['17e1076c-5146-4943-9578-422f0c9bcf88', '75be4a98-4e3c-4a68-b11a-cadbadfcb104']",37,,,,,,,,,,,,,,,,West Ham United,40,00:09:37.581,Carry,
,,,,"[108.3, 16.4]",,,,,,,,,,,,0.488863,,,,,,,,,,407cd43f-bac3-43db-8b75-3080194b6a65,434,,,"[109.4, 17.3]",3754259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Cresswell,3062.0,Left Back,19,West Ham United,40,"['a3d54801-c367-444a-b3be-2fedbaaa6694', 'ac746fe0-9e56-489b-8897-d5bab8c93a15']",39,,,,,,,,,,,,,,,,West Ham United,40,00:09:39.190,Carry,
,,,,"[41.1, 14.7]",,,,,,,,,,,,2.606432,,,,,,,,,,c8f8875e-4cf6-45d7-8aff-4a931f79f6f8,443,,,"[55.9, 23.7]",3754259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,20,West Ham United,40,"['2f1dfbc9-d9c0-4640-aab9-1ed727601972', '44abb5ed-802d-4b1e-86a8-8feb773fd7a1', 'fba1439f-3d28-4b1b-94d2-9b677a2ecd4e']",21,,,,,,,,,,,,,,,,West Ham United,40,00:10:21.786,Carry,True
,,,,"[14.4, 37.8]",,,,,,,,,,,,1.29843,,,,,,,,,,3cc6fec1-21ba-4073-b51a-86473f6c4353,446,,,"[9.7, 37.8]",3754259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adrián San Miguel del Castillo,3623.0,Goalkeeper,20,West Ham United,40,"['11f4aaa0-a13f-4288-8803-1bd4b85049a9', '5c7d8d35-86e7-4b0d-b0e6-69be5b0d3694', '8f773bd9-c6ff-4358-bc2a-25afbcb6622d']",26,,,,,,,,,,,,,,,,West Ham United,40,00:10:26.953,Carry,True
