50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.740015,,,,,,,,,,,,,db22f928-34a6-4dba-ad40-05f14cc2d2ac,1547,,"[92.0, 17.9]",3754001,44,,,,,-0.7853982,,Right Foot,,,,"[98.5, 11.4]",,Ground Pass,,9.192389,,,Loïc Rémy,6623.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,98,Chelsea,33,['00ff6341-888a-41da-98e2-43ffdab39373'],19,,,,,,,,,,,,,,,,,Chelsea,33,00:44:19.492,Pass,
,,,,,,,,,,,,,,,0.810118,,,,,,,,,,,,,67738274-9421-423f-971b-ab23034f3cab,1550,,"[98.5, 11.4]",3754001,44,,,,,-2.2166123,,Right Foot,,,,"[93.3, 4.5]",,Ground Pass,,8.640023,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Loïc Rémy,6623.0,Center Forward,98,Chelsea,33,['b58da41a-d9bf-48e7-b749-60b89d2bc041'],20,,,,,,,,,,,,,,,,,Chelsea,33,00:44:20.272,Pass,
,,,,,,,,,,,,,,,0.689551,,,,,,,,,,,,,46d224a9-c106-490b-8faa-5433cb08e2c2,1552,,"[93.3, 4.5]",3754001,44,,,,,-0.16037545,,Left Foot,,,,"[100.1, 3.4]",,Ground Pass,,6.8883963,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,98,Chelsea,33,['bf7179dc-94f2-49c4-a3f8-d426ce49cb4c'],21,,,,,,,,,,,,,,,,,Chelsea,33,00:44:21.082,Pass,
,,,,,,,,,,,,,,,1.075669,,,,,,,,,,,,,9f674787-633e-4518-8e51-87c32078bb12,1555,,"[100.1, 3.4]",3754001,44,,,,,1.8045396,,Right Foot,,,,"[98.1, 11.8]",,Ground Pass,,8.634813,,,Loïc Rémy,6623.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,98,Chelsea,33,['3477d658-e027-4b1a-aef9-e1948a5fb99d'],21,,,,,,,,,,,,,,,,,Chelsea,33,00:44:21.879,Pass,
,,,,,,,,,,,,,,,0.952657,,,,,,,,,,,,,e6652cf1-d47d-4253-9bbc-bae667ca41e5,1558,,"[98.1, 11.8]",3754001,44,,,,,-2.1273956,,Right Foot,,,,"[92.5, 2.8]",,Ground Pass,,10.6,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Loïc Rémy,6623.0,Center Forward,98,Chelsea,33,['23a57e9b-80e6-4d6a-974c-ea0fb471168a'],23,,,,,,,,,,,,,,,,,Chelsea,33,00:44:23.034,Pass,
,,,,,,,,,,,,,,,1.292004,,,,,,,,,,,,,8df013ea-538d-494e-8958-3b4a0157e441,1561,,"[92.5, 2.8]",3754001,44,,,,,1.7090833,,Right Foot,,,,"[89.8, 22.2]",,Ground Pass,,19.586985,,,Eden Hazard,3621.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,98,Chelsea,33,['56c6798f-b4db-4ba3-af4a-e481268ef3a9'],24,,,,,,,,,,,,,,,,,Chelsea,33,00:44:24.027,Pass,
,,,,,,,,,,,,,,,0.814471,,,,,,,,,,,,,fb19e4c4-a68c-47c2-8900-bca94fd698f7,1566,,"[93.0, 21.4]",3754001,44,,,,,-0.38803446,,Left Foot,,,,"[106.7, 15.8]",,Ground Pass,,14.800338,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,98,Chelsea,33,"['40222e22-e83c-47fe-8c4f-a97ef7e1f6cc', 'a38120ae-27b4-4063-9fea-d2d9a6dc6c93']",28,,,,,,,,,,,,,,,,,Chelsea,33,00:44:28.768,Pass,True
,,,,,,,,,,,,,,,1.252083,,,,,,,,,,,,,beae92ea-e5ad-4a9a-a98a-2311ccc87dbb,1569,,"[106.3, 14.7]",3754001,44,,,,,1.7004988,,Right Foot,,,,"[105.1, 23.9]",,Ground Pass,,9.277931,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,98,Chelsea,33,"['13352602-0dab-4051-b4f8-73cfc0466454', '3397866c-08c0-431e-bd36-bed8632fad99']",29,,,,,,,,,,,,,,,,,Chelsea,33,00:44:29.810,Pass,
,,,,,,,,,,,,,,,0.121189,,,,,,,,,,,,,61b7e071-99cd-44ba-800c-d76e641fbad8,1573,,"[94.7, 35.7]",3754001,44,,,,,-0.65107673,,Head,,,,"[98.9, 32.5]",,Low Pass,,5.2801514,Incomplete,,,,,,,,Recovery,1,From Throw In,Loïc Rémy,6623.0,Center Forward,98,Chelsea,33,['1f9bdd29-2d1c-4057-8747-0716324b6dbf'],33,,,,,,,,,,,,,,,,,Chelsea,33,00:44:33.900,Pass,
,,,,,,,,,,,,,,,1.209235,,,,,,,,,,,,,1f9bdd29-2d1c-4057-8747-0716324b6dbf,1574,,"[21.2, 47.6]",3754001,44,,,,,-1.4858946,,Other,,,,"[22.0, 38.2]",,Low Pass,,9.433981,,,Georginio Wijnaldum,3567.0,,,,,Recovery,1,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,99,Newcastle United,37,"['2b5e0ff3-94e0-4a1a-a290-22e25f19ea21', '61b7e071-99cd-44ba-800c-d76e641fbad8']",34,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:34.021,Pass,
,,,,,,,,,,,,,,,1.257398,,,,,,,,,,,,,02b10107-ed0a-4b30-8a4a-cc8b6758ae0b,1577,,"[49.1, 17.3]",3754001,44,,,,,-0.4027474,,Right Foot,,,,"[66.0, 10.1]",,Ground Pass,,18.369812,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,99,Newcastle United,37,['4221da5d-c4d6-4231-8657-4bb47f6643c1'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:39.900,Pass,
,,,,,,,,,,,,,,,1.133083,,,,,,,,,,,,,e0ff2703-8490-4fda-b913-1037c62cd33f,1584,,"[39.0, 70.0]",3754001,44,,,,,-2.1826987,,Left Foot,,,,"[31.0, 58.6]",,Ground Pass,,13.926952,,,Kurt Happy Zouma,3456.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,100,Chelsea,33,['7a807dd9-f7f8-49ff-98bb-faee91e480ea'],45,,,,,,,,,,,,,,,,,Chelsea,33,00:44:45.722,Pass,
,,,,,,,,,,,,,,,0.930026,,,,,,,,,,,,,edae801e-c92a-4ad8-a8f8-8486c477dbe3,1587,,"[36.0, 57.5]",3754001,44,,,,,-1.0670468,,Right Foot,,,,"[43.0, 44.8]",,Ground Pass,,14.501379,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,100,Chelsea,33,['fec53207-b4d7-46e7-899b-9b2a26b06458'],48,,,,,,,,,,,,,,,,,Chelsea,33,00:44:48.539,Pass,
,,,,,,,,,,,,,,,2.704768,,,,,,,,,,,,,37e545fe-8606-47ec-a781-f0fba5e00e0a,1590,,"[45.0, 45.3]",3754001,44,,,,,-0.7464568,,Right Foot,,,,"[85.0, 8.3]",,High Pass,,54.48853,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,100,Chelsea,33,"['a9107e8b-a6b3-45a8-a18b-1f090a99854a', 'd7f2f7c1-33c5-4412-aa0b-619632fbbdc2']",50,,,,,,,,,,,,,,,,,Chelsea,33,00:44:50.555,Pass,
,,,,,,,,,,,,,,,1.296503,,,,,,,,,,,,,38cb858d-37e8-4c35-b5dc-ac70d4fcda68,1593,,"[81.7, 0.1]",3754001,45,,,,,2.3895154,,,,,,"[72.4, 8.8]",,Low Pass,,12.734991,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,101,Chelsea,33,['0523301b-4d55-40cd-acc0-c23acbd814c0'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:45:00.304,Pass,
,,,,,,,,,,,,,,,1.11888,,,,,,,,,,,,,37d3cb3b-98c7-4a3b-ab68-9f37d085a64c,1596,,"[79.0, 8.8]",3754001,45,,,,,-0.43157306,,Right Foot,,,,"[94.2, 1.8]",,Ground Pass,,16.734396,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,101,Chelsea,33,['c157c876-f08b-4ddc-b84c-df3b97414111'],5,,,,,,,,,,,,,,,,,Chelsea,33,00:45:05.418,Pass,
,,,,,,,,,,,,,,,0.617385,,,,,,,,,,,,,110601e7-bd05-4df6-a630-966279acfba0,1599,,"[94.7, 1.3]",3754001,45,,,,,2.5934691,,Right Foot,,,,"[85.2, 7.1]",,Ground Pass,,11.130589,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,101,Chelsea,33,['f595890c-868c-45db-85f3-2b8478724531'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:45:07.585,Pass,
,,,,,,,,,,,,,,,0.271714,,,,,,,,,,,,,4690ef71-22c2-4749-ae48-aeae888c8e9e,1602,,"[88.0, 3.9]",3754001,45,,,,,2.6311042,,Right Foot,,,,"[85.5, 5.3]",,Ground Pass,,2.8653097,Incomplete,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,101,Chelsea,33,"['e026bf9e-7587-43fb-9c97-5df84a8e3d5a', 'e41a65ea-51d3-4e14-9b86-a3b3174f4dbf']",9,,,,,,,,,,,,,,,,,Chelsea,33,00:45:09.238,Pass,
,,,,,,,,,,,,,,,1.735845,,,,,,,,,,,,,00a1aae0-5368-4dda-949f-5d3fe588b756,1605,,"[92.0, 0.1]",3754001,45,,,,,1.9905162,,,,,,"[83.7, 18.7]",,Low Pass,,20.367867,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,102,Chelsea,33,['c4ec1614-3d94-45e0-b3d1-f32c29d1025c'],12,,,,,,,,,,,,,,,,,Chelsea,33,00:45:12.538,Pass,
,,,,,,,,,,,,,,,3.476914,,,,,,,,,,,,,e75d3250-81e2-4f8a-a432-69bcf30e781f,1608,,"[83.7, 18.7]",3754001,45,,,,,1.5156506,,Right Foot,,,,"[86.3, 65.8]",,High Pass,,47.171707,,,Branislav Ivanović,5594.0,,True,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,102,Chelsea,33,['5094f796-04b7-4bf4-8bdd-9ce989ea40eb'],15,,,,,,,,,,,,,,,,,Chelsea,33,00:45:15.824,Pass,
,,,,,,,,,,,,,,,1.723255,,,,,,,,,,,,,aebae4c0-1a4a-48d7-a61e-b8ecb35060be,1611,,"[88.0, 65.7]",3754001,45,,,,,-0.98525274,,Right Foot,True,,,"[106.7, 37.5]",,High Pass,,33.836815,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,102,Chelsea,33,"['50bd73c9-0818-4b67-9319-ccba431f47a0', 'ed15c0a7-f6d5-49c5-a74c-dba01cd5d66e']",21,,,,,,,,,,,,,,,,,Chelsea,33,00:45:21.284,Pass,
,,,,,,,,,,,,,,,1.706634,,,,,,,,,,,,,284a377c-9403-45d3-a9ae-129917e1888b,1618,,"[7.0, 44.1]",3754001,46,,True,,,0.26101798,,Right Foot,,,,"[66.9, 60.1]",,High Pass,,62.00008,,,Aleksandar Mitrović,4269.0,,,,,Goal Kick,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,103,Newcastle United,37,['cf2d593f-addd-4e46-a6cf-11902ca694ec'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:00.935,Pass,
,,,,,,,,,,,,,,,1.492117,,,,,,,,,,,,,285aeb20-f1eb-4a7a-9223-c4c7d5d137b4,1620,,"[65.8, 61.4]",3754001,46,,,,,-2.8445284,,Other,,,,"[56.0, 58.4]",,Low Pass,,10.248902,,,Jack Colback,9649.0,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Left Center Forward,103,Newcastle United,37,['e3dd3b56-027d-4ff7-9907-b586477f399f'],2,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:02.683,Pass,
,,,,,,,,,,,,,,,0.581685,,,,,,,,,,,,,e73087e7-6795-47d4-98c8-0472f5dd3a7f,1623,,"[56.4, 54.7]",3754001,46,,,,,-0.9352859,,Left Foot,,,,"[66.8, 40.6]",,Ground Pass,,17.52056,,,Georginio Wijnaldum,3567.0,,,,,,1,From Goal Kick,Jack Colback,9649.0,Left Center Midfield,103,Newcastle United,37,['f37cc97d-6029-4f83-8cb8-21805540dea3'],4,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:04.215,Pass,
,,,,,,,,,,,,,,,3.338489,,,,,,,,,,,,,ce791705-a9a6-4f04-9743-d3f15ca7a80f,1630,,"[62.2, 34.8]",3754001,46,,,,,-1.2406191,,Right Foot,,,,"[69.5, 13.5]",,Ground Pass,,22.516216,,,Kevin Mbabu,16027.0,,,,,,1,From Goal Kick,Georginio Wijnaldum,3567.0,Left Midfield,103,Newcastle United,37,['827a318b-4f70-4671-bdeb-16ec15af0ea6'],7,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:07.688,Pass,
,,,,,,,,,,,,,,,0.895669,,,,,,,,,,,,,009a4aa5-21e8-490f-b242-fcfb3386fcea,1633,,"[73.3, 14.8]",3754001,46,,,,,-0.2536741,,Right Foot,,,,"[86.8, 11.3]",,Ground Pass,,13.946325,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,From Goal Kick,Kevin Mbabu,16027.0,Left Back,103,Newcastle United,37,['9e89bf3f-e4a3-401f-b65b-ff1c6802e719'],11,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:11.868,Pass,
,,,,,,,,,,,,,,,0.713844,,,,,,,,,,,,,ebf1714d-2616-42c1-b707-e9b1452d6697,1637,,"[85.9, 11.3]",3754001,46,,,,,-2.375423,,Right Foot,,,,"[80.6, 6.2]",,Ground Pass,,7.3552704,,,Georginio Wijnaldum,3567.0,,,,,,1,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,103,Newcastle United,37,"['168f481c-0939-4d3a-a5c5-58344d9734ab', '2e2dfce8-dbc4-478b-811f-f4222dd92fd5']",12,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:12.804,Pass,True
,,,,,,,,,,,,,,,0.61046,,,,,,,,,,,,,2ab277bd-2525-4c7a-b49e-be12f1933f35,1640,,"[92.1, 10.8]",3754001,46,,,,,0.4636476,,Right Foot,,,,"[101.7, 15.6]",,Ground Pass,,10.733127,,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Georginio Wijnaldum,3567.0,Left Midfield,103,Newcastle United,37,['39cdbb97-f002-42b3-aa8d-4a41797271a2'],16,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:16.351,Pass,
,,,,,,,,,,,,,,,1.016369,,,,,,,,,,,,,4c704855-2041-41ec-8a1c-6a31af3ab1ba,1645,,"[95.1, 10.8]",3754001,46,,,,,-3.1239474,,Right Foot,,,,"[78.1, 10.5]",,Ground Pass,,17.002647,,,Jack Colback,9649.0,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Left Center Forward,103,Newcastle United,37,['5cdbd8b0-0f43-4012-a1ac-ef31dbe768ab'],22,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:22.417,Pass,
,,,,,,,,,,,,,,,0.792512,,,,,,,,,,,,,2099da10-688d-4693-a929-80ed1660ef00,1649,,"[70.3, 10.1]",3754001,46,,,,,2.3765998,,Right Foot,,,,"[60.3, 19.7]",,Ground Pass,,13.862179,Incomplete,,,,,,,,,1,From Goal Kick,Jack Colback,9649.0,Left Center Midfield,103,Newcastle United,37,"['ac2f58dd-43f7-4b4d-8e69-d6d60384e515', 'd7a1544e-b8f5-4c50-aa71-44d4c109662b']",25,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:25.684,Pass,True
,,,,,,,,,,,,,,,3.899937,,,,,,,,,,,,,a48b17fa-76dd-4d8e-a39d-49516479a55e,1656,,"[52.8, 22.1]",3754001,46,,,,,2.74848,,Right Foot,,,,"[14.7, 37.9]",,Ground Pass,,41.246212,,,Timothy Michael Krul,9467.0,,,,,,1,From Goal Kick,Vurnon Anita,16072.0,Right Center Midfield,103,Newcastle United,37,['e506ae9f-0b2c-40c2-b64d-c6c0ec0b2585'],29,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:29.035,Pass,
,,,,,,,,,,,,,,,1.817779,,,,,,,,,,,,,69599685-d221-443a-a1cd-d6aa1711a6f5,1659,,"[15.0, 38.2]",3754001,46,,,,,1.1538982,,Left Foot,,,,"[24.3, 59.2]",,Ground Pass,,22.96715,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,103,Newcastle United,37,['27cd80ab-12e9-46f8-bd55-0dc5b8df404d'],32,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:32.975,Pass,
,,,,,,,,,,,,,,,2.31873,,,,,,,,,,,,,52236062-f1d1-416d-bbc0-8d01d3cf58fe,1662,,"[28.4, 60.0]",3754001,46,,,,,-2.3953204,,Right Foot,,,,"[13.8, 46.5]",,Ground Pass,,19.884918,,,Timothy Michael Krul,9467.0,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,103,Newcastle United,37,['7fb3529b-dd4b-43c4-b5cc-928a5f648054'],37,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:37.279,Pass,
,,,,,,,,,,,,,,,1.733156,,,,,,,,,,,,,387ece49-e631-4f21-8126-a10c170bc614,1665,,"[15.0, 37.4]",3754001,46,,,,,-1.0336616,,Left Foot,,,,"[33.7, 6.0]",,Ground Pass,,36.546547,,,Fabricio Coloccini,26207.0,,,,,,1,From Goal Kick,Timothy Michael Krul,9467.0,Goalkeeper,103,Newcastle United,37,['6d8179fe-c01b-419a-abec-e504bb3eff24'],41,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:41.610,Pass,
,,,,,,,,,,,,,,,1.732295,,,,,,,,,,,,,419ba817-2f6d-4fe1-a3fa-e12768fc644a,1668,,"[34.1, 6.2]",3754001,46,,,,,0.21089305,,Right Foot,,,,"[68.2, 13.5]",,High Pass,,34.872627,Incomplete,,,,,,,,,1,From Goal Kick,Fabricio Coloccini,26207.0,Left Center Back,103,Newcastle United,37,['66ec85d0-d732-4103-9e83-8c33ac77da82'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:44.945,Pass,
,,,,,,,,,,,,,,,0.690328,,,,,,,,,,,,,aa4a2c04-4029-4d53-8ee5-196851a6a1ca,1672,,"[62.0, 13.2]",3754001,46,,,,,0.41241044,,Right Foot,,,,"[70.0, 16.7]",,Ground Pass,,8.732124,,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Georginio Wijnaldum,3567.0,Left Midfield,103,Newcastle United,37,['06a71480-a349-4118-a0fe-258b603ac664'],48,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:48.406,Pass,
,,,,,,,,,,,,,,,1.942321,,,,,,,,,,,,,a50495ab-630f-4233-88f6-75bd187d997e,1675,,"[70.0, 16.7]",3754001,46,,,,,-0.13293234,,Right Foot,,,,"[87.2, 14.4]",,Ground Pass,,17.353098,Incomplete,,,,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Left Center Forward,103,Newcastle United,37,['411ab502-78cb-474d-869f-759a420d3613'],49,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:49.176,Pass,
,,,,,,,,,,,,,,,2.362107,,,,,,,,,,,,,411ab502-78cb-474d-869f-759a420d3613,1676,,"[32.9, 65.7]",3754001,46,,,,,-2.4251275,,Left Foot,,,,"[8.9, 44.8]",,Low Pass,,31.824677,,,Asmir Begović,3339.0,,,,,Recovery,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,104,Chelsea,33,"['a50495ab-630f-4233-88f6-75bd187d997e', 'c9d7a715-8c3a-465b-a958-786570c0c56e']",51,,,,,,,,,,,,,,,,,Chelsea,33,00:46:51.118,Pass,
,,,,,,,,,,,,,,,2.505096,,,,,,,,,,,,,8556cc1f-856f-4137-aa0c-93315e710d81,1679,,"[9.4, 44.8]",3754001,46,,,,,-1.0763055,,Left Foot,,,,"[21.1, 23.1]",,Ground Pass,,24.653194,,,Gary Cahill,3645.0,,,,,,1,Regular Play,Asmir Begović,3339.0,Goalkeeper,104,Chelsea,33,['ecb82dc7-5d9a-4b32-b1b5-d4c7dcf1e0e8'],55,,,,,,,,,,,,,,,,,Chelsea,33,00:46:55.048,Pass,
,,,,,,,,,,,,,,,1.239474,,,,,,,,,,,,,08f4f262-af65-4c75-9f37-b98085805ff4,1682,,"[38.8, 22.3]",3754001,47,,,,,1.2365983,,Right Foot,,,,"[43.8, 36.7]",,Ground Pass,,15.24336,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Gary Cahill,3645.0,Left Center Back,104,Chelsea,33,['a4b37a53-b653-4f69-9a4c-691ac35b2045'],1,,,,,,,,,,,,,,,,,Chelsea,33,00:47:01.754,Pass,
,,,,,,,,,,,,,,,2.007666,,,,,,,,,,,,,f5868b0a-90dc-4a0d-8b54-62e9cc216b54,1685,,"[43.3, 36.2]",3754001,47,,,,,1.2197654,,Right Foot,,,,"[56.3, 71.7]",,Ground Pass,,37.805424,,,Branislav Ivanović,5594.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,104,Chelsea,33,['cd8b50fa-be12-43ae-9c9f-f1a81f26ab19'],4,,,,,,,,,,,,,,,,,Chelsea,33,00:47:04.768,Pass,
,,,,,,,,,,,,,,,1.200443,,,,,,,,,,,,,89d7727f-71f5-4306-93c2-15afe4cd1315,1688,,"[62.1, 70.9]",3754001,47,,,,,0.21954383,,Left Foot,,,,"[74.2, 73.6]",,Ground Pass,,12.39758,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,104,Chelsea,33,['c37cbdc2-5f30-47f3-a7f2-b1dc221487b9'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:47:07.750,Pass,
,,,,,,,,,,,,,,,1.294376,,,,,,,,,,,,,4a62432d-e337-4292-a984-c98af982d0fa,1691,,"[74.5, 73.9]",3754001,47,,,,,-1.9358634,,Right Foot,,,,"[67.2, 54.8]",,Ground Pass,,20.447495,Unknown,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,104,Chelsea,33,,9,,,,,,,,,,,,,,,,,Chelsea,33,00:47:09.519,Pass,
,,,,,,,,,,,,,,,0.256548,,,,,,,,,,,,,d0d630d3-cd6d-439b-993a-5893f848eb5d,1696,,"[61.0, 40.1]",3754001,45,,,,,1.7273982,,Right Foot,,,,"[60.4, 43.9]",,Ground Pass,,3.847077,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,Kick Off,2,From Kick Off,Loïc Rémy,6623.0,Center Forward,105,Chelsea,33,['ec2690cb-4ec0-4bc1-8476-f28ce551e173'],0,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.659,Pass,
,,,,,,,,,,,,,,,0.602125,,,,,,,,,,,,,0805cfe8-3a16-4714-bea8-46cf7ee767c5,1699,,"[60.1, 42.9]",3754001,45,,,,,-2.8250234,,Right Foot,,,,"[54.3, 41.0]",,Ground Pass,,6.1032777,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Kick Off,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,105,Chelsea,33,['1b28fcda-d3fa-4479-b2f0-25e316f4c89a'],1,,,,,,,,,,,,,,,,,Chelsea,33,00:00:01.017,Pass,
,,,,,,,,,,,,,,,1.747646,,,,,,,,,,,,,a54d9e87-b0c0-4943-9a0d-e3d20babeda8,1702,,"[54.3, 41.0]",3754001,45,,,,,1.393783,,Right Foot,,,,"[60.4, 75.1]",,Low Pass,,34.641304,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,105,Chelsea,33,['38687989-5c78-4f21-9d03-bd33e79bf73f'],2,,,,,,,,,,,,,,,,,Chelsea,33,00:00:02.936,Pass,
,,,,,,,,,,,,,,,2.496777,,,,,,,,,,,,,7c05ca78-36b8-4270-9a18-3c33c6f7c6de,1705,,"[60.4, 75.1]",3754001,45,,,,,-2.470106,,Right Foot,,,,"[34.1, 54.2]",,Ground Pass,,33.593155,,,Kurt Happy Zouma,3456.0,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,105,Chelsea,33,['93fa7d6a-abfc-4452-a6a0-c2ba5d01574a'],7,,,,,,,,,,,,,,,,,Chelsea,33,00:00:07.061,Pass,
,,,,,,,,,,,,,,,0.915713,,,,,,,,,,,,,55656c35-b19f-4cc9-be55-4b6bf10cee46,1708,,"[34.1, 54.2]",3754001,45,,,,,-0.98788273,,Right Foot,,,,"[40.1, 45.1]",,Ground Pass,,10.9,,,Nemanja Matić,3381.0,,,,,,2,From Kick Off,Kurt Happy Zouma,3456.0,Right Center Back,105,Chelsea,33,['86abd744-66db-4b9c-85d2-aecdfb31e155'],9,,,,,,,,,,,,,,,,,Chelsea,33,00:00:09.563,Pass,
,,,,,,,,,,,,,,,2.37915,,,,,,,,,,,,,9dd61292-3c98-46b2-8c3a-e20bb81e1135,1711,,"[39.5, 42.3]",3754001,45,,,,,-1.3286775,,Left Foot,,,,"[45.6, 17.6]",,Ground Pass,,25.442091,,,Gary Cahill,3645.0,,,,,,2,From Kick Off,Nemanja Matić,3381.0,Left Center Midfield,105,Chelsea,33,['af3f8787-b5b0-426c-8c17-3035b453555f'],12,,,,,,,,,,,,,,,,,Chelsea,33,00:00:12.073,Pass,
