ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.8121,,,,,,,,,,,,,,ffc221d9-3250-4936-9bd2-6c0bc2a076f0,911,,"[44.7, 57.4]",3754282,24,,,,,-0.1798535,,Right Foot,,,"[56.8, 55.2]",,Ground Pass,,12.298374,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,58,Southampton,25,['48d96c57-36a0-4b26-90cc-f65fe8768512'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:24:04.908,Pass,
,,,,,,,,,,,,,,,,1.1016,,,,,,,,,,,,,,373bfb5c-6883-4e52-8957-ce843cbf2060,914,,"[56.0, 55.6]",3754282,24,,,,,3.1062093,,Right Foot,,,"[44.7, 56.0]",,Ground Pass,,11.307077,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,58,Southampton,25,['7d9beb79-2c9c-4598-ad60-4a210d723ab0'],6,,,,,,,,,,,,,,,,,,Southampton,25,00:24:06.178,Pass,
,,,,,,,,,,,,,,,,1.3577,,,,,,,,,,,,,,a781fcf3-aff3-453c-a438-0d5b519ce600,916,,"[44.7, 56.0]",3754282,24,,,,,1.0427219,,Right Foot,,,"[55.2, 74.0]",,Ground Pass,,20.838667,,,Steven Davis,3828.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,58,Southampton,25,['f8c78fb2-58f5-44a2-a7e8-c65fbed6dec5'],7,,,,,,,,,,,,,,,,,,Southampton,25,00:24:07.279,Pass,
,,,,,,,,,,,,,,,,2.2682,,,,,,,,,,,,,,144b4873-ad5b-4e39-900a-c9ebeab0680c,919,,"[55.2, 74.0]",3754282,24,,,,,-2.5208533,,Right Foot,,,"[35.9, 60.2]",,Ground Pass,,23.726147,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,58,Southampton,25,['0744447f-ce6e-4346-a1aa-c9f32060461f'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:24:10.390,Pass,
,,,,,,,,,,,,,,,,2.6868,,,,,,,,,,,,,,e785e2ed-a3c4-4603-97f5-a0ba3f52a6b4,922,,"[35.9, 60.2]",3754282,24,,,,,-2.3135846,,Right Foot,,,"[11.2, 33.3]",,Ground Pass,,36.51986,,,Fraser Forster,3970.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,58,Southampton,25,['a1d2fafc-0976-4a5a-af35-72a1dfa113ed'],13,,,,,,,,,,,,,,,,,,Southampton,25,00:24:13.319,Pass,
,,,,,,,,,,,,,,,,3.851176,,,,,,,,,,,,,,b86eb1ad-1b2a-4c3e-9dcc-4ff2ec40433a,926,,"[15.1, 41.4]",3754282,24,,,,,0.23270933,,Right Foot,,,"[80.5, 56.9]",,High Pass,,67.21168,Incomplete,,Shane Long,3842.0,,,,,,,1,Regular Play,Fraser Forster,3970.0,Goalkeeper,58,Southampton,25,"['012a340e-dd29-4092-8899-81050068ff23', '94a7a23a-8d4c-4cb6-be56-3c53073394d7']",25,,,,,,,,,,,,,,,,,,Southampton,25,00:24:25.606,Pass,
,,,,,,,,,,,,,,,,1.3104,,,,,,,,,,,,,,a5a95702-42ee-43cc-b45a-6d8735b446f5,929,,"[62.6, 56.9]",3754282,24,,,,,0.76499283,,Head,,,"[72.6, 66.5]",,High Pass,,13.862179,,,Steven Davis,3828.0,,,,,,Recovery,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,58,Southampton,25,['71c9d8d3-aad7-4560-8141-d56323d54156'],31,,,,,,,,,,,,,,,,,,Southampton,25,00:24:31.137,Pass,
,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,b42de0a0-5dc7-4712-ab71-c4b2b980ee9b,932,,"[80.3, 69.3]",3754282,24,,,,,-0.7318779,,Right Foot,,,"[92.1, 58.7]",,Ground Pass,,15.861904,,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,58,Southampton,25,['ddb72070-ef1e-47db-b91a-cb9b0b59daff'],34,,,,,,,,,,,,,,,,,,Southampton,25,00:24:34.423,Pass,
,,,,,,,,,,,,,,,,1.967096,,,,,,,,,,,,,,3ec456a0-98cc-41ba-a4fd-47531411258d,935,,"[96.3, 58.0]",3754282,24,,,,,-0.076354004,,Left Foot,,,"[114.6, 56.6]",,Ground Pass,,18.353474,,,Jay Rodriguez,3685.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,58,Southampton,25,['7973f965-4dd3-405c-b187-5a0acbd3c885'],37,,,,,,,,,,,,,,,,,,Southampton,25,00:24:37.055,Pass,
,,,,,,,,,,,,,,,,0.227906,,,,,,,,,,,,,,5e7c3d3f-8bc7-45d8-9f11-a0d210406e01,938,,"[114.6, 56.0]",3754282,24,,,,,-1.1071488,,Right Foot,,,"[115.2, 54.8]",,Ground Pass,,1.3416408,Incomplete,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Jay Rodriguez,3685.0,Center Attacking Midfield,58,Southampton,25,"['1b2a26bb-f8aa-48da-8369-af61b84c56cc', '994b1663-c306-4b6c-b41c-ea222b67d3a0']",39,,,,,,,,,,,,,,,,,,Southampton,25,00:24:39.022,Pass,
,,,,,,,,,,,,,,,,1.671959,,,,,,,,,,,,,,41299b90-e1ca-446e-a264-f38a72b16fd9,941,,"[120.0, 80.0]",3754282,25,,,,,-1.7708248,,Left Foot,,,"[112.6, 43.5]",,High Pass,True,37.242584,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Ryan Bertrand,20045.0,Left Back,59,Southampton,25,['f11752a5-e8f0-4bfe-8758-564e184c2d0e'],12,,,,,,,,,,,,,,,,,,Southampton,25,00:25:12.995,Pass,
,,,,,,,,,,,,,,,,2.414896,,,,,,,,,,,,,,838bd851-f51b-4289-8cd3-622cbe49fb3d,946,,"[14.3, 34.0]",3754282,25,,,,,-0.6154128,,Left Foot,,,"[30.0, 22.9]",,Ground Pass,,19.227585,,,Micah Richards,42700.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,60,Aston Villa,59,['6e35a125-cc5e-4f59-a02f-2c7cf8241744'],17,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:17.787,Pass,
,,,,,,,,,,,,,,,,0.809502,,,,,,,,,,,,,,922532e6-c098-4768-8b0e-d6af6fdbd9c0,950,,"[55.3, 9.7]",3754282,25,,,,,-0.887087,,Right Foot,,,"[59.7, 4.3]",,Ground Pass,,6.96563,,,Scott Sinclair,11117.0,,,,,,,1,Regular Play,Micah Richards,42700.0,Right Center Back,60,Aston Villa,59,['9a30e385-d227-4811-bc47-2874490de329'],25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:25.850,Pass,
,,,,,,,,,,,,,,,,0.104152,,,,,,,,,,,,,,066a25e0-9d92-4afd-8148-f213c7a4e5ec,954,,"[57.1, 2.2]",3754282,25,,,,,2.8104966,,Right Foot,,,"[53.9, 3.3]",,Ground Pass,,3.3837848,Incomplete,,Aly Cissokho,27146.0,,,,,,,1,Regular Play,Scott Sinclair,11117.0,Left Wing,60,Aston Villa,59,"['1b11bbbc-1f21-4ec5-9641-0ce9d4453a27', '4d4c82ee-78a3-40bc-8802-fce210bf71b5', 'ed0b86d3-94dc-4377-ae7c-66c5de3ec1fb']",28,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:28.875,Pass,True
,,,,,,,,,,,,,,,,0.653276,,,,,,,,,,,,,,3a001412-2b47-47e0-aac4-e195a865fefc,957,,"[52.9, 0.1]",3754282,25,,True,,,1.8925469,,,,,"[49.5, 10.3]",,Low Pass,,10.751744,,,Jordan Ayew,3450.0,,,,,,Throw-in,1,From Throw In,Aly Cissokho,27146.0,Left Back,61,Aston Villa,59,['bb0bf6a8-5596-41b6-8a6a-15d9b67e182a'],41,,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:41.721,Pass,
,,,,,,,,,,,,,,,,0.915599,,,,,,,,,,,,,,c74aeaaa-1f8c-48c7-a18c-656d75797618,962,,"[63.6, 70.6]",3754282,25,,,,,0.22849664,2698b170-36fb-404e-a147-1e01a423a928,Right Foot,,,"[72.2, 72.6]",,Ground Pass,,8.829496,,,Dušan Tadić,3831.0,True,,,,,,1,From Counter,Victor Wanyama,3098.0,Left Center Midfield,62,Southampton,25,"['94d2c8f2-ab94-496b-bde2-7cbdf32308ab', 'f3bb63a4-ca4c-47ab-9665-409f72f583d6']",44,,,,,,,,,,,,,,,,,,Southampton,25,00:25:44.698,Pass,True
,,,,,,,,,,,,,,,,1.9808,,,,,,,,,,,,,,7eb5397d-6121-4f52-a9ae-5cec8152fa7d,970,,"[83.3, 51.2]",3754282,25,,,,,-2.1631,,Right Foot,,,"[76.1, 40.5]",,High Pass,,12.896899,,,Oriol Romeu Vidal,3272.0,,,,,,Recovery,1,Regular Play,Shane Long,3842.0,Center Forward,62,Southampton,25,['0c9a5189-3a32-483c-8980-43f445770942'],53,,,,,,,,,,,,,,,,,,Southampton,25,00:25:53.471,Pass,
,,,,,,,,,,,,,,,,0.7891,,,,,,,,,,,,,,f195500c-8222-4d0d-83d1-42c54056a38e,973,,"[73.2, 28.5]",3754282,25,,,,,-1.5922984,,Right Foot,,,"[73.0, 19.2]",,Ground Pass,,9.302151,,,Ryan Bertrand,20045.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['1a933451-ae83-46c0-b04d-4115a557a815'],56,,,,,,,,,,,,,,,,,,Southampton,25,00:25:56.667,Pass,
,,,,,,,,,,,,,,,,1.3408,,,,,,,,,,,,,,4694e920-cbb3-490a-9446-78d058388ab9,976,,"[78.7, 18.6]",3754282,26,,,,,-3.0388627,,Right Foot,,,"[69.0, 17.6]",,Ground Pass,,9.7514105,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,62,Southampton,25,['a5b070c0-cd9a-4566-b65d-b7f403ead05a'],3,,,,,,,,,,,,,,,,,,Southampton,25,00:26:03.316,Pass,
,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,5afea6ad-4a12-46aa-8dc8-cb2d21cd2894,979,,"[68.0, 18.0]",3754282,26,,,,,2.3311102,,Left Foot,,,"[54.4, 32.3]",,Ground Pass,,19.734488,,,Virgil van Dijk,3669.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['17fd5dcf-ccfa-455f-bbdc-eaf5c3282428'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:26:05.548,Pass,
,,,,,,,,,,,,,,,,1.216,,,,,,,,,,,,,,44f0d8ed-0e77-47a4-a8cc-067ce2cb9c5b,982,,"[56.4, 32.7]",3754282,26,,,,,-0.98279375,,Right Foot,,,"[63.6, 21.9]",,Ground Pass,,12.979984,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,62,Southampton,25,['9376d810-fff2-49f7-a1e0-eb9501c9348f'],7,,,,,,,,,,,,,,,,,,Southampton,25,00:26:07.680,Pass,
,,,,,,,,,,,,,,,,1.7915,,,,,,,,,,,,,,61749f92-550b-4f87-bf55-ccb320373a08,985,,"[64.0, 21.9]",3754282,26,,,,,-0.47423723,,Right Foot,,,"[90.3, 8.4]",,Ground Pass,,29.562477,,,Steven Davis,3828.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['e973c496-d70f-4f0e-aa45-2f0d23e62223'],9,,,,,,,,,,,,,,,,,,Southampton,25,00:26:09.957,Pass,
,,,,,,,,,,,,,,,,1.6095,,,,,,,,,,,,,,494fb5af-8ab3-48a8-a103-11ece005ccd6,988,,"[93.1, 8.4]",3754282,26,,,,,1.8313987,,Right Foot,,,"[87.1, 30.9]",,Ground Pass,,23.286263,,,Victor Wanyama,3098.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,62,Southampton,25,['18361d3f-ddd5-4149-8208-aa6d37ac53b5'],14,,,,,,,,,,,,,,,,,,Southampton,25,00:26:14.390,Pass,
,,,,,,,,,,,,,,,,2.576098,,,,,,,,,,,,,,5533e3ee-27c1-4d41-b1b0-fb73eceaeaf5,992,,"[89.9, 32.1]",3754282,26,,,,,1.31722,,Left Foot,,,"[99.1, 67.6]",,High Pass,,36.67274,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,62,Southampton,25,"['023740eb-0d60-4ec1-bbed-cc50a34eb5d6', '3e5edd3b-29eb-4956-af30-04dc9237da7f']",16,,,,,,,,,,,,,,,,,,Southampton,25,00:26:16.894,Pass,True
,,,,,,,,,,,,,,,,5.015569,,,,,,,,,,,,,,1befb142-6f63-4c3c-a24b-936e06723ee7,995,,"[97.1, 63.6]",3754282,26,,,,,-1.0279497,,Left Foot,True,,"[119.0, 27.3]",,High Pass,,42.394577,Incomplete,,Jay Rodriguez,3685.0,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,62,Southampton,25,"['026170bc-7e91-43cc-9292-f036c48fb8a9', 'd71700ce-8f5d-40f2-aad2-908f9abb7e8a']",26,,,,,,,,,,,,,,,,,,Southampton,25,00:26:26.847,Pass,
,,,,,,,,,,,,,,,,3.727282,,,,,,,,,,,,,,c4d3d175-0022-42fd-9539-7e71fb3f0f26,999,,"[10.5, 45.0]",3754282,26,,,,,0.11955695,,Drop Kick,,,"[72.1, 52.4]",,High Pass,,62.04289,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,62,Southampton,25,['a583e3d3-a98f-4090-a689-cab1a9624754'],48,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:48.105,Pass,
,,,,,,,,,,,,,,,,0.9265,,,,,,,,,,,,,,56f18a42-1ba9-493a-b408-f8314e05583a,1005,,"[32.7, 36.9]",3754282,26,,,,,-0.7173217,,Right Foot,,,"[42.1, 28.7]",,Ground Pass,,12.473973,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,62,Southampton,25,['6915d3d6-d575-4b4c-89d7-9db4eaa47ba5'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:26:54.837,Pass,
,,,,,,,,,,,,,,,,1.0851,,,,,,,,,,,,,,d2b908ef-c87f-4722-b5c1-c37a09bb3987,1008,,"[42.1, 28.7]",3754282,26,,,,,-0.32414863,,Right Foot,,,"[54.6, 24.5]",,Ground Pass,,13.186736,,,Steven Davis,3828.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['99f65110-7b85-4169-a13c-c54c298de147'],57,,,,,,,,,,,,,,,,,,Southampton,25,00:26:57.094,Pass,
,,,,,,,,,,,,,,,,0.7813,,,,,,,,,,,,,,95f0b5ed-0cea-4116-8274-d42d453b6659,1011,,"[55.8, 25.3]",3754282,26,,,,,2.9984345,,Right Foot,,,"[44.7, 26.9]",,Ground Pass,,11.214723,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,62,Southampton,25,['c6d7ac01-ae68-46ed-90c1-a424b315cf81'],58,,,,,,,,,,,,,,,,,,Southampton,25,00:26:58.179,Pass,
,,,,,,,,,,,,,,,,2.0229,,,,,,,,,,,,,,15931762-e1f2-453a-a231-918d89901800,1014,,"[44.7, 26.9]",3754282,26,,,,,2.0931158,,Right Foot,,,"[29.1, 54.0]",,Ground Pass,,31.269314,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['a9da9495-d4c2-4132-8c40-ef91840a60f1'],59,,,,,,,,,,,,,,,,,,Southampton,25,00:26:59.609,Pass,
,,,,,,,,,,,,,,,,1.426111,,,,,,,,,,,,,,342a55a0-cc76-4e5c-9f0e-34228071a794,1017,,"[34.5, 55.0]",3754282,27,,,,,0.2144717,,Right Foot,,,"[64.8, 61.6]",,Low Pass,,31.010483,Incomplete,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,62,Southampton,25,"['5dcf1318-8214-4ee8-b4f4-df6077c5bd8d', '832348c8-3c3f-4f53-b73b-eceaa958f61f']",3,,,,,,,,,,,,,,,,,,Southampton,25,00:27:03.093,Pass,
,,,,,,,,,,,,,,,,0.606432,,,,,,,,,,,,,,8f3441b2-9c3f-463b-a34d-da0e0c2ec35a,1020,,"[46.9, 20.9]",3754282,27,,,,,0.348771,,Left Foot,,,"[51.3, 22.5]",,Ground Pass,,4.68188,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,63,Aston Villa,59,['9e5304b7-6872-49f6-9a58-dd9aa43f0613'],6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:06.206,Pass,
,,,,,,,,,,,,,,,,0.881963,,,,,,,,,,,,,,4f4b8494-1cbd-4fbd-8990-6f4eb1b96ca0,1024,,"[52.1, 23.9]",3754282,27,,,,,1.3168573,,Right Foot,,,"[55.5, 37.0]",,Ground Pass,,13.534031,,,Ashley Westwood,3583.0,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,63,Aston Villa,59,"['432f8ff0-adfa-4fc5-8384-f53665c17dd7', 'f33f7f8e-bcd6-4368-9fb4-9bc802d5cab7']",7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:07.320,Pass,True
,,,,,,,,,,,,,,,,1.796491,,,,,,,,,,,,,,25c25efd-5e0a-426b-bf2d-349e68fdfa09,1027,,"[56.3, 37.8]",3754282,27,,,,,1.814729,,Right Foot,,,"[50.7, 60.3]",,Ground Pass,,23.186419,,,Alan Hutton,9642.0,,,,,,,1,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,63,Aston Villa,59,['79bb13bc-dc1f-432e-9a10-c1be113ac358'],8,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:08.563,Pass,
,,,,,,,,,,,,,,,,2.049276,,,,,,,,,,,,,,df8fc48e-7aed-4fb0-bb63-038df361df8b,1030,,"[55.5, 64.5]",3754282,27,,,,,0.19560878,,Right Foot,,,"[87.8, 70.9]",,High Pass,,32.92795,Incomplete,,Leandro Bacuna,9533.0,,,,,,,1,Regular Play,Alan Hutton,9642.0,Right Back,63,Aston Villa,59,"['af4529bd-6e22-4899-a9df-e7ce52003fd6', 'd8e9555a-0fff-4114-9a96-8edf92f518d5']",13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:13.233,Pass,
,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,2360ff8b-1056-49ac-99f2-775b7586e0fc,1038,,"[33.7, 9.2]",3754282,27,,,,,2.213075,,Right Foot,,,"[23.9, 22.3]",,Ground Pass,,16.360012,,,Oriol Romeu Vidal,3272.0,,,,,,Recovery,1,Regular Play,Steven Davis,3828.0,Right Wing,64,Southampton,25,['893ba31b-9808-4814-bcd4-7812bb60f211'],20,,,,,,,,,,,,,,,,,,Southampton,25,00:27:20.400,Pass,
,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,6931c7d7-c4cb-4970-b19c-c29031620c5c,1045,,"[29.1, 21.7]",3754282,27,,,,,-1.1510395,,Right Foot,,,"[34.5, 9.6]",,Ground Pass,,13.250283,,,Steven Davis,3828.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,64,Southampton,25,['1018f9ea-c882-4585-9034-50fadfdf41a8'],24,,,,,,,,,,,,,,,,,,Southampton,25,00:27:24.007,Pass,
,,,,,,,,,,,,,,,,1.0851,,,,,,,,,,,,,,39b03576-99b1-4fea-9355-f2fbef06cca3,1048,,"[34.9, 11.2]",3754282,27,,,,,0.7524431,,Right Foot,,,"[44.3, 20.0]",,Ground Pass,,12.876335,,,Oriol Romeu Vidal,3272.0,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Wing,64,Southampton,25,['ce764b31-66d0-4c66-aa84-f58593e2db6f'],25,,,,,,,,,,,,,,,,,,Southampton,25,00:27:25.852,Pass,
,,,,,,,,,,,,,,,,1.4417,,,,,,,,,,,,,,765f023c-13ba-442f-ae61-d0a3d2d94731,1050,,"[44.3, 20.0]",3754282,27,,,,,-0.65677464,,Right Foot,,,"[62.2, 6.2]",,Low Pass,,22.601992,,,Jay Rodriguez,3685.0,,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,64,Southampton,25,['e42f12b1-94cd-48be-ac04-7a9103799d38'],26,,,,,,,,,,,,,,,,,,Southampton,25,00:27:26.937,Pass,
,,,,,,,,,,,,,,,,1.668,,,,,,,,,,,,,,b7ec036c-c79c-41a1-a3ac-64dca5c56e77,1059,,"[56.4, 14.8]",3754282,27,,,,,2.6067674,,Right Foot,,,"[35.3, 27.3]",,Ground Pass,,24.524681,,,Virgil van Dijk,3669.0,,,,,,,1,Regular Play,Jay Rodriguez,3685.0,Center Attacking Midfield,64,Southampton,25,"['184fab67-863d-47dd-8058-0a4455b73a10', 'b19b8add-7b34-41a7-b029-b670ccbc51fc']",33,,,,,,,,,,,,,,,,,,Southampton,25,00:27:33.599,Pass,True
,,,,,,,,,,,,,,,,1.7746,,,,,,,,,,,,,,f2f31601-24dc-4fe2-ac1d-3f1c5de523dc,1062,,"[35.5, 27.7]",3754282,27,,,,,1.0872837,,Right Foot,,,"[51.2, 57.6]",,Ground Pass,,33.77129,,,Victor Wanyama,3098.0,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,64,Southampton,25,['883e44d4-233b-43ca-88bc-67b2b5e25c36'],36,,,,,,,,,,,,,,,,,,Southampton,25,00:27:36.727,Pass,
,,,,,,,,,,,,,,,,1.9124,,,,,,,,,,,,,,4fef08c5-52d7-41e0-8420-b435722c21d0,1065,,"[52.4, 61.0]",3754282,27,,,,,0.5880026,,Right Foot,,,"[73.4, 75.0]",,Ground Pass,,25.23886,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,64,Southampton,25,['294b3567-37ce-4276-8707-d57795ae6b51'],39,,,,,,,,,,,,,,,,,,Southampton,25,00:27:39.660,Pass,
,,,,,,,,,,,,,,,,2.718446,,,,,,,,,,,,,,317b6010-f851-4c09-8d68-442e12e8eeac,1068,,"[75.7, 75.2]",3754282,27,,,,,-0.620522,,Right Foot,,,"[110.4, 50.4]",,High Pass,,42.65126,Incomplete,,Dušan Tadić,3831.0,,,,Through Ball,True,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,64,Southampton,25,"['8bfdca8a-afa4-47c7-a159-c25cf1b2f3fd', '8cd8b284-32b6-4f3a-8c2b-e965fac32d0d']",42,,,,,,,,,,,,,,,,,,Southampton,25,00:27:42.871,Pass,
,,,,,,,,,,,,,,,,1.900762,,,,,,,,,,,,,,00d39887-3915-419d-9035-91ba41f956a7,1071,,"[12.3, 28.5]",3754282,27,,True,,,-0.111890264,,Drop Kick,,,"[65.7, 22.5]",,High Pass,,53.736023,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,65,Aston Villa,59,['8596ba5e-482b-4124-be94-3166c2785220'],56,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:56.481,Pass,
,,,,,,,,,,,,,,,,1.52009,,,,,,,,,,,,,,04f0f2a2-2292-473d-bb67-c0bf2bfdfe9d,1074,,"[65.7, 20.3]",3754282,27,,,,True,2.992033,,,,,"[51.1, 22.5]",,High Pass,,14.764823,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,65,Aston Villa,59,"['1d2f8d5f-b79c-454c-bc9e-8c5654cbca9a', '9030e9eb-06f4-4973-aef2-a74b86e400f3']",58,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:58.381,Pass,True
,,,,,,,,,,,,,,,,2.916778,,,,,,,,,,,,,,8d9053f2-0b94-4649-aa15-b4072c9be0b5,1078,,"[42.2, 19.1]",3754282,28,,,,,2.741848,,Right Foot,,,"[9.3, 33.0]",,Low Pass,,35.715824,,,Bradley Guzan,12608.0,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,65,Aston Villa,59,"['1ae6f8b9-8a92-4f20-8b0f-b4f2cb15e08e', 'f6107379-61b0-44d6-bfd4-750019bf0ecf']",1,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:01.743,Pass,True
,,,,,,,,,,,,,,,,1.275618,,,,,,,,,,,,,,b5f7b214-3b43-4984-a68a-c4fc91aa4eae,1081,,"[9.3, 33.0]",3754282,28,,,,,-0.6032299,,Right Foot,,,"[22.8, 23.7]",,Ground Pass,,16.393291,,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,,1,Regular Play,Bradley Guzan,12608.0,Goalkeeper,65,Aston Villa,59,['1c1cac6d-23fb-4c66-9a4f-bed8a98f6ddf'],6,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:06.260,Pass,
,,,,,,,,,,,,,,,,1.591914,,,,,,,,,,,,,,9a0947c1-72b4-40a5-b7a7-7553e215a455,1085,,"[20.0, 23.5]",3754282,28,,,,,0.23040244,,Right Foot,,,"[36.2, 27.3]",,Ground Pass,,16.639711,,,Joleon Lescott,20285.0,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,65,Aston Villa,59,"['7b992ee6-430c-4f65-afee-95966c384f07', 'cfa58a52-ec46-48d4-af7d-6560dd863d2f']",9,,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:09.501,Pass,True
