50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6fef335-2ec8-4ea0-b261-b25786b7ae95,2551,,,"[86.7, 54.1]",3753976,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,107,Arsenal,1,['2c187f26-1e5c-4b37-8c4b-99425ff0eae5'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:54.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7992a3b6-dbaa-4e2d-840f-7f4a2f47102c,2560,,,"[93.7, 77.8]",3753976,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,107,Arsenal,1,['b7e33dfe-f5af-4fb6-a30d-2b8ec33bf8c1'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:00.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c963e47b-aeb8-4c24-b018-140cfb19d6a6,2563,,,"[105.7, 56.0]",3753976,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,107,Arsenal,1,['1ef8dc7e-acc5-4201-b803-67404aae0480'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:03.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab0ca2a7-88fa-4514-a8f0-9aa60540a8d2,2567,,,"[110.4, 31.6]",3753976,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,108,Arsenal,1,['1055cfc7-d418-45ae-a6a9-933f9c1304ce'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:24.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79d55beb-a199-4b22-8bea-869afdcfc8a3,2577,,,"[43.9, 67.1]",3753976,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,110,Arsenal,1,['a8b3648a-338e-43ff-aeef-9b0feca17ff7'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:54.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50161ae2-f3f2-4218-a217-529c59772c64,2579,,,"[33.6, 41.2]",3753976,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,110,Arsenal,1,['9897dc11-49e0-44ad-9e7a-b1f37596f3ae'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:55.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2e9681-77c1-41f7-9485-bad4a8fcbf86,2582,,,"[46.2, 55.1]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,110,Arsenal,1,['2bd9b76f-5400-40b8-91d0-ada3ba28f8e7'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:00.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61c3f8dc-6499-4bf2-8cf2-ff764a223da0,2585,,,"[29.3, 25.0]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,110,Arsenal,1,['a3925e93-b780-44ec-8fdd-a93856efc445'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:04.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99862cb-d5e7-40c0-a26e-e9fa81d33f45,2588,,,"[28.7, 65.4]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,110,Arsenal,1,['44329d6a-be99-44c7-b1af-8dd86612d6cf'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:10.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7ce4939-5711-4c63-bd33-1f4a4102803f,2591,,,"[65.7, 59.8]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,110,Arsenal,1,['b81f7bb3-519f-4bf4-82e0-baf1f462cc6e'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:16.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850b24f0-4c64-40ac-b68d-5b908ffbda63,2596,,,"[56.7, 20.9]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,111,Swansea City,26,['fc887955-9de3-4998-94a9-7d79f760b7e6'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:18.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ea3f3d6-32e6-49ac-b062-80f3313eb771,2599,,,"[62.5, 10.2]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Fer,4045.0,Right Center Midfield,111,Swansea City,26,['32575fcd-f3a3-4463-9270-4ea6830a8ac2'],19,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:19.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562136e6-c7a8-417b-b56c-9def9a5b3acc,2603,,,"[63.8, 2.1]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Center Forward,111,Swansea City,26,['71fc2e03-11b2-4aac-b572-4de380f1223b'],21,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:21.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e30907fb-d966-41ca-a906-2b0d9a4d367a,2606,,,"[43.3, 15.3]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,111,Swansea City,26,['563e6de1-b630-4be0-8f94-bc28b5b480bb'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:25.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c904435c-ae87-4df2-af4f-9eb56cf908a8,2609,,,"[33.6, 37.4]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,111,Swansea City,26,['9c75a64b-3301-44f5-a83d-d007a41051f6'],28,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:28.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c90e6ec-829d-4dde-91ba-5a1be71468b3,2613,,,"[54.8, 32.9]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Fer,4045.0,Right Center Midfield,111,Swansea City,26,['0eca02bd-bcd6-495e-84c2-26968e93fd6d'],32,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:32.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb80cd4e-d66b-4693-9271-957662f601a8,2616,,,"[63.2, 34.6]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Left Center Midfield,111,Swansea City,26,['8fa7b35c-0c79-4034-bd90-007bc2fd3400'],34,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:34.325,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e587ffa-5ad6-4de9-94e2-f245c2ec659e,2619,,,"[91.4, 31.8]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Center Forward,111,Swansea City,26,['7770bcf5-2f87-41ce-a337-c0106d3a25d9'],38,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:38.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189f31d5-afa5-4b34-8388-740813c50dd9,2623,,,"[30.0, 55.6]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,112,Arsenal,1,['aad1abc0-7e8f-4045-b21c-f234daa3dc92'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:41.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d882eaec-a9c8-46e3-b564-dd1fc3c50f31,2626,,,"[55.2, 75.9]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,112,Arsenal,1,['adcf6cd1-3017-45c5-b21b-0570814e8ded'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:46.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00aee8e5-c744-4954-bb97-089828f87990,2631,,,"[78.3, 68.6]",3753976,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,112,Arsenal,1,"['c643122f-99fa-49ab-b2e9-10615114b177', 'cf30e94f-45c1-4ad9-8926-d796bf833987']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:54.686,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01eb6223-6bc9-467c-83cb-5707b5b52689,2636,,,"[113.8, 42.1]",3753976,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,113,Arsenal,1,['e380d15c-1f8a-492c-a99e-a170a7c8c94c'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:20.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84cb2037-3c08-48e5-8412-97e3ef2d85ae,2640,,,"[58.0, 4.4]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,114,Arsenal,1,['435dff15-db17-40af-83c8-b4dad61e80e5'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:10.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20d1917-25e4-424b-b227-8838e234ae3b,2644,,,"[73.2, 67.3]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bafétimbi Gomis,20521.0,Left Center Forward,115,Swansea City,26,"['79c83242-4738-494b-865c-386ccd51ed69', 'abe1a488-20b0-4f6f-a9f8-d13e2c265cf6']",23,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:23.406,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0b50e2-41ea-4f81-8228-f412561d49dc,2647,,,"[60.6, 73.9]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Naughton,3340.0,Right Back,115,Swansea City,26,['b81173b1-4d1c-4d79-8da1-a7caeaf9bfbc'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:26.192,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6c73ac2-04be-402a-bc47-b9958046ac7d,2650,,,"[94.2, 64.7]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,115,Swansea City,26,['ff6ba742-bf57-49d6-a355-5d9e2867d5da'],29,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:29.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23fbcf95-5cbe-478b-bb83-9949f18d84eb,2652,,,"[43.0, 4.0]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,115,Swansea City,26,['77c6d29f-c658-47f3-963a-c5eccaaee1dd'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:31.417,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94e5884a-c7db-425f-b6bf-b4d7e333afa4,2654,,,"[63.4, 29.0]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,115,Swansea City,26,['8864481a-7aca-4f50-921c-29525f05db3e'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:33.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524cfae7-9dfb-4902-a69a-403213889f70,2658,,,"[79.0, 38.4]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gylfi Þór Sigurðsson,3944.0,Left Center Midfield,115,Swansea City,26,['892c8fcb-07a8-4f73-8dfe-c8d23067b19e'],39,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:39.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f7c3a9-51dc-4bf0-9786-607b29566727,2662,,,"[84.8, 5.7]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Kingsley,9629.0,Left Back,115,Swansea City,26,['e9ec3e58-aa52-4338-a10d-31e21dad629b'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:40.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca50689-a815-4bf4-ac60-5face9340af6,2666,,,"[104.7, 10.0]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Routledge,3449.0,Right Center Forward,115,Swansea City,26,['3e114127-c8f2-4ef7-9b62-c3c903076beb'],45,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:45.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ccf363e-2745-41c8-bbe2-80609c46fb1c,2669,,,"[98.0, 13.4]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Kingsley,9629.0,Left Back,115,Swansea City,26,['164cf09c-4866-4767-99ad-951cf68ef8ee'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:46.028,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ddc197-2f09-454a-9fb8-27356fa1d88b,2673,,,"[102.5, 26.5]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gylfi Þór Sigurðsson,3944.0,Left Center Midfield,115,Swansea City,26,['d9c3c4f0-5c2d-45d5-ab40-34c311215bb9'],48,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:48.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7799e1f0-0ee1-4f16-809d-53fb2f44ca3a,2678,,,"[15.2, 61.3]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,116,Arsenal,1,['038d8c36-466b-44b4-baca-1c92376f09e1'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:50.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a7c082-105e-4d5d-911c-2b376b7818ac,2681,,,"[28.5, 57.9]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,116,Arsenal,1,['14225f3c-b44a-4ea3-9ef7-4d2018450c19'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:52.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75cd44e-66f1-4010-af47-c2ea889f7fb0,2683,,,"[43.9, 71.4]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,116,Arsenal,1,['0f108217-5697-41a3-a348-0f2574242259'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:54.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea00ec3-d317-4b44-8055-bd5c06cab4e7,2686,,,"[42.4, 76.5]",3753976,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,116,Arsenal,1,['ef1ef029-3b85-4ac1-adc9-ebb737651c8a'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:54.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79aadde9-f93e-4bf1-8280-2bd6b767ad30,2696,,,"[72.6, 1.2]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Kingsley,9629.0,Left Back,117,Swansea City,26,['ff4508ca-7d1e-4379-ba8b-e11141f13d90'],1,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:01.802,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06576db5-22fb-4c93-a679-00659ec56084,2699,,,"[95.0, 17.9]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,117,Swansea City,26,['35da23b7-8333-4f7f-a34c-41c54bb3079a'],5,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:05.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181cb50-f48f-41da-a54c-1788ae0e37be,2702,,,"[83.7, 15.8]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Left Center Midfield,117,Swansea City,26,['43f13e8a-ec8d-4986-acaa-fc019b3e145e'],7,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:07.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5fd02f-2940-432b-9652-062bdfe7b941,2705,,,"[72.6, 32.7]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Fer,4045.0,Right Center Midfield,117,Swansea City,26,['724245af-34cb-4e56-8b1e-237704fcc20a'],9,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:09.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d404d40b-2afe-4eba-be10-b64bc95ea854,2715,,,"[23.8, 67.8]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,118,Arsenal,1,"['7534baa0-fc0e-4a3e-8986-c8c75c2c3096', 'b98afb57-fe9f-4c10-a225-dc4479c5cb8b']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:15.615,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70dfd4a-129e-4f23-af02-beec154b538e,2721,,,"[2.8, 42.3]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petr Čech,3461.0,Goalkeeper,118,Arsenal,1,['fb583751-64e9-43e7-8db4-ff5aa0eadaeb'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:21.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925ecb9-a831-499c-9c90-7eb3a54305f1,2725,,,"[83.7, 4.4]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Center Forward,119,Swansea City,26,['e10bce17-d5c9-45f9-9f2f-426ce436ab6c'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:25.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ac438f-b650-481f-a57a-f03565cc4d6f,2730,,,"[72.1, 2.7]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Kingsley,9629.0,Left Back,119,Swansea City,26,['f67d92f4-fe88-4f1d-a454-6eebb2dee154'],37,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:37.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a403fcb-2192-4bb3-b7a4-2daf311cd13d,2733,,,"[54.4, 10.2]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,119,Swansea City,26,['50402d96-a8a2-48ba-ad3c-eb0f48ca3d50'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:40.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b56216c-3221-484f-96ef-1d736c715689,2736,,,"[47.8, 47.8]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,119,Swansea City,26,['baf77b98-b523-47ec-b54b-389d342dfd91'],42,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:42.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93955b2e-faaa-4d3e-b0bd-eba90444b9c1,2739,,,"[71.1, 56.0]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,119,Swansea City,26,['e5cdc4e4-a8bc-4dca-b050-c8ec9c4729fd'],46,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:46.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e196ecdf-d333-462b-aa57-a0f6e127fdc1,2746,,,"[105.3, 72.0]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,119,Swansea City,26,['2b89e6ae-51d1-4fe1-9298-ec3398e8d0c2'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:51.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa06164b-119e-4d05-ba9a-8f4c2a68b328,2749,,,"[98.0, 23.5]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Fer,4045.0,Right Center Midfield,119,Swansea City,26,['ad7048ed-f7b6-415a-aa8d-5e77955c79c9'],55,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:55.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c1c004-dce2-4b15-94d2-834361a236bc,2752,,,"[108.9, 24.7]",3753976,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,119,Swansea City,26,['d08d2834-9eb9-4439-9ac0-642ef7d89e46'],56,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:56.338,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd6df571-474b-44c2-9064-9f13c0536054,2762,,,"[43.7, 42.9]",3753976,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,119,Swansea City,26,['7ffc8d56-7a09-46b5-aefa-94bef31efba9'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:08.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28772b05-0cf0-4a03-93d4-89bcec226236,2767,,,"[18.4, 15.1]",3753976,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,120,Arsenal,1,['7c1486be-5738-416e-8af3-630f709c6885'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:13.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7babf1f1-bca0-4e5a-982a-b48fb3ff6294,2770,,,"[56.9, 10.6]",3753976,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,120,Arsenal,1,['7b1148c9-0f15-47c1-ba6a-03e0225a2c4c'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:24.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d220477-7baf-4f7e-bf32-cbd55431abb1,2777,,,"[28.1, 60.3]",3753976,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,123,Arsenal,1,['839a361b-38b5-4472-811e-3ef59887c3ea'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:03.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc38604a-b980-4f3b-a5e5-ef2637c24f10,2779,,,"[33.6, 18.6]",3753976,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,123,Arsenal,1,['263a800a-cd1f-4231-b908-845930b006e6'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:06.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009d96b1-609b-4b8d-86ba-79807c2e0806,2782,,,"[52.4, 5.9]",3753976,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,123,Arsenal,1,['b93ff4fb-7e6a-4034-a38d-bc94307b20e6'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:08.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2b5a49-27c7-4d50-95f8-5a1a47fc4702,2785,,,"[40.9, 13.6]",3753976,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,123,Arsenal,1,['134b58de-a3e9-4402-b4c0-82ebc4d1d0c4'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:18:13.706,Ball Receipt*,
