ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.820948,,,,,,,,,,,,88babc52-c027-4fea-8b7b-590008e65875,1758,,"[30.4, 2.7]",3754152,50,,,,,-0.016302904,,Left Foot,,,"[67.2, 2.1]",,High Pass,,36.80489,,,Marc Albrighton,3307.0,,,,,,2,Regular Play,Robert Huth,40123.0,Left Center Back,113,Sunderland,41,"['019a95ec-98bb-4aa6-964d-b9e70bf5a700', '98c3049b-0fdb-424f-a395-53ce5ad63b28']",25,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:05:25.549,Pass,True
,,,,,,,,,,,,,,,,,,0.974316,,,,,,,,,,,,7158d1fe-3b16-4a27-9965-a82021fe90d7,1762,,"[52.0, 77.8]",3754152,50,,,,,-0.4241944,,Head,,,"[58.2, 75.0]",,Low Pass,,6.8029404,,,Jan Kirchhoff,13846.0,,,,,,2,Regular Play,DeAndre Yedlin,3658.0,Right Back,113,Sunderland,41,['ffed2bdc-cba5-4d10-9a24-277c26a10db1'],28,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:28.464,Pass,
,,,,,,,,,,,,,,,,,,1.632289,,,,,,,,,,,,52f82879-a079-4838-86ff-e4f21825b40d,1766,,"[58.4, 74.4]",3754152,50,,,,,-0.88389266,,Left Foot,,,"[69.8, 60.5]",,Low Pass,,17.976929,,,Lee Cattermole,10783.0,,,,,,2,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,113,Sunderland,41,"['4575dd7c-164e-4758-8314-2c94143837f5', 'a4532c2e-228d-41cc-b068-508b16280136']",30,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:30.395,Pass,True
,,,,,,,,,,,,,,,,,,0.853191,,,,,,,,,,,,db9e2677-0bc6-4204-946d-1835a2155a90,1770,,"[73.4, 63.7]",3754152,50,,,,,-1.264259,,Right Foot,,,"[80.3, 41.9]",,Low Pass,,22.865913,,,Wahbi Khazri,3196.0,,,,,,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,113,Sunderland,41,['7e56f50f-4cd5-4113-8cb0-aec0d650d2d2'],32,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:32.636,Pass,
,,,,,,,,,,,,,,,,,,0.841102,,,,,,,,,,,,2d9292c4-fa73-45aa-adac-e64d978d1600,1774,,"[78.1, 48.7]",3754152,50,,,,,-0.9293236,2c0b93b3-79f2-4af5-aec7-b4644e85d60b,Right Foot,,,"[89.9, 32.9]",,Ground Pass,,19.720041,,,Jermain Defoe,3337.0,True,,,,,2,Regular Play,Wahbi Khazri,3196.0,Left Midfield,113,Sunderland,41,"['5aabed9e-ad89-4fd6-8fee-4da9fbfe579c', 'fb5f8ec6-0a63-471b-a751-7554ba0a2f1c']",35,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:35.373,Pass,True
,,,,,,,,,,,,,,,,,,3.843288,,,,,,,,,,,,a3a8d5aa-3cd5-4aa0-b2c8-f058e9d5e01e,1784,,"[6.0, 44.0]",3754152,51,,True,,,0.24258846,,Right Foot,,,"[84.8, 63.5]",,High Pass,,81.1769,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,114,Leicester City,22,['7929b7a8-c6bb-45df-b2a3-6f8e21aab5f0'],16,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:16.468,Pass,
,,,,,,,,,,,,,,,,,,1.459654,,,,,,,,,,,,7744b6ae-e697-48fe-aefe-ede683de3248,1788,,"[62.7, 69.0]",3754152,51,,,,True,-0.29018208,,,,,"[77.1, 64.7]",,High Pass,,15.028307,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Danny Simpson,3270.0,Right Back,114,Leicester City,22,"['51f717bd-1c6a-4d9b-b7ff-7c4b975547b4', '9d57e72b-f980-4c16-8ec7-217ccf27d7f0']",22,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:22.490,Pass,True
,,,,,,,,,,,,,,,,,,1.188014,,,,,,,,,,,,51f717bd-1c6a-4d9b-b7ff-7c4b975547b4,1790,,"[43.0, 15.4]",3754152,51,,,,True,-1.9832067,,,,,"[38.1, 4.2]",,Low Pass,,12.224975,,,Patrick van Aanholt,3321.0,,,,,Recovery,2,From Goal Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,114,Leicester City,22,"['6ca9450b-b05b-4391-bd9e-39f9b4364de2', '7744b6ae-e697-48fe-aefe-ede683de3248', '997fd071-176b-45c0-84ae-119ebaa53ef6']",23,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:23.950,Pass,True
,,,,,,,,,,,,,,,,,,2.552502,,,,,,,,,,,,21ea5a13-983a-4790-8b3a-946fbb391824,1793,,"[38.1, 4.2]",3754152,51,,,,,0.22324295,,Left Foot,,,"[75.1, 12.6]",,High Pass,,37.941532,Incomplete,,,,,,,,,2,From Goal Kick,Patrick van Aanholt,3321.0,Left Back,114,Leicester City,22,['64abc46d-707e-4f34-b636-9972d48ec962'],25,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:25.141,Pass,
,,,,,,,,,,,,,,,,,,2.004222,,,,,,,,,,,,64abc46d-707e-4f34-b636-9972d48ec962,1794,,"[45.0, 67.5]",3754152,51,,,,,0.24333258,,Head,,,"[73.6, 74.6]",,High Pass,,29.468119,,,Riyad Mahrez,3814.0,,,,,Recovery,2,From Goal Kick,Wes Morgan,3813.0,Right Center Back,114,Leicester City,22,"['21ea5a13-983a-4790-8b3a-946fbb391824', 'a03c3b5a-9b09-4b31-818f-aadb3b0e5015']",27,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:27.693,Pass,
,,,,,,,,,,,,,,,,,,1.21142,,,,,,,,,,,,2ee06903-4297-47db-a069-df87c01b6cb5,1802,,"[55.9, 19.6]",3754152,51,,,,,0.123766065,,Right Foot,,,"[76.8, 22.2]",,Ground Pass,,21.061102,Incomplete,,Jermain Defoe,3337.0,,,,,,2,From Goal Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,114,Leicester City,22,"['296a9e83-beeb-4145-ba5e-9bc1936a7ce6', '48227214-bc35-4653-af81-98aa22227f04']",33,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:33.837,Pass,
,,,,,,,,,,,,,,,,,,0.975996,,,,,,,,,,,,296a9e83-beeb-4145-ba5e-9bc1936a7ce6,1804,,"[43.3, 57.9]",3754152,51,,,,,-0.39896065,,Left Foot,,,"[53.5, 53.6]",,Ground Pass,,11.069327,,,N''Golo Kanté,3961.0,,,,,Recovery,2,From Goal Kick,Wes Morgan,3813.0,Right Center Back,114,Leicester City,22,"['07555172-2222-4ae0-82ca-c7c9456ca7b9', '2ee06903-4297-47db-a069-df87c01b6cb5']",35,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:35.048,Pass,
,,,,,,,,,,,,,,,,,,1.544565,,,,,,,,,,,,0d9c35ae-fc11-4913-aad2-43a6d4ea3cd7,1808,,"[52.3, 41.6]",3754152,51,,,,,0.052191366,,Left Foot,,,"[65.7, 42.3]",,Ground Pass,,13.418271,,,Marc Albrighton,3307.0,,,,,,2,From Goal Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,114,Leicester City,22,"['42375d48-9d51-4b81-b410-590b3b2bf8fe', '766e7a0c-ec36-4cd6-b698-c9e3b916a00d']",37,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:37.794,Pass,True
,,,,,,,,,,,,,,,,,,1.033073,,,,,,,,,,,,d14c3679-f7dd-4821-b751-b4d88020d72e,1811,,"[67.2, 44.0]",3754152,51,,,,,0.28950366,,Right Foot,,,"[86.0, 49.6]",,Ground Pass,,19.61632,,,Shinji Okazaki,3810.0,,,,,,2,From Goal Kick,Marc Albrighton,3307.0,Left Midfield,114,Leicester City,22,['a38863ac-053d-43ce-8f3f-67e91a3d6f7a'],40,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:40.263,Pass,
,,,,,,,,,,,,,,,,,,1.193927,,,,,,,,,,,,c6d6bf0c-f8cf-4350-9194-51b58d89e0db,1818,,"[98.2, 28.0]",3754152,51,,,,,-0.552153,,Right Foot,,,"[109.4, 21.1]",,Ground Pass,,13.154847,,,N''Golo Kanté,3961.0,,,,,,2,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,114,Leicester City,22,['b748cc54-e411-4908-abdd-a1f3d43b00c0'],45,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:45.805,Pass,
,,,,,,,,,,,,,,,,,,0.743585,,,,,,,,,,,,60cbad6e-1307-436c-8ec8-0213aca02b44,1822,,"[109.8, 22.2]",3754152,51,,,,,2.335364,eab356ff-ab38-4c8e-bfaa-53170db90f20,Left Foot,,,"[105.1, 27.1]",,Ground Pass,,6.789698,,,Shinji Okazaki,3810.0,True,,,,,2,From Goal Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,114,Leicester City,22,['8258c37f-8d74-441e-87c5-e214c96b6ff3'],47,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:47.365,Pass,
,,,,,,,,,,,,,,,,,,4.055151,,,,,,,,,,,,8c4ab528-f395-4c54-9eba-8513e59c91a7,1826,,"[7.0, 44.1]",3754152,52,,,,,0.23374318,,Right Foot,,,"[84.7, 62.6]",,High Pass,,79.872025,Incomplete,,Fabio Borini,7171.0,,,,,Goal Kick,2,From Goal Kick,Vito Mannone,9539.0,Goalkeeper,115,Sunderland,41,"['620d127e-8cae-41be-a6e2-9e9b5e60137d', 'b6dee109-e8ac-408d-970e-48d0e1103fe7']",26,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:07:26.078,Pass,
,,,,,,,,,,,,,,,,,,1.005051,,,,,,,,,,,,4bdaeb50-4af9-44a4-b5c9-a8938b5ca98f,1834,,"[24.4, 7.6]",3754152,52,,,,,0.17073521,,Head,,,"[36.0, 9.6]",,Low Pass,,11.771152,,,N''Golo Kanté,3961.0,,,,,Recovery,2,Regular Play,Christian Fuchs,3812.0,Left Back,116,Leicester City,22,['d06f1ed3-8f23-455c-af7d-1046911a8f50'],34,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:34.024,Pass,
,,,,,,,,,,,,,,,,,,1.095405,,,,,,,,,,,,fb89f343-24f1-4c3c-b2ac-ac6dd61ba589,1837,,"[34.5, 9.8]",3754152,52,,,,,-0.9798783,,Right Foot,,,"[39.8, 1.9]",,Low Pass,,9.513149,,,Marc Albrighton,3307.0,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,116,Leicester City,22,"['6efd8280-533c-42e5-8208-a1eab6ec7cb3', 'd812db11-612f-48ed-adf3-07f39f5d1647']",35,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:35.029,Pass,True
,,,,,,,,,,,,True,,,,,,2.543691,,,,,,,,,,,,2633adaa-7a31-4162-96f6-0d02d0aa71e4,1841,,"[72.1, 70.8]",3754152,52,,,,,0.5245478,,Right Foot,,,"[88.0, 80.0]",,Ground Pass,,18.369812,Out,,,,,,,,Interception,2,Regular Play,Yann Gérard M''Vila,4429.0,Right Center Midfield,116,Leicester City,22,,37,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:07:37.944,Pass,
,,,,,,,,,,,,,,,,,,2.422447,,,,,,,,,,,,b9dd9618-8ffc-4ea5-b31e-d9e2a98d7244,1842,,"[32.4, 0.1]",3754152,52,,,,,0.24953592,,,,,"[68.5, 9.3]",,High Pass,,37.25386,,,Jamie Vardy,10960.0,,,,,Throw-in,2,From Throw In,Christian Fuchs,3812.0,Left Back,117,Leicester City,22,['419e4255-4a20-4b89-ab1b-d654d5df3aa9'],53,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:53.657,Pass,
,,,,,,,,,,,,,,,,,,1.436173,,,,,,,,,,,,4ccbab64-45d6-4c3a-b038-8dec89d9b2aa,1844,,"[68.5, 9.1]",3754152,52,,,,True,0.88597506,,,,,"[73.4, 15.1]",,Low Pass,,7.746612,Incomplete,,Marc Albrighton,3307.0,,,,,,2,From Throw In,Jamie Vardy,10960.0,Left Center Forward,117,Leicester City,22,"['07a2e15e-aece-40da-b1ec-3357b918781a', '58837d3c-ae04-4572-9bdc-a65d9c39c26b', '7da97589-d86a-4fde-af6d-d457b7b02a41']",56,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:56.119,Pass,True
,,,,,,,,,,,,,,,,,,2.716673,,,,,,,,,,,,0f68c047-03d9-46d9-9a84-6d2689fdc0f5,1869,,"[57.4, 34.2]",3754152,53,,,,,-2.2809598,,Right Foot,,,"[39.0, 12.8]",,Low Pass,,28.222687,Incomplete,,,,,,,,Recovery,2,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,118,Sunderland,41,"['25459d8a-2df2-4427-928a-c86143e584bd', 'f740c745-7f44-4ab7-8586-af5d4f7c4577']",8,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:08.069,Pass,True
,,,,,,,,,,,,,,,,,,1.490534,,,,,,,,,,,,567d04ba-de44-4168-9829-e216138e5528,1872,,"[95.0, 66.5]",3754152,53,,,,,-1.2294855,,Right Foot,True,,"[104.2, 40.6]",,High Pass,,27.48545,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,118,Sunderland,41,['3b70cb39-47cf-483b-b2cc-0b65e3c2d13d'],11,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:08:11.936,Pass,
,,,,,,,,,,,,,,,,,,3.339851,,,,,,,,,,,,6b74616c-c4a8-4a7a-afc7-87bd60a9a5ef,1881,,"[8.8, 48.7]",3754152,53,,,,,0.26930082,,Drop Kick,,,"[80.9, 68.6]",,High Pass,,74.79585,Incomplete,,Fabio Borini,7171.0,,,,,,2,Regular Play,Vito Mannone,9539.0,Goalkeeper,118,Sunderland,41,"['105b7b31-6b8b-496b-bfdb-f57e5040b2b5', 'ce6f460d-d6d5-4818-b8e2-69e0b902f209']",34,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:34.756,Pass,
,,,,,,,,,,,,,,,,,,1.225299,,,,,,,,,,,,08236b22-3eaa-4139-bb20-210cb7b10bb1,1885,,"[80.5, 80.0]",3754152,53,,,,,-1.2592494,,,,,"[84.3, 68.2]",,Low Pass,,12.396773,,,Jan Kirchhoff,13846.0,,,,,Throw-in,2,From Throw In,DeAndre Yedlin,3658.0,Right Back,119,Sunderland,41,['565c77f4-cff5-4109-bd8a-6d1e4872658b'],50,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:50.256,Pass,
,,,,,,,,,,,,,,,,,,1.454082,,,,,,,,,,,,45fa44f7-90b1-4347-8bdd-1c52d18c36aa,1887,,"[85.4, 68.6]",3754152,53,,,,,0.2972323,,Right Foot,,,"[96.5, 72.0]",,High Pass,,11.609048,Incomplete,,Fabio Borini,7171.0,,,,,,2,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,119,Sunderland,41,"['4af0f3ad-d70b-4ccb-adc0-76dbd7747bdd', 'ad57981f-9370-4874-bc89-6d4b8c8ab94b']",51,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:51.481,Pass,
,,,,,,,,,,,,,,,,,,0.713469,,,,,,,,,,,,58089626-b861-4c24-857e-49e145cf600d,1891,,"[76.8, 71.8]",3754152,53,,,,,0.07058959,,Right Foot,,,"[86.7, 72.5]",,Low Pass,,9.924717,Incomplete,,Yann Gérard M''Vila,4429.0,,,,,Recovery,2,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,119,Sunderland,41,"['a44b9363-c224-490e-92cb-6fb535038175', 'ccf660be-1193-4eee-82d2-923600644647']",54,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:54.561,Pass,
,,,,,,,,,,,,,,,,,,0.670922,,,,,,,,,,,,a35ab521-3251-49ea-9460-66d24738e79c,1896,,"[33.4, 2.7]",3754152,53,,,,,0.73459446,,Right Foot,,,"[39.6, 8.3]",,Ground Pass,,8.354639,,,Marc Albrighton,3307.0,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,119,Sunderland,41,"['24967d99-0bd8-4e65-aa03-fd17fe1ea5ec', '845c37ee-5924-4902-92fd-f1b3962ba013']",55,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:08:55.846,Pass,True
,,,,,,,,,,,,,,,,,,3.221335,,,,,,,,,,,,dc942908-20a0-4225-935d-ac34230cae26,1899,,"[34.1, 42.3]",3754152,54,,,,,0.22185111,,Right Foot,,,"[87.3, 54.3]",,Low Pass,,54.536594,Incomplete,,Jamie Vardy,10960.0,,,,,,2,From Throw In,Marc Albrighton,3307.0,Left Midfield,119,Sunderland,41,"['b4e09c50-c2d8-4fd2-9760-f0c1a372c973', 'fdcbc209-bf09-42df-98b0-ad604cc52fc8']",0,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:00.422,Pass,
,,,,,,,,,,,,,,,,,,2.469616,,,,,,,,,,,,423bd9db-031d-41bd-b794-b09996d48554,1904,,"[57.4, 10.6]",3754152,54,,,,,0.21437597,,Right Foot,,,"[96.9, 19.2]",,Low Pass,,40.42536,,,Jermain Defoe,3337.0,,,,,,2,From Throw In,Younes Kaboul,4746.0,Left Center Back,119,Sunderland,41,['08f014df-8c34-4ed2-84ba-a628cf16b89c'],8,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:09:08.607,Pass,
,,,,,,,,,,,,,,,,,,1.097023,,,,,,,,,,,,424dee5c-0a17-468f-9e26-3302940bd9f6,1913,,"[30.0, 64.3]",3754152,54,,,,,-1.39553,,Right Foot,,,"[33.4, 45.1]",,Ground Pass,,19.498718,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,120,Leicester City,22,['9a6864fe-d4dc-42bb-a422-530d52994c0a'],16,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:16.302,Pass,
,,,,,,,,,,,,,,,,,,1.248977,,,,,,,,,,,,2aa980f6-8ebc-4814-91dd-a36f3a3e01bc,1917,,"[34.1, 44.9]",3754152,54,,,,,0.52109605,,Right Foot,,,"[67.2, 63.9]",,High Pass,,38.16556,,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,120,Leicester City,22,['9aab6c4a-e9bd-45f5-bf01-d4fc35742b0f'],18,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:18.454,Pass,
,,,,,,,,,,,,,,,,,,3.096733,,,,,,,,,,,,f39fe758-67d7-489f-ac5a-fd0eceac29ee,1919,,"[67.2, 63.9]",3754152,54,,,,True,-0.35421395,,,,,"[93.7, 54.1]",,High Pass,,28.254026,Incomplete,,Shinji Okazaki,3810.0,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,120,Leicester City,22,"['01a885d0-dd29-46e0-90cc-8166ee4d1c08', '5c64c295-16a3-4c8d-81b5-fedc9c84c8f6', 'c5fbb281-ccc9-4246-b00f-62bd5c74dcc3']",19,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:19.703,Pass,True
,,,,,,,,,,,,,,,,,,1.249763,,,,,,,,,,,,8a7ec062-68cd-4721-9389-a07f609993f7,1925,,"[17.2, 8.3]",3754152,54,,,,,-0.38895687,,Left Foot,,,"[35.5, 0.8]",,Low Pass,,19.77726,Out,,,,,,,,,2,Regular Play,Lamine Koné,13286.0,Right Center Back,120,Leicester City,22,,24,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:09:24.607,Pass,
,,,,,,,,,,,,,,,,,,1.090749,,,,,,,,,,,,d6f09e87-d5aa-48c1-9ae4-3adf10382699,1926,,"[79.8, 80.0]",3754152,54,,,,,-2.5221663,,,,,"[68.3, 71.8]",,Low Pass,,14.124093,,,Danny Drinkwater,3662.0,,,,,Throw-in,2,From Throw In,Danny Simpson,3270.0,Right Back,121,Leicester City,22,['3e8b53ad-e081-4cb6-a7fb-f2ef711b96a6'],45,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:45.181,Pass,
,,,,,,,,,,,,,,,,,,0.808941,,,,,,,,,,,,b67a0c33-fb90-40df-801b-ce2e57844c5e,1928,,"[67.9, 71.2]",3754152,54,,,,,0.51524496,,Right Foot,,,"[76.2, 75.9]",,Low Pass,,9.538343,,,Danny Simpson,3270.0,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,121,Leicester City,22,['f3d3d5b0-056d-4aa0-a2d6-42aa8788381b'],46,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:46.271,Pass,
,,,,,,,,,,,,,,,,,,0.484905,,,,,,,,,,,,89557a17-008c-4cd3-8410-a5c80738d9da,1932,,"[72.4, 74.8]",3754152,54,,,,,-2.83354,,Right Foot,,,"[63.6, 72.0]",,Ground Pass,,9.234717,,,Danny Drinkwater,3662.0,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,121,Leicester City,22,['36a3f7ab-c576-4100-9bd2-0ed3231309df'],48,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:48.813,Pass,
,,,,,,,,,,,,,,,,,,0.036656,,,,,,,,,,,,b280fb8d-1402-4259-b318-dccdb099cacb,1934,,"[63.6, 72.0]",3754152,54,,,,,-0.07677189,,Right Foot,,,"[66.2, 71.8]",,Low Pass,,2.607681,Incomplete,,Danny Simpson,3270.0,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,121,Leicester City,22,"['23cb1057-5d84-4ebd-a24d-af6c116810de', 'c5b08f93-e877-4fb2-8d26-f8a80f310af8']",49,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:49.298,Pass,
,,,,,,,,,,,,,,,,,,1.36224,,,,,,,,,,,,ac93960e-9d86-4731-bc46-d182a5b68544,1937,,"[64.7, 61.8]",3754152,54,,,,,-2.5305078,,Right Foot,,,"[46.0, 48.7]",,Ground Pass,,22.831995,,,Robert Huth,40123.0,,,,,Recovery,2,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,121,Leicester City,22,['5242327c-40c2-4917-8770-ccc1959bd602'],51,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:51.173,Pass,
,,,,,,,,,,,,,,,,,,2.297359,,,,,,,,,,,,3f82a0c2-0ebd-4a66-8471-94e92496bb5c,1940,,"[43.7, 36.3]",3754152,54,,,,,2.9803073,,Right Foot,,,"[18.5, 40.4]",,Ground Pass,,25.531353,,,Kasper Schmeichel,3815.0,,,,,,2,From Throw In,Robert Huth,40123.0,Left Center Back,121,Leicester City,22,['5e8fc994-8320-4906-acbf-b0f3303a6d9e'],54,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:54.638,Pass,
,,,,,,,,,,,,,,,,,,3.542685,,,,,,,,,,,,58405d25-cd57-4622-ba55-7e21ac0370fe,1943,,"[19.1, 39.7]",3754152,54,,,,,0.32702124,,Right Foot,,,"[81.6, 60.9]",,High Pass,,65.99765,Incomplete,,,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,121,Leicester City,22,['8bddee90-5c35-42d7-a4f2-52db131bd1fa'],59,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:59.077,Pass,
,,,,,,,,,,,,,,,,,,1.65368,,,,,,,,,,,,7d6d580c-f117-46e6-844d-b229afe02c63,1946,,"[68.3, 80.0]",3754152,55,,,,,-0.16936553,,,,,"[95.2, 75.4]",,High Pass,,27.290474,,,Jamie Vardy,10960.0,,,,,Throw-in,2,From Throw In,Danny Simpson,3270.0,Right Back,122,Leicester City,22,['e034356c-6052-43db-b34f-4c2690043243'],9,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:09.330,Pass,
,,,,,,,,,,,,,,,,,,0.596607,,,,,,,,,,,,3738ed13-60c0-4c34-8fd4-5cbb2c6cf922,1952,,"[25.1, 5.7]",3754152,55,,,,,1.1441689,,Right Foot,,,"[29.6, 15.6]",,Ground Pass,,10.874742,,,Jan Kirchhoff,13846.0,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,123,Sunderland,41,['36a4cc96-418b-40d1-b80e-f8769c50258e'],12,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:10:12.957,Pass,
,,,,,,,,,,,,,,,,,,2.127331,,,,,,,,,,,,ee9d6f7e-6cee-476f-8d5d-659dc749b922,1956,,"[32.8, 17.3]",3754152,55,,,,,0.55575573,,Left Foot,,,"[80.3, 46.8]",,High Pass,,55.915115,,,Fabio Borini,7171.0,,,,,,2,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,123,Sunderland,41,['abad83af-8080-4529-9451-883290b23ba4'],15,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:10:15.999,Pass,
,,,,,,,,,,,,,,,,,,2.054721,,,,,,,,,,,,68bd6b81-29e7-40c4-91aa-a39ab2160193,1959,,"[80.3, 46.8]",3754152,55,,,,True,-2.9814842,,,,,"[64.2, 44.2]",,Low Pass,,16.308586,Incomplete,,Lee Cattermole,10783.0,,,,,,2,Regular Play,Fabio Borini,7171.0,Right Midfield,123,Sunderland,41,"['26f3ceaa-0ebe-4568-9ece-4c479047a527', '2bca6288-6c41-49cc-bd80-845bc6405a4e', '6c7cfcd9-38c5-4010-b820-d0c86d5e9216']",18,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:10:18.139,Pass,True
,,,,,,,,,,,,True,,,,,,2.447135,,,,,,,,,,,,11eb1d3b-f889-4d22-b419-6b2631d3ee01,1964,,"[54.8, 34.2]",3754152,55,,,,,-1.299508,,Right Foot,,,"[63.2, 4.0]",,Ground Pass,,31.34645,,,Marc Albrighton,3307.0,,,,,Interception,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,124,Leicester City,22,['1fb55a4c-3de0-4b8b-aa2e-ace81752f95d'],20,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:20.216,Pass,
,,,,,,,,,,,,,,,,,,1.077942,,,,,,,,,,,,a0af4ccc-c411-4b08-910b-ad63ee3c47d3,1970,,"[120.0, 0.1]",3754152,55,,,,,1.7901806,,Right Foot,,,"[113.4, 29.7]",,High Pass,True,30.326885,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Marc Albrighton,3307.0,Left Midfield,125,Leicester City,22,['b6e410e3-2715-472e-b77e-58c7ab229a7e'],51,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:10:51.095,Pass,
