50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d9efa7-3df7-4e0e-84ad-1e8f7f96a07f,1116,,"[47.7, 50.0]",3754308,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Koné,13286.0,Right Center Back,61,Sunderland,41,['c47fce4a-374d-4878-bf0c-bb65c9a9a88d'],44,,,,,,,,,,,,,,,,Sunderland,41,00:27:44.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7df58150-819d-4b3b-9328-2ef768b74a45,1118,,"[50.3, 37.3]",3754308,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastian Larsson,5617.0,Center Defensive Midfield,61,Sunderland,41,['f76fd9ad-3f7b-49eb-b5fb-dffc87876799'],45,,,,,,,,,,,,,,,,Sunderland,41,00:27:45.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c5beff-122c-48ab-98d7-05821516a8b6,1124,,"[19.3, 31.6]",3754308,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,62,Watford,23,['7b151dd6-0ab8-4963-a491-f4a1e737a4c5'],53,,,,,,,,,,,,,,,,Watford,23,00:27:53.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc546fd-cb76-440d-bb0f-c0b6b412d8ac,1126,,"[39.1, 41.1]",3754308,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,62,Watford,23,['3575f7a3-420d-4003-80e2-5b39dace26a9'],59,,,,,,,,,,,,,,,,Watford,23,00:27:59.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08d5f825-3a64-4ab0-9d55-946db9bcf3bb,1128,,"[45.9, 49.0]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adlène Guédioura,4828.0,Right Defensive Midfield,62,Watford,23,['8d938e75-2427-4ef2-9767-3ffc1ea466eb'],2,,,,,,,,,,,,,,,,Watford,23,00:28:02.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9440ba8-9fbf-4f97-a47a-4e5a6979662f,1131,,"[37.5, 39.2]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,62,Watford,23,['b22930a2-98b9-4936-bc37-413ca3011ef5'],3,,,,,,,,,,,,,,,,Watford,23,00:28:03.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df5c21de-5a5e-4cdf-8b9f-69ef5d58e757,1134,,"[48.9, 3.6]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,62,Watford,23,['0b145172-60b0-42de-9b63-049b316fed89'],6,,,,,,,,,,,,,,,,Watford,23,00:28:06.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7a2cd1-e613-473a-ba02-9b2e1301bbed,1137,,"[55.2, 19.5]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,62,Watford,23,['c8594e7e-50a1-4308-8440-6b33239d7e43'],9,,,,,,,,,,,,,,,,Watford,23,00:28:09.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fa38d1-6028-4f23-b61d-d8ddcb2733dd,1141,,"[82.3, 32.7]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,62,Watford,23,['c011a16c-fde6-4f6e-ad0d-868069c48414'],14,,,,,,,,,,,,,,,,Watford,23,00:28:14.406,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab0b944-7074-498d-956d-447049109336,1144,,"[102.3, 22.5]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,62,Watford,23,['3175473d-6bf6-4cc1-b0dd-cee2fb196b20'],17,,,,,,,,,,,,,,,,Watford,23,00:28:17.017,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52529901-22a5-46b6-bb24-62b28995c45e,1148,,"[45.4, 77.0]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,62,Watford,23,['bc0c5fb6-f993-40d1-9506-ac3d41d43f7a'],22,,,,,,,,,,,,,,,,Sunderland,41,00:28:22.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b24dc2-14ca-4569-8fdd-03a9cec2e5d7,1152,,"[58.8, 24.1]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adlène Guédioura,4828.0,Right Defensive Midfield,62,Watford,23,['9d3d2949-e68f-494c-8686-f7f3c60e44a9'],25,,,,,,,,,,,,,,,,Watford,23,00:28:25.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd61122-b4c4-4934-a811-39c1b1dc6d9a,1155,,"[56.6, 67.5]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Back,62,Watford,23,['edddd087-a4b6-46e6-9d60-0a1902e4cb40'],30,,,,,,,,,,,,,,,,Watford,23,00:28:30.495,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32af1e00-632d-4e9c-b00b-33a819961cb1,1158,,"[70.9, 48.8]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almen Abdi,43081.0,Right Midfield,62,Watford,23,['140cbb81-1fb0-41da-b7ca-81be5f2ad08d'],32,,,,,,,,,,,,,,,,Watford,23,00:28:32.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92d6008-c986-4642-981e-f9d8bf96ebb0,1161,,"[50.3, 32.7]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,63,Sunderland,41,"['90092700-8187-473d-9ba0-f5b2e542ff12', 'd3ad0592-5452-4d00-b2f4-626899313566']",33,,,,,,,,,,,,,,,,Sunderland,41,00:28:33.738,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a68a1a34-ece6-428b-af94-b71c56260ce9,1164,,"[59.3, 40.4]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Center Midfield,63,Sunderland,41,['083cda69-a848-4ce2-b7a4-a7f07dfadd2d'],35,,,,,,,,,,,,,,,,Sunderland,41,00:28:35.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e23eae49-3ced-476e-8560-58d56925681d,1167,,"[59.3, 67.5]",3754308,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,63,Sunderland,41,['8e3051e8-1562-48d1-a632-1c819c3e39fb'],37,,,,,,,,,,,,,,,,Sunderland,41,00:28:37.800,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7604c77c-727b-4e06-b575-80e977fc8f70,1172,,"[53.0, 5.5]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jurado Marín,6870.0,Left Midfield,64,Watford,23,['1ebd9775-9495-4f74-a3db-d922cffd82e0'],19,,,,,,,,,,,,,,,,Watford,23,00:29:19.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a96b61d-b2d4-4569-bdf2-fc1ac0d8b14c,1174,,"[29.3, 71.3]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lamine Koné,13286.0,Right Center Back,65,Sunderland,41,['41de68c6-f751-46b1-b216-c6e9c4b5f699'],31,,,,,,,,,,,,,,,,Sunderland,41,00:29:31.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2f14a67-0bf1-4ce0-b3fe-669c6f44748f,1176,,"[25.0, 44.2]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,65,Sunderland,41,['6315675b-c802-40ca-88e0-a5c765f7b954'],33,,,,,,,,,,,,,,,,Sunderland,41,00:29:33.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9482a50d-d9da-4f20-a518-c673ca9dd692,1179,,"[41.8, 8.3]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Robson,45389.0,Left Back,65,Sunderland,41,['4f1d2a14-d0db-4e1f-a324-1117eb5bca1e'],38,,,,,,,,,,,,,,,,Sunderland,41,00:29:38.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5abb6b4-1115-459d-a09f-5ee4370381f5,1182,,"[29.0, 24.1]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,65,Sunderland,41,['246ea866-7690-4e33-82c8-4409a4371a4f'],41,,,,,,,,,,,,,,,,Sunderland,41,00:29:41.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b689c0-1b06-4262-9117-5c0b411636d0,1185,,"[28.2, 62.8]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lamine Koné,13286.0,Right Center Back,65,Sunderland,41,['53a017ee-ee25-4fb6-a115-3332c40ca0ab'],44,,,,,,,,,,,,,,,,Sunderland,41,00:29:44.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c598c3-1a8a-4bee-9450-fc3d78766ad4,1188,,"[5.1, 34.9]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,65,Sunderland,41,['07ea1415-1563-4132-8de6-0ffe7dd4cd0f'],47,,,,,,,,,,,,,,,,Sunderland,41,00:29:47.251,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d75d863-d8fd-45c4-82db-21621fd717b4,1192,,"[81.4, 22.1]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Center Forward,65,Sunderland,41,['bb86cdf7-543e-47a8-ac46-cfa02a18f296'],54,,,,,,,,,,,,,,,,Sunderland,41,00:29:54.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953534a4-fd75-41f1-a58b-4970d93cf10b,1201,,"[69.8, 13.5]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,65,Sunderland,41,['fa4e81ad-4b90-48ab-a94c-5bd4b6e5a72a'],58,,,,,,,,,,,,,,,,Sunderland,41,00:29:58.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428dfd7d-4f44-4080-a416-f7d2ade8d028,1203,,"[83.5, 16.3]",3754308,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Robson,45389.0,Left Back,65,Sunderland,41,['ba150779-557e-453f-93f0-fa197d2dccdc'],59,,,,,,,,,,,,,,,,Sunderland,41,00:29:59.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca665f0b-f258-493e-bd16-9e57e66ea700,1206,,"[80.8, 12.4]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Center Forward,65,Sunderland,41,['9988133f-6d64-46ea-b1ff-b4b44f74fbf2'],0,,,,,,,,,,,,,,,,Sunderland,41,00:30:00.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b707d497-d23a-4757-bb0b-fb6d11d62495,1209,,"[80.8, 38.1]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Center Midfield,65,Sunderland,41,['dc79dcbb-9988-49bf-99fd-e9cd716ac94e'],2,,,,,,,,,,,,,,,,Sunderland,41,00:30:02.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6af5fd8-f55c-4247-a159-9a62537b66cc,1212,,"[114.1, 56.8]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duncan Watmore,22281.0,Right Midfield,65,Sunderland,41,['37d9e498-96e6-40e4-9112-f24bf97aa8d7'],6,,,,,,,,,,,,,,,,Sunderland,41,00:30:06.103,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eb2cc86-dbc6-48a1-a2f8-a1c8b4e311c8,1214,,"[115.5, 37.3]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Center Forward,65,Sunderland,41,['e2376872-1dfc-4294-b517-5b0ab4b2a401'],6,,,,,,,,,,,,,,,,Sunderland,41,00:30:06.837,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737b6816-dfd3-468c-9b27-00feac1b0b05,1217,,"[113.3, 44.8]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,John O''Shea,16890.0,Left Center Back,66,Sunderland,41,['eb7c6860-0b06-41ac-8df1-76b2b659f3a1'],41,,,,,,,,,,,,,,,,Sunderland,41,00:30:41.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de084852-cd54-464b-a6d3-490ec4a5cb00,1222,,"[105.6, 71.2]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastian Larsson,5617.0,Center Defensive Midfield,66,Sunderland,41,['a22e6e1a-c6bd-469f-b180-27325753d894'],45,,,,,,,,,,,,,,,,Sunderland,41,00:30:45.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d37240-f1f1-4eed-b4a5-5b80766797eb,1224,,"[97.0, 63.8]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rees Greenwood,129559.0,Left Midfield,66,Sunderland,41,['a01216ba-b03c-4c9a-8818-161fb8a4b23f'],46,,,,,,,,,,,,,,,,Sunderland,41,00:30:46.755,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214bf17-f985-4561-b950-9edc57beea0e,1227,,"[109.3, 38.9]",3754308,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,John O''Shea,16890.0,Left Center Back,66,Sunderland,41,['b0805140-7eb2-4f8c-ae69-a2987e438b52'],48,,,,,,,,,,,,,,,,Sunderland,41,00:30:48.943,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1741e82-23b7-4b90-831d-c91d439588f5,1235,,"[94.5, 75.4]",3754308,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastian Larsson,5617.0,Center Defensive Midfield,67,Sunderland,41,['a6dfd7ea-3eae-442b-92bb-96d562ec38e8'],26,,,,,,,,,,,,,,,,Sunderland,41,00:31:26.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6fb071-aabc-4726-884c-456c4279a229,1243,,"[94.2, 68.8]",3754308,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sebastian Larsson,5617.0,Center Defensive Midfield,67,Sunderland,41,['78618306-61fb-42dc-81e7-92b2193ec6e1'],29,,,,,,,,,,,,,,,,Sunderland,41,00:31:29.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d15e75f-5682-488c-9f35-f5ca77753eb0,1246,,"[107.3, 71.3]",3754308,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lamine Koné,13286.0,Right Center Back,67,Sunderland,41,"['0d436ea8-f3f8-4f69-bc78-6f7d5c46fe78', 'b5e5fa98-44a8-4af8-b5dd-1584688cba5d']",30,,,,,,,,,,,,,,,,Sunderland,41,00:31:30.779,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adabf20e-78d4-45d5-8bbb-c8c1b2071d04,1248,,"[110.7, 56.0]",3754308,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rees Greenwood,129559.0,Left Midfield,67,Sunderland,41,['d712d503-8063-45c0-a01f-6c628202b476'],32,,,,,,,,,,,,,,,,Sunderland,41,00:31:32.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23e5875a-e58c-49c5-80fb-08f70a79fdc8,1251,,"[107.9, 52.6]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,68,Sunderland,41,['43d3a31b-f197-49b5-a253-931301697df9'],0,,,,,,,,,,,,,,,,Sunderland,41,00:32:00.857,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24694bf6-848e-4293-8ac5-ffdfddfbde8b,1254,,"[110.0, 42.3]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Center Forward,68,Sunderland,41,['ff81200e-ae41-40be-914d-d4eb04e323a8'],1,,,,,,,,,,,,,,,,Sunderland,41,00:32:01.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06501d2-86a7-41e8-b54c-8b03be111b84,1257,,"[13.8, 14.8]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,69,Watford,23,['d7ec3afb-e0e2-4212-b2d8-74a226bfba99'],22,,,,,,,,,,,,,,,,Watford,23,00:32:22.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8d46d7-565b-4ba6-b05c-833422ca80a6,1260,,"[74.7, 24.7]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,69,Watford,23,"['aa75c49f-d746-4b93-9f9a-f98310adf467', 'f26d73cd-af92-44d9-8f2c-6ac91b328759']",24,,,,,,,,,,,,,,,,Watford,23,00:32:24.869,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e99858-a74d-442e-8c00-08894ce7bc99,1263,,"[73.9, 60.3]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,69,Watford,23,['bb5441a3-8002-4ac9-8d02-7359a9342169'],27,,,,,,,,,,,,,,,,Watford,23,00:32:27.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c37a99-cfbc-4469-884d-f1e82f404483,1266,,"[95.5, 59.2]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,69,Watford,23,['07ffe3b1-e852-417a-871e-42a505d61225'],30,,,,,,,,,,,,,,,,Watford,23,00:32:30.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a977c8db-9c4c-41fc-9fc4-ff9e00277c9a,1269,,"[82.3, 42.6]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adlène Guédioura,4828.0,Right Defensive Midfield,69,Watford,23,['34053b96-a26a-4882-a15d-e861467ad9c8'],34,,,,,,,,,,,,,,,,Watford,23,00:32:34.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2a8109-ae41-405a-9343-bac5a839c58d,1273,,"[118.4, 9.6]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Left Midfield,69,Watford,23,"['1d85b794-1059-49f4-8605-50cf5c7af512', '43097195-b921-4e4b-a408-55be6e18fff6']",39,,,,,,,,,,,,,,,,Watford,23,00:32:39.831,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5567382-c272-4782-8c7b-01b1e1788873,1276,,"[97.7, 34.3]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Almen Abdi,43081.0,Right Midfield,69,Watford,23,['3b412d70-25c0-41e6-801d-53f64ba5b2e1'],47,,,,,,,,,,,,,,,,Watford,23,00:32:47.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0897c9e0-2662-4b21-a438-d1a78c954524,1280,,"[101.3, 44.1]",3754308,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,69,Watford,23,['9f34ebe8-d955-4ddf-88a0-35a34f451c71'],50,,,,,,,,,,,,,,,,Watford,23,00:32:50.463,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f74b81-ee51-4b22-9ca7-469bd31e53bb,1286,,"[81.3, 17.9]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dame N''Doye,16295.0,Center Forward,70,Sunderland,41,['38e3247b-13e7-49ce-bafb-b1376899b638'],27,,,,,,,,,,,,,,,,Sunderland,41,00:33:27.166,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651569ff-d65d-48dc-8c68-bc932a4650b5,1288,,"[46.0, 66.1]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Almen Abdi,43081.0,Right Midfield,70,Sunderland,41,['c334441a-fee6-41ca-9a1d-1bd4f17ce316'],28,,,,,,,,,,,,,,,,Watford,23,00:33:28.906,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edcc801f-cb36-44e4-9c1e-18e4d0a27df4,1290,,"[82.6, 12.4]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dame N''Doye,16295.0,Center Forward,70,Sunderland,41,['7bb745a7-7084-4aa4-bc87-b1da9673d783'],30,,,,,,,,,,,,,,,,Sunderland,41,00:33:30.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55087ae2-a89b-4ed9-93af-0e48b668bd24,1293,,"[73.7, 12.1]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,71,Sunderland,41,['57235f77-7521-46a3-82ce-bc3352fc1317'],36,,,,,,,,,,,,,,,,Sunderland,41,00:33:36.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81cfc305-8e2f-49b3-a950-2fe0e77a37bb,1297,,"[42.4, 9.4]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,71,Sunderland,41,['b543d577-ae05-4f80-97d3-c022d64c34db'],40,,,,,,,,,,,,,,,,Sunderland,41,00:33:40.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982d3d11-f24a-4bdb-abd2-3eeeffc6db85,1300,,"[34.8, 43.4]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lamine Koné,13286.0,Right Center Back,71,Sunderland,41,['e4bd4aec-9116-469e-b2be-24262ff5c7d6'],43,,,,,,,,,,,,,,,,Sunderland,41,00:33:43.174,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a50c26-7e82-46a8-92e7-9c5a4f4588ed,1303,,"[70.4, 66.9]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duncan Watmore,22281.0,Right Midfield,71,Sunderland,41,['f12882d9-6114-4fd2-8600-0744ecab691c'],48,,,,,,,,,,,,,,,,Sunderland,41,00:33:48.002,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952273d5-d0e8-49a7-9ce5-9cf9e7350d59,1305,,"[56.8, 24.2]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,71,Sunderland,41,['e7a89e0a-59ce-4a08-a14e-11db27c93174'],50,,,,,,,,,,,,,,,,Watford,23,00:33:50.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eac748d4-1216-4456-a1bb-8242b85276d5,1307,,"[66.7, 48.3]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Center Midfield,71,Sunderland,41,['92c7bb24-cc2b-49ae-8d01-9e6829ea250a'],52,,,,,,,,,,,,,,,,Sunderland,41,00:33:52.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4885d03f-8137-444d-bdf1-7036dfa1bb70,1311,,"[50.8, 3.8]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,72,Watford,23,['98939b0c-3a33-45b4-9bea-c87bd25501e4'],53,,,,,,,,,,,,,,,,Watford,23,00:33:53.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c4e63c3-45a8-446a-9e6e-7348203c220e,1314,,"[39.9, 17.0]",3754308,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,72,Watford,23,['3c954741-1ab1-4f28-af8b-081d1219ff70'],55,,,,,,,,,,,,,,,,Watford,23,00:33:55.359,Ball Receipt*,
