ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.670711,,,,,,,,,,,f7d622fc-0f19-4092-83c7-05b349000417,2554,,"[40.5, 53.4]",3754272,59,,,,,1.4631065,,Left Foot,,"[40.9, 57.1]",,Ground Pass,,3.7215588,,,,Geoff Cameron,3480.0,,,,,Recovery,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,125,Stoke City,30,['99bce40d-0502-430b-9f6b-5f9bf19c7338'],33,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:33.345,Pass,
,,,,,,,,,,,,,,,,,1.246257,,,,,,,,,,,09920365-c05e-4f14-ba79-46ee27a34467,2559,,"[41.5, 60.7]",3754272,59,,,,,1.8513331,,Left Foot,,"[38.1, 72.5]",,Ground Pass,,12.280066,,,,Ibrahim Afellay,4891.0,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,125,Stoke City,30,"['150b998a-9fbe-4cd2-b52b-629abe1c78fd', '3746f25d-9b30-40bb-b96d-f32b7b6af71e', '49cbfc38-4977-4d18-8fd0-e921cf9046c2']",34,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:34.718,Pass,True
,,,,,,,,,,,,,,,,,0.958017,,,,,,,,,,,617d814d-0c3c-4cde-be82-69db02463c32,2562,,"[38.1, 72.5]",3754272,59,,,,,-0.33135244,,Right Foot,,"[59.9, 65.0]",,Ground Pass,,23.054068,,,,José Luis Sanmartín Mato,3265.0,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,125,Stoke City,30,['52e077d7-3404-48a7-b6fc-3437743d4c5c'],37,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:37.051,Pass,
,,,,,,,,,,,,,,,,,0.32922,,,,,,,,,,,7ec64f4d-e8a2-44d0-b63a-3e78b9480aa0,2565,,"[51.4, 65.6]",3754272,59,,,,,-2.7383113,,Left Foot,,"[43.9, 62.4]",,Ground Pass,,8.15414,,Incomplete,,Geoff Cameron,3480.0,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,125,Stoke City,30,"['8c154740-cad2-466a-838d-77753e740542', 'a4a497b5-f706-4ec7-8cb8-8c21f5f99b59']",39,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:39.772,Pass,
,,,,,,,,,,,,,,,,,0.689052,,,,,,,,,,,878253a6-354f-4e1b-accf-b0b45f2eded7,2570,,"[74.3, 2.3]",3754272,59,,,,,2.633992,,Right Foot,,"[57.4, 11.7]",,Ground Pass,,19.338305,,,,Leroy Fer,4045.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,126,Swansea City,26,"['cef9b682-af58-427c-953b-3112ff8143fa', 'e4bd7a05-7fbe-4693-aba6-381949e67736']",43,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:43.322,Pass,True
,,,,,,,,,,,,,,,,,0.611097,,,,,,,,,,,8d3515eb-6f8b-4096-b926-6695c18ef92e,2573,,"[57.4, 11.7]",3754272,59,,,,,0.5191461,,Left Foot,,"[67.2, 17.3]",,Ground Pass,,11.287161,,,,Kyle Naughton,3340.0,,,,,,2,Regular Play,Leroy Fer,4045.0,Left Center Midfield,126,Swansea City,26,['41c70fef-6a80-45a8-a02f-68c44bf61e7b'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:44.093,Pass,
,,,,,,,,,,,,,,,,,1.564178,,,,,,,,,,,dff30642-8a79-400c-b978-d8817391a088,2576,,"[68.9, 16.4]",3754272,59,,,,,-0.8508782,,Right Foot,,"[80.3, 3.4]",,Ground Pass,,17.29046,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Kyle Naughton,3340.0,Left Back,126,Swansea City,26,['45571077-e591-4c22-bbd2-4564ca80be77'],45,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:45.656,Pass,
,,,,,,,,,,,,,,,,,0.92113,,,,,,,,,,,563147aa-111a-4c07-ad0f-a97a3b4efc47,2579,,"[94.6, 18.1]",3754272,59,,,,,1.5257449,,Left Foot,,"[95.7, 42.5]",,Ground Pass,,24.424782,,,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,126,Swansea City,26,['a6ab49b7-50b8-4f76-8e13-6495201212a3'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:51.200,Pass,
,,,,,,,,,,,,,,,,,0.794129,,,,,,,,,,,6c24979f-ebed-4779-aa6a-6b1945643607,2582,,"[95.9, 42.7]",3754272,59,,,,,-0.36990607,,Right Foot,,"[105.7, 38.9]",,Ground Pass,,10.510946,,,,Bafétimbi Gomis,20521.0,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,126,Swansea City,26,['4971f9bc-ece2-4be9-a2f5-dce546b4802d'],52,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:52.722,Pass,
,,,,,,,,,,,,,,,,,1.329624,,,,,,,,,,,e6248bb9-6d54-4e0f-a58e-e7130fe2b6af,2587,,"[106.4, 38.2]",3754272,59,,,,,1.3389317,2ba56604-8953-4e51-a491-001a942e0188,Left Foot,,"[109.8, 52.6]",,Ground Pass,,14.795945,,,,Àngel Rangel Zaragoza,3973.0,True,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,126,Swansea City,26,"['360fc861-6537-41b8-97b3-d5a9d8750b5c', '444edfb6-6ca9-4a34-abeb-b4e746e0d8ae']",54,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:54.786,Pass,True
,,,,,,,,,,,,,,,,,1.039998,,,,,,,,,,,825833b2-a5d5-4f73-9882-591430770952,2599,,"[50.1, 0.1]",3754272,60,,True,,,2.7610862,,,,"[38.1, 4.9]",,Low Pass,,12.924396,,,,Erik Pieters,3467.0,,,,,Throw-in,2,From Throw In,Marko Arnautović,3325.0,Left Wing,128,Stoke City,30,['892e0378-1fe1-48c3-a679-a1702652b868'],31,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:31.629,Pass,
,,,,,,,,,,,,,,,,,1.049365,,,,,,,,,,,681ce383-10ac-4726-b2fc-3951b00cf68a,2601,,"[36.2, 5.3]",3754272,60,,,,,1.3296787,,Left Foot,,"[39.2, 17.5]",,Ground Pass,,12.563439,,,,Glenn Whelan,9625.0,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,128,Stoke City,30,['35141c11-790a-460c-97af-3a184437e440'],34,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:34.142,Pass,
,,,,,,,,,,,,,,,,,1.151246,,,,,,,,,,,ab0b451d-6b5a-43b4-aaa5-269e235f54aa,2604,,"[40.3, 17.3]",3754272,60,,,,,-0.7673821,,Right Foot,,"[51.6, 6.4]",,Ground Pass,,15.700318,,,,Marko Arnautović,3325.0,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Defensive Midfield,128,Stoke City,30,['e59fe2b8-ae56-4afa-b9a1-5e6210bce90a'],36,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:36.035,Pass,
,,,,,,,,,,,,,,,,,1.227305,,,,,,,,,,,1a44a29b-1b95-4c16-ae4f-3dd847ca7cdc,2607,,"[51.8, 5.3]",3754272,60,,,,,3.0907888,,Right Foot,,"[34.1, 6.2]",,Ground Pass,,17.722866,,,,Erik Pieters,3467.0,,,,,,2,From Throw In,Marko Arnautović,3325.0,Left Wing,128,Stoke City,30,['493258b7-2b66-4ea1-a2c0-7f5f13752ce7'],37,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:37.777,Pass,
,,,,,,,,,,,,,,,,,1.375952,,,,,,,,,,,d3f5ccd7-4951-4904-88bb-b75da02f32dd,2610,,"[34.3, 6.6]",3754272,60,,,,,2.7233684,,Left Foot,,"[19.9, 13.0]",,Ground Pass,,15.758172,,,,Philipp Wollscheid,40121.0,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,128,Stoke City,30,['864b911f-da85-4956-912e-44adc63dcf3f'],40,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:40.438,Pass,
,,,,,,,,,,,,,,,,,3.319439,,,,,,,,,,,314daec6-6ec4-412d-b05e-edcef7c6fd99,2613,,"[30.4, 8.1]",3754272,60,,,,,0.94934094,,Left Foot,,"[75.3, 70.8]",,High Pass,,77.11874,,Incomplete,,Ibrahim Afellay,4891.0,,True,,,,2,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,128,Stoke City,30,"['6a83fe19-3556-4a85-8269-7a6d51066193', 'bcc64c7a-f568-4b85-9d00-0218011f218b']",47,,,,,,,,,,,,,,,,,,Stoke City,30,00:15:47.455,Pass,
,,,,,,,,,,,,,,,,,1.949416,,,,,,,,,,,6a83fe19-3556-4a85-8269-7a6d51066193,2615,,"[44.8, 9.3]",3754272,60,,,,,1.1281037,,Head,,"[51.2, 22.8]",,High Pass,,14.940214,,,,Jefferson Antonio Montero Vite,7063.0,,,,,Recovery,2,Regular Play,Kyle Naughton,3340.0,Left Back,129,Swansea City,26,"['314daec6-6ec4-412d-b05e-edcef7c6fd99', 'fb9543ba-3305-4180-b0df-5cec66a491ae']",50,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:50.774,Pass,
,,,,,,,,,,,,,,,,,1.692475,,,,,,,,,,,0e87356a-6b47-4ec2-8141-f20fe8314d33,2618,,"[51.8, 22.0]",3754272,60,,,,,2.9195108,,Head,,"[33.2, 26.2]",,Low Pass,,19.068298,,,,Ashley Williams,3644.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,129,Swansea City,26,"['83843966-f5cb-41ca-8f35-b5ab30fed931', 'b3dbed3c-ea18-45b6-ad56-e559bd4c2281']",52,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:52.723,Pass,True
,,,,,,,,,,,,,,,,,1.373954,,,,,,,,,,,833d560f-5311-4332-bb84-b3773c4bcd50,2621,,"[32.4, 28.0]",3754272,60,,,,,1.5423679,,Left Foot,,"[33.0, 49.1]",,Ground Pass,,21.108528,,,,Federico Fernández,3290.0,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,129,Swansea City,26,['ee9f7bed-9972-46e1-b7be-fed1a01e0846'],56,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:56.071,Pass,
,,,,,,,,,,,,,,,,,1.498813,,,,,,,,,,,7d291f03-554a-4aec-9eed-5d88d6a11741,2624,,"[33.0, 49.1]",3754272,60,,,,,0.19415233,,Right Foot,,"[50.8, 52.6]",,Ground Pass,,18.140839,,,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Federico Fernández,3290.0,Right Center Back,129,Swansea City,26,['4a4a4cf8-9c37-47e4-b8a7-c8c157e34468'],58,,,,,,,,,,,,,,,,,,Swansea City,26,00:15:58.689,Pass,
,,,,,,,,,,,,,,,,,1.042242,,,,,,,,,,,1e3f3c76-c6e9-42ca-a99c-09abbf1182c0,2628,,"[49.0, 56.4]",3754272,61,,,,,1.8906707,,Right Foot,,"[43.7, 72.4]",,Ground Pass,,16.854969,,,,Àngel Rangel Zaragoza,3973.0,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,129,Swansea City,26,"['0e37c4da-e753-4b3b-969e-dc07f233f5a5', 'c105394b-9def-4ee3-b5db-3b906ecdc8b3']",1,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:01.896,Pass,True
,,,,,,,,,,,,,,,,,0.660146,,,,,,,,,,,5f82568d-7852-4706-b99d-7c5bc0f76ae7,2631,,"[43.7, 63.0]",3754272,61,,,,,-0.17573829,,Left Foot,,"[54.4, 61.1]",,Ground Pass,,10.867382,,,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,129,Swansea City,26,['dfee3457-d938-4cb5-a414-e103976b079c'],4,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:04.643,Pass,
,,,,,,,,,,,,,,,,,0.919944,,,,,,,,,,,6d01774e-6507-4c7b-8136-c4505380096f,2634,,"[54.4, 61.1]",3754272,61,,,,,-1.9640757,,Right Foot,,"[50.5, 51.7]",,Ground Pass,,10.176934,,,,Àngel Rangel Zaragoza,3973.0,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,129,Swansea City,26,['279f48bc-4a1c-4299-b8ec-bf9d529c8847'],5,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:05.920,Pass,
,,,,,,,,,,,,,,,,,0.785938,,,,,,,,,,,1c130a25-b15f-430a-91bc-d38c36cf82a5,2638,,"[51.0, 51.3]",3754272,61,,,,,0.23032174,,Left Foot,,"[65.5, 54.7]",,Ground Pass,,14.893287,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,129,Swansea City,26,"['0d16a332-a5b0-4a79-a1e7-2773951e025e', '75294733-cd96-4932-8f28-58f51508c151']",6,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:06.879,Pass,True
,,,,,,,,,,,,,,,,,1.368564,,,,,,,,,,,1661500f-96c1-4cc3-bea0-a0521e5c855a,2642,,"[63.6, 56.2]",3754272,61,,,,,2.634494,,Right Foot,,"[55.5, 60.7]",,Ground Pass,,9.2660675,,,,Jack Frank Porteous Cork,3462.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,129,Swansea City,26,"['cf74b688-8504-43f6-bdb9-bb0ac01d49e6', 'd6a15206-692a-4be6-aa2f-0aa859fefd14']",8,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:08.306,Pass,True
,,,,,,,,,,,,,,,,,3.118575,,,,,,,,,,,30769835-5f53-4e2d-939d-020e741b2a7f,2645,,"[55.2, 60.9]",3754272,61,,,,,0.4433945,,Right Foot,,"[93.1, 78.9]",,Low Pass,,41.95724,,Out,,Wayne Routledge,3449.0,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,129,Swansea City,26,['b797f26c-72f3-4ba9-b956-47858592e608'],10,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:10.946,Pass,
,,,,,,,,,,,,,,,,,1.761726,,,,,,,,,,,daa258d3-843b-4696-9493-76737d5fb4a9,2648,,"[27.4, 0.1]",3754272,61,,,,,0.34234986,,,,"[46.2, 6.8]",,High Pass,,19.958206,,,,José Luis Sanmartín Mato,3265.0,,,,,Throw-in,2,From Throw In,Erik Pieters,3467.0,Left Back,130,Stoke City,30,['ebe73136-a349-4d76-ad04-0a293e037856'],34,,,,,,,,,,,,,,,,,,Stoke City,30,00:16:34.978,Pass,
,,,,,,,,,,,,,,,,,4.60302,,,,,,,,,,,204cc7c2-63f5-4307-870e-4ac117639ec2,2656,,"[57.2, 27.3]",3754272,61,,,,,0.613357,,Right Foot,,"[90.3, 50.6]",,Low Pass,,40.47839,,Incomplete,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Forward,130,Stoke City,30,"['a55f0b4a-c043-4e60-b2d8-0c9d1eb81e59', 'efafba80-bfd9-42de-99a2-3ab443a91474']",40,,,,,,,,,,,,,,,,,,Stoke City,30,00:16:40.106,Pass,True
,,,,,,,,,,,,,,,,,1.568609,,,,,,,,,,,efafba80-bfd9-42de-99a2-3ab443a91474,2657,,"[29.8, 29.5]",3754272,61,,,,,0.7695265,,Left Foot,,"[42.6, 41.9]",,Ground Pass,,17.821335,,,,Federico Fernández,3290.0,,,,,Recovery,2,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,131,Swansea City,26,"['204cc7c2-63f5-4307-870e-4ac117639ec2', 'f2544eb8-d8a4-4f49-9cf0-75542f58fb50']",44,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:44.709,Pass,
,,,,,,,,,,,,,,,,,2.377479,,,,,,,,,,,b7df74c9-6208-47b7-a2ef-e2b6675f23bb,2660,,"[42.4, 42.1]",3754272,61,,,,,-2.6522322,,Right Foot,,"[16.3, 28.2]",,Ground Pass,,29.570593,,,,Łukasz Fabiański,3262.0,,,,,,2,Regular Play,Federico Fernández,3290.0,Right Center Back,131,Swansea City,26,['e3b82fec-e952-4c58-9cce-42a19382ba5b'],47,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:47.421,Pass,
,,,,,,,,,,,,,,,,,1.885884,,,,,,,,,,,fc2bb90c-09da-4b30-9093-2c3e2fe48da5,2663,,"[16.3, 28.2]",3754272,61,,,,,-0.87664735,,Right Foot,,"[30.2, 11.5]",,Ground Pass,,21.727861,,,,Kyle Naughton,3340.0,,,,,,2,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,131,Swansea City,26,['e6d271e4-841e-43f4-a7c5-44f8f0796bb7'],51,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:51.544,Pass,
,,,,,,,,,,,,,,,,,1.190533,,,,,,,,,,,77fe4006-0bdd-460f-8c5f-9909baab09c1,2665,,"[30.2, 11.5]",3754272,61,,,,,1.1071488,,Right Foot,,"[38.1, 27.3]",,Ground Pass,,17.664938,,,,Ashley Williams,3644.0,,,,,,2,Regular Play,Kyle Naughton,3340.0,Left Back,131,Swansea City,26,['088bc358-618d-40aa-bdd4-c6e62a9a9915'],53,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:53.430,Pass,
,,,,,,,,,,,,,,,,,1.182104,,,,,,,,,,,8147e813-9db5-43cb-b9e7-2ef388e02e5a,2668,,"[38.1, 29.0]",3754272,61,,,,,-1.0381527,,Left Foot,,"[49.3, 10.0]",,Low Pass,,22.055386,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,131,Swansea City,26,['0160c6c4-2746-4461-973d-24556abfdc0b'],54,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:54.700,Pass,
,,,,,,,,,,,,,,,,,1.042431,,,,,,,,,,,2ce1209e-a5cd-4aae-8471-658a16142523,2672,,"[49.5, 10.6]",3754272,61,,,,,-2.8501358,,Right Foot,,"[37.5, 7.0]",,Ground Pass,,12.528368,,,,Kyle Naughton,3340.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,131,Swansea City,26,"['1068a70e-3da5-4325-98aa-9e49a7821109', 'fe678eb8-69ba-4997-b00e-767f23ba5ecd']",57,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:57.043,Pass,True
,,,,,,,,,,,,,,,,,0.836683,,,,,,,,,,,7a0cadf1-beda-482a-9cef-945ebd19c7fc,2675,,"[37.1, 7.6]",3754272,61,,,,,0.7354398,,Right Foot,,"[49.7, 19.0]",,Ground Pass,,16.991762,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Kyle Naughton,3340.0,Left Back,131,Swansea City,26,['9a22a565-edf7-476b-8697-14fb7c8b698d'],58,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:58.934,Pass,
,,,,,,,,,,,,,,,,,1.100084,,,,,,,,,,,afba52d9-4a98-49f5-bd05-e93fda547577,2679,,"[46.5, 19.2]",3754272,61,,,,,2.0476882,,Right Foot,,"[40.3, 31.2]",,Low Pass,,13.507035,,,,Leroy Fer,4045.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,131,Swansea City,26,"['5d90fbe6-d57c-49a3-88f6-72a95cce02b8', 'b4da278d-ec3d-49ce-b3f7-996426ffabac']",59,,,,,,,,,,,,,,,,,,Swansea City,26,00:16:59.847,Pass,True
,,,,,,,,,,,,,,,,,1.024513,,,,,,,,,,,433d1bc7-140a-4277-bdc4-68bc25831563,2683,,"[41.6, 31.6]",3754272,62,,,,,-1.2032063,,Left Foot,,"[47.8, 15.5]",,Low Pass,,17.252537,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Leroy Fer,4045.0,Left Center Midfield,131,Swansea City,26,"['38d1da17-6ee9-4428-a0f8-37b983f85860', 'f93c55ea-9278-416c-afdd-ed5a5ce178fc']",1,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:01.012,Pass,True
,,,,,,,,,,,,,,,,,0.873351,,,,,,,,,,,8f53cf40-b81c-4d43-902a-e4296dbad396,2687,,"[43.9, 4.2]",3754272,62,,,,,-0.28555468,,Left Foot,,"[54.8, 1.0]",,Ground Pass,,11.360018,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,131,Swansea City,26,"['e40c8b19-9998-46d7-a66e-2705f386d214', 'f4c2945a-d379-4310-8293-fcf36628d488']",3,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:03.348,Pass,True
,,,,,,,,,,,,,,,,,1.135835,,,,,,,,,,,f85079f1-5f3c-49c3-9474-dc32c1ce0f1f,2690,,"[89.0, 3.1]",3754272,62,,,,,2.0272756,,Left Foot,,"[83.5, 14.3]",,Ground Pass,,12.47758,,Incomplete,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,131,Swansea City,26,"['9dd94aad-dcf4-48aa-94f2-bf42b2d07dc5', 'fd9b85c0-2c23-4bec-9f48-f18d15d82833']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:07.671,Pass,
,,,,,,,,,,,,,,,,,1.865438,,,,,,,,,,,621a89ce-95fd-420c-a631-ac2ff4548652,2695,,"[36.4, 67.3]",3754272,62,,,,,-1.7988411,,Right Foot,,"[29.6, 38.0]",,High Pass,,30.07873,,,,Erik Pieters,3467.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,131,Swansea City,26,['d47e955e-195a-445a-a370-e8312c546982'],12,,,,,,,,,,,,,,,,,,Stoke City,30,00:17:12.589,Pass,
,,,,,,,,,,,,,,,,,1.355151,,,,,,,,,,,87b078b1-9f45-49e6-b2f4-b591259affeb,2699,,"[30.2, 40.6]",3754272,62,,,,True,-0.68040925,,,,"[55.9, 19.8]",,Low Pass,,33.062515,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,131,Swansea City,26,"['6814f0a1-4be3-4f38-83fc-d0ea35b82d93', '8f25dd89-7f5d-440f-a77a-9511e1b3cece', 'cd3022a2-96c2-409d-802a-2b0a14b63ff0', 'e182876d-2353-443c-b6c5-168cadd894c1']",14,,,,,,,,,,,,,,,,,,Stoke City,30,00:17:14.455,Pass,True
,,,,,,,,,,,,,,,,,2.533523,,,,,,,,,,,8f25dd89-7f5d-440f-a77a-9511e1b3cece,2701,,"[64.2, 60.3]",3754272,62,,,,,-1.6387544,,Right Foot,,"[62.9, 41.2]",,Low Pass,,19.14419,,,,Jack Frank Porteous Cork,3462.0,,,,,Recovery,2,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,131,Swansea City,26,"['87b078b1-9f45-49e6-b2f4-b591259affeb', '9f1ca507-0734-4504-9b3a-72c9d74cb74d']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:15.810,Pass,
,,,,,,,,,,,,,,,,,1.318236,,,,,,,,,,,f5729a28-a5a5-4370-9a5c-a01fc292702f,2704,,"[64.9, 38.4]",3754272,62,,,,,-1.1589891,,Right Foot,,"[68.7, 29.7]",,Ground Pass,,9.493682,,,,Leroy Fer,4045.0,,,,,,2,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,131,Swansea City,26,['c4528782-aed6-4b7c-a9e4-37fd34bca28e'],20,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:20.127,Pass,
,,,,,,,,,,,,,,,,,1.142114,,,,,,,,,,,1813251b-14fe-4ca5-88a7-276e4d291e0c,2707,,"[75.6, 28.6]",3754272,62,,,,,0.6556956,,Left Foot,,"[88.6, 38.6]",,Ground Pass,,16.40122,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Leroy Fer,4045.0,Left Center Midfield,131,Swansea City,26,['f5f46ef0-d825-4628-89da-85500ae1c7ba'],22,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:22.080,Pass,
,,,,,,,,,,,,,,,,,1.228909,,,,,,,,,,,f14baec4-cb16-4348-bb63-83df5f6e024c,2711,,"[87.1, 37.6]",3754272,62,,,,,-0.8212802,,Left Foot,,"[96.5, 27.5]",,Ground Pass,,13.797463,,,,Bafétimbi Gomis,20521.0,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,131,Swansea City,26,"['0d9296c1-6fcf-4480-b2eb-5ab3a59dbb8c', '38f6851c-2826-4932-a0bb-91f5e917a85f']",24,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:24.029,Pass,True
,,,,,,,,,,,,,,,,,0.911888,,,,,,,,,,,f1a06f6b-3cc4-4dc3-9f9b-6ef20f7d794b,2715,,"[96.7, 27.5]",3754272,62,,,,,-3.074579,,Right Foot,,"[81.8, 26.5]",,Ground Pass,,14.933519,,,,Leroy Fer,4045.0,,,,,,2,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,131,Swansea City,26,"['1dbcfea1-8460-4958-885b-79cb9b02e0af', 'c8ee44b3-f8ad-45ae-baa7-fa97344f3579']",25,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:25.275,Pass,True
,,,,,,,,,,,,,,,,,1.18728,,,,,,,,,,,e699aa98-9e89-4af2-96d8-0242ccb1d9f3,2718,,"[81.6, 25.2]",3754272,62,,,,,-0.6998929,,Left Foot,,"[98.7, 10.8]",,Ground Pass,,22.355536,,,,Jefferson Antonio Montero Vite,7063.0,,,,,,2,Regular Play,Leroy Fer,4045.0,Left Center Midfield,131,Swansea City,26,['cf8b8961-0687-4129-8277-d92d1c39dc07'],27,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:27.538,Pass,
,,,,,,,,,,,,,,,,,1.041712,,,,,,,,,,,e570ff43-7dc9-4a79-90a8-8ddfc4037409,2721,,"[112.1, 20.9]",3754272,62,,,,,1.3209555,,Right Foot,True,"[115.8, 35.4]",,Low Pass,,14.964625,,Incomplete,,Bafétimbi Gomis,20521.0,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Center Defensive Midfield,131,Swansea City,26,"['3409cff7-f04e-43d0-b0ef-cbcc152f15cc', '708679ef-2398-48cf-8003-df0090fbc843']",33,,,,,,,,,,,,,,,,,,Swansea City,26,00:17:33.529,Pass,
