50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.838842,,,,,,,,,,,,86719025-9446-41fe-b42c-94446837b435,989,,"[53.3, 15.7]",3754332,26,,,,,-2.9398303,,Left Foot,,,"[26.9, 10.3]",,Ground Pass,,26.946613,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Danny Rose,3594.0,Left Back,43,West Bromwich Albion,27,"['7af439a3-5849-42ce-8d9d-2c06ca2ad0d4', 'e775f73f-b20d-4674-86ec-539994611f2b']",8,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:26:08.454,Pass,
,,,,,,,,,,,,,,,,,1.100429,,,,,,,,,,,,f2b421ac-1692-41d3-8263-9853a9d7eafe,995,,"[107.9, 80.0]",3754332,26,,,,,-1.4646395,,,,,"[109.2, 67.8]",,Low Pass,,12.269067,,,,Darren Fletcher,4022.0,,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,44,West Bromwich Albion,27,['5944aae8-a6f9-49ef-9c74-708cc2499489'],39,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:39.109,Pass,
,,,,,,,,,,,,,,,,,0.752491,,,,,,,,,,,,dcaee8f3-8def-455d-9300-e24cce5bcc18,1000,,"[107.0, 72.2]",3754332,26,,,,,0.6235607,,Right Foot,,,"[112.7, 76.3]",,Ground Pass,,7.0213957,,,,James McClean,3514.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,44,West Bromwich Albion,27,"['1f137ee4-eb4a-4061-b891-10b92917a4d5', '5ce928cd-6587-4044-a340-e42f565c9bce']",42,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:42.455,Pass,True
,,,,,,,,,,,,,,,,,0.101797,,,,,,,,,,,,ce880193-cccb-44f1-abe1-a78124ee6314,1003,,"[115.1, 73.3]",3754332,26,,,,,-1.6896367,,Right Foot,,,"[114.3, 66.6]",,Low Pass,,6.747592,,Incomplete,,,,,,,,,,1,From Throw In,James McClean,3514.0,Left Midfield,44,West Bromwich Albion,27,['9a6a658d-3d5c-4437-bc55-242ec1389544'],45,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:26:45.843,Pass,
,,,,,,,,,,,,,,,,,0.966993,,,,,,,,,,,,1a98c9d8-8507-46d1-9a47-1d0d268bea64,1005,,"[112.9, 80.0]",3754332,27,,,,,-1.9084909,,,,,"[108.3, 66.9]",,Low Pass,,13.884164,,,,Darren Fletcher,4022.0,,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,45,West Bromwich Albion,27,['7da69d94-6b1e-45c0-b80a-048f6b742094'],20,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:20.010,Pass,
,,,,,,,,,,,,,,,,,0.098865,,,,,,,,,,,,e6050ff8-ce98-4bc3-a285-442d5b94b109,1009,,"[108.6, 67.6]",3754332,27,,,,,0.7086263,,Right Foot,,,"[110.7, 69.4]",,Ground Pass,,2.7658634,,Incomplete,,Craig Dawson,3523.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,45,West Bromwich Albion,27,"['5fa11635-6589-4c2f-a3ac-e99d927cdc90', '7b47221e-3c21-4fa5-8a04-eed5127210ea', 'f9456b4a-fcdb-4243-af73-4702521400e2']",21,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:21.695,Pass,True
,,,,,,,,,,,,,,,,,0.286762,,,,,,,,,,,,aef838e5-95cf-4e7c-8f5b-b569f5b6fcd7,1015,,"[106.7, 74.8]",3754332,27,,,,,-0.03029376,,Right Foot,,,"[110.0, 74.7]",,Ground Pass,,3.3015149,,Incomplete,,Craig Dawson,3523.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,45,West Bromwich Albion,27,"['3b17d1e2-5057-4d29-9b22-b70cb73f062d', '531295d4-8dbd-4799-a9c2-63e7ce6e4299', '6ca11cdb-e6d9-4133-a205-f56fbae629e1']",23,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:23.788,Pass,True
,,,,,,,,,,,,,,,,,0.60681,,,,,,,,,,,,071474fe-f80b-4b0f-9ce1-22de123553a9,1021,,"[10.1, 7.2]",3754332,27,,,,,0.031239834,,Left Foot,,,"[19.7, 7.5]",,Ground Pass,,9.604687,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,46,Tottenham Hotspur,38,['371ee646-b984-4371-8eab-95c6decda622'],25,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:25.432,Pass,
,,,,,,,,,,,,,,,,,1.55913,,,,,,,,,,,,13c7229e-9540-48be-a336-e0ea3f4584ce,1027,,"[97.6, 72.2]",3754332,27,,,,,-1.3439975,,Right Foot,,,"[99.4, 64.4]",,Ground Pass,,8.004998,,Incomplete,,Darren Fletcher,4022.0,,,,,,Recovery,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,46,Tottenham Hotspur,38,"['2024a54d-57a7-4138-9f31-22e7de5b6214', '5a02495d-855d-4fa9-9b31-b12af81564af', 'e23fcbd1-6619-42a7-9a45-e6cbd2eb96f2']",27,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:27.151,Pass,True
,,,,,,,,,,,,,,,,,0.841707,,,,,,,,,,,,2024a54d-57a7-4138-9f31-22e7de5b6214,1029,,"[20.7, 15.7]",3754332,27,,,,,0.23218866,,Left Foot,,,"[41.0, 20.5]",,Ground Pass,,20.85977,,,,Bamidele Alli,3094.0,,,,,,Recovery,1,Regular Play,Danny Rose,3594.0,Left Back,46,Tottenham Hotspur,38,"['13c7229e-9540-48be-a336-e0ea3f4584ce', '51c340d8-e285-4790-8563-f1d9d8a54544']",28,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:28.710,Pass,
,,,,,,,,,,,,,,,,,1.191486,,,,,,,,,,,,f889fbbc-5ead-4b90-a354-c3cdb2ee9757,1033,,"[44.6, 20.1]",3754332,27,,,,,-0.36195877,,Right Foot,,,"[54.9, 16.2]",,Ground Pass,,11.013628,,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,46,Tottenham Hotspur,38,"['4872655b-9cf6-4ec6-96a1-9d1d2ce591ce', '93d7d142-a399-4e14-97e7-e102b979a145']",30,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:30.300,Pass,True
,,,,,,,,,,,,,,,,,0.974598,,,,,,,,,,,,4f4b9800-aaa8-46d7-bf7c-8dbc3a6adfa7,1037,,"[55.2, 16.2]",3754332,27,,,,,0.6627295,,Right Foot,,,"[63.4, 22.6]",,Ground Pass,,10.401923,,,,Erik Lamela,3585.0,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,46,Tottenham Hotspur,38,"['0ec9c188-0aa2-4bee-9e9d-43c716471d8e', 'ffe17fef-927c-4ed6-b05d-0da1a244bed9']",31,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:31.526,Pass,True
,,,,,,,,,,,,,,,,,0.663244,,,,,,,,,,,,173d440d-fc3b-43e6-aeca-99b8389148d8,1040,,"[63.4, 22.9]",3754332,27,,,,,-0.76456785,,Left Foot,,,"[78.1, 8.8]",,Ground Pass,,20.369095,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,46,Tottenham Hotspur,38,['a833889d-01d6-4d4e-a8a0-755e8f9e0aec'],33,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:33.300,Pass,
,,,,,,,,,,,,,,,,,2.05487,,,,,,,,,,,,521e92cb-2453-44fe-a34e-b305114ee3e2,1043,,"[85.6, 8.4]",3754332,27,,,,,0.8910393,,Right Foot,True,,"[113.0, 42.3]",,High Pass,,43.588646,,Incomplete,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,46,Tottenham Hotspur,38,['5e9f6582-d916-4ef4-8775-1cddff5665fa'],35,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:35.452,Pass,
,,,,,,,,,,,,,,,,,3.728633,,,,,,,,,,,,4d37c1f3-c2ce-4cb7-ab09-406d42b5f38d,1046,,"[15.4, 56.1]",3754332,27,,,,,0.13314968,,Drop Kick,,,"[81.1, 64.9]",,High Pass,,66.28673,,,,James McClean,3514.0,,,,,,,1,From Keeper,Glyn Oliver Myhill,5108.0,Goalkeeper,47,West Bromwich Albion,27,['31b88fe5-d54d-428f-bdda-de11ed1164b5'],51,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:51.532,Pass,
,,,,,,,,,,,,,,,,,1.85293,,,,,,,,,,,,5312757d-295d-4a10-9991-4cbf1e7bdf66,1048,,"[78.7, 65.8]",3754332,27,,,,,0.008163084,,Head,,,"[103.2, 66.0]",,Low Pass,,24.500816,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,,1,From Keeper,James McClean,3514.0,Left Midfield,47,West Bromwich Albion,27,"['76abc8f7-a2cf-4894-baea-7ae5cec25391', 'ede16394-e1d4-4e1a-9dc6-762191c9e86a']",55,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:55.300,Pass,
,,,,,,,,,,,,,,,,,1.265605,,,,,,,,,,,,f84fffa8-789d-4e80-bb81-d903b58295b1,1052,,"[106.4, 80.0]",3754332,28,,,,,-1.0871012,,,,,"[114.7, 64.2]",,High Pass,,17.847408,,Incomplete,,James McClean,3514.0,,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,48,West Bromwich Albion,27,"['a585f2bc-85d6-42a3-ae76-97bae2eeb0ca', 'fe71f7b6-dc1e-48c8-bfd3-8b20fdbb5b08']",17,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:17.798,Pass,
,,,,,,,,,,,,,,,,,1.716542,,,,,,,,,,,,74631197-526c-4b38-a679-fa006815e630,1057,,"[2.9, 4.0]",3754332,28,,,,,-0.26434243,,Left Foot,,,"[16.2, 0.4]",,High Pass,,13.778606,,Out,,,,,,,,,,1,From Throw In,Danny Rose,3594.0,Left Back,48,West Bromwich Albion,27,['074446c2-510f-4aa8-ae68-5fc28d6c5003'],20,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:20.854,Pass,True
,,,,,,,,,,,,,,,,,0.940723,,,,,,,,,,,,09c52953-91cd-4715-af26-60458f498b35,1058,,"[110.6, 80.0]",3754332,28,,,,,-2.1141229,,,,,"[104.5, 69.9]",,Low Pass,,11.799152,,,,Darren Fletcher,4022.0,,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,49,West Bromwich Albion,27,['13cae20d-1321-4338-a35f-e534dafb02ca'],45,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:45.553,Pass,
,,,,,,,,,,,,,,,,,0.816502,,,,,,,,,,,,2d5c80dc-57ce-4513-bc39-0c2b092e7667,1061,,"[104.5, 69.9]",3754332,28,,,,,1.0229328,,Right Foot,,,"[108.1, 75.8]",,Ground Pass,,6.9115844,,,,Craig Dawson,3523.0,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,49,West Bromwich Albion,27,['506af15b-eb9a-46e9-85dd-5d9524efa16a'],46,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:46.529,Pass,
,,,,,,,,,,,,,,,,,1.211123,,,,,,,,,,,,864e0794-93b7-409c-9941-7f346abf4e8d,1065,,"[117.0, 74.7]",3754332,28,,,,,-2.0359752,83999034-40c4-4630-a119-74532e085764,Right Foot,True,True,"[103.9, 48.6]",,Low Pass,,29.203081,,,,Craig Gardner,9485.0,True,,,,,,1,From Throw In,Craig Dawson,3523.0,Right Back,49,West Bromwich Albion,27,['7ce7b2e8-ebe0-42e4-8232-d5520cb0f907'],50,,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:50.107,Pass,
,,,,,,,,,,,,,,,,,2.776037,,,,,,,,,,,,63499e76-2742-4f0c-be03-4f14e96a9101,1069,,"[7.0, 44.1]",3754332,29,,,,,1.2454357,,Right Foot,,,"[15.4, 69.0]",,Ground Pass,,26.278698,,,,Toby Alderweireld,20005.0,,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,50,Tottenham Hotspur,38,['13cb9d34-41f1-45a2-9f8b-fde8df790309'],16,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:16.847,Pass,
,,,,,,,,,,,,,,,,,2.070492,,,,,,,,,,,,e132627f-6bfa-4f51-a0c2-b1bb75d298f8,1073,,"[21.5, 77.1]",3754332,29,,,,,-0.5431896,,Right Foot,,,"[53.3, 57.9]",,Ground Pass,,37.146736,,,,Harry Kane,10955.0,,,,,,,1,From Goal Kick,Toby Alderweireld,20005.0,Right Center Back,50,Tottenham Hotspur,38,"['45451cdc-41b1-4873-9ec6-00536bab8ce4', '7cdda83c-dd14-45ca-a44e-2a2e73b6ad3d']",21,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:21.323,Pass,True
,,,,,,,,,,,,,,,,,1.350779,,,,,,,,,,,,e653dd8f-8287-444a-9c9d-55654a6c9774,1077,,"[54.8, 58.8]",3754332,29,,,,,1.3339475,,Right Foot,,,"[59.0, 76.2]",,Ground Pass,,17.899721,,,,Erik Lamela,3585.0,,,,,,,1,From Goal Kick,Harry Kane,10955.0,Center Forward,50,Tottenham Hotspur,38,['4c68acec-815f-40bc-bc9e-d9a4cbddbaf8'],23,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:23.433,Pass,
,,,,,,,,,,,,,,,,,2.907175,,,,,,,,,,,,ce3389b7-27f8-4ba4-9448-8f2587bc1029,1083,,"[59.2, 80.0]",3754332,29,,,,,-2.9923608,,,,,"[30.6, 75.7]",,Low Pass,,28.921446,,,,Toby Alderweireld,20005.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,51,Tottenham Hotspur,38,['e7d03b6d-ba29-4e71-8d7f-a967a2ae9bd0'],36,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:36.601,Pass,
,,,,,,,,,,,,,,,,,3.787692,,,,,,,,,,,,a1a29fc0-3980-42ae-98ba-28b6732366c3,1086,,"[25.4, 75.6]",3754332,29,,,,,-1.6745887,,Right Foot,,,"[20.4, 27.6]",,Ground Pass,,48.259712,,,,Jan Vertonghen,3077.0,,,True,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,51,Tottenham Hotspur,38,['acc8e0eb-4623-4c22-98d9-702d8bde76d0'],40,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:40.926,Pass,
,,,,,,,,,,,,,,,,,1.865176,,,,,,,,,,,,fe99510a-baa5-4716-a752-c9a8586866c1,1089,,"[20.4, 27.4]",3754332,29,,,,,1.3999298,,Left Foot,,,"[24.8, 52.9]",,Ground Pass,,25.876823,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,51,Tottenham Hotspur,38,['420df97a-f476-408e-b626-489763aa2d94'],45,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:45.609,Pass,
,,,,,,,,,,,,,,,,,1.602907,,,,,,,,,,,,7b35a433-9c6c-4d96-b49d-fd054077b907,1092,,"[25.8, 54.1]",3754332,29,,,,,0.7332367,,Left Foot,,,"[38.9, 65.9]",,Ground Pass,,17.63094,,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,51,Tottenham Hotspur,38,['b5a7e4e9-21bc-40bf-a7ac-667205850910'],48,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:48.296,Pass,
,,,,,,,,,,,,,,,,,0.96974,,,,,,,,,,,,698eac14-1ff1-4058-a5ee-b4ea3e599b65,1095,,"[40.9, 66.6]",3754332,29,,,,,0.13466391,,Right Foot,,,"[56.4, 68.7]",,Ground Pass,,15.641611,,,,Erik Lamela,3585.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,51,Tottenham Hotspur,38,['ee520e15-b51c-4e19-ae1f-12a93d0077e7'],50,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:50.638,Pass,
,,,,,,,,,,,,,,,,,1.503007,,,,,,,,,,,,ff85d43c-be0a-42a0-9aea-239b3fcb9d70,1099,,"[55.9, 68.7]",3754332,29,,,,,3.0367157,,Left Foot,,,"[42.6, 70.1]",,Ground Pass,,13.373481,,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,51,Tottenham Hotspur,38,"['a087e55e-c5f4-4ffa-8518-8d2054dac758', 'd038aaca-85b1-41cc-8b1e-540400854323']",51,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:51.727,Pass,True
,,,,,,,,,,,,,,,,,1.619327,,,,,,,,,,,,5b8c661b-1dbb-4e13-bfef-29bff6e36b66,1102,,"[39.8, 69.9]",3754332,29,,,,,-2.5589447,,Right Foot,,,"[22.5, 58.5]",,Ground Pass,,20.71835,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,51,Tottenham Hotspur,38,['8fd91a8a-f88c-4edf-8b21-c0ef0939677a'],54,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:54.367,Pass,
,,,,,,,,,,,,,,,,,1.831427,,,,,,,,,,,,426e3f9d-f0d1-41a1-87f4-918fb9fa785c,1106,,"[22.0, 64.5]",3754332,29,,,,,-2.4540627,,Left Foot,,,"[6.9, 52.1]",,Ground Pass,,19.538935,,,,Hugo Lloris,3099.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,51,Tottenham Hotspur,38,['0b3db516-58b2-438a-8a0d-370ffebbe4b7'],57,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:57.788,Pass,
,,,,,,,,,,,,,,,,,2.58549,,,,,,,,,,,,f11f85a6-290a-41a4-b41b-7f0294d6044e,1109,,"[6.1, 49.6]",3754332,30,,,,,-1.4543341,,Left Foot,,,"[10.3, 13.7]",,Ground Pass,,36.144848,,,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,51,Tottenham Hotspur,38,['016c5154-5d02-4ed4-8a7c-9d7855c9127f'],0,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:00.999,Pass,
,,,,,,,,,,,,,,,,,1.516329,,,,,,,,,,,,0dab3611-0a65-4f86-a595-df703a6d7b04,1112,,"[23.7, 13.8]",3754332,30,,,,,1.4849861,,Left Foot,,,"[25.3, 32.4]",,Ground Pass,,18.66869,,,,Eric Dier,10956.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,51,Tottenham Hotspur,38,['d488800c-70ff-4d5f-93d3-11e926c720bd'],5,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:05.948,Pass,
,,,,,,,,,,,,,,,,,1.409867,,,,,,,,,,,,89892bcf-af17-4d27-b2ee-470fd2d04161,1115,,"[25.3, 32.4]",3754332,30,,,,,0.059711542,,Right Foot,,,"[43.7, 33.5]",,Ground Pass,,18.432852,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,51,Tottenham Hotspur,38,['4a392e06-5d97-47e5-9f73-beaf74c7b288'],8,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:08.260,Pass,
,,,,,,,,,,,,,,,,,2.079984,,,,,,,,,,,,f972c722-20b8-4d68-b2fd-fa8c2c9bdc65,1118,,"[43.6, 39.8]",3754332,30,,,,,1.5288628,,Right Foot,,,"[44.8, 68.4]",,Ground Pass,,28.625164,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,51,Tottenham Hotspur,38,['10c2793d-82c0-478d-a019-e176be9a6c85'],10,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:10.300,Pass,
,,,,,,,,,,,,,,,,,1.095378,,,,,,,,,,,,cebddd8e-78fc-4524-b85b-db73bac2a522,1121,,"[68.3, 67.7]",3754332,30,,,,,-1.3535029,,Right Foot,,,"[73.4, 44.6]",,Ground Pass,,23.656288,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,51,Tottenham Hotspur,38,['e94fe6ad-ea2c-4424-8205-82cc2a796f6f'],14,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:14.885,Pass,
,,,,,,,,,,,,,,,,,1.685461,,,,,,,,,,,,171e59fe-a120-41ac-9362-512c1207544c,1124,,"[77.9, 51.6]",3754332,30,,,,,1.053509,,Right Foot,,,"[84.5, 63.2]",,Ground Pass,,13.346161,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,51,Tottenham Hotspur,38,['edf5c123-64c6-4ca2-8279-7c83d967e5c2'],17,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:17.536,Pass,
,,,,,,,,,,,,,,,,,1.162536,,,,,,,,,,,,a5c6169b-0165-4f78-9b55-30fc7cd1dffb,1127,,"[89.7, 72.4]",3754332,30,,,,,-1.850244,,Right Foot,,,"[86.4, 60.9]",,Ground Pass,,11.964113,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,51,Tottenham Hotspur,38,['aa808ff1-ece9-452c-a3b7-6f80c96e6c8a'],21,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:21.007,Pass,
,,,,,,,,,,,,,,,,,1.218182,,,,,,,,,,,,4f281f37-94d6-4345-961d-612440bdcd71,1130,,"[89.8, 58.7]",3754332,30,,,,,1.550391,,Left Foot,,,"[90.0, 68.5]",,Ground Pass,,9.802041,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,51,Tottenham Hotspur,38,['526392ec-d86c-43d2-8004-758baba0b5a6'],24,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:24.624,Pass,
,,,,,,,,,,,,,,,,,0.601104,,,,,,,,,,,,0da89fc7-8d26-4f45-b672-95bec7c72a6b,1133,,"[91.4, 49.6]",3754332,30,,,,,0.21459287,,Left Foot,,,"[99.2, 51.3]",,Ground Pass,,7.983107,,,,Bamidele Alli,3094.0,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,51,Tottenham Hotspur,38,['e225116f-9a4c-4260-b058-efa39bfaf29d'],28,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:28.378,Pass,
,,,,,,,,,,,,,,,,,0.848702,,,,,,,,,,,,e0d8387a-3ff4-4ee8-8081-b8773c574f49,1137,,"[99.5, 52.3]",3754332,30,,,,,2.4865978,,Right Foot,,,"[92.6, 57.6]",,Ground Pass,,8.700575,,,,Erik Lamela,3585.0,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,51,Tottenham Hotspur,38,['dc8c8329-081b-4d86-840b-e995387d20fc'],29,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:29.966,Pass,
,,,,,,,,,,,,,,,,,1.133595,,,,,,,,,,,,d3700e22-a272-48b1-b34e-b0a3b785fb3e,1140,,"[91.7, 56.2]",3754332,30,,,,,-1.0080591,,Left Foot,,,"[108.1, 30.2]",,High Pass,,30.740202,,Incomplete,,Danny Rose,3594.0,,,,,,,1,From Throw In,Erik Lamela,3585.0,Right Wing,51,Tottenham Hotspur,38,"['122b1b53-368a-4f89-a5b4-cd88d10d78b4', '422e8776-e388-463e-b071-caed62d6b988']",33,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:33.413,Pass,
,,,,,,,,,,,,,,,,,1.353375,,,,,,,,,,,,cd50bf24-0546-476a-813a-8051ba3451bd,1146,,"[80.0, 29.1]",3754332,30,,,,,2.6177769,,Right Foot,,,"[63.9, 38.4]",,Ground Pass,,18.59301,,,,Jan Vertonghen,3077.0,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,51,Tottenham Hotspur,38,"['b2a6dbbb-b882-4462-9636-4d5e105cc62e', 'f0887032-1aef-4994-8b46-8d12c43f574a']",38,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:38.110,Pass,True
,,,,,,,,,,,,,,,,,2.050423,,,,,,,,,,,,e38ba505-d94f-4b5f-8498-821bad020b8c,1149,,"[56.7, 44.1]",3754332,30,,,,,1.0832012,,Right Foot,,,"[63.7, 57.3]",,Ground Pass,,14.941218,,,,Toby Alderweireld,20005.0,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,51,Tottenham Hotspur,38,['ff93c9d7-65c3-497d-b5b6-29df2a2ffe99'],40,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:40.708,Pass,
,,,,,,,,,,,,,,,,,1.310408,,,,,,,,,,,,f1b22b42-8d5d-478a-9934-9a136f1b7251,1153,,"[63.7, 63.2]",3754332,30,,,,,0.68690366,,Right Foot,,,"[77.6, 74.6]",,Ground Pass,,17.976929,,,,Erik Lamela,3585.0,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,51,Tottenham Hotspur,38,"['2004fb22-a5bb-4291-9f03-f35f0262752b', 'c9ef71cf-c043-457a-8ac8-5f42f4c1df98']",43,,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:43.146,Pass,True
