50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.195648,,,,,,,,,,,265651c9-1a4a-4508-b9f7-85f9ab48c500,1081,,"[75.8, 43.8]",3754337,28,,,,1.0626816,,Left Foot,,"[94.4, 77.2]",,Ground Pass,,38.22983,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,59,Southampton,25,['3e8c2e78-05ca-4944-81fa-8a3b9bac8f1d'],33,,,,,,,,,,,,,,,,,Southampton,25,00:28:33.580,Pass,
,,,,,,,,,,,,,,,,,,1.374007,,,,,,,,,,,92a6f756-facf-4bd7-9279-547a5d5ea9f8,1084,,"[96.3, 75.5]",3754337,28,,,,-1.2752178,,Right Foot,True,"[105.1, 46.6]",,High Pass,,30.210098,,Incomplete,,Graziano Pellè,11062.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,59,Southampton,25,"['55f27da5-296f-4f87-b755-a7f62e5b4ef1', '9c262c34-d73c-44ae-b936-133f91f4fef7']",36,,,,,,,,,,,,,,,,,Southampton,25,00:28:36.542,Pass,
,,,,,,,,,,,,,,,,,,0.743878,,,,,,,,,,,ed8de50a-3432-4e74-9cbd-54a33e856744,1089,,"[91.8, 73.3]",3754337,28,,,,-1.2021004,,Right Foot,,"[96.9, 60.1]",,Ground Pass,,14.150971,,,,Sadio Mané,3629.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,59,Southampton,25,['73a3b6c8-7f10-4ac7-a2a5-203a3bfd8c51'],40,,,,,,,,,,,,,,,,,Southampton,25,00:28:40.197,Pass,
,,,,,,,,,,,,,,,,,,0.478467,,,,,,,,,,,d8130403-9931-47c6-8232-f7f772dccae2,1100,,"[93.1, 43.8]",3754337,28,,,,-1.6756732,,Right Foot,,"[92.7, 40.0]",,Ground Pass,,3.8209946,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,59,Southampton,25,"['9ee546cc-24ce-427d-a7aa-3476ca903cc7', 'c082dc81-f12f-4553-8a6f-da876dc950e0']",44,,,,,,,,,,,,,,,,,Southampton,25,00:28:44.239,Pass,True
,,,,,,,,,,,,,,,,,,2.283034,,,,,,,,,,,558073af-fd8b-4525-8a56-faa396178838,1104,,"[78.1, 58.8]",3754337,28,,,,2.0371249,,Right Foot,,"[70.6, 73.7]",,Ground Pass,,16.681128,,,,José Miguel da Rocha Fonte,3960.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Left Center Midfield,59,Southampton,25,"['4c9d4cfc-812c-4ff9-aa02-a5e0dc7e31c6', 'a280691b-3519-4c88-a8e4-db976b026a86']",47,,,,,,,,,,,,,,,,,Southampton,25,00:28:47.995,Pass,True
,,,,,,,,,,,,,,,,,,1.018803,,,,,,,,,,,8e2ed580-e932-4c0b-a312-b0dbb9ab1a5d,1107,,"[70.6, 74.2]",3754337,28,,,,0.26060238,,Right Foot,,"[84.1, 77.8]",,Ground Pass,,13.971757,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,59,Southampton,25,['08c4a2e9-5dad-4fc8-b5da-34ecdc4029a8'],50,,,,,,,,,,,,,,,,,Southampton,25,00:28:50.398,Pass,
,,,,,,,,,,,,,,,,,,0.831991,,,,,,,,,,,d8555ab7-ffce-4585-bec5-91f61a3ac9da,1113,,"[76.0, 76.1]",3754337,29,,,,-0.9656851,,Right Foot,,"[84.3, 64.1]",,Ground Pass,,14.590751,,,,Sadio Mané,3629.0,,,,,Free Kick,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,60,Southampton,25,['7b7bbe5d-e366-491f-b629-1d7d41e0d9ce'],1,,,,,,,,,,,,,,,,,Southampton,25,00:29:01.027,Pass,
,,,,,,,,,,,,,,,,,,1.285091,,,,,,,,,,,3d4abdf1-e55c-4c81-9e27-443df94a0d1f,1117,,"[82.0, 64.3]",3754337,29,,,,1.357858,,Right Foot,,"[85.2, 79.1]",,Ground Pass,,15.141994,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,Sadio Mané,3629.0,Right Wing,60,Southampton,25,"['034f78c6-fec2-42ca-a10f-ee3f74c72a10', 'd0654b8e-8a8a-468c-8eb8-5bcab0cf149d']",2,,,,,,,,,,,,,,,,,Southampton,25,00:29:02.918,Pass,True
,,,,,,,,,,,,,,,,,,3.077825,,,,,,,,,,,ae6fd628-2176-4ab0-a764-cdadb0bbb898,1120,,"[89.9, 77.8]",3754337,29,,,,-0.3656637,,Right Foot,,"[112.1, 69.3]",,High Pass,,23.771622,,,,Sadio Mané,3629.0,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,60,Southampton,25,['2aab0556-bfab-443b-b5e4-b26827d3bec1'],5,,,,,,,,,,,,,,,,,Southampton,25,00:29:05.375,Pass,
,,,,,,,,,,,,,,,,,,2.891857,,,,,,,,,,,d272cf1f-86da-4473-b08d-a992cd2f66f4,1124,,"[115.1, 69.3]",3754337,29,,,,-1.8667223,,Right Foot,True,"[105.1, 36.5]",,High Pass,,34.290524,,,,Graziano Pellè,11062.0,,,,,,1,From Free Kick,Sadio Mané,3629.0,Right Wing,60,Southampton,25,"['844d0538-dc38-44b0-a4c5-72a2f94b270e', '8c708e59-7e16-4a64-b466-4d23059577c2']",8,,,,,,,,,,,,,,,,,Southampton,25,00:29:08.493,Pass,True
,,,,,,,,,,,,,,,,,,0.841659,,,,,,,,,,,7aedd122-f84a-44e8-840b-7a8a1990868f,1127,,"[105.3, 35.9]",3754337,29,,,True,-1.2490457,a8b6fc46-114d-49f9-a58d-06db78634ac9,,,"[107.8, 28.4]",,Low Pass,,7.905694,,,,Dušan Tadić,3831.0,True,,,,,1,From Free Kick,Graziano Pellè,11062.0,Center Forward,60,Southampton,25,"['3892a6bc-2c05-468a-9486-205f4f0b56d1', '589d3c02-d079-4082-a4d3-c3b8cbbb81ad']",11,,,,,,,,,,,,,,,,,Southampton,25,00:29:11.424,Pass,True
,,,,,,,,,,,,,,,,,,2.479319,,,,,,,,,,,a64845f0-5741-4deb-82cb-b3383942dc43,1132,,"[6.0, 36.0]",3754337,29,True,,,-0.26874718,,Right Foot,,"[67.0, 19.2]",,High Pass,,63.271164,,,,Cameron Jerome,4807.0,,,,,Goal Kick,1,From Goal Kick,John Ruddy,23635.0,Goalkeeper,61,Norwich City,56,['3ec63cd6-8345-4ed5-b432-7c9b97adbbc5'],41,,,,,,,,,,,,,,,,,Norwich City,56,00:29:41.862,Pass,
,,,,,,,,,,,,,,,,,,0.96982,,,,,,,,,,,41df06d3-a535-4434-b545-39a632c23b9b,1134,,"[65.9, 18.5]",3754337,29,,,True,-0.16398181,,,,"[79.8, 16.2]",,Low Pass,,14.089003,,Incomplete,,,,,,,,,1,From Goal Kick,Cameron Jerome,4807.0,Center Forward,61,Norwich City,56,"['31d72c45-e11a-4962-8720-ed611fa136a6', '5b4887e0-abc3-4c76-84f5-64a8846972df']",44,,,,,,,,,,,,,,,,,Norwich City,56,00:29:44.341,Pass,True
,,,,,,,,,,,,,,,,,,1.594054,,,,,,,,,,,31d72c45-e11a-4962-8720-ed611fa136a6,1136,,"[40.3, 63.9]",3754337,29,,,,0.6174059,,Head,,"[50.3, 71.0]",,High Pass,,12.264175,,,,Oriol Romeu Vidal,3272.0,,,,,Recovery,1,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,62,Southampton,25,"['41df06d3-a535-4434-b545-39a632c23b9b', '7ed794f9-2304-4bd4-a057-c49e4fca4f2b']",45,,,,,,,,,,,,,,,,,Southampton,25,00:29:45.311,Pass,
,,,,,,,,,,,,,,,,,,1.244466,,,,,,,,,,,9797e793-496b-44bb-86d5-deb328ba8314,1138,,"[50.3, 71.0]",3754337,29,,,,2.4920433,,Head,,"[42.4, 77.0]",,Low Pass,,9.920181,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,62,Southampton,25,['475b7bed-129f-4433-948f-6c3723a13a4a'],46,,,,,,,,,,,,,,,,,Southampton,25,00:29:46.945,Pass,
,,,,,,,,,,,,,,,,,,5.916492,,,,,,,,,,,5c25ca2d-ce1b-4352-b2ca-f375e354dfc0,1141,,"[42.2, 78.0]",3754337,29,,,,-1.0507302,,Right Foot,,"[62.3, 42.9]",,High Pass,,40.447742,,Incomplete,,Steven Davis,3828.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,62,Southampton,25,"['9cb23270-81f5-4cfe-b836-174540c5765e', 'f7e45cc2-ae74-457e-a0e2-6f099b5e6f13']",48,,,,,,,,,,,,,,,,,Southampton,25,00:29:48.724,Pass,
,,,,,,,,,,,,,,,,,,0.979942,,,,,,,,,,,bba2828a-e1a7-43e6-a61e-0d5955ac6f54,1149,,"[59.5, 39.1]",3754337,29,,,,0.05467183,,Left Foot,,"[79.6, 40.2]",,High Pass,,20.130077,,Unknown,,Dušan Tadić,3831.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Left Center Midfield,62,Southampton,25,['e329125a-a01c-4822-9f1e-5afd2931c342'],56,,,,,,,,,,,,,,,,,Southampton,25,00:29:56.971,Pass,
,,,,,,,,,,,,,,,,,,1.83794,,,,,,,,,,,b7c98769-e248-40be-90d2-c75db3ad739b,1153,,"[82.0, 35.5]",3754337,31,,,,-1.0993364,,Right Foot,,"[97.6, 4.9]",,Ground Pass,,34.347054,,,,Dušan Tadić,3831.0,,,,,Free Kick,1,From Free Kick,James Ward-Prowse,3328.0,Left Center Midfield,63,Southampton,25,['d2c42437-76e2-4de1-b054-01ad33b75bc4'],9,,,,,,,,,,,,,,,,,Southampton,25,00:31:09.559,Pass,
,,,,,,,,,,,,,,,,,,1.306522,,,,,,,,,,,13e26778-df3c-4e65-8bfc-2533c976a8cc,1156,,"[99.7, 13.6]",3754337,31,,,,1.1375961,,Right Foot,True,"[110.8, 37.6]",,High Pass,,26.44258,,Incomplete,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,63,Southampton,25,['5e4219b3-6d0e-480e-bccd-ceb11df325c7'],14,,,,,,,,,,,,,,,,,Southampton,25,00:31:14.863,Pass,
,,,,,,,,,,,,,,,,,,1.76415,,,,,,,,,,,d811cf93-886a-4903-8c31-3cde94fe92aa,1158,,"[90.3, 28.0]",3754337,31,,,,-0.9330048,,Right Foot,,"[104.9, 8.3]",,Ground Pass,,24.5204,,,,Dušan Tadić,3831.0,,,,,Recovery,1,From Free Kick,James Ward-Prowse,3328.0,Left Center Midfield,63,Southampton,25,['2a09cb1b-a14c-43bc-871d-e58ea4c5bbd7'],17,,,,,,,,,,,,,,,,,Southampton,25,00:31:17.309,Pass,
,,,,,,,,,,,,,,,,,,2.331593,,,,,,,,,,,bc0c9a8d-b420-446e-87cf-bbb3e006853c,1166,,"[98.0, 6.8]",3754337,31,,,,0.4452071,,Left Foot,,"[117.7, 16.2]",,Ground Pass,,21.827734,,,,Sadio Mané,3629.0,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Left Wing,63,Southampton,25,"['14b02930-028a-422d-9990-2a4c6449e065', '8f69371b-f817-47ab-bacd-489429f3d1d0']",27,,,,,,,,,,,,,,,,,Southampton,25,00:31:27.228,Pass,True
,,,,,,,,,,,,,,,,,,3.496692,,,,,,,,,,,5fd66042-c267-4db3-8681-b7177088a8c1,1169,,"[117.9, 23.7]",3754337,31,,,,2.068802,,Left Foot,True,"[98.0, 60.3]",,Ground Pass,,41.66017,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Free Kick,Sadio Mané,3629.0,Right Wing,63,Southampton,25,['cb22b5c2-b35a-40b4-8cc0-718ecfe57e2a'],31,,,,,,,,,,,,,,,,,Southampton,25,00:31:31.000,Pass,
,,,,,,,,,,,,,,,,,,0.796944,,,,,,,,,,,7a9c2bc8-6595-4d81-8c20-220a23f746b5,1172,,"[98.0, 60.3]",3754337,31,,,,-0.8685394,,Right Foot,,"[112.3, 43.4]",,High Pass,,22.138203,,Incomplete,,,,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,63,Southampton,25,['225e0e14-c3dc-4ec3-bbad-cbd886f5f519'],34,,,,,,,,,,,,,,,,,Southampton,25,00:31:34.616,Pass,
,,,,,,,,,,,,,,,,,,1.193416,,,,,,,,,,,6a92ec2a-7f93-4647-8547-fc612361eb78,1176,,"[120.0, 80.0]",3754337,32,,,,-1.7454685,,Right Foot,,"[114.3, 47.7]",,High Pass,,32.799084,,Incomplete,True,Maya Yoshida,3300.0,,,Outswinging,,Corner,1,From Corner,James Ward-Prowse,3328.0,Left Center Midfield,64,Southampton,25,"['253dfa8e-41fe-4191-8a2e-4d58fe0c94fb', 'b0208de8-fa75-47d1-87fe-a824f4478f80']",11,,,,,,,,,,,,,,,,,Southampton,25,00:32:11.331,Pass,
,,,,,,,,,,,,,,,,,,1.192173,,,,,,,,,,,64486ce8-47c4-4d86-92c8-35c14fcd64ff,1180,,"[75.8, 76.1]",3754337,32,,,,-1.467004,,Right Foot,,"[76.8, 66.5]",,Low Pass,,9.651943,,,,Oriol Romeu Vidal,3272.0,,,,,Recovery,1,From Corner,Cédric Ricardo Alves Soares,3329.0,Right Back,64,Southampton,25,['e7f484dd-28b5-4aca-90db-45af2d3cd687'],17,,,,,,,,,,,,,,,,,Southampton,25,00:32:17.447,Pass,
,,,,,,,,,,,,,,,,,,1.796364,,,,,,,,,,,38184250-26e3-43c7-9df1-f6910eef26d7,1182,,"[73.4, 64.1]",3754337,32,True,,,-1.9404405,,Right Foot,,"[62.9, 37.0]",,Ground Pass,,29.063034,,,,Matt Targett,3651.0,,,,,,1,From Corner,Oriol Romeu Vidal,3272.0,Right Center Midfield,64,Southampton,25,['2e63f8d3-5909-4b6b-98d3-460b5b617964'],19,,,,,,,,,,,,,,,,,Southampton,25,00:32:19.389,Pass,
,,,,,,,,,,,,,,,,,,1.63245,,,,,,,,,,,9b3cb3e3-9226-44dc-9425-6c821eb68818,1184,,"[64.6, 30.3]",3754337,32,True,,,-0.87565005,,Left Foot,,"[84.7, 6.2]",,Ground Pass,,31.381842,,,,Dušan Tadić,3831.0,,,,,,1,From Corner,Matt Targett,3651.0,Left Back,64,Southampton,25,['74896fbc-9a95-479f-b1c9-661be29913d9'],23,,,,,,,,,,,,,,,,,Southampton,25,00:32:23.599,Pass,
,,,,,,,,,,,,,,,,,,1.911573,,,,,,,,,,,aaf7badf-358f-4f6d-81c0-a5cfd9e467bc,1186,,"[96.7, 26.5]",3754337,32,,,,1.8109673,,Left Foot,,"[93.1, 41.2]",,Ground Pass,,15.1343975,,,,Graziano Pellè,11062.0,,,,,,1,From Corner,Dušan Tadić,3831.0,Left Wing,64,Southampton,25,['2247e01a-1bdf-469c-a850-b88ba2027454'],29,,,,,,,,,,,,,,,,,Southampton,25,00:32:29.823,Pass,
,,,,,,,,,,,,,,,,,,3.170398,,,,,,,,,,,c2da0f79-f854-44fc-a164-242545f391c3,1189,,"[92.0, 41.5]",3754337,32,,,,1.3889825,,Right Foot,,"[98.6, 77.4]",,Low Pass,,36.501644,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,1,From Corner,Graziano Pellè,11062.0,Center Forward,64,Southampton,25,['55850e2a-9060-4f4e-94f8-9dc8aa674175'],31,,,,,,,,,,,,,,,,,Southampton,25,00:32:31.747,Pass,
,,,,,,,,,,,,,,,,,,2.284876,,,,,,,,,,,fde2634f-c982-45c8-9d18-5966668b5374,1192,,"[98.6, 77.4]",3754337,32,,,,-1.2697223,,Right Foot,True,"[111.3, 36.5]",,High Pass,,42.826393,,Incomplete,,Steven Davis,3828.0,,True,,,,1,From Corner,Cédric Ricardo Alves Soares,3329.0,Right Back,64,Southampton,25,"['c5908cb3-c0ef-4228-b8dd-1683e607bfde', 'cc68d854-0f42-4e94-b973-c1a30d2ecc68']",35,,,,,,,,,,,,,,,,,Southampton,25,00:32:35.078,Pass,
,,,,,,,,,,,,,,,,,,2.852816,,,,,,,,,,,f69c6a6a-ef57-4b43-8f24-30e872615b48,1200,,"[11.2, 43.6]",3754337,32,,,,-0.113321215,,Drop Kick,,"[77.1, 36.1]",,High Pass,,66.32541,,,,Cameron Jerome,4807.0,,,,,,1,From Corner,John Ruddy,23635.0,Goalkeeper,64,Southampton,25,['fd7a6502-6fcc-4b28-a1aa-23a0259ea3a4'],56,,,,,,,,,,,,,,,,,Norwich City,56,00:32:56.423,Pass,
,,,,,,,,,,,,,,,,,,0.832875,,,,,,,,,,,a2bf41f8-6248-43f9-b05f-4d3f78d9c085,1203,,"[78.3, 35.2]",3754337,32,,,True,1.5902114,,,,"[78.1, 45.5]",,Low Pass,,10.301942,,Incomplete,,Nathan Redmond,3286.0,,,,,,1,From Corner,Cameron Jerome,4807.0,Center Forward,64,Southampton,25,"['23f2127b-839b-4f52-b228-ca2dab46e8ef', 'a0f8963e-da02-44a6-99f4-feb3b81ca107', 'ac887f77-52cf-4f65-8bd8-792536d77b3e']",59,,,,,,,,,,,,,,,,,Norwich City,56,00:32:59.276,Pass,True
,,,,,,,,,,,,,,,,,,1.256047,,,,,,,,,,,62ca560c-fe0f-43e9-ae8f-f17706fe2123,1207,,"[81.1, 36.9]",3754337,33,,,,0.8334381,,Right Foot,,"[91.0, 47.8]",,High Pass,,14.724809,,Incomplete,,Nathan Redmond,3286.0,,,,,Recovery,1,From Corner,Cameron Jerome,4807.0,Center Forward,64,Southampton,25,"['a4c48d5b-499a-4d17-8dc3-9a9010fb0fd2', 'ad283f22-bc9f-475b-9660-c36b42981399']",1,,,,,,,,,,,,,,,,,Norwich City,56,00:33:01.362,Pass,
,,,,,,,,,,,,,,,,,,1.69087,,,,,,,,,,,8b666204-258d-48af-a49c-e13f4311cac2,1210,,"[70.0, 80.0]",3754337,33,,,,-0.26299474,,,,"[90.8, 74.4]",,High Pass,,21.540659,,Incomplete,,Cameron Jerome,4807.0,,,,,Throw-in,1,From Throw In,Andre Wisdom,4808.0,Right Back,65,Norwich City,56,"['38f22c89-2fa5-4a26-a360-d74607f58e3d', 'feb1a97e-7f0c-4794-acd5-c9cfeba705ad']",23,,,,,,,,,,,,,,,,,Norwich City,56,00:33:23.954,Pass,
,,,,,,,,,,,,,,,,,,3.012028,,,,,,,,,,,2a3cd03e-76df-4cb7-8d08-917913e220b2,1214,,"[42.8, 11.3]",3754337,33,,,,0.37478852,,Left Foot,,"[70.0, 22.0]",,High Pass,,29.228924,,,,Graziano Pellè,11062.0,,,,,Recovery,1,From Throw In,Dušan Tadić,3831.0,Left Wing,65,Norwich City,56,['d4d58acb-9118-4d63-8240-2e7cd3b92472'],26,,,,,,,,,,,,,,,,,Southampton,25,00:33:26.923,Pass,
,,,,,,,,,,,,,,,,,,1.03168,,,,,,,,,,,4bde17f1-ddcc-407b-83fe-c08a7fe2fcb4,1218,,"[74.1, 27.5]",3754337,33,,,,-0.43240777,,Right Foot,,"[83.2, 23.3]",,Low Pass,,10.022474,,Incomplete,,Steven Davis,3828.0,,,,,,1,From Throw In,Graziano Pellè,11062.0,Center Forward,65,Norwich City,56,"['100a26ff-a973-4074-970d-77f405f33f06', 'c13bbea6-0e33-4738-a176-f0cad46dfe95', 'f3d000e6-e747-4ff8-9a1c-dc5c997f400c']",31,,,,,,,,,,,,,,,,,Southampton,25,00:33:31.201,Pass,True
,,,,,,,,,,,,,,,,,,0.86888,,,,,,,,,,,88c293c3-0ae4-4316-9b0e-504bdc69c902,1222,,"[33.0, 52.6]",3754337,33,,,,0.5137986,,Left Foot,,"[43.1, 58.3]",,Ground Pass,,11.597413,,,,Graham Dorrans,16334.0,,,,,,1,From Throw In,Alexander Banor Tettey,9463.0,Left Center Midfield,65,Norwich City,56,['e208004c-cfb4-44b4-a40b-196c4cc4bf50'],34,,,,,,,,,,,,,,,,,Norwich City,56,00:33:34.107,Pass,
,,,,,,,,,,,,,,,,,,1.224713,,,,,,,,,,,8526b8b5-618c-4266-8ed6-c7917cd796da,1225,,"[42.4, 60.5]",3754337,33,,,,1.5360278,,Right Foot,,"[42.8, 72.0]",,Ground Pass,,11.506954,,,,Andre Wisdom,4808.0,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,65,Norwich City,56,['297252be-8e59-4d02-aebb-7519503f3dc8'],36,,,,,,,,,,,,,,,,,Norwich City,56,00:33:36.095,Pass,
,,,,,,,,,,,,,,,,,,1.010685,,,,,,,,,,,a95934c2-cff2-4fb1-8da9-93160c4a5549,1228,,"[41.3, 72.7]",3754337,33,,,,-1.8533512,,Right Foot,,"[37.7, 60.3]",,Ground Pass,,12.91201,,,,Graham Dorrans,16334.0,,,,,,1,From Throw In,Andre Wisdom,4808.0,Right Back,65,Norwich City,56,['e90f656c-753b-446e-9af5-fdab3e8e4b4d'],37,,,,,,,,,,,,,,,,,Norwich City,56,00:33:37.360,Pass,
,,,,,,,,,,,,,,,,,,2.592054,,,,,,,,,,,a527c30c-1f7c-4dae-954d-4742a1fb9cc9,1232,,"[36.9, 63.2]",3754337,33,,,,-2.9276645,,Left Foot,,"[5.6, 56.4]",,Low Pass,,32.030144,,,,John Ruddy,23635.0,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,65,Norwich City,56,['f96ef39d-3ffb-40c3-8015-e62e39fd9e52'],39,,,,,,,,,,,,,,,,,Norwich City,56,00:33:39.121,Pass,
,,,,,,,,,,,,,,,,,,3.624645,,,,,,,,,,,3cbd4af8-6c6f-42c1-901d-33c7aad180d1,1235,,"[6.0, 56.2]",3754337,33,,,,0.012011434,,Right Foot,,"[72.6, 57.0]",,High Pass,,66.604805,,Incomplete,,Cameron Jerome,4807.0,,,,,,1,From Throw In,John Ruddy,23635.0,Goalkeeper,65,Norwich City,56,"['960edc6f-5a2b-4038-aa77-aa0104b22460', 'ca996f25-768d-4eb7-8514-9dfacd1e9fd1']",43,,,,,,,,,,,,,,,,,Norwich City,56,00:33:43.755,Pass,
,,,,,,,,,,,,,,,,,,1.270257,,,,,,,,,,,fc2d6c2b-9ef1-46cf-b077-7f3c4ea3248a,1244,,"[58.0, 28.2]",3754337,33,,,,-1.1466019,,Right Foot,,"[63.6, 15.8]",,Ground Pass,,13.605881,,,,Steven Davis,3828.0,,,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,66,Southampton,25,['00076178-d9c4-4642-ad70-d2b4628109fc'],55,,,,,,,,,,,,,,,,,Southampton,25,00:33:55.278,Pass,
,,,,,,,,,,,,,,,,,,1.121727,,,,,,,,,,,693bbbfd-7e79-412c-9526-6993f75118b9,1247,,"[72.3, 5.9]",3754337,33,,,,-0.1013465,,Right Foot,,"[84.1, 4.7]",,Ground Pass,,11.86086,,,,Dušan Tadić,3831.0,,,,,,1,Regular Play,Steven Davis,3828.0,Center Attacking Midfield,66,Southampton,25,['aa2aa3bc-b39a-4bad-a4aa-db38212047a4'],58,,,,,,,,,,,,,,,,,Southampton,25,00:33:58.541,Pass,
,,,,,,,,,,,,,,,,,,1.58631,,,,,,,,,,,d69566e8-deea-4985-92d6-44f4485f48cf,1250,,"[84.1, 4.7]",3754337,33,,,,2.9962826,,Left Foot,,"[55.4, 8.9]",,Ground Pass,,29.00569,,,,Matt Targett,3651.0,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,66,Southampton,25,['27192255-b0b7-418b-9b06-73aeeec41525'],59,,,,,,,,,,,,,,,,,Southampton,25,00:33:59.703,Pass,
,,,,,,,,,,,,,,,,,,1.40547,,,,,,,,,,,8595ec33-0ccf-4af0-86cc-e9d28155f99b,1253,,"[56.9, 10.9]",3754337,34,,,,1.4454072,,Left Foot,,"[58.4, 22.8]",,Ground Pass,,11.994165,,,,Oriol Romeu Vidal,3272.0,,,,,,1,Regular Play,Matt Targett,3651.0,Left Back,66,Southampton,25,['d7d2fcde-0e09-4fc0-a928-663953272bea'],1,,,,,,,,,,,,,,,,,Southampton,25,00:34:01.810,Pass,
,,,,,,,,,,,,,,,,,,2.57928,,,,,,,,,,,f79123af-b924-4fd4-9b24-c945e83eb3ce,1256,,"[59.7, 26.9]",3754337,34,,,,1.1492127,,Right Foot,,"[83.2, 79.3]",,High Pass,,57.428303,,,,Cédric Ricardo Alves Soares,3329.0,,True,,,,1,Regular Play,Oriol Romeu Vidal,3272.0,Right Center Midfield,66,Southampton,25,['5effea85-4305-4cc7-a42f-14cb30e0734e'],4,,,,,,,,,,,,,,,,,Southampton,25,00:34:04.776,Pass,
,,,,,,,,,,,,,,,,,,1.161974,,,,,,,,,,,59ec287e-9c2f-45fb-945c-c8f214ad9209,1259,,"[85.8, 77.4]",3754337,34,,,,-1.7154107,,Right Foot,,"[84.3, 67.1]",,Ground Pass,,10.40865,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,66,Southampton,25,['2a148f0d-c2e5-45b3-ab10-d8d63a8b31b0'],9,,,,,,,,,,,,,,,,,Southampton,25,00:34:09.734,Pass,
,,,,,,,,,,,,,,,,,,0.768891,,,,,,,,,,,482cd962-37f1-41d4-ad96-55032ab0ad48,1261,,"[84.1, 66.3]",3754337,34,,,,-0.037020117,,Right Foot,,"[92.2, 66.0]",,Ground Pass,,8.105554,,,,Sadio Mané,3629.0,,,,,,1,Regular Play,James Ward-Prowse,3328.0,Left Center Midfield,66,Southampton,25,['cbc2c14e-00c2-45b5-ba87-3af09d57033d'],10,,,,,,,,,,,,,,,,,Southampton,25,00:34:10.896,Pass,
,,,,,,,,,,,,,,,,,,0.690335,,,,,,,,,,,8f320a31-eb58-4a97-ab65-e139d0967432,1264,,"[90.5, 57.9]",3754337,34,,,,0.47872186,,Right Foot,,"[98.4, 62.0]",,Ground Pass,,8.900561,,,,James Ward-Prowse,3328.0,,,,,,1,Regular Play,Sadio Mané,3629.0,Right Wing,66,Southampton,25,['d23f7ce0-2f95-4231-bbb4-1bdee65b027c'],17,,,,,,,,,,,,,,,,,Southampton,25,00:34:17.615,Pass,
