50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.003808,,,,,,,,,,,,,,,e44c2adf-f70a-4037-be2c-6a345fcfe2e8,1746,,"[87.6, 30.1]",3838017,42,,,,,1.3710661,,Right Foot,,,,"[92.6, 54.8]",,Ground Pass,,25.200993,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,58,Paris Saint-Germain,131,['187cd7b9-1240-46ee-9172-6e2ad703caf4'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:15.399,Pass,
,,,,,,,,,,,,,,,,1.44497,,,,,,,,,,,,,,,df0c6327-a49a-4668-9d77-96f7191d897f,1753,,"[39.0, 26.4]",3838017,42,,,,,0.78917176,,Left Foot,,,,"[52.2, 39.7]",,Ground Pass,,18.738462,,,,Grejohn Kyei,7367.0,,,,,,1,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,59,Clermont Foot,152,['3a48e259-6073-46fa-bf13-9f5140928b68'],20,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:20.011,Pass,
,,,,,,,,,,,,,,,,1.453555,,,,,,,,,,,,,,,a8cf62bd-59be-4ecb-8f05-59c61ec6f63c,1756,,"[92.3, 56.4]",3838017,42,,,,,0.94742674,,Right Foot,,,,"[101.0, 68.5]",,Ground Pass,,14.90302,,,,Muhammed Cham Saracevic,32481.0,,,,,,1,Regular Play,Grejohn Kyei,7367.0,Center Forward,59,Clermont Foot,152,['adb0256f-6d2e-43dd-960a-69a1946876a8'],28,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:28.385,Pass,
,,,,,,,,,,,,,,,,1.600882,,,,,,,,,,,,,,,75bea62a-f379-4683-9b3d-11a3607e064d,1759,,"[103.4, 74.1]",3838017,42,,,,,-2.7671504,,Left Foot,,,,"[74.9, 62.9]",,Ground Pass,,30.621725,,,,Johan Gastien,7626.0,,,,,,1,Regular Play,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,59,Clermont Foot,152,['fad5d71b-a48f-4997-883b-e57fc977ac93'],33,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:33.967,Pass,
,,,,,,,,,,,,,,,,1.29041,,,,,,,,,,,,,,,38b9d51b-8730-4025-bc0a-d33dc2ec5b0e,1762,,"[76.3, 61.9]",3838017,42,,,,,-0.9483839,,Right Foot,,,,"[85.7, 48.8]",,Ground Pass,,16.123585,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,59,Clermont Foot,152,['79e91e03-6781-454d-aca0-ff9688074246'],36,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:36.395,Pass,
,,,,,,,,,,,,,,,,1.272508,,,,,,,,,,,,,,,b2a118c2-5b76-445f-956f-36fcd4f1ced3,1765,,"[74.6, 47.7]",3838017,42,,,,,1.4989777,,Left Foot,,,,"[75.6, 61.6]",,Ground Pass,,13.935925,,,,Johan Gastien,7626.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Right Defensive Midfield,59,Clermont Foot,152,['4ff7acfd-6d2a-48d9-bd80-8652047f8e41'],45,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:45.916,Pass,
,,,,,,,,,,,,,,,,1.423179,,,,,,,,,,,,,,,ae32abc6-5870-4823-a993-f51c0cc12b60,1768,,"[75.6, 61.6]",3838017,42,,,,,1.1104599,,Left Foot,,,,"[81.6, 73.7]",,Ground Pass,,13.505924,,,,Mehdi Zeffane,3195.0,,,,,,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,59,Clermont Foot,152,['857ea964-969a-4aab-ba02-83fbd30ac857'],47,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:47.796,Pass,
,,,,,,,,,,,,,,,,0.981269,,,,,,,,,,,,,,,77048bf4-a53e-4ff4-92e0-be02c0fd711a,1771,,"[82.1, 73.5]",3838017,42,,,,,-2.6144466,,Right Foot,,,,"[68.7, 65.7]",,Ground Pass,,15.504838,,,,Johan Gastien,7626.0,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Wing Back,59,Clermont Foot,152,['02ec175e-e0a6-4130-a8e2-0246a3b84e23'],50,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:50.534,Pass,
,,,,,,,,,,,,,,,,1.595762,,,,,,,,,,,,,,,a184795f-e0f9-4b51-9edc-400d3a557d96,1774,,"[68.3, 65.7]",3838017,42,,,,,-2.8888721,,Right Foot,,,,"[50.1, 61.0]",,Ground Pass,,18.797073,,,,Alidu Seidu,45047.0,,,,,,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,59,Clermont Foot,152,['d6c4d232-2ac5-4144-9a1a-9fa04a9a1969'],54,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:54.918,Pass,
,,,,,,,,,,,,,,,,1.436901,,,,,,,,,,,,,,,71d1540c-e5c2-41b3-a9fe-25e1ca482128,1777,,"[49.2, 59.1]",3838017,42,,,,,-1.9540256,,Left Foot,,,,"[39.0, 33.8]",,Ground Pass,,27.278746,,,,Mory Diaw,48502.0,,,,,,1,Regular Play,Alidu Seidu,45047.0,Right Center Back,59,Clermont Foot,152,['7fe35bf9-baeb-4eab-9724-b0853cafe850'],57,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:42:57.996,Pass,
,,,,,,,,,,,,,,,,1.943311,,,,,,,,,,,,,,,6d302c76-5bc5-4ff9-9e86-97cfe5b90a32,1780,,"[42.0, 29.6]",3838017,43,,,,,-0.87605804,,Right Foot,,,,"[63.0, 4.4]",,Ground Pass,,32.803047,,,,Maximiliano Caufriez,23682.0,,,,,,1,Regular Play,Mory Diaw,48502.0,Goalkeeper,59,Clermont Foot,152,['b1133ae9-86d6-4560-b4db-098f783ec9fa'],0,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:43:00.615,Pass,
,,,,,,,,,,,,,,,,0.930042,,,,,,,,,,,,,,,e5339aa8-d35f-4375-96e3-9f1486758f20,1783,,"[82.6, 10.0]",3838017,43,,,,,2.4468544,,Left Foot,,,,"[74.2, 17.0]",,Ground Pass,,10.93435,,,,Johan Gastien,7626.0,,,,,,1,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,59,Clermont Foot,152,['76405f54-a0fd-401c-aebe-aae38bea8247'],6,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:43:06.476,Pass,
,,,,,,,,,,,,,,,,0.793044,,,,,,,,,,,,,,,d32c9c93-befc-41e4-bd5f-a130f5360691,1786,,"[77.6, 18.0]",3838017,43,,,,,0.60145473,,Right Foot,,,,"[92.9, 28.5]",,Ground Pass,,18.5564,,Incomplete,,Mehdi Zeffane,3195.0,,,,,,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,59,Clermont Foot,152,"['19a47a3c-e3e0-443b-bc15-247d035a2df1', 'c7755c5c-ec69-4c6b-9b9a-cfae9c31ea8c']",8,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:43:08.898,Pass,
,,,,,,,,,,,,,,,,1.761058,,,,,,,,,,,,,,,93fb6224-76a0-4024-ad01-8492820eb612,1789,,"[68.9, 27.6]",3838017,43,,,,,-0.05731421,,Right Foot,,,,"[93.3, 26.2]",,High Pass,,24.44013,,Incomplete,,Muhammed Cham Saracevic,32481.0,,,,,Recovery,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,59,Clermont Foot,152,"['2553245c-ac52-45c9-b4fc-fa1af996408f', 'd7bd4f60-787b-46ec-99ee-afb7fe952715']",11,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:43:11.778,Pass,
,,,,,,,,,,,,,,,,1.427741,,,,,,,,,,,,,,,147807e8-94ed-4188-bc79-1fa8d1834c24,1793,,"[21.6, 54.0]",3838017,43,,,,,-2.6757128,,Right Foot,,,,"[3.7, 45.0]",,Ground Pass,,20.03522,,,,Gianluigi Donnarumma,7036.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Right Center Back,60,Paris Saint-Germain,131,['ebced82c-09b2-44ab-8a73-aadfe72e81b1'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:15.277,Pass,
,,,,,,,,,,,,,,,,1.941604,,,,,,,,,,,,,,,429a96f0-eb5f-4831-8c37-1e942c674c6a,1797,,"[3.7, 45.8]",3838017,43,,,,,1.2799637,,Right Foot,,,,"[12.5, 75.2]",,Ground Pass,,30.68876,,,,Warren Zaire Emery,144059.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,60,Paris Saint-Germain,131,"['070eb8cf-ecc3-4fbd-9f7c-436c3d158b67', 'f9ab924f-6583-4154-9e24-b120bcd18928']",17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:17.803,Pass,True
,,,,,,,,,,,,,,,,0.674765,,,,,,,,,,,,,,,15fa733d-967b-4f9b-86c8-d6bb66a9d0eb,1800,,"[11.9, 76.7]",3838017,43,,,,,-1.8873656,,Left Foot,,,,"[8.1, 65.1]",,Ground Pass,,12.206555,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Warren Zaire Emery,144059.0,Right Wing Back,60,Paris Saint-Germain,131,['b9811465-2bb2-45b6-a678-765aaa1d8ed6'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:19.958,Pass,
,,,,,,,,,,,,,,,,0.807306,,,,,,,,,,,,,,,51877071-cab3-40ce-9330-6c3d46f7e16f,1808,,"[99.7, 23.4]",3838017,43,,,,,0.352198,c0ff2333-d782-4fd5-a5c7-1e8ebba8950a,Right Foot,,,,"[111.4, 27.7]",,Ground Pass,,12.465152,,,,Elbasan Rashani,29786.0,True,,,,,1,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,61,Clermont Foot,152,['7fd6580b-f534-4f24-b5dc-65059d0dc542'],25,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:43:25.174,Pass,
,,,,,,,,,,,,,,,,0.802659,,,,,,,,,,,,,,,c14ac820-6509-4e08-8491-3f4f6c339aef,1812,,"[7.0, 44.1]",3838017,43,,,,,1.7454685,,Left Foot,,,,"[6.1, 49.2]",,Ground Pass,,5.178803,,,,Sergio Ramos García,5201.0,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,62,Paris Saint-Germain,131,['99745a00-0c0f-44d2-adac-87e9e715e559'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:51.430,Pass,
,,,,,,,,,,,,,,,,1.41041,,,,,,,,,,,,,,,fc4b28e9-81e5-4bc2-a593-9f2976c884a1,1815,,"[12.1, 55.3]",3838017,43,,,,,-2.2610056,,Right Foot,,,,"[3.1, 44.4]",,Ground Pass,,14.135417,,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Center Back,62,Paris Saint-Germain,131,['2e82fa2a-b46f-49c1-bfbf-bfff03cbae80'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:58.177,Pass,
,,,,,,,,,,,,,,,,0.673863,,,,,,,,,,,,,,,c8d2e7d6-5234-4a76-a0d0-dbcd953b3eca,1818,,"[4.7, 42.6]",3838017,43,,,,,-1.3238413,,Right Foot,,,,"[7.7, 30.7]",,Ground Pass,,12.272326,,,,El Chadaille Bitshiabu,132019.0,,,,,,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,62,Paris Saint-Germain,131,['bce67e78-660b-4eba-af23-28d17abe8466'],59,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:59.666,Pass,
,,,,,,,,,,,,,,,,1.251867,,,,,,,,,,,,,,,9f8b28f3-db02-458b-a262-50ff1702b77f,1821,,"[8.6, 27.5]",3838017,44,,,,,-0.91728127,,Left Foot,,,,"[25.6, 5.3]",,Ground Pass,,27.961403,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Goal Kick,El Chadaille Bitshiabu,132019.0,Left Center Back,62,Paris Saint-Germain,131,['b83e0bf0-37e6-45a3-8298-8009006e2b80'],1,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:01.966,Pass,
,,,,,,,,,,,,,,,,0.977877,,,,,,,,,,,,,,,ff44f6ed-98c3-41d4-a588-c75ecaeac4e9,1824,,"[23.4, 4.2]",3838017,44,,,,,2.1962814,,Right Foot,,,,"[15.6, 15.0]",,Ground Pass,,13.322162,,,,El Chadaille Bitshiabu,132019.0,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Left Wing Back,62,Paris Saint-Germain,131,['ce9abf77-08c7-4338-b612-b4aa9cd01ce2'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:04.900,Pass,
,,,,,,,,,,,,,,,,1.196535,,,,,,,,,,,,,,,551055f4-d61a-4f3a-9efd-1d2bb533d4e0,1827,,"[15.6, 15.0]",3838017,44,,,,,-0.6435011,,Right Foot,,,,"[24.4, 8.4]",,Ground Pass,,11.0,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Goal Kick,El Chadaille Bitshiabu,132019.0,Left Center Back,62,Paris Saint-Germain,131,['e006b4a6-3480-4b4d-b552-df9b943f3e41'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:06.096,Pass,
,,,,,,,,,,,,,,,,1.107808,,,,,,,,,,,,,,,30be8883-f560-4428-81fd-a1307645d46e,1831,,"[20.5, 27.1]",3838017,44,,,,,2.010639,,Left Foot,,,,"[11.7, 45.8]",,Ground Pass,,20.667124,,,,Sergio Ramos García,5201.0,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Left Wing Back,62,Paris Saint-Germain,131,['b8cd3b3e-e936-4b21-855b-17626eb2bf54'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:11.651,Pass,
,,,,,,,,,,,,,,,,1.584505,,,,,,,,,,,,,,,9209ad1e-f0ae-4c85-830e-4209145ce551,1834,,"[12.1, 46.3]",3838017,44,,,,,0.8155398,,Right Foot,,,,"[31.4, 66.8]",,Ground Pass,,28.15564,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Center Back,62,Paris Saint-Germain,131,['3e762a28-2e1f-489a-8940-5e1ce946b8f8'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:13.658,Pass,
,,,,,,,,,,,,,,,,1.195492,,,,,,,,,,,,,,,ec450045-ecb4-437f-aa54-97e8e3d6b9fc,1837,,"[31.6, 71.1]",3838017,44,,,,,-1.5707964,,Right Foot,,,,"[31.6, 59.9]",,Ground Pass,,11.2,,,,Sergio Ramos García,5201.0,,,,,,1,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Right Center Back,62,Paris Saint-Germain,131,['ed60492d-a261-4a82-8f92-6a2fc9c2db01'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:18.433,Pass,
,,,,,,,,,,,,,,,,0.614485,,,,,,,,,,,,,,,a85ba726-76aa-4c70-a6ba-78ac7f7a10ae,1840,,"[50.5, 58.5]",3838017,44,,,,,-1.6313283,,Right Foot,,,,"[50.1, 51.9]",,Ground Pass,,6.61211,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Center Back,62,Paris Saint-Germain,131,['d33a6237-09fb-4c76-9d9d-14c4a491511e'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:22.711,Pass,
,,,,,,,,,,,,,,,,1.722299,,,,,,,,,,,,,,,7d8ba9d6-2cde-4dfa-a1d6-d1b1dbe9368b,1843,,"[49.8, 52.9]",3838017,44,,,,,-1.4837441,,Right Foot,,,,"[52.2, 25.4]",,Ground Pass,,27.604528,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Goal Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,62,Paris Saint-Germain,131,['2aa53fde-820f-45bd-9867-584473066580'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:25.192,Pass,
,,,,,,,,,,,,,,,,0.755301,,,,,,,,,,,,,,,d0d85c48-585d-4129-8ab4-4e91fc742ee7,1846,,"[54.3, 22.7]",3838017,44,,,,,-0.9228243,,Right Foot,,,,"[62.4, 12.0]",,Ground Pass,,13.420135,,,,Marco Verratti,3166.0,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Left Wing Back,62,Paris Saint-Germain,131,['169cdc88-2f9a-4f2c-b7be-162e72486912'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:27.770,Pass,
,,,,,,,,,,,,,,,,0.894653,,,,,,,,,,,,,,,649fdbd5-d680-4db0-8eb5-9a68057d2a3a,1849,,"[64.3, 11.6]",3838017,44,,,,,2.6779451,,Right Foot,,,,"[50.5, 18.5]",,Ground Pass,,15.428869,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Right Defensive Midfield,62,Paris Saint-Germain,131,['4db8d041-9882-48a4-8f49-7e9833ac5060'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:29.008,Pass,
,,,,,,,,,,,,,,,,0.577813,,,,,,,,,,,,,,,460a4032-60ca-4489-9b90-bcc0885e42ac,1852,,"[50.5, 18.5]",3838017,44,,,,,0.9795043,,Right Foot,,,,"[55.2, 25.5]",,Ground Pass,,8.431489,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Left Wing Back,62,Paris Saint-Germain,131,['9d3705c9-f0fa-49f7-9d1f-e420ae3194c3'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:30.618,Pass,
,,,,,,,,,,,,,,,,0.566865,,,,,,,,,,,,,,,9191f305-ce4a-425b-b254-eb9559d6bdcb,1856,,"[55.0, 21.7]",3838017,44,,,,,-1.9195673,,Right Foot,,,,"[52.2, 14.0]",,Ground Pass,,8.19329,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Goal Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,62,Paris Saint-Germain,131,"['15db90ec-f750-45c3-9100-efd8dd06102a', 'd1575282-cccc-4d60-a982-054ebda8751b']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:31.991,Pass,True
,,,,,,,,,,,,,,,,1.046178,,,,,,,,,,,,,,,9ad8442d-d749-447e-a643-3a2ebe0badb7,1859,,"[51.8, 14.6]",3838017,44,,,,,2.6428158,,Right Foot,,,,"[39.5, 21.3]",,Ground Pass,,14.006427,,,,El Chadaille Bitshiabu,132019.0,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Left Wing Back,62,Paris Saint-Germain,131,['f4b2474a-3d2f-41cf-9247-0edede15decf'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:33.508,Pass,
,,,,,,,,,,,,,,,,0.577722,,,,,,,,,,,,,,,4e466bd6-3705-4e62-aad1-88d606e4385d,1862,,"[38.9, 22.0]",3838017,44,,,,,0.21866895,,Left Foot,,,,"[45.2, 23.4]",,Ground Pass,,6.453681,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Goal Kick,El Chadaille Bitshiabu,132019.0,Left Center Back,62,Paris Saint-Germain,131,['936e36eb-5b77-469b-8d3a-2290c8822419'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:36.339,Pass,
,,,,,,,,,,,,,,,,1.487488,,,,,,,,,,,,,,,2775e22c-17fb-45f2-8fe5-34400e1d01f7,1865,,"[44.8, 24.8]",3838017,44,,,,,2.0421066,,Right Foot,,,,"[34.2, 45.6]",,Ground Pass,,23.345236,,,,Sergio Ramos García,5201.0,,,,,,1,From Goal Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,62,Paris Saint-Germain,131,['8acc370d-f16c-45e0-a732-2a3f71e78ad8'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:37.094,Pass,
,,,,,,,,,,,,,,,,2.978167,,,,,,,,,,,,,,,712a278e-b073-4e62-bdc1-c0c77fe2b152,1868,,"[39.7, 47.8]",3838017,44,,,,,-0.22740234,,Right Foot,,,,"[88.1, 36.6]",,High Pass,,49.67897,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Center Back,62,Paris Saint-Germain,131,"['2736d745-4593-449b-8a98-c7b46ca94011', 'a899414b-21bc-460e-a0b5-b61caa6fa481']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:40.301,Pass,
,,,,,,,,,,True,,,,,,1.079049,,,,,,,,,,,,,,,a899414b-21bc-460e-a0b5-b61caa6fa481,1870,,"[32.0, 43.5]",3838017,44,,,,,0.28984648,,Head,,,,"[49.1, 48.6]",,High Pass,,17.844326,,,,Maxime Gonalons,6982.0,,,,,Interception,1,Regular Play,Alidu Seidu,45047.0,Right Center Back,63,Clermont Foot,152,"['712a278e-b073-4e62-bdc1-c0c77fe2b152', 'edde36f6-514c-4d4f-80e0-74251dd5e1e0']",43,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:43.279,Pass,
,,,,,,,,,,,,,,,,1.222286,,,,,,,,,,,,,,,5d59bce7-4ffd-4c2f-b965-07a8ce4eab71,1874,,"[44.2, 76.7]",3838017,44,,,,,-2.8314888,,Left Foot,,,,"[26.1, 70.9]",,Ground Pass,,19.006578,,,,Mehdi Zeffane,3195.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Right Defensive Midfield,63,Clermont Foot,152,['80642c1a-70ba-40ab-a5d1-5bd310db903b'],49,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:49.090,Pass,
,,,,,,,,,,,,,,,,0.910747,,,,,,,,,,,,,,,29d09587-b4ed-4c70-a72f-762971846446,1877,,"[26.1, 72.1]",3838017,44,,,,,-1.0247399,,Right Foot,,,,"[34.0, 59.1]",,Ground Pass,,15.212166,,,,Alidu Seidu,45047.0,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Wing Back,63,Clermont Foot,152,['5a7879ed-a2a9-4766-b51f-d43981788fc0'],50,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:50.798,Pass,
,,,,,,,,,,,,,,,,0.91187,,,,,,,,,,,,,,,bf49a9f7-f7e2-46be-a80f-d85641b1ca0b,1880,,"[36.3, 61.5]",3838017,44,,,,,0.9847355,,Right Foot,,,,"[44.2, 73.4]",,Ground Pass,,14.283557,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Alidu Seidu,45047.0,Right Center Back,63,Clermont Foot,152,['a73f896b-4f6f-4910-ba3c-92d605c998f7'],53,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:53.315,Pass,
,,,,,,,,,,,,,,,,1.6594,,,,,,,,,,,,,,,0a1615e1-fa26-4c29-8296-a1f9ad63cd70,1883,,"[44.5, 74.8]",3838017,44,,,,,-2.7238646,,Right Foot,,,,"[25.8, 66.5]",,Ground Pass,,20.459229,,,,Mehdi Zeffane,3195.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Right Defensive Midfield,63,Clermont Foot,152,['c2560670-b6d7-420a-8209-b98538c8fcf0'],54,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:54.267,Pass,
,,,,,,,,,,,,,,,,2.318853,,,,,,,,,,,,,,,2d4016a4-9a70-48f9-9d8a-d3b27b85eee8,1886,,"[25.8, 66.5]",3838017,44,,,,,-2.5639632,,Right Foot,,,,"[3.4, 51.9]",,Ground Pass,,26.737988,,,,Mory Diaw,48502.0,,,,,,1,Regular Play,Mehdi Zeffane,3195.0,Right Wing Back,63,Clermont Foot,152,['2a0abaf4-5cbd-4d91-b0bf-a49a30547ec5'],57,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:44:57.027,Pass,
,,,,,,,,,,,,,,,,1.830267,,,,,,,,,,,,,,,8e262b69-0cf2-4bc9-b799-5fe8d3598125,1889,,"[7.2, 45.2]",3838017,45,,,,,-1.1969069,,Right Foot,,,,"[15.4, 24.3]",,Ground Pass,,22.451057,,,,Mateusz Wieteska,8704.0,,,,,,1,Regular Play,Mory Diaw,48502.0,Goalkeeper,63,Clermont Foot,152,['89234871-b2c0-43f1-a11a-c688551b3ace'],0,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:45:00.769,Pass,
,,,,,,,,,,,,,,,,2.529199,,,,,,,,,,,,,,,5bf99a2e-e069-4cc1-bcf2-1fc6d9669f69,1892,,"[26.9, 17.4]",3838017,45,,,,,-0.5187544,,Right Foot,,,,"[54.4, 1.7]",,Ground Pass,,31.66607,,,,Maximiliano Caufriez,23682.0,,,,,,1,Regular Play,Mateusz Wieteska,8704.0,Center Back,63,Clermont Foot,152,['720bcb04-a919-474b-b2cc-c8ae93c565d9'],4,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:45:04.378,Pass,
,,,,,,,,,,,,,,,,1.063551,,,,,,,,,,,,,,,4394a047-c8fd-492e-a1b9-cc0e01b3143f,1895,,"[93.7, 16.6]",3838017,45,,,,,-0.8960554,,Right Foot,,,,"[104.5, 3.1]",,Ground Pass,,17.288435,,,,Vivaldo Borges dos Santos Neto,24665.0,,,,,,1,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,63,Clermont Foot,152,['169a531e-cc83-499a-b8d4-8095577db6fb'],12,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:45:12.902,Pass,
,,,,,,,,,,,,,,,,1.222169,,,,,,,,,,,,,,,f8e2ed3a-84a3-4f42-ae33-b0083d3827f1,1898,,"[104.5, 4.1]",3838017,45,,,,,2.8252087,,Left Foot,,,,"[87.7, 9.6]",,Ground Pass,,17.677387,,,,Johan Gastien,7626.0,,,,,,1,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,63,Clermont Foot,152,['01edc989-6a7f-49c3-96d6-fbe34b42ce37'],15,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:45:15.041,Pass,
