50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.071143,,,,,,,,,,,,,,,70dc60c8-a52c-4d49-a92c-daea5ee679c1,37,,"[56.7, 36.1]",3837928,0,,,,-0.93355817,,Right Foot,,,,"[68.1, 20.7]",,Ground Pass,,19.160376,,,,,Renato Júnior Luz Sanches,3593.0,,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['67e690a3-2189-4042-a864-dd3df32d68e5'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:32.817,Pass,
,,,,,,,,,,,,,,,,,,,0.951193,,,,,,,,,,,,,,,227e61fd-2600-434d-ae6f-99f3222b0354,40,,"[69.1, 17.3]",3837928,0,,,,-0.9885852,,Right Foot,,,,"[77.0, 5.3]",,Ground Pass,,14.366976,,,,,Nuno Mendes,41092.0,,,,,,,1,From Kick Off,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,2,Paris Saint-Germain,131,['3f950019-7631-463f-b5c2-45581aed7071'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:34.975,Pass,
,,,,,,,,,,,,,,,,,,,1.958747,,,,,,,,,,,,,,,a3d371dd-1c8b-433d-af9c-d15fc8c7106a,44,,"[75.1, 5.7]",3837928,0,,,,2.5030584,,Left Foot,,,,"[55.7, 20.1]",,Ground Pass,,24.160297,,,,,El Chadaille Bitshiabu,132019.0,,,,,,,1,From Kick Off,Nuno Mendes,41092.0,Left Wing Back,2,Paris Saint-Germain,131,"['03baa4c7-1496-408e-8270-f77a82d07d25', '2fa285e1-cf32-47d1-a53c-e75fc9fadd81']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:36.572,Pass,True
,,,,,,,,,,,,,,,,,,,1.973733,,,,,,,,,,,,,,,3a973d3c-cb63-4481-8dee-5798ebf39336,47,,"[52.2, 19.8]",3837928,0,,,,1.2305495,,Left Foot,,,,"[61.9, 47.2]",,Ground Pass,,29.066303,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Kick Off,El Chadaille Bitshiabu,132019.0,Left Center Back,2,Paris Saint-Germain,131,['1367414e-90f8-46c0-9217-8830e63956d6'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:39.919,Pass,
,,,,,,,,,,,,,,,,,,,1.844801,,,,,,,,,,,,,,,dae137af-b415-4005-a3ae-c60c025b2b7f,50,,"[64.0, 47.9]",3837928,0,,,,1.0210221,,Right Foot,,,,"[82.2, 77.6]",,Ground Pass,,34.832886,,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Center Midfield,2,Paris Saint-Germain,131,['b051ba52-605f-4ed9-a083-4f09754a43ef'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:42.958,Pass,
,,,,,,,,,,,,,,,,,,,0.782465,,,,,,,,,,,,,,,12246ab3-f54c-4a31-8203-1faf95ad8ab2,53,,"[81.5, 76.7]",3837928,0,,,,-2.39539,,Right Foot,,,,"[76.2, 71.8]",,Ground Pass,,7.218033,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,['60182b23-1269-41e5-8b52-7fa2bd65e49f'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:45.875,Pass,
,,,,,,,,,,,,,,,,,,,0.588955,,,,,,,,,,,,,,,2ead844a-4f43-47a4-ae62-f546aaf47129,57,,"[82.0, 72.5]",3837928,0,,,,-2.863293,,Left Foot,,,,"[73.6, 70.1]",,Ground Pass,,8.736132,,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,['597386be-d598-4ff5-a441-517e8f071390'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.642,Pass,
,,,,,,,,,,,,,,,,,,,0.707506,,,,,,,,,,,,,,,9fd74a11-5bd9-4759-b2ce-e92fcd378484,61,,"[72.6, 72.0]",3837928,0,,,,2.9018495,,Right Foot,,,,"[63.6, 74.2]",,Ground Pass,,9.264988,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['9f59735f-75c3-4691-9c3c-4ab1013822d8'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:51.112,Pass,
,,,,,,,,,,,,,,,,,,,1.203275,,,,,,,,,,,,,,,9ab243db-db5e-4da5-a05c-d074c0935a70,65,,"[64.2, 73.3]",3837928,0,,,,-2.2334383,,Right Foot,,,,"[50.7, 56.0]",,Ground Pass,,21.94402,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,"['ce2c1c40-c7d2-43c5-8f6d-7e0739e9f3cc', 'f35abe68-9831-4d27-b592-a2aeb88c5627']",52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.540,Pass,True
,,,,,,,,,,,,,,,,,,,1.078807,,,,,,,,,,,,,,,825f04b8-b70f-4847-bb87-1a68aee4a7bd,68,,"[51.8, 56.0]",3837928,0,,,,1.2707815,,Right Foot,,,,"[56.1, 69.9]",,Ground Pass,,14.549914,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['470f522b-0da5-4fe9-b483-dae94abf3d9a'],56,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:56.359,Pass,
,,,,,,,,,,,,,,,,,,,0.787473,,,,,,,,,,,,,,,0ae763b0-31e0-459a-8ede-f0605037ff33,71,,"[56.1, 71.0]",3837928,0,,,,0.44610554,,Right Foot,,,,"[67.6, 76.5]",,Ground Pass,,12.747549,,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,['45b6d778-0d4a-4268-8b62-fc460b3d532d'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:58.444,Pass,
,,,,,,,,,,,,,,,,,,,1.06414,,,,,,,,,,,,,,,d40e3796-5cda-4750-bd15-2cad531069de,75,,"[67.0, 78.2]",3837928,1,,,,-3.0484054,,Right Foot,,,,"[56.3, 77.2]",,Ground Pass,,10.746628,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,"['3645a221-b097-445c-8710-03971398a621', 'b6f88a2e-d602-4f6b-b22e-61b6752dda4f']",0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.005,Pass,True
,,,,,,,,,,,,,,,,,,,1.174007,,,,,,,,,,,,,,,1daeab21-73f7-40c0-b3c4-d258a23b67ea,78,,"[56.7, 65.4]",3837928,1,,,,-1.250761,,Right Foot,,,,"[62.5, 47.9]",,Ground Pass,,18.436106,,,,,Renato Júnior Luz Sanches,3593.0,,,,,,,1,From Kick Off,Danilo Luís Hélio Pereira,13621.0,Right Center Back,2,Paris Saint-Germain,131,['fc09faec-a1cb-4039-b898-69c0b71a9fdb'],4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:04.374,Pass,
,,,,,,,,,,,,,,,,,,,1.732155,,,,,,,,,,,,,,,7610d2f1-c2c0-4244-a259-22f837bf4fdb,81,,"[57.4, 47.9]",3837928,1,,,,-2.0344439,,Right Foot,,,,"[49.7, 32.5]",,Ground Pass,,17.217724,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Kick Off,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,2,Paris Saint-Germain,131,['c13a3732-dbfb-47bb-91d6-b3351ee61a0f'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.419,Pass,
,,,,,,,,,,,,,,,,,,,2.330072,,,,,,,,,,,,,,,7b3da064-7162-45da-8e7b-f3d1b0b0f31f,83,,"[50.1, 30.1]",3837928,1,,,,-1.2412739,,Right Foot,,,,"[58.0, 7.0]",,Ground Pass,,24.41352,,,,,El Chadaille Bitshiabu,132019.0,,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['28695d75-c1f5-432d-a194-e68b937549f5'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.152,Pass,
,,,,,,,,,,,,,,,,,,,1.035347,,,,,,,,,,,,,,,e83fd956-c6a3-4f38-8205-9b58e30340f3,86,,"[58.0, 6.4]",3837928,1,,,,2.25021,,Left Foot,,,,"[47.5, 19.4]",,Ground Pass,,16.710775,,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Kick Off,El Chadaille Bitshiabu,132019.0,Left Center Back,2,Paris Saint-Germain,131,['f9b32089-e174-49a9-931d-3faf6d5041a9'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.893,Pass,
,,,,,,,,,,,,,,,,,,,2.334041,,,,,,,,,,,,,,,50332931-75c3-4577-a03e-d2477c815ac7,89,,"[45.2, 22.0]",3837928,1,,,,1.166466,,Right Foot,,,,"[63.6, 65.0]",,Ground Pass,,46.77136,,,,,Vitor Machado Ferreira,34639.0,,,True,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Center Back,2,Paris Saint-Germain,131,['2f7efccf-55be-4b72-be25-4afbad9143c9'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:14.239,Pass,
,,,,,,,,,,,,,,,,,,,0.784442,,,,,,,,,,,,,,,676abecc-a5ca-429f-8a4f-221265c3d9d8,92,,"[74.1, 65.2]",3837928,1,,,,-0.81070924,,Right Foot,,,,"[81.8, 57.1]",,Ground Pass,,11.175867,,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Center Midfield,2,Paris Saint-Germain,131,['0256d05c-e03c-4e3e-b2f5-5d67ceb4673d'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.943,Pass,
,,,,,,,,,,,,,,,,,,,0.813415,,,,,,,,,,,,,,,741f72e6-80f3-4913-b9d4-61c51e38ba41,95,,"[81.8, 57.1]",3837928,1,,,,1.9176313,,Right Foot,,,,"[78.8, 65.4]",,Ground Pass,,8.825531,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['0c334705-61a8-4359-bd08-df3165398a2f'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.796,Pass,
,,,,,,,,,,,,,,,,,,,0.581442,,,,,,,,,,,,,,,3028f08a-e73c-466d-acc4-47706c42d785,98,,"[78.8, 65.2]",3837928,1,,,,0.5302158,,Left Foot,,,,"[87.5, 70.3]",,Ground Pass,,10.084641,,,,,Marco Verratti,3166.0,,,,,,,1,From Kick Off,Vitor Machado Ferreira,34639.0,Right Center Midfield,2,Paris Saint-Germain,131,['b5fc4d1b-3d77-447d-a1b7-30a069d1bc97'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.470,Pass,
,,,,,,,,,,,,,,,,,,,0.674306,,,,,,,,,,,,,,,e3c5247c-cc6b-4507-a17a-0221fdf73847,101,,"[92.2, 70.8]",3837928,1,,,,1.2662854,,Right Foot,,,,"[94.4, 77.8]",,Ground Pass,,7.3375745,,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Kick Off,Marco Verratti,3166.0,Center Defensive Midfield,2,Paris Saint-Germain,131,['41d0daf0-793f-440b-90fc-73f274a43519'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.280,Pass,
,,,,,,,,,,,,,,,,,,,0.711857,,,,,,,,,,,,,,,4ffb3a2d-c64c-4c35-89e5-48c0a8472041,104,,"[95.0, 60.5]",3837928,1,,,,-1.722897,,Right Foot,,,,"[92.9, 46.8]",,Ground Pass,,13.860014,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,2,Paris Saint-Germain,131,['024a77d0-1d89-486f-b589-cfb71e5349d8'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.680,Pass,
,,,,,,,,,,,,,,,,,,,0.842929,,,,,,,,,,,,,,,3373c62e-c703-4660-a94c-9eaff8e4a7c3,108,,"[90.1, 46.4]",3837928,1,,,,1.125084,,Left Foot,,,,"[94.4, 55.4]",,Low Pass,,9.974467,,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,2,Paris Saint-Germain,131,"['2e9dacf8-67d0-49a9-9495-5f5d5152b724', '3200c154-81b6-4a5d-8d77-019ec073476e']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:31.042,Pass,True
,,,,,,,,,,,,,,,,,,,0.703364,,,,,,,,,,,,,,,3cc6d92f-b6f4-443e-85cf-450288e934f2,112,,"[94.4, 55.4]",3837928,1,,,,-1.5707964,,Left Foot,,,,"[94.4, 50.6]",,Ground Pass,,4.8,,,,,Achraf Hakimi Mouh,5245.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,Paris Saint-Germain,131,['660e5350-5fea-4601-8f15-4672e3465966'],32,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.195,Pass,
