bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927abd8-b664-4f03-8656-4a4a202236ce,2515,,,"[48.7, 24.4]",3837987,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Barreto,7811.0,Left Wing,97,AC Ajaccio,158,['e92b662d-53c3-4ceb-bd83-88d8345d6eeb'],49,,,,,,,,,,,,,,,AC Ajaccio,158,00:10:49.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,085e544a-331e-46e1-aa94-5bffb5bdbbb2,2518,,,"[57.3, 6.9]",3837987,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounaim El Idrissy,20879.0,Center Forward,97,AC Ajaccio,158,['c26def1b-7e41-4dfd-b46e-f548abf2fbe1'],52,,,,,,,,,,,,,,,AC Ajaccio,158,00:10:52.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ff16b3-6b9b-4fe9-be33-923a6d5e3973,2521,,,"[65.9, 30.9]",3837987,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Center Defensive Midfield,97,AC Ajaccio,158,['4d2b2c9e-cc53-48df-a980-6da8ab8ee191'],56,,,,,,,,,,,,,,,AC Ajaccio,158,00:10:56.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,066c49c0-e2ee-4dd1-9b7a-91e5869173e8,2525,,,"[68.8, 5.6]",3837987,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Chester Diallo,24901.0,Left Back,97,AC Ajaccio,158,['c227d994-5e81-4084-bee3-a115a022631e'],59,,,,,,,,,,,,,,,AC Ajaccio,158,00:10:59.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee544991-ff06-4f37-a237-1d1ca85f5990,2528,,,"[82.8, 3.1]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Barreto,7811.0,Left Wing,97,AC Ajaccio,158,['9d97f8b5-7b09-4227-864f-e9e9b137512f'],1,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:01.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6384d200-b06d-42b6-a904-7215a12fec74,2530,,,"[74.2, 3.8]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Chester Diallo,24901.0,Left Back,97,AC Ajaccio,158,['69fa601c-5542-47ee-af39-d7b771b027b5'],2,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:02.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87e6719-1244-4f82-b245-de141d49d64f,2533,,,"[68.6, 12.9]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Center Defensive Midfield,97,AC Ajaccio,158,['c848a16f-0e2c-42b7-85e1-c3eff88fd869'],3,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:03.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c900792-fe3b-4143-9f45-a60c2f8f2ab9,2536,,,"[48.7, 41.0]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Avinel,7285.0,Right Center Back,97,AC Ajaccio,158,['807ac3dc-106e-47ad-889e-125c40e63cf1'],6,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:06.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867242c-dae5-4c69-831e-01a9aa2ac2bd,2539,,,"[20.1, 38.2]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,97,AC Ajaccio,158,['42f6f163-7f85-4159-b82d-75b034facca7'],11,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:11.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a80ed6b-356f-466c-9ee2-948cd7ecc883,2541,,,"[27.6, 12.7]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Vidal,33210.0,Left Center Back,97,AC Ajaccio,158,['58964781-648a-4639-a913-32cf78797279'],13,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:13.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a041787e-7aff-4868-8f8e-ae530387bbae,2544,,,"[43.1, 2.1]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Chester Diallo,24901.0,Left Back,97,AC Ajaccio,158,['c056a5a9-fe45-4dbc-9c98-0ea5c7905d7b'],15,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:15.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a6b8064-0c06-4f0a-810c-0005160ad647,2548,,,"[36.0, 13.1]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Center Defensive Midfield,97,AC Ajaccio,158,['7c808d3e-8b01-4b3c-84e3-5a0c9d4cb53d'],17,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:17.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,390a0d57-09ab-46ff-a095-2e3b95ee8864,2554,,,"[66.1, 13.4]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathieu Coutadeur,7292.0,Left Center Midfield,98,AC Ajaccio,158,['fa6b35c1-c6b1-4102-8f42-1fc6d26ad751'],37,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:37.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c509d281-87e1-4a0a-9052-b86ff665ed01,2557,,,"[49.8, 35.7]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cédric Avinel,7285.0,Right Center Back,98,AC Ajaccio,158,['b3808580-40d1-4f09-8691-68474c096b31'],40,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:40.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9649858-7411-45d4-a818-d8e358143e89,2559,,,"[39.1, 18.8]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Vidal,33210.0,Left Center Back,98,AC Ajaccio,158,['e49a3053-b32e-4d70-9b27-3156ea457958'],41,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:41.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dae029-7eea-4968-9eb2-0b2aa3bbf191,2562,,,"[56.3, 4.6]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Center Defensive Midfield,98,AC Ajaccio,158,['cbb47ab6-e903-4e77-bd40-16d29767d7fc'],43,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:43.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8cb9191-f994-45da-882d-eb5facce087f,2565,,,"[52.5, 17.7]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mathieu Coutadeur,7292.0,Left Center Midfield,98,AC Ajaccio,158,['f41d7874-120d-4d70-aca1-5905599aea05'],45,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:45.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f3d855f-1862-428b-a1cd-cbafcbe90faa,2568,,,"[61.2, 6.2]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Marchetti,7440.0,Right Center Midfield,98,AC Ajaccio,158,['e301dd47-937b-4cd5-b747-9c8eb9f215d0'],46,,,,,,,,,,,,,,,AC Ajaccio,158,00:11:46.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d9d4752-ffd9-4d00-a959-9d23a2326eeb,2574,,,"[53.4, 72.4]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,99,Paris Saint-Germain,131,['7f1442aa-bfb9-4999-b9a7-edc343fef9f8'],49,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:49.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7756fb8e-bfb2-4963-866b-25320b9603ff,2577,,,"[57.4, 54.3]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Ekitike,50429.0,Center Forward,99,Paris Saint-Germain,131,['3af28f0d-e749-41a0-9717-998ccfab4957'],51,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:51.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,52fe2175-b414-48cf-ae9a-fad1a31ba122,2579,,,"[68.6, 56.5]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,99,Paris Saint-Germain,131,['b17ea2e1-b304-46bd-90cf-e1b1259cda4a'],52,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:52.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18954084-402b-49d8-8fbf-341cb6d14a1d,2581,,,"[63.8, 43.8]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,99,Paris Saint-Germain,131,['0490ca20-139b-43d5-b7cc-b44afee4d02a'],53,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:53.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,229e874b-9bbf-48eb-880d-dd433c22323b,2584,,,"[97.7, 19.8]",3837987,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,99,Paris Saint-Germain,131,['613efcc4-05e0-41a8-af9b-8600c4609949'],58,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:58.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b951cb4e-eac9-4c82-a861-9a3246a8b7db,2587,,,"[102.1, 40.3]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,99,Paris Saint-Germain,131,['501397d8-16f1-4190-8730-6fb52d4f8360'],0,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:00.731,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a2639a0e-e23e-4fb4-8aa2-fa4ee7806182,2600,,,"[116.9, 23.5]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,99,Paris Saint-Germain,131,['18295da1-099c-429d-af90-104e0cbb86d1'],7,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:07.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257e6fd-1c5c-4072-8f8d-1f6cb571a9f2,2604,,,"[61.9, 56.6]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Spadanuda,48411.0,Right Wing,100,AC Ajaccio,158,['7c49c000-f8f3-40f6-8386-34007d4b59d3'],43,,,,,,,,,,,,,,,AC Ajaccio,158,00:12:43.029,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c70f72-d558-4a94-88bb-4df5bd8efbf8,2607,,,"[72.5, 48.2]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mickaël Barreto,7811.0,Left Wing,100,AC Ajaccio,158,['72571584-0829-4c96-89c7-31b7516f0d4c'],44,,,,,,,,,,,,,,,AC Ajaccio,158,00:12:44.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e51f8f-9a9f-49f6-bc69-508ee5537554,2611,,,"[53.4, 28.6]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,101,Paris Saint-Germain,131,"['002f1003-8c45-4bc5-8cf4-82d702fe3453', '5cc3eaca-0d27-4079-885b-8ec87ae03164']",45,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:45.897,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10da4998-4d32-49d4-917f-30bd6f0c00a7,2613,,,"[46.7, 22.2]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,101,Paris Saint-Germain,131,['42e24d34-f3d3-454f-ae1c-c5d69ac3f3f9'],46,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:46.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd734c39-61f7-40b8-8766-3f5011de5ff5,2615,,,"[54.6, 11.8]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,101,Paris Saint-Germain,131,['33b30235-0f0b-4331-9ecd-ceac2700e37f'],47,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:47.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0139ea-1062-4397-85c2-531a9982440a,2618,,,"[68.2, 14.6]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,101,Paris Saint-Germain,131,['3c09aa12-cc97-42e7-808c-e2cffe134ff1'],49,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:49.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41b38ad0-95f1-4f43-aa1c-0106c6eec70c,2622,,,"[72.6, 19.1]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Ekitike,50429.0,Center Forward,101,Paris Saint-Germain,131,['d0d7fad4-5eb6-48e5-b44d-07c5b256565a'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:50.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf82cbc-7589-40f4-b189-1c6bc936cfeb,2629,,,"[51.9, 65.1]",3837987,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Center Defensive Midfield,102,AC Ajaccio,158,['f2e5aac4-bff8-49a5-b9eb-934e1be6657c'],57,,,,,,,,,,,,,,,AC Ajaccio,158,00:12:57.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,046453c4-04d3-42ef-a67c-7b1b1a5bdfb5,2632,,,"[5.9, 56.8]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,102,AC Ajaccio,158,['6dd65924-9f35-4523-8878-109ed095a45d'],3,,,,,,,,,,,,,,,AC Ajaccio,158,00:13:03.371,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ceaf7d-c960-4e8e-8817-b9817ebab74a,2636,,,"[51.7, 78.1]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Youssouf,21992.0,Right Back,102,AC Ajaccio,158,['e235a9f8-2e50-4f3c-91ee-ef7c397fab1a'],10,,,,,,,,,,,,,,,AC Ajaccio,158,00:13:10.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,72010545-e559-4273-b35f-eeac2a43640d,2638,,,"[26.0, 4.1]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Center Back,103,Paris Saint-Germain,131,['8d9f02d0-9b3f-402e-823c-097c1fb8b23f'],24,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:24.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4b351d-23ac-4672-bc98-b6bb30985e0a,2641,,,"[15.4, 35.4]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,103,Paris Saint-Germain,131,['52e2307c-6373-4a16-a7ec-615e2b3f6aef'],26,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:26.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee15a8b9-2178-4dbd-ab2b-469a3bad6f55,2644,,,"[27.7, 39.6]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Defensive Midfield,103,Paris Saint-Germain,131,['47d35080-e7d1-4e53-a1f8-978245b5878f'],30,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:30.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d63ede-9990-4c60-a273-d5c45f2dd1a0,2647,,,"[34.8, 28.6]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,103,Paris Saint-Germain,131,['504b90e7-e685-4918-a9d6-04f01844098a'],32,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:32.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aaafc51-a0cf-4464-ba13-d9908f5cd61c,2650,,,"[46.9, 16.8]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,103,Paris Saint-Germain,131,['6c0ed79f-175a-4d12-9520-e600b03c9512'],36,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:36.036,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,540515c0-4313-4a99-87cd-3375186858ee,2653,,,"[97.7, 20.6]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,103,Paris Saint-Germain,131,['de4aaf38-2deb-4030-bb43-2bae3cdea4d9'],40,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:40.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade4d8a8-763e-46c0-8537-be1053ae3943,2656,,,"[11.0, 76.4]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Youssouf,21992.0,Right Back,104,AC Ajaccio,158,['8ac2f3b5-ac5b-46e4-a8bf-2aacbd8500fd'],45,,,,,,,,,,,,,,,AC Ajaccio,158,00:13:45.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f57809c-c1d8-48b6-8b56-9f6c49e38a69,2659,,,"[36.9, 74.8]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Spadanuda,48411.0,Right Wing,104,AC Ajaccio,158,['88b812dd-06f4-487b-8bed-b837c6a043e9'],46,,,,,,,,,,,,,,,AC Ajaccio,158,00:13:46.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b2c943-3971-4298-a041-779655188203,2665,,,"[79.1, 4.7]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,105,Paris Saint-Germain,131,"['518af3b9-ea20-40ab-94ae-a1143c580b2b', '7a8e31e1-3f31-4000-a771-84d11c54bffa']",49,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:49.942,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23cda1ee-3df5-4487-bb31-b0d11289df7d,2668,,,"[77.4, 13.1]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,105,Paris Saint-Germain,131,['a8b5295c-983b-4c0c-bc2d-da8c16be1eb8'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:50.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38de9851-f9d4-423d-b310-e410294e39ff,2671,,,"[62.4, 25.1]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,105,Paris Saint-Germain,131,['108995c0-872c-48d3-a388-b5d3548dc963'],54,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:54.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152e840-6a12-444a-a281-b02887975dcb,2674,,,"[82.6, 71.4]",3837987,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,105,Paris Saint-Germain,131,['75f0d67d-e40e-4dcc-bdb8-3da206ff7e3c'],58,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:58.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f212b4a5-ead9-4b0d-aa65-84cfbabd278a,2677,,,"[72.9, 69.5]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,105,Paris Saint-Germain,131,['7b2af6d5-00f7-4b3f-ab96-813d40073cda'],2,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:02.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85a1776d-d25c-40aa-bee5-d91cf32b22fb,2680,,,"[63.8, 49.8]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,105,Paris Saint-Germain,131,['8e6b8492-09d4-4bf9-a8aa-2ca4c2d73ebf'],4,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:04.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e75870fa-ccad-456f-9ac1-62a592bd0a79,2683,,,"[89.3, 12.5]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,105,Paris Saint-Germain,131,['40167dfd-a437-4199-9058-fdf19d8c5e29'],8,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:08.576,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac4887b-f26b-440f-9454-6d899fe4362a,2686,,,"[102.1, 23.1]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,105,Paris Saint-Germain,131,['119bae4b-f01f-453a-a7d4-adacda0ef8cd'],10,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:10.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b350e5-4acd-40d3-9cc0-2259fb75e6f1,2697,,,"[71.4, 15.6]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,105,Paris Saint-Germain,131,['f0040517-f5fe-4ce0-b3a3-d1b5c779a6b9'],21,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:21.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18cdfa94-4961-4145-9675-1ed7d416518f,2700,,,"[63.8, 43.2]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,105,Paris Saint-Germain,131,['926443eb-ff91-458e-b771-46dde5be4b25'],23,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:23.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebc2ac4-87b4-4b3d-8122-616647b316ef,2704,,,"[88.3, 71.4]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,105,Paris Saint-Germain,131,['2de47b9e-91e9-490d-a7f6-c4bced7bb1e9'],26,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:26.903,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1c1b2ffb-2e71-402d-9800-1c798efdd1af,2708,,,"[104.6, 27.5]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,105,Paris Saint-Germain,131,['af7dcf0b-ec6b-4275-b359-ab362cf3a79b'],36,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:36.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54afe7a8-9a46-4072-9f9e-f112059c7042,2716,,,"[86.9, 55.8]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mounaim El Idrissy,20879.0,Center Forward,107,AC Ajaccio,158,['3dfffdfb-c44d-416c-b4dc-6f01f14ccd26'],5,,,,,,,,,,,,,,,AC Ajaccio,158,00:15:05.477,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,23e6b67b-3816-43df-b237-4e175b5ff125,2719,,,"[91.2, 53.6]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Barreto,7811.0,Left Wing,108,AC Ajaccio,158,['fbd468bf-c416-443f-99c7-9fd5fee70411'],5,,,,,,,,,,,,,,,AC Ajaccio,158,00:15:05.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,076f8b67-0733-475b-92e1-f08745e5bd97,2727,,,"[28.3, 16.0]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,109,Paris Saint-Germain,131,['a23d5db0-19f0-4e48-800b-eec4639c1523'],16,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:16.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4a42ebb-8b49-4170-893d-5ce98ab3b205,2729,,,"[43.3, 10.1]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,109,Paris Saint-Germain,131,['5b70be76-38dc-49da-95c5-37f599e05a5b'],19,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:19.628,Ball Receipt*,
