50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.826516,,,,,,,,,,,,,,,8922e2c6-677b-4698-8607-5c99cbcbe0c9,25,,"[38.9, 2.8]",3837659,0,,,,1.217806,,Left Foot,,,,"[41.7, 10.4]",,Ground Pass,,8.099382,,,,Téji Savanier,7452.0,,,,,,1,From Kick Off,Théo Sainte-Luce,24815.0,Left Back,2,Montpellier,139,['fad69265-02eb-4533-a7e9-6033acac1d9e'],22,,,,,,,,,,,,,,,,,Montpellier,139,00:00:22.552,Pass,
,,,,,,,,,,,,,,,,,,0.663031,,,,,,,,,,,,,,,295f65c0-7466-4c4a-ae9d-545ae0e68915,29,,"[42.9, 9.9]",3837659,0,,,,-0.9874233,,Right Foot,,,,"[46.2, 4.9]",,Ground Pass,,5.990826,,Incomplete,,Théo Sainte-Luce,24815.0,,,,,,1,From Kick Off,Téji Savanier,7452.0,Left Center Midfield,2,Montpellier,139,"['14dd62ef-0400-44f4-b85b-0a8862295dd1', '956c1e8c-5922-44b2-8a60-b208d7c3655f', 'ce58a1bb-5667-47da-a464-0d2fb3047db7']",23,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.469,Pass,True
,,,,,,,,,,,,,,,,,,0.690077,,,,,,,,,,,,,,,38388eb6-5756-49a0-96b2-a179e41a142d,34,,"[75.1, 75.6]",3837659,0,,,,-2.8402474,,Right Foot,,,,"[67.7, 73.3]",,Ground Pass,,7.7491937,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,3,Paris Saint-Germain,131,"['d0742603-ab07-446e-94fc-2a8c2afa41cb', 'f0f029cd-8730-4373-8afe-77665047ba9a']",25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:25.014,Pass,True
,,,,,,,,,,,,,,,,,,0.093152,,,,,,,,,,,,,,,ddd49481-797d-480b-9983-053b1225012e,37,,"[67.3, 73.3]",3837659,0,,,,0.26625204,,Right Foot,,,,"[70.6, 74.2]",,Low Pass,,3.4205263,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,3,Paris Saint-Germain,131,['40842b01-8260-4277-a1e3-505457728598'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:26.057,Pass,
,,,,,,,,,,,,,,,,,,1.264931,,,,,,,,,,,,,,,7197a243-b31b-4dd2-b9a8-276d314c3adf,42,,"[80.7, 75.1]",3837659,0,,,,-2.5748634,,Right Foot,,,,"[74.1, 70.9]",,Ground Pass,,7.823043,,,,Sergio Ramos García,5201.0,,,,,Free Kick,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,['80a5d49a-c307-4ce6-bb3f-d05b9a5a2304'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:41.980,Pass,
,,,,,,,,,,,,,,,,,,1.448953,,,,,,,,,,,,,,,0fc86552-c529-4595-9dc8-6536071baf27,45,,"[71.5, 71.5]",3837659,0,,,,-1.8278663,,Right Foot,,,,"[66.4, 52.1]",,Ground Pass,,20.059162,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,4,Paris Saint-Germain,131,['9d9a88ca-69e7-4733-a9f3-8ee8e7231738'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:44.074,Pass,
,,,,,,,,,,,,,,,,,,1.024711,,,,,,,,,,,,,,,8434304f-b4be-4b0e-98e2-d9a1169541ff,48,,"[80.2, 48.2]",3837659,0,,,,-1.517276,,Right Foot,,,,"[80.8, 37.0]",,Ground Pass,,11.21606,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['6e9f91d9-8680-409c-93c9-217b49caebaf'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:47.964,Pass,
,,,,,,,,,,,,,,,,,,1.081738,,,,,,,,,,,,,,,97b50afe-483d-42f9-b3af-e3660b10a421,52,,"[80.7, 31.5]",3837659,0,,,,-1.851817,,Right Foot,,,,"[75.1, 12.1]",,Ground Pass,,20.192078,,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Center Forward,4,Paris Saint-Germain,131,"['07f0e6db-8cca-4be6-89ab-0adecf2577c1', 'e025a2b5-b1bd-45be-9493-3a6228c65235']",49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:49.421,Pass,True
,,,,,,,,,,,,,,,,,,0.713835,,,,,,,,,,,,,,,1916a929-5311-4a53-a453-1eaee4d5a912,55,,"[88.6, 8.9]",3837659,0,,,,-0.29505068,,Left Foot,,,,"[98.8, 5.8]",,Ground Pass,,10.660675,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,4,Paris Saint-Germain,131,['f49cca9e-4f73-4c7d-84ef-5f3f3a973378'],52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:52.430,Pass,
,,,,,,,,,,,,,,,,,,1.445259,,,,,,,,,,,,,,,ef2367cf-325b-46e8-b171-6a5efaffa74e,58,,"[109.5, 3.0]",3837659,0,,,,3.0362926,,Left Foot,,,,"[97.2, 4.3]",,Ground Pass,,12.368508,,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,4,Paris Saint-Germain,131,['310663cf-d617-4b4b-bf36-d4ef8023e2ba'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:55.767,Pass,
,,,,,,,,,,,,,,,,,,0.195915,,,,,,,,,,,,,,,0cbbff17-91ad-4ec1-b709-57cae4f5781f,61,,"[96.7, 4.5]",3837659,0,,,,1.541393,,Left Foot,,,,"[96.8, 7.9]",,Ground Pass,,3.4014702,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,4,Paris Saint-Germain,131,['2040d7b4-a02e-42a5-ace6-13ae1f256caf'],59,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.067,Pass,
,,,,,,,,,,,,,,,,,,0.859264,,,,,,,,,,,,,,,fdeb4134-8262-4c63-8fbd-6289d029b986,64,,"[97.5, 9.2]",3837659,0,,,,-1.0040671,,Left Foot,,,,"[101.0, 3.7]",,Ground Pass,,6.519202,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Center Forward,4,Paris Saint-Germain,131,['28f48952-8f39-483c-9e75-b6668944fb9f'],59,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:59.343,Pass,
,,,,,,,,,,,,,,,,,,1.116622,,,,,,,,,,,,,,,e3f26d1e-d339-4255-893f-e905958062af,67,,"[100.5, 3.7]",3837659,1,,,,3.0163262,,Left Foot,,,,"[87.0, 5.4]",,Ground Pass,,13.606616,,,,Presnel Kimpembe,2999.0,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,4,Paris Saint-Germain,131,['5bb27874-ae8a-4ef0-a0a1-41b0ececdaa2'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:00.595,Pass,
,,,,,,,,,,,,,,,,,,1.210963,,,,,,,,,,,,,,,438e870c-7bfb-4246-b1d4-3439ee487673,70,,"[87.1, 5.4]",3837659,1,,,,2.0623252,,Left Foot,,,,"[76.5, 25.2]",,Ground Pass,,22.45885,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,4,Paris Saint-Germain,131,['06bb77e6-d5b5-4b69-819c-403694dc1bc8'],2,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:02.707,Pass,
,,,,,,,,,,,,,,,,,,1.286919,,,,,,,,,,,,,,,7be0f768-7fc4-4ff9-a1bc-eff83a641182,73,,"[76.1, 28.5]",3837659,1,,,,1.5336512,,Right Foot,,,,"[77.2, 58.1]",,Ground Pass,,29.620432,,,,Sergio Ramos García,5201.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['e0401534-a590-4c3f-9048-39a11d55ed85'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:05.255,Pass,
,,,,,,,,,,,,,,,,,,1.444196,,,,,,,,,,,,,,,127eb8ec-4f88-4172-a391-c94046b0b1c4,77,,"[76.5, 56.3]",3837659,1,,,,-1.985666,,Right Foot,,,,"[64.3, 28.6]",,Ground Pass,,30.26764,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,4,Paris Saint-Germain,131,['30495b73-3a76-45a7-a6c0-4412a00ec7f0'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:07.940,Pass,
,,,,,,,,,,,,,,,,,,1.087757,,,,,,,,,,,,,,,9997dd21-d9b5-4577-adba-c53fa795e63f,80,,"[68.2, 26.8]",3837659,1,,,,0.3149939,,Right Foot,,,,"[77.1, 29.7]",,Ground Pass,,9.360556,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,4,Paris Saint-Germain,131,['88bb11ec-66e4-42a9-a0ff-83a17d25f50a'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:12.121,Pass,
,,,,,,,,,,,,,,,,,,1.126017,,,,,,,,,,,,,,,d6cef697-3346-4192-9696-0c21fdf72126,83,,"[76.3, 29.7]",3837659,1,,,,-2.634494,,Right Foot,,,,"[67.3, 24.7]",,Ground Pass,,10.29563,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['5501617b-a479-4ba7-874f-907cc21de2b3'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:13.638,Pass,
,,,,,,,,,,,,,,,,,,0.754602,,,,,,,,,,,,,,,4c6c62a9-0a23-45e9-9317-75b831514940,86,,"[68.2, 24.2]",3837659,1,,,,-0.5921867,,Right Foot,,,,"[73.7, 20.5]",,Ground Pass,,6.6287255,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,4,Paris Saint-Germain,131,['f91ce2fb-29b5-4b18-b55d-57358b626a0e'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:15.379,Pass,
,,,,,,,,,,,,,,,,,,1.136093,,,,,,,,,,,,,,,8d9515da-6de3-440f-a56a-7032cdb118d1,89,,"[73.7, 32.7]",3837659,1,,,,1.6714169,,Right Foot,,,,"[71.6, 53.5]",,Ground Pass,,20.90574,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Center Forward,4,Paris Saint-Germain,131,['c0cbba75-c60f-430d-9cc0-8c862e93445a'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:19.308,Pass,
,,,,,,,,,,,,,,,,,,1.425437,,,,,,,,,,,,,,,6456e92f-5450-4211-9060-5f729276ce2d,92,,"[78.1, 64.1]",3837659,1,,,,0.71836096,,Right Foot,,,,"[93.2, 77.3]",,Ground Pass,,20.056171,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,['de384f62-c86d-49ef-b1f5-b7a3c12347f2'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:23.299,Pass,
,,,,,,,,,,,,,,,,,,1.134837,,,,,,,,,,,,,,,30f8a50d-922a-42bb-8c6c-5ba1be053ba7,95,,"[92.3, 76.3]",3837659,1,,,,-2.2655346,,Left Foot,,,,"[86.8, 69.7]",,Ground Pass,,8.591274,,,,Marco Verratti,3166.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Paris Saint-Germain,131,['78919acf-ab08-441f-8d3e-9516fc1d21e1'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.683,Pass,
,,,,,,,,,,,,,,,,,,0.820638,,,,,,,,,,,,,,,4fe67802-c26f-4044-a986-88a502cb16e1,99,,"[83.9, 68.6]",3837659,1,,,,-2.309109,,Right Foot,,,,"[74.8, 58.6]",,Low Pass,,13.520725,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Free Kick,Marco Verratti,3166.0,Right Defensive Midfield,4,Paris Saint-Germain,131,"['36676ecf-f470-4a57-85e3-5c0e2054ad9b', '4bf73eca-81ff-4836-a89a-071def00eae8']",29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:29.281,Pass,True
,,,,,,,,,,,,,,,,,,1.069301,,,,,,,,,,,,,,,873ab272-85fd-4255-a4a5-2938f873f0cb,102,,"[81.6, 52.7]",3837659,1,,,,-1.6888883,,Right Foot,,,,"[80.2, 40.9]",,Ground Pass,,11.882761,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,4,Paris Saint-Germain,131,['2b1ac97f-28fd-44c6-ac54-71a75a624bf8'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:32.385,Pass,
,,,,,,,,,,,,,,,,,,1.096136,,,,,,,,,,,,,,,843691b9-6fd6-4a6f-a2d0-23871e075c07,110,,"[76.0, 63.1]",3837659,1,,,,0.6291725,,Right Foot,,,,"[91.8, 74.6]",,Ground Pass,,19.542006,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Center Forward,4,Paris Saint-Germain,131,['89d046ce-617e-4503-9ec9-f1ab76dd3cc2'],38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:38.882,Pass,
,,,,,,,,,,,,,,,,,,1.029492,,,,,,,,,,,,,,,acdb86fe-0249-45d0-9d5e-8d5bda2b502d,113,,"[93.0, 74.4]",3837659,1,,,,-0.39060703,,Left Foot,,,,"[108.3, 68.1]",,Ground Pass,,16.546299,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,4,Paris Saint-Germain,131,['93c415e6-080e-4502-8f39-c9f4eec0499e'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:41.596,Pass,
,,,,,,,,,,,,,,,,,,2.086006,,,,,,,,,,,,,,,8fda379a-9660-4400-913f-63105325db66,125,,"[10.8, 1.5]",3837659,1,,,,0.3365521,,Left Foot,,,,"[47.1, 14.2]",,High Pass,,38.457508,,,,Wahbi Khazri,3196.0,,,,,,1,From Free Kick,Nicolas Louis Marcel Cozza,4476.0,Left Center Back,4,Paris Saint-Germain,131,['782b068e-df50-4de5-889c-43ac685e27b8'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:01:49.159,Pass,
,,,,,,,,,,,,,,,,,,3.735991,,,,,,,,,,,,,,,2d55ca33-3e57-4747-964d-da3e22558108,128,,"[47.1, 14.4]",3837659,1,,,True,-0.6168012,,,,,,"[58.1, 6.6]",,High Pass,,13.484806,,Incomplete,,,,,,,,,1,From Free Kick,Wahbi Khazri,3196.0,Center Forward,4,Paris Saint-Germain,131,"['18dfa0c7-f544-404e-8a7b-7f770b132312', 'c4905247-a90e-4f4f-b9e0-fe2e34c139c8']",51,,,,,,,,,,,,,,,,,Montpellier,139,00:01:51.245,Pass,True
