50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.419647,,,,,,,,,,,,,,897194b4-4f60-4c59-9383-5dd33df3d092,1237,,,"[40.5, 25.4]",3837683,32,,,,1.5858896,,Left Foot,,,"[40.1, 51.9]",,Ground Pass,,26.50302,,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,81,Paris Saint-Germain,131,['aed335a2-6bd7-4d61-a8f8-46e319d9a066'],4,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:04.731,Pass,
,,,,,,,,,,,,,,,,,1.897464,,,,,,,,,,,,,,c6f75870-67c3-4be1-9d86-e3e8e750c622,1240,,,"[40.1, 51.9]",3837683,32,,,,-1.5837826,,Right Foot,,,"[39.6, 13.4]",,Ground Pass,,38.503246,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,81,Paris Saint-Germain,131,['0ca2ff23-4635-4688-8b74-83033d0adbaf'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:11.067,Pass,
,,,,,,,,,,,,,,,,,3.381859,,,,,,,,,,,,,,240d6e2a-c237-4821-9281-8ae5d0e0e997,1244,,,"[36.8, 18.2]",3837683,32,,,,2.5699017,,Right Foot,,,"[8.2, 36.6]",,Ground Pass,,34.007645,,,,,Gianluigi Donnarumma,7036.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,81,Paris Saint-Germain,131,"['66ca9622-82e1-40b9-86d1-f1a23c82f036', '8bb026c2-fb72-4552-bfac-ce9fe414101b']",14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:14.095,Pass,True
,,,,,,,,,,,,,,,,,1.177393,,,,,,,,,,,,,,0353fd64-7804-4f41-917a-c7272648b101,1247,,,"[4.9, 39.3]",3837683,32,,,,-1.5545815,,Right Foot,,,"[5.2, 20.8]",,Ground Pass,,18.502432,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,81,Paris Saint-Germain,131,['73525728-03b4-4aa2-ae2c-7d58b0620479'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:18.710,Pass,
,,,,,,,,,,,,,,,,,1.215461,,,,,,,,,,,,,,53af8a0e-2a54-4196-a1eb-b2b597c82714,1250,,,"[20.4, 14.3]",3837683,32,,,,0.8376155,,Left Foot,,,"[34.0, 29.4]",,Ground Pass,,20.321663,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,81,Paris Saint-Germain,131,['985db282-71d9-415b-a626-a24d8dc6a379'],22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:22.604,Pass,
,,,,,,,,,,,,,,,,,2.029599,,,,,,,,,,,,,,7da2d3b9-d7ff-4cad-af63-514e3318a130,1253,,,"[34.0, 29.4]",3837683,32,,,,-0.65042144,,Right Foot,,,"[47.8, 18.9]",,Ground Pass,,17.340416,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,81,Paris Saint-Germain,131,['9b00bff8-a0a6-439e-baac-36031b2fbfba'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:24.471,Pass,
,,,,,,,,,,,,,,,,,1.035016,,,,,,,,,,,,,,9ee531d0-0c0a-4b9e-a66d-88ed2b11f04d,1256,,,"[49.2, 21.4]",3837683,32,,,,1.1793911,,Right Foot,,,"[57.0, 40.3]",,Ground Pass,,20.446272,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,81,Paris Saint-Germain,131,['3d1e96e8-abd1-437a-8e06-da9aee4dc0ee'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:26.965,Pass,
,,,,,,,,,,,,,,,,,0.899731,,,,,,,,,,,,,,77189b34-04cf-4a0a-88be-f189cb887fea,1259,,,"[76.0, 36.4]",3837683,32,,,,-0.5196637,,Right Foot,,,"[96.8, 24.5]",,Ground Pass,,23.963514,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,81,Paris Saint-Germain,131,['53ed6b41-4648-47e6-b19f-5efc081a0593'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:30.608,Pass,
,,,,,,,,,,,,,,,,,3.15828,,,,,,,,,,,,,,cb952c99-24bd-48f6-9faf-db6d3ce11a3a,1264,,,"[15.4, 52.3]",3837683,33,,,,0.48852584,,Right Foot,,,"[66.2, 79.3]",,High Pass,,57.529472,,,Out,,Thijs Dallinga,41749.0,,,,,Free Kick,1,From Free Kick,Maxime Dupé,4377.0,Goalkeeper,82,Toulouse,130,['296d6a4a-fb06-4472-a654-edaa3f26036a'],15,,,,,,,,,,,,,,,,,Toulouse,130,00:33:15.647,Pass,
,,,,,,,,,,,,,,,,,0.662911,,,,,,,,,,,,,,20e4c1d4-e2be-4146-ad0b-448ffe5137c8,1266,,,"[45.6, 0.1]",3837683,33,,,,1.6228327,,,,,"[45.1, 9.7]",,Low Pass,,9.613012,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,83,Paris Saint-Germain,131,['e52e5ebc-6184-4005-8eeb-28d1cfb6d51e'],28,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:28.500,Pass,
,,,,,,,,,,,,,,,,,0.604074,,,,,,,,,,,,,,de0b1ae0-53c8-4495-b0e1-bdceffe0190e,1269,,,"[45.1, 9.7]",3837683,33,,,,-1.0246297,,Right Foot,,,"[48.2, 4.6]",,Ground Pass,,5.9682493,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['4d23d351-6412-499a-a6fc-1358a1aacc4a'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:29.757,Pass,
,,,,,,,,,,,,,,,,,1.367909,,,,,,,,,,,,,,7344f761-bc33-4ede-9b33-b43a7e7e43c0,1272,,,"[48.2, 4.6]",3837683,33,,,,2.8244824,,Right Foot,,,"[22.3, 13.1]",,Ground Pass,,27.259127,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,83,Paris Saint-Germain,131,['90b0af87-a70e-4d0c-85b8-6a92af0e35fe'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:31.221,Pass,
,,,,,,,,,,,,,,,,,1.495909,,,,,,,,,,,,,,73252a57-323c-4c5b-a9d4-d1cc2cdd39b2,1275,,,"[32.0, 17.5]",3837683,33,,,,1.2436258,,Left Foot,,,"[39.5, 39.6]",,Ground Pass,,23.337952,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,83,Paris Saint-Germain,131,['79fdb124-9d16-4c93-9be1-d3e744f166b0'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:36.307,Pass,
,,,,,,,,,,,,,,,,,0.889806,,,,,,,,,,,,,,62f2dba4-cb0d-4c03-b7cf-0b859a97a71c,1278,,,"[52.5, 42.1]",3837683,33,,,,0.6812982,,Right Foot,,,"[59.9, 48.1]",,Ground Pass,,9.526804,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,83,Paris Saint-Germain,131,['d15eee40-067e-474d-9fb5-00538e9f549d'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:41.715,Pass,
,,,,,,,,,,,,,,,,,0.792709,,,,,,,,,,,,,,98e415ca-0c85-4f94-9482-fce55d8e9258,1281,,,"[59.9, 48.1]",3837683,33,,,,-3.0935528,,Left Foot,,,"[49.5, 47.6]",,Ground Pass,,10.412012,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,83,Paris Saint-Germain,131,['91eb2c9e-ad34-411a-8929-e87a15968840'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:42.637,Pass,
,,,,,,,,,,,,,,,,,1.283282,,,,,,,,,,,,,,8f37bc99-9d07-4c72-b9f6-566e0492788b,1284,,,"[50.1, 46.7]",3837683,33,,,,-1.3346827,,Right Foot,,,"[53.3, 33.4]",,Ground Pass,,13.679546,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,83,Paris Saint-Germain,131,['b207bc1c-920a-4e13-a929-bbaa63a23110'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:45.374,Pass,
,,,,,,,,,,,,,,,,,0.953669,,,,,,,,,,,,,,67b9bb26-33d8-4579-aa9c-063e95c941bb,1287,,,"[53.3, 33.4]",3837683,33,,,,-0.62290907,,Right Foot,,,"[60.4, 28.3]",,Ground Pass,,8.741854,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,83,Paris Saint-Germain,131,['58b24da0-e530-4ac9-87d7-68ca8f46e89c'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:47.222,Pass,
,,,,,,,,,,,,,,,,,0.696687,,,,,,,,,,,,,,b38ca61f-690e-4d18-bb86-83b08a0f0b3c,1290,,,"[60.4, 28.3]",3837683,33,,,,1.0265158,,Right Foot,,,"[65.0, 35.9]",,Ground Pass,,8.883693,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['a48fcf2a-5c65-4e83-b3ac-70bc8d049d57'],48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:48.609,Pass,
,,,,,,,,,,,,,,,,,0.606349,,,,,,,,,,,,,,901b7ad2-7299-454d-99aa-67db9c102399,1292,,,"[65.0, 35.9]",3837683,33,,,,-1.6973884,,Right Foot,,,"[63.6, 24.9]",,Ground Pass,,11.088733,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,83,Paris Saint-Germain,131,['ade8504e-5aa7-4048-b464-b4f7812b46e5'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:49.306,Pass,
,,,,,,,,,,,,,,,,,0.983644,,,,,,,,,,,,,,d9ad1291-5246-4f41-a5eb-ef47ce0fc851,1295,,,"[63.6, 24.9]",3837683,33,,,,1.7490096,,Right Foot,,,"[60.7, 41.0]",,Ground Pass,,16.359095,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['8eff14f3-2e6a-44d4-802c-4a658f28ff00'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:50.923,Pass,
,,,,,,,,,,,,,,,,,0.544832,,,,,,,,,,,,,,82eef865-9786-494b-87af-494bd174c017,1298,,,"[59.7, 42.0]",3837683,33,,,,-0.82981336,,Right Foot,,,"[64.0, 37.3]",,Ground Pass,,6.3702435,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,83,Paris Saint-Germain,131,"['72f96e67-28aa-4a24-8720-5c9750154489', 'd757a949-ea8e-4b3c-91ab-de82b8229edf']",51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:51.906,Pass,True
,,,,,,,,,,,,,,,,,0.759957,,,,,,,,,,,,,,b1222c87-2a82-428d-bfac-406c96c72f53,1300,,,"[64.0, 37.3]",3837683,33,,,,2.8054545,,Left Foot,,,"[55.7, 40.2]",,Ground Pass,,8.792042,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,83,Paris Saint-Germain,131,['a0e52ddf-bf5d-442e-b668-f7ba61848e74'],52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:52.451,Pass,
,,,,,,,,,,,,,,,,,0.695247,,,,,,,,,,,,,,dd9d839a-af6d-4967-826a-1629ac7f1492,1303,,,"[55.7, 40.2]",3837683,33,,,,-1.0348114,,Right Foot,,,"[63.6, 26.9]",,Ground Pass,,15.469324,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,83,Paris Saint-Germain,131,['c88f4042-473a-4821-8ada-17154887db9c'],53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:53.709,Pass,
,,,,,,,,,,,,,,,,,0.981013,,,,,,,,,,,,,,6f0021f6-5814-456a-a628-79f99ccea9bf,1306,,,"[63.6, 26.9]",3837683,33,,,,1.6735262,,Left Foot,,,"[62.6, 36.6]",,Ground Pass,,9.7514105,,,,,Marco Verratti,3166.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['970c4c8b-5a45-4568-b94d-8d62aa2e0175'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:54.457,Pass,
,,,,,,,,,,,,,,,,,0.605445,,,,,,,,,,,,,,85b5b734-e57f-4c0e-bdaf-fd371e581831,1310,,,"[62.6, 36.1]",3837683,33,,,,0.04164258,,Right Foot,,,"[69.8, 36.4]",,Ground Pass,,7.2062473,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Defensive Midfield,83,Paris Saint-Germain,131,"['1e1a03d7-f428-4113-b145-0552a82fc315', 'e550c97e-5dd2-4767-bb46-ebac14b416fa']",55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:55.543,Pass,True
,,,,,,,,,,,,,,,,,0.66244,,,,,,,,,,,,,,7aecaeaf-217d-4b34-b9af-d74f0583762f,1313,,,"[69.8, 36.4]",3837683,33,,,,-1.9132693,,Right Foot,,,"[65.7, 24.9]",,Ground Pass,,12.209013,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,83,Paris Saint-Germain,131,['03e6ac0b-6de1-4c07-895f-238e848c2153'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:56.590,Pass,
,,,,,,,,,,,,,,,,,0.557716,,,,,,,,,,,,,,c3f508c5-f037-4113-b1c3-4bcc2e9219a5,1315,,,"[65.7, 24.9]",3837683,33,,,,0.9487643,,Right Foot,,,"[69.5, 30.2]",,Ground Pass,,6.521503,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['13ba501c-f3a4-4b55-9fe6-a0c48e5611d0'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:57.252,Pass,
,,,,,,,,,,,,,,,,,1.022411,,,,,,,,,,,,,,1a3e2a22-0acd-4621-b565-db9aa43a612b,1318,,,"[69.5, 30.2]",3837683,33,,,,2.4900055,,Right Foot,,,"[63.6, 34.7]",,Ground Pass,,7.420243,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,83,Paris Saint-Germain,131,['922b4599-0e1b-4a9a-9a3c-1ce2097f1ec3'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:58.192,Pass,
,,,,,,,,,,,,,,,,,0.682952,,,,,,,,,,,,,,69969519-ff40-42af-be32-e6152104dbd1,1321,,,"[66.7, 43.0]",3837683,34,,,,0.50113004,,Right Foot,,,"[82.4, 51.6]",,Ground Pass,,17.901117,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,['7717c556-c74f-45b2-980c-2772ef2d3fd1'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:00.580,Pass,
,,,,,,,,,,,,,,,,,0.484631,,,,,,,,,,,,,,4c025ef3-e77c-46b5-8e58-e668ba5fecf1,1323,,,"[82.4, 51.6]",3837683,34,,,,-2.05246,,Right Foot,,,"[80.1, 47.2]",,Ground Pass,,4.9648767,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,83,Paris Saint-Germain,131,['2bc3c9ad-6d16-425e-be8f-dc617dfdd913'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:01.262,Pass,
,,,,,,,,,,,,,,,,,1.068953,,,,,,,,,,,,,,517a45f7-fd22-43da-8148-3efcfd756a19,1326,,,"[80.1, 48.1]",3837683,34,,,,0.94266474,,Right Foot,,,"[93.1, 66.0]",,Low Pass,,22.122612,,,,,Nordi Mukiele Mulere,2935.0,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,83,Paris Saint-Germain,131,['593cf21d-54ed-40fc-a6b1-39069fd1df8d'],2,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:02.984,Pass,
,,,,,,,,,,,,,,,,,0.919393,,,,,,,,,,,,,,b31c25d9-eebf-4573-915b-2666d0cbf628,1329,,,"[97.6, 68.4]",3837683,34,,,,-2.5441341,,Right Foot,,,"[87.9, 61.8]",,Ground Pass,,11.732433,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Throw In,Nordi Mukiele Mulere,2935.0,Right Wing Back,83,Paris Saint-Germain,131,['7405b25c-ea6e-49a2-9036-c6a7d1c6a3bb'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:07.252,Pass,
,,,,,,,,,,,,,,,,,0.938617,,,,,,,,,,,,,,a1af7baf-2e55-429a-9691-c1e900da206e,1332,,,"[87.9, 61.8]",3837683,34,,,,-1.6539376,,Right Foot,,,"[86.9, 49.8]",,Ground Pass,,12.0415945,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,83,Paris Saint-Germain,131,['2dbee1d3-f083-45e8-b013-b73530d53f0e'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:08.973,Pass,
,,,,,,,,,,,,,,,,,0.836507,,,,,,,,,,,,,,bc311628-c3ee-459b-850d-1c1118525d51,1335,,,"[86.9, 49.8]",3837683,34,,,,-1.0081993,,Left Foot,,,"[96.8, 34.1]",,Ground Pass,,18.56071,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,83,Paris Saint-Germain,131,['f3d4f899-ef6e-4eb2-acf6-b4e621fa27ca'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:10.883,Pass,
,,,,,,,,,,,,,,,,,0.473542,,,,,,,,,,,,,,a2241f18-5f59-4c7f-9edb-6548a78fdc26,1339,,,"[96.2, 33.3]",3837683,34,,,,1.2649175,,Right Foot,,,"[99.2, 42.8]",,Ground Pass,,9.962429,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,83,Paris Saint-Germain,131,"['3677f27f-d23b-4d96-a9d4-bf5a5aa75886', '9d8aa764-ed6b-4064-8eb7-a19761f07c02']",12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:12.269,Pass,True
,,,,,,,,,,,,,,,,,1.898361,,,,,,,,,,,,,,641015ca-2dc4-480a-885d-d14f84338584,1344,,,"[100.9, 43.4]",3837683,34,,,,1.8757887,,Left Foot,,,"[95.8, 59.6]",,Ground Pass,,16.983816,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,83,Paris Saint-Germain,131,"['5090e620-ffa0-4e91-9d5a-3367cdcf84c4', 'df6e7d5e-4e4b-4ee3-9472-7bca84855bd7']",14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:14.906,Pass,True
,,,,,,,,,,,,,,,,,2.317658,,,,,,,,,,,,,,0324f007-83be-4b90-8f34-f58c095bae68,1347,,,"[89.3, 58.7]",3837683,34,,,,-0.07526738,,Right Foot,,,"[119.8, 56.4]",,Low Pass,,30.586597,,,Out,,Nordi Mukiele Mulere,2935.0,,,Through Ball,True,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,83,Paris Saint-Germain,131,['0196a7c5-503e-4e91-a24f-7d4c32c5b990'],19,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:19.663,Pass,
,,,,,,,,,,,,,,,,,1.249383,,,,,,,,,,,,,,e6b13d85-c4a0-4d5f-a82b-f17ee9598581,1349,,,"[6.0, 44.0]",3837683,34,,,,-1.5152978,,Right Foot,,,"[6.4, 36.8]",,Ground Pass,,7.2111025,,,,,Maxime Dupé,4377.0,,,,,Goal Kick,1,From Goal Kick,Anthony Rouault,47619.0,Right Center Back,84,Toulouse,130,['0c4902a9-49c5-4477-9f1b-1d2a17ad7729'],43,,,,,,,,,,,,,,,,,Toulouse,130,00:34:43.779,Pass,
,,,,,,,,,,,,,,,,,2.437351,,,,,,,,,,,,,,9429c0dd-262b-4923-a193-ae99cc8c9e48,1352,,,"[13.3, 43.5]",3837683,34,,,,0.49341115,,Right Foot,,,"[58.3, 67.7]",,High Pass,,51.09442,,,Incomplete,,Rafael Rogério da Silva,32752.0,,,,,,1,From Goal Kick,Maxime Dupé,4377.0,Goalkeeper,84,Toulouse,130,"['7694e07c-1ad4-4f34-a266-823272042cd6', 'eafa5a04-182d-44c9-a1c4-365e0218f9ac']",51,,,,,,,,,,,,,,,,,Toulouse,130,00:34:51.513,Pass,
,,,,,,,,,,,,,,,,,1.231815,,,,,,,,,,,,,,ea6848fa-69e7-4667-9d2e-e1e49c06d35c,1356,,,"[47.0, 80.0]",3837683,35,,,,-0.8486938,,,,,"[60.3, 64.9]",,High Pass,,20.122128,,,,,Branco van den Boomen,21405.0,,,,,Throw-in,1,From Throw In,Mikkel Desler,24490.0,Right Wing Back,85,Toulouse,130,['7b4c0991-73e5-4c4a-97e9-e1c0912b023b'],4,,,,,,,,,,,,,,,,,Toulouse,130,00:35:04.626,Pass,
,,,,,,,,,,,,,,,,,0.910259,,,,,,,,,,,,,,e0dd6727-fbe3-429d-8327-7d488e31c9e4,1362,,,"[53.3, 20.8]",3837683,35,,,,0.39951548,,Head,,,"[57.8, 22.7]",,High Pass,,4.88467,,,,,Marco Verratti,3166.0,,,,,Recovery,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,86,Paris Saint-Germain,131,['b100796f-8642-403a-9a0f-2302db88d335'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:08.101,Pass,
,,,,,,,,,,,,,,,,,1.326191,,,,,,,,,,,,,,bfbef386-13c1-495f-a7c2-0b70d0c9820f,1366,,,"[59.0, 20.7]",3837683,35,,,,2.4235084,,Right Foot,,,"[49.5, 29.0]",,Ground Pass,,12.61507,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,86,Paris Saint-Germain,131,"['dc85e657-758d-4808-9b71-25043bdc4da6', 'e8803e47-66ca-4840-842e-8d5de3466054']",9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:09.529,Pass,True
,,,,,,,,,,,,,,,,,0.963316,,,,,,,,,,,,,,be306a67-1f00-446a-9edb-96bafd4517eb,1369,,,"[46.5, 36.9]",3837683,35,,,,0.35215265,,Right Foot,,,"[63.1, 43.0]",,Ground Pass,,17.685305,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,86,Paris Saint-Germain,131,['db61c98c-edc1-4505-a6e6-617608c8250f'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:13.244,Pass,
,,,,,,,,,,,,,,,,,0.859315,,,,,,,,,,,,,,2e7d748c-760c-45ef-bbad-b14728bedc8f,1371,,,"[63.1, 43.0]",3837683,35,,,,-2.9869921,,Left Foot,,,"[47.7, 40.6]",,Ground Pass,,15.585891,,,,,Vitor Machado Ferreira,34639.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,86,Paris Saint-Germain,131,['92c4e975-868e-406a-8536-9ca54ccd99ef'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:14.208,Pass,
,,,,,,,,,,,,,,,,,0.536151,,,,,,,,,,,,,,2b490d6e-91f7-425b-86b8-0b1f4042fe04,1374,,,"[60.2, 44.4]",3837683,35,,,,-1.4194208,,Right Foot,,,"[61.1, 38.5]",,Ground Pass,,5.9682493,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,86,Paris Saint-Germain,131,['6e3eafd9-eb29-4e29-b188-06ef3a845453'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:18.051,Pass,
,,,,,,,,,,,,,,,,,0.637307,,,,,,,,,,,,,,39aa7743-3e75-459d-b4b9-6cb71be7e1b1,1377,,,"[62.6, 32.0]",3837683,35,,,,1.4025896,,Left Foot,,,"[63.5, 37.3]",,Ground Pass,,5.375872,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,86,Paris Saint-Germain,131,['5da66845-a254-4add-8534-dd52e8948284'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:23.103,Pass,
