50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.67524,,,,,,,,,,,,9303004f-e77b-43c8-8ee8-b1b3e4b679cb,3946,,,"[67.4, 18.7]",3837727,85,,,,0.6435011,,Right Foot,,,"[69.0, 19.9]",,Ground Pass,,2.0,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,129,Paris Saint-Germain,131,['45d391c8-12a2-470e-9f3a-e0e29e688965'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:34.263,Pass,
,,,,,,,,,,,,,,,,1.725433,,,,,,,,,,,,0579dd3f-7282-478a-b64e-216f85d23bc0,3949,,,"[69.0, 21.1]",3837727,85,,,,-1.5083776,,Right Foot,,,"[69.7, 9.9]",,Ground Pass,,11.221853,,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,129,Paris Saint-Germain,131,['7a9b3e74-4088-467c-80e3-5ca9f0a5c3c1'],38,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:38.312,Pass,
,,,,,,,,,,,,,,,,0.798613,,,,,,,,,,,,203a3cb3-02f5-4d95-ab8d-da09d7f05fe7,3951,,,"[70.5, 9.7]",3837727,85,,,,-0.42826414,,Right Foot,,,"[79.7, 5.5]",,Ground Pass,,10.113358,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,129,Paris Saint-Germain,131,['288fa661-7ce9-464f-998c-480be89a0719'],40,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:40.038,Pass,
,,,,,,,,,,,,,,,,0.134661,,,,,,,,,,,,acb08d1e-86a5-4994-937a-ea4aabf24191,3955,,,"[83.3, 4.0]",3837727,85,,,,0.9964915,,Right Foot,,,"[84.4, 5.7]",,Ground Pass,,2.0248456,,,Incomplete,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,129,Paris Saint-Germain,131,"['31ec9284-ff2c-4898-9d1c-6b67d4667db2', 'c7243af4-3d53-4664-83ec-e606f2dc6d52']",41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:41.272,Pass,
,,,,,,,,,,,,,,,,1.101778,,,,,,,,,,,,33164d70-5561-45d2-8f62-cfe446b52b0d,3958,,,"[83.0, 6.8]",3837727,85,,,,0.17390119,,Left Foot,,,"[90.4, 8.1]",,Ground Pass,,7.5133214,,,,Sergio Ramos García,5201.0,,,,,Recovery,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,129,Paris Saint-Germain,131,['d1a9a4f9-0b53-4ca3-ad80-aadadd2e9503'],41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:41.797,Pass,
,,,,,,,,,,,,,,,,1.231617,,,,,,,,,,,,5a745ab1-b9f0-4af5-a9df-38f1fe94585c,3962,,,"[106.0, 8.8]",3837727,85,,,,-2.8316061,,Right Foot,,,"[93.2, 4.7]",,High Pass,,13.44061,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,129,Paris Saint-Germain,131,['b10ade9c-b565-4b0d-9963-291cb25e39df'],46,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:46.998,Pass,
,,,,,,,,,,,,,,,,0.795392,,,,,,,,,,,,f0572675-5e86-4b0d-aa78-14a5616470ec,3970,,,"[90.8, 0.1]",3837727,87,True,,,2.4059618,,,,,"[77.1, 12.5]",,Low Pass,,18.478365,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,2,From Throw In,Nuno Mendes,41092.0,Left Wing Back,130,Paris Saint-Germain,131,['3b50194d-69e9-4730-b6ac-daebd2fa5229'],18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:18.868,Pass,
,,,,,,,,,,,,,,,,2.296319,,,,,,,,,,,,fd8df83c-da1a-4adb-b610-e47d357f83dd,3972,,,"[77.1, 13.5]",3837727,87,True,,,2.280254,,Right Foot,,,"[68.6, 23.4]",,Ground Pass,,13.048371,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,130,Paris Saint-Germain,131,['669cf537-c3b5-4099-ba3c-f6bfa1a596f0'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:20.070,Pass,
,,,,,,,,,,,,,,,,3.352564,,,,,,,,,,,,f9e7116b-2ff8-4d5c-a0d1-0bda2dd7326d,3976,,,"[68.3, 24.4]",3837727,87,,,,2.7024224,,Right Foot,,,"[46.8, 34.5]",,Ground Pass,,23.754158,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,130,Paris Saint-Germain,131,"['57ae7dae-69e3-4c8a-bf20-602f5158fa34', 'ba2f9954-6e7c-41d5-b4a7-5ad3fefc145d']",22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:22.509,Pass,True
,,,,,,,,,,,,,,,,1.501647,,,,,,,,,,,,0b04223f-d13c-4d71-9cca-6f107127dcac,3979,,,"[43.5, 36.2]",3837727,87,,,,-1.459582,,Right Foot,,,"[45.7, 16.5]",,High Pass,,19.822462,,,,Sergio Ramos García,5201.0,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,130,Paris Saint-Germain,131,['c4433c6a-79e2-4349-a5a1-7466362e65a1'],26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:26.553,Pass,
,,,,,,,,,,,,,,,,0.971533,,,,,,,,,,,,7e00f16a-7c1d-4767-9ed3-c911cb839fe6,3982,,,"[45.7, 16.1]",3837727,87,,,,0.19150172,,Right Foot,,,"[65.3, 19.9]",,Low Pass,,19.96497,,,,Vitor Machado Ferreira,34639.0,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,130,Paris Saint-Germain,131,['abc74210-11e2-454a-89ac-53951b20c38f'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:29.903,Pass,
,,,,,,,,,,,,,,,,1.65912,,,,,,,,,,,,65882220-9800-4d53-a6b9-d42632623e40,3985,,,"[65.7, 20.1]",3837727,87,,,,-1.620139,,Right Foot,,,"[65.3, 12.0]",,Ground Pass,,8.109871,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,130,Paris Saint-Germain,131,['75283b0c-7099-45ff-a089-daf1d0152ad9'],31,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:31.153,Pass,
,,,,,,,,,,,,,,,,0.543359,,,,,,,,,,,,9a721d87-2286-4ff0-9b78-1bb441527f60,3991,,,"[66.5, 12.7]",3837727,87,True,,,2.4816854,,Right Foot,,,"[48.2, 26.9]",,Ground Pass,,23.163116,,,,Marcos Aoás Corrêa,4372.0,,,,,Free Kick,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,131,Paris Saint-Germain,131,['4e6c8102-2bb6-4458-b145-317cc7ca67d5'],48,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:48.209,Pass,
,,,,,,,,,,,,,,,,1.236404,,,,,,,,,,,,eb3bb13a-0fdd-4341-86de-bc11c5be5269,3993,,,"[46.8, 42.6]",3837727,87,True,,,-0.38944358,,Right Foot,,,"[64.1, 35.5]",,Ground Pass,,18.700268,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,131,Paris Saint-Germain,131,['1c0b5064-89f6-40ef-9698-0d88a25e4743'],48,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:48.753,Pass,
,,,,,,,,,,,,,,,,0.660411,,,,,,,,,,,,16a89335-8eb4-4970-9cc7-7a1cfa7b5ecd,3997,,,"[60.3, 40.5]",3837727,87,,,,-2.1962814,,Left Foot,,,"[55.1, 33.3]",,Ground Pass,,8.881441,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Defensive Midfield,131,Paris Saint-Germain,131,['02b492a2-b62e-486a-a715-2b1930d3da2b'],52,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:52.309,Pass,
,,,,,,,,,,,,,,,,1.77016,,,,,,,,,,,,36dcf5e1-451c-4909-a2fb-cf5e0f3ce2d3,4001,,,"[52.3, 38.3]",3837727,87,,,,2.5436237,,Right Foot,,,"[38.5, 47.7]",,Ground Pass,,16.697306,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,131,Paris Saint-Germain,131,"['1da30652-8587-4335-afe0-97767ef884e8', '7a75dc79-5528-40b9-825d-2f273428ae87']",54,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:54.887,Pass,True
,,,,,,,,,,,,,,,,0.961865,,,,,,,,,,,,488d3040-f425-4ddc-b609-ee9976fe5db6,4005,,,"[45.7, 50.2]",3837727,87,,,,-1.1635405,,Right Foot,,,"[50.1, 40.0]",,Ground Pass,,11.108555,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,131,Paris Saint-Germain,131,['35450286-9c91-47af-a845-8c0b462daf26'],57,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:57.742,Pass,
,,,,,,,,,,,,,,,,1.861128,,,,,,,,,,,,c0dc3188-d7d1-4d2c-995a-2acdfcda2f46,4008,,,"[65.3, 37.8]",3837727,88,,,,0.4508278,,Left Foot,,,"[96.7, 53.0]",,High Pass,,34.88553,,,Incomplete,Pablo Sarabia García,6720.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,131,Paris Saint-Germain,131,"['7faae11f-072d-4aaf-8ad8-365dfb5cf03e', '892b0f1e-2b4c-42c1-861a-5981d66c620b']",1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:01.957,Pass,
,,,,,,,,,,,,,,,,2.48293,,,,,,,,,,,,892b0f1e-2b4c-42c1-861a-5981d66c620b,4010,,,"[23.4, 27.1]",3837727,88,,,,3.090136,,Head,,,"[0.1, 28.3]",,Low Pass,,23.330881,,,Out,Kasper Schmeichel,3815.0,,,,,Interception,2,From Free Kick,Melvin Bard,33221.0,Left Wing Back,131,Paris Saint-Germain,131,"['bec5a785-f4eb-4878-a2a7-8025a4d10336', 'c0dc3188-d7d1-4d2c-995a-2acdfcda2f46']",3,,,,,,,,,,,,,,,,OGC Nice,136,00:43:03.818,Pass,
,,,,,,,,,,,,,,,,1.714982,,,,,,,,,,,,c1d4b38a-c72e-479f-9beb-e09f49b00eaa,4012,,,"[120.0, 80.0]",3837727,88,,,,-1.7606019,f6e6075a-ba6b-4644-a11d-b9aa8e93a7be,Left Foot,,,"[112.2, 39.4]",,High Pass,True,41.342472,,,,Marcos Aoás Corrêa,4372.0,True,True,Inswinging,,Corner,2,From Corner,Pablo Sarabia García,6720.0,Right Attacking Midfield,132,Paris Saint-Germain,131,['7804b647-810a-4cb8-ba14-244949933ca3'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:33.503,Pass,
,,,,,,,,,,,,,,,,1.506043,,,,,,,,,,,,cf72bb6c-4989-42d2-828c-ba3469831bbd,4018,,,"[120.0, 80.0]",3837727,88,,,,-1.7727305,41adbf55-3c9d-48eb-8d81-4d170fb3919d,Left Foot,,,"[112.2, 41.9]",,High Pass,True,38.89023,,,,Nordi Mukiele Mulere,2935.0,True,,Inswinging,,Corner,2,From Corner,Pablo Sarabia García,6720.0,Right Attacking Midfield,133,Paris Saint-Germain,131,['93733cc8-30f2-40ec-b73f-dc18e5acc2b0'],57,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:57.428,Pass,
,,,,,,,,,,,,,,,,2.131013,,,,,,,,,,,,d960b8ea-fc12-4ffe-8bc4-1898a0830895,4028,,,"[8.0, 45.4]",3837727,89,True,,,0.7059808,,Keeper Arm,,,"[39.2, 72.0]",,High Pass,,41.0,,,,Nicolas Pépé,3013.0,,,,,,2,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,135,OGC Nice,136,['33f57062-3b12-4390-ac54-fe22b03d3556'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:44:05.319,Pass,
,,,,,,,,,,,,,,,,2.176225,,,,,,,,,,,,ceeec561-0b5a-4f15-897f-f63822e29fcc,4030,,,"[32.6, 72.0]",3837727,89,,,,-2.6209657,,Left Foot,,,"[10.8, 59.5]",,Ground Pass,,25.129465,,,,Pablo Paulino Rosario,8534.0,,,,,,2,Regular Play,Nicolas Pépé,3013.0,Right Wing,136,OGC Nice,136,['973e129a-df30-4865-8d9f-3e401d1acde2'],10,,,,,,,,,,,,,,,,OGC Nice,136,00:44:10.149,Pass,
,,,,,,,,,,,,,,,,1.35224,,,,,,,,,,,,e84357df-b3c2-4539-acd2-c4c080ff711f,4032,,,"[10.8, 59.5]",3837727,89,,,,-0.24192058,,Right Foot,,,"[26.2, 55.7]",,Ground Pass,,15.861904,,,,Alexis Beka Beka,33393.0,,,,,,2,Regular Play,Pablo Paulino Rosario,8534.0,Right Center Back,137,OGC Nice,136,['1100d063-7e3c-4862-9c99-2eefb1b3abdf'],12,,,,,,,,,,,,,,,,OGC Nice,136,00:44:12.325,Pass,
,,,,,,,,,,,,,,,,1.320897,,,,,,,,,,,,6604f9a9-b7d9-490f-9ae0-b5be8748e59d,4035,,,"[35.9, 50.6]",3837727,89,,,,-1.5347109,,Right Foot,,,"[36.9, 22.9]",,Ground Pass,,27.718044,,,,Mattia Viti,36865.0,,,,,,2,Regular Play,Alexis Beka Beka,33393.0,Right Defensive Midfield,138,OGC Nice,136,['9b4f9ea1-96bb-48bd-886f-9359a6c719ac'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:44:16.871,Pass,
,,,,,,,,,,,,,,,,1.220745,,,,,,,,,,,,9c8377ba-e0b9-44a4-82c9-5d183fcad28f,4038,,,"[33.8, 13.7]",3837727,89,,,,-0.5469922,,Left Foot,,,"[49.4, 4.2]",,Ground Pass,,18.264994,,,,Melvin Bard,33221.0,,,,,,2,Regular Play,Mattia Viti,36865.0,Left Center Back,139,OGC Nice,136,['94c2246f-0169-4c4d-afe0-54c03ed71882'],19,,,,,,,,,,,,,,,,OGC Nice,136,00:44:19.025,Pass,
,,,,,,,,,,,,,,,,0.982041,,,,,,,,,,,,139c14e6-886a-4d7c-ba6c-60d79e97da84,4047,,,"[51.8, 10.1]",3837727,89,,,,-0.32175055,,Right Foot,,,"[59.6, 7.5]",,Ground Pass,,8.221922,,,,Sofiane Diop,10463.0,,,,,,2,Regular Play,Melvin Bard,33221.0,Left Wing Back,139,OGC Nice,136,"['1b575f63-4d69-4378-9dbd-7bd37f90b229', '26c6c86a-4350-4c2c-a5a3-0640aaaae14c']",23,,,,,,,,,,,,,,,,OGC Nice,136,00:44:23.909,Pass,True
,,,,,,,,,,,,,,,,1.27822,,,,,,,,,,,,07369f75-8e91-41a5-913e-c44aebddd907,4051,,,"[58.9, 4.2]",3837727,89,,,,2.1316211,,Right Foot,,,"[51.3, 16.3]",,Ground Pass,,14.288807,,,,Khéphren Thuram-Ulien,22072.0,,,,,,2,Regular Play,Sofiane Diop,10463.0,Left Wing,139,OGC Nice,136,"['85e70a57-9265-4f2c-b2bb-1f03d0a65a9c', 'abb9af41-7b2e-4002-a67c-0ab6a76a408c']",26,,,,,,,,,,,,,,,,OGC Nice,136,00:44:26.688,Pass,True
,,,,,,,,,,,,,,,,0.885566,,,,,,,,,,,,3f97fbb6-ea18-4765-9bac-4c31aaa97694,4054,,,"[56.3, 24.5]",3837727,89,,,,1.7610593,,Right Foot,,,"[53.7, 38.0]",,Ground Pass,,13.748091,,,,Alexis Beka Beka,33393.0,,,,,,2,Regular Play,Khéphren Thuram-Ulien,22072.0,Left Defensive Midfield,139,OGC Nice,136,['17d0821b-a9c7-4e88-abcb-605c5435d37b'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:44:30.940,Pass,
,,,,,,,,,,,,,,,,1.275774,,,,,,,,,,,,2e424dfd-f9ad-479e-a9f0-8d5da216e836,4057,,,"[52.9, 36.4]",3837727,89,,,,-1.6506263,,Right Foot,,,"[51.5, 18.9]",,Ground Pass,,17.55591,,,,Mattia Viti,36865.0,,,,,,2,Regular Play,Alexis Beka Beka,33393.0,Right Defensive Midfield,139,OGC Nice,136,['3cace54c-24cc-4fa3-af88-5510b703c0e4'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:44:32.440,Pass,
,,,,,,,,,,,,,,,,1.249084,,,,,,,,,,,,32a3c632-914e-4afc-a9b9-b81c6b945b93,4060,,,"[51.5, 18.9]",3837727,89,,,,-0.6055447,,Left Foot,,,"[61.9, 11.7]",,Ground Pass,,12.649111,,,,Sofiane Diop,10463.0,,,,,,2,Regular Play,Mattia Viti,36865.0,Left Center Back,139,OGC Nice,136,['da8c3281-0b77-4d85-8a78-afd70ea0ab73'],34,,,,,,,,,,,,,,,,OGC Nice,136,00:44:34.627,Pass,
,,,,,,,,,,,,,,,,1.381595,,,,,,,,,,,,671b5b4f-6092-4dda-b247-000745c6532e,4063,,,"[77.6, 6.8]",3837727,89,,,,2.5331848,,Left Foot,,,"[63.1, 16.9]",,Ground Pass,,17.67088,,,,Alexis Beka Beka,33393.0,,,,,,2,Regular Play,Sofiane Diop,10463.0,Left Wing,139,OGC Nice,136,['3e817765-c874-412f-bcf7-8f0953599c3e'],38,,,,,,,,,,,,,,,,OGC Nice,136,00:44:38.472,Pass,
,,,,,,,,,,,,,,,,2.302735,,,,,,,,,,,,8dba5123-4c1e-4acf-ac64-34e054a22762,4066,,,"[62.0, 18.8]",3837727,89,,,,1.4359808,,Right Foot,,,"[67.1, 56.4]",,Ground Pass,,37.9443,,,,Nicolas Pépé,3013.0,,,,,,2,Regular Play,Alexis Beka Beka,33393.0,Right Defensive Midfield,139,OGC Nice,136,['2da37581-c1b6-4e1f-8831-fe8a63c6ca56'],41,,,,,,,,,,,,,,,,OGC Nice,136,00:44:41.559,Pass,
,,,,,,,,,,,,,,,,1.168483,,,,,,,,,,,,6c9258d1-5de4-4628-91d6-d3543392c89d,4069,,,"[70.5, 64.0]",3837727,89,,,,-1.615811,,Left Foot,,,"[70.0, 52.9]",,Ground Pass,,11.111256,,,Incomplete,Khéphren Thuram-Ulien,22072.0,,,,,,2,Regular Play,Nicolas Pépé,3013.0,Right Wing,139,OGC Nice,136,"['071ff3be-2aac-4c28-b07f-094d8517684f', '8315f8d3-4d4d-46eb-9b46-a60758c8e777']",46,,,,,,,,,,,,,,,,OGC Nice,136,00:44:46.377,Pass,
,,,,,,,,,,,,,,,,0.455679,,,,,,,,,,,,9806a0d9-10e2-4b89-baa9-9e0ec8c0bceb,4073,,,"[43.5, 25.3]",3837727,89,,,,2.5959375,,Right Foot,,,"[40.7, 27.0]",,Ground Pass,,3.275668,,,,Vitor Machado Ferreira,34639.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,140,Paris Saint-Germain,131,['3bc7058b-fc04-49e7-9c10-aaf6bab2fb7a'],48,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:48.195,Pass,
,,,,,,,,,,,,,,,,0.937047,,,,,,,,,,,,a943e6a9-d01f-4ad2-a739-a2ce3374c649,4077,,,"[44.9, 27.9]",3837727,89,,,,-1.3419975,,Right Foot,,,"[46.6, 20.6]",,Ground Pass,,7.495332,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,140,Paris Saint-Germain,131,"['9ed868a0-f6e7-4bce-b244-374c32e3c9d6', 'df67eb32-9600-4f5b-ad5b-d1be98b546a1']",49,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:49.825,Pass,True
,,,,,,,,,,,,,,,,1.184228,,,,,,,,,,,,f7bdb783-8ece-4056-b090-f1dfa6fd693f,4081,,,"[51.1, 20.3]",3837727,89,,,,-2.3892949,,Right Foot,,,"[43.3, 13.0]",,Ground Pass,,10.683165,,,,Nuno Mendes,41092.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,140,Paris Saint-Germain,131,"['3429f7f1-d943-4847-971a-69252d365525', '54321ddb-4837-4b91-b4d8-94e9a1ac7691']",51,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:51.949,Pass,True
,,,,,,,,,,,,,,,,0.679426,,,,,,,,,,,,2e7cc15b-cb7d-4009-ac6c-4a12b41d08a2,4084,,,"[48.7, 11.4]",3837727,89,,,,1.90912,,Left Foot,,,"[44.9, 22.2]",,Ground Pass,,11.449018,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Nuno Mendes,41092.0,Left Wing Back,140,Paris Saint-Germain,131,['196ed5a6-f236-4600-bf33-cead36de049f'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:55.253,Pass,
,,,,,,,,,,,,,,,,0.681537,,,,,,,,,,,,e053171a-8397-497c-ae30-d29516caf1b4,4086,,,"[44.9, 22.2]",3837727,89,,,,0.64759105,,Right Foot,,,"[52.7, 28.1]",,Ground Pass,,9.780082,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,140,Paris Saint-Germain,131,['5a2def7c-3de0-49f8-8434-41df6be4c169'],55,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:55.933,Pass,
,,,,,,,,,,,,,,,,0.702299,,,,,,,,,,,,a32e98f7-6e12-41ad-8ad9-2da6a94c04b6,4089,,,"[53.4, 25.5]",3837727,89,,,,-0.4985679,,Right Foot,,,"[62.4, 20.6]",,Ground Pass,,10.247438,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,140,Paris Saint-Germain,131,['c427ffa8-79d0-4dfc-a653-c16d4fbcf1b1'],57,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:57.683,Pass,
,,,,,,,,,,,,,,,,0.929065,,,,,,,,,,,,ebc90fde-09a5-49e0-9961-b216c006234a,4093,,,"[62.6, 17.5]",3837727,89,,,,0.734161,,Left Foot,,,"[74.9, 28.6]",,Ground Pass,,16.56804,,,,Nuno Mendes,41092.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,140,Paris Saint-Germain,131,"['5ff53ca5-4ace-423e-a0d9-569dbc3f9505', '6c5575b9-e77d-4c87-b518-5c98f4a1164b']",58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:44:58.730,Pass,True
,,,,,,,,,,,,,,,,2.849426,,,,,,,,,,,,7d18acd1-d900-4dfb-a5aa-aaf2e8f2f82c,4103,,,"[68.1, 47.3]",3837727,90,,,,0.640873,,Right Foot,,,"[104.7, 74.6]",,Ground Pass,,45.660156,,,,Nicolas Pépé,3013.0,,,,,,2,Regular Play,Khéphren Thuram-Ulien,22072.0,Left Defensive Midfield,140,Paris Saint-Germain,131,['bd54c40e-0f0d-415c-8f77-e98395a87605'],6,,,,,,,,,,,,,,,,OGC Nice,136,00:45:06.801,Pass,
,,,,,,,,,,,,,,,,1.076656,,,,,,,,,,,,c6a22a23-5ada-4582-85d2-96451f30effb,4106,,,"[104.7, 60.3]",3837727,90,,,,-1.2296479,,Left Foot,True,,"[110.7, 43.4]",,High Pass,,17.933489,,,Incomplete,,,,,,,,2,Regular Play,Nicolas Pépé,3013.0,Right Wing,140,Paris Saint-Germain,131,['fd944cf9-bc5a-4dbc-bb63-01c7c8674a87'],13,,,,,,,,,,,,,,,,OGC Nice,136,00:45:13.660,Pass,
,,,,,,,,,,,,,,,,1.079424,,,,,,,,,,,,fd944cf9-bc5a-4dbc-bb63-01c7c8674a87,4107,,,"[9.4, 36.7]",3837727,90,,,,-0.6278366,,Other,,,"[15.6, 32.2]",,Low Pass,,7.6609397,,,,Sergio Ramos García,5201.0,,,,,Recovery,2,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,140,Paris Saint-Germain,131,"['6acf9d32-1b38-4665-88bd-be0ae81d1df8', 'c6a22a23-5ada-4582-85d2-96451f30effb']",14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:14.737,Pass,
,,,,,,,,,,,,,,,,2.846751,,,,,,,,,,,,9a8eacd5-c18d-4fff-af08-db7b8bc571be,4111,,,"[14.6, 31.5]",3837727,90,,,,-0.9223903,,Right Foot,,,"[34.3, 5.5]",,Ground Pass,,32.62039,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,140,Paris Saint-Germain,131,"['74fdfddb-b29b-4276-8bff-00ca14e15100', 'dddbd3d6-1c8b-4cdd-a95e-1b8c43f7ae66']",16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:16.610,Pass,True
,,,,,,,,,,,,,,,,3.268259,,,,,,,,,,,,80ac7c0c-5f20-4c05-b911-9637365dfd88,4118,,,"[38.6, 7.5]",3837727,90,,,,0.17695315,,Right Foot,,,"[81.1, 15.1]",,High Pass,,43.174183,,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,Recovery,2,Other,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,142,Paris Saint-Germain,131,"['42773284-4818-4fca-be5c-ccf624efe36b', 'd45b9b50-e9d8-44d1-96a3-49205311a320']",59,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:59.357,Pass,
,,,,,,,,,,,,,,,,2.328329,,,,,,,,,,,,42773284-4818-4fca-be5c-ccf624efe36b,4120,,,"[39.0, 65.0]",3837727,91,,,,-0.4547852,,Head,,,"[66.2, 51.7]",,Low Pass,,30.27755,,,Incomplete,,,,,,,Recovery,2,Other,Pablo Paulino Rosario,8534.0,Right Center Back,142,Paris Saint-Germain,131,"['80ac7c0c-5f20-4c05-b911-9637365dfd88', 'c3fb20d8-7577-4654-8852-ef7a6de8923d']",2,,,,,,,,,,,,,,,,OGC Nice,136,00:46:02.626,Pass,
