ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.93348,,,,,,,,,,cf1e3a31-5277-4019-816c-6e681636e49e,2937,,,"[49.2, 28.5]",3837885,81,,,,1.8939816,,Left Foot,,,"[42.2, 49.4]",,Ground Pass,,22.041098,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Goal Kick,Vitor Machado Ferreira,34639.0,Right Center Midfield,160,Paris Saint-Germain,131,['25611c57-f2b3-419b-acec-612557535e04'],0,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:00.060,Pass,
,,,,,,,,,,,,,,,,,1.628281,,,,,,,,,,42dee26f-bf75-4253-99ae-37ba4a0e49df,2940,,,"[42.2, 49.4]",3837885,81,,,,1.2719644,,Right Foot,,,"[48.7, 70.5]",,Ground Pass,,22.078497,,,Warren Zaire Emery,144059.0,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Right Center Back,160,Paris Saint-Germain,131,['47c01bcf-04e4-46ba-94e8-9dec23c9be4f'],2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:02.908,Pass,
,,,,,,,,,,,,,,,,,1.022742,,,,,,,,,,b7950575-5d06-4344-b7c4-b702a57fc292,2943,,,"[48.7, 70.5]",3837885,81,,,,-1.5707964,,Left Foot,,,"[48.7, 58.7]",,Ground Pass,,11.8,,,Marco Verratti,3166.0,,,,,,2,From Goal Kick,Warren Zaire Emery,144059.0,Right Wing Back,160,Paris Saint-Germain,131,['851f1ab9-796e-44cb-b822-6dde70a15c0f'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:06.123,Pass,
,,,,,,,,,,,,,,,,,0.741489,,,,,,,,,,c36fdc84-c533-4d72-a6a6-f4791c33ed0e,2946,,,"[48.7, 58.7]",3837885,81,,,,-1.0303768,,Right Foot,,,"[56.8, 45.2]",,Ground Pass,,15.74357,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,160,Paris Saint-Germain,131,['359ef9ae-cd16-4f64-b01d-a6f109fa422d'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:08.149,Pass,
,,,,,,,,,,,,,,,,,1.645642,,,,,,,,,,3bf84874-0e2d-48bd-9e3d-612f40743693,2949,,,"[56.8, 41.0]",3837885,81,,,,-1.6209335,,Left Foot,,,"[55.4, 13.1]",,Ground Pass,,27.935102,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Paris Saint-Germain,131,['f6876f84-d59b-4660-bf32-36d438393475'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:10.192,Pass,
,,,,,,,,,,,,,,,,,1.193039,,,,,,,,,,9545cb29-5b05-4f7e-a97b-a1a12bb766c6,2952,,,"[55.4, 13.1]",3837885,81,,,,-0.8905984,,Left Foot,,,"[62.6, 4.2]",,Ground Pass,,11.447707,,,Juan Bernat Velasco,15651.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['40ee886d-052d-44d5-9813-c9940914e0c2'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:12.626,Pass,
,,,,,,,,,,,,,,,,,1.137751,,,,,,,,,,f1b95e06-639a-4139-b1ed-c944087c55d6,2954,,,"[62.6, 4.2]",3837885,81,,,,2.97531,,Left Foot,,,"[48.3, 6.6]",,Ground Pass,,14.5,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Juan Bernat Velasco,15651.0,Left Wing Back,160,Paris Saint-Germain,131,['c8f88636-5f81-4642-8a4d-d8596ceb9446'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:13.819,Pass,
,,,,,,,,,,,,,,,,,0.759068,,,,,,,,,,e7f9eecc-fd8c-4779-adf6-da2036cbf3bb,2957,,,"[44.1, 6.6]",3837885,81,,,,1.1572542,,Left Foot,,,"[50.2, 20.5]",,Ground Pass,,15.179591,,,Marco Verratti,3166.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['f40f4808-3ca4-478e-90e5-44cb9674470d'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:15.923,Pass,
,,,,,,,,,,,,,,,,,0.690073,,,,,,,,,,fdab46e3-d0e8-4c87-b0c6-c68d14c3a1d6,2961,,,"[45.3, 13.5]",3837885,81,,,,-1.1537471,,Right Foot,,,"[48.8, 5.6]",,Ground Pass,,8.640602,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,160,Paris Saint-Germain,131,"['74c52675-24ae-4574-af60-05e522f87d54', '782194cd-8c52-42be-bf4d-89847b94da08']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:19.649,Pass,True
,,,,,,,,,,,,,,,,,1.15173,,,,,,,,,,20e6c40a-27ab-488b-8f97-810cda73fbbb,2965,,,"[48.8, 5.6]",3837885,81,,,,1.938927,,Left Foot,,,"[43.4, 19.6]",,Ground Pass,,15.005332,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,"['980b512d-cd8b-4301-86af-e9b8ed0bbeae', 'f614fa68-06d5-43b0-bec4-f6d318ce4dbc']",20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:20.952,Pass,True
,,,,,,,,,,,,,,,,,1.101723,,,,,,,,,,a517af1c-ef63-4303-b4d1-66f47977dcfe,2968,,,"[48.4, 25.4]",3837885,81,,,,0.93847686,,Right Foot,,,"[55.8, 35.5]",,Ground Pass,,12.520782,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,160,Paris Saint-Germain,131,['69a63c56-3a58-4d05-8162-caa7d6b5383c'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:24.391,Pass,
,,,,,,,,,,,,,,,,,0.852695,,,,,,,,,,30bcfefc-a3b1-4ca9-8f8c-021e718049b7,2970,,,"[55.8, 35.5]",3837885,81,,,,-1.4070581,,Left Foot,,,"[57.7, 24.0]",,Ground Pass,,11.6559,,,Marco Verratti,3166.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Paris Saint-Germain,131,['8a82ffdf-e85f-41b4-94cb-0239116605a0'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:25.492,Pass,
,,,,,,,,,,,,,,,,,0.610608,,,,,,,,,,0fb73c8e-9715-4edd-b3da-991930b218f3,2973,,,"[57.7, 24.0]",3837885,81,,,,2.6971734,,Right Foot,,,"[55.6, 25.0]",,Ground Pass,,2.3259406,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,160,Paris Saint-Germain,131,"['1dad62bf-2c21-4f31-bc12-e023ddb68a68', 'd18d3b90-32c9-44f6-9b9d-4177b2207c71']",26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:26.345,Pass,True
,,,,,,,,,,,,,,,,,0.981882,,,,,,,,,,146c96ee-a0a1-4798-a1d6-25728f4c24d9,2977,,,"[56.2, 22.4]",3837885,81,,,,-2.1956825,,Left Foot,,,"[51.8, 16.3]",,Ground Pass,,7.521303,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Paris Saint-Germain,131,"['3763f65b-895f-4bac-bbab-cb4406016871', 'ac6cbd7f-c693-4a39-9cd1-96f9ff53b1e3']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:27.542,Pass,True
,,,,,,,,,,,,,,,,,1.199009,,,,,,,,,,68409fd7-a937-4ca1-8d49-4f0413dd5968,2979,,,"[51.8, 16.3]",3837885,81,,,,-0.23655781,,Left Foot,,,"[63.0, 13.6]",,Ground Pass,,11.520851,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['f144f247-fd06-467c-9e05-95576fe680a9'],28,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:28.524,Pass,
,,,,,,,,,,,,,,,,,1.479839,,,,,,,,,,6567e7cb-6c55-4832-a8cf-b035f562d92d,2982,,,"[63.8, 8.2]",3837885,81,,,,2.75571,,Left Foot,,,"[54.2, 12.1]",,Ground Pass,,10.36195,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Paris Saint-Germain,131,['6612066e-643d-4777-94f5-7b061b14a9a1'],31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:31.280,Pass,
,,,,,,,,,,,,,,,,,0.937853,,,,,,,,,,7f9d845c-4282-4566-b78b-890406b03fcb,2985,,,"[54.1, 12.3]",3837885,81,,,,-1.2335432,,Left Foot,,,"[56.8, 4.6]",,Ground Pass,,8.159657,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['4130eb48-e468-44ec-bcda-6e2513ca299d'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:33.190,Pass,
,,,,,,,,,,,,,,,,,1.802245,,,,,,,,,,910bc29e-0405-4fcc-b86d-947a8fd0ef6e,2987,,,"[56.8, 4.6]",3837885,81,,,,2.2067153,,Left Foot,,,"[42.7, 23.7]",,Ground Pass,,23.740683,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,160,Paris Saint-Germain,131,['30420540-3c81-4205-9727-da1def563ba8'],34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:34.128,Pass,
,,,,,,,,,,,,,,,,,1.171436,,,,,,,,,,15ec5a7a-b99f-4392-a20d-450376c5e7df,2990,,,"[42.2, 25.8]",3837885,81,,,,2.0085876,,Right Foot,,,"[35.6, 39.9]",,Ground Pass,,15.568237,,,Sergio Ramos García,5201.0,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,160,Paris Saint-Germain,131,['d508d6d2-0bce-4644-b275-a988f893b7e6'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:39.935,Pass,
,,,,,,,,,,,,,,,,,1.241153,,,,,,,,,,1349987c-1ea0-494c-be65-d5431561ff31,2993,,,"[35.6, 39.9]",3837885,81,,,,-0.6116575,,Left Foot,,,"[50.0, 29.8]",,Ground Pass,,17.588917,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Center Back,160,Paris Saint-Germain,131,['b4d7e324-17a9-42d9-8e71-c910d69335e6'],42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:42.257,Pass,
,,,,,,,,,,,,,,,,,1.381091,,,,,,,,,,edc99da2-34d5-4e4d-9684-15eae02aceaa,2996,,,"[42.7, 33.3]",3837885,81,,,,2.3349211,,Left Foot,,,"[35.8, 40.5]",,Ground Pass,,9.972462,,,Sergio Ramos García,5201.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['5da3b2b9-ca76-4ce2-ae18-ae5b75df82ba'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:45.279,Pass,
,,,,,,,,,,,,,,,,,0.976398,,,,,,,,,,9ccfc4fc-7a6a-4365-898f-2167081bfbab,2998,,,"[35.8, 40.5]",3837885,81,,,,-1.5707964,,Right Foot,,,"[35.8, 32.5]",,Ground Pass,,8.0,,,Fabián Ruiz Peña,6655.0,,,,,,2,From Goal Kick,Sergio Ramos García,5201.0,Center Back,160,Paris Saint-Germain,131,['7eef6491-0842-4265-b23a-0e1d048354b6'],46,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:46.660,Pass,
,,,,,,,,,,,,,,,,,1.265209,,,,,,,,,,ef2e8f81-fbc1-444b-8f6d-23965476fa46,3001,,,"[56.0, 27.5]",3837885,81,,,,-1.8770843,,Left Foot,,,"[52.3, 15.8]",,Ground Pass,,12.271104,,,Marco Verratti,3166.0,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,160,Paris Saint-Germain,131,['cdeff663-ddf2-4c7a-9405-3db63502afc3'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:52.564,Pass,
,,,,,,,,,,,,,,,,,3.480878,,,,,,,,,,0ce02ab3-4184-4e39-a8c0-537a2db56d65,3004,,,"[52.3, 15.6]",3837885,81,,,,0.057020575,,Right Foot,,,"[99.6, 18.3]",,High Pass,,47.377,,Incomplete,Vitor Machado Ferreira,34639.0,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,160,Paris Saint-Germain,131,"['0df64d9e-0154-434f-9a6b-cf96bffdd9c9', '4794e988-a78c-4471-853f-e2e917714604']",55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:55.424,Pass,
,,,,,,,,,,,,,,,,,0.698736,,,,,,,,,,f0d90f80-a7cd-4e21-a1de-64b9a547974a,3008,,,"[120.0, 0.1]",3837885,82,True,,,2.6656506,,Left Foot,,,"[110.3, 5.1]",,Ground Pass,,10.912836,,,Kylian Mbappé Lottin,3009.0,,,,,Corner,2,From Corner,Vitor Machado Ferreira,34639.0,Right Center Midfield,161,Paris Saint-Germain,131,['d9faa720-fc3d-4b89-8a2c-f5ec85a91890'],21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:21.769,Pass,
,,,,,,,,,,,,,,,,,0.23311,,,,,,,,,,5c151b4f-db34-4879-8530-56bfaec27e74,3010,,,"[105.9, 13.5]",3837885,82,,,,1.2977877,,Right Foot,,,"[106.6, 16.0]",,Low Pass,,2.596151,,Incomplete,,,,,,,,2,From Corner,Kylian Mbappé Lottin,3009.0,Left Center Forward,161,Paris Saint-Germain,131,['0367c91a-e1d5-4d46-9308-0a31b8f424b9'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:30.342,Pass,
,,,,,,,,,,,,,,,,,0.605997,,,,,,,,,,4b128ce3-14d0-42cb-8708-42af475a522a,3015,,,"[27.9, 68.7]",3837885,82,,,,0.52306765,,Right Foot,,,"[41.6, 76.6]",,Ground Pass,,15.81455,,,Jonathan Clauss,7252.0,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,162,Marseille,147,['5f6dd498-ee83-43f0-ae25-eef1edfe857c'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:37:35.122,Pass,
,,,,,,,,,,,,,,,,,1.244066,,,,,,,,,,bf5e679d-bc5c-4b46-a262-60212f5fc067,3018,,,"[42.0, 75.9]",3837885,82,,,,-1.4572517,,Right Foot,,,"[43.3, 64.5]",,Ground Pass,,11.473884,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Jonathan Clauss,7252.0,Right Back,162,Marseille,147,['75719026-d1c6-4b71-ab15-912d6e7ea4c2'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:37:36.787,Pass,
,,,,,,,,,,,,,,,,,0.09437,,,,,,,,,,8e1bcf11-2165-4dd7-8519-c7a0fb11679e,3025,,,"[56.3, 73.2]",3837885,82,,,,0.5337082,,Right Foot,,,"[58.5, 74.5]",,Ground Pass,,2.5553865,,Incomplete,Jonathan Clauss,7252.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Forward,162,Marseille,147,"['8a07e573-bca9-4e93-87e5-55093dbbc28e', 'fdcfb77e-9c4d-47c2-9e12-8623ecfb8a16']",41,,,,,,,,,,,,,,,,,,Marseille,147,00:37:41.048,Pass,
,,,,,,,,,,,,,,,,,1.290415,,,,,,,,,,737943d0-1943-42db-b1f1-b1cfe81e0e8a,3031,,,"[97.6, 23.2]",3837885,82,,,,1.3940874,,Right Foot,,,"[101.1, 42.8]",,Ground Pass,,19.910048,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,162,Marseille,147,"['01c8f378-b07c-4572-98c6-3072cdcee39e', 'af2cc170-2864-43f5-bbf9-a440fce1740e']",48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:48.593,Pass,True
,,,,,,,,,,,,,,,,,1.632514,,,,,,,,,,99632a44-4374-4478-80f5-005938ca408b,3039,,,"[20.9, 29.1]",3837885,82,,,,-0.69702137,,Left Foot,,,"[33.8, 18.3]",,Ground Pass,,16.82409,,,Dimitri Payet,3491.0,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Center Back,162,Marseille,147,['701a1f27-ca96-4af0-a5d7-07caa14b6fbe'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:37:53.405,Pass,
,,,,,,,,,,,,,,,,,1.397164,,,,,,,,,,82b4a922-823c-45c5-8c68-79be055bf16c,3043,,,"[42.3, 20.2]",3837885,82,,,,-0.6769149,,Right Foot,,,"[47.9, 15.7]",,Ground Pass,,7.18401,,,Nuno Albertino Varela Tavares,30040.0,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Center Midfield,162,Marseille,147,"['61400b0f-3189-4c98-8c25-c3816aea3596', 'aa2165d5-60e9-4580-b9da-036516cdf847']",56,,,,,,,,,,,,,,,,,,Marseille,147,00:37:56.483,Pass,True
,,,,,,,,,,,,,,,,,1.134516,,,,,,,,,,87b03c60-7c04-457b-9072-a10a6d599fca,3046,,,"[47.8, 15.7]",3837885,82,,,,0.85123694,,Left Foot,,,"[56.3, 25.4]",,Ground Pass,,12.897286,,,Vítor Manuel Carvalho Oliveira,63413.0,,,,,,2,Regular Play,Nuno Albertino Varela Tavares,30040.0,Left Back,162,Marseille,147,['8c2d5312-4475-41e2-b858-9dd2f06b74c3'],58,,,,,,,,,,,,,,,,,,Marseille,147,00:37:58.043,Pass,
,,,,,,,,,,,,,,,,,0.562383,,,,,,,,,,e0ec169e-ccb5-4ae5-9bc5-22e4a7563f58,3050,,,"[56.3, 25.4]",3837885,82,,,,-1.5707964,,Right Foot,,,"[56.3, 15.7]",,Ground Pass,,9.7,,Incomplete,Nuno Albertino Varela Tavares,30040.0,,,,,,2,Regular Play,Vítor Manuel Carvalho Oliveira,63413.0,Left Center Forward,162,Marseille,147,"['20061f09-0026-422b-b90a-a98223ca434e', '88ecf6c0-a1d4-400a-9185-e909e3d1d827']",59,,,,,,,,,,,,,,,,,,Marseille,147,00:37:59.258,Pass,
,,,,,,,,,,,,,,,,,1.916245,,,,,,,,,,db9516ea-4dc5-4ef3-8e2c-c05f342fbe3a,3054,,,"[47.6, 60.3]",3837885,83,,,,-1.8231914,,Left Foot,,,"[42.7, 41.3]",,Ground Pass,,19.621672,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,163,Paris Saint-Germain,131,['fb392cdb-6841-4349-8bcf-0ddc56090118'],3,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:03.466,Pass,
,,,,,,,,,,,,,,,,,0.732639,,,,,,,,,,c00a37f9-0154-473f-acb5-0b1a7d86f986,3056,,,"[42.7, 41.3]",3837885,83,,,,0.52183425,,Right Foot,,,"[50.7, 45.9]",,Ground Pass,,9.228217,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,163,Paris Saint-Germain,131,['a4d9f5d8-ce08-4a0c-b7b7-55d1fb9d78ee'],5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:05.382,Pass,
,,,,,,,,,,,,,,,,,1.121175,,,,,,,,,,ddbf13b1-abe9-4bc3-9d02-a6da17af92c2,3058,,,"[50.7, 45.9]",3837885,83,,,,-2.6199744,,Right Foot,,,"[42.0, 40.9]",,Ground Pass,,10.034441,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,163,Paris Saint-Germain,131,['09beff71-202b-40a3-99b6-f47f352ce984'],6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:06.115,Pass,
,,,,,,,,,,,,,,,,,0.789903,,,,,,,,,,34640820-f882-469c-89d9-c70d541fb247,3061,,,"[42.5, 40.9]",3837885,83,,,,1.3329604,,Right Foot,,,"[46.5, 57.4]",,Ground Pass,,16.977926,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,163,Paris Saint-Germain,131,['1970a7cc-da0d-4f24-b5db-d2683e771a7b'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:07.877,Pass,
,,,,,,,,,,,,,,,,,0.82844,,,,,,,,,,0c02498f-a994-4286-8f3c-04873947bc3c,3063,,,"[46.5, 57.4]",3837885,83,,,,-2.2194388,,Left Foot,,,"[41.8, 51.2]",,Ground Pass,,7.7801027,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,163,Paris Saint-Germain,131,['222108d2-7041-448e-ab7e-7134e057b169'],8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:08.667,Pass,
,,,,,,,,,,,,,,,,,0.485679,,,,,,,,,,6f88fdd0-0eec-4c32-bf07-2393dca741db,3065,,,"[42.2, 51.2]",3837885,83,,,,1.418147,,Left Foot,,,"[43.8, 61.6]",,Ground Pass,,10.522357,,,Sergio Ramos García,5201.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,163,Paris Saint-Germain,131,['76500e09-91e4-41e5-af70-aa6cd21cee4d'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:09.495,Pass,
,,,,,,,,,,,,,,,,,1.134877,,,,,,,,,,fb823d90-254d-42f6-aa55-76e182925552,3069,,,"[43.8, 60.9]",3837885,83,,,,-0.57296616,,Right Foot,,,"[56.2, 52.9]",,Ground Pass,,14.756694,,,Vitor Machado Ferreira,34639.0,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,163,Paris Saint-Germain,131,"['db3255d7-d981-49d9-82ff-0fa23826156e', 'ffde4d92-a014-40a4-8939-930be755b8ce']",10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:10.843,Pass,True
,,,,,,,,,,,,,,,,,0.863321,,,,,,,,,,6743b400-332f-4117-b270-8792ce7c45f0,3073,,,"[56.2, 52.9]",3837885,83,,,,-2.9915657,,Right Foot,,,"[47.6, 51.6]",,Ground Pass,,8.6977005,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Center Midfield,163,Paris Saint-Germain,131,"['73b2414e-e9b5-4dda-9e53-87799f041dea', '7ef1c696-ebf3-4106-9b84-a01012f5d311']",12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:12.390,Pass,True
,,,,,,,,,,,,,,,,,1.61445,,,,,,,,,,5f5ba53d-99e5-4568-adc3-677a392328b4,3076,,,"[48.7, 51.2]",3837885,83,,,,-2.4562955,,Right Foot,,,"[36.1, 40.9]",,Ground Pass,,16.274212,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Left Center Midfield,163,Paris Saint-Germain,131,['db99ca52-8e62-4f8e-8da6-c5a6c0c0531c'],13,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:13.314,Pass,
,,,,,,,,,,,,,,,,,2.18322,,,,,,,,,,d387cde5-177a-4612-bf90-23845ab5513c,3079,,,"[28.9, 27.3]",3837885,83,,,,-0.039978687,,Left Foot,,,"[63.9, 25.9]",,High Pass,,35.02799,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,163,Paris Saint-Germain,131,['058233a8-d5f4-4bb6-9d02-7a4d83a49ccd'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:18.978,Pass,
,,,,,,,,,,,,,,,,,0.952636,,,,,,,,,,5b40591a-6acc-4afd-86bd-b50eb7ebb8dc,3085,,,"[62.6, 24.7]",3837885,83,True,,,0.5498532,,Left Foot,,,"[68.8, 28.5]",,Ground Pass,,7.2718635,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,164,Paris Saint-Germain,131,['93b8feb7-f010-41cc-9d34-92bc245cce4f'],38,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:38.944,Pass,
,,,,,,,,,,,,,,,,,1.470635,,,,,,,,,,abe4fba8-8416-4422-8c40-328fa8ecbaad,3087,,,"[84.1, 31.6]",3837885,83,,,,1.159125,,Left Foot,,,"[93.4, 52.9]",,Ground Pass,,23.241774,,Incomplete,Vitor Machado Ferreira,34639.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,164,Paris Saint-Germain,131,"['210ec5ee-82b2-4b05-91fb-c4758701e967', 'ec22119c-6776-4d09-83b6-4a2e7d9e8d24']",42,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:42.232,Pass,
,,,,,,,,,,,,,,,,,1.044526,,,,,,,,,,d7d93556-4a41-4369-881c-97201f709793,3099,,,"[56.8, 45.3]",3837885,83,,,,-1.7731179,,Right Foot,,,"[56.0, 41.4]",,Ground Pass,,3.981206,,,Sergio Ramos García,5201.0,,,,,Recovery,2,From Free Kick,Warren Zaire Emery,144059.0,Right Wing Back,164,Paris Saint-Germain,131,"['5fcf3497-fbb7-4e83-b798-89d7c125ba27', 'f84a926d-14e8-433e-8c69-de7b2cb72179']",48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:48.430,Pass,True
