50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.127594,,,,,,,,,,,,,aa73c962-3dc7-499b-8abc-c13d1de4a71f,4176,,"[87.5, 12.9]",3837839,89,,,,0.6066051,,Right Foot,,,,"[102.2, 23.1]",,Ground Pass,,17.892178,,,,Folarin Balogun,51733.0,,,,,,2,Regular Play,Arbër Zeneli,8261.0,Left Midfield,151,Stade de Reims,156,['144b28cc-4c8a-4b6b-9013-a3c19b01809c'],5,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:05.461,Pass,
,,,,,,,,,,,,,,,,,,0.151763,,,,,,,,,,,,,01247127-556f-4037-86e3-2d7507aac337,4181,,"[100.8, 21.0]",3837839,89,,,,0.81241864,,Right Foot,,,,"[102.6, 22.9]",,Ground Pass,,2.6172504,,Incomplete,,Arbër Zeneli,8261.0,,,,,,2,Regular Play,Folarin Balogun,51733.0,Center Forward,151,Stade de Reims,156,"['2de95405-f2e0-4745-b1f0-01610e437a8d', '7bca5f76-9522-44fd-85da-852df5c5c165', '8be253b8-03eb-4f10-a269-2e15b733a5ff']",7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:07.758,Pass,True
,,,,,,,,,,,,,,,,,,1.185977,,,,,,,,,,,,,04cce14b-f15f-4f1f-bff0-ec4b3019fa6e,4187,,"[95.2, 27.7]",3837839,89,,,,2.09833,,Right Foot,,,,"[88.5, 39.2]",,Ground Pass,,13.309395,,,,Azor Matusiwa,22098.0,,,,,,2,Regular Play,Folarin Balogun,51733.0,Center Forward,151,Stade de Reims,156,['ed098fa7-3fee-4f53-95a6-0c8feeacfd31'],10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:10.354,Pass,
,,,,,,,,,,,,,,,,,,0.703274,,,,,,,,,,,,,0a6a4d03-3906-46f9-b9c4-2965aed0d8d6,4191,,"[86.8, 38.5]",3837839,89,,,,-1.4116596,,Left Foot,,,,"[88.1, 30.4]",,Ground Pass,,8.203658,,,,Dion Lopy,104614.0,,,,,,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,151,Stade de Reims,156,"['1a167f83-4936-4e36-a694-cfb5bcea71f1', 'f3c033bd-de9a-4e7f-a75c-ed364404e298']",14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:14.039,Pass,True
,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,7f41197a-06c0-4cf7-9a42-982fb5c572ef,4195,,"[91.8, 25.4]",3837839,89,,,,-0.80043465,,Left Foot,,,,"[104.9, 11.9]",,Ground Pass,,18.811167,,,,Thibault De Smet,23826.0,,,,,,2,Regular Play,Dion Lopy,104614.0,Left Center Midfield,151,Stade de Reims,156,"['c62b95c6-fd50-4041-936b-47059b701cae', 'd1952c85-3838-42df-bd90-b91610d772d8']",16,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:16.505,Pass,True
,,,,,,,,,,,,,,,,,,1.101939,,,,,,,,,,,,,bf658905-caa5-414b-8d12-92432422ae90,4198,,"[105.7, 10.6]",3837839,89,,,,1.4174055,,Left Foot,True,,,"[110.4, 41.0]",,High Pass,,30.761177,,Incomplete,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Thibault De Smet,23826.0,Left Back,151,Stade de Reims,156,"['3f8acb8a-0a8a-4bef-b16e-5edd1f2bbf02', 'fff55b6c-d098-4d90-bd8e-d819d92238ac']",18,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:18.817,Pass,
,,,,,,,,,,,,,,,,,,1.807716,,,,,,,,,,,,,4ccc9480-63e5-43b2-baed-16e27bd0154e,4204,,"[92.5, 33.1]",3837839,89,,,,1.1801893,,Right Foot,,,,"[105.8, 65.4]",,Low Pass,,34.931076,,,,Thomas Foket,15782.0,,,,,,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,151,Stade de Reims,156,['d9bc8e4c-df74-4234-bb60-cf8f3d3fa001'],22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:22.852,Pass,
,,,,,,,,,,,,,,,,,,0.980069,,,,,,,,,,,,,c179165d-646a-4f6a-bc22-8597b6264794,4207,,"[106.8, 64.4]",3837839,89,,,,-2.0183163,4908108d-6338-46ef-bd2a-410756f46281,Right Foot,,,,"[102.0, 54.4]",,Ground Pass,,11.0923395,,,,Mitchell van Bergen,8088.0,True,,,,,2,Regular Play,Thomas Foket,15782.0,Right Back,151,Stade de Reims,156,['540582cc-d6c3-40d7-8fd4-6b6e7de8e7cd'],25,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:44:25.578,Pass,
,,,,,,,,,,,,,,,,,,3.578339,,,,,,,,,,,,,2616bb53-d2cb-45e4-85b3-6d8c7ac95d6c,4212,,"[6.0, 36.0]",3837839,90,,,,0.007812341,,Right Foot,,,,"[57.2, 36.4]",,High Pass,,51.20156,,Incomplete,,Warren Zaire Emery,144059.0,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,152,Paris Saint-Germain,131,"['4fc14e92-6dd2-4480-951a-7b3fd5c6b4d5', '9c7c7fbb-750e-4ead-86da-49e19b9dbda8']",6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:06.720,Pass,
,,,,,,,,,,,,,,,,,,1.232608,,,,,,,,,,,,,9c7c7fbb-750e-4ead-86da-49e19b9dbda8,4215,,"[62.9, 43.7]",3837839,90,,,True,-0.76159316,,,,,,"[67.2, 39.6]",,Low Pass,,5.9413805,,,,Kamory Doumbia,162132.0,,,,,Recovery,2,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,153,Stade de Reims,156,"['2616bb53-d2cb-45e4-85b3-6d8c7ac95d6c', '36e00dcd-5019-4b13-b470-d6d10fe8ad2d', '5197f969-44e1-4858-bb1c-918a2e329d0b']",10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:10.298,Pass,True
,,,,,,,,,,,,,,,,,,1.112983,,,,,,,,,,,,,e60a54c8-6aa0-4af7-923d-e5ce9e5a4c9c,4220,,"[63.7, 37.9]",3837839,90,,,,-2.5596876,,Right Foot,,,,"[48.5, 27.9]",,High Pass,,18.194504,,,,Thibault De Smet,23826.0,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Right Center Midfield,153,Stade de Reims,156,"['d5752883-b4a4-424e-86c3-8e395385dd17', 'd63b8388-d0bd-4b09-a37c-e310b2f885d3']",12,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:12.179,Pass,True
,,,,,,,,,,,,,,,,,,1.724023,,,,,,,,,,,,,064bab83-1e99-4ac4-8051-afccf345b0c3,4223,,"[49.7, 22.5]",3837839,90,,,,-0.22821194,,Right Foot,,,,"[65.2, 18.9]",,Ground Pass,,15.912574,,,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Thibault De Smet,23826.0,Left Back,153,Stade de Reims,156,['9e0de0a6-bc12-4687-aebf-9159dcadaac0'],14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:14.289,Pass,
,,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,248b0436-fe84-4e3d-a47e-e9b53080880f,4226,,"[68.5, 10.8]",3837839,90,,,,-0.18311082,,Left Foot,,,,"[87.4, 7.3]",,Ground Pass,,19.221342,,,,Arbër Zeneli,8261.0,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Right Center Midfield,153,Stade de Reims,156,['f7fb9b15-91a8-4eb2-9966-a50b1bd4c4dd'],16,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:16.695,Pass,
,,,,,,,,,,,,,,,,,,0.755714,,,,,,,,,,,,,bfca28c7-2718-4bd7-945c-395ff3bbd483,4237,,"[95.0, 5.4]",3837839,90,,,,2.3405707,,Right Foot,,,,"[88.7, 11.9]",,Ground Pass,,9.052072,,,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Arbër Zeneli,8261.0,Left Midfield,153,Stade de Reims,156,['809c264f-d8c7-49a2-b0ba-11c4fd30451c'],25,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:25.094,Pass,
,,,,,,,,,,,,,,,,,,1.379499,,,,,,,,,,,,,840436d7-9883-4b18-bad6-58da468ec33d,4241,,"[87.0, 14.2]",3837839,90,,,,1.9668778,,Right Foot,,,,"[82.4, 25.2]",,Ground Pass,,11.923087,,,,Azor Matusiwa,22098.0,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Right Center Midfield,153,Stade de Reims,156,"['93fac8c6-4724-4c9e-a437-ff9aa4b9eb19', 'c25a7a8f-3709-4b0e-9bdb-3a051e4c4d40']",26,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:26.744,Pass,True
,,,,,,,,,,,,,,,,,,1.342665,,,,,,,,,,,,,655e0963-9339-45b5-8eda-0ec3fd28c178,4244,,"[82.0, 33.1]",3837839,90,,,,1.2215613,,Right Foot,,,,"[88.3, 50.4]",,Ground Pass,,18.41141,,,,Mitchell van Bergen,8088.0,,,,,,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,153,Stade de Reims,156,['d419b11b-efa9-4990-8f15-93bbd1b8ec5c'],29,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:29.709,Pass,
,,,,,,,,,,,,,,,,,,1.373528,,,,,,,,,,,,,414144d7-c332-4d34-9ff8-de5a1214bc9c,4247,,"[85.0, 51.9]",3837839,90,,,,-0.021974484,051b4c10-de86-4891-887d-b89e3cd196d5,Right Foot,,,,"[112.3, 51.3]",,Ground Pass,,27.306593,,,,Folarin Balogun,51733.0,True,,,,,2,Regular Play,Mitchell van Bergen,8088.0,Right Midfield,153,Stade de Reims,156,['bdc82be1-f933-4d15-8c4d-21162c5de041'],31,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:45:31.878,Pass,
,,,,,,,,,,,,,,,,,,2.074511,,,,,,,,,,,,,a4ad1457-3af9-4cef-ab94-79da9325b9f3,4252,,"[4.7, 11.8]",3837839,90,,,,-0.20733312,,Left Foot,,,,"[35.6, 5.3]",,High Pass,,31.576258,,,,Kylian Mbappé Lottin,3009.0,,,,,Recovery,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,153,Stade de Reims,156,['14b86355-c6fb-472b-ad04-80c2f6fab131'],36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:36.448,Pass,
,,,,,,,,,,,,,,,,,,0.084156,,,,,,,,,,,,,a67d34c7-baab-4923-afc4-435d1322f96a,4256,,"[31.6, 1.4]",3837839,90,,,,1.8399638,,Right Foot,,,,"[30.8, 4.3]",,Ground Pass,,3.0083218,,Incomplete,,Renato Júnior Luz Sanches,3593.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,153,Stade de Reims,156,"['891c60f6-e610-41fa-9740-d26628dc8512', 'd6f1fb7d-d184-41b8-a6d4-af22438e57b2']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:45:40.397,Pass,
,,,,,,,,,,,,,,,,,,1.552812,,,,,,,,,,,,,8c8e5c6a-093a-43f8-b6c7-fa37c4e229f2,4259,,"[34.3, 0.1]",3837839,91,,,,0.79309034,,,,,,"[47.2, 13.2]",,High Pass,,18.38532,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,Throw-in,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,154,Paris Saint-Germain,131,"['6a044d52-7e21-4637-b84e-b9c0e8be08e4', '95b75e36-034b-44ee-b27f-c051e4898dd3']",8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:46:08.061,Pass,
,,,,,,,,,,,,,,,,,,0.703436,,,,,,,,,,,,,95b75e36-034b-44ee-b27f-c051e4898dd3,4261,,"[72.9, 66.9]",3837839,91,,,,-0.99945885,,Right Foot,,,,"[75.6, 62.7]",,Low Pass,,4.9929953,,,,Dion Lopy,104614.0,,,,,Recovery,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,155,Stade de Reims,156,"['21fccbc1-dc44-47d1-8fc1-88e4f1b94144', '8c8e5c6a-093a-43f8-b6c7-fa37c4e229f2']",9,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:09.613,Pass,
,,,,,,,,,,,,,,,,,,0.718372,,,,,,,,,,,,,bae67210-4d9f-4a56-b274-2c69d1837e72,4265,,"[76.8, 63.1]",3837839,91,,,,2.7076392,,Other,,,,"[72.7, 65.0]",,Low Pass,,4.5188494,,,,Azor Matusiwa,22098.0,,,,,,2,Regular Play,Dion Lopy,104614.0,Left Center Midfield,155,Stade de Reims,156,"['e9d37450-8d71-41b2-aa33-926dc9ca7095', 'f44b0ffc-a41c-4fa3-b3e2-c83fb383a0bb']",10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:10.544,Pass,True
,,,,,,,,,,,,,,,,,,0.630463,,,,,,,,,,,,,542c8ab3-45e7-49c3-8733-2c0b170a6424,4268,,"[72.7, 65.0]",3837839,91,,,,-1.5467046,,Right Foot,,,,"[72.9, 56.7]",,Ground Pass,,8.302409,,,,Yunis Abdelhamid,7378.0,,,,,,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,155,Stade de Reims,156,['41e8eba8-f0f5-412a-a5cf-71ed672dd8ed'],11,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:11.502,Pass,
,,,,,,,,,,,,,,,,,,1.045667,,,,,,,,,,,,,4d02af20-d2e2-4d5e-aa4d-96d52c4ca087,4271,,"[73.1, 56.9]",3837839,91,,,,0.25400776,,Left Foot,,,,"[83.5, 59.6]",,Ground Pass,,10.744766,,,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,155,Stade de Reims,156,['549a0b65-a005-448d-86b4-05b6c05d68c8'],12,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:12.213,Pass,
,,,,,,,,,,,,,,,,,,2.462764,,,,,,,,,,,,,22ea8404-9e35-494b-bdfe-50e908116643,4275,,"[89.3, 54.6]",3837839,91,,,,-0.72608536,,Right Foot,,,,"[111.6, 34.8]",,Ground Pass,,29.821636,,Incomplete,,Arbër Zeneli,8261.0,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Right Center Midfield,155,Stade de Reims,156,"['181f043c-80ea-4c1d-bf2c-e4a58f3e557e', 'bc1c8683-0fb3-4ffb-b406-ce8c256b079c']",14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:14.402,Pass,
,,,,,,,,,,,,,,,,,,1.6486,,,,,,,,,,,,,8ec10cb3-b362-44c9-9928-755c123716d0,4279,,"[106.8, 0.1]",3837839,91,,,,2.708452,,,,,,"[89.5, 8.1]",,Low Pass,,19.060167,,,,Dion Lopy,104614.0,,,,,Throw-in,2,From Throw In,Thibault De Smet,23826.0,Left Back,156,Stade de Reims,156,['70f44cf8-b8c5-4ad1-b581-6320abe73a38'],23,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:23.935,Pass,
,,,,,,,,,,,,,,,,,,1.25974,,,,,,,,,,,,,678df1f6-cf8b-435b-b6d9-c64cc3cb5526,4282,,"[95.4, 22.9]",3837839,91,,,,1.5515679,,Right Foot,,,,"[96.0, 54.1]",,Ground Pass,,31.205769,,,,Thomas Foket,15782.0,,,,,,2,From Throw In,Dion Lopy,104614.0,Left Center Midfield,156,Stade de Reims,156,['f5c1241f-5771-4cc4-beef-abacffbc6b0f'],29,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:29.366,Pass,
,,,,,,,,,,,,,,,,,,1.157747,,,,,,,,,,,,,7b12ecd0-2201-4e6c-9027-c8b4620f391f,4285,,"[98.3, 56.4]",3837839,91,,,,1.1197267,,Right Foot,,,,"[104.5, 69.2]",,Ground Pass,,14.222517,,,,Mitchell van Bergen,8088.0,,,,,,2,From Throw In,Thomas Foket,15782.0,Right Back,156,Stade de Reims,156,['51b58d87-91ba-4f0f-a49f-1e535722df11'],31,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:31.303,Pass,
,,,,,,,,,,,,,,,,,,0.096133,,,,,,,,,,,,,adbef248-3716-46c3-91e4-0121f293a3d9,4288,,"[110.4, 66.7]",3837839,91,,,,-0.8419416,,Right Foot,,,,"[112.9, 63.9]",,Low Pass,,3.753665,,Incomplete,,,,,,,,,2,From Throw In,Mitchell van Bergen,8088.0,Right Midfield,156,Stade de Reims,156,['b900af79-2bae-481d-bbc4-e54a9e5c5c33'],36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:36.282,Pass,
,,,,,,,,,,,,,,,,,,1.203995,,,,,,,,,,,,,7d2f2825-8596-4177-b4ee-0e50bc2c71ff,4290,,"[120.0, 80.0]",3837839,91,,,,-1.7740126,,Right Foot,,,,"[113.2, 47.0]",,High Pass,,33.69332,,Incomplete,True,Thomas Foket,15782.0,,,Outswinging,,Corner,2,From Corner,Mitchell van Bergen,8088.0,Right Midfield,157,Stade de Reims,156,"['80419515-97a8-4698-8865-a4e816ff60b2', 'db5168a2-961b-463f-8218-1bd4e8924868']",52,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:52.919,Pass,
,,,,,,,,,,,,,,,,,,1.680523,,,,,,,,,,,,,fc1e4f17-acec-4bc1-a9ca-6b27b9a272e5,4294,,"[92.7, 53.5]",3837839,91,,,,1.0240074,,Right Foot,,,,"[103.9, 71.9]",,Ground Pass,,21.540659,,,,Mitchell van Bergen,8088.0,,,,,Recovery,2,From Corner,Azor Matusiwa,22098.0,Center Defensive Midfield,157,Stade de Reims,156,['be453cfb-6dac-4834-8a35-139dc95f0ad8'],56,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:46:56.157,Pass,
,,,,,,,,,,,,,,,,,,0.749333,,,,,,,,,,,,,3b8671d7-ec50-4bb9-a5dc-4099dfaff4b4,4299,,"[14.3, 0.1]",3837839,92,,,,0.88650155,,,,,,"[17.4, 3.9]",,Low Pass,,4.90408,,,,Danilo Luís Hélio Pereira,13621.0,,,,,Throw-in,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,158,Paris Saint-Germain,131,['fad9dac6-d3af-490b-b492-c944270e0c36'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:29.293,Pass,
,,,,,,,,,,,,,,,,,,0.821074,,,,,,,,,,,,,5acc6e99-6b83-433e-8009-5c638c9e6e66,4302,,"[18.3, 4.3]",3837839,92,,,,-2.4629302,,Right Foot,,,,"[15.2, 1.8]",,Low Pass,,3.9824615,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Center Defensive Midfield,158,Paris Saint-Germain,131,['4b97d885-e286-4e14-b113-f317144f5382'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:30.082,Pass,
,,,,,,,,,,,,,,,,,,1.117582,,,,,,,,,,,,,67276892-f4ed-4f13-82fa-bb1b4058f9db,4305,,"[14.3, 1.4]",3837839,92,,,,0.040382076,,Right Foot,,,,"[34.1, 2.2]",,High Pass,,19.816154,,Incomplete,,,,,,,,,2,From Throw In,Juan Bernat Velasco,15651.0,Left Back,158,Paris Saint-Germain,131,['809d64d6-0908-4987-93f0-9246ada75ed4'],30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:47:30.911,Pass,
,,,,,,,,,,,,,,,,,,1.432935,,,,,,,,,,,,,809d64d6-0908-4987-93f0-9246ada75ed4,4306,,"[86.0, 77.9]",3837839,92,,,,0.08673834,,Right Foot,,,,"[90.6, 78.3]",,Low Pass,,4.6173587,,,,Kamory Doumbia,162132.0,,,,,Recovery,2,From Counter,Thomas Foket,15782.0,Right Back,159,Stade de Reims,156,"['550f53c2-e388-42b7-bed7-4f1040835016', '67276892-f4ed-4f13-82fa-bb1b4058f9db']",32,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:47:32.029,Pass,
,,,,,,,,,,,,,,,,,,0.582332,,,,,,,,,,,,,4934bb9d-8219-477e-b755-04d942852b0c,4310,,"[91.0, 78.3]",3837839,92,,,,-1.1142745,,Right Foot,,,,"[99.3, 61.4]",,Low Pass,,18.82817,,Unknown,,Folarin Balogun,51733.0,,,,,,2,From Counter,Kamory Doumbia,162132.0,Right Center Midfield,159,Stade de Reims,156,['95fc20ac-1b17-4aa7-9b80-17e04dd2ec9b'],34,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:47:34.093,Pass,
,,,,,,,,,,,,,,,,,,5.164541,,,,,,,,,,,,,ea051042-64be-47f5-81b2-a1a86633b3fc,4315,,"[20.8, 18.7]",3837839,93,,,,-0.06206707,,Right Foot,,,,"[109.3, 13.2]",,High Pass,,88.67074,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,Free Kick,2,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,160,Paris Saint-Germain,131,"['b34d7a74-eeb3-4c34-8b9c-128599b06849', 'b3d2efba-a344-4ba6-835f-1c92f6328702']",16,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:48:16.460,Pass,
,,,,,,,,,,,,,,,,,,1.721429,,,,,,,,,,,,,e16cea4b-d1c9-4c00-b662-7fc8eb38aefc,4319,,"[6.8, 65.8]",3837839,93,,,,-1.6332152,,Left Foot,,,,"[5.2, 40.2]",,Ground Pass,,25.649952,,,,Yehvann Diouf,24987.0,,,,,,2,Regular Play,Thomas Foket,15782.0,Right Back,161,Stade de Reims,156,['53f3a376-81c5-45e4-b5dc-0c7ba716797f'],22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:22.982,Pass,
,,,,,,,,,,,,,,,,,,1.302947,,,,,,,,,,,,,402fd792-5f17-4b86-9cb4-62860a9f9d2e,4322,,"[6.6, 36.9]",3837839,93,,,,-0.45997116,,Right Foot,,,,"[17.5, 31.5]",,Ground Pass,,12.164292,,,,Yunis Abdelhamid,7378.0,,,,,,2,Regular Play,Yehvann Diouf,24987.0,Goalkeeper,161,Stade de Reims,156,['c135bb2b-8b15-4838-84f9-890b6c6483ce'],24,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:24.863,Pass,
,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,178dcdd7-4b6e-432d-8e84-ebf02c5c414e,4325,,"[18.3, 26.9]",3837839,93,,,,-0.6686606,,Left Foot,,,,"[44.5, 6.2]",,Ground Pass,,33.390568,,,,Thibault De Smet,23826.0,,,,,,2,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,161,Stade de Reims,156,['e8294763-a9ca-4707-b037-a9304be79cdd'],26,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:26.977,Pass,
,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,96bfe145-0f4c-45bf-badd-460aac7acfb8,4328,,"[47.5, 5.2]",3837839,93,,,,1.8960311,,Left Foot,,,,"[44.6, 13.8]",,Ground Pass,,9.075792,,,,Dion Lopy,104614.0,,,,,,2,Regular Play,Thibault De Smet,23826.0,Left Back,161,Stade de Reims,156,['ee228d31-1791-4f0d-82f9-8f87d6e82d7d'],31,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:31.467,Pass,
,,,,,,,,,,,,,,,,,,1.949073,,,,,,,,,,,,,5956ef24-1197-43ed-9f5f-f12ea8720be6,4331,,"[44.5, 17.7]",3837839,93,,,,1.2271913,,Right Foot,,,,"[56.2, 50.4]",,Ground Pass,,34.730103,,,,Azor Matusiwa,22098.0,,,,,,2,Regular Play,Dion Lopy,104614.0,Left Center Midfield,161,Stade de Reims,156,['977d611c-3fbc-4fbc-bf8a-927ea943e053'],33,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:33.782,Pass,
,,,,,,,,,,,,,,,,,,1.795947,,,,,,,,,,,,,359472e0-0089-4ef2-bb19-a99087587049,4334,,"[60.8, 63.5]",3837839,93,,,,0.6100741,,Right Foot,,,,"[81.4, 77.9]",,Ground Pass,,25.13404,,,,Mitchell van Bergen,8088.0,,,,,,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,161,Stade de Reims,156,['62e1e879-a951-4772-b1ab-cd54dbcfa69d'],36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:36.832,Pass,
,,,,,,,,,,,,,,,,,,2.012122,,,,,,,,,,,,,aa61276a-743e-4ffc-8058-c3109ff72db2,4337,,"[92.5, 74.3]",3837839,93,,,,-1.0903612,,Right Foot,True,,,"[112.2, 36.5]",,High Pass,,42.62546,,Incomplete,,,,,,,,,2,Regular Play,Mitchell van Bergen,8088.0,Right Midfield,161,Stade de Reims,156,['91e70d9b-7b75-44d0-83de-d27e95cb91a9'],40,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:48:40.714,Pass,
,,,,,,,,,,,,,,,,,,4.478137,,,,,,,,,,,,,6424ee81-06b8-4aa7-8717-68ee9da0192e,4340,,"[12.4, 43.2]",3837839,94,,,,-0.29658645,,Drop Kick,,,,"[74.9, 24.1]",,High Pass,,65.35335,,Incomplete,,Warren Zaire Emery,144059.0,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,162,Paris Saint-Germain,131,"['32b2f5fe-da0d-42c2-a052-1d6ff42ddfe4', '63c51804-2e1d-4b97-95e0-ab88d32bf76a']",5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:49:05.761,Pass,
,,,,,,,,,,,,,,,,,,1.780914,,,,,,,,,,,,,63c51804-2e1d-4b97-95e0-ab88d32bf76a,4343,,"[45.2, 56.0]",3837839,94,,,True,1.1872689,,,,,,"[47.5, 61.7]",,High Pass,,6.146544,,,,Mitchell van Bergen,8088.0,,,,,Recovery,2,Regular Play,Azor Matusiwa,22098.0,Center Defensive Midfield,163,Stade de Reims,156,"['193fda7a-06f1-44dd-b01f-57e8974c81ee', '6424ee81-06b8-4aa7-8717-68ee9da0192e', '9a8bdbc8-a729-4364-bac6-71dc2b091187']",10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:49:10.239,Pass,True
,,,,,,,,,,,,,,,,,,0.727805,,,,,,,,,,,,,0b90f736-1211-4d60-9242-5f9b5293523b,4346,,"[47.0, 64.1]",3837839,94,,,,-1.6373645,,Right Foot,,,,"[46.6, 58.1]",,Ground Pass,,6.0133185,,,,Azor Matusiwa,22098.0,,,,,,2,Regular Play,Mitchell van Bergen,8088.0,Right Midfield,163,Stade de Reims,156,['aaf7e742-962b-4f4c-b2cb-28c512312e95'],14,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:49:14.645,Pass,
