50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.922249,,,,,,,,,,,,,aff4bd85-18ce-4fde-a9a8-926100a79766,1707,,"[93.2, 12.9]",3837717,34,,,,,-0.7413091,,Right Foot,,,"[100.3, 6.4]",,Ground Pass,,9.626006,,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Throw In,Karl Brillant Toko Ekambi,3551.0,Left Midfield,69,Lyon,137,['296691c6-eca1-44d7-b81d-0eddc72be2da'],59,,,,,,,,,,,,,,,,,,,Lyon,137,00:34:59.901,Pass,
,,,,,,,,,,,,,,,,,,,0.938275,,,,,,,,,,,,,4034d98f-e3f7-4713-88f5-1b7000bc03f6,1710,,"[100.4, 6.3]",3837717,35,,,,,3.09995,,Left Foot,,,"[90.8, 6.7]",,Ground Pass,,9.60833,,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,69,Lyon,137,['70f4378c-649c-4f20-85af-da908c4469c9'],2,,,,,,,,,,,,,,,,,,,Lyon,137,00:35:02.548,Pass,
,,,,,,,,,,,,,,,,,,,0.513074,,,,,,,,,,,,,ec1b608c-dd14-4ac6-84da-9cda5c90850f,1713,,"[89.1, 6.8]",3837717,35,,,,,1.323699,,Right Foot,,,"[91.9, 17.9]",,Ground Pass,,11.447707,,,Incomplete,,Maxence Caqueret,33158.0,,,,,,1,From Throw In,Karl Brillant Toko Ekambi,3551.0,Left Midfield,69,Lyon,137,"['04df68cc-67f0-4fc7-a4d4-b9ce8fcc3936', '5c7acf7a-bd69-46a7-be4c-f684d9164143']",4,,,,,,,,,,,,,,,,,,,Lyon,137,00:35:04.806,Pass,
,,,,,,,,,,,,,,,,,,,1.37544,,,,,,,,,,,,,af7d8ec6-7159-4249-ac3d-d39290204f33,1717,,"[29.0, 65.1]",3837717,35,,,,,-0.27094686,,Right Foot,,,"[43.4, 61.1]",,Ground Pass,,14.945233,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Throw In,Fabián Ruiz Peña,6655.0,Right Defensive Midfield,69,Lyon,137,['a7790664-eefc-4f07-9913-d3ff0bab1274'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:06.517,Pass,
,,,,,,,,,,,,,,,,,,,0.351019,,,,,,,,,,,,,1aaa4bc6-ea34-4de1-949d-4367938432ae,1721,,"[39.4, 62.4]",3837717,35,,,,,0.49513325,,Right Foot,,,"[44.4, 65.1]",,Ground Pass,,5.682429,,,Incomplete,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,69,Lyon,137,['a390a86b-8aa9-4c90-8459-814ea73a3a00'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:08.954,Pass,
,,,,,,,,,,,,,,,,,,,0.489457,,,,,,,,,,,,,c3154406-a48f-444a-8977-e90000e541f0,1723,,"[77.4, 15.8]",3837717,35,,,,,2.6224465,,Left Foot,,,"[76.7, 16.2]",,Ground Pass,,0.8062258,,,,,Corentin Tolisso,5480.0,,,,,Recovery,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,69,Lyon,137,['6c1d13f5-b1d3-4866-8eef-b9bab9f5c097'],10,,,,,,,,,,,,,,,,,,,Lyon,137,00:35:10.448,Pass,
,,,,,,,,,,,,,,,,,,,1.008312,,,,,,,,,,,,,8107a8c9-d793-48a8-82f2-7eab149d63ed,1726,,"[76.7, 17.5]",3837717,35,,,,,1.3887842,,Right Foot,,,"[79.7, 33.8]",,Ground Pass,,16.573774,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Defensive Midfield,69,Lyon,137,['831d05eb-0356-42ad-b1f2-4730cd411d5d'],12,,,,,,,,,,,,,,,,,,,Lyon,137,00:35:12.400,Pass,
,,,,,,,,,,,,,,,,,,,1.381265,,,,,,,,,,,,,eef938ed-6f90-4e7c-89a5-483bc36112f0,1729,,"[87.9, 40.1]",3837717,35,,,,,-0.5826479,37b04f12-df4f-4a34-9e54-d4d66763fdd7,Right Foot,,,"[105.2, 28.7]",,High Pass,,20.71835,,,,,Corentin Tolisso,5480.0,True,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Left Center Forward,69,Lyon,137,['b39e42a1-17a3-4445-bf08-424a53b1411c'],18,,,,,,,,,,,,,,,,,,,Lyon,137,00:35:18.160,Pass,
,,,,,,,,,,,,,,,,,,,1.345635,,,,,,,,,,,,,0fe18c70-ee1f-4a67-9f71-3e2a3673b60d,1734,,"[5.8, 40.4]",3837717,35,,True,,,-0.27022028,,Keeper Arm,,,"[27.1, 34.5]",,Ground Pass,,22.102036,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,70,Paris Saint-Germain,131,['a63825e2-a907-4200-8e9e-927dfff46c8c'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:29.560,Pass,
,,,,,,,,,,,,,,,,,,,1.122026,,,,,,,,,,,,,332ad157-83a6-46f4-8b62-483d764ea8c5,1736,,"[28.4, 34.3]",3837717,35,,,,,1.4881822,,Right Foot,,,"[29.7, 50.0]",,Ground Pass,,15.75373,,,,,Fabián Ruiz Peña,6655.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,70,Paris Saint-Germain,131,['83c1c365-66d1-47db-b126-e20b997480a2'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:31.218,Pass,
,,,,,,,,,,,,,,,,,,,1.473322,,,,,,,,,,,,,e318a9a9-04cd-42d8-8024-d5805c9fd5f5,1739,,"[30.9, 51.6]",3837717,35,,,,,1.9195673,,Left Foot,,,"[26.9, 62.6]",,Ground Pass,,11.7046995,,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Right Defensive Midfield,70,Paris Saint-Germain,131,['9c547bd2-cf50-4e1e-af5e-fb003a04ddfc'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:33.995,Pass,
,,,,,,,,,,,,,,,,,,,1.645814,,,,,,,,,,,,,c3793f87-edc4-4db3-9c4e-cea8b8987082,1742,,"[31.8, 60.9]",3837717,35,,,,,-0.9353433,,Right Foot,,,"[37.7, 52.9]",,Ground Pass,,9.940322,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,70,Paris Saint-Germain,131,['8ba0e359-ea75-4a00-93c3-234caf3c1c8b'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:38.964,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,8964e0e2-a820-4818-abb9-3b74d8a57fb1,1745,,"[44.9, 50.6]",3837717,35,,,,,-1.4590684,,Right Foot,,,"[47.2, 30.1]",,Ground Pass,,20.62862,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,70,Paris Saint-Germain,131,['e165398b-5809-4acb-b11d-f26a13f7f061'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:42.322,Pass,
,,,,,,,,,,,,,,,,,,,0.741526,,,,,,,,,,,,,2162b3a5-593f-4696-8f23-fb638096335f,1748,,"[47.2, 28.6]",3837717,35,,,,,-0.35877067,,Right Foot,,,"[58.4, 24.4]",,Ground Pass,,11.961605,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,70,Paris Saint-Germain,131,['0cf180b8-b76e-4175-83fc-115f66e38f55'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:44.938,Pass,
,,,,,,,,,,,,,,,,,,,1.012412,,,,,,,,,,,,,b0f55a38-a7c3-43a7-aeaf-a1241c295928,1751,,"[58.3, 25.1]",3837717,35,,,,,3.0029528,,Right Foot,,,"[49.7, 26.3]",,Ground Pass,,8.683317,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,70,Paris Saint-Germain,131,['1631b8d6-6e2c-4a1a-8d17-1fe43bb8015a'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:46.457,Pass,
,,,,,,,,,,,,,,,,,,,0.628071,,,,,,,,,,,,,801feb55-7582-40e9-bbab-17fbc966f2c7,1754,,"[49.7, 26.3]",3837717,35,,,,,1.127979,,Right Foot,,,"[54.3, 36.0]",,Ground Pass,,10.7354555,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,70,Paris Saint-Germain,131,['be58d003-492d-4091-a909-a4526c2162c3'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:48.328,Pass,
,,,,,,,,,,,,,,,,,,,0.597323,,,,,,,,,,,,,4bf81598-267c-42a1-9cce-584e777a31a1,1756,,"[54.3, 36.2]",3837717,35,,,,,-2.0874915,,Left Foot,,,"[49.3, 27.4]",,Ground Pass,,10.121264,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,70,Paris Saint-Germain,131,['f8f176c9-21d0-4341-bc3d-5156f4a47257'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:48.956,Pass,
,,,,,,,,,,,,,,,,,,,0.695002,,,,,,,,,,,,,a43440ef-b105-4fff-abb4-377462fe15af,1758,,"[49.3, 26.7]",3837717,35,,,,,1.174355,,Right Foot,,,"[51.1, 31.0]",,Ground Pass,,4.661545,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,70,Paris Saint-Germain,131,['132a1e55-f8a8-49f5-b79b-0fae4c4a7989'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:49.553,Pass,
,,,,,,,,,,,,,,,,,,,0.738867,,,,,,,,,,,,,310aa192-78b7-4b80-88e9-205817210c17,1761,,"[52.2, 27.6]",3837717,35,,,,,-0.97303796,,Left Foot,,,"[55.4, 22.9]",,Ground Pass,,5.6859474,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,70,Paris Saint-Germain,131,['e6a4fceb-5d04-4210-ab34-aa468ece6a93'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:51.712,Pass,
,,,,,,,,,,,,,,,,,,,0.609309,,,,,,,,,,,,,a2c3fd72-bedd-4155-a1d1-631d1a7e7076,1763,,"[55.4, 22.9]",3837717,35,,,,,2.425849,,Right Foot,,,"[53.1, 24.9]",,Ground Pass,,3.04795,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,70,Paris Saint-Germain,131,['90562395-5916-49c9-92c2-6e8862ea3f86'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:52.451,Pass,
,,,,,,,,,,,,,,,,,,,0.736553,,,,,,,,,,,,,2358db71-c578-445e-945d-f416f4efe8ee,1766,,"[52.4, 25.1]",3837717,35,,,,,1.8343602,,Left Foot,,,"[50.7, 31.4]",,Ground Pass,,6.5253353,,,,,Marco Verratti,3166.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,70,Paris Saint-Germain,131,['a70bb623-7fde-41db-a466-a3b1b7706ff5'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:54.780,Pass,
,,,,,,,,,,,,,,,,,,,0.997885,,,,,,,,,,,,,21c4166d-7888-402b-bea8-063c4840b72f,1770,,"[49.3, 33.5]",3837717,35,,,,,1.9787525,,Right Foot,,,"[39.1, 57.1]",,Ground Pass,,25.70992,,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,70,Paris Saint-Germain,131,['0e1cd8fd-f25d-4f80-ae5e-eb332a319cbd'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:57.153,Pass,
,,,,,,,,,,,,,,,,,,,0.984382,,,,,,,,,,,,,36e55b87-097d-4154-bb5b-5a55e44b54f5,1773,,"[37.5, 59.7]",3837717,35,,,,,1.485291,,Right Foot,,,"[38.7, 73.7]",,Ground Pass,,14.051334,,,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,70,Paris Saint-Germain,131,['05e0656b-24d5-48c5-9506-218372a0bffc'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:59.849,Pass,
,,,,,,,,,,,,,,,,,,,2.871596,,,,,,,,,,,,,e544616f-6872-4b07-b534-7dae2038a8d3,1775,,"[38.7, 73.7]",3837717,36,,,,,-1.8734034,,Right Foot,,,"[25.9, 32.7]",,Ground Pass,,42.9516,,,,,Danilo Luís Hélio Pereira,13621.0,,True,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,70,Paris Saint-Germain,131,['20db0a27-cf35-4818-b4b5-8b62aec1cf9b'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:00.833,Pass,
,,,,,,,,,,,,,,,,,,,1.824823,,,,,,,,,,,,,301e1a49-fe93-44c5-9cbf-a1fed250422c,1777,,"[25.9, 32.7]",3837717,36,,,,,2.627748,,Right Foot,,,"[9.6, 41.9]",,Ground Pass,,18.717104,,,,,Gianluigi Donnarumma,7036.0,,,,,,1,Regular Play,Danilo Luís Hélio Pereira,13621.0,Left Center Back,70,Paris Saint-Germain,131,['4bdb9999-1700-4155-8651-ae07938bb209'],3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:03.705,Pass,
,,,,,,,,,,,,,,,,,,,2.84588,,,,,,,,,,,,,22839df7-4407-4b61-ab31-21421fb23cab,1780,,"[11.7, 46.4]",3837717,36,,,,,0.17784771,,Right Foot,,,"[51.2, 53.5]",,High Pass,,40.13303,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,70,Paris Saint-Germain,131,"['a3d8cc1e-17a4-47f8-93a1-3e525f1a70ac', 'a828f7eb-46a9-42b2-b453-d6150d20da56']",14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:14.489,Pass,
,,,,,,,,,,,,,,,,,,,1.498684,,,,,,,,,,,,,f189afe2-7028-4976-82eb-a418f60558ea,1792,,"[34.9, 60.9]",3837717,36,,True,,,-1.4293424,,Right Foot,,,"[39.4, 29.3]",,Ground Pass,,31.918804,,,,,Danilo Luís Hélio Pereira,13621.0,,,,,Free Kick,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,71,Paris Saint-Germain,131,['9e6d0906-92b3-401c-ad3a-55c2ede65ac8'],33,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:33.089,Pass,
,,,,,,,,,,,,,,,,,,,0.728526,,,,,,,,,,,,,4289838b-ee10-469c-a88a-d8c82cad6f9b,1794,,"[43.0, 30.9]",3837717,36,,,,,-0.24811345,,Right Foot,,,"[50.5, 29.0]",,Ground Pass,,7.7369246,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,71,Paris Saint-Germain,131,['eab21dac-5401-4c3a-9bb4-9a4d39a795fd'],36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:36.190,Pass,
,,,,,,,,,,,,,,,,,,,3.392182,,,,,,,,,,,,,fecbb45c-c6ed-44f0-9537-ada17a5165af,1797,,"[50.7, 29.0]",3837717,36,,,,,-0.265384,,Right Foot,,,"[109.2, 13.1]",,Low Pass,,60.622272,,,,,Nuno Mendes,41092.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,71,Paris Saint-Germain,131,['050683c1-6df3-4798-8cc1-ec7afd9bed4c'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:38.625,Pass,
,,,,,,,,,,,,,,,,,,,2.368801,,,,,,,,,,,,,d60d435a-eb76-414d-b66d-a6084768330e,1806,,"[7.0, 56.9]",3837717,37,,True,,,-0.6011482,,Right Foot,,,"[33.1, 39.0]",,Ground Pass,,31.64838,,,,,Maxence Caqueret,33158.0,,,,,Free Kick,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,73,Lyon,137,['a7837985-b41a-4b8c-8cdc-2b0664e49766'],21,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:21.642,Pass,
,,,,,,,,,,,,,,,,,,,1.229922,,,,,,,,,,,,,d08db688-f187-45d4-9df2-2d6f573aa53a,1808,,"[34.7, 38.6]",3837717,37,,,,,-1.2722974,,Right Foot,,,"[41.5, 16.5]",,Ground Pass,,23.1225,,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Maxence Caqueret,33158.0,Right Defensive Midfield,73,Lyon,137,['5e1ba5de-ee26-4d73-b145-2ddd05ad20c0'],24,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:24.903,Pass,
,,,,,,,,,,,,,,,,,,,0.802107,,,,,,,,,,,,,70156bc1-9ced-4ffe-abd8-f36b2f06c870,1816,,"[31.4, 12.2]",3837717,37,,,,,1.4191909,,Left Foot,,,"[32.5, 19.4]",,Ground Pass,,7.283543,,,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Junior Castello Lukeba,40185.0,Left Center Back,73,Lyon,137,['a20a49fc-4850-4012-99d1-a45c0ceb211d'],31,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:31.144,Pass,
,,,,,,,,,,,,,,,,,,,1.316264,,,,,,,,,,,,,39856c35-fb2b-471c-bd39-f1fec98a5f1d,1819,,"[33.9, 19.2]",3837717,37,,,,,-1.2058833,,Right Foot,,,"[37.3, 10.3]",,Ground Pass,,9.527329,,,,,Junior Castello Lukeba,40185.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Defensive Midfield,73,Lyon,137,['4809f3ac-ea13-4399-bbef-6ab2d5641b23'],35,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:35.407,Pass,
,,,,,,,,,,,,,,,,,,,1.114367,,,,,,,,,,,,,6313e736-2231-4f7d-b017-2d70b4736575,1822,,"[42.5, 8.6]",3837717,37,,,,,-1.5558721,,Right Foot,,,"[42.6, 1.9]",,Ground Pass,,6.700746,,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Free Kick,Junior Castello Lukeba,40185.0,Left Center Back,73,Lyon,137,['a112fc0d-f140-4deb-9777-8be2c934e47b'],38,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:38.313,Pass,
,,,,,,,,,,,,,,,,,,,3.629852,,,,,,,,,,,,,f37bb0f2-9a24-4736-9d93-91f1d7a687f6,1825,,"[42.6, 1.9]",3837717,37,,,,,0.11019892,,Left Foot,,,"[90.5, 7.2]",,High Pass,,48.19232,,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,73,Lyon,137,['e381ed58-9cc5-4a35-8a85-a0f63ac83eaa'],40,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:40.178,Pass,
,,,,,,,,,,,,,,,,,,,1.040533,,,,,,,,,,,,,ad14c714-7b9c-4895-ade5-24dbfb122da3,1828,,"[95.1, 17.5]",3837717,37,,,,,1.5632207,,Right Foot,,,"[95.3, 43.9]",,Ground Pass,,26.400757,,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Left Midfield,73,Lyon,137,['eff8583a-6a33-459d-9470-e3b3290104ac'],46,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:46.527,Pass,
,,,,,,,,,,,,,,,,,,,0.958999,,,,,,,,,,,,,11f241db-3d73-4013-aa66-d5c8071c0ca8,1831,,"[95.3, 43.9]",3837717,37,,,,,0.74837804,c37870cb-0926-46fc-8224-16e0e7252959,Left Foot,,,"[103.7, 51.7]",,Ground Pass,,11.462984,,,,,Mateus Cardoso Lemos Martins,32900.0,True,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,Left Center Forward,73,Lyon,137,['33de7700-bde0-48f7-95d8-dd0d5f062627'],48,,,,,,,,,,,,,,,,,,,Lyon,137,00:37:48.100,Pass,
,,,,,,,,,,,,,,,,,,,2.34064,,,,,,,,,,,,,ef284b86-cf31-445f-b0a7-cf489cee571c,1838,,"[38.3, 29.1]",3837717,37,,,,True,-3.075898,,,,,"[15.5, 27.6]",,High Pass,,22.849289,,,,,Nuno Mendes,41092.0,,,,,Recovery,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,74,Paris Saint-Germain,131,"['bb03d977-d7bd-45c3-b0cd-949541b985a8', 'fd35be3c-ca4c-400b-ae86-1f0752ef1269']",53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:53.719,Pass,True
,,,,,,,,,,,,,,,,,,,0.780234,,,,,,,,,,,,,74a7ddef-2df8-4f1f-b8dc-646f46a4b799,1841,,"[15.2, 25.5]",3837717,37,,,,,-0.24958692,,Left Foot,,,"[30.5, 21.6]",,High Pass,,15.789237,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Wing Back,74,Paris Saint-Germain,131,"['7ecfd52d-9387-4f13-8145-95b74bf8a60a', 'd0438bc5-2ba3-4f8d-a923-c4be902c80d4']",56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:56.273,Pass,
,,,,,,,,,,,,,,,,,,,1.475344,,,,,,,,,,,,,c7ca0814-ec4c-486a-be15-35aada3f2247,1855,,"[76.1, 51.1]",3837717,38,,,,,-1.1613591,,Right Foot,,,"[78.4, 45.8]",,Ground Pass,,5.7775426,,,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Malo Gusto,39260.0,Right Back,75,Lyon,137,"['6803a014-ea38-46ff-8f57-ce3ab48c67ff', 'b81a6653-4894-4569-922e-d397b7e565c3']",2,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:02.557,Pass,True
,,,,,,,,,,,,,,,,,,,4.534345,,,,,,,,,,,,,f235532c-c9e9-4f5b-b63d-7629740b34f9,1858,,"[79.7, 45.2]",3837717,38,,,,,-0.8186748,,Right Foot,,,"[116.0, 6.4]",,High Pass,,53.133133,,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Defensive Midfield,75,Lyon,137,['f2e907a0-fc5e-4c1f-a011-409796f062c3'],4,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:04.651,Pass,
,,,,,,,,,,,,,,,,,,,1.717774,,,,,,,,,,,,,31efdcb9-05b1-4e2d-bbdf-3e85839eed56,1861,,"[109.1, 2.6]",3837717,38,,,,,2.7273235,,Right Foot,,,"[95.0, 8.8]",,Ground Pass,,15.402922,,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Left Midfield,75,Lyon,137,['a8811616-ed29-4ccc-9c70-92dfcd8854ac'],11,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:11.594,Pass,
,,,,,,,,,,,,,,,,,,,2.043761,,,,,,,,,,,,,5392a758-ed99-4d0d-8153-5eabd7cb3957,1863,,"[95.0, 8.8]",3837717,38,,,,,1.1439742,,Left Foot,True,,"[112.6, 47.5]",,High Pass,,42.514114,,,Incomplete,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,75,Lyon,137,['c913492e-ba1c-4109-bb02-c5e866d69bcd'],13,,,,,,,,,,,,,,,,,,,Lyon,137,00:38:13.312,Pass,
,,,,,,,,,,,,,,,,,,,1.337863,,,,,,,,,,,,,56d4eb68-a2f8-4894-a856-5e08e6597e91,1865,,"[120.0, 80.0]",3837717,39,,,,,-1.6762856,,Right Foot,,,"[116.4, 46.0]",,High Pass,,34.190056,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Alexandre Lacazette,3451.0,Left Center Forward,76,Lyon,137,['5e15838a-1125-463a-8a69-78e1d4bd6729'],19,,,,,,,,,,,,,,,,,,,Lyon,137,00:39:19.346,Pass,
,,,,,,,,,,,,,,,,,,,1.327103,,,,,,,,,,,,,c3203a65-1fb9-44b2-a1d7-f2a81bbd7cc3,1872,,"[28.7, 27.6]",3837717,39,,,,,-1.4648119,,Left Foot,,,"[29.7, 18.2]",,Low Pass,,9.453042,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,77,Paris Saint-Germain,131,['12844fcf-a5d5-4446-ba15-44ba09dcf1b3'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:24.470,Pass,
,,,,,,,,,,,,,,,,,,,1.908173,,,,,,,,,,,,,a7add52c-f945-4f07-acc8-7bff4a75d388,1879,,"[42.0, 22.4]",3837717,39,,,,,0.45990232,,Right Foot,,,"[52.7, 27.7]",,High Pass,,11.940687,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,77,Paris Saint-Germain,131,['31541d37-b66d-4b7c-96cb-7b0e8854073a'],28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:28.395,Pass,
,,,,,,,,,,,,,,,,,,,4.4091,,,,,,,,,,,,,68919a97-b86d-4aa2-beb8-584575eac368,1881,,"[52.7, 27.6]",3837717,39,,,,,-0.12228246,,Left Foot,,,"[112.1, 20.3]",,Low Pass,,59.84689,,,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,77,Paris Saint-Germain,131,['0b46b179-0f84-4720-bdfc-d30acba189e5'],30,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:30.303,Pass,
