50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.163415,,,,,,,,,,2054a231-7fba-4412-a771-073314d17c8f,3596,,"[105.6, 40.6]",3837695,82,,,,,-0.4012288,,Left Foot,,,,"[108.9, 39.2]",,Low Pass,,3.5846896,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,135,Paris Saint-Germain,131,"['62241496-b9ec-458a-847e-c5ea7dbe68e8', 'ce75c192-e61f-4191-b9e1-34828e392ca8']",22,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:22.119,Pass,
,,,,,,,,,,,,,,,,,0.170448,,,,,,,,,,569b579a-6da4-437f-8234-72f615204671,3610,,"[102.4, 40.3]",3837695,82,,,,,-0.73625743,,Left Foot,,,,"[105.6, 37.4]",,Ground Pass,,4.3185644,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,135,Paris Saint-Germain,131,"['033a8a13-c81f-4f2e-9bde-9b6a80767c3f', 'b63f63f8-310a-4075-8be1-5b5707b5620f']",32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:32.144,Pass,
,,,,,,,,,,,,,,,,,0.851721,,,,,,,,,,28e6fe16-0d39-46dc-91c2-906eaf2ea3bf,3616,,"[106.3, 9.2]",3837695,82,,,,,2.2853456,,Left Foot,,,,"[99.1, 17.5]",,Ground Pass,,10.9877205,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Nuno Mendes,41092.0,Left Wing Back,135,Paris Saint-Germain,131,['635467cf-c1af-460a-b3fb-c89d31d58bf3'],40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:40.574,Pass,
,,,,,,,,,,,,,,,,,0.840143,,,,,,,,,,e7122151-297c-4b7a-9dd3-45125600a024,3619,,"[98.9, 17.6]",3837695,82,,,,,1.9742154,,Right Foot,,,,"[95.4, 25.8]",,Ground Pass,,8.915716,,,,Hugo Ekitike,50429.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Paris Saint-Germain,131,['c226cd5e-3f2d-4a9e-8f7a-54ff20b30b8b'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:42.315,Pass,
,,,,,,,,,,,,,,,,,0.798503,,,,,,,,,,b321c054-5f98-4a35-84dc-a20aa2640cf3,3622,,"[96.0, 26.6]",3837695,82,,,,,1.0091728,,Right Foot,,,,"[101.6, 35.5]",,High Pass,,10.515227,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Hugo Ekitike,50429.0,Right Wing,135,Paris Saint-Germain,131,"['bca775b9-7e82-4ecd-a7bf-ee2c851bab76', 'f859bc7e-1940-4f53-b388-dc9c3b683cbf']",44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:44.056,Pass,
,,,,,,,,,,,,,,,,,1.243054,,,,,,,,,,9ec6893d-5f79-4ffd-930b-f150e81ff2b8,3629,,"[85.2, 42.1]",3837695,82,,,,,-3.0969296,,Right Foot,,,,"[67.3, 41.3]",,Ground Pass,,17.917868,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Renato Júnior Luz Sanches,3593.0,Left Defensive Midfield,135,Paris Saint-Germain,131,"['35f8475e-7e1c-43fa-adf4-d9db8991342f', '3db060f2-0840-48ef-8df4-1cfbb8bca50c']",47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:47.839,Pass,True
,,,,,,,,,,,,,,,,,1.388062,,,,,,,,,,083c6d56-0597-4af4-97bb-f1b0f9741c9f,3632,,"[68.8, 41.6]",3837695,82,,,,,0.3340522,,Right Foot,,,,"[85.8, 47.5]",,Ground Pass,,17.994722,,,,Hugo Ekitike,50429.0,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,135,Paris Saint-Germain,131,['70704489-ad6a-447d-9448-3533ffbc3c28'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:50.471,Pass,
,,,,,,,,,,,,,,,,,0.996664,,,,,,,,,,1887ae85-6bfb-477f-8627-2f52c98ffb28,3634,,"[85.8, 47.5]",3837695,82,,,,,-2.324459,,Right Foot,,,,"[79.7, 41.0]",,Ground Pass,,8.914034,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Throw In,Hugo Ekitike,50429.0,Right Wing,135,Paris Saint-Germain,131,['b86da31b-d934-41f2-af0f-6f0b8827b464'],51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:51.859,Pass,
,,,,,,,,,,,,,,,,,0.75801,,,,,,,,,,a1c34034-ccc9-4969-b409-5664cd4ac631,3637,,"[82.9, 41.1]",3837695,82,,,,,-0.64215523,,Right Foot,,,,"[94.8, 32.2]",,Ground Pass,,14.860013,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,135,Paris Saint-Germain,131,['48a0663b-ecfd-4d4a-989d-fc2c54872bc2'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:54.348,Pass,
,,,,,,,,,,,,,,,,,0.479062,,,,,,,,,,ec5fd4dd-dba0-4734-920c-3604762ef915,3639,,"[93.3, 31.6]",3837695,82,,,,,1.1177304,,Right Foot,,,,"[97.0, 39.2]",,Ground Pass,,8.45281,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Paris Saint-Germain,131,['42b0144b-3208-46ca-a566-adcb7433e994'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:55.106,Pass,
,,,,,,,,,,,,,,,,,0.765128,,,,,,,,,,e6ea4f45-4e21-4aa9-a82f-4b7bf4ddb46f,3642,,"[96.6, 38.4]",3837695,82,,,,,2.7201734,,Left Foot,,,,"[90.8, 41.0]",,Low Pass,,6.3560996,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,135,Paris Saint-Germain,131,['69bf5d39-11df-41bf-affd-264d7ab6d2da'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:55.745,Pass,
,,,,,,,,,,,,,,,,,0.748333,,,,,,,,,,387014b0-baa5-48f8-a5e7-94bfc38de0fb,3645,,"[93.5, 41.3]",3837695,82,,,,,-0.8235476,eeb549d7-2332-4f35-9736-a8dafebb59fa,Right Foot,,,,"[99.8, 34.5]",,Low Pass,,9.269844,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Paris Saint-Germain,131,['3943e27e-e848-4e8e-b95d-fafabae5f74a'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:57.098,Pass,
,,,,,,,,,,,,,,,,,2.608672,,,,,,,,,,b9aa817d-9dbf-495f-b06f-e16c7e0ad122,3650,,"[8.4, 39.5]",3837695,83,,True,,,0.95023674,,Keeper Arm,,,,"[30.2, 70.0]",,Ground Pass,,37.489864,,,,Marcus Coco,3363.0,,,,,,2,From Keeper,Alban Lafont,2981.0,Goalkeeper,137,Nantes,144,['238b7f86-0b21-4b19-94c1-480059457e2e'],11,,,,,,,,,,,,,,,,,Nantes,144,00:38:11.852,Pass,
,,,,,,,,,,,,,,,,,2.257469,,,,,,,,,,13bc935f-bd73-41a2-b6db-c274117c1608,3652,,"[34.0, 70.5]",3837695,83,,,,,-0.6381207,,Right Foot,,,,"[54.9, 55.0]",,High Pass,,26.020376,,Incomplete,,Ignatius Kpene Ganago,4898.0,,,,,,2,Regular Play,Marcus Coco,3363.0,Center Forward,138,Nantes,144,"['af1ec46d-4841-4ee8-a65a-6d6551c29608', 'ffecf25e-8183-4045-a893-c51506c8729d']",14,,,,,,,,,,,,,,,,,Nantes,144,00:38:14.461,Pass,
,,,,,,,,,,,,,,,,,2.390008,,,,,,,,,,2fde5609-00c6-42f9-b43e-d6beeda6f2db,3658,,"[58.7, 61.6]",3837695,83,,,,,0.0,,Right Foot,,,,"[79.3, 61.6]",,High Pass,,20.6,,,,Marcus Coco,3363.0,,,,,,2,Regular Play,Ignatius Kpene Ganago,4898.0,Left Midfield,138,Nantes,144,"['c5378095-9f83-4d1e-a576-39c8c6ca79b6', 'e7efbaab-b4c7-4535-bbe2-04d8fdc069fb']",18,,,,,,,,,,,,,,,,,Nantes,144,00:38:18.592,Pass,True
,,,,,,,,,,,,,,,,,1.604953,,,,,,,,,,b660a509-e6fc-49e7-9724-857e7a742c2f,3661,,"[84.7, 58.7]",3837695,83,,,,,-1.3439975,595bd734-5605-4e0c-b3ea-0d83f253b3f5,Right Foot,,,,"[92.2, 26.2]",,Ground Pass,,33.35416,,,,Ludovic Blas,3235.0,True,,,,,2,Regular Play,Marcus Coco,3363.0,Center Forward,138,Nantes,144,['9e6ac05e-4725-4caa-aa71-4304e6ed90b6'],21,,,,,,,,,,,,,,,,,Nantes,144,00:38:21.997,Pass,
,,,,,,,,,,,,,,,,,2.319949,,,,,,,,,,0d6afc7c-807e-47d2-ab9f-7433ffc734d5,3666,,"[7.0, 44.1]",3837695,83,,True,,,0.5504733,,Right Foot,,,,"[25.9, 55.7]",,High Pass,,22.175888,,,,Achraf Hakimi Mouh,5245.0,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,139,Paris Saint-Germain,131,['46fabd46-67a1-4b3a-9b5a-2c27361da89f'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:42.563,Pass,
,,,,,,,,,,,,,,,,,1.212114,,,,,,,,,,286f81b3-de6c-4dbb-8678-360003c98148,3668,,"[41.2, 72.6]",3837695,83,,True,,,-0.6237017,,Right Foot,,,,"[49.4, 66.7]",,Ground Pass,,10.10198,,,,Hugo Ekitike,50429.0,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Wing Back,139,Paris Saint-Germain,131,['80e957b2-5528-4d63-adc5-e53cc1ad013f'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:45.250,Pass,
,,,,,,,,,,,,,,,,,0.670896,,,,,,,,,,dd73e340-3606-41f0-bd7d-7158069c2906,3670,,"[49.5, 65.2]",3837695,83,,,,,-2.6724806,,Right Foot,,,,"[42.2, 61.5]",,Ground Pass,,8.184131,,,,Renato Júnior Luz Sanches,3593.0,,,,,,2,From Goal Kick,Hugo Ekitike,50429.0,Right Wing,139,Paris Saint-Germain,131,['1e4200e3-48af-4608-8df0-a1200d0593e5'],48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:48.116,Pass,
,,,,,,,,,,,,,,,,,2.068846,,,,,,,,,,99d5c670-1508-4805-b4be-df432c51a139,3673,,"[49.4, 61.5]",3837695,83,,,,,-1.8014647,,Right Foot,,,,"[43.2, 35.1]",,Ground Pass,,27.11826,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Goal Kick,Renato Júnior Luz Sanches,3593.0,Left Defensive Midfield,139,Paris Saint-Germain,131,['183997ef-fd70-4b5e-92af-34a3aac53889'],51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:51.378,Pass,
,,,,,,,,,,,,,,,,,0.928164,,,,,,,,,,2d5893a1-4781-4b27-ab25-7143646db9a1,3676,,"[54.4, 26.6]",3837695,83,,,,,-0.18485703,,Right Foot,,,,"[66.7, 24.3]",,Ground Pass,,12.513193,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,139,Paris Saint-Germain,131,['51c76430-2748-4d39-853f-8682abbc6a4b'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:56.299,Pass,
,,,,,,,,,,,,,,,,,1.228848,,,,,,,,,,15f2c42f-cbbd-4bb4-b1cc-7f9c672ebf6c,3683,,"[66.3, 18.0]",3837695,84,,True,,,1.0895294,,Right Foot,,,,"[71.0, 27.0]",,Ground Pass,,10.153324,,,,Renato Júnior Luz Sanches,3593.0,,,,,Free Kick,2,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,140,Paris Saint-Germain,131,['3acf672e-3d0a-4669-a37e-67afd7b52b94'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:47.743,Pass,
,,,,,,,,,,,,,,,,,1.0006,,,,,,,,,,3219dec5-8e12-4f5a-8886-45df0da01eab,3687,,"[69.3, 28.0]",3837695,84,,,,,2.0119758,,Right Foot,,,,"[62.5, 42.4]",,Ground Pass,,15.924824,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Free Kick,Renato Júnior Luz Sanches,3593.0,Left Defensive Midfield,140,Paris Saint-Germain,131,['dbb6558e-8d3f-4225-b518-7815e8f12c1d'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:50.843,Pass,
,,,,,,,,,,,,,,,,,0.73652,,,,,,,,,,c356fa72-3a39-49ec-bce1-979203cfafde,3690,,"[62.5, 42.5]",3837695,84,,,,,-1.0464756,,Right Foot,,,,"[67.3, 34.2]",,Ground Pass,,9.588014,,,,Renato Júnior Luz Sanches,3593.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,140,Paris Saint-Germain,131,['318b7e65-aa17-4c38-9141-33f0b24bdff6'],53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:53.243,Pass,
,,,,,,,,,,,,,,,,,0.929262,,,,,,,,,,7c436d5f-f849-434e-bef9-0afdeb4abc3c,3693,,"[70.0, 30.9]",3837695,84,,,,,-1.8785757,,Right Foot,,,,"[65.2, 15.8]",,Ground Pass,,15.844558,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Free Kick,Renato Júnior Luz Sanches,3593.0,Left Defensive Midfield,140,Paris Saint-Germain,131,['8dce52da-c047-41dc-8a26-e16036001b77'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:55.320,Pass,
,,,,,,,,,,,,,,,,,1.367053,,,,,,,,,,8e6616e7-f61b-4192-aee0-098ff9a7e9ef,3696,,"[64.3, 15.4]",3837695,84,,,,,2.3797195,,Right Foot,,,,"[55.6, 23.7]",,Ground Pass,,12.024142,,,,Presnel Kimpembe,2999.0,,,,,,2,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,140,Paris Saint-Germain,131,['45e87980-1c63-4053-a924-92d9465e5e16'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:56.460,Pass,
,,,,,,,,,,,,,,,,,1.739296,,,,,,,,,,3351dca2-d1e8-41c0-a1cf-827defef84cf,3699,,"[57.1, 24.9]",3837695,84,,,,,1.7480217,,Left Foot,,,,"[53.5, 45.0]",,Ground Pass,,20.419844,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,140,Paris Saint-Germain,131,['39bfaa7b-b8b6-4042-b21c-441ebcf00ec5'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:58.771,Pass,
,,,,,,,,,,,,,,,,,1.476526,,,,,,,,,,374a1943-cabe-4029-9bcc-7cbc4b16c17b,3702,,"[53.5, 45.3]",3837695,85,,,,,1.4173168,,Right Foot,,,,"[56.3, 63.4]",,Ground Pass,,18.315294,,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,140,Paris Saint-Germain,131,['6859c675-efa0-4d34-b25e-eea5bdddf02f'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:01.892,Pass,
,,,,,,,,,,,,,,,,,1.821509,,,,,,,,,,68cbf3ee-b7e5-4c2a-b478-4af4082df485,3705,,"[63.8, 64.8]",3837695,85,,,,,-1.9970598,,Right Foot,,,,"[54.4, 44.1]",,Ground Pass,,22.734335,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,140,Paris Saint-Germain,131,['27f583bd-589f-4b2b-8650-4c2fe7fa8ca3'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:06.580,Pass,
,,,,,,,,,,,,,,,,,1.760644,,,,,,,,,,a22daebe-468a-4ecf-8d17-d3161352197e,3708,,"[53.8, 43.2]",3837695,85,,,,,-1.5184098,,Right Foot,,,,"[55.2, 16.5]",,Ground Pass,,26.73668,,,,Presnel Kimpembe,2999.0,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Center Back,140,Paris Saint-Germain,131,['0311ee10-480c-4782-bbed-8a9caf9b9d9b'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:08.483,Pass,
,,,,,,,,,,,,,,,,,0.509161,,,,,,,,,,22bbc344-24a3-465f-b8d9-cc3a3848effe,3711,,"[54.8, 21.4]",3837695,85,,,,,0.93390304,,Right Foot,,,,"[60.2, 28.7]",,Ground Pass,,9.080198,,,,Danilo Luís Hélio Pereira,13621.0,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,140,Paris Saint-Germain,131,['9dc23f3a-e42c-48c3-ad08-a65392d4dbbc'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:11.533,Pass,
,,,,,,,,,,,,,,,,,1.750205,,,,,,,,,,d33525ca-1af3-4c84-ae8c-c6b8b99983a0,3714,,"[60.2, 28.7]",3837695,85,,,,,-1.1678118,,Right Foot,,,,"[68.3, 9.7]",,Ground Pass,,20.65454,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Danilo Luís Hélio Pereira,13621.0,Right Defensive Midfield,140,Paris Saint-Germain,131,['157c4b7e-c5ad-487a-ad91-96255185a693'],12,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:12.191,Pass,
,,,,,,,,,,,,,,,,,0.519996,,,,,,,,,,5c85a420-105d-42e2-af2b-dd102d72192e,3717,,"[69.7, 10.3]",3837695,85,,,,,1.2862779,,Left Foot,,,,"[72.8, 20.9]",,Ground Pass,,11.044003,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,140,Paris Saint-Germain,131,['c6e45e77-c7ab-40d0-8c91-c08b80b17b3a'],14,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:14.871,Pass,
,,,,,,,,,,,,,,,,,1.167346,,,,,,,,,,993412ef-bc45-4cc1-b2d7-40ebb5c494e7,3720,,"[72.8, 20.0]",3837695,85,,,,,-0.48447794,,Right Foot,,,,"[86.1, 13.0]",,Ground Pass,,15.029637,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Paris Saint-Germain,131,['43fb0219-2fe9-4215-b3da-7478e0783427'],16,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:16.713,Pass,
,,,,,,,,,,,,,,,,,0.686021,,,,,,,,,,8a513c30-9bfa-4388-aeea-470d9c3c6ba5,3723,,"[86.9, 12.5]",3837695,85,,,,,1.1883098,,Left Foot,,,,"[90.4, 21.2]",,Ground Pass,,9.377633,,,,Hugo Ekitike,50429.0,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,140,Paris Saint-Germain,131,['5a2aeb06-8beb-47d0-b3fb-d21eacdd9fa1'],18,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:18.000,Pass,
,,,,,,,,,,,,,,,,,1.462156,,,,,,,,,,4ad4d665-78ac-4107-84ce-565a65d0da7f,3727,,"[77.5, 9.7]",3837695,85,,,,,2.9346004,,Right Foot,,,,"[57.5, 13.9]",,Ground Pass,,20.436243,,,,Presnel Kimpembe,2999.0,,,,,,2,From Free Kick,Hugo Ekitike,50429.0,Right Wing,140,Paris Saint-Germain,131,['48d33bcc-ff2d-46ac-8e17-8506c19117cf'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:21.505,Pass,
,,,,,,,,,,,,,,,,,0.601619,,,,,,,,,,852938f3-aa51-4236-962b-332f564afa6b,3730,,"[58.1, 13.9]",3837695,85,,,,,-0.2721459,,Right Foot,,,,"[71.0, 10.3]",,Ground Pass,,13.392908,,,,Hugo Ekitike,50429.0,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,140,Paris Saint-Germain,131,['20be1401-8bb9-4a07-878a-0252895c246d'],23,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:23.865,Pass,
,,,,,,,,,,,,,,,,,3.413815,,,,,,,,,,403c5684-1621-4a9a-b439-a23c93e0d53b,3733,,"[70.6, 14.6]",3837695,85,,,,,1.1887916,,Right Foot,,,,"[93.7, 72.1]",,High Pass,,61.966602,,,,Achraf Hakimi Mouh,5245.0,,True,,,,2,From Free Kick,Hugo Ekitike,50429.0,Right Wing,140,Paris Saint-Germain,131,['d5887d66-dce9-43ab-ad5b-b26cb3873e07'],27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:27.157,Pass,
,,,,,,,,,,,,,,,,,1.455974,,,,,,,,,,e7bce5cf-e169-4615-82a7-6c1a6a603e27,3736,,"[94.8, 71.9]",3837695,85,,,,,3.0494177,,Right Foot,,,,"[82.9, 73.0]",,Ground Pass,,11.950732,,,,Sergio Ramos García,5201.0,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Wing Back,140,Paris Saint-Germain,131,['96366ebf-0ea5-42fe-bca9-2f2471f3dbe7'],31,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:31.350,Pass,
,,,,,,,,,,,,,,,,,1.132797,,,,,,,,,,beebc56d-8751-499d-a853-7324bf55499a,3739,,"[82.9, 72.3]",3837695,85,,,,,-0.9681695,,Right Foot,,,,"[91.5, 59.8]",,Ground Pass,,15.172673,,,,Renato Júnior Luz Sanches,3593.0,,,,,,2,From Free Kick,Sergio Ramos García,5201.0,Right Center Back,140,Paris Saint-Germain,131,['03f72e66-260d-44ec-820b-564e5b60cfa5'],34,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:34.023,Pass,
,,,,,,,,,,,,,,,,,0.946859,,,,,,,,,,93c8de47-6199-4bab-97e2-7faafa83170a,3742,,"[91.2, 56.1]",3837695,85,,,,,-2.4625874,,Right Foot,,,,"[85.5, 51.5]",,Ground Pass,,7.324616,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Renato Júnior Luz Sanches,3593.0,Left Defensive Midfield,140,Paris Saint-Germain,131,['db43ac80-a972-4dd1-9ffa-afff8052f3d6'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:36.049,Pass,
,,,,,,,,,,,,,,,,,0.70549,,,,,,,,,,7f0862d4-d979-48be-9bc5-5ce4ac2a9c63,3749,,"[98.7, 44.2]",3837695,85,,,,,-0.8726759,,Left Foot,,,,"[106.0, 35.5]",,Ground Pass,,11.356936,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,140,Paris Saint-Germain,131,['1f46e50d-7f0a-4828-8ecc-1fe0a8b1d621'],40,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:40.152,Pass,
,,,,,,,,,,,,,,,,,0.234727,,,,,,,,,,92d76e59-e620-4bd3-8e6b-a47fe5082b48,3752,,"[110.6, 32.4]",3837695,85,,,,,1.2490457,,Left Foot,,,,"[111.7, 35.7]",,Ground Pass,,3.4785054,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Paris Saint-Germain,131,"['992abe1f-3e9d-4ca5-b0c9-3d8ed2cac5f4', 'c1614b27-e96a-446b-8301-5d8959d49284']",42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:42.054,Pass,
,,,,,,,,,,,,,,,,,1.699686,,,,,,,,,,b638502e-1308-4611-9dfb-07d52e029024,3757,,"[116.4, 14.3]",3837695,85,,,,,3.0074818,,Right Foot,,,,"[103.8, 16.0]",,Low Pass,,12.714166,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Paris Saint-Germain,131,['09027ba2-8cee-4ddb-b841-3ac0c0871c0a'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:50.797,Pass,
,,,,,,,,,,,,,,,,,1.189011,,,,,,,,,,ae43e6d8-37a1-459a-92fb-942e20044bd1,3760,,"[104.3, 15.4]",3837695,85,,,,,-0.5547922,,Left Foot,,,,"[111.4, 11.0]",,Ground Pass,,8.352844,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,140,Paris Saint-Germain,131,['4d2b97b5-1c31-4c52-9d99-a338641771f9'],53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:53.959,Pass,
,,,,,,,,,,,,,,,,,0.744042,,,,,,,,,,e63b6c15-0dcd-4811-bb70-e0579f361597,3763,,"[109.9, 11.4]",3837695,85,,,,,2.3252766,,Right Foot,,,,"[105.2, 16.4]",,Ground Pass,,6.8622155,,,,Nuno Mendes,41092.0,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,140,Paris Saint-Germain,131,['eb65a6c1-9148-41a5-9185-9bf24708ae24'],56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:56.221,Pass,
,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,dad42ab3-f653-418d-af0d-de3c7cf22ef1,3766,,"[105.2, 16.0]",3837695,85,,,,,-1.7717506,,Left Foot,,,,"[104.1, 10.6]",,Low Pass,,5.510898,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,140,Paris Saint-Germain,131,['0728a11e-b22e-4c00-b326-90e68262d503'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:57.269,Pass,
