50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.771442,,,,,,,,,,,,,2c466637-e7d2-4dc2-8820-18070fc344f4,3203,,"[72.8, 48.4]",3837752,77,,,,,0.525851,,Right Foot,,,,"[84.0, 54.9]",,Ground Pass,,12.949517,,,,,Pablo Sarabia García,6720.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Left Center Midfield,145,Paris Saint-Germain,131,['b7c1d450-5f52-4c45-a157-07169f0a5741'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:49.263,Pass,
,,,,,,,,,,,,,,,,,0.492049,,,,,,,,,,,,,add1d5cb-3c7c-420a-89f5-958173066eb3,3206,,"[84.0, 55.2]",3837752,77,,,,,-1.5707964,,Left Foot,,,,"[84.0, 48.2]",,Ground Pass,,7.0,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,145,Paris Saint-Germain,131,['f4331842-a94a-4a68-a1f4-4e8cc610613b'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:50.496,Pass,
,,,,,,,,,,,,,,,,,1.798216,,,,,,,,,,,,,5249bc85-70c2-4bec-86da-49dbbd6512ad,3210,,"[83.3, 37.3]",3837752,77,,,,,-0.788533,,Left Foot,,,,"[99.2, 21.3]",,Ground Pass,,22.556818,,,,,Juan Bernat Velasco,15651.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,145,Paris Saint-Germain,131,['057bcfa9-4b5a-42b3-8c11-245dc92b89ac'],53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:53.442,Pass,
,,,,,,,,,,,,,,,,,0.863408,,,,,,,,,,,,,545ebfc0-e781-4238-aa78-043d6ededafe,3213,,"[99.2, 20.4]",3837752,77,,,,,1.7553391,,Left Foot,,,,"[97.8, 27.9]",,Ground Pass,,7.6295476,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,145,Paris Saint-Germain,131,['e6937cd8-68c0-47aa-84f2-bedd1e3d3ba9'],55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:55.320,Pass,
,,,,,,,,,,,,,,,,,0.620657,,,,,,,,,,,,,90032fc4-51a5-4abf-8d62-059cef4b940f,3216,,"[97.8, 28.8]",3837752,77,,,,,1.3063079,,Left Foot,,,,"[100.4, 38.4]",,Ground Pass,,9.945853,,,,,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,145,Paris Saint-Germain,131,['b028ba86-4391-45da-84d0-59ae51577514'],56,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:56.268,Pass,
,,,,,,,,,,,,,,,,,0.809659,,,,,,,,,,,,,f08ef179-4050-432e-b580-918947919913,3219,,"[100.4, 38.4]",3837752,77,,,,,-0.34788838,45a5bb9f-406c-4e4b-a58b-e09474413552,Right Foot,,,,"[109.5, 35.1]",True,Ground Pass,,9.679876,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,145,Paris Saint-Germain,131,['99c87439-c20c-46f7-bb56-8158c7073704'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:32:57.445,Pass,
,,,,,,,,,,,,,,,,,1.619557,,,,,,,,,,,,,fb87236a-f76b-4f09-8fb4-9503f4bb6908,3227,,"[60.0, 40.0]",3837752,78,,True,,,-3.024027,,Right Foot,,,,"[47.3, 38.5]",,Ground Pass,,12.788276,,,,,Mathieu Coutadeur,7292.0,,,,,Kick Off,2,From Kick Off,Romain Hamouma,4260.0,Right Center Forward,146,AC Ajaccio,158,['fa197ccb-afb9-4e7d-b6ed-d9585a516770'],56,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:33:56.500,Pass,
,,,,,,,,,,,,,,,,,1.88745,,,,,,,,,,,,,9af1124d-4901-4674-a02c-337816ae48cd,3229,,"[47.3, 36.9]",3837752,78,,,,,-1.3272104,,Left Foot,,,,"[55.7, 3.1]",,Ground Pass,,34.828148,,,,,Mickaël Barreto,7811.0,,,,,,2,From Kick Off,Mathieu Coutadeur,7292.0,Left Defensive Midfield,146,AC Ajaccio,158,['15ab4532-3a19-4fc9-8579-b12b7ec5630f'],58,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:33:58.717,Pass,
,,,,,,,,,,,,,,,,,0.842509,,,,,,,,,,,,,53b267c6-5818-4e2f-bf63-52b56b9aa88b,3239,,"[111.1, 0.1]",3837752,79,,True,,,1.1129626,,,,,,"[114.5, 7.0]",,Low Pass,,7.692204,,,,,Mickaël Barreto,7811.0,,,,,Throw-in,2,From Throw In,Ismaël Chester Diallo,24901.0,Left Back,147,AC Ajaccio,158,['072d8165-556b-4b93-bfae-e75f3c4216e2'],15,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:34:15.930,Pass,
,,,,,,,,,,,,,,,,,1.00938,,,,,,,,,,,,,95498ecf-a692-4df4-afbd-7676a11050f2,3241,,"[114.3, 6.9]",3837752,79,,True,,,-2.569399,,Right Foot,,,,"[108.4, 3.1]",,Ground Pass,,7.017834,,,,,Ismaël Chester Diallo,24901.0,,,,,,2,From Throw In,Mickaël Barreto,7811.0,Left Midfield,147,AC Ajaccio,158,['ec6e4822-d56a-49c9-8468-c42559595509'],16,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:34:16.772,Pass,
,,,,,,,,,,,,,,,,,2.140498,,,,,,,,,,,,,3381d4fe-11ba-4219-81e3-ec493bbae42a,3243,,"[109.8, 3.0]",3837752,79,,,,,1.435398,,Left Foot,True,,,"[114.5, 37.5]",,High Pass,,34.818672,,,Incomplete,,,,,,,,,2,From Throw In,Ismaël Chester Diallo,24901.0,Left Back,147,AC Ajaccio,158,['7b5a923e-57fb-414c-b4e8-e33d5d93fa77'],19,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:34:19.207,Pass,
,,,,,,,,,,,,,,,,,1.400954,,,,,,,,,,,,,dccc8dfa-d0ff-4404-937c-f3fa94bf8773,3246,,"[14.4, 40.6]",3837752,79,,,,,-1.2878954,,Keeper Arm,,,,"[16.9, 32.0]",,Ground Pass,,8.956003,,,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,148,Paris Saint-Germain,131,['274d6420-62f7-4711-aeaf-7cf4abccf52c'],28,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:28.051,Pass,
,,,,,,,,,,,,,,,,,1.434885,,,,,,,,,,,,,e4999421-d01c-4f28-be4d-99e2eba55f47,3249,,"[21.5, 25.9]",3837752,79,,,,,2.2618806,,Left Foot,,,,"[14.8, 34.0]",,Ground Pass,,10.511898,,,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,148,Paris Saint-Germain,131,['8b066cdb-d337-41ce-9a34-c92ecfdae262'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:31.483,Pass,
,,,,,,,,,,,,,,,,,3.123429,,,,,,,,,,,,,e1437d54-521e-4509-8272-2de5873f4241,3253,,"[14.6, 31.4]",3837752,79,,,,,1.1277947,,Left Foot,,,,"[34.1, 72.5]",,High Pass,,45.491318,,,,,Achraf Hakimi Mouh,5245.0,,True,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,148,Paris Saint-Germain,131,"['36ceb7e8-103f-4ac8-ada2-2bffda92c9ef', 'd367c86a-ba4a-4f92-b682-a293752f2978']",32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:32.958,Pass,True
,,,,,,,,,,,,,,,,,0.75181,,,,,,,,,,,,,ed36f8f4-a386-40a0-a88f-a1eff6b28e56,3256,,"[34.3, 75.2]",3837752,79,,,,,-2.211382,,Right Foot,,,,"[30.2, 69.7]",,Ground Pass,,6.860029,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,148,Paris Saint-Germain,131,['b38b7efe-3272-4629-b6f9-7edda1e71f61'],37,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:37.107,Pass,
,,,,,,,,,,,,,,,,,0.756284,,,,,,,,,,,,,049a04c5-2db5-45b7-8f2e-c93fc8043f11,3259,,"[30.2, 69.7]",3837752,79,,,,,0.882833,,Left Foot,,,,"[36.2, 77.0]",,Ground Pass,,9.449339,,,,,Achraf Hakimi Mouh,5245.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,148,Paris Saint-Germain,131,['89ebf6d7-964f-4e48-8d41-69142f60f8fa'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:38.512,Pass,
,,,,,,,,,,,,,,,,,0.726896,,,,,,,,,,,,,62c429bf-7dfa-416b-af34-f979cd77a3f2,3261,,"[36.0, 77.0]",3837752,79,,,,,-2.6238108,,Left Foot,,,,"[28.1, 72.5]",,Ground Pass,,9.091755,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,148,Paris Saint-Germain,131,['59659e94-92b9-4e74-b25a-d7fe7c8772e5'],39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:39.269,Pass,
,,,,,,,,,,,,,,,,,0.854012,,,,,,,,,,,,,c4e748ac-9d53-4fad-888d-5b04bc1f344e,3264,,"[29.3, 70.1]",3837752,79,,,,,0.40283278,,Left Foot,,,,"[46.9, 77.6]",,Ground Pass,,19.131388,,,,,Achraf Hakimi Mouh,5245.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,148,Paris Saint-Germain,131,['4ee4d6c5-9a07-479f-8753-82cce60b3e3c'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:43.175,Pass,
,,,,,,,,,,,,,,,,,1.14764,,,,,,,,,,,,,ba17c080-0011-408d-b786-c9446ab55f64,3267,,"[46.9, 77.6]",3837752,79,,,,,-0.75207716,,Right Foot,,,,"[53.1, 71.8]",,Ground Pass,,8.489994,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,148,Paris Saint-Germain,131,['df13049b-81fe-4d43-a89b-569f7561320d'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:44.109,Pass,
,,,,,,,,,,,,,,,,,1.140678,,,,,,,,,,,,,8fad1a96-bd2c-474b-8a72-becbbe29587c,3270,,"[53.1, 71.8]",3837752,79,,,,,3.048641,,Left Foot,,,,"[41.3, 72.9]",,Ground Pass,,11.85116,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Paris Saint-Germain,131,['e89da679-f8f3-4f0b-8875-e2deaf8e9f6d'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:45.259,Pass,
,,,,,,,,,,,,,,,,,0.684009,,,,,,,,,,,,,ee71b176-28ef-4093-b64e-e1ab04da4beb,3273,,"[42.6, 73.1]",3837752,79,,,,,0.24192058,,Left Foot,,,,"[50.3, 75.0]",,Ground Pass,,7.930952,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,148,Paris Saint-Germain,131,['05c7764a-b9ce-47db-8bc6-1807731e9c9d'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:47.247,Pass,
,,,,,,,,,,,,,,,,,0.748742,,,,,,,,,,,,,df479a43-af93-44fd-a80e-812353b9d4c8,3275,,"[50.3, 75.0]",3837752,79,,,,,-2.9605,,Right Foot,,,,"[43.2, 73.7]",,Ground Pass,,7.218033,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Paris Saint-Germain,131,['a91ea208-acaa-4fda-851e-53f9cd6cf00b'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:47.931,Pass,
,,,,,,,,,,,,,,,,,0.613939,,,,,,,,,,,,,84525103-c699-462e-8ff2-85c463e25673,3278,,"[43.2, 73.7]",3837752,79,,,,,0.67770827,,Left Foot,,,,"[47.3, 77.0]",,Ground Pass,,5.263079,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,148,Paris Saint-Germain,131,['32b5a9b2-c22e-4446-a5e8-2e1ad01ffe6d'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:49.300,Pass,
,,,,,,,,,,,,,,,,,2.330841,,,,,,,,,,,,,cff647c6-e451-4341-a72d-37e413fa44f8,3282,,"[46.1, 71.2]",3837752,79,,,,,-0.5645694,,Left Foot,,,,"[88.1, 44.6]",,High Pass,,49.714787,,,Pass Offside,,Kylian Mbappé Lottin,3009.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Paris Saint-Germain,131,"['7cb45295-714d-4394-9b5a-bca531c620d7', '9bf7c3d0-f78a-4b67-9e44-b5c9e26d6831']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:51.252,Pass,True
,,,,,,,,,,,,,,,,,2.93012,,,,,,,,,,,,,8d476286-24ae-487e-ac77-1f1aefb8c919,3284,,"[21.8, 24.5]",3837752,80,,,,,0.37878105,,Right Foot,,,,"[71.8, 44.4]",,High Pass,,53.81459,,,,,Romain Hamouma,4260.0,,,,,Free Kick,2,From Free Kick,Benjamin Leroy,10679.0,Goalkeeper,149,AC Ajaccio,158,['6ae685ca-67fe-4618-b217-c2c6f80bcd75'],33,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:33.518,Pass,
,,,,,,,,,,,,,,,,,0.144129,,,,,,,,,,,,,84e993da-b7ef-4e20-bbad-ca58b149a4fb,3286,,"[71.8, 44.1]",3837752,80,,,,,0.61320734,,Head,,,,"[74.5, 46.0]",,Low Pass,,3.3015149,,,Incomplete,,Mohamed Youcef Belaïli,103464.0,,,,,,2,From Free Kick,Romain Hamouma,4260.0,Right Center Forward,149,AC Ajaccio,158,"['24e86bac-fa8f-451c-aeed-c366ec2f5035', '6da2eae9-5007-4b1a-904b-aef20e50124d']",36,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:36.448,Pass,
,,,,,,,,,,,,,,,,,1.555231,,,,,,,,,,,,,24e86bac-fa8f-451c-aeed-c366ec2f5035,3288,,"[45.6, 34.1]",3837752,80,,,,,-0.04542328,,Other,,,,"[52.2, 33.8]",,High Pass,,6.606815,,,,,Vitor Machado Ferreira,34639.0,,,,,Recovery,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,150,Paris Saint-Germain,131,"['7ac80cd4-cbab-4de2-8911-5f3c025529a8', '84e993da-b7ef-4e20-bbad-ca58b149a4fb']",36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:36.592,Pass,
,,,,,,,,,,,,,,,,,1.016408,,,,,,,,,,,,,671abf99-5d48-4ce3-a26e-2e89e6c160dc,3292,,"[52.2, 32.6]",3837752,80,,,,,1.6190348,,Right Foot,,,,"[51.5, 47.1]",,Ground Pass,,14.516887,,,Incomplete,,,,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Left Center Midfield,150,Paris Saint-Germain,131,"['3bf270f7-80eb-4402-b0b0-fa4eb815ef24', '7676742a-d19b-4cdb-862c-77103b32db3d']",38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:38.188,Pass,True
,,,,,,,,,,,,,,,,,0.456976,,,,,,,,,,,,,7676742a-d19b-4cdb-862c-77103b32db3d,3293,,"[68.6, 33.0]",3837752,80,,,,,1.2426764,,Left Foot,,,,"[71.8, 42.4]",,Ground Pass,,9.929753,,,Incomplete,,Romain Hamouma,4260.0,,,,,Recovery,2,Regular Play,Vincent Marchetti,7440.0,Right Defensive Midfield,150,Paris Saint-Germain,131,"['52ce6247-3ec8-4681-995b-65c787f16c96', '671abf99-5d48-4ce3-a26e-2e89e6c160dc', 'c26c39c5-138f-43c1-8b4a-511da7d84ad5']",39,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:39.204,Pass,
,,,,,,,,,,,,,,,,,0.754113,,,,,,,,,,,,,a9f7cc24-66a3-4227-9073-6e12f1a5fb56,3298,,"[52.8, 38.4]",3837752,80,,,,,0.91642606,,Right Foot,,,,"[58.4, 45.7]",,Low Pass,,9.200543,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Left Center Midfield,150,Paris Saint-Germain,131,"['4fa6e100-aa77-489a-be6c-79f22cd75dd3', '802dd052-66a6-493b-978c-e42f5b34f958']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:41.459,Pass,True
,,,,,,,,,,,,,,,,,0.751362,,,,,,,,,,,,,920b1f1c-4419-401b-be7e-815df96b1b3e,3302,,"[58.1, 54.1]",3837752,80,,,,,1.6130247,,Left Foot,,,,"[57.8, 61.2]",,Ground Pass,,7.106335,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,150,Paris Saint-Germain,131,['4b7a96bf-a266-4993-9b4d-64cf82969bf0'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:43.710,Pass,
,,,,,,,,,,,,,,,,,0.945975,,,,,,,,,,,,,1201c74f-0a43-4f79-affd-78d124805b86,3306,,"[57.0, 62.0]",3837752,80,,,,,-2.391474,,Left Foot,,,,"[52.6, 57.9]",,Ground Pass,,6.01415,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,150,Paris Saint-Germain,131,"['192b0482-ee20-40cb-9f9d-125851bee21b', '9d31c960-10d6-4bc8-8f61-2b3ccd931915']",44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:44.986,Pass,True
,,,,,,,,,,,,,,,,,2.057187,,,,,,,,,,,,,455ecbd9-fe31-4a36-8320-03c6f9a902f0,3314,,"[70.6, 27.2]",3837752,80,,,,,0.8986634,,Left Foot,,,,"[96.7, 60.0]",,High Pass,,41.91718,,,,,Mohamed Youcef Belaïli,103464.0,,,,,,2,Regular Play,Vincent Marchetti,7440.0,Right Defensive Midfield,151,AC Ajaccio,158,['e8d1750e-946a-4108-89a6-00d0e81c7d2c'],47,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:47.860,Pass,
,,,,,,,,,,,,,,,,,1.32619,,,,,,,,,,,,,f30089f0-883a-4b07-9ae1-5953ee7c199b,3316,,"[96.8, 60.0]",3837752,80,,,,,-1.7475052,,Head,,,,"[95.3, 51.6]",,Low Pass,,8.532878,,,,,Riad Nouri,18343.0,,,,,,2,Regular Play,Mohamed Youcef Belaïli,103464.0,Left Center Forward,151,AC Ajaccio,158,['edc08fdb-7c4f-4780-83b1-382674e4ae08'],49,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:49.917,Pass,
,,,,,,,,,,,,,,,,,1.177169,,,,,,,,,,,,,4db9f871-c2c5-47db-9f5d-c544b9543de3,3320,,"[95.3, 50.3]",3837752,80,,,,,1.5563046,,Right Foot,,,,"[95.4, 57.2]",,Ground Pass,,6.9007244,,,,,Romain Hamouma,4260.0,,,,,,2,Regular Play,Riad Nouri,18343.0,Right Midfield,151,AC Ajaccio,158,"['7780aab4-8b93-4266-91e6-acd02fa218bf', 'af71607c-c80d-486e-80e6-5d0e6ee9d2b8']",52,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:52.138,Pass,True
,,,,,,,,,,,,,,,,,0.637571,,,,,,,,,,,,,9a950148-5358-46d3-be30-da7c7c8bd79d,3327,,"[30.6, 28.8]",3837752,81,,,,,1.3873967,,Right Foot,,,,"[32.9, 41.2]",,Ground Pass,,12.611503,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Left Center Midfield,152,Paris Saint-Germain,131,['41c94c6d-e949-4384-ac6b-1b83bec2fa28'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:00.271,Pass,
,,,,,,,,,,,,,,,,,1.290908,,,,,,,,,,,,,dca6ea49-dd75-4623-b411-1c5308f6b030,3329,,"[32.9, 41.3]",3837752,81,,,,,-2.1715102,,Left Foot,,,,"[29.2, 35.9]",,Ground Pass,,6.545991,,,,,Marco Verratti,3166.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,152,Paris Saint-Germain,131,['a85a7bae-ca02-4928-866c-09c5c53576d7'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:00.908,Pass,
,,,,,,,,,,,,,,,,,0.601739,,,,,,,,,,,,,caaa68ff-2982-4383-b1f3-1c3a35a54219,3337,,"[30.9, 35.9]",3837752,81,,,,,1.3562034,,Right Foot,,,,"[32.6, 43.7]",,Ground Pass,,7.983107,,,,,Fabián Ruiz Peña,6655.0,,,,,,2,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,152,Paris Saint-Germain,131,"['3d531709-0f7c-4745-a771-d5f174a985d5', '8103da12-8c2a-48f6-a938-1d4d1fb7506c']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:03.459,Pass,True
,,,,,,,,,,,,,,,,,0.888043,,,,,,,,,,,,,4f3a7e37-c172-4e05-a75a-0a9b574b61f3,3340,,"[32.9, 43.8]",3837752,81,,,,,0.36520144,,Right Foot,,,,"[43.1, 47.7]",,Ground Pass,,10.920165,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,152,Paris Saint-Germain,131,['4656fe4b-6241-4c2f-8a2e-988d5949a81e'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:04.944,Pass,
,,,,,,,,,,,,,,,,,0.507059,,,,,,,,,,,,,0bb2318c-b3ed-4162-b2e3-20edad60bdf5,3343,,"[87.5, 38.1]",3837752,81,,,,,-0.48447794,00fab7fe-5cc3-4e04-a09c-4e1d3218e6cc,Left Foot,,,,"[97.0, 33.1]",True,Ground Pass,,10.7354555,,,,,Kylian Mbappé Lottin,3009.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,152,Paris Saint-Germain,131,['480ef7c1-f5a4-4ca2-97f7-e8cb091aefa1'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:12.821,Pass,
,,,,,,,,,,,,,,,,,1.594594,,,,,,,,,,,,,d8f58a76-5f39-454d-80cb-baa803225723,3353,,"[60.0, 40.0]",3837752,82,,,,,-2.551353,,Right Foot,,,,"[49.7, 33.1]",,Ground Pass,,12.39758,,,,,Thomas Mangani,3185.0,,,,,Kick Off,2,From Kick Off,Romain Hamouma,4260.0,Center Forward,153,AC Ajaccio,158,['b834c544-3760-4bc8-9135-b4b3efe8c672'],57,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:37:57.628,Pass,
,,,,,,,,,,,,,,,,,1.50363,,,,,,,,,,,,,1a71fcd2-0b35-4cb3-9f5c-3ae5c8af89bd,3356,,"[49.3, 32.7]",3837752,82,,,,,-1.2583526,,Left Foot,,,,"[58.7, 3.6]",,Ground Pass,,30.58055,,,,,Mickaël Barreto,7811.0,,,,,,2,From Kick Off,Thomas Mangani,3185.0,Left Center Midfield,153,AC Ajaccio,158,['3b33b4d1-7d35-4a24-ab9b-4d2124f65e16'],59,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:37:59.883,Pass,
,,,,,,,,,,,,,,,,,1.381468,,,,,,,,,,,,,9b7c77de-ab99-4301-817e-cedc0ac31f5b,3359,,"[59.0, 3.6]",3837752,83,,,,,-0.046121117,,Right Foot,,,,"[72.0, 3.0]",,Ground Pass,,13.013839,,,,,Ismaël Chester Diallo,24901.0,,,,,,2,From Kick Off,Mickaël Barreto,7811.0,Left Midfield,153,AC Ajaccio,158,['7ad24c9d-2f7e-4075-8910-78d8b1314491'],3,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:38:03.375,Pass,
,,,,,,,,,,,,,,,,,1.11606,,,,,,,,,,,,,66109124-4c8a-4514-8748-59e2a96a161a,3366,,"[24.0, 73.8]",3837752,83,,True,,,-1.6814536,,Right Foot,,,,"[19.2, 30.6]",,Ground Pass,,43.465847,,,,,El Chadaille Bitshiabu,132019.0,,True,,,Free Kick,2,From Free Kick,Nordi Mukiele Mulere,2935.0,Right Center Back,155,Paris Saint-Germain,131,['68a7b65b-d184-4e20-9897-5d0e1489e629'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:23.053,Pass,
,,,,,,,,,,,,,,,,,1.007781,,,,,,,,,,,,,412ad885-d18f-4b71-aa8b-0907e825ce0a,3368,,"[22.2, 25.6]",3837752,83,,,,,-1.0510017,,Left Foot,,,,"[31.7, 9.0]",,Ground Pass,,19.12616,,,,,Juan Bernat Velasco,15651.0,,,,,,2,From Free Kick,El Chadaille Bitshiabu,132019.0,Left Center Back,155,Paris Saint-Germain,131,['2ff37c93-5408-4c40-8965-bafca4ec603d'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:24.642,Pass,
,,,,,,,,,,,,,,,,,1.249293,,,,,,,,,,,,,506011a1-e1c1-466d-a5c0-7b6b6871d6cb,3371,,"[31.9, 9.0]",3837752,83,,,,,2.1313615,,Left Foot,,,,"[23.3, 22.7]",,Ground Pass,,16.175598,,,,,El Chadaille Bitshiabu,132019.0,,,,,,2,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,155,Paris Saint-Germain,131,['a39e683b-c0ac-4569-9f38-31dd1881751a'],26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:26.926,Pass,
