50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.104842,,,,,,,,,,,f707c567-c826-40a4-a6a6-7380f2bf7a8a,1901,,"[17.4, 78.4]",3920404,58,,,,,-1.0405805,,Right Foot,,,,"[22.5, 69.7]",,Ground Pass,,10.084641,,,Lassana Coulibaly,3433.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,91,Mali,4930,"['781088fe-781f-4d2e-92ae-66e4bdd9e3d7', '8aba3bab-1b00-43b5-aac1-72df2dc65860']",7,,,,,,,,,,,,,,,,Mali,4930,00:13:07.537,Pass,True
,,,,,,,,,,,,,,,1.598292,,,,,,,,,,,05735a32-8dea-4700-9f24-935e8fe82590,1904,,"[31.3, 68.8]",3920404,58,,,,,-1.6525807,,Right Foot,,,,"[30.3, 56.6]",,Ground Pass,,12.240915,Incomplete,,Diadie Samassekou,8759.0,,,,,,2,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,91,Mali,4930,"['bd1ad78b-b42c-4787-abdc-d6360b3529af', 'cad04d92-93b1-494c-8c27-e6a4ebeb9780']",11,,,,,,,,,,,,,,,,Mali,4930,00:13:11.881,Pass,
,,,,,,,,,,,,,,,2.331379,,,,,,,,,,,a6207900-6bd3-4aa1-95b6-cf6d86f2daec,1910,,"[23.6, 45.2]",3920404,58,,,,,-0.3726914,,Left Foot,,,,"[74.5, 25.3]",,High Pass,,54.651806,Incomplete,,Sekou Koita,23623.0,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,91,Mali,4930,"['16112657-8738-4fff-98c4-7dc3792bab89', 'a4bb1c9a-1547-446b-acf9-271bf0f2e27f']",17,,,,,,,,,,,,,,,,Mali,4930,00:13:17.031,Pass,
,,,,,,,,,,,,,,,1.206442,,,,,,,,,,,a4bb1c9a-1547-446b-acf9-271bf0f2e27f,1912,,"[45.6, 54.8]",3920404,58,,,,,-0.0155026335,,Head,,,,"[58.5, 54.6]",,Low Pass,,12.90155,Incomplete,,Hamza Rafia,50442.0,,,,,Recovery,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,91,Mali,4930,"['18d9ea80-b664-4a21-a149-1de7c76e14bd', 'a6207900-6bd3-4aa1-95b6-cf6d86f2daec', 'd9a403f9-1061-442d-8dcb-8c09c94ef498']",19,,,,,,,,,,,,,,,,Tunisia,777,00:13:19.363,Pass,
,,,,,,,,,,,,,,,1.830991,,,,,,,,,,,18d9ea80-b664-4a21-a149-1de7c76e14bd,1914,,"[61.6, 25.5]",3920404,58,,,,,0.6398548,,Head,,,,"[79.2, 38.6]",,Low Pass,,21.940145,Incomplete,,Kamory Doumbia,162132.0,,,,,Recovery,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,91,Mali,4930,"['609fe6cf-c862-425e-bb8b-61c50d61946d', 'a4bb1c9a-1547-446b-acf9-271bf0f2e27f', 'f152d76d-aa86-4971-9531-0a4fc2786b81']",20,,,,,,,,,,,,,,,,Mali,4930,00:13:20.569,Pass,
,,,,,,,,,,,,,,,0.853302,,,,,,,,,,,1b03a3b4-817e-429c-b818-5ca023c06c58,1918,,"[66.9, 8.0]",3920404,58,,,,,3.0860941,,Right Foot,,,,"[56.1, 8.6]",,Low Pass,,10.816654,,,Falaye Sacko,12557.0,,,,,Recovery,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,91,Mali,4930,"['d6352507-60cd-4d8b-b84e-87a7e6e304d7', 'f2da6a09-e391-4200-8134-8ca4918de7ff']",25,,,,,,,,,,,,,,,,Mali,4930,00:13:25.509,Pass,True
,,,,,,,,,,,,,,,1.899199,,,,,,,,,,,d94e7627-f400-4bb2-a037-0c80af0a1230,1927,,"[43.5, 65.1]",3920404,58,,,,,-2.1371515,,Right Foot,,,,"[32.5, 47.8]",,Ground Pass,,20.500975,,,Yassine Meriah,5651.0,,,,,Recovery,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,92,Tunisia,777,"['4512b028-7126-4c55-8485-8e6ff37dca19', 'aa2b1251-10b1-4a21-9e7e-929f5393f48d', 'ea4344bb-24b1-4d75-96e9-5605aa484b1e']",29,,,,,,,,,,,,,,,,Tunisia,777,00:13:29.717,Pass,True
,,,,,,,,,,,,,,,1.747718,,,,,,,,,,,3713f59a-3c56-430a-b2dc-960fb0e8c583,1930,,"[32.5, 47.8]",3920404,58,,,,,-1.4621351,,Right Foot,,,,"[36.7, 9.3]",,High Pass,,38.728413,,,Ali Abdi,30681.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,92,Tunisia,777,['a6f5ed4d-1ea4-4dfe-a3c9-0d4113ccc8c0'],34,,,,,,,,,,,,,,,,Tunisia,777,00:13:34.173,Pass,
,,,,,,,,,,,,,,,1.238781,,,,,,,,,,,ec1d332d-e1b2-4a67-bcfa-8ba6c77cb715,1933,,"[43.3, 4.0]",3920404,58,,,,,2.5959375,,Left Foot,,,,"[29.3, 12.5]",,Ground Pass,,16.37834,,,Montassar Omar Talbi,32450.0,,,,,,2,Regular Play,Ali Abdi,30681.0,Left Back,92,Tunisia,777,['15f9afe1-b325-4af5-bcbd-9506acfaed60'],38,,,,,,,,,,,,,,,,Tunisia,777,00:13:38.517,Pass,
,,,,,,,,,,,,,,,1.372363,,,,,,,,,,,af38b1ec-47a0-4062-a792-b6d8f0dd209d,1936,,"[29.3, 12.5]",3920404,58,,,,,-0.5012643,,Right Foot,,,,"[43.9, 4.5]",,Ground Pass,,16.648123,,,Ali Abdi,30681.0,,,,,,2,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,92,Tunisia,777,['6c98f5db-2b34-4aa4-8ffc-2cfb8eb73b2b'],41,,,,,,,,,,,,,,,,Tunisia,777,00:13:41.236,Pass,
,,,,,,,,,,,,,,,0.840392,,,,,,,,,,,71597861-4073-4b71-ab99-7ee5979c8d4b,1940,,"[44.1, 4.0]",3920404,58,,,True,,-0.56884784,,Left Foot,,,,"[50.2, 0.1]",,Ground Pass,,7.2401657,Injury Clearance,,Anis Ben Slimane,35592.0,,,,,,2,Regular Play,Ali Abdi,30681.0,Left Back,92,Tunisia,777,"['980a351e-5524-4edd-8525-2ae700887513', 'e3cf8e1f-46c6-4782-805d-c2938248a74c']",44,,,,,,,,,,,,,,,,Tunisia,777,00:13:44.003,Pass,True
,,,,,,,,,,,,,,,6.998249,,,,,,,,,,,8345be82-2e43-4f5e-94ef-1f1d474232cb,1943,,"[69.9, 80.0]",3920404,60,,True,,,-0.7000446,,,,,,"[110.5, 45.8]",,High Pass,,53.08484,Injury Clearance,,,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,93,Mali,4930,,6,,,,,,,,,,,,,,,,Mali,4930,00:15:06.118,Pass,
,,,,,,,,,,,,,,,3.768667,,,,,,,,,,,8618eb3a-d7c3-4c85-9400-b85421c45c0d,1946,,"[19.9, 49.1]",3920404,60,,,,,-0.6227229,,Right Foot,,,,"[84.8, 2.5]",,High Pass,,79.89725,Incomplete,,Mohamed Elias Achouri,132461.0,,True,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,94,Tunisia,777,"['c0303adb-51c4-4ab1-a2c8-6a414501de1f', 'e9ffef45-4661-47ae-a2a7-349ee44c0311']",19,,,,,,,,,,,,,,,,Tunisia,777,00:15:19.823,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,e9ffef45-4661-47ae-a2a7-349ee44c0311,1949,,"[35.3, 77.6]",3920404,60,,,,True,-0.98643667,,,,,,"[52.1, 52.2]",,Low Pass,,30.453243,,,Kamory Doumbia,162132.0,,,,,Recovery,2,Regular Play,Hamari Traoré,3248.0,Right Back,95,Mali,4930,"['297e6b5e-a182-425f-a78d-cbe303a2e755', '665d4feb-577b-4d52-8be8-8b7e5da5a1cb', '8618eb3a-d7c3-4c85-9400-b85421c45c0d']",23,,,,,,,,,,,,,,,,Mali,4930,00:15:23.591,Pass,True
,,,,,,,,,,,,,,,0.575489,,,,,,,,,,,0882f381-aa6e-4e9b-9b73-14934cfc6bcb,1953,,"[48.1, 58.3]",3920404,60,,,,,2.5730681,,Left Foot,,,,"[44.5, 60.6]",,Ground Pass,,4.2720017,,,Lassana Coulibaly,3433.0,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,95,Mali,4930,['4da780ed-ca9d-408c-9f0e-200fae2b73fc'],28,,,,,,,,,,,,,,,,Mali,4930,00:15:28.903,Pass,
,,,,,,,,,,,,,,,1.465206,,,,,,,,,,,e981a675-aaa0-4cea-9593-a9be040a1e31,1956,,"[44.1, 60.6]",3920404,60,,,,,-2.2857716,,Right Foot,,,,"[32.9, 47.7]",,Ground Pass,,17.083618,,,Sikou Niakate,7295.0,,,,,,2,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,95,Mali,4930,['c0ae3051-fde6-431c-bc37-ae7da547fd12'],29,,,,,,,,,,,,,,,,Mali,4930,00:15:29.987,Pass,
,,,,,,,,,,,,,,,1.266949,,,,,,,,,,,eb67c793-b65c-4d3d-ac2f-7c49a6719deb,1958,,"[32.9, 47.7]",3920404,60,,,,,1.8203833,,Left Foot,,,,"[30.3, 57.9]",,Ground Pass,,10.526158,,,Boubakar Kouyate,23331.0,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,95,Mali,4930,['8ee0730e-17f8-4173-9870-cd3eefc57a25'],31,,,,,,,,,,,,,,,,Mali,4930,00:15:31.452,Pass,
,,,,,,,,,,,,,,,1.269364,,,,,,,,,,,f54e84c6-b4c6-4cef-abc8-ec039d4ad13f,1961,,"[30.3, 57.9]",3920404,60,,,,,1.2877861,,Right Foot,,,,"[36.0, 77.5]",,Ground Pass,,20.412006,,,Hamari Traoré,3248.0,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,95,Mali,4930,['fa87285e-ac8c-4b79-aced-7bcc900d228d'],33,,,,,,,,,,,,,,,,Mali,4930,00:15:33.957,Pass,
,,,,,,,,,,,,,,,2.27181,,,,,,,,,,,bbcc166d-2281-43f4-9f7b-a78e06f59fed,1964,,"[36.0, 77.5]",3920404,60,,,,,-2.2183874,,Right Foot,,,,"[12.4, 46.3]",,Ground Pass,,39.120327,,,Djigui Diarra,102992.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,95,Mali,4930,['47b6138e-bda0-441d-a0ec-f6298251f58a'],37,,,,,,,,,,,,,,,,Mali,4930,00:15:37.113,Pass,
,,,,,,,,,,,,,,,2.565069,,,,,,,,,,,0b2d482c-cac3-459b-a3c5-bd11c0a6ff53,1967,,"[13.4, 46.0]",3920404,60,,,,,-0.8595773,,Right Foot,,,,"[48.9, 4.8]",,Low Pass,,54.384647,,,Falaye Sacko,12557.0,,True,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,95,Mali,4930,['33b9d375-0e05-400f-80c8-d2faaa7d9b70'],40,,,,,,,,,,,,,,,,Mali,4930,00:15:40.717,Pass,
,,,,,,,,,,,,,,,1.227973,,,,,,,,,,,10bd65e1-6cc2-44d4-a3e8-c057fb711356,1970,,"[48.9, 4.8]",3920404,60,,,,,1.4767351,,Right Foot,,,,"[50.4, 20.7]",,Ground Pass,,15.970598,,,Diadie Samassekou,8759.0,,,,,,2,Regular Play,Falaye Sacko,12557.0,Left Back,95,Mali,4930,['269f0288-df77-4c3d-93c1-b3021e1c25b9'],44,,,,,,,,,,,,,,,,Mali,4930,00:15:44.228,Pass,
,,,,,,,,,,,,,,,0.211815,,,,,,,,,,,685ce18b-43a9-43cf-95b1-b273a4d92153,1973,,"[63.5, 26.6]",3920404,60,,,,,0.67114383,,Right Foot,,,,"[66.9, 29.3]",,Ground Pass,,4.3416586,Incomplete,,Kamory Doumbia,162132.0,,,,,,2,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,95,Mali,4930,"['04e2aeb2-ee60-4503-9f43-8fa7fa5dad4c', 'b2c5d5df-0bb8-4c7d-a8f2-d68bb0923c9f']",47,,,,,,,,,,,,,,,,Mali,4930,00:15:47.935,Pass,
,,,,,,,,,,,,,,,1.103592,,,,,,,,,,,dd401b9d-a15d-470e-ac82-52e83272455d,1980,,"[89.6, 21.6]",3920404,60,,,,,-0.79117846,,Left Foot,,,,"[98.2, 12.9]",,Ground Pass,,12.233151,,,Youssef Msakni,23910.0,,,,,,2,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,96,Tunisia,777,['03a5d55c-9194-4c76-802d-b1d7bce63a4c'],56,,,,,,,,,,,,,,,,Tunisia,777,00:15:56.215,Pass,
,,,,,,,,,,,,,,,1.368221,,,,,,,,,,,1b9b3489-f47e-45f3-bfe8-eefef305aa92,1987,,"[116.4, 12.3]",3920404,61,,,,,-2.7314653,,Left Foot,,,,"[100.3, 5.3]",,Ground Pass,,17.55591,,,Mohamed Elias Achouri,132461.0,,,,,,2,Regular Play,Youssef Msakni,23910.0,Right Center Forward,96,Tunisia,777,['25e2a649-4e91-4b80-bed5-be28d74420b5'],2,,,,,,,,,,,,,,,,Tunisia,777,00:16:02.701,Pass,
,,,,,,,,,,,,,,,1.404178,,,,,,,,,,,636d39cd-eecb-47a9-a0aa-23eec4cf5bf3,1991,,"[99.5, 11.6]",3920404,61,,,,,1.136843,,Right Foot,True,,,"[110.9, 36.2]",,High Pass,,27.113096,Incomplete,,Anis Ben Slimane,35592.0,,,,,,2,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,96,Tunisia,777,"['38361238-3aee-46d9-b857-a5161f41095b', 'b79c248e-d782-4b8a-8ee6-5ed5a145a167', 'c996b370-fc42-482d-ab61-5c342bdce624']",5,,,,,,,,,,,,,,,,Tunisia,777,00:16:05.732,Pass,True
,,,,,,,,,,,,,,,1.40759,,,,,,,,,,,3fce4f2c-fa6b-4c38-8c13-eaa4ed609188,1996,,"[101.0, 57.7]",3920404,61,,,,,-1.1248199,,Right Foot,,,,"[114.1, 30.3]",,High Pass,,30.370544,Incomplete,,Youssef Msakni,23910.0,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Midfield,96,Tunisia,777,"['2638d490-5514-49a4-b8f9-bb549ecb19b0', '3edf1305-733b-4e63-bbb2-d1e2bb428df0']",11,,,,,,,,,,,,,,,,Tunisia,777,00:16:11.102,Pass,
,,,,,,,,,,,,,,,4.963457,,,,,,,,,,,d0417a43-93ea-403a-b7ac-d3209885a656,2001,,"[70.7, 49.9]",3920404,61,,,,,-0.76731944,,Head,,,,"[107.3, 14.6]",,High Pass,,50.84929,,,Mohamed Elias Achouri,132461.0,,,,,Recovery,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,96,Tunisia,777,['8a8b61e2-a541-40be-ac81-38fc6f8c8a53'],16,,,,,,,,,,,,,,,,Tunisia,777,00:16:16.999,Pass,
,,,,,,,,,,,,,,,1.312861,,,,,,,,,,,5fa79bdb-524a-42a4-9cb3-4bc93fee0941,2004,,"[116.8, 20.5]",3920404,61,,,,,1.7657409,,Left Foot,True,,,"[113.7, 36.2]",,High Pass,,16.003124,Incomplete,,Ellyes Joris Skhiri,3767.0,,,,,,2,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,96,Tunisia,777,"['105a15a3-8bb8-47bf-9dc4-75177dcfba71', '19e3f5b2-c126-44d1-87c7-314ca570d42a']",23,,,,,,,,,,,,,,,,Tunisia,777,00:16:23.589,Pass,
,,,,,,,,,,,,,,,2.184043,,,,,,,,,,,99b7c96d-5cc2-4320-86b4-cdf4d645631a,2014,,"[35.0, 77.8]",3920404,63,,True,,,-1.775537,,Right Foot,,,,"[27.4, 41.2]",,Ground Pass,,37.380745,,,Sikou Niakate,7295.0,,,,,Free Kick,2,From Free Kick,Boubakar Kouyate,23331.0,Right Center Back,99,Mali,4930,['1008274f-9083-4124-bb30-efa5dc51f15c'],7,,,,,,,,,,,,,,,,Mali,4930,00:18:07.644,Pass,
,,,,,,,,,,,,,,,4.229541,,,,,,,,,,,7bff1ce2-3761-4932-bc75-08fae210678a,2016,,"[25.5, 41.2]",3920404,63,,True,,,-1.5997272,,Left Foot,,,,"[24.6, 10.1]",,Ground Pass,,31.11302,,,Falaye Sacko,12557.0,,,,,,2,From Free Kick,Sikou Niakate,7295.0,Left Center Back,99,Mali,4930,['a3b481a5-a860-47a6-a312-194dadf2306a'],10,,,,,,,,,,,,,,,,Mali,4930,00:18:10.088,Pass,
,,,,,,,,,,,,,,,2.648296,,,,,,,,,,,06050bb7-4335-4649-b607-93f1915eac2b,2018,,"[36.7, 11.7]",3920404,63,,,,,0.042527534,,Right Foot,,,,"[93.1, 14.1]",,High Pass,,56.451042,Incomplete,,Sekou Koita,23623.0,,,,,,2,From Free Kick,Falaye Sacko,12557.0,Left Back,99,Mali,4930,"['84088eb9-3ccf-4f30-bcf9-ac5291be3c65', 'd98cdc06-0d40-4551-8b5a-5001979f5802']",17,,,,,,,,,,,,,,,,Mali,4930,00:18:17.259,Pass,
,,,,,,,,,,,,,,,1.708281,,,,,,,,,,,689f6a44-7906-42b2-b52b-f7e1a8130522,2023,,"[91.2, 18.1]",3920404,63,,,,,0.9661977,,Right Foot,,,,"[98.8, 29.1]",,High Pass,,13.370116,Incomplete,,Lassine Sinayoko,105182.0,,,,,Recovery,2,From Free Kick,Sekou Koita,23623.0,Left Center Forward,99,Mali,4930,"['2ad4477e-4370-40a0-a11c-5fc2cf0290a7', '826f6d48-e213-4857-88a8-052be25c48cf', 'ae517405-d0f1-4808-a940-198cafe0daf2']",21,,,,,,,,,,,,,,,,Mali,4930,00:18:21.457,Pass,True
,,,,,,,,,,,,,,,1.105627,,,,,,,,,,,2ad4477e-4370-40a0-a11c-5fc2cf0290a7,2025,,"[21.3, 51.0]",3920404,63,,,,,1.484058,,Right Foot,,,,"[21.5, 53.3]",,Low Pass,,2.3086793,,,Wajdi Kechrida,105944.0,,,,,Recovery,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,99,Mali,4930,"['689f6a44-7906-42b2-b52b-f7e1a8130522', 'a2ec9f86-f52c-45da-8b2a-c89c290d0158']",23,,,,,,,,,,,,,,,,Tunisia,777,00:18:23.165,Pass,
,,,,,,,,,,,,,,,2.473287,,,,,,,,,,,497108eb-557e-44d3-83e9-1cb77f8fa735,2028,,"[29.7, 67.1]",3920404,63,,,,,-0.41421795,,Right Foot,,,,"[64.5, 51.8]",,High Pass,,38.014866,Incomplete,,Anis Ben Slimane,35592.0,,,,,,2,From Free Kick,Wajdi Kechrida,105944.0,Right Back,99,Mali,4930,"['5659563f-7a8b-45a0-92e8-812bce59811d', '5684b930-89b4-4b49-b688-d65995c41d5a', '8c04d623-5130-4995-9fbc-df8ad678cc9c']",24,,,,,,,,,,,,,,,,Tunisia,777,00:18:24.271,Pass,True
,,,,,,,,,,,,,,,1.237346,,,,,,,,,,,5684b930-89b4-4b49-b688-d65995c41d5a,2031,,"[55.6, 28.3]",3920404,63,,,,True,0.034768593,,,,,,"[67.1, 28.7]",,Low Pass,,11.506954,,,Diadie Samassekou,8759.0,,,,,Recovery,2,From Free Kick,Sikou Niakate,7295.0,Left Center Back,99,Mali,4930,"['497108eb-557e-44d3-83e9-1cb77f8fa735', '8797d224-d711-45cb-ac18-95881b2ce682', 'e9c12a7f-bf85-44b7-8191-fe8a041fd7b1']",26,,,,,,,,,,,,,,,,Mali,4930,00:18:26.744,Pass,True
,,,,,,,,,,,,,,,1.470317,,,,,,,,,,,5d2f0223-9872-4c1e-a2c2-bda3828610e4,2033,,"[67.1, 28.7]",3920404,63,,,,,0.15536426,,Right Foot,,,,"[75.4, 30.0]",,Low Pass,,8.401191,,,Amadou Haïdara,8774.0,,,,,,2,From Free Kick,Diadie Samassekou,8759.0,Center Defensive Midfield,99,Mali,4930,['ba7a6c57-eb24-49d4-a9fe-30ecef005038'],27,,,,,,,,,,,,,,,,Mali,4930,00:18:27.955,Pass,
,,,,,,,,,,,,,,,0.492263,,,,,,,,,,,b5b8063e-ddc5-4357-b940-944005fe9289,2036,,"[75.4, 30.0]",3920404,63,,,,,1.1071488,,Right Foot,,,,"[77.9, 35.0]",,Low Pass,,5.59017,,,Kamory Doumbia,162132.0,,,,,,2,From Free Kick,Amadou Haïdara,8774.0,Left Center Midfield,99,Mali,4930,['95619f8a-3484-4ac4-8dd2-5852a0824cb9'],29,,,,,,,,,,,,,,,,Mali,4930,00:18:29.456,Pass,
,,,,,,,,,,,,,,,1.746662,,,,,,,,,,,6e3ccd7d-34b3-422b-a3d6-a052f5b6a62a,2039,,"[77.9, 35.0]",3920404,63,,,,,2.9708574,,Right Foot,,,,"[69.2, 36.5]",,Ground Pass,,8.828363,,,Diadie Samassekou,8759.0,,,,,,2,From Free Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,99,Mali,4930,"['0f1fb256-bac5-4bf3-9a3e-68c90a182ffa', 'f0d84b3a-a1cf-43c5-b280-0e92068302a5']",29,,,,,,,,,,,,,,,,Mali,4930,00:18:29.948,Pass,True
,,,,,,,,,,,,,,,2.192001,,,,,,,,,,,057f06a3-ad3f-4e43-87df-b0f1ce5b7c6a,2042,,"[69.7, 37.0]",3920404,63,,,,,1.2589139,,Right Foot,,,,"[75.6, 55.3]",,Ground Pass,,19.227585,,,Lassana Coulibaly,3433.0,,,,,,2,From Free Kick,Diadie Samassekou,8759.0,Center Defensive Midfield,99,Mali,4930,"['83dde07b-b25e-49a6-8da2-f951136897a3', 'b2a0dcf5-a236-419a-aa1e-eb5454ce41f5']",31,,,,,,,,,,,,,,,,Mali,4930,00:18:31.695,Pass,True
,,,,,,,,,,,,,,,1.989347,,,,,,,,,,,1d37c0e0-5042-4343-b1b3-9d963f477455,2045,,"[78.3, 59.6]",3920404,63,,,,,1.011695,,Right Foot,,,,"[89.5, 77.5]",,Ground Pass,,21.11516,,,Hamari Traoré,3248.0,,,,,,2,From Free Kick,Lassana Coulibaly,3433.0,Right Center Midfield,99,Mali,4930,['a82f3ccb-cd96-425d-baba-e4ad6a251d0c'],34,,,,,,,,,,,,,,,,Mali,4930,00:18:34.192,Pass,
,,,,,,,,,,,,,,,2.18574,,,,,,,,,,,84595499-abfd-4d79-bdc6-c7d77262ad3a,2048,,"[90.2, 77.3]",3920404,63,,,,,-0.66404617,,Right Foot,,,,"[110.9, 61.1]",,Ground Pass,,26.285547,Incomplete,,Amadou Haïdara,8774.0,,,,,,2,From Free Kick,Hamari Traoré,3248.0,Right Back,99,Mali,4930,"['75bcea3c-e264-4d12-8033-d418cf9b3dae', '9232402c-f609-4c73-9c39-3e53883499ea']",36,,,,,,,,,,,,,,,,Mali,4930,00:18:36.645,Pass,
,,,,,,,,,,,,,,,1.237339,,,,,,,,,,,75bcea3c-e264-4d12-8033-d418cf9b3dae,2050,,"[9.2, 19.0]",3920404,63,,,,,-1.2582198,,Left Foot,,,,"[14.5, 2.6]",,Ground Pass,,17.235138,,,Ali Abdi,30681.0,,,,,Recovery,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,99,Mali,4930,"['84595499-abfd-4d79-bdc6-c7d77262ad3a', '957afd1b-264a-424e-858e-da7a127f6895']",38,,,,,,,,,,,,,,,,Tunisia,777,00:18:38.830,Pass,
,,,,,,,,,,,,,,,3.939172,,,,,,,,,,,fc0b884f-98f8-4312-8b35-12e9bf068897,2055,,"[29.1, 2.6]",3920404,64,,True,,,1.0528543,,Right Foot,,,,"[69.9, 74.2]",,High Pass,,82.40874,Incomplete,,Hamza Rafia,50442.0,,True,,,Free Kick,2,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,100,Tunisia,777,"['10e70420-6e69-4308-b7e9-4ffa94fc1bd7', '6ad170be-c884-404f-a3da-528cb9c58afa']",4,,,,,,,,,,,,,,,,Tunisia,777,00:19:04.221,Pass,
,,,,,,,,,,,,,,,2.170021,,,,,,,,,,,10e70420-6e69-4308-b7e9-4ffa94fc1bd7,2057,,"[50.2, 5.9]",3920404,64,,,,,2.543709,,Right Foot,,,,"[27.0, 21.7]",,Low Pass,,28.0692,,,Sikou Niakate,7295.0,,,,,Recovery,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,101,Mali,4930,"['332ecf88-f159-4e08-bd51-fea2228d0a02', 'fc0b884f-98f8-4312-8b35-12e9bf068897']",8,,,,,,,,,,,,,,,,Mali,4930,00:19:08.160,Pass,
,,,,,,,,,,,,,,,2.808955,,,,,,,,,,,c6891e04-45a5-4027-8c5e-768328a2206a,2062,,"[27.0, 21.3]",3920404,64,,,,,-0.293589,,Left Foot,,,,"[61.4, 10.9]",,High Pass,,35.937725,,,Sekou Koita,23623.0,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,101,Mali,4930,"['3713aa13-0b40-4666-9f73-ef9b8f3de7c6', '4ba2cd8d-a25c-4043-a327-ae27efeb269f']",10,,,,,,,,,,,,,,,,Mali,4930,00:19:10.330,Pass,True
,,,,,,,,,,,,,,,1.364749,,,,,,,,,,,eff96ae9-5499-454f-ab21-d55e95ff845c,2065,,"[61.4, 11.4]",3920404,64,,,,True,0.4551008,,,,,,"[66.1, 13.7]",,Low Pass,,5.23259,Incomplete,,,,,,,,,2,Regular Play,Sekou Koita,23623.0,Left Center Forward,101,Mali,4930,"['7fe602d2-39ae-42d6-ac7b-8ef418fceb21', 'f8969685-bf00-435f-a526-79ee3620cf97']",13,,,,,,,,,,,,,,,,Mali,4930,00:19:13.139,Pass,True
,,,,,,,,,,,,,,,2.141502,,,,,,,,,,,f8969685-bf00-435f-a526-79ee3620cf97,2066,,"[54.0, 66.4]",3920404,64,,,,,-2.8126738,,Right Foot,,,,"[37.3, 60.7]",,Ground Pass,,17.645962,,,Yassine Meriah,5651.0,,,,,Recovery,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,102,Tunisia,777,"['ded68659-e254-45d5-b2f9-c8c6d25dcf33', 'eff96ae9-5499-454f-ab21-d55e95ff845c']",14,,,,,,,,,,,,,,,,Tunisia,777,00:19:14.504,Pass,
,,,,,,,,,,,,,,,1.493249,,,,,,,,,,,d0777271-6194-4fbd-818e-1ab67e86c615,2070,,"[35.9, 60.7]",3920404,64,,,,,-1.5782219,,Right Foot,,,,"[35.6, 20.3]",,Ground Pass,,40.401115,,,Montassar Omar Talbi,32450.0,,True,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,102,Tunisia,777,['6be36cc0-84c4-4e46-9e01-f6f38a8d75bd'],17,,,,,,,,,,,,,,,,Tunisia,777,00:19:17.858,Pass,
