50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.595404,,,,,,,,,,,,00c8870e-135e-4346-91ad-17a5dc9c2087,17,,,"[30.2, 32.1]",3920412,0,,,,,1.3696694,,Left Foot,,"[36.5, 63.0]",,Ground Pass,,31.535694,,,,Pape Gueye,21026.0,,,,,,1,From Kick Off,Abdoulaye Seck,25759.0,Right Center Back,2,Senegal,787,['b0601e31-6a5e-4f40-a076-a795bc4fa328'],8,,,,,,,,,,,,,,,,,Senegal,787,00:00:08.647,Pass,
,,,,,,,,,,,,,,,,,2.052666,,,,,,,,,,,,2c49f7b6-da87-48c5-b0fd-6f04a38c4756,20,,,"[36.8, 58.1]",3920412,0,,,,,-1.4582518,,Right Foot,,"[41.4, 17.4]",,Ground Pass,,40.959126,,,,Kalidou Koulibaly,5675.0,,True,,,,1,From Kick Off,Pape Gueye,21026.0,Center Defensive Midfield,2,Senegal,787,['1c2d9c99-c318-4e3f-ba00-3f8336f72337'],11,,,,,,,,,,,,,,,,,Senegal,787,00:00:11.988,Pass,
,,,,,,,,,,,,,,,,,1.553672,,,,,,,,,,,,5f7a34d6-6c48-435a-ba66-e3ce5f355a5b,23,,,"[40.7, 19.3]",3920412,0,,,,,1.8228923,,Right Foot,,"[37.3, 32.5]",,Ground Pass,,13.630847,,,,Abdoulaye Seck,25759.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Senegal,787,['5419902a-3d7c-442c-bf95-0e2c8792dc05'],16,,,,,,,,,,,,,,,,,Senegal,787,00:00:16.283,Pass,
,,,,,,,,,,,,,,,,,1.501661,,,,,,,,,,,,ad3a4d93-8d7a-45a1-ad6e-387fdcd4e960,26,,,"[39.5, 40.0]",3920412,0,,,,,0.85059774,,Left Foot,,"[53.1, 55.5]",,Ground Pass,,20.62062,,,,Pape Matar Sarr,50498.0,,,,,,1,From Kick Off,Abdoulaye Seck,25759.0,Right Center Back,2,Senegal,787,['9808f56f-65eb-40d6-95ef-9c0e7e47c5ae'],19,,,,,,,,,,,,,,,,,Senegal,787,00:00:19.657,Pass,
,,,,,,,,,,,,,,,,,1.114301,,,,,,,,,,,,ddd4b9bd-db21-42fc-ac2b-cae40a9cfd64,29,,,"[57.9, 62.3]",3920412,0,,,,,0.67267054,,Right Foot,,"[75.6, 76.4]",,Ground Pass,,22.629627,,,,Krépin Diatta,20758.0,,,,,,1,From Kick Off,Pape Matar Sarr,50498.0,Right Center Midfield,2,Senegal,787,['f217c68d-63ed-4830-9482-1388eba6f217'],22,,,,,,,,,,,,,,,,,Senegal,787,00:00:22.929,Pass,
,,,,,,,,,,,,,,,,,1.399259,,,,,,,,,,,,3de44069-aca2-47e1-b484-93f469648a16,32,,,"[71.9, 75.7]",3920412,0,,,,,3.010124,,Right Foot,,"[59.8, 77.3]",,Ground Pass,,12.205327,,,,Pape Gueye,21026.0,,,,,,1,From Kick Off,Krépin Diatta,20758.0,Right Back,2,Senegal,787,['0c929469-8fa6-45ed-a0cb-a54ce08687e1'],25,,,,,,,,,,,,,,,,,Senegal,787,00:00:25.284,Pass,
,,,,,,,,,,,,,,,,,1.403413,,,,,,,,,,,,6f6c52be-2f6d-4f71-8efd-949157a92977,35,,,"[60.6, 74.3]",3920412,0,,,,,-2.125792,,Right Foot,,"[48.2, 54.3]",,Ground Pass,,23.532106,,,,Abdoulaye Seck,25759.0,,,,,,1,From Kick Off,Pape Gueye,21026.0,Center Defensive Midfield,2,Senegal,787,['f24c151c-b873-4232-89af-554969ba9118'],27,,,,,,,,,,,,,,,,,Senegal,787,00:00:27.789,Pass,
,,,,,,,,,,,,,,,,,1.306841,,,,,,,,,,,,7073422c-5d4d-43f8-83fc-e62be82030ed,38,,,"[49.2, 43.8]",3920412,0,,,,,-1.3108072,,Left Foot,,"[54.6, 23.5]",,Ground Pass,,21.00595,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Kick Off,Abdoulaye Seck,25759.0,Right Center Back,2,Senegal,787,['e8e0d5d7-320c-4fea-9af5-b4102faf71e1'],30,,,,,,,,,,,,,,,,,Senegal,787,00:00:30.869,Pass,
,,,,,,,,,,,,,,,,,1.116696,,,,,,,,,,,,09076524-9227-48ae-87d0-697558a01cbf,41,,,"[57.6, 16.7]",3920412,0,,,,,-0.55317795,,Right Foot,,"[75.9, 5.4]",,Ground Pass,,21.507673,,,,Ismail Jakobs,32915.0,,,,,,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Senegal,787,['0e308113-68b2-4727-9c9b-f57831ef2a48'],33,,,,,,,,,,,,,,,,,Senegal,787,00:00:33.490,Pass,
,,,,,,,,,,,,,,,,,0.399997,,,,,,,,,,,,ab28f220-7d53-4e5d-a3e6-176fa4f75150,45,,,"[75.6, 5.4]",3920412,0,,,,,2.1133757,,Left Foot,,"[71.5, 12.2]",,Ground Pass,,7.940403,,Unknown,,Nampalys Mendy,4506.0,,,,,,1,From Kick Off,Ismail Jakobs,32915.0,Left Back,2,Senegal,787,"['035192ee-c3c0-4de8-a3b5-a8c894ebdac5', '1f04ad6c-c450-4ca5-aa30-b2f01b84ab16']",35,,,,,,,,,,,,,,,,,Senegal,787,00:00:35.120,Pass,True
,,,,,,,,,,,,,,,,,1.748509,,,,,,,,,,,,1b92c78f-9968-4027-85c8-686df8954c71,49,,,"[76.3, 6.1]",3920412,1,,,,,2.626267,,Left Foot,,"[53.7, 18.9]",,Ground Pass,,25.973063,,,,Pape Gueye,21026.0,,,,,Free Kick,1,From Free Kick,Ismail Jakobs,32915.0,Left Back,3,Senegal,787,['4cde1e3d-71a3-43d0-a9e2-2b428b96f7ae'],10,,,,,,,,,,,,,,,,,Senegal,787,00:01:10.226,Pass,
,,,,,,,,,,,,,,,,,0.938889,,,,,,,,,,,,aea65cdf-daf6-4167-abeb-50099a9d1e67,52,,,"[56.0, 26.5]",3920412,1,,,,,-1.3232337,,Right Foot,,"[58.3, 17.4]",,Ground Pass,,9.38616,,,,Kalidou Koulibaly,5675.0,,,,,,1,From Free Kick,Pape Gueye,21026.0,Center Defensive Midfield,3,Senegal,787,['948f2847-6441-4b38-96bd-9cb810a1b293'],14,,,,,,,,,,,,,,,,,Senegal,787,00:01:14.653,Pass,
,,,,,,,,,,,,,,,,,1.379775,,,,,,,,,,,,715a9a9e-5561-4d93-ac27-7607204d2677,56,,,"[60.2, 16.7]",3920412,1,,,,,-1.0034947,,Right Foot,,"[67.4, 5.4]",,Ground Pass,,13.398881,,,,Ismail Jakobs,32915.0,,,,,,1,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,3,Senegal,787,"['5cc07e1c-ae2c-4c0e-abfd-f6247f6a4417', '82d7dc63-b7e8-41fc-af4f-2f4c1319ad35']",16,,,,,,,,,,,,,,,,,Senegal,787,00:01:16.977,Pass,True
,,,,,,,,,,,,,,,,,1.337748,,,,,,,,,,,,0fca9a30-915e-4f52-8cb4-c838ba475036,60,,,"[68.9, 5.4]",3920412,1,,,,,-0.7853982,,Left Foot,,"[74.2, 0.1]",,Ground Pass,,7.495332,,Out,,Sadio Mané,3629.0,,,,,,1,From Free Kick,Ismail Jakobs,32915.0,Left Back,3,Senegal,787,"['1ed220b2-0839-4d2d-b233-37e4fd583d30', '2ed38472-6ad3-47bf-94b2-0fae25de41ec']",18,,,,,,,,,,,,,,,,,Senegal,787,00:01:18.437,Pass,True
,,,,,,,,,,,,,,,,,1.132527,,,,,,,,,,,,3071ded4-c8fb-4751-bf00-9ed1b74e7883,62,,,"[45.6, 80.0]",3920412,1,,,,,-0.92835563,,,,"[56.9, 64.9]",,Low Pass,,18.86001,,Incomplete,,Serhou Guirassy,9102.0,,,,,Throw-in,1,From Throw In,Antoine Conte,131849.0,Right Back,4,Guinea,4892,"['1d8bfbbc-523d-4c36-98a7-1b6466e93f4c', '99905dd9-9ecb-400f-a941-8790aa2c3a69']",27,,,,,,,,,,,,,,,,,Guinea,4892,00:01:27.877,Pass,
,,,,,,,,,,,,,,,,,2.751923,,,,,,,,,,,,ef679bec-9d30-4b6b-9699-ddb3720a3a64,70,,,"[57.3, 74.7]",3920412,1,,True,,,-2.7191203,,Right Foot,,"[35.5, 64.9]",,Ground Pass,,23.901464,,,,Saidou Sow,46008.0,,,,,Free Kick,1,From Free Kick,Antoine Conte,131849.0,Right Back,5,Guinea,4892,['fa8b7e84-3bd3-4170-8999-3c3ddb38cfa3'],37,,,,,,,,,,,,,,,,,Guinea,4892,00:01:37.321,Pass,
,,,,,,,,,,,,,,,,,1.782316,,,,,,,,,,,,d8a8d9e0-b5f3-4d8f-a864-d1b0bc9d17b0,72,,,"[31.3, 63.0]",3920412,1,,,,,-1.5595609,,Right Foot,,"[31.6, 36.3]",,Ground Pass,,26.701685,,,,Mohamed Aly Camara,16025.0,,,,,,1,From Free Kick,Saidou Sow,46008.0,Right Center Back,5,Guinea,4892,['8af33509-f66a-4cf7-8463-df9aaae0d3ef'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:01:41.401,Pass,
,,,,,,,,,,,,,,,,,1.649555,,,,,,,,,,,,1ed877ea-3508-4a9d-9b72-2ef802d4d835,75,,,"[34.3, 27.6]",3920412,1,,,,,-1.4160795,,Right Foot,,"[37.7, 5.8]",,Ground Pass,,22.063545,,,,Issiaga Sylla,4352.0,,,,,,1,From Free Kick,Mohamed Aly Camara,16025.0,Left Center Back,5,Guinea,4892,['f34adcf2-b102-4b22-be7b-86f6ca4a2345'],44,,,,,,,,,,,,,,,,,Guinea,4892,00:01:44.846,Pass,
,,,,,,,,,,,,,,,,,1.404063,,,,,,,,,,,,6401906a-daf9-4064-8558-48462ef1d38b,78,,,"[39.2, 6.6]",3920412,1,,,,,2.5380204,,Right Foot,,"[26.0, 15.7]",,Ground Pass,,16.03278,,,,Mohamed Aly Camara,16025.0,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,5,Guinea,4892,['af936702-b9f3-4b8d-889e-a2adb7543969'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:01:46.530,Pass,
,,,,,,,,,,,,,,,,,2.317968,,,,,,,,,,,,deedc08c-ea3f-4f1f-99f2-6e1223a00c97,81,,,"[21.9, 15.2]",3920412,1,,,,,2.1160803,,Right Foot,,"[9.1, 36.3]",,Ground Pass,,24.678938,,,,Ibrahim Kone,182573.0,,,,,,1,From Free Kick,Mohamed Aly Camara,16025.0,Left Center Back,5,Guinea,4892,['2e717411-4ca2-4eb9-a2e5-83fc8696d63a'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:01:49.143,Pass,
,,,,,,,,,,,,,,,,,0.998758,,,,,,,,,,,,cb2c112b-b8fd-4157-9b47-5502c2eb2dcc,85,,,"[9.8, 38.9]",3920412,1,,,,,1.4606668,,Left Foot,,"[12.1, 59.7]",,Ground Pass,,20.926777,,,,Saidou Sow,46008.0,,,,,,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,5,Guinea,4892,"['1453b611-5680-4851-8642-eb5538a39492', '1ff23c92-4654-40b9-a2ae-83853f35ebaa']",52,,,,,,,,,,,,,,,,,Guinea,4892,00:01:52.860,Pass,True
,,,,,,,,,,,,,,,,,2.035599,,,,,,,,,,,,9cb3e25e-34fb-4023-a1c3-f89660d70443,88,,,"[12.9, 62.7]",3920412,1,,,,,0.020447047,,Right Foot,,"[61.8, 63.7]",,High Pass,,48.910225,,,,Aguibou Camara,39559.0,,,,,,1,From Free Kick,Saidou Sow,46008.0,Right Center Back,5,Guinea,4892,['c41fd28e-ce41-4cfb-9316-70881d261d7f'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:01:54.995,Pass,
,,,,,,,,,,,,,,,,,0.561008,,,,,,,,,,,,0c34de8b-1f74-4c57-a747-b2674a0ae362,97,,,"[61.8, 62.0]",3920412,2,,,,,-2.7659523,,Right Foot,,"[54.7, 59.2]",,Ground Pass,,7.632169,,,,Naby Deco Keïta,8505.0,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Right Midfield,5,Guinea,4892,"['88052c4f-025f-4eb3-af1c-a5578e31117b', 'ce8fdd04-19ff-4562-9187-8621988eb2ae']",0,,,,,,,,,,,,,,,,,Guinea,4892,00:02:00.887,Pass,True
,,,,,,,,,,,,,,,,,1.264017,,,,,,,,,,,,2c463126-39f9-4bed-9431-192c0f54b1ab,100,,,"[54.3, 60.4]",3920412,2,,,,,1.4704155,,Left Foot,,"[55.7, 74.3]",,Ground Pass,,13.970325,,,,Antoine Conte,131849.0,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Right Center Forward,5,Guinea,4892,['682b0b54-8de1-4074-a193-54240ae1b8b6'],1,,,,,,,,,,,,,,,,,Guinea,4892,00:02:01.463,Pass,
,,,,,,,,,,,,,,,,,2.016321,,,,,,,,,,,,8b13498d-d55f-4607-b369-04621434cc85,103,,,"[55.4, 75.8]",3920412,2,,,,,-2.737228,,Left Foot,,"[32.5, 66.0]",,Ground Pass,,24.908834,,,,Saidou Sow,46008.0,,,,,,1,From Free Kick,Antoine Conte,131849.0,Right Back,5,Guinea,4892,['e0948f31-f609-41ad-964d-6a58cbdedb7f'],4,,,,,,,,,,,,,,,,,Guinea,4892,00:02:04.575,Pass,
,,,,,,,,,,,,,,,,,1.331837,,,,,,,,,,,,a69d2509-7f7a-427d-8189-1046fe31dc9f,106,,,"[33.2, 64.2]",3920412,2,,,,,-1.0993364,,Right Foot,,"[38.4, 54.0]",,Ground Pass,,11.449018,,,,Amadou Diawara,8284.0,,,,,,1,From Free Kick,Saidou Sow,46008.0,Right Center Back,5,Guinea,4892,['a0acfeac-cddd-45dd-b182-9b5ae877f02b'],7,,,,,,,,,,,,,,,,,Guinea,4892,00:02:07.220,Pass,
,,,,,,,,,,,,,,,,,0.750178,,,,,,,,,,,,097f04d6-e9d8-4df7-a025-87d2a9a601a7,109,,,"[35.8, 49.9]",3920412,2,,,,,0.50817263,,Right Foot,,"[43.7, 54.3]",,Ground Pass,,9.042677,,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,From Free Kick,Amadou Diawara,8284.0,Right Defensive Midfield,5,Guinea,4892,['b47e0003-df06-4892-9c80-3308ec05240d'],9,,,,,,,,,,,,,,,,,Guinea,4892,00:02:09.889,Pass,
,,,,,,,,,,,,,,,,,2.182841,,,,,,,,,,,,3bfe6c33-bb13-49b4-bcc6-f9cf07f6b568,115,,,"[45.2, 66.0]",3920412,3,,,,,1.7226788,,Right Foot,,"[43.7, 75.8]",,Ground Pass,,9.914131,,,,Antoine Conte,131849.0,,,,,Recovery,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,8,Guinea,4892,['bef42c72-fc0b-45ae-88f8-4725c71dc5a0'],28,,,,,,,,,,,,,,,,,Guinea,4892,00:03:28.343,Pass,
,,,,,,,,,,,,,,,,,1.157013,,,,,,,,,,,,e4df6400-3a5a-4194-a482-9c1054df881c,118,,,"[43.7, 75.1]",3920412,3,,,,,-2.7252634,,Right Foot,,"[29.0, 68.6]",,Ground Pass,,16.072958,,,,Saidou Sow,46008.0,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,8,Guinea,4892,['cc1724d7-ebbc-4c5a-a53e-d0991e754da1'],30,,,,,,,,,,,,,,,,,Guinea,4892,00:03:30.645,Pass,
,,,,,,,,,,,,,,,,,2.065485,,,,,,,,,,,,657def00-fad9-4377-ad93-3df1277417f8,121,,,"[26.0, 60.4]",3920412,3,,,,,-2.2910693,,Right Foot,,"[8.8, 40.8]",,Ground Pass,,26.076809,,,,Ibrahim Kone,182573.0,,,,,,1,Regular Play,Saidou Sow,46008.0,Right Center Back,8,Guinea,4892,['a8938f2c-a2dd-437d-a685-a099def97f96'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:03:36.656,Pass,
,,,,,,,,,,,,,,,,,3.055892,,,,,,,,,,,,7644cc4c-dc26-40d9-aec7-995d16194aec,124,,,"[12.1, 43.8]",3920412,3,,,,,-0.49252045,,Right Foot,,"[66.7, 14.5]",,High Pass,,61.96491,,Incomplete,,Serhou Guirassy,9102.0,,,,,,1,Regular Play,Ibrahim Kone,182573.0,Goalkeeper,8,Guinea,4892,"['4a6acc0e-4bb9-4688-b409-460b0df50b21', 'f93b26a7-d3bd-4f3e-bf6f-b5b0cbc95318']",46,,,,,,,,,,,,,,,,,Guinea,4892,00:03:46.439,Pass,
,,,,,,,,,,,,,,,,,1.038855,,,,,,,,,,,,4a6acc0e-4bb9-4688-b409-460b0df50b21,127,,,"[53.4, 65.6]",3920412,3,,,,True,0.47469687,,,,"[60.6, 69.3]",,Low Pass,,8.09506,,,,Ismaïla Sarr,2941.0,,,,,Recovery,1,Regular Play,Abdoulaye Seck,25759.0,Right Center Back,8,Guinea,4892,"['7644cc4c-dc26-40d9-aec7-995d16194aec', '7979712e-a42e-4701-9794-3b46c8dc6ece', 'a5b83717-bc0d-4761-8fa7-581591c0aee7']",49,,,,,,,,,,,,,,,,,Senegal,787,00:03:49.495,Pass,True
,,,,,,,,,,,,,,,,,1.140921,,,,,,,,,,,,6ae654c7-a6ca-4ded-8642-a8eee675845e,133,,,"[59.2, 11.5]",3920412,3,,,,True,0.32511756,,,,"[68.1, 14.5]",,Low Pass,,9.392018,,,,Serhou Guirassy,9102.0,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,8,Guinea,4892,"['5133326a-edb6-4921-bddf-d09aba46769e', '669b3512-69f2-4413-a50f-83e3f03af894']",51,,,,,,,,,,,,,,,,,Guinea,4892,00:03:51.849,Pass,True
,,,,,,,,,,,,,,,,,1.075977,,,,,,,,,,,,48c4826f-9024-43df-b9fb-e36b90f92aed,136,,,"[68.1, 14.5]",3920412,3,,,,,3.1415927,,Right Foot,,"[53.1, 14.5]",,Ground Pass,,15.0,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Serhou Guirassy,9102.0,Left Center Forward,8,Guinea,4892,['c103ad20-30b5-440c-b518-9ce6f1ca4146'],53,,,,,,,,,,,,,,,,,Guinea,4892,00:03:53.030,Pass,
