50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.799996,,,,,,,,,,,dedf5c2e-ba83-4fce-980d-28bad949d0b0,1811,,,"[13.4, 50.1]",3920411,45,,,,-1.075287,,Right Foot,,,"[40.1, 0.7]",,High Pass,,56.153805,,Out,,Erickson Patrick Correia Andrade,50968.0,,,True,,,,2,From Goal Kick,Josimar José Évora Dias,105932.0,Goalkeeper,85,Cape Verde Islands,4924,"['97d28680-f8f2-4582-aafc-47fe31b9c8f6', 'ec89cfae-bee4-4e6f-a97d-ce09634e0784']",53,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:53.524,Pass,True
,,,,,,,,,,,,,,,,,,0.821489,,,,,,,,,,,1ecc186b-0440-4095-810e-9e0bf4a7be0a,1813,,,"[79.2, 80.0]",3920411,46,,,,-1.9404806,,,,,"[76.1, 72.0]",,Low Pass,,8.579627,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,Throw-in,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,86,Egypt,774,['de7bd672-e403-42cc-8015-314229091cad'],0,,,,,,,,,,,,,,,,,Egypt,774,00:01:00.345,Pass,
,,,,,,,,,,,,,,,,,,0.736545,,,,,,,,,,,f8a07e9d-4565-420e-8282-461320816e7f,1815,,,"[76.1, 72.0]",3920411,46,,,,1.6997072,,Right Foot,,,"[75.4, 77.4]",,Low Pass,,5.4451814,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,86,Egypt,774,['a4c4aaf9-949f-4f23-952f-39709ca3bf06'],1,,,,,,,,,,,,,,,,,Egypt,774,00:01:01.166,Pass,
,,,,,,,,,,,,,,,,,,2.726671,,,,,,,,,,,560eea91-681d-401c-9fa7-f5631511a552,1818,,,"[72.8, 74.9]",3920411,46,,,,-2.3178294,,Right Foot,,,"[49.0, 49.2]",,Ground Pass,,35.02756,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,86,Egypt,774,['51beef98-0de6-4b29-ad2d-5ddbcd2ed77d'],2,,,,,,,,,,,,,,,,,Egypt,774,00:01:02.874,Pass,
,,,,,,,,,,,,,,,,,,1.71512,,,,,,,,,,,4717d21b-8ad5-420c-911f-54e777b01e98,1821,,,"[48.2, 50.2]",3920411,46,,,,1.0714496,,Right Foot,,,"[61.4, 74.4]",,Ground Pass,,27.565922,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,86,Egypt,774,['ed5ad8b5-30df-4b6f-933b-abad9c6a7291'],7,,,,,,,,,,,,,,,,,Egypt,774,00:01:07.450,Pass,
,,,,,,,,,,,,,,,,,,2.410312,,,,,,,,,,,b6ccc705-ab4b-418b-ae3c-8876ec8ce732,1824,,,"[62.9, 77.5]",3920411,46,,,,-0.17298482,,Right Foot,,,"[100.1, 71.0]",,High Pass,,37.763607,,Incomplete,,Ahmed Sayed,66878.0,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,86,Egypt,774,"['1174b0de-e4cd-4a23-b162-6616d1c282d2', 'aa65eff7-8232-4047-a079-286ddb8c97e7']",10,,,,,,,,,,,,,,,,,Egypt,774,00:01:10.314,Pass,
,,,,,,,,,,,,,,,,,,1.010431,,,,,,,,,,,4e858089-0bc8-4294-82c3-2b332c64adee,1827,,,"[95.4, 80.0]",3920411,46,,,,-1.7801818,,,,,"[93.7, 72.0]",,Low Pass,,8.178631,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,Throw-in,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,87,Egypt,774,['d1ac40e2-cb08-48ff-860a-1955e40e6cb1'],24,,,,,,,,,,,,,,,,,Egypt,774,00:01:24.490,Pass,
,,,,,,,,,,,,,,,,,,0.914924,,,,,,,,,,,f468cef8-1f46-424c-8118-c4b9c90235d1,1830,,,"[95.4, 74.9]",3920411,46,,,,0.15776874,,Right Foot,,,"[104.2, 76.3]",,Ground Pass,,8.910667,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,87,Egypt,774,['60e57612-7ab9-4fb8-9513-82f822fcb841'],26,,,,,,,,,,,,,,,,,Egypt,774,00:01:26.208,Pass,
,,,,,,,,,,,,,,,,,,1.969447,,,,,,,,,,,bec5b624-722a-4a74-9f56-d6ab9e9ba150,1833,,,"[112.3, 70.8]",3920411,46,,,,-1.6191458,eb0f8d03-f730-44c2-ab9e-24c63bfc358c,Right Foot,True,,"[110.5, 33.6]",,High Pass,,37.243523,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,True,,,,,,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,87,Egypt,774,['c8ce5a81-eb7b-46f1-ad58-00b2796d543f'],28,,,,,,,,,,,,,,,,,Egypt,774,00:01:28.663,Pass,
,,,,,,,,,,,,,,,,,,1.394718,,,,,,,,,,,7edfb661-fbf6-410f-9d3d-33e351a9b204,1841,,,"[9.4, 32.6]",3920411,46,,,,-0.5431384,,Left Foot,,,"[36.4, 16.3]",,Ground Pass,,31.538706,,Incomplete,,Gilson Benchimol Tavares,105936.0,,,,,,,2,From Throw In,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,87,Egypt,774,"['367aa90e-1e86-4a71-980c-cbab27286590', '5229f6ad-a13b-433f-85a4-3a3ecb242684']",34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:34.312,Pass,
,,,,,,,,,,,,,,,,,,1.830371,,,,,,,,,,,a524440c-ba98-4e86-aa88-699b66e91bfb,1845,,,"[98.7, 73.0]",3920411,46,,,,-1.3354443,,Right Foot,True,,"[108.1, 33.8]",,High Pass,,40.311287,,Incomplete,,,,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,87,Egypt,774,['69895836-7846-4b6c-b87f-c1e2973771af'],40,,,,,,,,,,,,,,,,,Egypt,774,00:01:40.011,Pass,
,,,,,,,,,,,,,,,,,,1.269056,,,,,,,,,,,09e070f2-c60c-4a14-b638-3840332a21cb,1847,,,"[88.1, 20.2]",3920411,46,,,,1.6803559,54f3121e-41c9-40c4-85ea-3b70e96afcb1,Left Foot,,,"[85.9, 40.2]",,Ground Pass,,20.120636,,,,Marwan Attia Fahim Ghallab,70682.0,True,,,,,Recovery,2,From Throw In,Mohamed Hamdy Sharaf,70835.0,Left Back,87,Egypt,774,['8526370d-dc6f-4968-b518-e3f3760bd7ea'],43,,,,,,,,,,,,,,,,,Egypt,774,00:01:43.853,Pass,
,,,,,,,,,,,,,,,,,,3.912478,,,,,,,,,,,81d9db2d-8118-4ee8-8107-5373c160e0e1,1852,,,"[7.0, 33.8]",3920411,47,,,,-0.07556562,,Right Foot,,,"[70.4, 29.0]",,High Pass,,63.581444,,Incomplete,,Gilson Benchimol Tavares,105936.0,,,,,,Goal Kick,2,From Goal Kick,Josimar José Évora Dias,105932.0,Goalkeeper,88,Cape Verde Islands,4924,"['472127a8-9b3c-4ef8-92b2-3e026c40c29d', 'c98fcfd4-7025-40dd-bb78-4008ce77c09d']",33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:33.308,Pass,
,,,,,,,,,,,,,,,,,,1.461239,,,,,,,,,,,c98fcfd4-7025-40dd-bb78-4008ce77c09d,1854,,,"[49.7, 51.1]",3920411,47,,,,-0.39117524,,Head,,,"[67.4, 43.8]",,High Pass,,19.146278,,Incomplete,,Omar Marmoush,40761.0,,,,,,Recovery,2,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,88,Cape Verde Islands,4924,"['81d9db2d-8118-4ee8-8107-5373c160e0e1', '9291f0dc-1b6c-4d93-b65c-fc03ebb1d2c0', '9cffb25b-b76f-44fc-848a-f7941c21c84d']",37,,,,,,,,,,,,,,,,,Egypt,774,00:02:37.221,Pass,
,,,,,,,,,,,,,,,,,,1.269242,,,,,,,,,,,3daeea53-762c-475d-a48f-c57ae46a5c87,1861,,,"[73.2, 33.3]",3920411,47,,,,-2.684987,,Right Foot,,,"[67.5, 30.5]",,Ground Pass,,6.3505907,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,89,Egypt,774,['13480c1c-3f32-44a4-bd91-19e4d0c00f74'],41,,,,,,,,,,,,,,,,,Egypt,774,00:02:41.539,Pass,
,,,,,,,,,,,,,,,,,,1.595349,,,,,,,,,,,e4b0dcba-aa1e-4765-bba2-b88d91e7af75,1863,,,"[67.5, 30.5]",3920411,47,,,,-1.4968573,,Right Foot,,,"[68.9, 11.6]",,Ground Pass,,18.95178,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['d005364f-3b1e-447e-a547-aff614b93529'],42,,,,,,,,,,,,,,,,,Egypt,774,00:02:42.808,Pass,
,,,,,,,,,,,,,,,,,,1.317001,,,,,,,,,,,f8693240-18c6-49cf-a4ff-69605840461e,1865,,,"[68.9, 11.6]",3920411,47,,,,-0.3257991,,Left Foot,,,"[83.7, 6.6]",,Ground Pass,,15.621779,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['2e920cd9-6f55-4337-8552-8e5e80077575'],44,,,,,,,,,,,,,,,,,Egypt,774,00:02:44.403,Pass,
,,,,,,,,,,,,,,,,,,1.428121,,,,,,,,,,,03f007be-62c7-4498-bba1-c50645b37e9b,1876,,,"[85.6, 22.7]",3920411,47,,,,-2.306236,,Right Foot,,,"[76.1, 12.2]",,Ground Pass,,14.159802,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Right Center Forward,89,Egypt,774,"['41c2a8b4-a9a9-46a5-8c4b-f860b9c9613d', '6c950913-047f-465c-b108-6b38712334c7']",53,,,,,,,,,,,,,,,,,Egypt,774,00:02:53.341,Pass,True
,,,,,,,,,,,,,,,,,,1.33013,,,,,,,,,,,943d6633-58de-413f-b29d-a387537b5264,1879,,,"[76.1, 12.2]",3920411,47,,,,-1.3026855,,Right Foot,,,"[78.6, 3.1]",,Ground Pass,,9.4371605,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['cc1c8605-d6f7-4abf-a2a2-db747b956a06'],55,,,,,,,,,,,,,,,,,Egypt,774,00:02:55.655,Pass,
,,,,,,,,,,,,,,,,,,1.679123,,,,,,,,,,,a349cdef-e9c6-476e-b763-9893a6d432a1,1882,,,"[78.4, 3.1]",3920411,47,,,,2.6141222,,Left Foot,,,"[68.1, 9.1]",,Ground Pass,,11.920151,,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['64aa1a3d-4ec8-4041-b769-d3294c3176a2'],57,,,,,,,,,,,,,,,,,Egypt,774,00:02:57.198,Pass,
,,,,,,,,,,,,,,,,,,1.280355,,,,,,,,,,,16289940-7cd2-4b4b-b276-bb23fcbe786f,1885,,,"[64.0, 11.0]",3920411,47,,,,1.7694403,,Right Foot,,,"[60.9, 26.4]",,Ground Pass,,15.708915,,,,Mohamed Abdel Monem,69563.0,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,89,Egypt,774,['94e4f18d-9ead-46a7-a004-c9aeedaca32c'],59,,,,,,,,,,,,,,,,,Egypt,774,00:02:59.379,Pass,
,,,,,,,,,,,,,,,,,,2.903908,,,,,,,,,,,f4d0214d-d3ff-43d9-9cd7-5a70572c338a,1888,,,"[60.9, 26.6]",3920411,48,,,,1.310765,,Right Foot,,,"[72.5, 70.2]",,Low Pass,,45.116737,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,True,,,,2,Regular Play,Mohamed Abdel Monem,69563.0,Left Center Back,89,Egypt,774,['4dd649e5-bc9f-4f01-865c-dd0c5137753f'],1,,,,,,,,,,,,,,,,,Egypt,774,00:03:01.624,Pass,
,,,,,,,,,,,,,,,,,,1.299244,,,,,,,,,,,ea3fb9f2-63d7-447f-81aa-47ad9b13388a,1891,,,"[76.7, 72.2]",3920411,48,,,,0.23501222,,Right Foot,,,"[90.9, 75.6]",,Ground Pass,,14.60137,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,['782ae439-e41f-4cbe-b044-3d2274ddfa6d'],5,,,,,,,,,,,,,,,,,Egypt,774,00:03:05.414,Pass,
,,,,,,,,,,,,,,,,,,2.118441,,,,,,,,,,,0e922036-0a48-4acb-b87a-05cdbd5ddf80,1898,,,"[90.7, 74.7]",3920411,48,,,,-1.990993,,Right Foot,,,"[86.5, 65.3]",,Ground Pass,,10.29563,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,Recovery,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,"['27055a7d-efde-4ee2-a739-a6aa0602e908', 'e9b9ee2a-f24b-4459-900e-439b15f83834']",8,,,,,,,,,,,,,,,,,Egypt,774,00:03:08.636,Pass,True
,,,,,,,,,,,,,,,,,,2.745303,,,,,,,,,,,123fd4c4-aafb-47f8-9415-5c8c211fde90,1901,,,"[86.2, 66.6]",3920411,48,,,,2.742077,,Right Foot,,,"[68.2, 74.2]",,Low Pass,,19.53868,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,"['269171d7-a61a-45e2-af08-a671d0329a74', 'dcdb1457-1506-4471-9ff2-e621bce57076']",10,,,,,,,,,,,,,,,,,Egypt,774,00:03:10.755,Pass,True
,,,,,,,,,,,,,,,,,,1.313368,,,,,,,,,,,d6c7a13a-f364-4f2b-95e1-c03adf6ec074,1904,,,"[64.0, 62.7]",3920411,48,,,,-0.23843211,,Right Foot,,,"[78.4, 59.2]",,Ground Pass,,14.819244,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,,2,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,89,Egypt,774,['31842d1d-101c-4f9d-bcc5-15e44a6265dd'],15,,,,,,,,,,,,,,,,,Egypt,774,00:03:15.741,Pass,
,,,,,,,,,,,,,,,,,,1.528804,,,,,,,,,,,ccadd395-95bf-46f0-aac8-05557ff26957,1908,,,"[80.6, 58.8]",3920411,48,,,,0.069333136,,Right Foot,,,"[102.2, 60.3]",,Ground Pass,,21.652021,,,,Omar Marmoush,40761.0,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,89,Egypt,774,"['60416cfc-a03c-4feb-93bd-6be3b6c865b9', '6c4269ed-7892-4b49-8bfa-9754abd0f156']",17,,,,,,,,,,,,,,,,,Egypt,774,00:03:17.919,Pass,True
,,,,,,,,,,,,,,,,,,1.152068,,,,,,,,,,,d63e9a7a-c8b5-4571-a09c-8cf0088aea59,1912,,,"[101.4, 66.3]",3920411,48,,,,1.7171116,,Right Foot,,,"[100.0, 75.8]",,Ground Pass,,9.602604,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Left Center Forward,89,Egypt,774,"['b741cc63-17ea-40b4-8c1b-250586d3e0fe', 'f32db240-0db9-4771-b343-b2938e26beae']",20,,,,,,,,,,,,,,,,,Egypt,774,00:03:20.485,Pass,True
,,,,,,,,,,,,,,,,,,1.294886,,,,,,,,,,,0bd6e979-628a-46a9-881e-f8381097311c,1915,,,"[100.0, 76.1]",3920411,48,,,,-1.1383885,,Right Foot,,,"[103.6, 68.3]",,Ground Pass,,8.5906925,,,,Omar Marmoush,40761.0,,,,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,['04106a1b-3799-4a05-9b52-11fad2a790e2'],21,,,,,,,,,,,,,,,,,Egypt,774,00:03:21.937,Pass,
,,,,,,,,,,,,,,,,,,1.055802,,,,,,,,,,,1f7b1c30-d60b-451f-9bf3-ab2715f49f42,1918,,,"[103.9, 68.5]",3920411,48,,,,-0.3053586,,Right Foot,,,"[113.1, 65.6]",,Ground Pass,,9.646243,,,,Ahmed Sayed,66878.0,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Left Center Forward,89,Egypt,774,['2619bffd-6a90-4592-bc83-0f459831a4e7'],23,,,,,,,,,,,,,,,,,Egypt,774,00:03:23.640,Pass,
,,,,,,,,,,,,,,,,,,4.948542,,,,,,,,,,,6d7b054b-fd3b-4854-ba67-1456b6151fc7,1922,,,"[117.9, 55.8]",3920411,48,,,,-1.876244,,Right Foot,True,,"[103.9, 11.4]",,High Pass,,46.554913,,,,Mohamed Hamdy Sharaf,70835.0,,,True,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Midfield,89,Egypt,774,"['1d84dc37-3f72-42f5-8b40-c27fa9c262dd', '7bbcad4a-d336-4346-9301-f3b7f02e296c']",25,,,,,,,,,,,,,,,,,Egypt,774,00:03:25.758,Pass,True
,,,,,,,,,,,,,,,,,,1.635279,,,,,,,,,,,eaaff987-af8c-42ee-9630-79a0ed1ecd32,1924,,,"[103.9, 11.4]",3920411,48,,,,1.2490457,4611a365-7ec3-44d7-8643-f98b4f2591b7,Left Foot,True,,"[112.9, 38.4]",,High Pass,,28.460499,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,True,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,89,Egypt,774,['200a3029-6486-4822-a19c-d2ba70cc61b5'],30,,,,,,,,,,,,,,,,,Egypt,774,00:03:30.707,Pass,
,,,,,,,,,,,,,,,,,,1.945015,,,,,,,,,,,a40979bd-ff9d-440c-b5e8-b324317add27,1930,,,"[120.0, 80.0]",3920411,49,,,,-1.7373074,,Right Foot,,,"[112.0, 32.4]",,High Pass,,48.267586,,Incomplete,True,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,True,Outswinging,,Corner,2,From Corner,Ahmed Sayed,66878.0,Right Midfield,90,Egypt,774,"['333836b8-1fbc-41ae-9581-c214ef5cbcb0', 'c7f2058c-b283-410b-9df6-5d2dcd97a54d']",0,,,,,,,,,,,,,,,,,Egypt,774,00:04:00.017,Pass,
,,,,,,,,,,,,,,,,,,0.935471,,,,,,,,,,,56131fb0-7039-4631-824b-2dffbf59b5d8,1935,,,"[98.1, 22.8]",3920411,49,,,,1.1447486,,Right Foot,,,"[104.0, 35.8]",,Ground Pass,,14.276204,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,2,From Corner,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,90,Egypt,774,['2207621b-87c6-424a-af33-e90067f0ce46'],4,,,,,,,,,,,,,,,,,Egypt,774,00:04:04.383,Pass,
,,,,,,,,,,,,,,,,,,0.71122,,,,,,,,,,,61dce961-9982-42c1-99b0-777befe2149b,1939,,,"[104.5, 34.9]",3920411,49,,,,-0.7028792,ce2370cb-4bd1-4e06-913d-bd7728a0ac2e,Right Foot,,,"[111.7, 28.8]",True,Low Pass,,9.436631,,,,Mahmoud Ibrahim Hassan,5261.0,,,,Through Ball,True,,2,From Corner,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,90,Egypt,774,['59da062e-c5cb-4fb5-a596-f41702599a1a'],5,,,,,,,,,,,,,,,,,Egypt,774,00:04:05.817,Pass,
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,10c7b47c-606a-4e61-a0ff-c23bf95dacb5,1944,,,"[61.0, 40.1]",3920411,50,True,,,-1.8215619,,Right Foot,,,"[55.8, 19.8]",,Ground Pass,,20.95543,,,,Erickson Patrick Correia Andrade,50968.0,,,,,,Kick Off,2,From Kick Off,Gilson Benchimol Tavares,105936.0,Center Forward,91,Cape Verde Islands,4924,['c7d9a0bb-67be-4d97-9b28-240c783973ae'],1,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:01.811,Pass,
,,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,215d6f45-0948-47f5-beb9-310911e56d72,1946,,,"[55.8, 19.1]",3920411,50,True,,,-2.0372372,,Right Foot,,,"[48.6, 4.8]",,Ground Pass,,16.01031,,,,Dylan Tavares dos Santos,48342.0,,,,,,,2,From Kick Off,Erickson Patrick Correia Andrade,50968.0,Left Center Midfield,91,Cape Verde Islands,4924,['a7ce6bee-acb3-4a72-939a-113181aa8fb3'],3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:03.811,Pass,
,,,,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,00aa4a8b-9109-455f-bdcd-ba975fd31f9a,1948,,,"[53.9, 7.1]",3920411,50,,,,2.7790484,,Left Foot,,,"[33.6, 14.8]",,Ground Pass,,21.711287,,,,Edilson Alberto Monteiro Sanches Borges,105931.0,,,,,,,2,From Kick Off,Dylan Tavares dos Santos,48342.0,Left Back,91,Cape Verde Islands,4924,['59b00d3d-cab4-45bc-b225-38d0c3b72841'],5,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:05.943,Pass,
,,,,,,,,,,,,,,,,,,2.119998,,,,,,,,,,,77f52608-bc43-43f3-94a3-59115c5cfea4,1951,,,"[31.2, 21.0]",3920411,50,,,,2.2501009,,Right Foot,,,"[14.0, 42.3]",,Ground Pass,,27.377546,,,,Josimar José Évora Dias,105932.0,,,,,,,2,From Kick Off,Edilson Alberto Monteiro Sanches Borges,105931.0,Left Center Back,91,Cape Verde Islands,4924,['91eb890b-53b4-4688-a435-244132beaeb4'],8,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:08.743,Pass,
,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,1106f10c-b147-4f67-b99a-80e6d8d5bf4f,1954,,,"[14.0, 42.3]",3920411,50,,,,0.96766627,,Left Foot,,,"[24.4, 57.4]",,Ground Pass,,18.33494,,,,Logan Costa,45557.0,,,,,,,2,From Kick Off,Josimar José Évora Dias,105932.0,Goalkeeper,91,Cape Verde Islands,4924,['d8239031-1fc7-4fd8-8174-cd72053dcddd'],13,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:13.383,Pass,
,,,,,,,,,,,,,,,,,,1.079998,,,,,,,,,,,e5144c6c-91a8-4964-81fe-694e0e2dad6e,1957,,,"[27.6, 57.6]",3920411,50,,,,-0.8009008,,Right Foot,,,"[40.3, 44.5]",,Ground Pass,,18.245548,,,,Kenny Rocha Santos,23301.0,,,,,,,2,From Kick Off,Logan Costa,45557.0,Right Center Back,91,Cape Verde Islands,4924,['b5cacece-70ad-4f94-b1c6-1a45ecb4720d'],16,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:16.143,Pass,
,,,,,,,,,,,,,,,,,,2.119998,,,,,,,,,,,52bd0004-40b8-4685-8f8c-c425ac1505ed,1961,,,"[40.4, 44.6]",3920411,50,,,,2.3799188,,Right Foot,,,"[25.3, 59.0]",,Ground Pass,,20.865522,,,,Logan Costa,45557.0,,,,,,,2,From Kick Off,Kenny Rocha Santos,23301.0,Right Center Midfield,91,Cape Verde Islands,4924,"['5a79bf98-7e0f-49e1-8987-934edcd0e69e', '6a220e5d-123d-4ece-a978-693d2c705cbd']",17,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:17.235,Pass,True
,,,,,,,,,,,,,,,,,,1.839997,,,,,,,,,,,f9d762ae-c7ff-4e01-b7f7-d54662848319,1964,,,"[24.0, 60.6]",3920411,50,,,,0.46508026,,Right Foot,,,"[51.9, 74.6]",,High Pass,,31.215542,,Unknown,,Ryan Isaac Mendes da Graça,40485.0,,,,,,,2,From Kick Off,Logan Costa,45557.0,Right Center Back,91,Cape Verde Islands,4924,['684d10b9-f535-44b3-86e5-1a8d9dbbe18e'],20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:20.211,Pass,
,,,,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,5acac919-adff-4098-8f6c-88ee3f981cbe,1969,,,"[52.6, 71.0]",3920411,50,,,,-2.5658343,,Right Foot,,,"[46.9, 67.3]",,Ground Pass,,6.7955866,,,,Logan Costa,45557.0,,,,,,Free Kick,2,From Free Kick,Willy Afonso Semedo Johnson,28413.0,Right Back,92,Cape Verde Islands,4924,['a2dc3734-033c-4c87-8855-20e7d4cad2eb'],34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:34.451,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,1329547d-ef96-4429-ba73-c53cb6987322,1973,,,"[47.5, 66.8]",3920411,50,,,,-0.6485346,,Left Foot,,,"[57.0, 59.6]",,Ground Pass,,11.920151,,,,Kenny Rocha Santos,23301.0,,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,92,Cape Verde Islands,4924,['141f7a3e-1797-4396-9a91-82847bc85194'],37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:37.084,Pass,
,,,,,,,,,,,,,,,,,,1.559999,,,,,,,,,,,28043959-a3d5-4700-800b-445c061f169a,1976,,,"[57.0, 59.6]",3920411,50,,,,1.6644442,,Right Foot,,,"[55.3, 77.7]",,Ground Pass,,18.179659,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,,2,From Free Kick,Kenny Rocha Santos,23301.0,Right Center Midfield,92,Cape Verde Islands,4924,['3b7a5844-60a9-42e2-a569-32db67cd30cf'],37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:37.964,Pass,
