50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.432969,,,,,,,,,,,,,,c58f73b7-3a24-4ceb-9af2-3c91588c5b0e,1179,,"[50.8, 6.1]",3920391,30,,,,,3.1128237,,Left Foot,,,,"[36.9, 6.5]",,Ground Pass,,13.905754,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,55,South Africa,4976,['ca89cceb-a442-404d-ad5e-266b237046fd'],48,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:30:48.768,Pass,
,,,,,,,,,,,,,,,,,,1.686671,,,,,,,,,,,,,,b724058a-f725-47c5-8462-a05da46ae73b,1182,,"[35.5, 11.0]",3920391,30,,,,,1.1251416,,Right Foot,,,,"[43.0, 26.7]",,Ground Pass,,17.399426,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,55,South Africa,4976,['f677d3cc-7cc6-4e99-ac0a-5ba716573ebf'],50,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:30:50.651,Pass,
,,,,,,,,,,,,,,,,,,4.2294,,,,,,,,,,,,,,ab314f9c-7cb5-49b9-a2b8-466cf5bcfc8e,1185,,"[42.5, 29.7]",3920391,30,,,,,0.13183615,,Right Foot,,,,"[106.6, 38.2]",,High Pass,,64.66112,,Incomplete,,Percy Tau,29367.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,55,South Africa,4976,"['44d5f9f1-d043-4a8b-831f-d5d0e883b9fe', '5251083b-4b40-4f7e-9df1-cb1d8badc2ba']",53,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:30:53.704,Pass,
,,,,,,,,,,,,,,,,,,1.839778,,,,,,,,,,,,,,e5bb565f-d161-4728-a955-c3691c09abf3,1189,,"[11.3, 42.1]",3920391,30,,,,,-0.97413594,,Keeper Arm,,,,"[29.3, 15.6]",,Low Pass,,32.035137,,,,Falaye Sacko,12557.0,,,,,,1,From Keeper,Djigui Diarra,102992.0,Goalkeeper,56,Mali,4930,['33246efb-7173-47f7-bb13-3f7e8982d30d'],59,,,,,,,,,,,,,,,,,,,,Mali,4930,00:30:59.601,Pass,
,,,,,,,,,,,,,,,,,,0.953261,,,,,,,,,,,,,,b7e9ce4e-923b-43a4-86a9-f3dcff2529fa,1192,,"[35.0, 13.9]",3920391,31,,,,,0.5328439,,Right Foot,,,,"[42.8, 18.5]",,Ground Pass,,9.055386,,,,Amadou Haïdara,8774.0,,,,,,1,From Keeper,Falaye Sacko,12557.0,Left Back,56,Mali,4930,['f381a3e4-b6f4-4bd8-a73f-073d275076f3'],2,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:02.607,Pass,
,,,,,,,,,,,,,,,,,,2.432826,,,,,,,,,,,,,,4030685a-17a8-428a-a0f7-984e2769faad,1195,,"[49.6, 19.6]",3920391,31,,,,,0.006992893,,Right Foot,,,,"[92.5, 19.9]",,High Pass,,42.90105,,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Keeper,Amadou Haïdara,8774.0,Left Center Midfield,56,Mali,4930,"['0adadbcf-b411-4514-806b-e9e36f43bd66', '4b4bdc54-f0c7-4fbe-9d09-a62715929a86']",5,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:05.131,Pass,
,,,,,,,,,,,,,,,,,,1.856461,,,,,,,,,,,,,,0adadbcf-b411-4514-806b-e9e36f43bd66,1197,,"[27.6, 60.2]",3920391,31,,,,,0.933726,,Head,,,,"[35.0, 70.2]",,Low Pass,,12.440257,,,,Khuliso Johnson Mudau,65719.0,,,,,Recovery,1,Regular Play,Siyanda Xulu,102722.0,Right Center Back,57,South Africa,4976,"['04137d7e-dbf1-4531-96da-f3b33a2feeeb', '4030685a-17a8-428a-a0f7-984e2769faad']",7,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:07.564,Pass,
,,,,,,,,,,,,,,,,,,0.865451,,,,,,,,,,,,,,c3ce1b41-3318-433c-8570-e9f8f39bc798,1200,,"[35.5, 70.2]",3920391,31,,,,,-0.55310917,,Right Foot,,,,"[47.0, 63.1]",,Ground Pass,,13.515177,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,57,South Africa,4976,['1d24737f-a94b-44e5-b466-ce915db90fe3'],11,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:11.637,Pass,
,,,,,,,,,,,,,,,,,,0.849026,,,,,,,,,,,,,,5beae000-1cdf-468b-b1e4-2faed2d6fbf5,1203,,"[53.6, 59.0]",3920391,31,,,,,0.8845484,,Left Foot,,,,"[62.2, 69.5]",,Ground Pass,,13.572398,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,57,South Africa,4976,['e43792d2-3888-48d0-8026-581fe435b54b'],14,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:14.256,Pass,
,,,,,,,,,,,,,,,,,,0.96748,,,,,,,,,,,,,,c91ab2d7-2374-41c0-b4f5-952f0852ad84,1206,,"[58.4, 72.0]",3920391,31,,,,,0.7200707,,Right Foot,,,,"[64.1, 77.0]",,Ground Pass,,7.5822163,,,,Percy Tau,29367.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Right Center Forward,57,South Africa,4976,['e872623f-ae20-4ff4-9bad-369843d511db'],17,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:17.150,Pass,
,,,,,,,,,,,,,,,,,,0.866342,,,,,,,,,,,,,,3b5d53ee-33c9-4e2c-8bcb-523f49040032,1208,,"[64.3, 76.6]",3920391,31,,,,,-2.6825533,,Left Foot,,,,"[55.6, 72.3]",,Ground Pass,,9.7046385,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Percy Tau,29367.0,Right Midfield,57,South Africa,4976,['ee34131b-ca8f-4724-9d0c-d16353852e71'],18,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:18.118,Pass,
,,,,,,,,,,,,,,,,,,0.915638,,,,,,,,,,,,,,30ee1e70-8f0e-4f73-80a7-e735558080f0,1211,,"[55.6, 72.3]",3920391,31,,,,,0.473126,,Right Foot,,,,"[64.0, 76.6]",,Ground Pass,,9.436631,,,,Percy Tau,29367.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,57,South Africa,4976,['d34c6211-fa96-4c5d-8c6f-79662b6cb87c'],21,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:21.949,Pass,
,,,,,,,,,,,,,,,,,,0.911043,,,,,,,,,,,,,,4bc25de5-edcc-4d67-b195-7976ee806509,1214,,"[64.0, 76.6]",3920391,31,,,,,-1.6443477,,Left Foot,,,,"[63.3, 67.1]",,Ground Pass,,9.525755,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Percy Tau,29367.0,Right Midfield,57,South Africa,4976,['19e55100-44c0-4304-917a-247791b462e9'],22,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:22.870,Pass,
,,,,,,,,,,,,,,,,,,1.695407,,,,,,,,,,,,,,5bc1930d-ebc6-405c-b709-48bfcecdf166,1218,,"[57.0, 66.2]",3920391,31,,,,,-2.8753407,,Right Foot,,,,"[35.0, 60.2]",,Ground Pass,,22.803509,,,,Siyanda Xulu,102722.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,57,South Africa,4976,"['4b3acf81-d2a7-46c1-a562-88cd0c2a9822', '57f5c32a-f383-4577-b009-4353a845ce40']",24,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:24.517,Pass,True
,,,,,,,,,,,,,,,,,,2.03738,,,,,,,,,,,,,,e3667a80-838e-4a87-bf49-05f9ae34c2f5,1221,,"[35.0, 60.2]",3920391,31,,,,,-1.7894653,,Right Foot,,,,"[28.8, 32.3]",,Ground Pass,,28.580587,,,,Mothobi Mvala,65732.0,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Right Center Back,57,South Africa,4976,['538c1aab-25a8-4b71-a0e2-4fc4e45a504d'],27,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:27.245,Pass,
,,,,,,,,,,,,,,,,,,1.853572,,,,,,,,,,,,,,722e8721-4073-494f-bd08-d68c4941608d,1224,,"[29.0, 30.4]",3920391,31,,,,,-0.7272115,,Right Foot,,,,"[50.8, 11.0]",,Ground Pass,,29.182186,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,57,South Africa,4976,['63c5b133-316d-49e5-a088-f6c5285d7cc1'],30,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:30.700,Pass,
,,,,,,,,,,,,,,,,,,0.577066,,,,,,,,,,,,,,620b5ad5-da61-4c9a-a7c5-774b08356bb9,1227,,"[54.9, 5.8]",3920391,31,,,,,0.4918092,,Left Foot,,,,"[63.3, 10.3]",,Ground Pass,,9.5294285,,,,Thapelo Maseko,202037.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,57,South Africa,4976,['42479bc2-8347-49a4-af26-67131595058f'],34,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:34.236,Pass,
,,,,,,,,,,,,,,,,,,0.977169,,,,,,,,,,,,,,868eec1d-3892-4c8e-90e4-964de34f700a,1231,,"[63.3, 4.7]",3920391,31,,,,,0.39386863,,Left Foot,,,,"[78.7, 11.1]",,Ground Pass,,16.67693,,Incomplete,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Thapelo Maseko,202037.0,Left Midfield,57,South Africa,4976,"['0e1eb9bb-f633-4327-a9f0-9c1d2ecc8a3e', 'e49db87b-96fd-4450-91ea-d9a8a8ce4144']",36,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:31:36.685,Pass,
,,,,,,,,,,,,,,,,,,0.920951,,,,,,,,,,,,,,1b82a12c-b2bb-413b-950d-beb6223d1cb3,1236,,"[58.4, 68.1]",3920391,31,,,,,-2.4416997,,Left Foot,,,,"[48.9, 60.1]",,Ground Pass,,12.419743,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Sekou Koita,23623.0,Right Center Forward,58,Mali,4930,['a6ce7ff5-6bae-4eba-b2aa-1ab1f495da72'],41,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:41.264,Pass,
,,,,,,,,,,,,,,,,,,0.86023,,,,,,,,,,,,,,20de4c44-9f47-4492-a6d4-4e094e1c389e,1239,,"[51.6, 55.1]",3920391,31,,,,,-1.0783106,,Right Foot,,,,"[58.2, 42.8]",,Ground Pass,,13.958868,,,,Amadou Haïdara,8774.0,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,58,Mali,4930,['a205e850-fa71-4693-8103-9afd7517ca97'],43,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:43.676,Pass,
,,,,,,,,,,,,,,,,,,0.738995,,,,,,,,,,,,,,eaa7ee77-4c4c-4da3-8d33-7da60d9849b6,1243,,"[61.0, 48.7]",3920391,31,,,,,2.4614947,,Left Foot,,,,"[54.2, 54.2]",,Ground Pass,,8.745856,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,58,Mali,4930,"['2101b67c-cfc7-404b-8096-67eca59acd0f', '87f1042d-c005-43a0-9aa0-d8f9830fa61d']",45,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:45.178,Pass,True
,,,,,,,,,,,,,,,,,,1.215199,,,,,,,,,,,,,,5df817a9-9c0b-428f-ae50-a726466407ca,1246,,"[57.2, 52.5]",3920391,31,,,,,0.20202516,,Right Foot,,,,"[65.5, 54.2]",,Ground Pass,,8.472308,,,,Amadou Haïdara,8774.0,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,58,Mali,4930,['0ffe2a10-f00f-40bd-a951-f845c7a9c2a9'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:48.719,Pass,
,,,,,,,,,,,,,,,,,,0.721636,,,,,,,,,,,,,,e431996f-3275-4b3c-b4b2-6341602c00af,1250,,"[65.5, 54.6]",3920391,31,,,,,-3.063971,,Right Foot,,,,"[56.5, 53.9]",,Ground Pass,,9.027182,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,58,Mali,4930,"['63393dfc-7b9b-4846-bc2c-089858cef41f', 'af8440d3-6d28-4ca4-8802-e64bdac1a094']",50,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:50.555,Pass,True
,,,,,,,,,,,,,,,,,,1.039548,,,,,,,,,,,,,,c4b2cd1b-9623-4f40-8fcb-e986e7e656f1,1253,,"[56.5, 53.9]",3920391,31,,,,,-1.6300489,,Right Foot,,,,"[55.8, 42.1]",,Ground Pass,,11.8207445,,,,Yves Bissouma,4385.0,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,58,Mali,4930,['a377a703-645b-4e55-ae45-9aea614a2ebe'],52,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:52.224,Pass,
,,,,,,,,,,,,,,,,,,0.792654,,,,,,,,,,,,,,ebbf2d8b-b7bb-4f0d-b3dc-9051dbb8966f,1256,,"[63.4, 38.3]",3920391,31,,,,,1.0398746,,Right Foot,,,,"[69.8, 49.2]",,Ground Pass,,12.640016,,,,Amadou Haïdara,8774.0,,,,,,1,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,58,Mali,4930,['170ca27e-c188-40b9-8d16-396ae5e55137'],55,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:55.758,Pass,
,,,,,,,,,,,,,,,,,,1.748644,,,,,,,,,,,,,,e6b1a443-5a8c-4bb2-abcf-101fc5414a8f,1260,,"[69.5, 55.1]",3920391,31,,,,,0.64124376,,Right Foot,,,,"[90.8, 71.0]",,Ground Pass,,26.580069,,,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,58,Mali,4930,['fe23a595-072c-482b-983b-318205445242'],57,,,,,,,,,,,,,,,,,,,,Mali,4930,00:31:57.771,Pass,
,,,,,,,,,,,,,,,,,,1.560251,,,,,,,,,,,,,,e39fc50f-0752-4b13-ad80-723e8c5b14e4,1264,,"[82.8, 69.8]",3920391,32,,,,,-2.6534476,,Right Foot,,,,"[57.0, 56.1]",,Ground Pass,,29.211813,,,,Boubakar Kouyate,23331.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,58,Mali,4930,['4fc4cdd0-bd1a-4f88-93c2-af7df760ceec'],3,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:03.960,Pass,
,,,,,,,,,,,,,,,,,,1.934093,,,,,,,,,,,,,,15443902-5306-4332-a50a-dc7e759a00f0,1267,,"[56.3, 51.8]",3920391,32,,,,,-1.6233793,,Right Foot,,,,"[55.3, 32.8]",,Ground Pass,,19.026299,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,58,Mali,4930,['fdfdd68a-b106-4ad2-8a2b-c8113a06beaa'],6,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:06.984,Pass,
,,,,,,,,,,,,,,,,,,1.713028,,,,,,,,,,,,,,79de16b9-48ec-4e61-b835-5d4e13667266,1270,,"[60.1, 31.0]",3920391,32,,,,,-1.1213658,,Left Foot,,,,"[72.4, 5.5]",,Ground Pass,,28.311481,,,,Falaye Sacko,12557.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,58,Mali,4930,['8fabd69c-adbe-4d05-924c-5107e9b7f5e5'],11,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:11.661,Pass,
,,,,,,,,,,,,,,,,,,1.014153,,,,,,,,,,,,,,0dcd70fd-8028-4c48-9e5a-09c41cc59953,1274,,"[70.4, 21.0]",3920391,32,,,,,0.8336366,,Right Foot,,,,"[84.2, 36.2]",,Ground Pass,,20.529978,,,,Kamory Doumbia,162132.0,,,,,,1,Regular Play,Falaye Sacko,12557.0,Left Back,58,Mali,4930,"['3c32163e-282a-4e8f-8894-c8e62954baed', '40cde2ff-34a0-4329-a3db-5aa111d13432']",15,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:15.794,Pass,True
,,,,,,,,,,,,,,,,,,1.124633,,,,,,,,,,,,,,b727d281-db20-4d5d-b244-bf07cde47ebe,1276,,"[84.4, 36.2]",3920391,32,,,,,2.5696745,,Left Foot,,,,"[75.7, 41.8]",,Ground Pass,,10.346497,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,58,Mali,4930,['70692371-1d4f-434f-a288-c60acc13a1d8'],16,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:16.808,Pass,
,,,,,,,,,,,,,,,,,,1.668346,,,,,,,,,,,,,,153170bf-de78-4133-91cc-8dd4965db120,1283,,"[79.4, 40.0]",3920391,32,,,,,2.878412,,Right Foot,,,,"[60.1, 45.2]",,Ground Pass,,19.988247,,,,Boubakar Kouyate,23331.0,,,,,Recovery,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,58,Mali,4930,"['2d615d7b-239e-42a2-a5d5-eed006581b72', '3b43e7a8-6703-4d9f-868b-4ced54564e01']",19,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:19.855,Pass,True
,,,,,,,,,,,,,,,,,,1.502384,,,,,,,,,,,,,,c19ee733-3d65-406e-836d-086876dc6515,1286,,"[62.6, 47.3]",3920391,32,,,,,-2.0626056,,Right Foot,,,,"[55.1, 33.3]",,Ground Pass,,15.8823805,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,58,Mali,4930,['8f19ed68-8766-4b48-8339-4b9f0cb123b6'],24,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:24.183,Pass,
,,,,,,,,,,,,,,,,,,0.809754,,,,,,,,,,,,,,92aec5c9-d17f-4501-b102-27d40e15ecce,1289,,"[55.1, 33.3]",3920391,32,,,,,-0.5546816,,Left Foot,,,,"[64.3, 27.6]",,Ground Pass,,10.822661,,,,Amadou Haïdara,8774.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,58,Mali,4930,['b8759541-6a24-435d-8362-2692b7415fdf'],26,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:26.557,Pass,
,,,,,,,,,,,,,,,,,,1.238138,,,,,,,,,,,,,,6b4a8bcb-c7e9-4c3e-8f57-98c5fad17c9b,1291,,"[64.3, 27.6]",3920391,32,,,,,3.0041666,,Right Foot,,,,"[54.9, 28.9]",,Ground Pass,,9.489468,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,58,Mali,4930,['2c0c396f-b804-4527-be38-a6a1ccdc11f8'],27,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:27.367,Pass,
,,,,,,,,,,,,,,,,,,1.153668,,,,,,,,,,,,,,68b13d33-61cb-45ec-aa68-aa5124c7c6aa,1293,,"[54.9, 28.9]",3920391,32,,,,,-1.4118911,,Left Foot,,,,"[57.4, 13.3]",,Ground Pass,,15.79905,,,,Falaye Sacko,12557.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,58,Mali,4930,['94f885ed-8748-492d-9b4e-2559884d97b0'],28,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:28.605,Pass,
,,,,,,,,,,,,,,,,,,1.322344,,,,,,,,,,,,,,2ccb8dac-fa86-4b23-8b05-bfd5cfd63e96,1296,,"[55.5, 15.8]",3920391,32,,,,,2.6817617,,Right Foot,,,,"[34.5, 26.2]",,Ground Pass,,23.434164,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Falaye Sacko,12557.0,Left Back,58,Mali,4930,['f34867b2-5e92-414a-9d11-d6cc237d8f5b'],31,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:31.381,Pass,
,,,,,,,,,,,,,,,,,,4.094948,,,,,,,,,,,,,,1bf8da6a-f1bd-4b87-9da0-5e1a25824bb1,1299,,"[36.0, 4.0]",3920391,32,,,,,0.30328077,,Left Foot,,,,"[107.9, 26.5]",,High Pass,,75.3383,,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,58,Mali,4930,"['4f1c99a3-c906-48da-af6d-c98597d83398', '5e4971c2-af97-4c91-b66c-99a98abc331a']",37,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:37.618,Pass,
,,,,,,,,,,,,,,,,,,2.858916,,,,,,,,,,,,,,b8c1867d-ddd2-4672-8194-93fbfeb83873,1302,,"[13.0, 54.6]",3920391,32,,True,,,-0.80097324,,Keeper Arm,,,,"[28.8, 38.3]",,Low Pass,,22.700882,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Keeper,Ronwen Williams,66721.0,Goalkeeper,59,South Africa,4976,['b1f01127-89bb-4c46-92c9-340ba4313ccd'],44,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:32:44.955,Pass,
,,,,,,,,,,,,,,,,,,3.646639,,,,,,,,,,,,,,c260ec96-e528-4cc7-953b-db4f435bfde6,1304,,"[31.6, 38.2]",3920391,32,,True,,,0.02246813,,Left Foot,,,,"[93.9, 39.6]",,High Pass,,62.315727,,Incomplete,,,,,,,,,1,From Keeper,Aubrey Maphosa Modiba,65733.0,Left Back,59,South Africa,4976,['ca95d0e0-859f-41da-80a7-b3a6ef9c9c52'],49,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:32:49.560,Pass,
,,,,,,,,,,,,,,,,,,1.035493,,,,,,,,,,,,,,936d3019-4b6b-4da9-abbe-4da9d48cca64,1306,,"[26.7, 39.5]",3920391,32,,,,,-0.8812573,,Right Foot,,,,"[31.4, 33.8]",,Ground Pass,,7.387828,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Djigui Diarra,102992.0,Goalkeeper,60,Mali,4930,['3808b1d0-bf5f-44dc-ab78-1cf54ed79b7f'],54,,,,,,,,,,,,,,,,,,,,Mali,4930,00:32:54.041,Pass,
,,,,,,,,,,,,,,,,,,1.210033,,,,,,,,,,,,,,4b387ce5-b31f-4f01-904b-7b659801aa1e,1309,,"[35.2, 35.5]",3920391,33,,,,,1.5261333,,Left Foot,,,,"[36.0, 53.4]",,Ground Pass,,17.917868,,,,Boubakar Kouyate,23331.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,60,Mali,4930,['616ceec6-9990-4a82-a59d-cb9bc9886be0'],0,,,,,,,,,,,,,,,,,,,,Mali,4930,00:33:00.001,Pass,
,,,,,,,,,,,,,,,,,,0.871926,,,,,,,,,,,,,,10e5dd39-08f8-42d1-af02-76ba0aaafbd5,1312,,"[37.8, 53.5]",3920391,33,,,,,-0.097253196,,Right Foot,,,,"[50.1, 52.3]",,Ground Pass,,12.3583975,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,60,Mali,4930,['acfbd38c-39b6-4efd-af14-bf3da762990d'],2,,,,,,,,,,,,,,,,,,,,Mali,4930,00:33:02.525,Pass,
,,,,,,,,,,,,,,,,,,2.247606,,,,,,,,,,,,,,07570e5e-3264-4b9f-a2b7-937353c2301a,1318,,"[63.8, 28.8]",3920391,33,,,,,0.5820107,,Left Foot,,,,"[98.6, 51.7]",,High Pass,,41.658733,,,,Percy Tau,29367.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,61,South Africa,4976,['e2c18d12-8c16-4a54-86eb-826b24768af0'],6,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:33:06.888,Pass,
,,,,,,,,,,,,,,,,,,1.234115,,,,,,,,,,,,,,b2e927c4-48bc-49f2-9790-68e7c0f049d4,1321,,"[98.6, 51.7]",3920391,33,,,,True,-2.3855977,,,,,,"[95.1, 48.4]",,High Pass,,4.8104053,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Percy Tau,29367.0,Right Midfield,61,South Africa,4976,"['0eb52352-a35d-4af7-9310-2c189d2f004e', '9369b246-7ed6-4422-8d82-7d4cb809f8ca']",9,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:33:09.215,Pass,True
,,,,,,,,,,,,,,,,,,1.376827,,,,,,,,,,,,,,2d756212-b462-4b05-ac26-64c119284a46,1328,,"[83.7, 80.0]",3920391,33,,,,,-1.2341216,,,,,,"[85.8, 74.0]",,Low Pass,,6.356886,,,,Teboho Mokoena,66716.0,,,,,Throw-in,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,62,South Africa,4976,['3b7317b6-9607-49d7-9ef0-5bc9a59d524c'],17,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:33:17.733,Pass,
,,,,,,,,,,,,,,,,,,1.157449,,,,,,,,,,,,,,18b0e1e4-1ee6-47fc-bb62-41a31a075013,1332,,"[87.2, 73.7]",3920391,33,,,,,2.4506495,,Right Foot,,,,"[82.0, 78.0]",,Ground Pass,,6.747592,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,62,South Africa,4976,"['727f0080-023c-454a-b60c-695b1cf7e551', 'e1b69722-1686-4a23-8e32-86a5e07c8c93']",19,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:33:19.439,Pass,True
,,,,,,,,,,,,,,,,,,0.805829,,,,,,,,,,,,,,21aa0d75-5466-40ab-9513-ca479b1614a7,1335,,"[81.6, 77.7]",3920391,33,,,,,-1.4923062,,Right Foot,,,,"[82.3, 68.8]",,Ground Pass,,8.927485,,,,Teboho Mokoena,66716.0,,,,,,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,62,South Africa,4976,['95f2c065-a0a5-46ad-bdfb-bdcfc834680a'],21,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:33:21.152,Pass,
