50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,d6ab7386-3e3c-47ad-9265-d3000c0f0589,17,,,"[22.4, 21.4]",3920390,0,,,,-1.0266385,,Left Foot,,,,"[31.9, 5.7]",,Ground Pass,,18.350477,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['41f13038-60ee-404b-a4aa-ad602a7ce914'],11,,,,,,,,,,,,,,,,Algeria,4898,00:00:11.988,Pass,
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,5c784478-51a2-4d7d-b0c2-84a3b8aa8868,20,,,"[33.1, 8.3]",3920390,0,,,,2.714074,,Left Foot,,,,"[16.2, 16.0]",,Ground Pass,,18.571484,,,,Ramy Bensebaini,3191.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,['89c05194-5b6e-44c1-93a3-818cd647bc67'],15,,,,,,,,,,,,,,,,Algeria,4898,00:00:15.438,Pass,
,,,,,,,,,,,,,,,,,,1.287983,,,,,,,,,,,,,,,637d4bd1-b696-4238-9602-6c25d9bbcfc8,22,,,"[14.7, 16.0]",3920390,0,,,,2.1988845,,Left Foot,,,,"[2.5, 32.8]",,Ground Pass,,20.762466,,,,Anthony Louis Mandréa,41381.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['bbd71103-c1d1-4569-98e6-eaaaafcfca67'],17,,,,,,,,,,,,,,,,Algeria,4898,00:00:17.038,Pass,
,,,,,,,,,,,,,,,,,,3.216454,,,,,,,,,,,,,,,a58e7b79-bef6-440c-90f5-e1d212d244a1,26,,,"[6.4, 37.8]",3920390,0,,,,0.36770874,,Right Foot,,,,"[56.5, 57.1]",,High Pass,,53.68892,,Incomplete,,Riyad Mahrez,3814.0,,,,,,,1,From Kick Off,Anthony Louis Mandréa,41381.0,Goalkeeper,2,Algeria,4898,"['74d2ac0d-ce24-4e16-8b1f-ba1946876049', '93f250a8-65a1-4b9c-b73a-deafde47ff3e', 'd03a7f3e-d48b-46cd-8f4e-4c75dfbbf70e']",20,,,,,,,,,,,,,,,,Algeria,4898,00:00:20.394,Pass,True
,,,,,,,,,,,,,,,,,,2.212062,,,,,,,,,,,,,,,d03a7f3e-d48b-46cd-8f4e-4c75dfbbf70e,28,,,"[63.6, 23.0]",3920390,0,,,,0.29467785,,Head,,,,"[94.9, 32.5]",,High Pass,,32.709938,,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,Recovery,1,From Kick Off,Joaquim Marcos Cunga Balanga,270407.0,Left Center Back,2,Algeria,4898,"['7d9306f9-af88-40ea-ab94-924dbaec42f3', 'a58e7b79-bef6-440c-90f5-e1d212d244a1', 'b4ff89e1-9ad6-4138-9584-b4f9b0fcfbef']",23,,,,,,,,,,,,,,,,Angola,4901,00:00:23.610,Pass,
,,,,,,,,,,,,,,,,,,1.649373,,,,,,,,,,,,,,,b4ff89e1-9ad6-4138-9584-b4f9b0fcfbef,30,,,"[25.2, 47.6]",3920390,0,,,,-0.68960685,,Head,,,,"[40.6, 34.9]",,High Pass,,19.961212,,,,Ismael Bennacer,11515.0,,,,,,Recovery,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Algeria,4898,"['b1e4e220-1f63-4bea-a309-abc2319a1736', 'd03a7f3e-d48b-46cd-8f4e-4c75dfbbf70e']",25,,,,,,,,,,,,,,,,Algeria,4898,00:00:25.822,Pass,
,,,,,,,,,,,,,,,,,,1.441908,,,,,,,,,,,,,,,a8af5d63-49bd-4f94-be82-3c7bea6a32fe,32,,,"[40.8, 34.9]",3920390,0,,,,-2.4342961,,Head,,,,"[28.4, 24.3]",,Low Pass,,16.313185,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Ismael Bennacer,11515.0,Left Center Midfield,2,Algeria,4898,['ec62c973-be19-41fe-a20c-8b7446343558'],27,,,,,,,,,,,,,,,,Algeria,4898,00:00:27.552,Pass,
,,,,,,,,,,,,,,,,,,1.545653,,,,,,,,,,,,,,,58bbd2ef-7465-41b5-93b4-553ae9face4f,36,,,"[28.6, 22.9]",3920390,0,,,,0.0,,Right Foot,,,,"[55.2, 22.9]",,High Pass,,26.6,,Incomplete,,Mohamed Youcef Belaïli,103464.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,"['c81a53f1-93cb-4df5-9b17-4530c2b8b89c', 'debd47b4-1b7a-464e-8941-0ffd4ca2ccca']",29,,,,,,,,,,,,,,,,Algeria,4898,00:00:29.601,Pass,
,,,,,,,,,,,,,,,,,,3.29418,,,,,,,,,,,,,,,debd47b4-1b7a-464e-8941-0ffd4ca2ccca,38,,,"[64.9, 57.2]",3920390,0,,,,-0.08865588,,Left Foot,,,,"[91.9, 54.8]",,High Pass,,27.106457,,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,Recovery,1,From Kick Off,Jonathan Buatu Mananga,10573.0,Right Center Back,2,Algeria,4898,"['58bbd2ef-7465-41b5-93b4-553ae9face4f', '5b351114-d725-4aad-acfa-6ca3df5daaa3', 'f7265307-5123-4a78-a168-3f1356633e38']",31,,,,,,,,,,,,,,,,Angola,4901,00:00:31.146,Pass,
,,,,,,,,,,,,,,,,,,1.521355,,,,,,,,,,,,,,,f7265307-5123-4a78-a168-3f1356633e38,41,,,"[28.2, 25.3]",3920390,0,,,True,-0.083548896,,,,,,"[48.5, 23.6]",,High Pass,,20.371058,,,,Mohamed Youcef Belaïli,103464.0,,,,,,Recovery,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,"['3e18b4ab-82e5-4ca2-8b1f-23394bc4c644', '7313cf01-69ab-45a6-847f-f1a8a543f418', 'debd47b4-1b7a-464e-8941-0ffd4ca2ccca']",34,,,,,,,,,,,,,,,,Algeria,4898,00:00:34.440,Pass,True
,,,,,,,,,,,,,,,,,,0.824041,,,,,,,,,,,,,,,3e22e637-3289-49b0-aa8b-cb02b8d1f6d3,43,,,"[48.7, 23.6]",3920390,0,,,,-2.7498927,,Other,,,,"[44.1, 21.7]",,High Pass,,4.976947,,Incomplete,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Mohamed Youcef Belaïli,103464.0,Left Wing,2,Algeria,4898,"['314e6da3-365c-4498-88f3-0a34aa0f3f56', 'cf1c6f3d-4224-419b-8bb9-4e63990bf430']",35,,,,,,,,,,,,,,,,Algeria,4898,00:00:35.962,Pass,
,,,,,,,,,,,,,,,,,,0.612362,,,,,,,,,,,,,,,cf1c6f3d-4224-419b-8bb9-4e63990bf430,45,,,"[76.0, 58.4]",3920390,0,,,,0.65342635,,Right Foot,,,,"[82.4, 63.3]",,Low Pass,,8.060397,,,,Loide António Augusto,103207.0,,,,,,Recovery,1,From Kick Off,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,2,Algeria,4898,"['3e22e637-3289-49b0-aa8b-cb02b8d1f6d3', '9da806c5-43a9-41cb-a25d-64c330854ec1']",36,,,,,,,,,,,,,,,,Angola,4901,00:00:36.786,Pass,
,,,,,,,,,,,,,,,,,,0.528808,,,,,,,,,,,,,,,8a70e3d4-8c99-4d3f-adca-c7bdb3119fc7,52,,,"[48.7, 7.5]",3920390,0,,,,-0.012657552,,Left Foot,,,,"[64.5, 7.3]",,Ground Pass,,15.801266,,Incomplete,,Mohamed Youcef Belaïli,103464.0,,,,,,,1,From Kick Off,Ismael Bennacer,11515.0,Left Center Midfield,2,Algeria,4898,"['7522e9ca-7a11-430b-b553-ddee9faa411a', 'd8c62daf-6dea-4613-8e6a-a1b707bb057b']",40,,,,,,,,,,,,,,,,Algeria,4898,00:00:40.974,Pass,
,,,,,,,,,,,,,,,,,,0.646149,,,,,,,,,,,,,,,d8c62daf-6dea-4613-8e6a-a1b707bb057b,54,,,"[55.6, 72.8]",3920390,0,,,,-0.09169616,,Right Foot,,,,"[64.3, 72.0]",,Ground Pass,,8.736704,,Incomplete,,Alfredo Kulembe Ribeiro,10844.0,,,,,,Recovery,1,From Kick Off,Jonathan Buatu Mananga,10573.0,Right Center Back,2,Algeria,4898,"['8a70e3d4-8c99-4d3f-adca-c7bdb3119fc7', 'eb85a24c-4591-4a97-980e-a62f25b440ed', 'fed30ec6-f1fe-4175-ac23-2b6e8581a7dd']",41,,,,,,,,,,,,,,,,Angola,4901,00:00:41.502,Pass,
,,,,,,,,,,,,,,,,,,0.71142,,,,,,,,,,,,,,,225ac2fd-12f5-4405-ba5f-b092da18af8b,59,,,"[55.8, 5.7]",3920390,0,,,,-1.8399638,,Left Foot,,,,"[55.0, 2.8]",,Ground Pass,,3.0083218,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Ismael Bennacer,11515.0,Left Center Midfield,2,Algeria,4898,"['4d2d279f-ffdf-4cf4-b28f-5f91e1f7ca7c', '82f55676-f51e-4845-bd79-656400fa81b3']",43,,,,,,,,,,,,,,,,Algeria,4898,00:00:43.798,Pass,True
,,,,,,,,,,,,,,,,,,0.283351,,,,,,,,,,,,,,,df16c178-d9a0-425e-ae90-877429ad552d,63,,,"[62.5, 3.7]",3920390,0,,,,1.2870022,,Left Foot,,,,"[63.2, 6.1]",,Ground Pass,,2.5,,Incomplete,,Baghdad Bounedjah,103465.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,"['5f83f776-cb91-4376-933a-258bea1d1884', 'a72a4634-cbf2-436c-9662-2de0d8ceac7d']",49,,,,,,,,,,,,,,,,Algeria,4898,00:00:49.057,Pass,
,,,,,,,,,,,,,,,,,,0.733241,,,,,,,,,,,,,,,0899456f-1a71-4fb9-bcf3-560fb9175292,67,,,"[63.8, 9.2]",3920390,0,,,,-2.8250234,,Left Foot,,,,"[58.0, 7.3]",,Ground Pass,,6.1032777,,,,Rayan Aït Nouri,12111.0,,,,,,Recovery,1,From Kick Off,Ismael Bennacer,11515.0,Left Center Midfield,2,Algeria,4898,"['7de447eb-1cda-4db0-a3d6-5e8b805e21cc', 'dc45f99b-3917-484f-bd38-c2669cc2ac5a']",50,,,,,,,,,,,,,,,,Algeria,4898,00:00:50.068,Pass,True
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,89b66a4c-65cd-4f2a-a8dc-fc6b7aece9af,71,,,"[56.7, 6.1]",3920390,0,,,,2.730239,,Left Foot,,,,"[41.8, 12.6]",,Ground Pass,,16.256075,,,,Ramy Bensebaini,3191.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,['b4d05ff0-a98a-4518-9856-ea597a52af6e'],54,,,,,,,,,,,,,,,,Algeria,4898,00:00:54.982,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,85c3c60b-e2a0-4c8e-913d-a1e18bcabc7a,74,,,"[41.6, 24.1]",3920390,0,,,,1.7988274,,Left Foot,,,,"[36.1, 47.8]",,Ground Pass,,24.329817,,,,Aïssa Mandi,6648.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['23b145e6-e1f6-4eef-8c06-678a2d342503'],57,,,,,,,,,,,,,,,,Algeria,4898,00:00:57.898,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,ec128432-af38-4a1d-b134-fabba77dc9ac,77,,,"[35.5, 50.4]",3920390,0,,,,0.8809963,,Right Foot,,,,"[48.7, 66.4]",,Ground Pass,,20.742228,,,,Youcef Atal,10040.0,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Algeria,4898,['23326974-87c3-428f-9ee5-84aa1a4eb808'],59,,,,,,,,,,,,,,,,Algeria,4898,00:00:59.786,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,4d44fba5-4548-44e0-8e6c-91d8af94685a,80,,,"[46.8, 64.6]",3920390,1,,,,-2.28654,,Right Foot,,,,"[40.8, 57.7]",,Ground Pass,,9.14385,,,,Aïssa Mandi,6648.0,,,,,,,1,From Kick Off,Youcef Atal,10040.0,Right Back,2,Algeria,4898,['87e7d006-13fa-4a09-9289-40c7cad368d8'],3,,,,,,,,,,,,,,,,Algeria,4898,00:01:03.449,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,a46a59df-ca39-46c8-8a53-71abb85972f2,83,,,"[42.2, 53.3]",3920390,1,,,,-1.5141195,,Right Foot,,,,"[43.8, 25.1]",,Ground Pass,,28.245354,,,,Ramy Bensebaini,3191.0,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Algeria,4898,['1dc216cb-7e7f-44d4-946e-39f23f70a0d1'],5,,,,,,,,,,,,,,,,Algeria,4898,00:01:05.773,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,11932756-acb2-4e1f-bfbc-573d5f993b30,86,,,"[49.5, 21.4]",3920390,1,,,,-0.6055447,,Left Foot,,,,"[71.6, 6.1]",,Ground Pass,,26.87936,,,,Mohamed Youcef Belaïli,103464.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['7b00c5ac-a521-442e-8365-db987e541ec4'],8,,,,,,,,,,,,,,,,Algeria,4898,00:01:08.497,Pass,
,,,,,,,,,,,,,,,,,,0.525425,,,,,,,,,,,,,,,9f27be6f-74ad-4a31-ad1a-a41c34051d64,90,,,"[84.9, 6.5]",3920390,1,,,,-0.4636476,,Right Foot,,,,"[90.1, 3.9]",,Ground Pass,,5.813777,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Mohamed Youcef Belaïli,103464.0,Left Wing,2,Algeria,4898,['a096c1ab-bbb4-4d97-9a1e-8f02f0969998'],14,,,,,,,,,,,,,,,,Algeria,4898,00:01:14.510,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,8f9564f9-01aa-4497-a41d-5678fbcee0d5,94,,,"[84.7, 4.3]",3920390,1,,,,2.852176,,Left Foot,,,,"[62.2, 11.0]",,Ground Pass,,23.476372,,,,Ramy Bensebaini,3191.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,['b460a953-69d3-409e-9278-96a630c99831'],18,,,,,,,,,,,,,,,,Algeria,4898,00:01:18.183,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,f3d840a3-c61d-471b-93d6-a4c6a4541a6f,97,,,"[62.7, 12.1]",3920390,1,,,,-0.37822068,,Left Foot,,,,"[77.8, 6.1]",,Ground Pass,,16.248384,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['c53fe92e-f051-4842-99a5-dac942385ecc'],23,,,,,,,,,,,,,,,,Algeria,4898,00:01:23.199,Pass,
,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,93877360-61ac-4495-8ba7-1136f1f311b9,100,,,"[77.8, 6.1]",3920390,1,,,,-0.098045275,,Left Foot,,,,"[83.9, 5.5]",,Ground Pass,,6.129437,,,,Mohamed Youcef Belaïli,103464.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,['46df7a1f-de94-4717-9d8a-74cdb1a5daa7'],25,,,,,,,,,,,,,,,,Algeria,4898,00:01:25.501,Pass,
,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,16e1c6cd-91d4-462d-b7df-935f3aeb6209,103,,,"[82.4, 5.5]",3920390,1,,,,3.0584514,,Right Foot,,,,"[77.6, 5.9]",,Ground Pass,,4.816638,,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Kick Off,Mohamed Youcef Belaïli,103464.0,Left Wing,2,Algeria,4898,['bff59719-5d3e-4def-b537-f0f5d48c3eea'],26,,,,,,,,,,,,,,,,Algeria,4898,00:01:26.157,Pass,
,,,,,,,,,,,,,,,,,,1.423199,,,,,,,,,,,,,,,c3ccaec1-f19c-4d32-a29c-1486fb892c6e,106,,,"[77.4, 6.1]",3920390,1,,,,2.6916966,,Left Foot,,,,"[56.9, 16.0]",,Ground Pass,,22.765324,,,,Ramy Bensebaini,3191.0,,,,,,,1,From Kick Off,Rayan Aït Nouri,12111.0,Left Back,2,Algeria,4898,['1ff521a4-fbb7-47ec-9466-9296f6181748'],28,,,,,,,,,,,,,,,,Algeria,4898,00:01:28.078,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,3667e869-522d-4818-9c59-cd961f7fcca4,109,,,"[56.9, 19.9]",3920390,1,,,,2.1021867,,Left Foot,,,,"[49.2, 33.0]",,Ground Pass,,15.195394,,,,Aïssa Mandi,6648.0,,,,,,,1,From Kick Off,Ramy Bensebaini,3191.0,Left Center Back,2,Algeria,4898,['f85b11b8-2895-4b06-a9a1-6be169b8ba39'],29,,,,,,,,,,,,,,,,Algeria,4898,00:01:29.780,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,bb815fb9-6004-4efe-895d-1057338efecf,112,,,"[49.7, 33.4]",3920390,1,,,,1.1791887,,Right Foot,,,,"[58.0, 53.5]",,Ground Pass,,21.746264,,,,Youcef Atal,10040.0,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Algeria,4898,['7772d5ed-bf14-41ac-a85c-263c091f6741'],32,,,,,,,,,,,,,,,,Algeria,4898,00:01:32.197,Pass,
