50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.801119,,,,,,,,,,,,,,df88fc4e-1b78-40f4-b3b1-8cc83699be0f,2309,,,"[78.6, 4.5]",3920407,68,,,,1.6627026,,Left Foot,,,,"[76.6, 26.2]",,Ground Pass,,21.791971,,,Deon Hotto Kavendji,64612.0,,,,,,2,From Free Kick,Riaan Hanamub,65555.0,Left Back,142,Namibia,4980,['996573a3-074e-43fb-bbcc-37be85cf8060'],14,,,,,,,,,,,,,,,,,Namibia,4980,00:23:14.428,Pass,
,,,,,,,,,,,,,,,,1.490814,,,,,,,,,,,,,,ff08d91a-7bfb-4514-bb7e-ced71acefc32,2314,,,"[84.3, 15.6]",3920407,68,,,,-1.3763162,,Left Foot,,,,"[86.9, 2.4]",,Low Pass,,13.453624,,,Riaan Hanamub,65555.0,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Left Wing,142,Namibia,4980,"['85c4eaa3-e615-438b-b216-ffef11aa7d92', 'b1cbf522-ad39-4ea3-a303-c005cc6eae49']",21,,,,,,,,,,,,,,,,,Namibia,4980,00:23:21.660,Pass,True
,,,,,,,,,,,,,,,,1.174086,,,,,,,,,,,,,,f6a31e3f-b885-498b-90c3-05ce8758b12f,2317,,,"[92.5, 2.2]",3920407,68,,,,0.9027275,,Left Foot,,,,"[104.1, 16.9]",,Ground Pass,,18.72565,,,Bethuel Muzeu,389319.0,,,,,,2,From Free Kick,Riaan Hanamub,65555.0,Left Back,142,Namibia,4980,['6a202d4a-c9e3-412d-8c06-7c353c4ae437'],24,,,,,,,,,,,,,,,,,Namibia,4980,00:23:24.494,Pass,
,,,,,,,,,,,,,,,,0.119348,,,,,,,,,,,,,,2cc3cd4c-40b2-40d3-8e50-81597c756fbf,2320,,,"[112.8, 10.9]",3920407,68,,,,1.2924967,,Left Foot,,,,"[113.4, 13.0]",,Low Pass,,2.184033,,Incomplete,Peter Shalulile,65723.0,,,,,,2,From Free Kick,Bethuel Muzeu,389319.0,Right Wing,142,Namibia,4980,"['37ead606-5320-4a4f-aa2e-21c943f80976', '4922a339-2b12-4d56-88f3-e69e5c59bb18']",28,,,,,,,,,,,,,,,,,Namibia,4980,00:23:28.172,Pass,
,,,,,,,,,,,,,,,,0.325171,,,,,,,,,,,,,,716b6fab-ba98-4e08-9c48-1c4d531bbbcb,2323,,,"[101.6, 12.4]",3920407,68,,,,0.82109725,,Left Foot,,,,"[104.3, 15.3]",,Low Pass,,3.9623225,,Incomplete,Peter Shalulile,65723.0,,,,,Recovery,2,From Free Kick,Riaan Hanamub,65555.0,Left Back,142,Namibia,4980,"['17128569-b268-4f69-8dd7-e88f95a5a0be', '40f889df-86b8-4e05-b1f8-b87deab4eaea']",30,,,,,,,,,,,,,,,,,Namibia,4980,00:23:30.704,Pass,
,,,,,,,,,,,,,,,,1.489197,,,,,,,,,,,,,,b5e8f9c8-4329-4ebe-900b-889bfa6e68d7,2326,,,"[105.7, 0.1]",3920407,68,,,,3.0248082,,,,,,"[87.8, 2.2]",,Low Pass,,18.022764,,,Deon Hotto Kavendji,64612.0,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,143,Namibia,4980,['e2601116-4321-40c2-8f11-4cb2331a32dd'],36,,,,,,,,,,,,,,,,,Namibia,4980,00:23:36.835,Pass,
,,,,,,,,,,,,,,,,1.220962,,,,,,,,,,,,,,026f8cd2-1bfb-4093-8411-869935cfd0da,2329,,,"[82.0, 23.1]",3920407,68,,,,0.7052133,,Right Foot,,,,"[94.1, 33.4]",,Ground Pass,,15.890248,,Incomplete,Bethuel Muzeu,389319.0,,,,,,2,From Throw In,Deon Hotto Kavendji,64612.0,Left Wing,143,Namibia,4980,"['c9ac9d7b-efc9-4ec5-8076-5af245fc8599', 'ecd26d68-49dd-4aa6-b4ed-aa1140c0ad3a']",42,,,,,,,,,,,,,,,,,Namibia,4980,00:23:42.883,Pass,
,,,,,,,,,,,,,,,,1.957059,,,,,,,,,,,,,,e5268575-38a8-4e4c-b395-e75fe47b5ae7,2334,,,"[62.4, 26.4]",3920407,68,,,,-0.9140371,,Left Foot,,,,"[79.9, 3.7]",,Ground Pass,,28.66252,,,Riaan Hanamub,65555.0,,,,,,2,From Throw In,Lubeni Haukongo,135004.0,Left Center Back,143,Namibia,4980,['498c68c0-a6c4-4c9e-854e-d3a88a2d34c2'],47,,,,,,,,,,,,,,,,,Namibia,4980,00:23:47.910,Pass,
,,,,,,,,,,,,,,,,2.382852,,,,,,,,,,,,,,59f9d261-c3ad-4c4c-87dc-b0d3d9556802,2337,,,"[81.8, 2.9]",3920407,68,,,,0.05675716,,Left Foot,,,,"[99.4, 3.9]",,Ground Pass,,17.628386,,,Prins Menelik Tjiueza,103803.0,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,143,Namibia,4980,['52f92c95-d2d9-418d-a8bc-e05424d38d64'],50,,,,,,,,,,,,,,,,,Namibia,4980,00:23:50.455,Pass,
,,,,,,,,,,,,,,,,1.487612,,,,,,,,,,,,,,8a9102f6-e32f-4453-a3cf-a1b286c1e415,2342,,,"[98.5, 1.6]",3920407,68,,,,2.9849908,,Right Foot,,,,"[90.9, 2.8]",,Ground Pass,,7.694154,,,Riaan Hanamub,65555.0,,,,,,2,From Throw In,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,143,Namibia,4980,"['de923ded-c2f9-44d9-9d8d-23d73a6e309b', 'f1c95a4b-c644-4ca1-9829-92ed9057729f']",56,,,,,,,,,,,,,,,,,Namibia,4980,00:23:56.308,Pass,True
,,,,,,,,,,,,,,,,1.570422,,,,,,,,,,,,,,8f92e55b-a792-410a-a957-348641b9bb7a,2346,,,"[90.3, 3.1]",3920407,68,,,,2.110101,,Left Foot,,,,"[82.4, 16.3]",,Ground Pass,,15.383432,,,Aprocious Petrus,136406.0,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,143,Namibia,4980,"['6b054d5a-e179-4d9f-9265-0a501ef5b452', '862477ec-7801-4c4e-b30f-36458001a3f0']",58,,,,,,,,,,,,,,,,,Namibia,4980,00:23:58.120,Pass,True
,,,,,,,,,,,,,,,,1.490203,,,,,,,,,,,,,,a9716055-5a90-4d8b-a67c-3a1d8ccc7058,2349,,,"[82.4, 16.5]",3920407,69,,,,0.8725211,,Left Foot,,,,"[108.0, 47.0]",,High Pass,,39.819717,,Pass Offside,Peter Shalulile,65723.0,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Right Defensive Midfield,143,Namibia,4980,['3457b82f-f4be-4f59-b701-aba9c8f8e5fd'],1,,,,,,,,,,,,,,,,,Namibia,4980,00:24:01.121,Pass,
,,,,,,,,,,,,,,,,3.639956,,,,,,,,,,,,,,8398c5a2-d75e-4791-88dc-b2be787dd641,2353,,,"[27.0, 32.6]",3920407,70,,,,0.30697784,,Right Foot,,,,"[92.3, 53.3]",,High Pass,,68.50241,,Incomplete,Evidence Makgopa,65853.0,,,,,Free Kick,2,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,144,South Africa,4976,"['1ead62e3-0d10-4ef2-a7f0-20c8ec078b88', 'ad8d02f4-a871-486e-b438-e89d7c5c168a']",3,,,,,,,,,,,,,,,,,South Africa,4976,00:25:03.254,Pass,
,,,,,,,,,,,,,,,,2.105896,,,,,,,,,,,,,,1ead62e3-0d10-4ef2-a7f0-20c8ec078b88,2355,,,"[27.8, 26.8]",3920407,70,,,True,-1.4717834,,,,,,"[29.3, 11.7]",,High Pass,,15.17432,,Incomplete,Riaan Hanamub,65555.0,,,,,Recovery,2,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,144,South Africa,4976,"['5f3aa659-9129-4e44-a183-942a8b4df271', '8398c5a2-d75e-4791-88dc-b2be787dd641', '90c60ab0-7329-4122-af9c-bdabb7541d34', 'e75b1219-8c85-410a-91dc-d60ec4d9fcb6']",6,,,,,,,,,,,,,,,,,Namibia,4980,00:25:06.894,Pass,True
,,,,,,,,,,,,,,,,0.803456,,,,,,,,,,,,,,1210e4ff-c985-475f-9ca3-90f6e09ad4c1,2362,,,"[89.1, 77.9]",3920407,70,,,,-2.4937813,,Left Foot,,,,"[85.4, 75.1]",,Ground Pass,,4.6400433,,,Percy Tau,29367.0,,,,,,2,From Free Kick,Thapelo James Morena,65727.0,Right Wing,144,South Africa,4976,['e21416ea-79eb-415e-af4b-335feaa8d9f7'],11,,,,,,,,,,,,,,,,,South Africa,4976,00:25:11.214,Pass,
,,,,,,,,,,,,,,,,1.317429,,,,,,,,,,,,,,9385b2e3-e21e-4e7b-b9e0-10e384e00695,2372,,,"[106.9, 77.1]",3920407,71,,,,-1.2840868,,Left Foot,True,,,"[116.6, 44.2]",,High Pass,,34.300144,,Incomplete,Evidence Makgopa,65853.0,,,,,Free Kick,2,From Free Kick,Percy Tau,29367.0,Center Attacking Midfield,145,South Africa,4976,"['39b0eba7-b3a1-4e3e-a4d3-3468e1a9cf51', 'd2a11f4e-7be0-420a-a949-3bfed2f1b1f2']",1,,,,,,,,,,,,,,,,,South Africa,4976,00:26:01.574,Pass,
,,,,,,,,,,,,,,,,1.783903,,,,,,,,,,,,,,49048244-6add-4187-8a12-d052f83be11d,2378,,,"[117.0, 53.1]",3920407,71,,,,-1.9439836,,Left Foot,True,,,"[109.6, 34.2]",,High Pass,,20.297045,,,Mothobi Mvala,65732.0,,,,,,2,From Free Kick,Thapelo Maseko,202037.0,Left Wing,145,South Africa,4976,['a5ba2205-2170-45b0-b0f6-d34e71a58869'],4,,,,,,,,,,,,,,,,,South Africa,4976,00:26:04.652,Pass,
,,,,,,,,,,,,,,,,2.89343,,,,,,,,,,,,,,2e376faf-2525-46bb-a16a-ff482e262a0b,2381,,,"[109.4, 33.9]",3920407,71,,,True,-1.4666964,,,,,,"[110.8, 20.5]",,Low Pass,,13.472936,,,Gomolemo Grant Kekana,70093.0,,,,,,2,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,145,South Africa,4976,"['5dec2fe9-687a-40a8-b8ab-c1ced9441401', 'e6ed17cb-17f8-416d-a00d-6705145146b3']",6,,,,,,,,,,,,,,,,,South Africa,4976,00:26:06.545,Pass,True
,,,,,,,,,,,,,,,,1.155127,,,,,,,,,,,,,,63ed7c23-4700-49ad-89bf-c684366a4abc,2384,,,"[120.0, 18.8]",3920407,71,,,,1.7137538,,Left Foot,,,,"[118.1, 32.0]",,High Pass,,13.336041,,Incomplete,Evidence Makgopa,65853.0,,,,,,2,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,145,South Africa,4976,"['242275a5-50dc-4b3f-a1dd-1ea05d20698a', '4c9bd537-2167-431f-ba38-313237ef8f3b']",10,,,,,,,,,,,,,,,,,South Africa,4976,00:26:10.897,Pass,
,,,,,,,,,,,,,,,,0.928082,,,,,,,,,,,,,,b1f965c3-1f30-4792-a4a9-948241e5e79c,2387,,,"[120.0, 0.1]",3920407,71,,,,1.8138294,,Right Foot,,,,"[117.0, 12.2]",,Ground Pass,,12.466354,,,Thapelo Maseko,202037.0,,,,,Corner,2,From Corner,Teboho Mokoena,66716.0,Left Defensive Midfield,146,South Africa,4976,['3921430d-4d79-472f-948d-3bf13fc2bbb0'],49,,,,,,,,,,,,,,,,,South Africa,4976,00:26:49.643,Pass,
,,,,,,,,,,,,,,,,1.256032,,,,,,,,,,,,,,f9725635-50e2-494f-8153-4100716645e2,2390,,,"[116.0, 10.1]",3920407,71,,,,-2.845841,,Left Foot,,,,"[103.2, 6.2]",,Ground Pass,,13.380957,,,Teboho Mokoena,66716.0,,,,,,2,From Corner,Thapelo Maseko,202037.0,Left Wing,146,South Africa,4976,['a88ea260-f2ac-4b49-bb4f-9ffcfb9eb8dc'],51,,,,,,,,,,,,,,,,,South Africa,4976,00:26:51.683,Pass,
,,,,,,,,,,,,,,,,0.190904,,,,,,,,,,,,,,1e915b53-4ff9-418e-b588-f2787ff7a272,2393,,,"[100.7, 4.9]",3920407,71,,,,1.3020933,,Right Foot,,,,"[102.6, 11.8]",,High Pass,,7.156815,,Incomplete,Evidence Makgopa,65853.0,,,,,,2,From Corner,Teboho Mokoena,66716.0,Left Defensive Midfield,146,South Africa,4976,"['113c129c-acd6-4ac8-8be4-28fafc843031', '7cc71e91-99b2-4bb1-8c41-bcd8c953e8b6']",53,,,,,,,,,,,,,,,,,South Africa,4976,00:26:53.938,Pass,
,,,,,,,,,,,,,,,,3.055503,,,,,,,,,,,,,,6e0ac2ce-b17d-44c3-9336-d72073ab60ed,2404,,,"[17.5, 45.8]",3920407,73,,,,0.374977,,Right Foot,,,,"[80.0, 70.4]",,High Pass,,67.16703,,,Deon Hotto Kavendji,64612.0,,,,,Free Kick,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,149,Namibia,4980,['829da436-a12a-4da7-9c42-6f481933991e'],30,,,,,,,,,,,,,,,,,Namibia,4980,00:28:30.954,Pass,
,,,,,,,,,,,,,,,,0.529743,,,,,,,,,,,,,,b3330b02-3f54-42b5-a298-239c26597767,2411,,,"[100.1, 58.0]",3920407,73,,,,-1.0315831,,Left Foot,,,,"[107.4, 45.8]",,Ground Pass,,14.217243,,Incomplete,Bethuel Muzeu,389319.0,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,149,Namibia,4980,"['94f2b69d-5454-405b-9362-2aae50e8cc30', 'f502685d-52a5-4c10-ae24-d4bd25990cff']",40,,,,,,,,,,,,,,,,,Namibia,4980,00:28:40.471,Pass,
,,,,,,,,,,,,,,,,2.92279,,,,,,,,,,,,,,dd01c1fc-b46d-4e02-b4c9-6bf2dd08f453,2416,,,"[85.5, 59.3]",3920407,73,,,,-0.8907337,,Left Foot,,,,"[105.8, 34.2]",,High Pass,,32.281574,,Pass Offside,Peter Shalulile,65723.0,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,149,Namibia,4980,['fb2fcabe-9bcd-4bed-99df-bdbcc5e4ca18'],45,,,,,,,,,,,,,,,,,Namibia,4980,00:28:45.161,Pass,
,,,,,,,,,,,,,,,,3.276193,,,,,,,,,,,,,,dada45f8-b337-4fc4-a248-d2bb50df27de,2419,,,"[22.2, 49.4]",3920407,74,,,,0.26737326,,Right Foot,,,,"[90.1, 68.0]",,High Pass,,70.40149,,Unknown,Percy Tau,29367.0,,,,,Free Kick,2,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,150,South Africa,4976,['c6d6c371-c3b7-43e7-bebb-42324f48db19'],20,,,,,,,,,,,,,,,,,South Africa,4976,00:29:20.048,Pass,
,,,,,,,,,,,,,,,,2.839528,,,,,,,,,,,,,,eb7446f8-db9b-49bc-bf3a-7f7f94a1b0a3,2423,,,"[24.8, 15.9]",3920407,74,,,,0.25072792,,Right Foot,,,,"[86.1, 31.6]",,High Pass,,63.27859,,Incomplete,Aprocious Petrus,136406.0,,,,,Free Kick,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,151,Namibia,4980,"['21484fb9-1a80-425c-bb0e-ed375aae9dc4', 'cdb7d643-7fc7-4527-92cc-92830f055ac8']",37,,,,,,,,,,,,,,,,,Namibia,4980,00:29:37.684,Pass,
,,,,,,,,,,,,,,,,0.745087,,,,,,,,,,,,,,21484fb9-1a80-425c-bb0e-ed375aae9dc4,2425,,,"[34.0, 48.5]",3920407,74,,,,-0.6084601,,Head,,,,"[42.9, 42.3]",,Low Pass,,10.846659,,,Teboho Mokoena,66716.0,,,,,Recovery,2,From Counter,Gomolemo Grant Kekana,70093.0,Right Center Back,152,South Africa,4976,"['48cd890e-0ba3-4df2-8c3b-afe066d0fa96', 'eb7446f8-db9b-49bc-bf3a-7f7f94a1b0a3']",40,,,,,,,,,,,,,,,,,South Africa,4976,00:29:40.523,Pass,
,,,,,,,,,,,,,,,,3.492461,,,,,,,,,,,,,,17ee9936-bc60-4aa8-a836-1d08e8addcfd,2428,,,"[42.3, 41.9]",3920407,74,,,,-0.16204844,ad1abe80-ef37-42c5-8bc3-f66bd2087fa5,Right Foot,,,,"[89.4, 34.2]",True,High Pass,,47.725254,,,Thapelo Maseko,202037.0,,,Through Ball,True,,2,From Counter,Teboho Mokoena,66716.0,Left Defensive Midfield,152,South Africa,4976,['971e6f22-424b-4263-a92e-981085dc5581'],42,,,,,,,,,,,,,,,,,South Africa,4976,00:29:42.471,Pass,
,,,,,,,,,,,,,,,,2.59658,,,,,,,,,,,,,,5b1e95c7-018f-4712-bdfe-de5f2cdc1798,2434,,,"[60.0, 40.0]",3920407,76,True,,,2.5796711,,Right Foot,,,,"[46.5, 48.5]",,Ground Pass,,15.953056,,,Deon Hotto Kavendji,64612.0,,,,,Kick Off,2,From Kick Off,Peter Shalulile,65723.0,Center Forward,153,Namibia,4980,['449f1fcf-fa89-4c0b-941d-0bd654bc6538'],6,,,,,,,,,,,,,,,,,Namibia,4980,00:31:06.587,Pass,
,,,,,,,,,,,,,,,,2.66075,,,,,,,,,,,,,,ec4b058b-041d-4ef3-b217-b060fb2745c3,2436,,,"[46.5, 48.5]",3920407,76,True,,,0.55674106,,Right Foot,,,,"[80.4, 69.6]",,Ground Pass,,39.930187,,Incomplete,,,,,,,,2,From Kick Off,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,153,Namibia,4980,['6ac4a0b3-edc1-4cb4-9cbe-20fef3c30ff4'],10,,,,,,,,,,,,,,,,,Namibia,4980,00:31:10.164,Pass,
,,,,,,,,,,,,,,,,0.816873,,,,,,,,,,,,,,79a31c5e-b6d4-449f-a0bd-1dd0d88499e7,2438,,,"[39.7, 8.9]",3920407,76,,,,0.51048833,,Left Foot,,,,"[49.7, 14.5]",,Ground Pass,,11.461239,,,Percy Tau,29367.0,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,154,South Africa,4976,['5da612df-b7b1-4cba-be2b-65de6f21efab'],14,,,,,,,,,,,,,,,,,South Africa,4976,00:31:14.033,Pass,
,,,,,,,,,,,,,,,,0.963418,,,,,,,,,,,,,,864e1a43-fa3c-4837-a8c8-2ecef18d85ef,2441,,,"[49.1, 16.5]",3920407,76,,,,1.9067639,,Left Foot,,,,"[44.7, 29.1]",,Ground Pass,,13.346161,,,Thabang Amod Monare,64629.0,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['3dee123f-b0a6-48e4-954d-f54277ccf321'],15,,,,,,,,,,,,,,,,,South Africa,4976,00:31:15.437,Pass,
,,,,,,,,,,,,,,,,2.116996,,,,,,,,,,,,,,4c26eec7-afe5-47ea-8bc7-6606fa582ad6,2444,,,"[46.4, 31.2]",3920407,76,,,,0.13069405,,Right Foot,,,,"[85.2, 36.3]",,High Pass,,39.133743,,,Thapelo James Morena,65727.0,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['ca5c40d0-6b7e-4c0a-942d-ea2c7860d9fc'],18,,,,,,,,,,,,,,,,,South Africa,4976,00:31:18.006,Pass,
,,,,,,,,,,,,,,,,1.634527,,,,,,,,,,,,,,5a8064cc-f3b9-4220-8fab-2ee31731d6e7,2453,,,"[33.8, 43.3]",3920407,76,,,,1.273535,,Left Foot,,,,"[42.5, 71.7]",,Ground Pass,,29.702694,,,Joslin Kamatuka,82783.0,,,,,,2,Regular Play,Riaan Hanamub,65555.0,Left Back,154,South Africa,4976,['24ba8b11-f18e-4ab8-8d99-93af9b10b649'],24,,,,,,,,,,,,,,,,,Namibia,4980,00:31:24.539,Pass,
,,,,,,,,,,,,,,,,1.748871,,,,,,,,,,,,,,5ede8883-31f2-42d0-8ab1-19445345d7c5,2456,,,"[43.8, 73.7]",3920407,76,,,,-0.62663335,,Right Foot,,,,"[85.1, 43.8]",,High Pass,,50.987255,,Incomplete,Peter Shalulile,65723.0,,,,,,2,Regular Play,Joslin Kamatuka,82783.0,Right Back,154,South Africa,4976,"['6d0dc824-0088-499a-a37b-30af97db4c2a', 'c850acc6-7f6d-4693-9ffe-334d129cea3f']",28,,,,,,,,,,,,,,,,,Namibia,4980,00:31:28.113,Pass,
,,,,,,,,,,,,,,,,1.236294,,,,,,,,,,,,,,c850acc6-7f6d-4693-9ffe-334d129cea3f,2458,,,"[35.0, 36.3]",3920407,76,,,,-0.22679885,,Head,,,,"[44.1, 34.2]",,Low Pass,,9.339165,,,Thabang Amod Monare,64629.0,,,,,Recovery,2,Regular Play,Mothobi Mvala,65732.0,Left Center Back,154,South Africa,4976,"['429603d7-af20-47be-94b4-86459b17f7a8', '5ede8883-31f2-42d0-8ab1-19445345d7c5']",29,,,,,,,,,,,,,,,,,South Africa,4976,00:31:29.862,Pass,
,,,,,,,,,,,,,,,,0.579759,,,,,,,,,,,,,,0de913f4-9a90-4ec1-831b-f043d86f0e74,2460,,,"[44.9, 33.4]",3920407,76,,,,-2.226492,,Right Foot,,,,"[41.9, 29.5]",,Ground Pass,,4.920366,,,Teboho Mokoena,66716.0,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['190bf5ff-b849-4f7a-a9cf-137a79bcc2e9'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:31:31.099,Pass,
,,,,,,,,,,,,,,,,0.961932,,,,,,,,,,,,,,e927b864-da94-4f65-aa95-414e33c56cee,2462,,,"[41.9, 29.5]",3920407,76,,,,1.6332152,,Right Foot,,,,"[41.5, 35.9]",,Ground Pass,,6.412488,,,Thabang Amod Monare,64629.0,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Left Defensive Midfield,154,South Africa,4976,['06c2e558-b527-44a1-91d1-d40dbaa746f2'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:31:31.678,Pass,
,,,,,,,,,,,,,,,,2.194275,,,,,,,,,,,,,,1fb44326-291f-4a79-85c1-2209c820e715,2465,,,"[37.7, 44.6]",3920407,76,,,,0.5816158,,Right Foot,,,,"[63.1, 61.3]",,Ground Pass,,30.398191,,,Percy Tau,29367.0,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['6031f97b-9aaa-4e52-9ca4-5f130502bc30'],33,,,,,,,,,,,,,,,,,South Africa,4976,00:31:33.918,Pass,
,,,,,,,,,,,,,,,,2.031273,,,,,,,,,,,,,,0111eb10-aec2-423d-a8d1-c6d71d1b1444,2468,,,"[63.1, 61.3]",3920407,76,,,,0.7275477,,Left Foot,,,,"[76.8, 73.5]",,Ground Pass,,18.344753,,,Evidence Makgopa,65853.0,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['43b4cdec-809f-4ad2-9fb6-e7f82ebdf05e'],36,,,,,,,,,,,,,,,,,South Africa,4976,00:31:36.305,Pass,
,,,,,,,,,,,,,,,,0.876803,,,,,,,,,,,,,,ed55a69e-46dc-4407-bdc0-05aff12c2efb,2472,,,"[85.4, 74.0]",3920407,76,,,,-2.7100196,,Right Foot,,,,"[77.8, 70.5]",,Ground Pass,,8.367198,,,Percy Tau,29367.0,,,,,,2,Regular Play,Evidence Makgopa,65853.0,Center Forward,154,South Africa,4976,"['45b915dd-58cc-4fb9-a4c0-4504a9251f9c', 'b630ada6-fdf1-49de-b08b-002b7257cb73']",39,,,,,,,,,,,,,,,,,South Africa,4976,00:31:39.494,Pass,True
,,,,,,,,,,,,,,,,0.994556,,,,,,,,,,,,,,0016b7fa-bf42-45ef-b26e-6d9706ee6804,2475,,,"[76.3, 69.6]",3920407,76,,,,-2.7707014,,Right Foot,,,,"[67.3, 66.1]",,Ground Pass,,9.656604,,,Thabang Amod Monare,64629.0,,,,,,2,Regular Play,Percy Tau,29367.0,Center Attacking Midfield,154,South Africa,4976,['1b58ce50-4436-4f4a-a715-10396cf270a3'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:31:41.473,Pass,
,,,,,,,,,,,,,,,,1.120769,,,,,,,,,,,,,,a1620854-a432-4e89-a4a5-f9c1b5a33637,2479,,,"[64.4, 59.2]",3920407,76,,,,3.097596,,Right Foot,,,,"[48.5, 59.9]",,Ground Pass,,15.915401,,,Gomolemo Grant Kekana,70093.0,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,"['0d23526c-706b-49b7-b2d0-03931ec36e0b', 'dd7129bb-b408-4356-a65a-11e158087020']",46,,,,,,,,,,,,,,,,,South Africa,4976,00:31:46.084,Pass,True
,,,,,,,,,,,,,,,,2.639745,,,,,,,,,,,,,,5703d0e3-0fb6-47e7-9c8b-fa25a81f0a59,2482,,,"[48.5, 59.9]",3920407,76,,,,-2.8470464,,Left Foot,,,,"[21.8, 51.8]",,Ground Pass,,27.901613,,,Ronwen Williams,66721.0,,,,,,2,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,154,South Africa,4976,['7c7db29e-d084-40f4-b644-3e9f67b6d814'],50,,,,,,,,,,,,,,,,,South Africa,4976,00:31:50.701,Pass,
,,,,,,,,,,,,,,,,1.841654,,,,,,,,,,,,,,b29bac7d-5fca-48e0-b0ef-6aad302f69d4,2485,,,"[22.4, 51.2]",3920407,76,,,,0.3152147,,Right Foot,,,,"[40.8, 57.2]",,Ground Pass,,19.353552,,,Thabang Amod Monare,64629.0,,,,,,2,Regular Play,Ronwen Williams,66721.0,Goalkeeper,154,South Africa,4976,['07472644-908c-4b55-bda9-84daf7267e06'],54,,,,,,,,,,,,,,,,,South Africa,4976,00:31:54.525,Pass,
,,,,,,,,,,,,,,,,1.435352,,,,,,,,,,,,,,4206b8a5-5403-4144-9b7c-ded005fe5200,2488,,,"[40.8, 57.2]",3920407,76,,,,2.0574284,,Right Foot,,,,"[31.7, 74.4]",,Ground Pass,,19.458931,,,Gomolemo Grant Kekana,70093.0,,,,,,2,Regular Play,Thabang Amod Monare,64629.0,Right Defensive Midfield,154,South Africa,4976,['2c603f39-05bb-4288-8c89-355e9ab74397'],56,,,,,,,,,,,,,,,,,South Africa,4976,00:31:56.428,Pass,
,,,,,,,,,,,,,,,,1.285111,,,,,,,,,,,,,,5c1d4da9-18b5-4756-ae1d-0df9d3db4cf9,2492,,,"[26.7, 77.9]",3920407,77,,,,0.0,,Right Foot,,,,"[39.0, 77.9]",,Ground Pass,,12.3,,,Khuliso Johnson Mudau,65719.0,,,,,,2,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,154,South Africa,4976,['5a33da0f-566e-433e-bd45-261e6d2dea44'],0,,,,,,,,,,,,,,,,,South Africa,4976,00:32:00.290,Pass,
