50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.756278,,,,,,,,,,,,db383ede-6dd6-4dd7-ac44-2d75ae9c07eb,2926,,,"[50.6, 27.9]",3922658,91,,,,,1.3765553,,Right Foot,,,,"[54.2, 46.2]",Ground Pass,,18.650738,,,,Logan Costa,45557.0,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,167,Cape Verde Islands,4924,['8d0ea7a9-4731-4e4e-81d9-dbf81a0fcb3a'],25,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:46:25.846,Pass,
,,,,,,,,,,,,,,,2.050249,,,,,,,,,,,,480ff19f-2051-40ef-8c24-ccb349408a16,2930,,,"[50.3, 50.9]",3922658,91,,,,,-3.0097096,,Right Foot,,,,"[20.9, 47.0]",Ground Pass,,29.657545,,,,Josimar José Évora Dias,105932.0,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,167,Cape Verde Islands,4924,"['1381bf7c-96ce-4540-9e6c-62863965ae98', 'a1c862d1-4b6a-4ce1-b04f-ccea45fa7b8b']",28,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:46:28.577,Pass,True
,,,,,,,,,,,,,,,3.451389,,,,,,,,,,,,5a634dd8-fb96-4b4f-8685-1fa64323c0ee,2934,,,"[25.4, 48.8]",3922658,91,,,,,0.50612766,,Right Foot,,,,"[77.9, 77.9]",High Pass,,60.025494,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,2,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,167,Cape Verde Islands,4924,"['48950ac4-0df5-4115-91d0-5a895166769d', '66257b49-e931-4a6d-84c9-361d3336e86c']",33,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:46:33.562,Pass,True
,,,,,,,,,,,,,,,1.132093,,,,,,,,,,,,bb55f59e-0cc8-47ac-b7df-aae5c738ca56,2941,,,"[52.0, 6.4]",3922658,91,,,,,1.4108832,,Left Foot,,,,"[54.5, 21.9]",Ground Pass,,15.700318,,,,Themba Zwane,65726.0,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,168,South Africa,4976,['5c011b06-c8ca-4ebb-92e4-2b65d1610812'],43,,,,,,,,,,,,,,,,,,,South Africa,4976,00:46:43.742,Pass,
,,,,,,,,,,,,,,,0.629591,,,,,,,,,,,,6320e8b0-0dd5-4366-9f5c-cff65bbc6f58,2945,,,"[54.5, 8.8]",3922658,91,,,,,-1.2679114,,Right Foot,,,,"[56.5, 2.4]",Ground Pass,,6.7052217,,,,Aubrey Maphosa Modiba,65733.0,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,168,South Africa,4976,"['076d630a-a250-464c-8a26-a854d4fbb3a9', 'b3681757-7ea5-447f-8d0f-b53c4aa28c69']",46,,,,,,,,,,,,,,,,,,,South Africa,4976,00:46:46.990,Pass,True
,,,,,,,,,,,,,,,1.048134,,,,,,,,,,,,ea0ebf9e-cc21-446f-beb0-2611e37a55b8,2948,,,"[57.5, 1.0]",3922658,91,,,,,0.11147622,,Left Foot,,,,"[70.9, 2.5]",Low Pass,,13.483694,,Incomplete,,Teboho Mokoena,66716.0,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,168,South Africa,4976,"['9b04da75-3d6d-4dc0-9f81-b56c2713b652', 'da68a481-54fd-4821-87d5-f52882849953']",47,,,,,,,,,,,,,,,,,,,South Africa,4976,00:46:47.994,Pass,
,,,,,,,,,,,,,,,2.989948,,,,,,,,,,,,c515e259-1d58-4f5e-8084-fca0c7375283,2952,,,"[58.2, 78.9]",3922658,91,,,,,-0.63141066,722ee4ac-dab5-4be7-a9f6-0771a5ae9273,Right Foot,,,,"[103.6, 45.7]",Low Pass,,56.24411,,,,Gilson Benchimol Tavares,105936.0,True,,Through Ball,True,,2,From Counter,Logan Costa,45557.0,Right Center Back,169,Cape Verde Islands,4924,['241f98ff-36ff-4689-b133-44e00a31e229'],51,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:46:51.201,Pass,
,,,,,,,,,,,,,,,3.3168,,,,,,,,,,,,5c550578-b10a-4a8b-8802-5e561d8eddf9,2959,,,"[15.9, 33.1]",3922658,92,,,,,-0.109011404,,Drop Kick,,,,"[82.6, 25.8]",High Pass,,67.09829,,,,Teboho Mokoena,66716.0,,,,,,2,Regular Play,Ronwen Williams,66721.0,Goalkeeper,169,Cape Verde Islands,4924,['a54a93e5-ef85-4c90-9798-df41f8f23a5f'],1,,,,,,,,,,,,,,,,,,,South Africa,4976,00:47:01.486,Pass,
,,,,,,,,,,,,,,,2.163595,,,,,,,,,,,,555a6f75-5d79-4cda-a66e-1b58c5c97f1f,2967,,,"[66.5, 51.5]",3922658,92,,,,,-1.4940244,,Left Foot,,,,"[67.8, 34.6]",Ground Pass,,16.949926,,Incomplete,,Laros Duarte,21173.0,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Wing,169,Cape Verde Islands,4924,"['3ea1b8e5-6a09-44fa-b207-352259b6e917', 'e0b052e4-9d3d-4fd8-9088-7dfc5f97090c']",10,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:10.516,Pass,
,,,,,,,,,,,,,,,0.164844,,,,,,,,,,,,af7c3671-cafa-4454-bf0e-5a3f72ebd25f,2972,,,"[65.0, 49.5]",3922658,92,,,,,-0.039978687,,Right Foot,,,,"[67.5, 49.4]",Ground Pass,,2.5019991,,Incomplete,,Evidence Makgopa,65853.0,,,,,,2,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,169,Cape Verde Islands,4924,"['7a979669-579d-4937-98eb-39a593ff5140', 'f0fe155e-7f63-4900-8a79-e8be54fc77c8']",14,,,,,,,,,,,,,,,,,,,South Africa,4976,00:47:14.893,Pass,
,,,,,,,,,,,,,,,6.100329,,,,,,,,,,,,9126230b-e75c-4b41-9e56-a89fc3232d90,2980,,,"[44.7, 26.2]",3922658,92,,True,,,-0.36054024,,Right Foot,,,,"[100.4, 5.2]",High Pass,,59.52722,,,,Tiago Manuel Dias Correia,7900.0,,,,,Free Kick,2,From Free Kick,João Paulo Moreira Fernandes,133038.0,Left Back,170,Cape Verde Islands,4924,['a40b6165-f9e2-40da-abca-555b882252f6'],45,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:45.099,Pass,
,,,,,,,,,,,,,,,3.157917,,,,,,,,,,,,61925166-3169-411f-a9f5-8cb23d050d46,2985,,,"[99.7, 0.1]",3922658,92,,True,,,2.6281328,,,,,,"[86.4, 7.6]",Low Pass,,15.268923,,,,João Paulo Moreira Fernandes,133038.0,,,,,Throw-in,2,From Throw In,Tiago Manuel Dias Correia,7900.0,Left Wing,171,Cape Verde Islands,4924,['81838001-c373-48e5-9185-93e0381183a3'],55,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:55.051,Pass,
,,,,,,,,,,,,,,,1.809196,,,,,,,,,,,,a1913a61-c98e-4c3d-a386-c3d287c38fa8,2987,,,"[80.1, 10.6]",3922658,92,,,,,2.1717134,,Left Foot,,,,"[63.1, 35.4]",Ground Pass,,30.067259,,,,Logan Costa,45557.0,,,,,,2,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,171,Cape Verde Islands,4924,['55fba3a4-bd9a-43b5-a7ef-7cdfed3f581e'],59,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:47:59.552,Pass,
,,,,,,,,,,,,,,,1.27235,,,,,,,,,,,,4ef89a3b-3844-40bc-9757-99cefe7e3caa,2990,,,"[68.6, 45.6]",3922658,93,,,,,1.5152978,,Right Foot,,,,"[69.5, 61.8]",Ground Pass,,16.224981,,,,Steven Moreira,7197.0,,,,,,2,From Throw In,Logan Costa,45557.0,Right Center Back,171,Cape Verde Islands,4924,['3e437695-e8f6-453d-82ca-ba881f986080'],5,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:05.125,Pass,
,,,,,,,,,,,,,,,1.216057,,,,,,,,,,,,3e721f13-4007-4842-aee6-2cf940b144ed,2993,,,"[69.5, 65.9]",3922658,93,,,,,0.88847977,,Right Foot,,,,"[78.6, 77.1]",Ground Pass,,14.43087,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,2,From Throw In,Steven Moreira,7197.0,Right Back,171,Cape Verde Islands,4924,['f2f64443-4f3d-4918-931f-4eb26d89964c'],7,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:07.157,Pass,
,,,,,,,,,,,,,,,1.870401,,,,,,,,,,,,c33aba49-aa91-47ca-a4bc-241f903a614c,2996,,,"[83.6, 78.4]",3922658,93,,,,,-0.03507333,,Right Foot,,,,"[106.4, 77.6]",Ground Pass,,22.814032,,,,Kenny Rocha Santos,23301.0,,,,,,2,From Throw In,Willy Afonso Semedo Johnson,28413.0,Right Wing,171,Cape Verde Islands,4924,['41527030-0b8a-4f2e-a718-19ab3862adc6'],9,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:09.897,Pass,
,,,,,,,,,,,,,,,2.021197,,,,,,,,,,,,618ac543-6280-4b82-8a87-027a8918b0f0,3000,,,"[106.2, 77.9]",3922658,93,,,,,-1.2193515,,Right Foot,,,,"[112.8, 59.9]",Ground Pass,,19.171854,,Incomplete,,Willy Afonso Semedo Johnson,28413.0,,,,,,2,From Throw In,Kenny Rocha Santos,23301.0,Right Defensive Midfield,171,Cape Verde Islands,4924,"['0f4d0d90-2256-4a6e-a248-e3dde641d9cb', '2fdc5252-86dc-4e82-a7aa-4015e884790c', '557c7850-8c6b-4638-b2e4-1d633896d0ee']",11,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:48:11.971,Pass,True
,,,,,,,,,,,,,,,0.720916,,,,,,,,,,,,0f4d0d90-2256-4a6e-a248-e3dde641d9cb,3003,,,"[7.3, 20.2]",3922658,93,,,,,-1.6824791,,Left Foot,,,,"[6.1, 9.5]",Ground Pass,,10.767079,,,,Teboho Mokoena,66716.0,,,,,Recovery,2,Regular Play,Mothobi Mvala,65732.0,Left Center Back,172,South Africa,4976,"['033c20f8-fa9e-48e8-8ef8-feaac7da9875', '592340b6-1c15-4224-8334-7afcea54ce31', '618ac543-6280-4b82-8a87-027a8918b0f0']",13,,,,,,,,,,,,,,,,,,,South Africa,4976,00:48:13.992,Pass,True
,,,,,,,,,,,,,,,0.89923,,,,,,,,,,,,42941fa0-c471-4755-b37e-006d862570d3,3006,,,"[5.9, 11.6]",3922658,93,,,,,0.60515356,,Right Foot,,,,"[19.2, 20.8]",Ground Pass,,16.171888,,,,Aubrey Maphosa Modiba,65733.0,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,172,South Africa,4976,['95340c30-f19a-47eb-ba56-6b0a288ec415'],15,,,,,,,,,,,,,,,,,,,South Africa,4976,00:48:15.577,Pass,
,,,,,,,,,,,,,,,0.709769,,,,,,,,,,,,5561ceac-cb4f-41ee-a838-959a73c19650,3015,,,"[25.1, 5.6]",3922658,93,,,,,0.45333868,,Right Foot,,,,"[32.9, 9.4]",Ground Pass,,8.676405,,,,Thapelo Maseko,202037.0,,,,,Recovery,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,172,South Africa,4976,['999d2166-6066-44c7-8530-9bb17cd5b6fe'],21,,,,,,,,,,,,,,,,,,,South Africa,4976,00:48:21.755,Pass,
,,,,,,,,,,,,,,,3.627899,,,,,,,,,,,,dd3e40e7-cc46-4df2-bf75-996456d64803,3021,,,"[33.7, 3.8]",3922658,94,,,,,0.2647926,,Right Foot,,,,"[97.5, 21.1]",High Pass,,66.103935,,Incomplete,,Evidence Makgopa,65853.0,,,,,Free Kick,2,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,173,South Africa,4976,"['8424425c-db0f-4bbc-9de1-fcc56adb7801', '94ef2303-a3a6-44ee-912e-e40da2a8a71a']",8,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:08.583,Pass,
,,,,,,,,,,,,,,,2.82794,,,,,,,,,,,,2422c8cd-f6ea-4533-997b-ce0a044837b1,3024,,,"[77.0, 22.0]",3922658,94,,,,,0.7200287,,Right Foot,,,,"[100.6, 42.7]",High Pass,,31.391878,,,,Mihlali Samson Mayambela,133003.0,,,,,Recovery,2,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,173,South Africa,4976,['e01d0e19-9bef-43b1-9340-e76a86c13205'],13,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:13.781,Pass,
,,,,,,,,,,,,,,,2.02344,,,,,,,,,,,,36f96507-213d-4020-8786-74503c5251c5,3027,,,"[100.6, 42.7]",3922658,94,,,,True,2.0544913,,,,,,"[92.3, 58.5]",High Pass,,17.847408,,,,Teboho Mokoena,66716.0,,,,,,2,From Free Kick,Mihlali Samson Mayambela,133003.0,Right Wing,173,South Africa,4976,"['6f9b8a92-d494-49c0-9459-9ab6236f4bc9', '7940561d-4ae3-434f-bfcb-c851787b494f']",16,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:16.648,Pass,True
,,,,,,,,,,,,,,,1.43828,,,,,,,,,,,,83942886-9643-4a76-953c-746d03b2654d,3031,,,"[103.9, 76.4]",3922658,94,,,,,-1.2192498,,Right Foot,True,,,"[114.5, 47.5]",Low Pass,,30.782625,,Incomplete,,,,,,,,,2,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,173,South Africa,4976,"['13e73e12-cb5f-41d4-a2ce-60c830e87ac3', 'e98bf648-94f1-49ef-8110-a93557cff19a']",24,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:24.325,Pass,True
,,,,,,,,,,,,,,,1.10516,,,,,,,,,,,,c0f24b65-a9bf-4c0a-88b1-957e6883b87c,3033,,,"[108.1, 80.0]",3922658,94,,,,,-1.1374425,,,,,,"[114.3, 66.6]",Low Pass,,14.764823,,,,Themba Zwane,65726.0,,,,,Throw-in,2,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,174,South Africa,4976,['f13dfb06-e6cb-4de7-b83d-3cf9eca5f51e'],42,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:42.256,Pass,
,,,,,,,,,,,,,,,4.052983,,,,,,,,,,,,1385bdd3-fdf5-4fd4-bd06-a89d1e46b6d8,3040,,,"[90.9, 60.3]",3922658,94,,,,,-1.1141207,,Right Foot,,,,"[110.7, 20.0]",High Pass,,44.901337,,,,Thapelo Maseko,202037.0,,True,,,Recovery,2,From Throw In,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,174,South Africa,4976,['8d991728-788d-4f92-a254-504d4567f3ca'],47,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:47.506,Pass,
,,,,,,,,,,,,,,,1.746598,,,,,,,,,,,,de9d2c23-b1f8-4f3f-91ce-eaa17276aacd,3044,,,"[110.7, 12.4]",3922658,94,,,,,-2.6732502,,Left Foot,,,,"[102.2, 8.1]",Ground Pass,,9.525755,,,,Aubrey Maphosa Modiba,65733.0,,,,,,2,From Throw In,Thapelo Maseko,202037.0,Left Wing,174,South Africa,4976,['9ef116c2-71e4-46cc-afef-9c0026ea79e4'],52,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:52.951,Pass,
,,,,,,,,,,,,,,,0.799889,,,,,,,,,,,,ff14c854-6574-49f1-8bcd-7d3c9a506103,3047,,,"[102.2, 8.1]",3922658,94,,,,,1.146788,,Left Foot,,,,"[108.7, 22.5]",High Pass,,15.79905,,Incomplete,,,,,,,,,2,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,174,South Africa,4976,['4aa1a384-2232-48ea-b454-3728fff71afa'],54,,,,,,,,,,,,,,,,,,,South Africa,4976,00:49:54.752,Pass,
,,,,,,,,,,,,,,,1.199586,,,,,,,,,,,,d4d00f79-4c0f-44a4-b85e-5c8838fce42f,3053,,,"[66.4, 3.8]",3922658,95,,,,True,-0.08063287,,,,,,"[86.2, 2.2]",High Pass,,19.864542,,Unknown,,,,,,,,Recovery,2,From Throw In,Mothobi Mvala,65732.0,Left Center Back,174,South Africa,4976,['c997fa1e-0b1f-4ce5-86af-223bb42b7329'],3,,,,,,,,,,,,,,,,,,,South Africa,4976,00:50:03.884,Pass,True
,,,,,,,,,,,,,,,1.335034,,,,,,,,,,,,ae3e8b00-ccf1-4d03-aa01-ffef342768f5,3059,,,"[60.0, 40.0]",3922658,90,,,,,2.8083484,,Left Foot,,,,"[41.8, 46.3]",Ground Pass,,19.259542,,,,Logan Costa,45557.0,,,,,Kick Off,3,From Kick Off,Tiago Manuel Dias Correia,7900.0,Left Wing,175,Cape Verde Islands,4924,['8293dd86-1381-4973-bf17-4642a917b0eb'],0,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:00.643,Pass,
,,,,,,,,,,,,,,,2.43321,,,,,,,,,,,,a2abbd89-6ea0-4be2-8784-53df0bae3472,3062,,,"[41.6, 49.3]",3922658,90,,,,,0.43609554,,Right Foot,,,,"[93.1, 73.3]",High Pass,,56.81769,,,,Willy Afonso Semedo Johnson,28413.0,,,,,,3,From Kick Off,Logan Costa,45557.0,Right Center Back,175,Cape Verde Islands,4924,['65d2e5ba-5544-4903-84e1-688646157707'],4,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:04.824,Pass,
,,,,,,,,,,,,,,,2.773764,,,,,,,,,,,,10d43af6-82e8-41e0-a5c0-dbaf6d844588,3070,,,"[8.6, 3.6]",3922658,90,,,,,0.009455983,,Left Foot,,,,"[50.9, 4.0]",High Pass,,42.30189,,Incomplete,,Evidence Makgopa,65853.0,,,,,,3,From Kick Off,Aubrey Maphosa Modiba,65733.0,Left Back,175,Cape Verde Islands,4924,"['06abedca-893a-4073-a450-6c14180b5787', '2a8c513b-298f-4731-91bc-8cb3e82406b9', '4f398d13-b711-4475-85a5-63fb5f0f8be7']",13,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:13.008,Pass,True
,,,,,,,,,,,,,,,2.56959,,,,,,,,,,,,4f398d13-b711-4475-85a5-63fb5f0f8be7,3072,,,"[69.2, 76.1]",3922658,90,,,,,-0.22024873,,Head,,,,"[82.6, 73.1]",High Pass,,13.731715,,,,Kenny Rocha Santos,23301.0,,,,,Recovery,3,From Kick Off,Logan Costa,45557.0,Right Center Back,175,Cape Verde Islands,4924,"['10d43af6-82e8-41e0-a5c0-dbaf6d844588', '9065aba6-1f23-498b-8651-3bda31e42a71']",15,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:15.782,Pass,
,,,,,,,,,,,,,,,1.082095,,,,,,,,,,,,b7712b2a-da09-445a-a962-d4bcf72d5da2,3079,,,"[32.3, 8.5]",3922658,90,,,,,-0.34009713,,Right Foot,,,,"[38.8, 6.2]",Ground Pass,,6.8949256,,,,Thapelo Maseko,202037.0,,,,,,3,Regular Play,Evidence Makgopa,65853.0,Center Forward,176,South Africa,4976,"['52172c52-311e-4524-9d04-3ebb0b78912a', 'e8903a20-f1ff-4aa3-ae34-b6177f810ce6']",19,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:19.861,Pass,True
,,,,,,,,,,,,,,,5.149977,,,,,,,,,,,,abd2cb4f-0904-4485-842a-eb7f646db33a,3083,,,"[45.6, 8.1]",3922658,90,,,,,1.0653591,,Left Foot,,,,"[82.4, 74.6]",High Pass,,76.00323,,,,Mihlali Samson Mayambela,133003.0,,True,,,,3,Regular Play,Thapelo Maseko,202037.0,Left Wing,176,South Africa,4976,"['29f6c998-df9b-4c78-a1a5-c1fe82177735', '79e85fe9-59bb-4773-b01e-ea15bb87dbd0']",22,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:22.070,Pass,True
,,,,,,,,,,,,,,,1.484179,,,,,,,,,,,,06fdc2e2-fd5d-4748-8c98-39e8f78f36f2,3087,,,"[85.0, 78.0]",3922658,90,,,,,-2.1100097,,Right Foot,,,,"[77.7, 65.8]",Ground Pass,,14.217243,,Incomplete,,Teboho Mokoena,66716.0,,,,,,3,Regular Play,Mihlali Samson Mayambela,133003.0,Right Wing,176,South Africa,4976,"['1d7cb37a-00ca-489d-ab5c-27c7675b838f', 'a19f3137-76c6-4932-a61d-7abcba72d31f', 'ca7a9b62-bfec-437a-8395-df7ff5225e7b']",29,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:29.131,Pass,True
,,,,,,,,,,,,,,,2.680711,,,,,,,,,,,,3ff20867-ec74-446f-9b13-4f464f40fbfd,3090,,,"[76.8, 80.0]",3922658,90,,,,,-2.6257837,,,,,,"[57.4, 69.0]",Low Pass,,22.301569,,,,Gomolemo Grant Kekana,70093.0,,,,,Throw-in,3,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,177,South Africa,4976,['a650456a-14be-48db-9ce0-3c026ee8a8bc'],48,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:48.766,Pass,
,,,,,,,,,,,,,,,1.79239,,,,,,,,,,,,e8b71171-65e6-4866-aadc-e5118307b0e3,3093,,,"[54.4, 68.2]",3922658,90,,,,,-1.9620798,,Right Foot,,,,"[45.2, 45.9]",Ground Pass,,24.123226,,,,Mothobi Mvala,65732.0,,,,,,3,From Throw In,Gomolemo Grant Kekana,70093.0,Right Center Back,177,South Africa,4976,['a3d94957-2471-4c99-a1ff-bc3b66e9c788'],52,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:52.776,Pass,
,,,,,,,,,,,,,,,1.432,,,,,,,,,,,,08f58b2f-095d-4364-8300-3f98206f4353,3096,,,"[45.2, 45.9]",3922658,90,,,,,-1.250922,,Right Foot,,,,"[50.5, 29.9]",Ground Pass,,16.854969,,,,Aubrey Maphosa Modiba,65733.0,,,,,,3,From Throw In,Mothobi Mvala,65732.0,Left Center Back,177,South Africa,4976,['fe755dbd-7985-4dd1-a389-8cffef13d86f'],55,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:55.082,Pass,
,,,,,,,,,,,,,,,1.227551,,,,,,,,,,,,af1ac717-8834-43de-af60-410f9511bfd3,3099,,,"[51.4, 29.0]",3922658,90,,,,,2.4050446,,Left Foot,,,,"[39.6, 39.7]",Ground Pass,,15.928905,,,,Mothobi Mvala,65732.0,,,,,,3,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,177,South Africa,4976,['bf9998dd-a5d3-44f4-ad51-a4dbd30bb417'],57,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:57.005,Pass,
,,,,,,,,,,,,,,,2.174225,,,,,,,,,,,,542fc1ab-fe12-4100-a1a0-144149ab8004,3102,,,"[37.5, 42.1]",3922658,90,,,,,1.3282448,,Right Foot,,,,"[44.7, 71.2]",Ground Pass,,29.977491,,,,Gomolemo Grant Kekana,70093.0,,,,,,3,From Throw In,Mothobi Mvala,65732.0,Left Center Back,177,South Africa,4976,['d534522b-2658-4260-8417-62c084f216e7'],59,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:59.546,Pass,
,,,,,,,,,,,,,,,1.419813,,,,,,,,,,,,bc954160-436b-4770-8973-41fbd5e876f0,3105,,,"[47.3, 72.3]",3922658,91,,,,,-0.5949631,,Right Foot,,,,"[57.2, 65.6]",Ground Pass,,11.954079,,,,Teboho Mokoena,66716.0,,,,,,3,From Throw In,Gomolemo Grant Kekana,70093.0,Right Center Back,177,South Africa,4976,['7dea308f-6727-4cf1-a3bd-a6285dd35cd6'],3,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:03.527,Pass,
,,,,,,,,,,,,,,,1.990509,,,,,,,,,,,,67a1f4cb-b029-4364-8de6-027ac0db45a6,3108,,,"[57.2, 65.6]",3922658,91,,,,,-1.990903,,Right Foot,,,,"[48.4, 45.9]",Ground Pass,,21.576145,,,,Mothobi Mvala,65732.0,,,,,,3,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,177,South Africa,4976,['3bdfb0e5-3be6-4cb3-91e4-b00b1c127415'],6,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:06.497,Pass,
,,,,,,,,,,,,,,,1.812806,,,,,,,,,,,,565b9bd7-8418-42de-a73a-b94045db437f,3111,,,"[48.4, 45.9]",3922658,91,,,,,1.0978898,,Left Foot,,,,"[57.2, 63.1]",Ground Pass,,19.320456,,,,Teboho Mokoena,66716.0,,,,,,3,From Throw In,Mothobi Mvala,65732.0,Left Center Back,177,South Africa,4976,['a3a39426-5855-4c29-9281-894a25647bcd'],9,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:09.076,Pass,
,,,,,,,,,,,,,,,2.653883,,,,,,,,,,,,12e660ae-f0d9-4f3d-97ff-32aff391db3e,3114,,,"[63.4, 64.1]",3922658,91,,,,,-0.3342253,,Right Foot,,,,"[108.9, 48.3]",High Pass,,48.165237,,,,Evidence Makgopa,65853.0,,,,,,3,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,177,South Africa,4976,['239d7a22-9e59-4d31-a40b-da11e67f92bc'],12,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:12.635,Pass,
,,,,,,,,,,,,,,,1.762157,,,,,,,,,,,,1422b3e4-fd94-43e7-bac8-b5fdf16a2ae1,3118,,,"[109.6, 48.5]",3922658,91,,,,,-1.3854483,750d43dc-bf8f-4da3-8e27-c8c4556c63a2,Other,,,,"[110.8, 42.1]",High Pass,,6.511528,,,,Mihlali Samson Mayambela,133003.0,True,,,,,3,From Throw In,Evidence Makgopa,65853.0,Center Forward,177,South Africa,4976,"['5aa6f3e5-e0e4-432e-9111-639e0ccb77ab', 'c598de7c-a52f-4e61-89a7-9d951bb62f1d']",15,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:15.358,Pass,True
,,,,,,,,,,,,,,,1.238922,,,,,,,,,,,,48fd954a-0092-4708-9bd8-ba38326cbfbd,3131,,,"[99.3, 25.4]",3922658,91,,,,,-1.1856388,,Left Foot,,,,"[103.8, 14.3]",Ground Pass,,11.977479,,,,Mihlali Samson Mayambela,133003.0,,,,,,3,From Throw In,Thapelo Maseko,202037.0,Left Wing,177,South Africa,4976,"['1182e536-48cc-4ed6-bce3-6bda6a7f5433', '4b7a85f5-ac86-445a-b3af-1fd7ae866521']",23,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:23.437,Pass,True
