50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.723412,,,,,,,,,,0d835c00-d77c-4176-85be-a3afd8695547,1881,,"[10.4, 0.1]",3920418,45,,,,,0.25589228,,,,,,"[27.6, 4.6]",Low Pass,,17.77892,,,Mbwana Ally Samatta,16548.0,,,,,Throw-in,2,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,94,Tanzania,4953,['a72ccf5d-ea21-4b1e-9471-735ff61f9928'],12,,,,,,,,,,,,,,,,Tanzania,4953,00:00:12.680,Pass,
,,,,,,,,,,,,,,,1.506893,,,,,,,,,,d8143d2d-b355-46c9-9892-8abda1c59400,1885,,"[27.6, 5.2]",3920418,45,,,,,0.2122705,,Right Foot,,,,"[39.2, 7.7]",Low Pass,,11.866339,Incomplete,,,,,,,,,2,From Throw In,Mbwana Ally Samatta,16548.0,Center Forward,94,Tanzania,4953,"['29a5d7c8-0c42-458f-9f78-a02c3d71a762', '3d53f2e1-00fd-42d6-8d24-cba138aae8de']",14,,,,,,,,,,,,,,,,Tanzania,4953,00:00:14.864,Pass,True
,,,,,,,,,,,,,,,0.839995,,,,,,,,,,2e7c3d1d-5827-4d6b-9151-c1f1d43236a8,1889,,"[89.8, 76.4]",3920418,45,,,,,-1.2782346,,Left Foot,,,,"[92.3, 68.1]",Ground Pass,,8.668333,,,Yoane Wissa,7294.0,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,95,Congo DR,4881,['c92cafc3-168e-4e01-a780-5806f4bbd3b7'],18,,,,,,,,,,,,,,,,Congo DR,4881,00:00:18.302,Pass,
,,,,,,,,,,,,,,,2.127136,,,,,,,,,,681d7879-c6ae-4423-b1e8-f6669828cf75,1893,,"[92.3, 68.1]",3920418,45,,,,,-1.7949084,,Left Foot,,,,"[89.2, 54.5]",Ground Pass,,13.948835,Incomplete,,Charles Pickel,28415.0,,,,,,2,Regular Play,Yoane Wissa,7294.0,Left Wing,95,Congo DR,4881,"['4fcee545-c3fc-44e0-a264-5cbd5765efce', 'c8d11ff0-09b6-4e37-a788-4b9541f4e0a6']",19,,,,,,,,,,,,,,,,Congo DR,4881,00:00:19.182,Pass,
,,,,,,,,,,,,,,,0.839998,,,,,,,,,,e6f161cc-13bf-491f-987f-26daf9cca125,1901,,"[106.8, 80.0]",3920418,45,,,,,-0.9983365,,,,,,"[112.6, 71.0]",Low Pass,,10.707007,,,Gaël Kakuta,3130.0,,,,,Throw-in,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,96,Congo DR,4881,['bd621690-f609-4b28-8bbb-ef66d6a6c189'],34,,,,,,,,,,,,,,,,Congo DR,4881,00:00:34.911,Pass,
,,,,,,,,,,,,,,,3.205884,,,,,,,,,,200495b0-662d-4545-ad6d-aa64ea8afdbb,1908,,"[7.0, 42.3]",3920418,45,,True,,,1.2981392,,Left Foot,,,,"[12.9, 63.4]",Ground Pass,,21.909359,,,Bakari Nondo Mwamnyeto,103269.0,,,,,Goal Kick,2,From Goal Kick,Aishi Manula,103262.0,Goalkeeper,97,Tanzania,4953,['a4618b50-ef8a-4a26-b4fe-4695d8658450'],56,,,,,,,,,,,,,,,,Tanzania,4953,00:00:56.785,Pass,
,,,,,,,,,,,,,,,3.160933,,,,,,,,,,20cdd72f-4913-4495-8573-28c165a8ef59,1910,,"[12.2, 65.4]",3920418,46,,,,,-0.045497037,,Right Foot,,,,"[73.7, 62.6]",High Pass,,61.563705,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,2,From Goal Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,97,Tanzania,4953,"['55e90a40-a6e6-4d21-901e-b851f52959a9', 'e1d20cb7-dbc4-4d2a-b00b-6144185e75d1']",0,,,,,,,,,,,,,,,,Tanzania,4953,00:01:00.616,Pass,
,,,,,,,,,,,,,,,1.655602,,,,,,,,,,55e90a40-a6e6-4d21-901e-b851f52959a9,1912,,"[46.4, 17.5]",3920418,46,,,,True,1.456789,,,,,,"[47.9, 30.6]",High Pass,,13.185598,Incomplete,,Samuel Moutoussamy,4412.0,,,,,Recovery,2,From Goal Kick,Dylan Batubinsika,24105.0,Left Center Back,97,Tanzania,4953,"['20cdd72f-4913-4495-8573-28c165a8ef59', '6fe35d5e-8015-4724-ae28-123396452884', 'd673e594-c017-4963-9c99-e5879e28b3e9', 'e75b1a3b-0c60-4e44-982d-57cce7b6ad54']",3,,,,,,,,,,,,,,,,Congo DR,4881,00:01:03.777,Pass,True
,,,,,,,,,,,,,,,1.170396,,,,,,,,,,71bfd30a-a159-40ee-bee1-3f7be01d2711,1918,,"[80.3, 40.4]",3920418,46,,,,,-1.220396,,Right Foot,,,,"[87.5, 20.7]",Low Pass,,20.974508,Incomplete,,Mbwana Ally Samatta,16548.0,,,,,,2,From Goal Kick,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,97,Tanzania,4953,"['1069f00e-0ac3-4a0f-8a2b-6680955521ac', '49989bef-9994-40fe-a573-672b3a18772b', 'ed3a151a-d368-435c-9bd6-b33404d7aec6']",8,,,,,,,,,,,,,,,,Tanzania,4953,00:01:08.140,Pass,True
,,,,,,,,,,,,,,,1.881937,,,,,,,,,,c82a40ea-7042-41e5-8ca5-cdf52d78c577,1926,,"[48.4, 80.0]",3920418,46,,,,,-0.23850925,,,,,,"[73.9, 73.8]",High Pass,,26.242905,,,Silas Katompa Mvumpa,13329.0,,,,,Throw-in,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,98,Congo DR,4881,['c6e1172d-2f0a-4022-984b-d6589e97f583'],28,,,,,,,,,,,,,,,,Congo DR,4881,00:01:28.014,Pass,
,,,,,,,,,,,,,,,0.877081,,,,,,,,,,72592473-77de-41a4-90b8-78e9fd2fc7d9,1932,,"[48.9, 9.6]",3920418,46,,,,,-2.0200565,,Left Foot,,,,"[46.2, 4.0]",Ground Pass,,6.2169123,,,Mbwana Ally Samatta,16548.0,,,,,Recovery,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,99,Tanzania,4953,"['7049082d-c600-474e-a51c-550b34385936', '78834d52-d726-46fa-9d1b-b569d4756cf8']",31,,,,,,,,,,,,,,,,Tanzania,4953,00:01:31.502,Pass,True
,,,,,,,,,,,,,,,1.660152,,,,,,,,,,2231df71-3bb3-4219-9757-6922b4fecfa3,1936,,"[46.2, 4.8]",3920418,46,,,,,1.6358207,,Right Foot,,,,"[44.8, 26.3]",Ground Pass,,21.545532,,,Himid Mao Mkami,86067.0,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,99,Tanzania,4953,"['523ac82f-a0d7-4d6d-bc17-2f0bdb261b12', '8b7d3586-390c-47d9-ae6e-71a6f7f1e73a']",33,,,,,,,,,,,,,,,,Tanzania,4953,00:01:33.648,Pass,True
,,,,,,,,,,,,,,,2.03054,,,,,,,,,,8c4f98bc-bc33-4ca6-9649-e01a768c8782,1939,,"[46.2, 39.6]",3920418,46,,,,,1.5552696,,Right Foot,,,,"[46.7, 71.8]",Ground Pass,,32.20388,,,Lusajo Mwaikenda,136596.0,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,99,Tanzania,4953,['184b0db8-c4b5-40cf-ba9d-3bdabf9a0c2e'],37,,,,,,,,,,,,,,,,Tanzania,4953,00:01:37.430,Pass,
,,,,,,,,,,,,,,,0.124727,,,,,,,,,,eeaa5edb-35e2-4c7e-8fc5-c541a1897dba,1942,,"[46.2, 73.2]",3920418,46,,,,,0.0,,Right Foot,,,,"[47.9, 73.2]",Ground Pass,,1.7,Incomplete,,Haji Mnoga,51494.0,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,99,Tanzania,4953,"['9802ad97-ee0d-467a-84ea-4c6f90a1bf53', 'b5f172e6-a214-44a0-bc3f-782692846763', 'e1a57274-22f5-428b-8b3e-7eee2ba547e8']",39,,,,,,,,,,,,,,,,Tanzania,4953,00:01:39.460,Pass,True
,,,,,,,,,,,,,,,2.141248,,,,,,,,,,4ce79b8b-e3ee-4739-98dc-094384373b2d,1945,,"[57.3, 80.0]",3920418,46,,,,,-2.8492732,,,,,,"[25.4, 70.4]",Low Pass,,33.31321,,,Bakari Nondo Mwamnyeto,103269.0,,,,,Throw-in,2,From Throw In,Lusajo Mwaikenda,136596.0,Right Back,100,Tanzania,4953,['7f12e64d-0b46-4951-96ab-7844c4511480'],48,,,,,,,,,,,,,,,,Tanzania,4953,00:01:48.675,Pass,
,,,,,,,,,,,,,,,2.458492,,,,,,,,,,4976c449-f766-44fc-89ef-4a324b50ccd8,1948,,"[22.8, 65.2]",3920418,46,,,,,-1.6482037,,Right Foot,,,,"[20.0, 29.1]",Ground Pass,,36.208424,,,Ibrahim Abdallah Hamad,389092.0,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,100,Tanzania,4953,['b849c19c-a3db-4cf4-937c-02a585c72421'],52,,,,,,,,,,,,,,,,Tanzania,4953,00:01:52.372,Pass,
,,,,,,,,,,,,,,,1.432346,,,,,,,,,,aca7a2b7-3f51-4b59-aa52-47de9c37ec35,1951,,"[20.0, 29.1]",3920418,46,,,,,1.4884434,,Left Foot,,,,"[22.6, 60.6]",Ground Pass,,31.607119,,,Bakari Nondo Mwamnyeto,103269.0,,,,,,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,100,Tanzania,4953,['d5b0069a-48c8-4cca-9c01-8e21db570d09'],56,,,,,,,,,,,,,,,,Tanzania,4953,00:01:56.372,Pass,
,,,,,,,,,,,,,,,1.284321,,,,,,,,,,ca1f6590-cb06-4ea2-b81d-e51b0fd30d45,1954,,"[22.5, 61.2]",3920418,46,,,,,0.10409994,,Right Foot,,,,"[35.9, 62.6]",Ground Pass,,13.472936,,,Himid Mao Mkami,86067.0,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,100,Tanzania,4953,['dfec6fb2-c013-4b53-876b-9d3569571670'],59,,,,,,,,,,,,,,,,Tanzania,4953,00:01:59.373,Pass,
,,,,,,,,,,,,,,,1.947473,,,,,,,,,,5add8451-550b-4394-ab31-13ec79ff36b8,1957,,"[35.9, 62.6]",3920418,47,,,,,-1.9545618,,Left Foot,,,,"[23.1, 30.9]",Ground Pass,,34.186695,,,Ibrahim Abdallah Hamad,389092.0,,,,,,2,From Throw In,Himid Mao Mkami,86067.0,Right Defensive Midfield,100,Tanzania,4953,['f28dc13d-3288-4dbc-9511-739eab14cbba'],0,,,,,,,,,,,,,,,,Tanzania,4953,00:02:00.829,Pass,
,,,,,,,,,,,,,,,1.51197,,,,,,,,,,cbd889e3-70f6-4325-9b91-7d7b382a8a01,1960,,"[35.6, 23.5]",3920418,47,,,,,-0.714612,,Right Foot,,,,"[57.5, 4.5]",Ground Pass,,28.993275,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,100,Tanzania,4953,['66f531e4-d822-4843-9f66-42e552891c9b'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:02:05.188,Pass,
,,,,,,,,,,,,,,,1.189846,,,,,,,,,,ff95e966-0e29-47f3-93e1-8fb353e8b47d,1962,,"[57.3, 4.6]",3920418,47,,,,,0.93271035,,Right Foot,,,,"[63.9, 13.5]",Ground Pass,,11.080162,,,Novatus Dismas Miroshi,136055.0,,,,,,2,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,100,Tanzania,4953,['c9a5bac5-a4d1-466e-bf84-89ed4b117a67'],6,,,,,,,,,,,,,,,,Tanzania,4953,00:02:06.700,Pass,
,,,,,,,,,,,,,,,1.808257,,,,,,,,,,dc51bc04-966f-44fb-9961-1b2f906430bb,1965,,"[64.2, 13.8]",3920418,47,,,,,-0.5121857,,Left Foot,,,,"[87.5, 0.7]",High Pass,,26.730133,Out,,Simon Happygod Msuva,103270.0,,,,,,2,From Throw In,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,100,Tanzania,4953,"['da318879-6bfb-4737-a040-3bb3c0f85fd6', 'f8e6a419-f73e-42a0-abe2-4139b2abe93b']",7,,,,,,,,,,,,,,,,Tanzania,4953,00:02:07.890,Pass,True
,,,,,,,,,,,,,,,0.418897,,,,,,,,,,e7be978c-8cb1-4e22-8afd-01ce0ff40ed2,1967,,"[45.7, 80.0]",3920418,47,,,,,-0.9272952,,,,,,"[56.8, 65.2]",High Pass,,18.5,Incomplete,,Gaël Kakuta,3130.0,,,,,Throw-in,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,101,Congo DR,4881,"['47d466be-66cc-4478-9e7d-e78dbf554c13', 'b8e28ade-1ae3-46da-b455-70c088582b2b']",17,,,,,,,,,,,,,,,,Congo DR,4881,00:02:17.227,Pass,
,,,,,,,,,,,,,,,1.004164,,,,,,,,,,53c0c7c0-fee6-4c98-b27a-e2ee5b3f2f42,1976,,"[90.4, 50.7]",3920418,47,,,,,1.198527,,Left Foot,,,,"[94.5, 61.2]",Ground Pass,,11.272089,,,Haji Mnoga,51494.0,,,,,,2,From Throw In,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,101,Congo DR,4881,['abfe7b86-257d-4756-955d-bf63ac6abdb9'],25,,,,,,,,,,,,,,,,Tanzania,4953,00:02:25.011,Pass,
,,,,,,,,,,,,,,,1.19776,,,,,,,,,,eedc0b97-9943-4b03-9d9e-4b8c2206855c,1979,,"[95.9, 61.5]",3920418,47,,,,,0.4857959,,Left Foot,,,,"[108.4, 68.1]",Ground Pass,,14.135417,Incomplete,,Lusajo Mwaikenda,136596.0,,,,,,2,From Throw In,Haji Mnoga,51494.0,Right Wing,101,Congo DR,4881,"['3b9e9cbe-005f-4351-b4d3-dd83a16be23e', '65ddaab8-7a73-4f65-93b9-ffc1f06aee36']",26,,,,,,,,,,,,,,,,Tanzania,4953,00:02:26.319,Pass,
,,,,,,,,,,,,,,,3.810993,,,,,,,,,,043fe6b8-6261-4055-b6c3-b2d0fba7e1d8,1984,,"[5.6, 10.0]",3920418,47,,,,,0.7246993,,Right Foot,,,,"[53.6, 52.5]",High Pass,,64.11123,Incomplete,,Silas Katompa Mvumpa,13329.0,,True,,,,2,From Throw In,Yoane Wissa,7294.0,Left Wing,101,Congo DR,4881,"['ab46d8e9-939b-4bab-9298-e03a834cd9cb', 'f82f59bb-6f26-4768-aa29-ac0f7fdd075d', 'fdb0469a-35ad-4f6e-8ea3-32012729dd46']",31,,,,,,,,,,,,,,,,Congo DR,4881,00:02:31.205,Pass,True
,,,,,,,,,,,,,,,2.810376,,,,,,,,,,fdb0469a-35ad-4f6e-8ea3-32012729dd46,1987,,"[66.5, 27.6]",3920418,47,,,,True,-0.7032306,,,,,,"[80.3, 15.9]",Low Pass,,18.092264,,,Mbwana Ally Samatta,16548.0,,,,,Recovery,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,102,Tanzania,4953,"['043fe6b8-6261-4055-b6c3-b2d0fba7e1d8', '67d65051-6364-4285-b1c7-d09026f26c00', 'edc23d23-3b22-4a20-9306-d8ea0d795b9f']",35,,,,,,,,,,,,,,,,Tanzania,4953,00:02:35.016,Pass,True
,,,,,,,,,,,,,,,1.317915,,,,,,,,,,a2183e95-a092-41fc-a165-4fb9f0cd2874,1995,,"[95.9, 30.7]",3920418,47,,,,,1.9974238,,Left Foot,,,,"[91.4, 40.6]",Ground Pass,,10.874742,,,Novatus Dismas Miroshi,136055.0,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,102,Tanzania,4953,"['0220261c-8c14-43e7-930c-24aa81146444', 'ce83c200-89ec-40c6-ab09-ddf4b8c88690']",42,,,,,,,,,,,,,,,,Tanzania,4953,00:02:42.561,Pass,True
,,,,,,,,,,,,,,,0.595526,,,,,,,,,,74b5007f-59a5-45eb-903c-85284ac80480,2003,,"[94.5, 38.1]",3920418,47,,,,,0.793272,,Left Foot,,,,"[100.8, 44.5]",Ground Pass,,8.980535,,,Mbwana Ally Samatta,16548.0,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,102,Tanzania,4953,"['0965526f-40f0-42d4-b255-267eb89988a2', '1bd0989f-815a-48d4-aacc-b2749759b0cc']",45,,,,,,,,,,,,,,,,Tanzania,4953,00:02:45.351,Pass,True
,,,,,,,,,,,,,,,0.728549,,,,,,,,,,c09de181-8bc3-47a9-b663-1d53f3f2001c,2007,,"[97.9, 50.2]",3920418,47,,,,,0.86630225,,Right Foot,,,,"[104.7, 58.2]",Ground Pass,,10.499524,,,Haji Mnoga,51494.0,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,102,Tanzania,4953,['06f68531-9bd2-4c0b-963e-2dc261b9c034'],48,,,,,,,,,,,,,,,,Tanzania,4953,00:02:48.304,Pass,
,,,,,,,,,,,,,,,1.828863,,,,,,,,,,96297407-a9ea-4580-b265-06d6fee8900c,2009,,"[104.7, 58.2]",3920418,47,,,,,-1.7454685,,Right Foot,,,,"[101.7, 41.2]",High Pass,,17.262676,,,Novatus Dismas Miroshi,136055.0,,,,,,2,Regular Play,Haji Mnoga,51494.0,Right Wing,102,Tanzania,4953,['4253d6fe-bc03-44c0-96d7-563cb37388e5'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:02:49.033,Pass,
,,,,,,,,,,,,,,,1.805768,,,,,,,,,,c191ae2d-e569-4802-a5be-2f92597fbd0d,2012,,"[101.7, 41.2]",3920418,47,,,,True,0.31801924,,,,,,"[117.8, 46.5]",High Pass,,16.949926,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,102,Tanzania,4953,"['652c4a2b-4c94-4946-a484-a53ac1297ddb', 'ac246987-6464-4318-9576-c151275b087a', 'ac6b5629-06f5-41f7-83ad-48f04a52400d']",50,,,,,,,,,,,,,,,,Tanzania,4953,00:02:50.911,Pass,True
,,,,,,,,,,,,,,,0.679996,,,,,,,,,,e9e32158-9054-45b5-a152-4f3c4fc15165,2015,,"[8.6, 35.2]",3920418,48,,True,,,0.0,,Keeper Arm,,,,"[19.0, 35.2]",Low Pass,,10.4,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,103,Congo DR,4881,['308b84b2-0503-4538-8b8a-fe5bdc2fd190'],3,,,,,,,,,,,,,,,,Congo DR,4881,00:03:03.345,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,49b36c7d-5e9c-4e8d-a8ce-35b046d475ab,2017,,"[28.9, 65.2]",3920418,48,,,,,-2.4624593,,Right Foot,,,,"[20.6, 58.5]",Ground Pass,,10.666771,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,103,Congo DR,4881,['68bd66a0-a301-4cdc-9236-f0932bfb75f7'],10,,,,,,,,,,,,,,,,Congo DR,4881,00:03:10.405,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,7ad166eb-c914-40c5-a402-7ac32c7e00b4,2020,,"[25.0, 58.5]",3920418,48,,,,,-2.2190144,,Right Foot,,,,"[12.2, 41.6]",Ground Pass,,21.200235,,,Lionel Mpasi-Nzau,35413.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,103,Congo DR,4881,['12c375c6-867f-4fb9-ba3e-270f372816ac'],14,,,,,,,,,,,,,,,,Congo DR,4881,00:03:14.616,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,f20cc5b7-be50-4fd3-b263-7bfc4a534ea4,2023,,"[14.3, 39.9]",3920418,48,,,,,-1.0355226,,Right Foot,,,,"[24.5, 22.7]",Ground Pass,,19.997,,,Dylan Batubinsika,24105.0,,,,,,2,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,103,Congo DR,4881,['de556abd-9060-4c6f-9039-c979df5c7d5c'],17,,,,,,,,,,,,,,,,Congo DR,4881,00:03:17.394,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,885fa62f-8486-4c0f-8ebd-6b087e6e7db1,2026,,"[28.1, 17.5]",3920418,48,,,,,-0.96601677,,Right Foot,,,,"[37.5, 3.9]",Ground Pass,,16.532393,,,Arthur Masuaku,3587.0,,,,,,2,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,103,Congo DR,4881,['8c67f9b0-475f-40aa-9a31-cd6d97764ef7'],20,,,,,,,,,,,,,,,,Congo DR,4881,00:03:20.287,Pass,
,,,,,,,,,,,,,,,1.221218,,,,,,,,,,26fe576d-1ab4-4fbc-ac2e-fa9a13f5f95d,2034,,"[82.9, 76.8]",3920418,48,,,,,3.1168044,,Left Foot,,,,"[70.8, 77.1]",Ground Pass,,12.103719,,,Lusajo Mwaikenda,136596.0,,,,,,2,Regular Play,Haji Mnoga,51494.0,Right Wing,104,Tanzania,4953,"['c61ee20c-41a9-4292-867d-13a988758517', 'd0d216a3-6416-47e8-8a51-3b8794bd3395']",29,,,,,,,,,,,,,,,,Tanzania,4953,00:03:29.533,Pass,True
,,,,,,,,,,,,,,,2.175499,,,,,,,,,,5ee97307-6ffd-4a41-b629-acdfdaeb5b7b,2037,,"[71.9, 78.5]",3920418,48,,,,,-0.51339906,,Right Foot,,,,"[100.1, 62.6]",High Pass,,32.3736,Incomplete,,Simon Happygod Msuva,103270.0,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,104,Tanzania,4953,"['b3678d0d-ec33-4bd3-924b-1c8ee23fd183', 'b50ea6f3-9123-493c-8ea9-bd446c00c689']",30,,,,,,,,,,,,,,,,Tanzania,4953,00:03:30.754,Pass,
,,,,,,,,,,,,,,,0.91175,,,,,,,,,,b50ea6f3-9123-493c-8ea9-bd446c00c689,2039,,"[20.0, 17.5]",3920418,48,,,,,-0.61401904,,Left Foot,,,,"[32.2, 8.9]",Low Pass,,14.926487,Incomplete,,Arthur Masuaku,3587.0,,,,,Recovery,2,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,104,Tanzania,4953,"['0b11d8b9-ee43-4be8-a8a7-67e3ea8fc546', '1b9719fe-4ef0-4ce7-8c73-dbe465ede70b', '5ee97307-6ffd-4a41-b629-acdfdaeb5b7b']",32,,,,,,,,,,,,,,,,Congo DR,4881,00:03:32.929,Pass,
,,,,,,,,,,,,,,,1.089116,,,,,,,,,,0b11d8b9-ee43-4be8-a8a7-67e3ea8fc546,2041,,"[87.9, 71.2]",3920418,48,,,,,-0.4771148,,Right Foot,,,,"[99.7, 65.1]",Low Pass,,13.283448,,,Simon Happygod Msuva,103270.0,,,,,Recovery,2,Regular Play,Haji Mnoga,51494.0,Right Wing,104,Tanzania,4953,"['b50ea6f3-9123-493c-8ea9-bd446c00c689', 'ea4a615b-410a-4fc9-8ad3-3654d9014677']",33,,,,,,,,,,,,,,,,Tanzania,4953,00:03:33.841,Pass,
,,,,,,,,,,,,,,,1.820701,,,,,,,,,,7a8c4645-1805-4a4d-8986-4dde34cef100,2044,,"[100.1, 64.5]",3920418,48,,,,,-1.2103407,,Right Foot,,,,"[105.0, 51.5]",High Pass,,13.892804,Incomplete,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,104,Tanzania,4953,"['62c2d13c-4065-4bcb-acb7-38714a844153', 'c27fef52-bcff-4672-9e3a-f5dd67b508e4']",34,,,,,,,,,,,,,,,,Tanzania,4953,00:03:34.930,Pass,True
,,,,,,,,,,,,,,,1.269541,,,,,,,,,,b8b5cef1-34c6-44c0-962f-0b6dec7302e0,2050,,"[77.3, 77.1]",3920418,48,,,,,3.1415927,,Right Foot,,,,"[58.7, 77.1]",Ground Pass,,18.6,,,Lusajo Mwaikenda,136596.0,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,104,Tanzania,4953,"['354c61d3-5872-4b0a-8c0e-62d389f3708b', '47a81d5e-efb6-47cf-83ed-d03a55b46c87']",43,,,,,,,,,,,,,,,,Tanzania,4953,00:03:43.930,Pass,True
,,,,,,,,,,,,,,,3.029844,,,,,,,,,,6aaf304b-3b22-413a-8e72-3b98be08c4e2,2054,,"[56.7, 77.3]",3920418,48,,,,,-2.565428,,Left Foot,,,,"[23.3, 55.6]",Ground Pass,,39.830265,,,Aishi Manula,103262.0,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,104,Tanzania,4953,"['2ea63c41-e060-4b3a-bbcf-5d2885c37af7', 'b2ef1b02-94ac-4c5e-8259-a02dc07a0af8']",46,,,,,,,,,,,,,,,,Tanzania,4953,00:03:46.463,Pass,True
,,,,,,,,,,,,,,,1.527563,,,,,,,,,,6b1e7d6d-5fb5-4bb7-94b3-d2d7fb0bc63c,2057,,"[27.2, 51.5]",3920418,48,,,,,-1.4855335,,Right Foot,,,,"[29.2, 28.1]",Ground Pass,,23.485315,,,Ibrahim Abdallah Hamad,389092.0,,,,,,2,Regular Play,Aishi Manula,103262.0,Goalkeeper,104,Tanzania,4953,['f5970f0c-c041-4e61-ae92-3f2ce501cdfe'],50,,,,,,,,,,,,,,,,Tanzania,4953,00:03:50.982,Pass,
,,,,,,,,,,,,,,,1.375548,,,,,,,,,,4c4f359c-a1bd-4b1b-9675-4154e6a49222,2061,,"[42.0, 20.4]",3920418,48,,,,,-1.1150225,,Left Foot,,,,"[49.5, 5.1]",Ground Pass,,17.039366,,,Mohamed Hussein Mohamed,105766.0,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,104,Tanzania,4953,"['99dcfa2b-446d-4058-8046-a1b6259cebf3', 'e880917a-76d8-4727-adeb-388484699235']",54,,,,,,,,,,,,,,,,Tanzania,4953,00:03:54.881,Pass,True
,,,,,,,,,,,,,,,1.521704,,,,,,,,,,260b12eb-78b5-420a-a299-6e251f26e975,2065,,"[49.8, 4.5]",3920418,48,,,,,0.26272303,,Left Foot,,,,"[76.2, 11.6]",High Pass,,27.338068,,,Faisal Salum Abdalla,103268.0,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,104,Tanzania,4953,"['356f489f-8104-4482-b57d-e0fa082360ab', '840fa7a1-f4c1-475a-8c9f-3fc634a80dfe']",57,,,,,,,,,,,,,,,,Tanzania,4953,00:03:57.091,Pass,True
