50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.431094,,,,,,,,,,,,,ed0de7c8-01bb-463b-aa38-7edf2fdf3a1e,17,,,"[36.2, 76.6]",3920384,0,,,,-2.2890687,,Right Foot,,,"[25.1, 63.9]",,Ground Pass,,16.867128,,,Opa Sangante,7568.0,,,,,,,1,From Kick Off,Jefferson Anilson Silva Encada,32433.0,Right Back,2,Guinea-Bissau,4894,['fda8470a-a48b-49d8-8a84-15b597b94cda'],11,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:11.372,Pass,
,,,,,,,,,,,,,,,,0.62903,,,,,,,,,,,,,a0b95099-4b3a-4039-82b4-cbf4eaa4ce5b,21,,,"[29.3, 65.3]",3920384,0,,,,-0.056350537,,Right Foot,,,"[48.8, 64.2]",,Ground Pass,,19.531,Incomplete,,,,,,,,,,1,From Kick Off,Opa Sangante,7568.0,Right Center Back,2,Guinea-Bissau,4894,"['347dbd65-a735-43a4-9b13-8f47db87bf80', 'd99dbaa1-644c-4343-adb1-47ded33665d4']",13,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:13.928,Pass,True
,,,,,,,,,,,,,,,,0.870185,,,,,,,,,,,,,d99dbaa1-644c-4343-adb1-47ded33665d4,22,,,"[71.3, 15.9]",3920384,0,,,,-0.8320932,,Right Foot,,,"[76.4, 10.3]",,Ground Pass,,7.574299,,,Jonathan Bamba,4256.0,,,,,,Recovery,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,3,Côte d'Ivoire,3374,"['6c04bfa7-ecb7-4f94-8883-4086bfe388cc', 'a0b95099-4b3a-4039-82b4-cbf4eaa4ce5b']",14,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:14.557,Pass,
,,,,,,,,,,,,,,,,0.755414,,,,,,,,,,,,,40342cb0-3b6e-4960-8fb1-c86251e791ef,26,,,"[63.0, 8.2]",3920384,0,,,,2.8674252,,Right Foot,,,"[56.6, 10.0]",,Ground Pass,,6.6483083,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Wing,3,Côte d'Ivoire,3374,['8e4695c9-9013-4718-84b9-8e38c54b16da'],17,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:17.376,Pass,
,,,,,,,,,,,,,,,,1.633901,,,,,,,,,,,,,e2a23f52-5273-4f1e-b701-6b8b91c4b5a7,28,,,"[56.6, 10.0]",3920384,0,,,,0.1348358,,Right Foot,,,"[82.4, 13.5]",,High Pass,,26.036322,Incomplete,,Jean-Philippe Krasso,43072.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Center Defensive Midfield,3,Côte d'Ivoire,3374,"['ef084661-b513-4867-8736-27d7939cdc9c', 'f5f3762a-4371-41fe-91c0-7552312d991b']",18,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:18.132,Pass,
,,,,,,,,,,,,,,,,1.483699,,,,,,,,,,,,,f5f3762a-4371-41fe-91c0-7552312d991b,30,,,"[37.7, 66.6]",3920384,0,,,,-0.9548112,,Head,,,"[44.0, 57.7]",,High Pass,,10.904128,,,Janio Bikel Figueiredo Silva,36813.0,,,,,,Recovery,1,Regular Play,Opa Sangante,7568.0,Right Center Back,4,Guinea-Bissau,4894,"['79d0ad87-51ff-48d7-b2a2-456ced59013b', 'e2a23f52-5273-4f1e-b701-6b8b91c4b5a7']",19,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:19.766,Pass,
,,,,,,,,,,,,,,,,0.54696,,,,,,,,,,,,,be89b19b-c6cc-4c10-88c3-3a03c3ee86d6,32,,,"[44.0, 57.7]",3920384,0,,,,1.5160565,,Right Foot,,,"[44.4, 65.0]",,Ground Pass,,7.3109508,,,Alfa Semedo Esteves,10323.0,,,,,,,1,Regular Play,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,4,Guinea-Bissau,4894,['bb44a839-328c-45e1-b706-90733c6ebdcf'],21,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:21.249,Pass,
,,,,,,,,,,,,,,,,1.054534,,,,,,,,,,,,,008efb06-ac9d-47fe-8a3c-53d25b3369e7,36,,,"[39.1, 68.8]",3920384,0,,,,2.3414896,,Right Foot,,,"[32.4, 75.7]",,Ground Pass,,9.617692,,,Jefferson Anilson Silva Encada,32433.0,,,,,,,1,Regular Play,Alfa Semedo Esteves,10323.0,Right Defensive Midfield,4,Guinea-Bissau,4894,"['62f922a0-7948-4458-ac48-1d28c62b7b0b', '827aec13-d98e-4dd8-9d60-b9c0846d6831']",23,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:23.275,Pass,True
,,,,,,,,,,,,,,,,1.298255,,,,,,,,,,,,,ed5f1816-fb17-4250-9d37-998307801e32,39,,,"[34.4, 76.1]",3920384,0,,,,-0.22227195,,Right Foot,,,"[66.7, 68.8]",,Low Pass,,33.11465,,,Mama Samba Baldé,12064.0,,,,,,,1,Regular Play,Jefferson Anilson Silva Encada,32433.0,Right Back,4,Guinea-Bissau,4894,['d853e06d-d6cd-40f8-ac9a-7f8d4220099c'],25,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:25.479,Pass,
,,,,,,,,,,,,,,,,1.537158,,,,,,,,,,,,,a241546f-212c-45d6-81b2-8f81e822c1bb,41,,,"[66.7, 68.8]",3920384,0,,,,0.7853982,,Other,,,"[76.7, 78.8]",,High Pass,,14.142136,,,Mauro Daniel Rodrigues Teixeira,43007.0,,,,,,,1,Regular Play,Mama Samba Baldé,12064.0,Center Forward,4,Guinea-Bissau,4894,['c2822efe-6c32-40de-bdca-101b9a55ef20'],26,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:26.777,Pass,
,,,,,,,,,,,,,,,,3.395821,,,,,,,,,,,,,3abc3256-e99e-455a-af20-1b6a37679a6f,43,,,"[76.7, 78.8]",3920384,0,,,,-0.5974264,,Right Foot,,,"[98.6, 63.9]",,High Pass,,26.48811,Incomplete,,,,,,,,,,1,Regular Play,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,4,Guinea-Bissau,4894,['a18068dd-447f-4a68-9327-25f8016d1efc'],28,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:28.314,Pass,
,,,,,,,,,,,,,,,,0.645383,,,,,,,,,,,,,b5122c44-4965-4705-bb9f-5b28d2bd9b4c,48,,,"[65.7, 73.0]",3920384,0,,,,0.05429441,,Right Foot,,,"[74.9, 73.5]",,Ground Pass,,9.213577,,,Moreto Moro Cassamã,24909.0,,,,,,Recovery,1,Regular Play,Jefferson Anilson Silva Encada,32433.0,Right Back,4,Guinea-Bissau,4894,['60fe2161-f6d7-4c67-aeba-765b70e93ea6'],37,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:37.506,Pass,
,,,,,,,,,,,,,,,,0.661617,,,,,,,,,,,,,47387c0c-3f16-47fc-96d6-fb59125177c0,54,,,"[48.4, 4.7]",3920384,0,,,,1.5948881,,Right Foot,,,"[48.2, 13.0]",,Ground Pass,,8.302409,,,Seko Fofana,7791.0,,,,,,Recovery,1,Regular Play,Jonathan Bamba,4256.0,Left Wing,5,Côte d'Ivoire,3374,['f7ad9223-a44e-4d79-94db-e3703c2167b3'],41,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:41.698,Pass,
,,,,,,,,,,,,,,,,0.759091,,,,,,,,,,,,,7b266d4a-0e11-4477-8ca1-0626c73a7b59,57,,,"[46.8, 15.8]",3920384,0,,,,1.8792143,,Right Foot,,,"[43.2, 27.1]",,Ground Pass,,11.859595,,,Franck Yannick Kessié,7023.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,5,Côte d'Ivoire,3374,['9d09c6ca-c084-45c3-a11c-2249bde604ba'],43,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:43.405,Pass,
,,,,,,,,,,,,,,,,1.084348,,,,,,,,,,,,,3845b16b-b688-4219-83db-721e4ebfa101,59,,,"[43.2, 27.1]",3920384,0,,,,-2.508844,,Right Foot,,,"[31.2, 18.3]",,Ground Pass,,14.88086,,,Obite Evan Ndicka,7713.0,,,,,,,1,Regular Play,Franck Yannick Kessié,7023.0,Right Center Midfield,5,Côte d'Ivoire,3374,['fb5d5fa6-e06a-4c66-b27b-0403017894b7'],44,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:44.164,Pass,
,,,,,,,,,,,,,,,,1.373521,,,,,,,,,,,,,7c14e6fb-0d2f-4601-a825-c82a21080520,62,,,"[31.2, 18.3]",3920384,0,,,,1.5916266,,Left Foot,,,"[30.8, 37.5]",,Ground Pass,,19.204166,,,Ousmane Diomande,196109.0,,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,5,Côte d'Ivoire,3374,['803b6a41-62ef-40d1-a29b-f0d986ac46b7'],45,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:45.622,Pass,
,,,,,,,,,,,,,,,,1.381653,,,,,,,,,,,,,a504a6b7-6986-4eb9-aaa4-b1169e719ade,65,,,"[35.0, 49.1]",3920384,0,,,,1.2095029,,Right Foot,,,"[43.2, 70.8]",,Ground Pass,,23.19763,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Ousmane Diomande,196109.0,Right Center Back,5,Côte d'Ivoire,3374,['4dcb84a6-f224-47f8-8f6f-a74874ab0480'],49,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:49.161,Pass,
,,,,,,,,,,,,,,,,1.129139,,,,,,,,,,,,,491f477a-5f34-441f-9a45-19f53ff5b0d0,68,,,"[43.8, 73.7]",3920384,0,,,,-2.1995926,,Right Foot,,,"[36.6, 63.8]",,Ground Pass,,12.241323,,,Ousmane Diomande,196109.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,5,Côte d'Ivoire,3374,['4c4ea4ca-3761-481e-a542-fdff73bb1eea'],51,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:51.328,Pass,
,,,,,,,,,,,,,,,,1.008043,,,,,,,,,,,,,12f5a2d5-5387-4e95-a4b0-2d003a7b8985,71,,,"[37.7, 60.5]",3920384,0,,,,-1.1760052,,Right Foot,,,"[42.7, 48.5]",,Ground Pass,,13.0,,,Seko Fofana,7791.0,,,,,,,1,Regular Play,Ousmane Diomande,196109.0,Right Center Back,5,Côte d'Ivoire,3374,['29761f9d-c28b-4555-a69a-bb07a9f14751'],53,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:53.625,Pass,
,,,,,,,,,,,,,,,,1.643719,,,,,,,,,,,,,ea8e090b-473b-4624-9c84-af11d9d3f7f0,74,,,"[44.2, 43.5]",3920384,0,,,,-1.2213753,,Right Foot,,,"[53.2, 18.8]",,Ground Pass,,26.288591,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,5,Côte d'Ivoire,3374,['0ba117c5-fa6e-4cfe-b7d7-20cf8319ef71'],56,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:56.265,Pass,
,,,,,,,,,,,,,,,,1.494164,,,,,,,,,,,,,9e5e3653-e915-4ba5-87a0-2aa7669c41c1,77,,,"[58.0, 16.4]",3920384,0,,,,-0.8767463,,Right Foot,,,"[69.9, 2.1]",,Ground Pass,,18.603764,,,Ghislain Konan,10039.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Center Defensive Midfield,5,Côte d'Ivoire,3374,['9ad28711-d866-4c4e-ae5c-477734da7ed8'],59,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:59.249,Pass,
,,,,,,,,,,,,,,,,1.120069,,,,,,,,,,,,,dd847e10-bacd-4d1e-8e07-5014aead64a6,80,,,"[69.5, 3.4]",3920384,1,,,,1.8171505,,Left Foot,,,"[65.2, 20.5]",,Ground Pass,,17.632357,,,Seko Fofana,7791.0,,,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,5,Côte d'Ivoire,3374,['c18ab5ef-cadf-42ff-a087-16124acaaf2a'],3,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:03.111,Pass,
,,,,,,,,,,,,,,,,1.778807,,,,,,,,,,,,,7b403562-be9c-4492-b61e-e505d2096d6c,84,,,"[62.1, 21.0]",3920384,1,,,,-2.9728103,,Right Foot,,,"[39.8, 17.2]",,Ground Pass,,22.62145,,,Obite Evan Ndicka,7713.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,5,Côte d'Ivoire,3374,"['720af0ad-ef88-4bc0-be97-fac5d45c0a25', 'a26bc543-effd-4f7d-9ddb-0a7026dde8d0']",5,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:05.004,Pass,True
,,,,,,,,,,,,,,,,1.663167,,,,,,,,,,,,,39b59448-dd86-477e-9f41-5859cc1c8db7,87,,,"[40.0, 19.9]",3920384,1,,,,1.6200176,,Left Foot,,,"[39.0, 40.2]",,Ground Pass,,20.324615,,,Ousmane Diomande,196109.0,,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,5,Côte d'Ivoire,3374,['fe10cf7b-f081-453d-973c-673bc7d883b7'],7,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:07.608,Pass,
,,,,,,,,,,,,,,,,1.922758,,,,,,,,,,,,,b9118de5-61b6-4e00-80a0-d430a5e86aa8,90,,,"[46.9, 49.9]",3920384,1,,,,1.4998257,,Left Foot,,,"[48.4, 71.0]",,Ground Pass,,21.15325,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Ousmane Diomande,196109.0,Right Center Back,5,Côte d'Ivoire,3374,['2d4eb0df-1b82-42d7-95ab-480bc2349008'],12,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:12.412,Pass,
,,,,,,,,,,,,,,,,1.118286,,,,,,,,,,,,,5772eaf0-70a1-4371-9781-facd2b1b52bb,93,,,"[49.3, 72.1]",3920384,1,,,,-2.449094,,Right Foot,,,"[40.5, 64.8]",,Ground Pass,,11.4337225,,,Ousmane Diomande,196109.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,5,Côte d'Ivoire,3374,['85697fe1-b845-4609-ad5a-d9dcce7c5fef'],15,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:15.651,Pass,
,,,,,,,,,,,,,,,,1.91418,,,,,,,,,,,,,43d9f3c9-1662-46f2-b8c7-0626185fc008,96,,,"[40.5, 60.1]",3920384,1,,,,-1.584309,,Right Foot,,,"[40.0, 23.1]",,Ground Pass,,37.00338,,,Obite Evan Ndicka,7713.0,,,,,,,1,Regular Play,Ousmane Diomande,196109.0,Right Center Back,5,Côte d'Ivoire,3374,['bb13afdf-a233-4d69-94b6-7778bdf37f63'],17,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:17.614,Pass,
,,,,,,,,,,,,,,,,1.880599,,,,,,,,,,,,,14827edd-2df2-4125-9ba2-9a5a5ed3ee63,99,,,"[50.3, 18.3]",3920384,1,,,,-1.1988786,,Left Foot,,,"[55.8, 4.2]",,Ground Pass,,15.134728,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,5,Côte d'Ivoire,3374,['b77f3722-8ccb-43ea-a382-0a685338daeb'],22,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:22.495,Pass,
,,,,,,,,,,,,,,,,1.149633,,,,,,,,,,,,,68cb4bd9-ba50-46ac-b20a-9cdafec3adff,102,,,"[64.4, 4.2]",3920384,1,,,,0.48751575,,Right Foot,,,"[79.3, 12.1]",,Ground Pass,,16.864756,,,Jonathan Bamba,4256.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Center Defensive Midfield,5,Côte d'Ivoire,3374,['ae7721a9-fa58-40c7-bbb8-c589ad1ccf8b'],27,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:27.008,Pass,
,,,,,,,,,,,,,,,,0.826324,,,,,,,,,,,,,fff2b5f0-0fae-4c08-951c-2d5127989503,106,,,"[75.7, 9.7]",3920384,1,,,,-2.1193457,,Left Foot,,,"[71.3, 2.5]",,Ground Pass,,8.438009,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Jonathan Bamba,4256.0,Left Wing,5,Côte d'Ivoire,3374,"['90c06c84-129f-41dc-a4db-9bac31e6424e', 'b1d1b81f-9d45-45f9-867d-58d025178d7f']",29,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:29.144,Pass,True
,,,,,,,,,,,,,,,,1.826906,,,,,,,,,,,,,a41e146c-b6d8-490e-b7a2-7aa2ad4f7cb9,109,,,"[71.3, 2.5]",3920384,1,,,,0.017728638,,Right Foot,,,"[99.5, 3.0]",,High Pass,,28.204432,,,Ghislain Konan,10039.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Center Defensive Midfield,5,Côte d'Ivoire,3374,['dcedb7c5-a84b-4c75-aeca-1eab732eb213'],31,,,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:31.407,Pass,
