50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.324712,,,,,,,,,,,,ff340691-5015-4585-af18-edaf73ba8ebf,921,,,"[90.8, 63.5]",3920415,28,,,,,-0.43335384,,Right Foot,,,"[97.5, 60.4]",Ground Pass,,7.3824115,,,Hichem Boudaoui,32015.0,,,,,,,1,Regular Play,Youcef Atal,10040.0,Right Back,49,Algeria,4898,['9c6ee337-d000-4cb9-bc14-6dcd2a4bd2fe'],13,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:13.377,Pass,
,,,,,,,,,,,,,,,,,,,,1.639781,,,,,,,,,,,,7a2337d3-ece0-443a-a9a7-93acbf1fac2e,925,,,"[97.7, 60.3]",3920415,28,,,,,1.5707964,,Right Foot,,,"[97.7, 75.5]",Ground Pass,,15.2,,,Adam Ounas,10448.0,,,,,,,1,Regular Play,Hichem Boudaoui,32015.0,Right Center Midfield,49,Algeria,4898,['8994ebfe-f426-48d2-b06c-970eed014f7d'],13,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:13.854,Pass,
,,,,,,,,,,,,,,,,,,,,0.972178,,,,,,,,,,,,97503907-34aa-4a74-a6d3-cab6f8e2cc71,928,,,"[97.7, 75.5]",3920415,28,,,,,-1.2191608,,Left Foot,True,,"[109.0, 44.7]",High Pass,,32.80747,Incomplete,,Baghdad Bounedjah,103465.0,,,,,,,1,Regular Play,Adam Ounas,10448.0,Right Wing,49,Algeria,4898,"['befac1cd-c661-4265-884d-a82f8b5fe7f0', 'e3fd7222-be04-498b-96c1-096699c73169']",17,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:17.823,Pass,
,,,,,,,,,,,,,,,,,,,,1.040704,,,,,,,,,,,,2fe73077-655a-484e-9fb5-22292e866d76,934,,,"[105.5, 59.3]",3920415,28,,,,,2.0177789,,Right Foot,,,"[99.7, 71.4]",Ground Pass,,13.418271,,,Adam Ounas,10448.0,,,,,,,1,Regular Play,Youcef Atal,10040.0,Right Back,49,Algeria,4898,['1b79c8dc-4c40-4b96-adec-d7571628fff0'],23,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:23.641,Pass,
,,,,,,,,,,,,,,,,,,,,0.136649,,,,,,,,,,,,e09958e7-8e3a-49f3-b591-1e9cdd242ce8,938,,,"[94.8, 58.6]",3920415,28,,,,,-1.19029,,Left Foot,,,"[95.4, 57.1]",Low Pass,,1.6155494,Incomplete,,,,,,,,,,1,Regular Play,Adam Ounas,10448.0,Right Wing,49,Algeria,4898,['5e1dce0e-7abe-4425-9bda-f2f59abbdb29'],31,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:31.592,Pass,
,,,,,,,,,,,,,,,,,,,,2.014151,,,,,,,,,,,,496f7906-9a49-4728-a484-5f0c2d907169,941,,,"[78.8, 65.5]",3920415,28,,,,True,-2.2784698,,,,,"[64.0, 48.2]",Low Pass,,22.766861,,,Mohamed Amine Tougai,160943.0,,,,,,Recovery,1,Regular Play,Youcef Atal,10040.0,Right Back,49,Algeria,4898,"['15e18036-a323-4051-9885-bd4d4f6fc564', 'ab516cd0-616f-4a13-becf-c17a66e72e87']",33,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:33.032,Pass,True
,,,,,,,,,,,,,,,,,,,,3.240505,,,,,,,,,,,,612efa87-12bd-4b60-85a9-8f8e0e4760f6,944,,,"[63.8, 47.6]",3920415,28,,,,,3.050933,,Left Foot,,,"[26.4, 51.0]",Ground Pass,,37.554226,,,Anthony Louis Mandréa,41381.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,49,Algeria,4898,['6b049f90-cba3-427c-9444-d16a1d883e44'],35,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:35.214,Pass,
,,,,,,,,,,,,,,,,,,,,1.344516,,,,,,,,,,,,aad41e15-5e7f-4d6a-902f-9f78f08fb6be,948,,,"[27.2, 50.4]",3920415,28,,,,,-1.0364008,,Right Foot,,,"[30.1, 45.5]",Ground Pass,,5.6938562,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Anthony Louis Mandréa,41381.0,Goalkeeper,49,Algeria,4898,['ed44fb2f-bf74-450c-8bef-725b3739e703'],40,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:40.836,Pass,
,,,,,,,,,,,,,,,,,,,,1.516959,,,,,,,,,,,,4d51b07a-a992-4269-9299-a96c5f04f8d8,951,,,"[32.5, 41.5]",3920415,28,,,,,-0.14010173,,Right Foot,,,"[48.1, 39.3]",Ground Pass,,15.754364,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,49,Algeria,4898,['1a92fb2f-8b2e-4c3e-87e7-4dc16369e63b'],42,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:42.952,Pass,
,,,,,,,,,,,,,,,,,,,,1.802357,,,,,,,,,,,,6b6d8cb6-bd99-4e53-ac14-9d2bf54ca28d,954,,,"[48.1, 37.8]",3920415,28,,,,,-2.4744146,,Right Foot,,,"[33.5, 26.3]",Ground Pass,,18.585209,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,49,Algeria,4898,['1fea7ed9-b137-455f-8b6c-73be40134e8a'],44,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:44.509,Pass,
,,,,,,,,,,,,,,,,,,,,1.477499,,,,,,,,,,,,29066a88-9067-44a0-b33e-54e994620f2a,957,,,"[35.3, 31.6]",3920415,28,,,,,1.1768409,,Right Foot,,,"[45.9, 57.1]",Ground Pass,,27.615395,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,49,Algeria,4898,['6591381d-d9cc-48c9-bbf0-2fd688583a2b'],47,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:47.545,Pass,
,,,,,,,,,,,,,,,,,,,,2.296021,,,,,,,,,,,,460fce80-cea8-478a-9c8a-7b09c45f9a4e,960,,,"[51.5, 53.8]",3920415,28,,,,,-1.4670806,,Right Foot,,,"[54.3, 26.9]",Ground Pass,,27.045332,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,49,Algeria,4898,['770fe546-f0e2-4b66-ab89-896ea1648e30'],51,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:51.389,Pass,
,,,,,,,,,,,,,,,,,,,,1.526326,,,,,,,,,,,,5bc82726-ad00-4eb5-92d9-10828b7bce1d,963,,,"[55.6, 23.1]",3920415,28,,,,,-1.1164943,,Right Foot,,,"[64.0, 5.9]",Ground Pass,,19.141579,,,Rayan Aït Nouri,12111.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,49,Algeria,4898,['cfdf6bb9-8d16-4fc8-9dd7-a9c29868745b'],55,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:55.032,Pass,
,,,,,,,,,,,,,,,,,,,,1.37197,,,,,,,,,,,,af3577d3-af92-4580-9434-620b80b1bfc1,967,,,"[67.5, 2.4]",3920415,28,,,,,0.27269435,,Left Foot,,,"[79.3, 5.7]",Ground Pass,,12.252755,,,Houssem Aouar,4308.0,,,,,,,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,49,Algeria,4898,"['73e7ddeb-08ae-42e5-a10f-fcb9090ef3d3', 'ed2edc36-aa88-4578-a61d-a551d0b3935b']",58,,,,,,,,,,,,,,,,,,Algeria,4898,00:28:58.000,Pass,True
,,,,,,,,,,,,,,,,,,,,0.196361,,,,,,,,,,,,5447ab49-6ec1-4ff8-a125-1d9ed6965f89,970,,,"[89.9, 1.9]",3920415,29,,,,,1.4000611,,Right Foot,,,"[90.4, 4.8]",Ground Pass,,2.942788,Incomplete,,Rayan Aït Nouri,12111.0,,,,,,,1,Regular Play,Houssem Aouar,4308.0,Left Center Midfield,49,Algeria,4898,"['43499e57-d283-4b99-9c6d-8df778c50a02', 'e184a874-f057-4446-b387-cfe3ab5c87cb']",1,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:01.843,Pass,
,,,,,,,,,,,,,,,,,,,,0.10409,,,,,,,,,,,,3ff22f99-7ab3-4405-ae0c-7338fb60b059,976,,,"[41.1, 77.3]",3920415,29,,,,,0.0,,Right Foot,,,"[43.0, 77.3]",Low Pass,,1.9,Incomplete,,Souleymane Anne,49763.0,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,50,Mauritania,4932,"['36de5489-fcff-48d5-ab5b-80787162f3c9', '3a92e8a3-2bfd-424d-8a07-c2c48dfb9aa9', 'bb5436f1-11fc-4b0f-9fe2-ba40fc794991', 'f2f08b14-091f-4fbe-8bfe-97003a95f324']",4,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:04.618,Pass,True
,,,,,,,,,,,,,,,,,,,,1.306344,,,,,,,,,,,,95edbd3f-4c2f-47c5-9249-3fb988a9efe2,979,,,"[54.0, 80.0]",3920415,29,,,,,-1.6436598,,,,,"[53.0, 66.3]",Low Pass,,13.736448,,,Sidi Bouna Sidi Amar,416907.0,,,,,,Throw-in,1,From Throw In,Ibrahima Keita,264956.0,Right Back,51,Mauritania,4932,['8c89b60e-ccba-4d96-b6d4-3c9ad7910108'],17,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:17.801,Pass,
,,,,,,,,,,,,,,,,,,,,1.25733,,,,,,,,,,,,910fd23a-d79e-45bd-a2d5-113384545f14,986,,,"[55.8, 46.1]",3920415,29,,,,,-1.9803208,,Right Foot,,,"[47.9, 27.9]",Ground Pass,,19.840614,,,Khadim Diaw,389292.0,,,,,,,1,From Throw In,Sidi Bouna Sidi Amar,416907.0,Right Wing,51,Mauritania,4932,['544e8f8d-d3cf-465e-ab47-1ecc33e50aaf'],23,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:23.120,Pass,
,,,,,,,,,,,,,,,,,,,,1.77016,,,,,,,,,,,,e470181a-1b2e-41db-8c3c-f0d9aa9cb4ab,989,,,"[49.2, 17.8]",3920415,29,,,,,-0.8026975,,Left Foot,,,"[63.4, 3.1]",Ground Pass,,20.438444,,,Idrissa Thiam,128053.0,,,,,,,1,From Throw In,Khadim Diaw,389292.0,Left Back,51,Mauritania,4932,['27c0f060-d24a-4fd5-99df-49a88926d2a8'],25,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:25.759,Pass,
,,,,,,,,,,,,,,,,,,,,0.99313,,,,,,,,,,,,c1721eca-236d-4dfe-9827-2f5386ea451f,992,,,"[63.4, 3.1]",3920415,29,,,,,1.8082676,,Right Foot,,,"[59.6, 18.8]",Ground Pass,,16.153328,,,Omaré Gassama,341163.0,,,,,,,1,From Throw In,Idrissa Thiam,128053.0,Left Wing,51,Mauritania,4932,['3f4e9d4f-bfe8-4d48-90d5-8a5be6f4c6a5'],29,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:29.245,Pass,
,,,,,,,,,,,,,,,,,,,,2.50557,,,,,,,,,,,,ff14cfee-a096-442a-a81d-09474293a6fe,995,,,"[56.7, 23.9]",3920415,29,,,,,0.91185904,,Right Foot,,,"[92.4, 70.0]",Low Pass,,58.306946,Incomplete,,Ibrahima Keita,264956.0,,,True,,,,1,From Throw In,Omaré Gassama,341163.0,Left Defensive Midfield,51,Mauritania,4932,"['dff679af-51ec-4848-98cc-58ad094df0b8', 'e918251c-34c1-4bf5-ac38-429e84c1ecaf']",32,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:32.212,Pass,
,,,,,,,,,,,,,,,,,,,,2.018678,,,,,,,,,,,,dff679af-51ec-4848-98cc-58ad094df0b8,997,,,"[27.7, 10.1]",3920415,29,,,,,1.7720159,,Head,,,"[23.6, 30.2]",Low Pass,,20.513897,,,Mohamed Amine Tougai,160943.0,,,,,,Recovery,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,52,Algeria,4898,"['5e9d01ea-b1ec-4b8e-b9e6-757462606558', 'ff14cfee-a096-442a-a81d-09474293a6fe']",34,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:34.717,Pass,
,,,,,,,,,,,,,,,,,,,,2.015992,,,,,,,,,,,,09ff7088-d357-4728-acf0-4dfec1feee36,1001,,,"[20.0, 23.4]",3920415,29,,,,,-0.48484585,,Left Foot,,,"[53.6, 5.7]",High Pass,,37.976967,,,Mohamed El Amine Amoura,141358.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,52,Algeria,4898,"['a11d7e3f-54cb-47e0-a530-9e7260b019d7', 'e66f953e-6a27-4fff-a929-c50fca66ea4a']",38,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:38.884,Pass,True
,,,,,,,,,,,,,,,,,,,,1.803207,,,,,,,,,,,,9962515c-d44d-48cf-8b4d-a3bdccff9940,1003,,,"[53.8, 6.3]",3920415,29,,,,,0.89522064,,Head,,,"[65.5, 20.9]",Low Pass,,18.709623,Incomplete,,Baghdad Bounedjah,103465.0,,,,,,,1,Regular Play,Mohamed El Amine Amoura,141358.0,Left Wing,52,Algeria,4898,"['721f2873-607c-448c-a161-932e68894ca2', '7bbef9fa-6154-4115-82a7-0cabe5fe6029']",40,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:40.958,Pass,
,,,,,,,,,,,,,,,,,,,,0.795501,,,,,,,,,,,,42f7acd3-53e0-4227-a0ef-8fcb98207d0d,1007,,,"[58.5, 61.1]",3920415,29,,,,,-0.041213762,,Right Foot,,,"[77.9, 60.3]",Ground Pass,,19.416489,Incomplete,,Souleymane Anne,49763.0,,,,,,,1,Regular Play,Mohamed Dellahi Yali,102661.0,Right Center Back,52,Algeria,4898,"['141968f8-fc78-4bce-a4a1-b42946fd7787', '32b1416d-15f5-4fff-aef3-1ec0675c129e']",44,,,,,,,,,,,,,,,,,,Mauritania,4932,00:29:44.911,Pass,
,,,,,,,,,,,,,,,,,,,,0.921177,,,,,,,,,,,,2f4e4a3a-5733-4f4d-9846-fa951efcb478,1011,,,"[45.7, 22.1]",3920415,29,,,,,-2.3259008,,Right Foot,,,"[36.1, 11.9]",Ground Pass,,14.007141,,,Rayan Aït Nouri,12111.0,,,,,,Recovery,1,Regular Play,Houssem Aouar,4308.0,Left Center Midfield,52,Algeria,4898,['646dabed-9a63-4f3a-9a0f-99e10dfc0da7'],47,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:47.078,Pass,
,,,,,,,,,,,,,,,,,,,,3.568469,,,,,,,,,,,,97850ccd-467e-4f4e-8aff-13ad2cb7d772,1014,,,"[36.1, 11.9]",3920415,29,,,,,2.2522757,,Left Foot,,,"[14.2, 38.9]",Ground Pass,,34.765068,,,Anthony Louis Mandréa,41381.0,,,,,,,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,52,Algeria,4898,['53cb2412-468f-41f0-a223-25d1aa68f696'],48,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:48.497,Pass,
,,,,,,,,,,,,,,,,,,,,1.406182,,,,,,,,,,,,d1b3d7c4-e0de-43ba-8d21-872e8ccfc426,1017,,,"[16.1, 41.9]",3920415,29,,,,,1.0181397,,Right Foot,,,"[26.4, 58.6]",Ground Pass,,19.620907,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Anthony Louis Mandréa,41381.0,Goalkeeper,52,Algeria,4898,['347429da-4daa-4ac9-a264-eef5e01b5a66'],52,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:52.729,Pass,
,,,,,,,,,,,,,,,,,,,,1.645147,,,,,,,,,,,,4ac00da8-d24e-4034-b7a1-956296edb23f,1020,,,"[39.4, 52.8]",3920415,29,,,,,-1.58023,,Right Foot,,,"[39.2, 31.6]",Ground Pass,,21.200943,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,52,Algeria,4898,['cacfd67b-5e9a-4427-9100-f26bd309cb5e'],59,,,,,,,,,,,,,,,,,,Algeria,4898,00:29:59.370,Pass,
,,,,,,,,,,,,,,,,,,,,1.412063,,,,,,,,,,,,2f2f2f6d-df95-4a9f-a4ca-0e6e3fbb6b6e,1023,,,"[39.2, 31.6]",3920415,30,,,,,1.3425225,,Right Foot,,,"[43.8, 51.4]",Ground Pass,,20.327322,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,52,Algeria,4898,['99011153-eac2-437a-b410-75db3f5e9e04'],3,,,,,,,,,,,,,,,,,,Algeria,4898,00:30:03.112,Pass,
,,,,,,,,,,,,,,,,,,,,1.958543,,,,,,,,,,,,88482375-57e9-4e5d-b580-9c8deb9764a9,1026,,,"[43.8, 51.4]",3920415,30,,,,,-1.3372517,,Right Foot,,,"[49.2, 28.7]",Ground Pass,,23.333452,,,Mohamed Amine Tougai,160943.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,52,Algeria,4898,['77820af6-cb25-49e2-9ba9-a6cd6a244c22'],7,,,,,,,,,,,,,,,,,,Algeria,4898,00:30:07.274,Pass,
,,,,,,,,,,,,,,,,,,,,1.126249,,,,,,,,,,,,1dfdf315-4c50-487c-9535-1c29be54563c,1029,,,"[50.1, 22.7]",3920415,30,,,,,-1.2120256,,Left Foot,,,"[55.8, 7.5]",Ground Pass,,16.233606,,,Rayan Aït Nouri,12111.0,,,,,,,1,Regular Play,Mohamed Amine Tougai,160943.0,Left Center Back,52,Algeria,4898,['6373ee02-855d-49d6-9ea9-666e821e9ca6'],10,,,,,,,,,,,,,,,,,,Algeria,4898,00:30:10.577,Pass,
,,,,,,,,,,,,,,,,,,,,3.016007,,,,,,,,,,,,83fc893e-5f4d-4c63-bd19-931430041f4c,1032,,,"[56.1, 4.8]",3920415,30,,,,,0.40282246,,Left Foot,,,"[102.8, 24.7]",High Pass,,50.763176,Incomplete,,Mohamed El Amine Amoura,141358.0,,,,,,,1,Regular Play,Rayan Aït Nouri,12111.0,Left Back,52,Algeria,4898,"['186ad093-5edd-468b-bb51-94023625f0bd', 'f92f6490-bd6d-4fbe-aafa-a8fd57dccf41']",13,,,,,,,,,,,,,,,,,,Algeria,4898,00:30:13.333,Pass,
,,,,,,,,,,,,,,,,,,,,0.586329,,,,,,,,,,,,cef78cd0-548d-43ce-9785-6c1c79ea8e49,1037,,,"[98.6, 0.1]",3920415,32,,,,,1.7454685,,,,,"[96.8, 10.3]",Low Pass,,10.357606,,,Houssem Aouar,4308.0,,,,,,Throw-in,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,53,Algeria,4898,['c2babb2b-f2c5-490b-8ba3-6dc7e535e588'],20,,,,,,,,,,,,,,,,,,Algeria,4898,00:32:20.167,Pass,
,,,,,,,,,,,,,,,,,,,,0.713481,,,,,,,,,,,,feba0f06-acc6-43b3-847d-00025a4ee28d,1040,,,"[97.0, 9.5]",3920415,32,,,,,-1.1659045,,Right Foot,,,"[99.7, 3.2]",Low Pass,,6.8541956,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Throw In,Houssem Aouar,4308.0,Left Center Midfield,53,Algeria,4898,['c94cac8a-5ab6-455e-b2c8-95c5c0c9df39'],20,,,,,,,,,,,,,,,,,,Algeria,4898,00:32:20.891,Pass,
,,,,,,,,,,,,,,,,,,,,3.398145,,,,,,,,,,,,f4d126f8-d61a-4fb6-bb5f-16eb89aaa91f,1049,,,"[22.4, 76.8]",3920415,32,,,,,-0.045014616,,Right Foot,,,"[89.0, 73.8]",High Pass,,66.667534,Incomplete,,Souleymane Anne,49763.0,,,,,,Free Kick,1,From Free Kick,Ibrahima Keita,264956.0,Right Back,54,Mauritania,4932,"['204606bb-3512-4e57-9ed0-2fe6a6b75e13', '72b296a5-b027-4c1e-b1da-493e350c61fb']",41,,,,,,,,,,,,,,,,,,Mauritania,4932,00:32:41.597,Pass,
,,,,,,,,,,,,,,,,,,,,2.008216,,,,,,,,,,,,204606bb-3512-4e57-9ed0-2fe6a6b75e13,1051,,,"[31.1, 6.3]",3920415,32,,,,,0.05238648,,Head,,,"[57.8, 7.7]",High Pass,,26.73668,Incomplete,,Mohamed El Amine Amoura,141358.0,,,,,,Recovery,1,From Free Kick,Mohamed Amine Tougai,160943.0,Left Center Back,54,Mauritania,4932,"['168d2b77-abc9-4782-88a6-4d4d4f4e7373', '85612d24-a412-4338-9049-6a915e427a8d', 'f4d126f8-d61a-4fb6-bb5f-16eb89aaa91f']",44,,,,,,,,,,,,,,,,,,Algeria,4898,00:32:44.995,Pass,
,,,,,,,,,,,,,,,,,,,,1.230201,,,,,,,,,,,,03346a7a-9c70-4db7-a17c-0145a436facc,1054,,,"[54.3, 0.1]",3920415,33,,,,,0.30667633,,,,,"[66.3, 3.9]",Low Pass,,12.587296,,,Mohamed El Amine Amoura,141358.0,,,,,,Throw-in,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,55,Algeria,4898,['d43fa15b-01db-486b-8a63-3d186ad6cfae'],2,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:02.101,Pass,
,,,,,,,,,,,,,,,,,,,,0.321189,,,,,,,,,,,,6db6a98c-5c6f-4128-a09c-40b29c808eb8,1057,,,"[65.8, 4.1]",3920415,33,,,,,2.536048,,Right Foot,,,"[64.5, 5.0]",Low Pass,,1.5811388,Incomplete,,Rayan Aït Nouri,12111.0,,,,,,,1,From Throw In,Mohamed El Amine Amoura,141358.0,Left Wing,55,Algeria,4898,"['174fc6c9-d60d-4bdb-b6c9-f84da67b6ebc', '3827efff-ce38-4d32-bdea-fc44b064c205']",3,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:03.628,Pass,
,,,,,,,,,,,,,,,,,,,,1.032254,,,,,,,,,,,,e1f400a2-4bb1-4b37-b526-77025e6a5661,1061,,,"[57.0, 0.1]",3920415,33,,,,,0.8728935,,,,,"[62.2, 6.3]",Low Pass,,8.091971,,,Hichem Boudaoui,32015.0,,,,,,Throw-in,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,56,Algeria,4898,['076292fa-4d1e-4a40-b95f-e8f9380deccb'],14,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:14.895,Pass,
,,,,,,,,,,,,,,,,,,,,0.8537,,,,,,,,,,,,b60fedd9-95e3-4eac-b839-e41ed0ac8267,1064,,,"[61.6, 6.3]",3920415,33,,,,,-2.339247,,Right Foot,,,"[58.7, 3.3]",Low Pass,,4.172529,,,Rayan Aït Nouri,12111.0,,,,,,,1,From Throw In,Hichem Boudaoui,32015.0,Right Center Midfield,56,Algeria,4898,['692685be-4953-4011-9ccf-1b01a30901c9'],16,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:16.095,Pass,
,,,,,,,,,,,,,,,,,,,,4.13308,,,,,,,,,,,,0697f3e1-5e80-4c4e-9a58-2d2f93bc7cd4,1067,,,"[58.7, 3.3]",3920415,33,,,,,1.0722616,,Left Foot,,,"[86.9, 55.1]",High Pass,,58.97864,Incomplete,,Adam Ounas,10448.0,,,True,,,,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,56,Algeria,4898,"['4c1aff61-1559-4b0f-9062-3f906244333f', '5572db9b-8c5a-4889-aa01-cf91b5182910']",16,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:16.954,Pass,
,,,,,,,,,,,,,,,,,,,,1.380011,,,,,,,,,,,,4c1aff61-1559-4b0f-9062-3f906244333f,1069,,,"[33.2, 25.0]",3920415,33,,,,,0.056063637,,Head,,,"[52.8, 26.1]",Low Pass,,19.630842,Incomplete,,Idrissa Thiam,128053.0,,,,,,Recovery,1,From Throw In,Khadim Diaw,389292.0,Left Back,56,Algeria,4898,"['0697f3e1-5e80-4c4e-9a58-2d2f93bc7cd4', '143f25e4-1dec-4625-a58b-4a5e5fc505a3', '61c0d308-2eab-44cc-9a30-42844d8fec9f']",21,,,,,,,,,,,,,,,,,,Mauritania,4932,00:33:21.087,Pass,
,,,,,,,,,,,,,,,,,,,,2.615507,,,,,,,,,,,,4cb28a17-328d-4d25-86e8-592fd6db3b10,1077,,,"[82.9, 58.9]",3920415,33,,,,,-0.47703966,,Left Foot,,,"[109.6, 45.1]",High Pass,,30.055449,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Adam Ounas,10448.0,Right Wing,57,Algeria,4898,['ac971576-f245-4c25-9b9a-2bc9ed332e8e'],46,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:46.780,Pass,
,,,,,,,,,,,,,,,,,,,,1.929096,,,,,,,,,,,,bb258ee9-5ab8-41a2-a974-5a763447c885,1079,,,"[85.1, 80.0]",3920415,33,,,,,-2.7308757,,,,,"[66.5, 71.9]",Low Pass,,20.287188,,,Aïssa Mandi,6648.0,,,,,,Throw-in,1,From Throw In,Youcef Atal,10040.0,Right Back,58,Algeria,4898,['37062581-9c76-4baa-9da2-da3e01066dd9'],56,,,,,,,,,,,,,,,,,,Algeria,4898,00:33:56.791,Pass,
,,,,,,,,,,,,,,,,,,,,0.718885,,,,,,,,,,,,4c23953d-3ceb-4176-8b09-bf906d18fc5c,1082,,,"[62.7, 69.6]",3920415,34,,,,,-2.095592,,Left Foot,,,"[61.6, 67.7]",Ground Pass,,2.1954498,,,Youcef Atal,10040.0,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,58,Algeria,4898,['1752630e-5641-4ee7-8d6e-56f89b2237d3'],0,,,,,,,,,,,,,,,,,,Algeria,4898,00:34:00.900,Pass,
,,,,,,,,,,,,,,,,,,,,1.375569,,,,,,,,,,,,6b3bdbc4-8ef2-4980-8379-c5b2965bd2b0,1085,,,"[61.6, 67.7]",3920415,34,,,,,-1.9354458,,Right Foot,,,"[54.5, 49.1]",Ground Pass,,19.909042,,,Ramiz Larbi Zerrouki,38345.0,,,,,,,1,From Throw In,Youcef Atal,10040.0,Right Back,58,Algeria,4898,['3d96064b-b9d0-4bbb-b9fb-add24baefbc0'],1,,,,,,,,,,,,,,,,,,Algeria,4898,00:34:01.659,Pass,
