50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.36312,,,,,,,,,,ba3e8212-da9c-4c3c-8421-a02ff5278745,1290,,,"[86.8, 6.6]",3920416,39,,,,,2.4572978,,Left Foot,,,"[79.2, 12.8]",Ground Pass,,9.80816,,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,71,South Africa,4976,['09ce6f86-b84c-42a7-9f87-2ff8182dc005'],13,,,,,,,,,,,,,,,,South Africa,4976,00:39:13.317,Pass,
,,,,,,,,,,,,,,,,,,1.014646,,,,,,,,,,13a04237-4635-46c1-9e9d-9bfa2e7bd4c8,1293,,,"[80.4, 13.2]",3920416,39,,,,,0.5523035,,Right Foot,,,"[97.6, 23.8]",Ground Pass,,20.20396,,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,71,South Africa,4976,['6e46fc34-1d91-4530-862c-78376e07e8ff'],15,,,,,,,,,,,,,,,,South Africa,4976,00:39:15.952,Pass,
,,,,,,,,,,,,,,,,,,1.592535,,,,,,,,,,ef8c2c95-caba-43eb-a4bd-375984f0a330,1297,,,"[97.1, 24.9]",3920416,39,,,,,1.1144478,,Right Foot,,,"[99.8, 30.4]",Ground Pass,,6.1269894,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,71,South Africa,4976,"['003c3a73-26a5-485e-8f06-f29b33952428', 'a1fbe45a-b1b4-4f8a-8504-6227cd75bead']",17,,,,,,,,,,,,,,,,South Africa,4976,00:39:17.010,Pass,True
,,,,,,,,,,,,,,,,,,0.580609,,,,,,,,,,595896ef-58d0-4611-803e-8ca7a4e67202,1300,,,"[99.8, 30.4]",3920416,39,,,,,2.4149504,,Right Foot,,,"[98.0, 32.0]",Ground Pass,,2.408319,,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,71,South Africa,4976,['2b5ce270-d12d-4a9f-84af-7c0cae0ccf25'],18,,,,,,,,,,,,,,,,South Africa,4976,00:39:18.606,Pass,
,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,03e5a8d7-398e-4ba3-837b-4fecb9a5b985,1303,,,"[97.8, 32.2]",3920416,39,,,,,-1.2958865,,Right Foot,,,"[98.9, 28.3]",Ground Pass,,4.05216,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,71,South Africa,4976,['0f66bdc8-81cb-4cc9-8972-1c479ae0665c'],19,,,,,,,,,,,,,,,,South Africa,4976,00:39:19.165,Pass,
,,,,,,,,,,,,,,,,,,1.066969,,,,,,,,,,f674844e-30fd-4837-b960-7174a552f4bc,1306,,,"[98.9, 28.3]",3920416,39,,,,,2.0005586,e65e6ad2-baa1-4b6b-b89f-d3d2ea22b31a,Right Foot,,,"[96.7, 33.1]",Low Pass,,5.2801514,,,,,Percy Tau,29367.0,True,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,71,South Africa,4976,['53865db0-78d3-4e66-a7af-5df3deb7601b'],20,,,,,,,,,,,,,,,,South Africa,4976,00:39:20.299,Pass,
,,,,,,,,,,,,,,,,,,3.781724,,,,,,,,,,7333a592-67d6-4f0c-9e75-dcc27ef6a54a,1311,,,"[6.0, 35.1]",3920416,39,,,,,-0.15394467,,Right Foot,,,"[75.6, 24.3]",High Pass,,70.432945,,,Incomplete,,Seifeddine Jaziri,68749.0,,,,,Goal Kick,1,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,72,Tunisia,777,"['54f605d4-d71f-4cb9-9412-ba971ee9ab59', 'ab424527-f002-4de3-8ebe-9d603780b9fc']",52,,,,,,,,,,,,,,,,Tunisia,777,00:39:52.464,Pass,
,,,,,,,,,,,,,,,,,,1.698946,,,,,,,,,,ab424527-f002-4de3-8ebe-9d603780b9fc,1313,,,"[44.5, 55.8]",3920416,39,,,,,-0.68231654,,Head,,,"[60.5, 42.8]",Low Pass,,20.615528,,,,,Evidence Makgopa,65853.0,,,,,Recovery,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,73,South Africa,4976,"['7333a592-67d6-4f0c-9e75-dcc27ef6a54a', 'f1a5254c-a21a-4d17-9e59-7d5d1e8084ec']",56,,,,,,,,,,,,,,,,South Africa,4976,00:39:56.246,Pass,
,,,,,,,,,,,,,,,,,,1.177446,,,,,,,,,,0567cc9e-1b96-41c6-af03-4240847e1d61,1316,,,"[60.1, 43.2]",3920416,39,,,,,0.87377495,,Right Foot,,,"[63.7, 47.5]",Low Pass,,5.60803,,,Incomplete,,Themba Zwane,65726.0,,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,73,South Africa,4976,"['08159b1b-c95f-47cf-adf3-784272715d72', '0889ede0-700e-49a6-8c59-f0f2d312ad90', 'a6d02db6-f64e-4de1-b1a7-c3f326cd4d4c']",57,,,,,,,,,,,,,,,,South Africa,4976,00:39:57.945,Pass,True
,,,,,,,,,,,,,,,,,,1.013618,,,,,,,,,,9c961bbc-ed38-4c5e-a4e9-f16183db91e8,1320,,,"[54.5, 49.8]",3920416,40,,,,,-1.21357,,Right Foot,,,"[59.8, 35.6]",Ground Pass,,15.156847,,,,,Evidence Makgopa,65853.0,,,,,Recovery,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,73,South Africa,4976,['f49812ce-3a31-4366-8378-d6cb22a52652'],0,,,,,,,,,,,,,,,,South Africa,4976,00:40:00.433,Pass,
,,,,,,,,,,,,,,,,,,2.176756,,,,,,,,,,73ef7059-4833-4ad3-9825-85098032f47f,1323,,,"[62.4, 35.9]",3920416,40,,,,,-1.0744898,,Right Foot,,,"[77.4, 8.2]",Ground Pass,,31.500635,,,,,Percy Tau,29367.0,,,,,,1,Regular Play,Evidence Makgopa,65853.0,Center Forward,73,South Africa,4976,['fc16de67-d944-4bc0-8799-930fd1600e85'],2,,,,,,,,,,,,,,,,South Africa,4976,00:40:02.741,Pass,
,,,,,,,,,,,,,,,,,,1.094706,,,,,,,,,,1b109b90-ae94-4e4a-95d4-b1155dffa6d6,1326,,,"[91.4, 13.3]",3920416,40,,,,,-0.070306465,,Left Foot,,,"[105.6, 12.3]",Ground Pass,,14.2351675,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,,1,Regular Play,Percy Tau,29367.0,Left Wing,73,South Africa,4976,['44d6098f-5aac-4bdd-b84f-421dae3d466e'],7,,,,,,,,,,,,,,,,South Africa,4976,00:40:07.589,Pass,
,,,,,,,,,,,,,,,,,,1.519139,,,,,,,,,,ff379dd1-fe7f-40f5-9a87-768aa7fe0e63,1330,,,"[105.6, 9.8]",3920416,40,,,,,-3.0453393,,Right Foot,,,"[91.1, 8.4]",Ground Pass,,14.56743,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,73,South Africa,4976,['9b2de97a-aea8-4a2d-9b70-276a418ac820'],9,,,,,,,,,,,,,,,,South Africa,4976,00:40:09.963,Pass,
,,,,,,,,,,,,,,,,,,1.403358,,,,,,,,,,e1ddfa2e-defd-4c6b-886b-85ee94904280,1333,,,"[91.1, 8.4]",3920416,40,,,,,2.413908,,Left Foot,,,"[79.2, 19.0]",Ground Pass,,15.936437,,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,73,South Africa,4976,['a54d4d16-ee2a-4a67-9039-5ea234163026'],12,,,,,,,,,,,,,,,,South Africa,4976,00:40:12.778,Pass,
,,,,,,,,,,,,,,,,,,2.711346,,,,,,,,,,21f917c7-a4fe-4f13-922e-4b9a891ba264,1336,,,"[80.6, 21.9]",3920416,40,,,,,0.9031859,,Right Foot,,,"[114.5, 64.9]",High Pass,,54.755913,,,,,Thapelo James Morena,65727.0,,True,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,73,South Africa,4976,['9009e5b7-2f89-43f9-9bee-693decbd7af5'],15,,,,,,,,,,,,,,,,South Africa,4976,00:40:15.853,Pass,
,,,,,,,,,,,,,,,,,,1.648481,,,,,,,,,,956fe947-0712-4731-b7cf-a01166e487d4,1339,,,"[107.6, 78.4]",3920416,40,,,,,-3.0688047,,Right Foot,,,"[88.4, 77.0]",Ground Pass,,19.250975,,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Wing,73,South Africa,4976,['2e5ad0dd-c707-4e69-8755-57f53c76ad27'],22,,,,,,,,,,,,,,,,South Africa,4976,00:40:22.910,Pass,
,,,,,,,,,,,,,,,,,,0.945182,,,,,,,,,,5afc2628-956a-4d50-b3fd-3427f76cab4e,1343,,,"[86.6, 75.5]",3920416,40,,,,,-1.7483925,,Right Foot,,,"[85.2, 67.7]",Ground Pass,,7.924645,,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,73,South Africa,4976,"['4c04c45b-5af2-4007-9e0c-fbeca7dbc7aa', 'dd2aa4e4-f49e-4703-8e45-0bf1a3d6ff12']",25,,,,,,,,,,,,,,,,South Africa,4976,00:40:25.505,Pass,True
,,,,,,,,,,,,,,,,,,1.326549,,,,,,,,,,ac96f8fc-880b-40e9-a288-a700adff4078,1346,,,"[85.2, 67.0]",3920416,40,,,,,0.7236212,,Right Foot,,,"[95.5, 76.1]",Ground Pass,,13.74409,,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,73,South Africa,4976,['3bd0cb5f-3ed1-438e-aa0a-8fe41bf4798e'],26,,,,,,,,,,,,,,,,South Africa,4976,00:40:26.917,Pass,
,,,,,,,,,,,,,,,,,,1.152149,,,,,,,,,,1e62941d-b3eb-439e-a60d-9639a1a701cc,1350,,,"[94.3, 73.8]",3920416,40,,,,,-2.55359,,Right Foot,,,"[88.6, 70.0]",Ground Pass,,6.8505473,,,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,73,South Africa,4976,['65a2a303-d98b-450d-8851-a13aeab3b3d3'],31,,,,,,,,,,,,,,,,South Africa,4976,00:40:31.341,Pass,
,,,,,,,,,,,,,,,,,,0.968168,,,,,,,,,,2597d4ad-bf5e-4615-a8c8-bcd6c84d4429,1354,,,"[88.4, 71.5]",3920416,40,,,,,2.0863454,,Left Foot,,,"[85.0, 77.5]",Ground Pass,,6.8963757,,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,73,South Africa,4976,['7a4de8ff-1afd-4f11-8046-10b984a30764'],33,,,,,,,,,,,,,,,,South Africa,4976,00:40:33.980,Pass,
,,,,,,,,,,,,,,,,,,0.919088,,,,,,,,,,1399bf52-b7e2-4a99-b764-b0fa355ab446,1357,,,"[80.9, 75.0]",3920416,40,,,,,-1.5805048,,Right Foot,,,"[80.8, 64.7]",Ground Pass,,10.300486,,,,,Teboho Mokoena,66716.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,73,South Africa,4976,['6a207c56-1a58-4d4f-9c74-962a3856cbdc'],36,,,,,,,,,,,,,,,,South Africa,4976,00:40:36.660,Pass,
,,,,,,,,,,,,,,,,,,0.819001,,,,,,,,,,e6e5412c-3973-4a99-9fd0-e1077d7de4b3,1360,,,"[80.6, 64.7]",3920416,40,,,,,-0.3646495,,Right Foot,,,"[99.2, 57.6]",Low Pass,,19.909042,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,73,South Africa,4976,['000f1591-a1f2-4496-b2f0-2b114c1dd013'],38,,,,,,,,,,,,,,,,South Africa,4976,00:40:38.193,Pass,
,,,,,,,,,,,,,,,,,,1.539723,,,,,,,,,,741184c0-c7dc-47a7-bd98-015c4f508668,1366,,,"[10.7, 43.5]",3920416,40,,,,,0.84635544,,Keeper Arm,,,"[20.7, 54.8]",Ground Pass,,15.0894,,,,,Wajdi Kechrida,105944.0,,,,,,1,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,74,Tunisia,777,['e587b0a5-0acd-496e-8736-0d9e1ef38045'],42,,,,,,,,,,,,,,,,Tunisia,777,00:40:42.404,Pass,
,,,,,,,,,,,,,,,,,,1.08027,,,,,,,,,,82c834f5-5547-4d46-8e72-596f4ee27fcb,1369,,,"[27.1, 58.2]",3920416,40,,,,,0.81271374,,Right Foot,,,"[36.0, 67.6]",Ground Pass,,12.944883,,,,,Hamza Rafia,50442.0,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,74,Tunisia,777,['27064308-aac1-41b9-9721-3fb047c55b8c'],45,,,,,,,,,,,,,,,,Tunisia,777,00:40:45.825,Pass,
,,,,,,,,,,,,,,,,,,1.830575,,,,,,,,,,834a3219-86b6-4b4a-9616-e227dd37dbe7,1371,,,"[35.8, 67.6]",3920416,40,,,,,-2.8045928,,Right Foot,,,"[22.1, 62.8]",Ground Pass,,14.516542,,,,,Wajdi Kechrida,105944.0,,,,,,1,Regular Play,Hamza Rafia,50442.0,Right Wing,74,Tunisia,777,['3f56ffdb-9ad4-4ab9-93af-978f530dd896'],46,,,,,,,,,,,,,,,,Tunisia,777,00:40:46.905,Pass,
,,,,,,,,,,,,,,,,,,2.364241,,,,,,,,,,2349aece-3b2f-412d-8974-cef72ce686fa,1373,,,"[22.1, 63.2]",3920416,40,,,,,-2.644026,,Right Foot,,,"[2.4, 52.5]",Ground Pass,,22.418297,,,,,Bechir Ben Said,136296.0,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,74,Tunisia,777,['396475ab-a918-4731-afe2-e1197634e350'],48,,,,,,,,,,,,,,,,Tunisia,777,00:40:48.736,Pass,
,,,,,,,,,,,,,,,,,,2.276783,,,,,,,,,,ef3900a4-08be-42ea-be07-c0773834a8b8,1377,,,"[4.9, 54.0]",3920416,40,,,,,0.50636625,,Right Foot,,,"[39.7, 73.3]",High Pass,,39.79359,,,,,Hamza Rafia,50442.0,,,,,,1,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,74,Tunisia,777,"['017687d3-693b-4333-8966-c507bd0e5dd0', '794fca58-fb32-44fc-a9dd-9f88e2267fd2']",53,,,,,,,,,,,,,,,,Tunisia,777,00:40:53.364,Pass,True
,,,,,,,,,,,,,,,,,,1.795151,,,,,,,,,,f3c908e5-0879-41e5-b66a-cfd74d281ac8,1381,,,"[36.0, 72.6]",3920416,40,,,,,2.7994368,,Right Foot,,,"[21.4, 77.8]",High Pass,,15.498387,,,,,Wajdi Kechrida,105944.0,,,,,,1,Regular Play,Hamza Rafia,50442.0,Right Wing,74,Tunisia,777,"['16ba453c-c511-4b6d-8622-6a8b79a80309', '3b1716e6-5eef-4c3d-95e9-81869d3bacd5']",56,,,,,,,,,,,,,,,,Tunisia,777,00:40:56.657,Pass,True
,,,,,,,,,,,,,,,,,,2.471687,,,,,,,,,,d0dc2f7b-54ba-4b4d-9f2e-5cca853bd277,1383,,,"[21.4, 77.8]",3920416,40,,,,,-0.39699423,,Right Foot,,,"[53.6, 64.3]",High Pass,,34.91547,,,Unknown,,Seifeddine Jaziri,68749.0,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,74,Tunisia,777,['a4f021c4-c793-4afc-83b3-80e691a92404'],58,,,,,,,,,,,,,,,,Tunisia,777,00:40:58.452,Pass,
,,,,,,,,,,,,,,,,,,0.754183,,,,,,,,,,62e283c6-2882-4a69-92a7-ed22dad714f8,1387,,,"[65.3, 22.8]",3920416,41,,True,,,-1.5464109,,Right Foot,,,"[65.5, 14.6]",Ground Pass,,8.202438,,,,,Sphephelo S''Miso Sithole,42527.0,,,,,Free Kick,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,75,South Africa,4976,['74579291-28c0-49ee-8eb4-396566cab4c9'],16,,,,,,,,,,,,,,,,South Africa,4976,00:41:16.196,Pass,
,,,,,,,,,,,,,,,,,,1.157149,,,,,,,,,,1a2cf1de-26c9-4c67-9773-ac60334ccafc,1389,,,"[64.9, 15.1]",3920416,41,,,,,-1.0798118,,Right Foot,,,"[70.3, 5.0]",Ground Pass,,11.452948,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,75,South Africa,4976,['5f2a686f-5e05-442a-b4ba-222fb6ac0d0f'],17,,,,,,,,,,,,,,,,South Africa,4976,00:41:17.031,Pass,
,,,,,,,,,,,,,,,,,,0.975501,,,,,,,,,,990f44da-b4e0-4d6c-af34-3569e6af6bb1,1392,,,"[70.3, 5.0]",3920416,41,,,,,0.0,,Left Foot,,,"[77.7, 5.0]",Ground Pass,,7.4,,,,,Percy Tau,29367.0,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,75,South Africa,4976,['b24a631b-1ce4-4e42-8068-617307349caa'],19,,,,,,,,,,,,,,,,South Africa,4976,00:41:19.426,Pass,
,,,,,,,,,,,,,,,,,,0.816148,,,,,,,,,,95791b5e-289f-4fbf-81b3-6199a1c553bc,1395,,,"[77.7, 5.0]",3920416,41,,,,,-3.1265562,,Left Foot,,,"[64.4, 4.8]",Low Pass,,13.301504,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Free Kick,Percy Tau,29367.0,Left Wing,75,South Africa,4976,['db12b763-c928-47b8-8c4d-f7241e83db95'],20,,,,,,,,,,,,,,,,South Africa,4976,00:41:20.431,Pass,
,,,,,,,,,,,,,,,,,,1.106672,,,,,,,,,,2eb9cd59-47f2-4ad0-bde9-af1186992596,1398,,,"[64.6, 4.8]",3920416,41,,,,,2.8088233,,Left Foot,,,"[42.9, 12.3]",Ground Pass,,22.95953,,,,,Mothobi Mvala,65732.0,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,75,South Africa,4976,['f12ee1c4-a478-4e8c-8a3e-82cca3deae74'],22,,,,,,,,,,,,,,,,South Africa,4976,00:41:22.185,Pass,
,,,,,,,,,,,,,,,,,,2.668595,,,,,,,,,,117598f0-e9a2-486a-b664-da30b3d857ca,1402,,,"[39.3, 12.3]",3920416,41,,,,,2.1778522,,Right Foot,,,"[20.2, 39.8]",Ground Pass,,33.482235,,,,,Ronwen Williams,66721.0,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,75,South Africa,4976,['82ccfed8-96bf-4197-b022-66cecc10cd9b'],24,,,,,,,,,,,,,,,,South Africa,4976,00:41:24.343,Pass,
,,,,,,,,,,,,,,,,,,2.608285,,,,,,,,,,24bd8d25-b1c2-4512-96e7-03ccffef5e45,1405,,,"[21.6, 40.0]",3920416,41,,,,,-0.92879224,,Right Foot,,,"[45.6, 7.9]",Ground Pass,,40.080044,,,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,75,South Africa,4976,['0c56f9b4-b27c-4df2-9023-1fbe05488aa3'],34,,,,,,,,,,,,,,,,South Africa,4976,00:41:34.026,Pass,
,,,,,,,,,,,,,,,,,,4.320845,,,,,,,,,,8d5edf28-1cc1-4dcb-b951-d748e30c71ce,1412,,,"[14.6, 35.9]",3920416,42,,True,,,-0.13395238,,Right Foot,,,"[108.1, 23.3]",High Pass,,94.34516,,,,,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Ronwen Williams,66721.0,Goalkeeper,78,South Africa,4976,['434fec0e-2478-4366-8020-a42a0d2eb505'],54,,,,,,,,,,,,,,,,South Africa,4976,00:42:54.632,Pass,
,,,,,,,,,,,,,,,,,,1.170761,,,,,,,,,,85f1b55e-f72f-41ec-8b52-2e901c78dbdc,1416,,,"[6.0, 42.1]",3920416,43,,True,,,-0.91580147,,Right Foot,,,"[21.9, 21.4]",Ground Pass,,26.101725,,,,,Montassar Omar Talbi,32450.0,,,,,Goal Kick,1,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,79,Tunisia,777,['6b4c0dcd-597d-4db0-878e-26e1b6c43d4c'],16,,,,,,,,,,,,,,,,Tunisia,777,00:43:16.244,Pass,
,,,,,,,,,,,,,,,,,,1.989168,,,,,,,,,,16478b2f-b492-4114-bf0d-28a6e980c474,1418,,,"[21.9, 21.4]",3920416,43,,True,,,2.4048452,,Right Foot,,,"[7.9, 34.1]",Ground Pass,,18.902117,,,,,Bechir Ben Said,136296.0,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,79,Tunisia,777,['56e7ed38-0deb-4b1f-9043-db6459e54e56'],17,,,,,,,,,,,,,,,,Tunisia,777,00:43:17.414,Pass,
,,,,,,,,,,,,,,,,,,2.178602,,,,,,,,,,b072885d-2a33-4324-a324-755801e7dd0a,1420,,,"[7.9, 34.1]",3920416,43,,,,,-1.1298721,,Right Foot,,,"[16.3, 16.3]",Ground Pass,,19.68248,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,79,Tunisia,777,['a2576eee-5306-4266-aef7-4e926d746f49'],20,,,,,,,,,,,,,,,,Tunisia,777,00:43:20.119,Pass,
,,,,,,,,,,,,,,,,,,1.372912,,,,,,,,,,b96dd079-ccc8-444e-be75-048bf9d9eabe,1424,,,"[16.3, 16.1]",3920416,43,,,,,0.80357796,,Right Foot,,,"[27.1, 27.3]",Ground Pass,,15.55892,,,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,79,Tunisia,777,['77c800ea-18fd-4956-a160-fdc059098ca5'],23,,,,,,,,,,,,,,,,Tunisia,777,00:43:23.010,Pass,
,,,,,,,,,,,,,,,,,,2.76307,,,,,,,,,,1253b9b4-a5ae-4080-a87c-f4bd7077ed69,1427,,,"[28.3, 26.6]",3920416,43,,,,,1.5647722,,Right Foot,,,"[28.5, 59.8]",Ground Pass,,33.200603,,,,,Yassine Meriah,5651.0,,,,,,1,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,79,Tunisia,777,['d91a4e8b-78f8-4be6-a876-ec8309a39e33'],26,,,,,,,,,,,,,,,,Tunisia,777,00:43:26.019,Pass,
,,,,,,,,,,,,,,,,,,2.371522,,,,,,,,,,d3073611-04f9-4e2c-ae75-58566daf244f,1430,,,"[28.5, 59.8]",3920416,43,,,,,0.39839616,,Right Foot,,,"[63.9, 74.7]",Ground Pass,,38.407944,,,,,Wajdi Kechrida,105944.0,,,,,,1,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,79,Tunisia,777,['36ca1eab-26fe-4c80-a900-f93cf8a54ba1'],29,,,,,,,,,,,,,,,,Tunisia,777,00:43:29.016,Pass,
,,,,,,,,,,,,,,,,,,1.132255,,,,,,,,,,0aa7acf9-179f-4ccd-98be-5f3fd221803d,1434,,,"[91.2, 75.1]",3920416,43,,,,,-1.0687062,,Right Foot,,,"[102.4, 54.7]",High Pass,,23.2723,,,Incomplete,,,,,,,,,1,From Goal Kick,Wajdi Kechrida,105944.0,Right Back,79,Tunisia,777,"['3ae6ab15-8f79-41c8-b8d3-9f000c299e61', '7451f0af-fdb7-44df-9e6b-f3a8ca42f857']",34,,,,,,,,,,,,,,,,Tunisia,777,00:43:34.559,Pass,True
,,,,,,,,,,,,,,,,,,2.254865,,,,,,,,,,7a336719-32d4-4247-8938-0bdeefda6fbf,1437,,,"[47.3, 42.1]",3920416,43,,,,,1.347683,,Right Foot,,,"[52.7, 65.9]",Low Pass,,24.404917,,,Incomplete,,Thapelo James Morena,65727.0,,,,,Recovery,1,From Goal Kick,Themba Zwane,65726.0,Center Attacking Midfield,79,Tunisia,777,"['9d12ded4-37b1-4b24-b4b5-897adf91b9eb', 'be855669-b90e-4c9e-81db-291ad6d0ebf4']",38,,,,,,,,,,,,,,,,South Africa,4976,00:43:38.730,Pass,
,,,,,,,,,,,,,,,,,,1.528643,,,,,,,,,,9d12ded4-37b1-4b24-b4b5-897adf91b9eb,1439,,,"[67.4, 14.2]",3920416,43,,,,,-0.100781,,Left Foot,,,"[85.2, 12.4]",Low Pass,,17.89078,,,,,Mohamed Elias Achouri,132461.0,,,,,Recovery,1,From Goal Kick,Ali Abdi,30681.0,Left Back,79,Tunisia,777,"['13ebe1eb-32fe-45da-8102-915fb7d27c98', '7a336719-32d4-4247-8938-0bdeefda6fbf']",40,,,,,,,,,,,,,,,,Tunisia,777,00:43:40.985,Pass,
,,,,,,,,,,,,,,,,,,0.973592,,,,,,,,,,984a64d1-1966-4909-8c00-264cbea4298d,1442,,,"[76.7, 5.3]",3920416,43,,,,,2.4636922,,Right Foot,,,"[69.0, 11.5]",Ground Pass,,9.885848,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,1,From Goal Kick,Mohamed Elias Achouri,132461.0,Left Wing,79,Tunisia,777,['45b90ad4-e6df-4171-a594-edc01baf237f'],45,,,,,,,,,,,,,,,,Tunisia,777,00:43:45.490,Pass,
,,,,,,,,,,,,,,,,,,1.104875,,,,,,,,,,48485b01-190b-4566-97a9-18d5ba577b0a,1445,,,"[67.4, 11.5]",3920416,43,,,,,1.6068631,,Right Foot,,,"[66.7, 30.9]",Ground Pass,,19.412624,,,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,79,Tunisia,777,['6cbc8e66-05da-4035-bea3-dd004b405a3f'],47,,,,,,,,,,,,,,,,Tunisia,777,00:43:47.664,Pass,
,,,,,,,,,,,,,,,,,,1.264097,,,,,,,,,,b314ddac-ec34-4a58-9498-f3f06c0fee4a,1448,,,"[72.4, 34.1]",3920416,43,,,,,-1.7043253,,Right Foot,,,"[70.6, 20.7]",Ground Pass,,13.520355,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,1,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,79,Tunisia,777,['6a66a61f-9b53-470f-bfe3-d5e4f606b276'],52,,,,,,,,,,,,,,,,Tunisia,777,00:43:52.782,Pass,
