50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.041752,,,,,,,,,,c80bee87-d39d-4d24-b945-8762b997cc7d,2264,,,"[55.3, 32.5]",3920400,67,,,,-1.7681919,,Head,,,"[53.1, 21.5]",,Low Pass,,11.217843,,,Yvan Neyou Noupa,43073.0,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,147,Cameroon,2722,"['496a61ee-62fc-4cd9-950f-fc9f442a8558', 'dcf00f97-14d0-4eca-8115-04177575c1f3']",30,,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:30.030,Pass,True
,,,,,,,,,,,,,,,,,0.912202,,,,,,,,,,f3b01d27-7aa1-4c3c-8406-afeac094d1a1,2268,,,"[55.7, 18.5]",3920400,67,,,,-1.9311543,,Right Foot,,,"[50.5, 4.7]",,Ground Pass,,14.747203,,,Nouhou Tolo,13454.0,,,,,,2,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,147,Cameroon,2722,"['859d181a-7235-4dab-a57d-44878c082c1a', 'ac0a3e21-604d-45b5-9027-78bc8c5528d3']",31,,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:31.691,Pass,True
,,,,,,,,,,,,,,,,,0.461231,,,,,,,,,,dfe1b271-d49c-4735-a69a-379edb76035e,2272,,,"[87.1, 4.9]",3920400,67,,,,-0.47734538,,Right Foot,,,"[92.9, 1.9]",,Ground Pass,,6.529931,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,147,Cameroon,2722,['32ba7c4f-67a4-4c42-bdc0-d737ede79c33'],38,,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:38.212,Pass,
,,,,,,,,,,,,,,,,,1.024463,,,,,,,,,,c08a32d3-bbd8-4e3e-90f2-eede7b4e43af,2275,,,"[91.9, 1.9]",3920400,67,,,,0.0,,Right Foot,,,"[103.6, 1.9]",,Ground Pass,,11.7,,,Nouhou Tolo,13454.0,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,147,Cameroon,2722,['dcdbf0d6-f0a5-4cd1-83d3-6ccbc6ec4ef7'],41,,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:41.618,Pass,
,,,,,,,,,,,,,,,,,1.658863,,,,,,,,,,0510aed0-6f6a-4ed4-8d11-f69c1cc25560,2278,,,"[104.6, 2.3]",3920400,67,,,,1.2351577,,Left Foot,True,,"[116.6, 36.7]",,High Pass,,36.432953,Incomplete,,Frank Magri,189348.0,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,147,Cameroon,2722,"['a38055d6-aca5-445d-b188-be2a18bf5318', 'ecbd4698-3e0b-4354-b1a7-8c3247b362ac']",43,,,,,,,,,,,,,,,,,,Cameroon,2722,00:22:43.544,Pass,
,,,,,,,,,,,,,,,,,2.278621,,,,,,,,,,268851af-075d-4b7e-ba7f-8cf850a215ec,2282,,,"[120.0, 0.1]",3920400,68,,,,1.6879051,,Right Foot,,,"[114.0, 51.1]",,High Pass,True,51.351727,,,André-Frank Zambo Anguissa,3141.0,,True,Inswinging,,Corner,2,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,148,Cameroon,2722,['9ddca7fe-55fb-43a0-9252-7a8076d79d1d'],6,,,,,,,,,,,,,,,,,,Cameroon,2722,00:23:06.186,Pass,
,,,,,,,,,,,,,,,,,1.091183,,,,,,,,,,37758e48-1b75-4d33-902c-489b26851391,2289,,,"[25.2, 28.2]",3920400,68,,,,0.028161567,,Left Foot,,,"[39.4, 28.6]",,Ground Pass,,14.205632,,,Sadio Mané,3629.0,,,,,,2,From Counter,Pape Gueye,21026.0,Center Defensive Midfield,149,Senegal,787,['995a4f58-19cf-40f2-8236-03e9f1a7ba9c'],12,,,,,,,,,,,,,,,,,,Senegal,787,00:23:12.655,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,cc43cfe9-0cf0-47e4-b479-bbaee177e5fc,2292,,,"[43.8, 27.2]",3920400,68,,,,-0.7555563,,Right Foot,,,"[57.6, 14.2]",,Ground Pass,,18.958902,,,Ismail Jakobs,32915.0,,,,,,2,From Counter,Sadio Mané,3629.0,Left Midfield,149,Senegal,787,['633f5c02-e0da-48ee-86c9-4cbce742d545'],14,,,,,,,,,,,,,,,,,,Senegal,787,00:23:14.869,Pass,
,,,,,,,,,,,,,,,,,2.340408,,,,,,,,,,1a0ee9a0-d278-48a0-b01c-ac9d504af50c,2295,,,"[98.4, 14.0]",3920400,68,,,,1.2853934,,Left Foot,True,,"[108.2, 47.4]",,High Pass,,34.808044,Incomplete,,Lamine Camara,392153.0,,,,,,2,From Counter,Ismail Jakobs,32915.0,Left Back,149,Senegal,787,"['12301b21-dcac-4a49-aa63-7ab5dc51ce8a', '88cc97c9-1eb4-4709-b9f8-fdbd4af7cd90']",20,,,,,,,,,,,,,,,,,,Senegal,787,00:23:20.866,Pass,
,,,,,,,,,,,,,,,,,1.361951,,,,,,,,,,88cc97c9-1eb4-4709-b9f8-fdbd4af7cd90,2297,,,"[11.9, 32.7]",3920400,68,,,,-3.0118902,,Head,,,"[2.7, 31.5]",,Low Pass,,9.277931,,,André Onana,8064.0,,,,,Recovery,2,Regular Play,Nouhou Tolo,13454.0,Left Back,150,Cameroon,2722,"['1a0ee9a0-d278-48a0-b01c-ac9d504af50c', '9d925143-e422-44f8-a0aa-6a6bd528a50f']",23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:23:23.207,Pass,
,,,,,,,,,,,,,,,,,3.243629,,,,,,,,,,54d3463d-74a4-4ae9-8305-9f0532fe1fec,2302,,,"[14.5, 31.1]",3920400,68,True,,,-0.2229152,,Right Foot,,,"[99.2, 11.9]",,High Pass,,86.84889,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Free Kick,2,From Free Kick,André Onana,8064.0,Goalkeeper,151,Cameroon,2722,"['1f36aff0-a1ee-4953-b86f-1a1e21b627ee', '6a523b29-e8b9-411f-9d56-4df8e8447a5c']",59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:23:59.018,Pass,
,,,,,,,,,,,,,,,,,2.039568,,,,,,,,,,c1c6b4e1-e409-4ea9-95ae-04a7114155af,2305,,,"[93.9, 0.1]",3920400,69,,,,3.0150006,,,,,"[71.9, 2.9]",,High Pass,,22.177465,,,Nouhou Tolo,13454.0,,,,,Throw-in,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,152,Cameroon,2722,['19c6d09f-b731-4b69-b0ab-51719bca199e'],11,,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:11.182,Pass,
,,,,,,,,,,,,,,,,,0.594876,,,,,,,,,,d57804cb-e526-4717-a3ec-14faf302f797,2308,,,"[71.3, 3.5]",3920400,69,,,,0.99003994,,Left Foot,,,"[75.5, 9.9]",,Ground Pass,,7.6550636,,,Yvan Neyou Noupa,43073.0,,,,,,2,From Throw In,Nouhou Tolo,13454.0,Left Back,152,Cameroon,2722,['3a90d8c4-544e-4b4f-8ed2-08a7319bbc16'],15,,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:15.056,Pass,
,,,,,,,,,,,,,,,,,0.583782,,,,,,,,,,4c1c5d9a-c2bb-4949-a530-e0326bc0c939,2311,,,"[75.7, 10.1]",3920400,69,,,,0.14189705,,Right Foot,,,"[92.5, 12.5]",,Ground Pass,,16.970562,,,Olivier Michel Kemen,7355.0,,,,,,2,From Throw In,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,152,Cameroon,2722,['c919f766-00c5-4a35-a89e-9eacf6ce4bc4'],17,,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:17.702,Pass,
,,,,,,,,,,,,,,,,,1.350066,,,,,,,,,,ccc53d85-0ec7-4f1a-92c2-57e74fa1fcdb,2314,,,"[92.5, 12.5]",3920400,69,,,,-0.9892314,,Right Foot,,,"[99.6, 1.7]",,Ground Pass,,12.924783,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,From Throw In,Olivier Michel Kemen,7355.0,Left Center Midfield,152,Cameroon,2722,['2d889e74-db84-4bfa-b038-1cc93fa3f88a'],19,,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:19.182,Pass,
,,,,,,,,,,,,,,,,,1.230738,,,,,,,,,,99d0d5d0-4200-4c2a-8147-0e5748487168,2317,,,"[98.3, 2.5]",3920400,69,,,,1.1624283,,Right Foot,True,,"[111.8, 33.7]",,High Pass,,33.99544,Incomplete,,Frank Magri,189348.0,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,152,Cameroon,2722,"['362d160d-04b6-45a2-bbf5-c9cdc5b6fa7f', 'a0d094c0-3a6a-4a3b-b8b4-eb41fb2df868']",22,,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:22.368,Pass,
,,,,,,,,,,,,,,,,,1.25383,,,,,,,,,,9b460453-ffac-4707-90c2-0af9e22244d0,2322,,,"[28.8, 60.4]",3920400,69,,,,-1.3583643,,Right Foot,,,"[33.2, 40.0]",,Ground Pass,,20.869116,,,Lamine Camara,392153.0,,,,,,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,153,Senegal,787,['a0daa4b6-af36-43d1-802d-602c9e051a84'],27,,,,,,,,,,,,,,,,,,Senegal,787,00:24:27.126,Pass,
,,,,,,,,,,,,,,,,,2.44455,,,,,,,,,,d396dd3c-6352-4419-8814-fa235f0f3543,2325,,,"[63.8, 25.4]",3920400,69,,,,-0.5739473,,Right Foot,,,"[87.0, 10.4]",,Ground Pass,,27.626799,,,Sadio Mané,3629.0,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,153,Senegal,787,['ee5f2972-233c-438f-aaad-4d54ff340dcf'],32,,,,,,,,,,,,,,,,,,Senegal,787,00:24:32.448,Pass,
,,,,,,,,,,,,,,,,,1.791418,,,,,,,,,,f7919f83-3f62-456a-bd75-9e8359584575,2328,,,"[103.0, 30.4]",3920400,69,,,,1.4592612,,Right Foot,,,"[105.8, 55.4]",,Ground Pass,,25.156311,,,Ismaïla Sarr,2941.0,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,153,Senegal,787,['9c6e28dd-7ba1-4bb2-8d49-15333209ba40'],40,,,,,,,,,,,,,,,,,,Senegal,787,00:24:40.945,Pass,
,,,,,,,,,,,,,,,,,1.135308,,,,,,,,,,52d118cf-f45c-489c-9347-aeb2dd277eaa,2332,,,"[106.2, 79.8]",3920400,69,,,,-3.0672617,,Left Foot,,,"[87.4, 78.4]",,Ground Pass,,18.852057,,,Krépin Diatta,20758.0,,,,,,2,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,153,Senegal,787,['e236ab17-e272-4423-a77b-b15909b73217'],53,,,,,,,,,,,,,,,,,,Senegal,787,00:24:53.800,Pass,
,,,,,,,,,,,,,,,,,0.702556,,,,,,,,,,35ef8153-803e-4110-a8b5-822d3e1b860f,2336,,,"[93.6, 58.6]",3920400,69,,,,-2.772259,,Right Foot,,,"[87.4, 56.2]",,Ground Pass,,6.6483083,,,Pape Matar Sarr,50498.0,,,,,,2,Regular Play,Krépin Diatta,20758.0,Right Back,153,Senegal,787,['3a35dce0-1499-4f29-b464-3bf6640a8290'],58,,,,,,,,,,,,,,,,,,Senegal,787,00:24:58.493,Pass,
,,,,,,,,,,,,,,,,,0.509743,,,,,,,,,,e97fefc4-6734-4192-974f-fd5b1343aef7,2340,,,"[89.4, 55.0]",3920400,69,,,,-0.4444192,,Right Foot,,,"[97.8, 51.0]",,Ground Pass,,9.303762,,,Lamine Camara,392153.0,,,,,,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,153,Senegal,787,['89f2b7f0-b0ed-4206-9224-3d1a3f0143dd'],59,,,,,,,,,,,,,,,,,,Senegal,787,00:24:59.801,Pass,
,,,,,,,,,,,,,,,,,1.348844,,,,,,,,,,7a65fd56-86b4-48dc-9aa4-5c2993a13b5f,2343,,,"[98.6, 50.2]",3920400,70,,,,1.2220253,,Right Foot,,,"[100.2, 54.6]",,Ground Pass,,4.68188,,,Krépin Diatta,20758.0,,,,,,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,153,Senegal,787,"['03690dac-5916-415a-8673-619293419b5b', 'c2914cd5-9dc2-41e0-a19f-fed074edd062']",0,,,,,,,,,,,,,,,,,,Senegal,787,00:25:00.310,Pass,True
,,,,,,,,,,,,,,,,,0.799162,,,,,,,,,,80b9366c-8ce9-41a5-8976-917fcfb0e5dc,2350,,,"[111.4, 58.6]",3920400,70,,,,-1.3823379,3b7bc2cb-f38d-46d9-8a8d-b7f404fe845b,Right Foot,True,,"[115.1, 39.2]",True,Ground Pass,,19.749683,,,Habibou Mouhamadou Diallo,18516.0,,,,,Recovery,2,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,153,Senegal,787,['3937b825-cc8b-4b4b-bb52-bde9f107fabb'],4,,,,,,,,,,,,,,,,,,Senegal,787,00:25:04.776,Pass,
,,,,,,,,,,,,,,,,,2.311158,,,,,,,,,,25666fb5-aacf-4191-8aed-0db3e4f85885,2358,,,"[60.0, 40.0]",3920400,73,True,,,3.12319,,Right Foot,,,"[43.7, 40.3]",,Ground Pass,,16.302761,,,André Onana,8064.0,,,,,Kick Off,2,From Kick Off,Frank Magri,189348.0,Right Midfield,154,Cameroon,2722,['8f4ab5a3-88b4-4dca-a092-6b5ffedfbc20'],48,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:48.639,Pass,
,,,,,,,,,,,,,,,,,3.435401,,,,,,,,,,0b1cdff4-bce8-4c2e-b00f-e65934dd2af6,2360,,,"[39.5, 41.1]",3920400,73,,,,0.30400094,,Right Foot,,,"[105.8, 61.9]",,High Pass,,69.48618,Incomplete,,Frank Magri,189348.0,,,,,,2,From Kick Off,André Onana,8064.0,Goalkeeper,154,Cameroon,2722,"['2ba8f79d-a263-4ff0-b280-6ceea013d6e7', 'a97908eb-d720-45b2-b4db-bc174f0792a8']",56,,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:56.678,Pass,
,,,,,,,,,,,,,,,,,0.134137,,,,,,,,,,c98e5054-4016-44a9-8340-9bbc26e6b542,2364,,,"[93.9, 48.1]",3920400,74,,,,-1.3521274,,Head,,,"[94.3, 46.3]",,Low Pass,,1.8439089,Incomplete,,Faris Pemi Moumbagna,34293.0,,,,,Recovery,2,From Kick Off,Olivier Michel Kemen,7355.0,Left Center Midfield,154,Cameroon,2722,"['bac575ed-dda8-422a-8148-282a187ad256', 'f028113f-b5b5-4a4d-93f5-bff7cdf2026d']",1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:29:01.268,Pass,
,,,,,,,,,,,,,,,,,1.116096,,,,,,,,,,d923bd2d-296f-4952-b567-d81bcbab5a18,2367,,,"[29.0, 29.6]",3920400,74,,,,0.8491415,,Right Foot,,,"[33.4, 34.6]",,Ground Pass,,6.6603303,,,Ismaïla Sarr,2941.0,,,,,Recovery,2,Regular Play,Lamine Camara,392153.0,Left Center Midfield,155,Senegal,787,['075f035a-4903-4be6-bb4a-a65166403ca2'],2,,,,,,,,,,,,,,,,,,Senegal,787,00:29:02.912,Pass,
,,,,,,,,,,,,,,,,,3.192666,,,,,,,,,,6d468198-1ced-4eed-9519-7fa298cb8636,2373,,,"[45.0, 32.8]",3920400,75,,,,1.0350906,,Left Foot,,,"[71.0, 76.6]",,High Pass,,50.935646,,,Krépin Diatta,20758.0,,True,,,Free Kick,2,From Free Kick,Abdou Diallo,8553.0,Left Center Back,156,Senegal,787,['4c9508cc-0470-4a65-b907-3722a2066a3c'],36,,,,,,,,,,,,,,,,,,Senegal,787,00:30:36.100,Pass,
,,,,,,,,,,,,,,,,,0.769774,,,,,,,,,,0edaffc0-5878-4405-92f3-e1846d0a8fee,2375,,,"[71.4, 75.8]",3920400,75,,,,-0.6831914,,Head,,,"[80.0, 68.8]",,Low Pass,,11.088733,,,Idrissa Gana Gueye,3436.0,,,,,,2,From Free Kick,Krépin Diatta,20758.0,Right Back,156,Senegal,787,['1934538d-4736-40d0-823d-33e27e5020e2'],39,,,,,,,,,,,,,,,,,,Senegal,787,00:30:39.293,Pass,
,,,,,,,,,,,,,,,,,1.126129,,,,,,,,,,2304934e-7da5-4ada-b774-41ce768dab3f,2378,,,"[87.8, 67.0]",3920400,75,,,,0.7411792,,Right Foot,,,"[99.6, 77.8]",,Ground Pass,,15.996249,,,Krépin Diatta,20758.0,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Right Center Midfield,156,Senegal,787,['f3894733-079d-493b-a9d5-7fba492adb61'],44,,,,,,,,,,,,,,,,,,Senegal,787,00:30:44.438,Pass,
,,,,,,,,,,,,,,,,,0.98209,,,,,,,,,,f7b2f4dd-2844-4092-9739-3b9a896ffe5a,2381,,,"[99.6, 77.8]",3920400,75,,,,-2.9340963,,Right Foot,,,"[88.2, 75.4]",,Ground Pass,,11.649893,,,Ismaïla Sarr,2941.0,,,,,,2,From Free Kick,Krépin Diatta,20758.0,Right Back,156,Senegal,787,['48dfaa88-c7e2-4926-b310-233bd33e6c0a'],47,,,,,,,,,,,,,,,,,,Senegal,787,00:30:47.141,Pass,
,,,,,,,,,,,,,,,,,0.994869,,,,,,,,,,66845882-42d8-46d6-abb4-1a152ef16730,2384,,,"[93.2, 71.6]",3920400,75,,,,1.541393,,Right Foot,,,"[93.4, 78.4]",,Ground Pass,,6.8029404,,,Krépin Diatta,20758.0,,,,,,2,From Free Kick,Ismaïla Sarr,2941.0,Right Midfield,156,Senegal,787,['37ea1d5b-d4c7-4f68-8120-65d39d32f184'],50,,,,,,,,,,,,,,,,,,Senegal,787,00:30:50.119,Pass,
,,,,,,,,,,,,,,,,,2.511995,,,,,,,,,,b3d1efc2-7081-42a8-b4fe-2309f6402f2a,2387,,,"[93.4, 78.4]",3920400,75,,,,-0.60091704,,Right Foot,,,"[118.2, 61.4]",,Ground Pass,,30.067259,,,Idrissa Gana Gueye,3436.0,,,,,,2,From Free Kick,Krépin Diatta,20758.0,Right Back,156,Senegal,787,['f6629990-d67b-415d-9fa6-d4b1be365c1a'],51,,,,,,,,,,,,,,,,,,Senegal,787,00:30:51.803,Pass,
,,,,,,,,,,,,,,,,,0.791589,,,,,,,,,,240c05c2-a355-45bb-b103-64424ee2522b,2390,,,"[117.4, 61.4]",3920400,75,,,,-1.5707964,,Right Foot,True,,"[117.4, 44.2]",,Ground Pass,,17.2,Incomplete,,Habibou Mouhamadou Diallo,18516.0,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Right Center Midfield,156,Senegal,787,"['751c6b83-0ef0-46bc-801b-059514d6c960', 'cb162b59-d521-4c81-b10a-f70cc14e4cd9']",54,,,,,,,,,,,,,,,,,,Senegal,787,00:30:54.315,Pass,
,,,,,,,,,,,,,,,,,2.276453,,,,,,,,,,df25c5e3-5e49-45b6-bd80-375116c10846,2393,,,"[8.9, 36.3]",3920400,75,True,,,-0.7030162,,Keeper Arm,,,"[32.5, 16.3]",,Low Pass,,30.93477,,,Olivier Michel Kemen,7355.0,,,,,,2,Regular Play,André Onana,8064.0,Goalkeeper,157,Cameroon,2722,['e14f2336-f302-4d25-a516-26e9a1966834'],59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:30:59.568,Pass,
,,,,,,,,,,,,,,,,,1.70178,,,,,,,,,,56462831-ac78-40f3-9067-3325db120f77,2396,,,"[33.5, 20.7]",3920400,76,,,,1.9104822,,Right Foot,,,"[24.1, 47.3]",,Ground Pass,,28.212053,,,Jean-Charles Castelletto,7426.0,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,157,Cameroon,2722,"['4f7fa347-aa41-4cc9-b597-57c0c33aacce', 'c25978e9-19ae-407a-85d8-f92db83668a8']",3,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:03.683,Pass,True
,,,,,,,,,,,,,,,,,1.800173,,,,,,,,,,129c963b-5888-4026-be96-002da9bcf73e,2399,,,"[38.3, 55.9]",3920400,76,,,,-1.5327195,,Right Foot,,,"[39.1, 34.9]",,Ground Pass,,21.015232,,,Christopher Wooh,74588.0,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,157,Cameroon,2722,['d5599e94-e764-4846-9c6a-01b2c157c844'],10,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:10.049,Pass,
,,,,,,,,,,,,,,,,,1.562188,,,,,,,,,,8471e025-cdd7-4868-8be8-ea74dc64ca3a,2402,,,"[45.5, 30.1]",3920400,76,,,,-1.1407752,,Right Foot,,,"[57.7, 3.5]",,Ground Pass,,29.264313,,,André-Frank Zambo Anguissa,3141.0,,,,,,2,Regular Play,Christopher Wooh,74588.0,Left Center Back,157,Cameroon,2722,['05ffd511-b0b8-49c3-bffc-6b32bd9ab879'],13,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:13.379,Pass,
,,,,,,,,,,,,,,,,,1.141684,,,,,,,,,,3431e4d8-893a-48a2-8d81-9d6271d1010b,2405,,,"[63.1, 3.5]",3920400,76,,,,1.6879051,,Right Foot,,,"[61.9, 13.7]",,Ground Pass,,10.270346,,,Nouhou Tolo,13454.0,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,157,Cameroon,2722,['12bb67bd-4f4a-4307-a6d1-0ac616de6cde'],17,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:17.477,Pass,
,,,,,,,,,,,,,,,,,0.637719,,,,,,,,,,80ec8bee-8d1b-482e-a9d6-859ebdd3de6b,2408,,,"[73.5, 13.1]",3920400,76,,,,-0.9472356,,Left Foot,,,"[81.7, 1.7]",,Ground Pass,,14.042791,,,André-Frank Zambo Anguissa,3141.0,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,157,Cameroon,2722,['187e348f-795e-4792-886f-7ab461e0352e'],25,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:25.225,Pass,
,,,,,,,,,,,,,,,,,1.683874,,,,,,,,,,94f25d08-6ba1-4bf3-96d2-fe9faa4b9094,2411,,,"[81.5, 1.7]",3920400,76,,,,0.124354996,,Right Foot,,,"[87.9, 2.5]",,Ground Pass,,6.449806,,,Nouhou Tolo,13454.0,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,157,Cameroon,2722,['f6307e2e-59b3-4fed-9596-b047f218f51a'],26,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:26.771,Pass,
,,,,,,,,,,,,,,,,,0.115724,,,,,,,,,,455113d5-199d-4c90-bc94-9183ef1147ee,2415,,,"[95.9, 1.0]",3920400,76,,,,1.2193515,,Left Foot,,,"[97.0, 4.0]",,Ground Pass,,3.1953092,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,157,Cameroon,2722,"['1ef87a90-eaa9-4b0f-838b-9f770c0b23a1', 'ce01216e-7742-4cfd-a762-45bf001af571', 'f5329e56-cdf5-49a9-be6c-e49fc9eeadbe']",28,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:28.881,Pass,True
,,,,,,,,,,,,,,,,,0.905171,,,,,,,,,,65f6ddca-8c92-4a92-ad49-097b36b9dc19,2418,,,"[105.6, 0.1]",3920400,76,,,,2.9855678,,,,,"[96.7, 1.5]",,Low Pass,,9.009439,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Throw-in,2,From Throw In,Nouhou Tolo,13454.0,Left Back,158,Cameroon,2722,['0c750902-a1bb-424f-a251-b6806134b0aa'],33,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:33.130,Pass,
,,,,,,,,,,,,,,,,,1.006214,,,,,,,,,,85e469d7-6305-409a-9531-5059ea926a77,2421,,,"[92.9, 1.9]",3920400,76,,,,2.4049363,,Right Foot,,,"[84.3, 9.7]",,Ground Pass,,11.61034,,,André-Frank Zambo Anguissa,3141.0,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,158,Cameroon,2722,['4d793e1b-56a7-4a71-9c57-c951ac63e2af'],35,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:35.617,Pass,
,,,,,,,,,,,,,,,,,0.678872,,,,,,,,,,3cc9b7df-5824-4605-99ca-d88a5b983c0d,2424,,,"[86.3, 19.9]",3920400,76,,,,1.3554386,,Right Foot,,,"[87.7, 26.3]",,Ground Pass,,6.551336,,,Yvan Neyou Noupa,43073.0,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,158,Cameroon,2722,['e49573c1-686f-42c6-8f15-e37137dfbb59'],38,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:38.744,Pass,
,,,,,,,,,,,,,,,,,1.122766,,,,,,,,,,6ae899f5-0c02-4ee4-961e-b176362fc25f,2427,,,"[87.7, 26.3]",3920400,76,,,,-2.8450468,,Right Foot,,,"[80.5, 24.1]",,Ground Pass,,7.528612,,,André-Frank Zambo Anguissa,3141.0,,,,,,2,From Throw In,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,158,Cameroon,2722,['a8e32ec6-361a-45b6-bc5c-405069072959'],39,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:39.471,Pass,
,,,,,,,,,,,,,,,,,1.348279,,,,,,,,,,fd83d616-ca58-46ad-92b9-f1a6816a7669,2431,,,"[81.5, 23.1]",3920400,76,,,,1.7471625,,Right Foot,,,"[77.9, 43.3]",,Ground Pass,,20.518284,,,Jean-Charles Castelletto,7426.0,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Center Midfield,158,Cameroon,2722,['d244ea0a-83b9-46be-ba07-8d5800953087'],40,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:40.929,Pass,
,,,,,,,,,,,,,,,,,2.477807,,,,,,,,,,ff9201e2-957c-4803-bbbe-31fe7b205079,2435,,,"[91.5, 51.1]",3920400,76,,,,0.4162693,,Right Foot,,,"[120.0, 63.7]",,Ground Pass,,31.161034,Out,,Enzo Gianni Tchato Mbiayi,135043.0,,,,,,2,From Throw In,Jean-Charles Castelletto,7426.0,Right Center Back,158,Cameroon,2722,['fc464fd8-1270-4908-b085-5605ddfbdcec'],44,,,,,,,,,,,,,,,,,,Cameroon,2722,00:31:44.844,Pass,
