50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.472268,,,,,,,,,,,,,a1504239-24e4-42d0-8090-3bbb90c83bf8,1415,,"[11.8, 38.0]",3920385,37,True,,,-1.017115,,Keeper Arm,,"[28.8, 10.5]",,Ground Pass,,32.330326,,,,Reinildo Isnard Mandava,10848.0,,,,,,,1,Regular Play,Ernan Alberto Siluane,136064.0,Goalkeeper,54,Mozambique,4978,['789745fb-a2de-4870-9388-37685de19abe'],41,,,,,,,,,,,,,,,,,Mozambique,4978,00:37:41.454,Pass,
,,,,,,,,,,,,,,,,,,1.880056,,,,,,,,,,,,,166c6fc7-6c11-43da-a61b-40fab2aeecd2,1417,,"[28.8, 10.5]",3920385,37,,,,2.1910458,,Left Foot,,"[20.8, 21.7]",,Ground Pass,,13.7637205,,,,Edmilson Gabriel Dove,65742.0,,,,,,,1,Regular Play,Reinildo Isnard Mandava,10848.0,Left Back,54,Mozambique,4978,['495a698b-8aa6-48cb-8a66-900a03869449'],44,,,,,,,,,,,,,,,,,Mozambique,4978,00:37:44.006,Pass,
,,,,,,,,,,,,,,,,,,1.476915,,,,,,,,,,,,,e86457f1-4c0d-4b08-b2c2-697192adb90f,1420,,"[21.5, 23.4]",3920385,37,,,,0.7064261,,Right Foot,,"[36.5, 36.2]",,Ground Pass,,19.719027,,,,Ricardo Martins Guimarães,29482.0,,,,,,,1,Regular Play,Edmilson Gabriel Dove,65742.0,Left Center Back,54,Mozambique,4978,['2c3fa0b2-0722-4c8b-af40-3273722abc5a'],46,,,,,,,,,,,,,,,,,Mozambique,4978,00:37:46.767,Pass,
,,,,,,,,,,,,,,,,,,0.829635,,,,,,,,,,,,,c045693e-98d1-4539-b8f9-fcb73410e295,1423,,"[48.3, 41.3]",3920385,37,,,,0.76134783,,Right Foot,,"[63.2, 55.5]",,Ground Pass,,20.58276,,,,Elias Gaspar Pelembe,106074.0,,,,,,,1,Regular Play,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,54,Mozambique,4978,['29d773a3-b5f6-4026-a643-b495a72d4623'],51,,,,,,,,,,,,,,,,,Mozambique,4978,00:37:51.163,Pass,
,,,,,,,,,,,,,,,,,,2.388113,,,,,,,,,,,,,bebc3b01-7693-424b-8399-696afe5886ad,1428,,"[65.6, 53.1]",3920385,37,,,,0.8488423,,Right Foot,,"[85.5, 75.7]",,Low Pass,,30.112621,,,,Witiness Chimoio João Quembo,10865.0,,,,,,,1,Regular Play,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,54,Mozambique,4978,['75eec648-7191-45ae-8cea-27c8383407a7'],53,,,,,,,,,,,,,,,,,Mozambique,4978,00:37:53.027,Pass,
,,,,,,,,,,,,,,,,,,4.613452,,,,,,,,,,,,,11a2ba85-015b-4e67-aca5-e3d11d8d79b7,1434,,"[120.0, 80.0]",3920385,38,True,,,-2.759017,,Right Foot,,"[86.7, 66.6]",,Ground Pass,,35.894985,,,,Ricardo Martins Guimarães,29482.0,,,,,,Corner,1,From Corner,Witiness Chimoio João Quembo,10865.0,Right Midfield,55,Mozambique,4978,['ee16afa3-b9f3-4164-86d6-24bd071056bb'],24,,,,,,,,,,,,,,,,,Mozambique,4978,00:38:24.301,Pass,
,,,,,,,,,,,,,,,,,,1.245664,,,,,,,,,,,,,a9127e19-d797-4e2f-a901-6eff219d1e4e,1436,,"[84.6, 66.2]",3920385,38,,,,0.70690805,,Left Foot,,"[99.0, 78.5]",,Ground Pass,,18.938057,,,,Witiness Chimoio João Quembo,10865.0,,,,,,,1,From Corner,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,55,Mozambique,4978,['7eed63d9-6385-4639-8c19-90673b6d1564'],30,,,,,,,,,,,,,,,,,Mozambique,4978,00:38:30.148,Pass,
,,,,,,,,,,,,,,,,,,1.222477,,,,,,,,,,,,,96b17df2-5bc9-4d89-ae20-beacbb1aca64,1444,,"[100.6, 62.3]",3920385,38,,,,-2.4422758,,Right Foot,,"[89.9, 53.3]",,Ground Pass,,13.981773,,,,Gildo Lourenço Vilanculos,106068.0,,,,,,,1,From Corner,Witiness Chimoio João Quembo,10865.0,Right Midfield,55,Mozambique,4978,['6e2e225b-277d-4094-b538-7961d09ab01f'],37,,,,,,,,,,,,,,,,,Mozambique,4978,00:38:37.578,Pass,
,,,,,,,,,,,,,,,,,,0.692734,,,,,,,,,,,,,ccbf2c10-8ad3-4b58-946a-feff3f012a69,1447,,"[88.9, 53.0]",3920385,38,,,,-1.8023401,ec34a4e2-334c-4a37-bd1b-1b30dfa25085,No Touch,,"[86.0, 40.7]",,Ground Pass,,12.637246,True,,,Domingos João Macandza,389641.0,True,,,,,,1,From Corner,Gildo Lourenço Vilanculos,106068.0,Left Midfield,55,Mozambique,4978,['696e8547-d383-48a3-8709-3f8e187e792c'],38,,,,,,,,,,,,,,,,,Mozambique,4978,00:38:38.932,Pass,
,,,,,,,,,,,,,,,,,,0.899965,,,,,,,,,,,,,69fb14ab-fae8-40a7-a0d2-1d0ea2d5d84c,1451,,"[5.5, 34.4]",3920385,39,True,,,-0.9254999,,Right Foot,,"[12.2, 25.5]",,Ground Pass,,11.1400175,,,,Mohamed Abdel Monem,69563.0,,,,,,Goal Kick,1,From Goal Kick,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,Goalkeeper,56,Egypt,774,['791cd31d-4a43-4ddb-a2b8-1ad87135037e'],1,,,,,,,,,,,,,,,,,Egypt,774,00:39:01.241,Pass,
,,,,,,,,,,,,,,,,,,2.200188,,,,,,,,,,,,,76c0c590-40ab-4abd-88c2-a8d1aa8e5949,1453,,"[14.4, 23.0]",3920385,39,,,,1.3545351,,Left Foot,,"[20.2, 49.4]",,Ground Pass,,27.029613,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,1,From Goal Kick,Mohamed Abdel Monem,69563.0,Left Center Back,56,Egypt,774,['2504703e-9b7a-454e-93b1-4eb0fe022c21'],3,,,,,,,,,,,,,,,,,Egypt,774,00:39:03.558,Pass,
,,,,,,,,,,,,,,,,,,1.399587,,,,,,,,,,,,,d20d9d26-d01c-4c82-9912-d1b84f48e3e4,1456,,"[35.0, 47.3]",3920385,39,,,,-1.6957458,,Right Foot,,"[32.4, 26.6]",,Ground Pass,,20.862646,,,,Mohamed Abdel Monem,69563.0,,,,,,,1,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,56,Egypt,774,['47e85b08-2f58-4207-90c3-2a36a5d7c2e1'],13,,,,,,,,,,,,,,,,,Egypt,774,00:39:13.471,Pass,
,,,,,,,,,,,,,,,,,,1.262939,,,,,,,,,,,,,7ba7811a-33fa-4e68-843f-8bb78c27919b,1459,,"[32.4, 26.6]",3920385,39,,,,-0.8483072,,Left Foot,,"[44.3, 13.1]",,Ground Pass,,17.99611,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mohamed Abdel Monem,69563.0,Left Center Back,56,Egypt,774,['74023d1e-c247-4c91-a41b-dd7b50db4571'],15,,,,,,,,,,,,,,,,,Egypt,774,00:39:15.892,Pass,
,,,,,,,,,,,,,,,,,,1.642376,,,,,,,,,,,,,c789769d-501b-46d6-8a81-89be071a60cb,1462,,"[47.9, 11.5]",3920385,39,,,,2.3048563,,Right Foot,,"[35.9, 24.8]",,Ground Pass,,17.913403,,,,Mohamed Abdel Monem,69563.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['27144bbe-1c0c-4978-b1ad-aa46ed517c23'],19,,,,,,,,,,,,,,,,,Egypt,774,00:39:19.438,Pass,
,,,,,,,,,,,,,,,,,,1.019871,,,,,,,,,,,,,90ea79a9-75fd-4f08-9c7f-794b39ad3f55,1465,,"[42.7, 27.1]",3920385,39,,,,-0.87887496,,Right Foot,,"[51.4, 16.6]",,Ground Pass,,13.635982,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mohamed Abdel Monem,69563.0,Left Center Back,56,Egypt,774,['73c4edec-97b4-41f7-a5d1-51c704b6a1ff'],23,,,,,,,,,,,,,,,,,Egypt,774,00:39:23.787,Pass,
,,,,,,,,,,,,,,,,,,1.133171,,,,,,,,,,,,,712fbb90-2a3c-4e5f-8443-2a34e2cffd47,1468,,"[51.4, 16.6]",3920385,39,,,,0.13800602,,Right Foot,,"[65.8, 18.6]",,Ground Pass,,14.538225,,,,Mahmoud Ibrahim Hassan,5261.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['9bb23b5b-ebff-40f8-abd1-621a0c249b87'],26,,,,,,,,,,,,,,,,,Egypt,774,00:39:26.519,Pass,
,,,,,,,,,,,,,,,,,,1.270022,,,,,,,,,,,,,0717ff1d-8417-4c98-ace8-2ff6839c481d,1470,,"[65.8, 18.6]",3920385,39,,,,-3.0469854,,Right Foot,,"[52.1, 17.3]",,Ground Pass,,13.76154,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mahmoud Ibrahim Hassan,5261.0,Left Wing,56,Egypt,774,['c6d516d9-742b-47e4-9d7c-2c2f9de259b2'],27,,,,,,,,,,,,,,,,,Egypt,774,00:39:27.652,Pass,
,,,,,,,,,,,,,,,,,,1.931469,,,,,,,,,,,,,d46400d5-2901-471b-8d7f-834d4dc32005,1473,,"[55.6, 12.4]",3920385,39,,,,2.3561945,,Right Foot,,"[42.3, 25.7]",,Ground Pass,,18.80904,,,,Mohamed Abdel Monem,69563.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['add5d470-a891-4d97-a1fe-482557859655'],31,,,,,,,,,,,,,,,,,Egypt,774,00:39:31.513,Pass,
,,,,,,,,,,,,,,,,,,1.890267,,,,,,,,,,,,,54d7db5b-3eee-41ea-961e-9636dd0d4c44,1475,,"[42.3, 25.7]",3920385,39,,,,1.5552334,,Left Foot,,"[42.7, 51.4]",,Ground Pass,,25.703114,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,1,From Goal Kick,Mohamed Abdel Monem,69563.0,Left Center Back,56,Egypt,774,['cc06f99f-26dc-44e0-9ed1-538f86e6b727'],33,,,,,,,,,,,,,,,,,Egypt,774,00:39:33.445,Pass,
,,,,,,,,,,,,,,,,,,1.143987,,,,,,,,,,,,,9dfad434-ca8c-4ebd-8e92-cdf085212aae,1478,,"[45.0, 52.0]",3920385,39,,,,-0.9034902,,Right Foot,,"[52.8, 42.1]",,Ground Pass,,12.603571,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,56,Egypt,774,['91352c82-29c8-418c-8894-252e6c3b66c2'],38,,,,,,,,,,,,,,,,,Egypt,774,00:39:38.788,Pass,
,,,,,,,,,,,,,,,,,,1.644873,,,,,,,,,,,,,17364084-8294-4658-99a7-e90c9b93ad2d,1481,,"[46.5, 41.8]",3920385,39,,,,-1.1719928,,Right Foot,,"[53.2, 25.9]",,Ground Pass,,17.253984,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,56,Egypt,774,['924e71d8-2e7e-4c55-af8f-ae29d2db62e0'],41,,,,,,,,,,,,,,,,,Egypt,774,00:39:41.975,Pass,
,,,,,,,,,,,,,,,,,,2.329039,,,,,,,,,,,,,aa20d7a8-7ea5-4769-8c4c-972d1cfc8cec,1484,,"[57.2, 25.3]",3920385,39,,,,-0.5428467,,Right Foot,,"[93.5, 3.4]",,High Pass,,42.394577,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['9e7daf77-f0b3-4535-a949-6d983b33fe4e'],45,,,,,,,,,,,,,,,,,Egypt,774,00:39:45.137,Pass,
,,,,,,,,,,,,,,,,,,1.240136,,,,,,,,,,,,,b1b16ea6-e430-4e64-82ea-d6a8718398e7,1487,,"[93.3, 3.4]",3920385,39,,,,2.314114,,Left Foot,,"[84.2, 13.3]",,Ground Pass,,13.446933,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mohamed Hamdy Sharaf,70835.0,Left Back,56,Egypt,774,['a624cdd0-8096-4188-ab07-8f3e76fa80fb'],50,,,,,,,,,,,,,,,,,Egypt,774,00:39:50.390,Pass,
,,,,,,,,,,,,,,,,,,1.006571,,,,,,,,,,,,,80ad56e5-bc33-423f-8d41-5d71ac709b44,1490,,"[85.0, 14.9]",3920385,39,,,,1.9229944,,Right Foot,,"[80.7, 26.6]",,Ground Pass,,12.465152,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['06641ed4-971a-4984-8454-8b08f98e063c'],53,,,,,,,,,,,,,,,,,Egypt,774,00:39:53.049,Pass,
,,,,,,,,,,,,,,,,,,0.884621,,,,,,,,,,,,,2f1f9d03-4f7f-4317-a763-2cef0c80886e,1493,,"[80.7, 26.6]",3920385,39,,,,1.2729139,,Right Foot,,"[84.2, 38.0]",,Ground Pass,,11.925183,,,,Ahmed Sayed,66878.0,,,,,,,1,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,56,Egypt,774,['9d67ba1a-a50a-45df-bafd-da96bde885d9'],55,,,,,,,,,,,,,,,,,Egypt,774,00:39:55.187,Pass,
,,,,,,,,,,,,,,,,,,1.637709,,,,,,,,,,,,,445f06a5-198c-436f-aab2-6f25978a907d,1496,,"[84.8, 39.8]",3920385,39,,,,1.6309646,,Right Foot,,"[83.3, 64.7]",,Ground Pass,,24.945139,,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,,1,From Goal Kick,Ahmed Sayed,66878.0,Right Wing,56,Egypt,774,['97b5076a-9626-4fb0-9e8d-69f26743ef13'],56,,,,,,,,,,,,,,,,,Egypt,774,00:39:56.404,Pass,
,,,,,,,,,,,,,,,,,,1.53565,,,,,,,,,,,,,11622830-a9ba-4332-89bc-c1215c77117e,1499,,"[83.3, 64.7]",3920385,39,,,,-2.4558632,,Right Foot,,"[69.0, 53.0]",,Ground Pass,,18.47647,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,,1,From Goal Kick,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,56,Egypt,774,['4a48d213-293f-42f1-b55c-35de3ea182cc'],59,,,,,,,,,,,,,,,,,Egypt,774,00:39:59.140,Pass,
,,,,,,,,,,,,,,,,,,1.421017,,,,,,,,,,,,,14f6ca23-d76d-4429-92ca-4b5c19552f37,1503,,"[68.8, 50.3]",3920385,40,,,,-1.9131461,,Right Foot,,"[62.1, 31.5]",,Ground Pass,,19.958206,,,,Mohamed Abdel Monem,69563.0,,,,,,,1,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,56,Egypt,774,['21e605d6-f2ab-4c10-8179-5f70983f4422'],1,,,,,,,,,,,,,,,,,Egypt,774,00:40:01.503,Pass,
,,,,,,,,,,,,,,,,,,1.132424,,,,,,,,,,,,,9d1a106f-6ace-4d40-b027-b1e91780294e,1506,,"[62.1, 31.5]",3920385,40,,,,-0.3386345,,Right Foot,,"[78.0, 25.9]",,Ground Pass,,16.857342,,,,Hamdi Fathi,66887.0,,,,,,,1,From Goal Kick,Mohamed Abdel Monem,69563.0,Left Center Back,56,Egypt,774,['1bf61fd7-053a-4832-8978-148565428d84'],4,,,,,,,,,,,,,,,,,Egypt,774,00:40:04.188,Pass,
,,,,,,,,,,,,,,,,,,1.252916,,,,,,,,,,,,,78cef1e8-94bd-4d5b-8feb-1ba6f9919c24,1509,,"[77.7, 15.9]",3920385,40,,,,-1.5243182,,Right Foot,,"[78.3, 3.0]",,Ground Pass,,12.913946,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,1,From Goal Kick,Hamdi Fathi,66887.0,Left Defensive Midfield,56,Egypt,774,['e96b8c33-58f2-46b6-ace2-393e50befdf3'],7,,,,,,,,,,,,,,,,,Egypt,774,00:40:07.212,Pass,
,,,,,,,,,,,,,,,,,,1.671333,,,,,,,,,,,,,426f81ff-6296-4c0c-a411-4115856fe262,1513,,"[78.7, 2.0]",3920385,40,,,,2.1708465,,Left Foot,,"[69.6, 15.3]",,Ground Pass,,16.11521,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,From Goal Kick,Mohamed Hamdy Sharaf,70835.0,Left Back,56,Egypt,774,"['8d49fa40-9195-4869-ab72-70fbae081e3b', 'a8ba3999-f578-4e29-b9ac-02d24766c3b5']",9,,,,,,,,,,,,,,,,,Egypt,774,00:40:09.924,Pass,True
,,,,,,,,,,,,,,,,,,0.872539,,,,,,,,,,,,,fd053854-1992-437f-aa55-4e687e9a9837,1516,,"[70.2, 14.2]",3920385,40,,,,-0.34302393,,Right Foot,,"[80.0, 10.7]",,Ground Pass,,10.406248,,,,Mahmoud Ibrahim Hassan,5261.0,,,,,,,1,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,56,Egypt,774,['5575b76f-5c95-44da-b97b-eb45741b12c7'],12,,,,,,,,,,,,,,,,,Egypt,774,00:40:12.207,Pass,
,,,,,,,,,,,,,,,,,,0.838107,,,,,,,,,,,,,0ff9464c-bc1f-4f15-a674-8b3fc93f7ed6,1519,,"[77.9, 9.3]",3920385,40,,,,2.6665819,,Right Foot,,"[70.9, 12.9]",,Ground Pass,,7.8714676,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,,1,From Goal Kick,Mahmoud Ibrahim Hassan,5261.0,Left Wing,56,Egypt,774,['947a4e31-4a46-4fe7-b977-0d30c2e27222'],14,,,,,,,,,,,,,,,,,Egypt,774,00:40:14.642,Pass,
,,,,,,,,,,,,,,,,,,0.615359,,,,,,,,,,,,,48b79c87-cde4-43ee-9cbd-77b991b2695e,1522,,"[73.3, 22.0]",3920385,40,,,,0.75976276,,Right Foot,,"[79.3, 27.7]",,Ground Pass,,8.275868,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,,1,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,56,Egypt,774,['a199bc82-bb80-4c1e-9007-bb68e79764ed'],17,,,,,,,,,,,,,,,,,Egypt,774,00:40:17.928,Pass,
,,,,,,,,,,,,,,,,,,0.44494,,,,,,,,,,,,,505c924c-cc90-414e-a046-622ae8d975e0,1524,,"[79.3, 27.7]",3920385,40,,,,0.9429597,,No Touch,,"[83.8, 33.9]",,Ground Pass,,7.6609397,True,,,Mohamed Salah,3531.0,,,,,,,1,From Goal Kick,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,56,Egypt,774,['0b3bf296-72d2-4ce7-9310-ceb4cc85d59f'],18,,,,,,,,,,,,,,,,,Egypt,774,00:40:18.544,Pass,
,,,,,,,,,,,,,,,,,,0.895934,,,,,,,,,,,,,a2c3303a-afc3-4696-98a5-9eaa90fa9934,1527,,"[83.8, 33.9]",3920385,40,,,,0.15264933,,Left Foot,,"[86.4, 34.3]",,Ground Pass,,2.6305892,,Incomplete,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,,1,From Goal Kick,Mohamed Salah,3531.0,Center Attacking Midfield,56,Egypt,774,"['6d75f29c-51b7-4a6a-8def-2bc6ccd3d6de', 'cde6b26b-6035-42a5-ab56-2a1dad6ab4dd']",19,,,,,,,,,,,,,,,,,Egypt,774,00:40:19.276,Pass,
,,,,,,,,,,,,,,,,,,1.229702,,,,,,,,,,,,,6d75f29c-51b7-4a6a-8def-2bc6ccd3d6de,1530,,"[33.7, 45.8]",3920385,40,,,,-0.14981246,,Right Foot,,"[44.3, 44.2]",,Ground Pass,,10.720075,,,,Elias Gaspar Pelembe,106074.0,,,,,,Recovery,1,Regular Play,Edmilson Gabriel Dove,65742.0,Left Center Back,57,Mozambique,4978,"['83457a7c-5606-4aff-8917-5e8789318936', 'a2c3303a-afc3-4696-98a5-9eaa90fa9934']",20,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:20.172,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,4a79d85c-ac90-40ea-95a7-b8311c2eac6d,1536,,"[50.5, 38.2]",3920385,40,True,,,1.7808851,,Right Foot,,"[47.6, 51.8]",,Ground Pass,,13.905754,,,,Edson André Sitoe,3250.0,,,,,,Free Kick,1,From Free Kick,Alfons Amade,23706.0,Left Defensive Midfield,58,Mozambique,4978,['4c29955b-a38c-45fc-80fb-b82f1203ea72'],42,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:42.143,Pass,
,,,,,,,,,,,,,,,,,,1.27728,,,,,,,,,,,,,1a74c88d-187a-4af3-b3fa-60f8cbb04cb0,1538,,"[47.6, 55.3]",3920385,40,,,,1.1937957,,Right Foot,,"[55.4, 75.0]",,Ground Pass,,21.18797,,,,Domingos João Macandza,389641.0,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,58,Mozambique,4978,['20bb7bec-09d4-4298-90dd-befb90fe8354'],44,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:44.384,Pass,
,,,,,,,,,,,,,,,,,,1.235728,,,,,,,,,,,,,3dd20303-ba93-4fd8-a33a-42bc2275219f,1541,,"[55.8, 75.2]",3920385,40,,,,-1.5129662,,Right Foot,,"[56.9, 56.2]",,Ground Pass,,19.031815,,,,Alfons Amade,23706.0,,,,,,,1,From Free Kick,Domingos João Macandza,389641.0,Right Back,58,Mozambique,4978,['7556627f-d2e6-448d-a86e-6057ebd81cf8'],46,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:46.903,Pass,
,,,,,,,,,,,,,,,,,,1.236142,,,,,,,,,,,,,2eea0c45-1c41-4b6a-9d49-272917baad03,1544,,"[56.3, 60.1]",3920385,40,,,,2.6464593,,Right Foot,,"[46.3, 65.5]",,Ground Pass,,11.364858,,,,Edson André Sitoe,3250.0,,,,,,,1,From Free Kick,Alfons Amade,23706.0,Left Defensive Midfield,58,Mozambique,4978,['e3a1549b-5af9-418b-8648-36a3a5db2b6f'],49,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:49.995,Pass,
,,,,,,,,,,,,,,,,,,0.850783,,,,,,,,,,,,,efec6472-093e-445c-9e6e-4f87047ab70c,1547,,"[55.2, 61.3]",3920385,40,,,,0.06053202,,Right Foot,,"[65.1, 61.9]",,Ground Pass,,9.918165,,,,Alfons Amade,23706.0,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,58,Mozambique,4978,['385391d5-7e23-4fe0-8749-931df8e9ce72'],54,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:54.276,Pass,
,,,,,,,,,,,,,,,,,,1.234793,,,,,,,,,,,,,4a43ceae-39d5-4c81-a2b5-aec7c63bd59b,1550,,"[65.8, 61.1]",3920385,40,,,,2.4136026,,Right Foot,,"[61.2, 65.2]",,Ground Pass,,6.16198,,,,Edson André Sitoe,3250.0,,,,,,,1,From Free Kick,Alfons Amade,23706.0,Left Defensive Midfield,58,Mozambique,4978,['bbb8587e-e1e3-4c3d-a9bc-a20ab627892d'],55,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:55.167,Pass,
,,,,,,,,,,,,,,,,,,1.180556,,,,,,,,,,,,,dc5553f5-a6b9-4e57-a538-6f14301b75f9,1553,,"[61.0, 65.2]",3920385,40,,,,0.6813977,,Right Foot,,"[77.4, 78.5]",,Ground Pass,,21.11516,,,,Witiness Chimoio João Quembo,10865.0,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,58,Mozambique,4978,['a2ccce1d-a5cf-47ca-a797-1a1ff417bf18'],56,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:56.612,Pass,
,,,,,,,,,,,,,,,,,,0.857257,,,,,,,,,,,,,5f93f379-696d-4583-9645-b457fce2aa63,1556,,"[81.8, 71.0]",3920385,41,,,,-0.6913369,,Left Foot,,"[99.2, 56.6]",,Ground Pass,,22.585836,,,,Stanley Ratifo,127547.0,,,,,,,1,From Free Kick,Witiness Chimoio João Quembo,10865.0,Right Midfield,58,Mozambique,4978,['80282722-193d-47e3-b534-5714f5a8e1a3'],1,,,,,,,,,,,,,,,,,Mozambique,4978,00:41:01.312,Pass,
,,,,,,,,,,,,,,,,,,0.953468,,,,,,,,,,,,,7cca908b-2fdc-48bc-8db7-3d2a45b4fa53,1559,,"[110.1, 60.9]",3920385,41,,,,-1.4356257,,Right Foot,True,"[111.8, 48.4]",,Ground Pass,,12.61507,,Incomplete,,Gildo Lourenço Vilanculos,106068.0,,,,,,,1,From Free Kick,Stanley Ratifo,127547.0,Center Forward,58,Mozambique,4978,"['92da08f6-3747-4713-9f2d-1230231b0b89', 'c4b76630-9e03-447d-88ab-615cdaa13b18']",4,,,,,,,,,,,,,,,,,Mozambique,4978,00:41:04.238,Pass,
,,,,,,,,,,,,,,,,,,1.389232,,,,,,,,,,,,,d6b93946-99d5-4a5b-95ba-151ae80dc140,1563,,"[7.7, 24.4]",3920385,41,,,,-1.1798054,,Right Foot,,"[13.1, 11.3]",,Ground Pass,,14.169333,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,59,Egypt,774,['5f3abe45-5b43-4a70-8605-460e3e7102f3'],7,,,,,,,,,,,,,,,,,Egypt,774,00:41:07.132,Pass,
,,,,,,,,,,,,,,,,,,1.402835,,,,,,,,,,,,,1e33598d-48fc-45c2-9a32-16f4fbb4da7d,1566,,"[25.1, 6.0]",3920385,41,,,,0.42803925,,Left Foot,,"[41.1, 13.3]",,Ground Pass,,17.586643,,,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,,1,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,59,Egypt,774,['af7c215a-c470-4b86-af13-fef7eae97ac5'],10,,,,,,,,,,,,,,,,,Egypt,774,00:41:10.732,Pass,
